date,BOSC_Open,BOSC_High,BOSC_Low,BOSC_Close,BOSC_Volume,BOSC_Dividends,BOSC_Stock Splits
1999-12-02 00:00:00+00:00,480.0,485.0,465.0,480.0,2229,,
1999-12-03 00:00:00+00:00,490.0,492.5,482.5,485.0,2863,,
1999-12-06 00:00:00+00:00,495.0,520.0,495.0,517.5,3488,,
1999-12-07 00:00:00+00:00,520.0,540.0,510.0,535.0,6621,,
1999-12-08 00:00:00+00:00,545.0,567.5,535.0,565.0,2953,,
1999-12-09 00:00:00+00:00,562.5,615.0,560.0,590.0,5986,,
1999-12-10 00:00:00+00:00,610.0,615.0,590.0,595.0,3066,,
1999-12-13 00:00:00+00:00,620.0,635.0,590.0,635.0,9086,,
1999-12-14 00:00:00+00:00,645.0,660.0,615.0,635.0,5661,,
1999-12-15 00:00:00+00:00,645.0,660.0,622.5,650.0,5216,,
1999-12-16 00:00:00+00:00,660.0,710.0,650.0,685.0,2545,,
1999-12-17 00:00:00+00:00,720.0,725.0,680.0,695.0,2875,,
1999-12-20 00:00:00+00:00,715.0,730.0,595.0,617.5,4243,,
1999-12-21 00:00:00+00:00,620.0,620.0,560.0,595.0,4394,,
1999-12-22 00:00:00+00:00,575.0,625.0,565.0,612.5,2306,,
1999-12-23 00:00:00+00:00,625.0,625.0,585.0,610.0,1430,,
1999-12-27 00:00:00+00:00,625.0,640.0,580.0,600.0,806,,
1999-12-28 00:00:00+00:00,605.0,645.0,590.0,645.0,760,,
1999-12-29 00:00:00+00:00,642.5,657.5,630.0,640.0,1204,,
1999-12-30 00:00:00+00:00,655.0,657.5,630.0,630.0,1383,,
1999-12-31 00:00:00+00:00,660.0,660.0,620.0,655.0,161,,
2000-01-03 00:00:00+00:00,680.0,730.0,670.0,690.0,3398,,
2000-01-04 00:00:00+00:00,685.0,685.0,630.0,630.0,814,,
2000-01-05 00:00:00+00:00,620.0,645.0,600.0,605.0,1190,,
2000-01-06 00:00:00+00:00,612.5,620.0,600.0,605.0,1073,,
2000-01-07 00:00:00+00:00,610.0,620.0,585.0,605.0,985,,
2000-01-10 00:00:00+00:00,595.0,615.0,585.0,610.0,905,,
2000-01-11 00:00:00+00:00,612.5,625.0,585.0,590.0,1286,,
2000-01-12 00:00:00+00:00,590.0,600.0,570.0,580.0,955,,
2000-01-13 00:00:00+00:00,595.0,595.0,540.0,560.0,1509,,
2000-01-14 00:00:00+00:00,560.0,580.0,535.0,540.0,1149,,
2000-01-18 00:00:00+00:00,530.0,590.0,520.0,590.0,2808,,
2000-01-19 00:00:00+00:00,578.75,675.0,572.5,637.5,2736,,
2000-01-20 00:00:00+00:00,642.5,680.0,632.5,675.0,1801,,
2000-01-21 00:00:00+00:00,675.0,700.0,660.0,680.0,1658,,
2000-01-24 00:00:00+00:00,675.0,720.0,650.0,685.0,4384,,
2000-01-25 00:00:00+00:00,670.0,725.0,670.0,690.0,3234,,
2000-01-26 00:00:00+00:00,700.0,715.0,680.0,685.0,2654,,
2000-01-27 00:00:00+00:00,690.0,690.0,640.0,660.0,799,,
2000-01-28 00:00:00+00:00,655.0,667.5,570.0,600.0,860,,
2000-01-31 00:00:00+00:00,620.0,620.0,580.0,600.0,749,,
2000-02-01 00:00:00+00:00,615.0,615.0,600.0,615.0,375,,
2000-02-02 00:00:00+00:00,623.75,655.0,600.0,616.25,658,,
2000-02-03 00:00:00+00:00,640.0,650.0,630.0,635.0,623,,
2000-02-04 00:00:00+00:00,640.0,660.0,620.0,640.0,284,,
2000-02-07 00:00:00+00:00,640.0,675.0,630.0,675.0,1326,,
2000-02-08 00:00:00+00:00,680.0,750.0,680.0,740.0,3485,,
2000-02-09 00:00:00+00:00,790.0,845.0,750.0,790.0,4683,,
2000-02-10 00:00:00+00:00,811.25,940.0,810.0,940.0,8425,,
2000-02-11 00:00:00+00:00,960.0,980.0,895.0,920.0,5099,,
2000-02-14 00:00:00+00:00,960.0,1120.0,940.0,1040.0,13608,,
2000-02-15 00:00:00+00:00,1080.0,1090.0,975.0,985.0,3891,,
2000-02-16 00:00:00+00:00,1010.0,1110.0,1000.0,1035.0,5468,,
2000-02-17 00:00:00+00:00,1070.0,1100.0,1030.0,1040.0,2789,,
2000-02-18 00:00:00+00:00,1040.0,1075.0,970.0,1000.0,1486,,
2000-02-22 00:00:00+00:00,1030.0,1150.0,1030.0,1125.0,6965,,
2000-02-23 00:00:00+00:00,1170.0,1210.0,1150.0,1150.0,5689,,
2000-02-24 00:00:00+00:00,1215.0,1235.0,1130.0,1140.0,3220,,
2000-02-25 00:00:00+00:00,1160.0,1185.0,1120.0,1150.0,2318,,
2000-02-28 00:00:00+00:00,1160.0,1235.0,1130.0,1235.0,7804,,
2000-02-29 00:00:00+00:00,1280.0,1410.0,1280.0,1390.0,5934,,
2000-03-01 00:00:00+00:00,1440.0,1480.0,1410.0,1420.0,3156,,
2000-03-02 00:00:00+00:00,1440.0,1490.0,1400.0,1405.0,2905,,
2000-03-03 00:00:00+00:00,1435.0,1440.0,1405.0,1425.0,2318,,
2000-03-06 00:00:00+00:00,1400.0,1475.0,1400.0,1410.0,3520,,
2000-03-07 00:00:00+00:00,1440.0,1440.0,1180.0,1210.0,4549,,
2000-03-08 00:00:00+00:00,1240.0,1260.0,1090.0,1155.0,3940,,
2000-03-09 00:00:00+00:00,1260.0,1355.0,1200.0,1345.0,2918,,
2000-03-10 00:00:00+00:00,1355.0,1405.0,1315.0,1350.0,1053,,
2000-03-13 00:00:00+00:00,1285.0,1285.0,1220.0,1250.0,2098,,
2000-03-14 00:00:00+00:00,1280.0,1285.0,1190.0,1210.0,1318,,
2000-03-15 00:00:00+00:00,1210.0,1210.0,1105.0,1140.0,2120,,
2000-03-16 00:00:00+00:00,1130.0,1175.0,1100.0,1160.0,1086,,
2000-03-17 00:00:00+00:00,1160.0,1210.0,1140.0,1200.0,818,,
2000-03-20 00:00:00+00:00,1230.0,1230.0,1065.0,1090.0,1920,,
2000-03-21 00:00:00+00:00,1060.0,1067.5,965.0,1040.0,2191,,
2000-03-22 00:00:00+00:00,1025.0,1165.0,965.0,1090.0,2709,,
2000-03-23 00:00:00+00:00,1060.0,1100.0,1010.0,1030.0,1544,,
2000-03-24 00:00:00+00:00,1025.0,1040.0,990.0,1025.0,2010,,
2000-03-27 00:00:00+00:00,1040.0,1065.0,1015.0,1015.0,2463,,
2000-03-28 00:00:00+00:00,1040.0,1085.0,1035.0,1065.0,1991,,
2000-03-29 00:00:00+00:00,1070.0,1070.0,995.0,1005.0,2379,,
2000-03-30 00:00:00+00:00,990.0,1000.0,785.0,800.0,4050,,
2000-03-31 00:00:00+00:00,800.0,835.0,790.0,800.0,5358,,
2000-04-03 00:00:00+00:00,800.0,830.0,650.0,665.0,4974,,
2000-04-04 00:00:00+00:00,717.5,750.0,535.0,705.0,8005,,
2000-04-05 00:00:00+00:00,685.0,780.0,680.0,765.0,4879,,
2000-04-06 00:00:00+00:00,790.0,930.0,787.5,825.0,3235,,
2000-04-07 00:00:00+00:00,855.0,930.0,850.0,900.0,1058,,
2000-04-10 00:00:00+00:00,950.0,950.0,830.0,845.0,1638,,
2000-04-11 00:00:00+00:00,840.0,880.0,760.0,790.0,1851,,
2000-04-12 00:00:00+00:00,770.0,800.0,715.0,720.0,1148,,
2000-04-13 00:00:00+00:00,767.5,767.5,675.0,680.0,1363,,
2000-04-14 00:00:00+00:00,665.0,710.0,570.0,605.0,3416,,
2000-04-17 00:00:00+00:00,575.0,680.0,560.0,625.0,2570,,
2000-04-18 00:00:00+00:00,640.0,760.0,630.0,760.0,1393,,
2000-04-19 00:00:00+00:00,760.0,760.0,705.0,740.0,553,,
2000-04-20 00:00:00+00:00,730.0,740.0,690.0,730.0,265,,
2000-04-24 00:00:00+00:00,690.0,710.0,640.0,687.5,780,,
2000-04-25 00:00:00+00:00,690.0,745.0,690.0,720.0,359,,
2000-04-26 00:00:00+00:00,730.0,750.0,695.0,710.0,568,,
2000-04-27 00:00:00+00:00,710.0,720.0,690.0,710.0,246,,
2000-04-28 00:00:00+00:00,700.0,720.0,700.0,715.0,211,,
2000-05-01 00:00:00+00:00,720.0,745.0,720.0,740.0,1136,,
2000-05-02 00:00:00+00:00,735.0,740.0,695.0,715.0,451,,
2000-05-03 00:00:00+00:00,710.0,710.0,670.0,685.0,191,,
2000-05-04 00:00:00+00:00,720.0,727.5,665.0,690.0,661,,
2000-05-05 00:00:00+00:00,700.0,720.0,660.0,720.0,960,,
2000-05-08 00:00:00+00:00,725.0,725.0,665.0,710.0,770,,
2000-05-09 00:00:00+00:00,715.0,720.0,690.0,690.0,765,,
2000-05-10 00:00:00+00:00,715.0,715.0,655.0,670.0,178,,
2000-05-11 00:00:00+00:00,650.0,680.0,645.0,680.0,246,,
2000-05-12 00:00:00+00:00,652.5,685.0,650.0,667.5,166,,
2000-05-15 00:00:00+00:00,670.0,670.0,640.0,660.0,555,,
2000-05-16 00:00:00+00:00,645.0,715.0,645.0,695.0,886,,
2000-05-17 00:00:00+00:00,710.0,720.0,680.0,712.5,739,,
2000-05-18 00:00:00+00:00,712.5,720.0,680.0,705.0,376,,
2000-05-19 00:00:00+00:00,705.0,705.0,650.0,700.0,355,,
2000-05-22 00:00:00+00:00,670.0,670.0,610.0,640.0,1034,,
2000-05-23 00:00:00+00:00,640.0,645.0,595.0,640.0,1129,,
2000-05-24 00:00:00+00:00,630.0,640.0,510.0,570.0,2104,,
2000-05-25 00:00:00+00:00,557.5,610.0,555.0,560.0,974,,
2000-05-26 00:00:00+00:00,555.0,580.0,535.0,560.0,1584,,
2000-05-30 00:00:00+00:00,580.0,640.0,550.0,640.0,1949,,
2000-05-31 00:00:00+00:00,640.0,650.0,605.0,630.0,835,,
2000-06-01 00:00:00+00:00,630.0,640.0,600.0,610.0,253,,
2000-06-02 00:00:00+00:00,625.0,680.0,625.0,670.0,2818,,
2000-06-05 00:00:00+00:00,670.0,720.0,660.0,720.0,2290,,
2000-06-06 00:00:00+00:00,720.0,730.0,697.5,710.0,816,,
2000-06-07 00:00:00+00:00,715.0,730.0,690.0,700.0,991,,
2000-06-08 00:00:00+00:00,710.0,710.0,670.0,680.0,893,,
2000-06-09 00:00:00+00:00,685.0,700.0,685.0,700.0,366,,
2000-06-12 00:00:00+00:00,710.0,740.0,700.0,730.0,753,,
2000-06-13 00:00:00+00:00,730.0,730.0,710.0,725.0,256,,
2000-06-14 00:00:00+00:00,712.5,735.0,710.0,710.0,598,,
2000-06-15 00:00:00+00:00,700.0,720.0,690.0,700.0,403,,
2000-06-16 00:00:00+00:00,690.0,710.0,685.0,710.0,298,,
2000-06-19 00:00:00+00:00,690.0,710.0,660.0,685.0,590,,
2000-06-20 00:00:00+00:00,670.0,700.0,625.0,690.0,360,,
2000-06-21 00:00:00+00:00,690.0,700.0,665.0,700.0,623,,
2000-06-22 00:00:00+00:00,685.0,685.0,660.0,660.0,400,,
2000-06-23 00:00:00+00:00,660.0,665.0,640.0,655.0,485,,
2000-06-26 00:00:00+00:00,655.0,680.0,630.0,680.0,445,,
2000-06-27 00:00:00+00:00,655.0,697.5,655.0,680.0,295,,
2000-06-28 00:00:00+00:00,683.75,700.0,650.0,675.0,361,,
2000-06-29 00:00:00+00:00,657.5,678.75,640.0,650.0,228,,
2000-06-30 00:00:00+00:00,715.0,715.0,650.0,660.0,295,,
2000-07-03 00:00:00+00:00,640.0,695.0,640.0,680.0,280,,
2000-07-05 00:00:00+00:00,660.0,690.0,650.0,690.0,208,,
2000-07-06 00:00:00+00:00,650.0,680.0,650.0,680.0,94,,
2000-07-07 00:00:00+00:00,650.0,680.0,650.0,675.0,314,,
2000-07-10 00:00:00+00:00,630.0,660.0,620.0,660.0,505,,
2000-07-11 00:00:00+00:00,670.0,670.0,635.0,640.0,320,,
2000-07-12 00:00:00+00:00,650.0,680.0,632.5,680.0,674,,
2000-07-13 00:00:00+00:00,680.0,690.0,655.0,690.0,781,,
2000-07-14 00:00:00+00:00,685.0,735.0,680.0,720.0,978,,
2000-07-17 00:00:00+00:00,680.0,780.0,640.0,780.0,2640,,
2000-07-18 00:00:00+00:00,805.0,825.0,775.0,815.0,4156,,
2000-07-19 00:00:00+00:00,805.0,820.0,790.0,795.0,2234,,
2000-07-20 00:00:00+00:00,795.0,875.0,795.0,850.0,5388,,
2000-07-21 00:00:00+00:00,862.5,875.0,790.0,850.0,824,,
2000-07-24 00:00:00+00:00,845.0,855.0,732.5,765.0,2899,,
2000-07-25 00:00:00+00:00,730.0,735.0,692.5,720.0,1746,,
2000-07-26 00:00:00+00:00,710.0,710.0,680.0,685.0,276,,
2000-07-27 00:00:00+00:00,685.0,692.5,640.0,665.0,751,,
2000-07-28 00:00:00+00:00,640.0,670.0,622.5,650.0,474,,
2000-07-31 00:00:00+00:00,640.0,665.0,620.0,640.0,708,,
2000-08-01 00:00:00+00:00,645.0,645.0,615.0,640.0,131,,
2000-08-02 00:00:00+00:00,617.5,637.5,615.0,630.0,243,,
2000-08-03 00:00:00+00:00,610.0,610.0,560.0,600.0,449,,
2000-08-04 00:00:00+00:00,600.0,610.0,600.0,605.0,248,,
2000-08-07 00:00:00+00:00,611.25,642.5,610.0,642.5,1279,,
2000-08-08 00:00:00+00:00,625.0,662.5,625.0,630.0,300,,
2000-08-09 00:00:00+00:00,635.0,650.0,632.5,632.5,201,,
2000-08-10 00:00:00+00:00,640.0,640.0,625.0,625.0,71,,
2000-08-11 00:00:00+00:00,632.5,637.5,625.0,637.5,8,,
2000-08-14 00:00:00+00:00,625.0,637.5,595.0,600.0,353,,
2000-08-15 00:00:00+00:00,595.0,600.0,575.0,580.0,509,,
2000-08-16 00:00:00+00:00,585.0,615.0,560.0,590.0,659,,
2000-08-17 00:00:00+00:00,585.0,595.0,552.5,570.0,733,,
2000-08-18 00:00:00+00:00,577.5,590.0,560.0,590.0,473,,
2000-08-21 00:00:00+00:00,582.5,597.5,565.0,597.5,1056,,
2000-08-22 00:00:00+00:00,570.0,585.0,560.0,575.0,786,,
2000-08-23 00:00:00+00:00,567.5,600.0,567.5,600.0,1098,,
2000-08-24 00:00:00+00:00,600.0,627.5,585.0,620.0,1101,,
2000-08-25 00:00:00+00:00,620.0,620.0,610.0,617.5,240,,
2000-08-28 00:00:00+00:00,617.5,650.0,615.0,640.0,594,,
2000-08-29 00:00:00+00:00,640.0,660.0,630.0,635.0,414,,
2000-08-30 00:00:00+00:00,632.5,640.0,605.0,635.0,289,,
2000-08-31 00:00:00+00:00,610.0,630.0,610.0,622.5,401,,
2000-09-01 00:00:00+00:00,605.0,630.0,600.0,610.0,700,,
2000-09-05 00:00:00+00:00,597.5,613.75,577.5,600.0,480,,
2000-09-06 00:00:00+00:00,590.0,605.0,555.0,605.0,1030,,
2000-09-07 00:00:00+00:00,585.0,600.0,575.0,575.0,376,,
2000-09-08 00:00:00+00:00,580.0,580.0,560.0,575.0,406,,
2000-09-11 00:00:00+00:00,575.0,580.0,560.0,560.0,1040,,
2000-09-12 00:00:00+00:00,560.0,562.5,550.0,550.0,825,,
2000-09-13 00:00:00+00:00,551.25,590.0,547.5,560.0,1053,,
2000-09-14 00:00:00+00:00,550.0,600.0,550.0,590.0,854,,
2000-09-15 00:00:00+00:00,580.0,585.0,580.0,585.0,151,,
2000-09-18 00:00:00+00:00,565.0,580.0,505.0,558.75,1106,,
2000-09-19 00:00:00+00:00,550.0,565.0,540.0,560.0,200,,
2000-09-20 00:00:00+00:00,540.0,565.0,540.0,560.0,333,,
2000-09-21 00:00:00+00:00,550.0,560.0,530.0,550.0,353,,
2000-09-22 00:00:00+00:00,535.0,550.0,520.0,550.0,245,,
2000-09-25 00:00:00+00:00,540.0,560.0,520.0,560.0,806,,
2000-09-26 00:00:00+00:00,530.0,555.0,525.0,555.0,668,,
2000-09-27 00:00:00+00:00,550.0,550.0,490.0,545.0,1050,,
2000-09-28 00:00:00+00:00,535.0,545.0,535.0,535.0,449,,
2000-09-29 00:00:00+00:00,540.0,560.0,535.0,550.0,175,,
2000-10-02 00:00:00+00:00,535.0,560.0,500.0,522.5,354,,
2000-10-03 00:00:00+00:00,512.5,540.0,512.5,540.0,2371,,
2000-10-04 00:00:00+00:00,540.0,540.0,500.0,520.0,433,,
2000-10-05 00:00:00+00:00,512.5,515.0,480.0,480.0,1016,,
2000-10-06 00:00:00+00:00,490.0,490.0,430.0,480.0,2449,,
2000-10-09 00:00:00+00:00,447.5,465.0,425.0,465.0,389,,
2000-10-10 00:00:00+00:00,420.0,440.0,407.5,420.0,1069,,
2000-10-11 00:00:00+00:00,400.0,415.0,385.0,400.0,1286,,
2000-10-12 00:00:00+00:00,360.0,380.0,340.0,347.5,4191,,
2000-10-13 00:00:00+00:00,340.0,455.0,325.0,450.0,2500,,
2000-10-16 00:00:00+00:00,440.0,455.0,395.0,400.0,319,,
2000-10-17 00:00:00+00:00,390.0,450.0,390.0,400.0,676,,
2000-10-18 00:00:00+00:00,392.5,392.5,345.0,375.0,144,,
2000-10-19 00:00:00+00:00,390.0,420.0,370.0,420.0,488,,
2000-10-20 00:00:00+00:00,405.0,420.0,400.0,410.0,331,,
2000-10-23 00:00:00+00:00,390.0,400.0,360.0,400.0,969,,
2000-10-24 00:00:00+00:00,400.0,400.0,360.0,385.0,686,,
2000-10-25 00:00:00+00:00,390.0,397.5,365.0,380.0,421,,
2000-10-26 00:00:00+00:00,360.0,377.5,360.0,375.0,353,,
2000-10-27 00:00:00+00:00,365.0,380.0,360.0,380.0,263,,
2000-10-30 00:00:00+00:00,375.0,395.0,370.0,395.0,348,,
2000-10-31 00:00:00+00:00,390.0,420.0,390.0,400.0,763,,
2000-11-01 00:00:00+00:00,390.0,415.0,390.0,400.0,1134,,
2000-11-02 00:00:00+00:00,400.0,450.0,395.0,432.5,1551,,
2000-11-03 00:00:00+00:00,417.5,430.0,417.5,425.0,331,,
2000-11-06 00:00:00+00:00,430.0,455.0,425.0,450.0,1275,,
2000-11-07 00:00:00+00:00,402.5,445.0,400.0,430.0,681,,
2000-11-08 00:00:00+00:00,425.0,445.0,420.0,440.0,263,,
2000-11-09 00:00:00+00:00,435.0,445.0,410.0,445.0,1430,,
2000-11-10 00:00:00+00:00,395.0,440.0,395.0,435.0,536,,
2000-11-13 00:00:00+00:00,415.0,440.0,415.0,440.0,521,,
2000-11-14 00:00:00+00:00,430.0,470.0,430.0,470.0,814,,
2000-11-15 00:00:00+00:00,460.0,480.0,440.0,480.0,1329,,
2000-11-16 00:00:00+00:00,470.0,485.0,435.0,440.0,624,,
2000-11-17 00:00:00+00:00,435.0,445.0,410.0,445.0,346,,
2000-11-20 00:00:00+00:00,445.0,445.0,421.25,440.0,70,,
2000-11-21 00:00:00+00:00,420.0,435.0,397.5,430.0,358,,
2000-11-22 00:00:00+00:00,397.5,425.0,375.0,395.0,511,,
2000-11-24 00:00:00+00:00,395.0,400.0,375.0,400.0,424,,
2000-11-27 00:00:00+00:00,380.0,385.0,360.0,365.0,871,,
2000-11-28 00:00:00+00:00,357.5,357.5,300.0,310.0,426,,
2000-11-29 00:00:00+00:00,320.0,320.0,280.0,295.0,903,,
2000-11-30 00:00:00+00:00,267.5,285.0,265.0,275.0,3115,,
2000-12-01 00:00:00+00:00,267.5,315.0,260.0,312.5,265,,
2000-12-04 00:00:00+00:00,282.5,315.0,260.0,297.5,371,,
2000-12-05 00:00:00+00:00,265.0,292.5,255.0,280.0,928,,
2000-12-06 00:00:00+00:00,270.0,285.0,242.5,272.5,1794,,
2000-12-07 00:00:00+00:00,265.0,280.0,265.0,280.0,1105,,
2000-12-08 00:00:00+00:00,277.5,285.0,270.0,280.0,1101,,
2000-12-11 00:00:00+00:00,287.5,300.0,272.5,300.0,910,,
2000-12-12 00:00:00+00:00,280.0,355.0,280.0,320.0,6115,,
2000-12-13 00:00:00+00:00,310.0,325.0,292.5,310.0,419,,
2000-12-14 00:00:00+00:00,292.5,315.0,290.0,292.5,248,,
2000-12-15 00:00:00+00:00,285.0,290.0,280.0,280.0,159,,
2000-12-18 00:00:00+00:00,285.0,285.0,252.5,267.5,715,,
2000-12-19 00:00:00+00:00,260.0,267.5,235.0,265.0,1278,,
2000-12-20 00:00:00+00:00,240.0,245.0,200.0,245.0,3785,,
2000-12-21 00:00:00+00:00,200.0,240.0,200.0,240.0,865,,
2000-12-22 00:00:00+00:00,225.0,260.0,220.0,260.0,990,,
2000-12-26 00:00:00+00:00,220.0,265.0,220.0,265.0,3226,,
2000-12-27 00:00:00+00:00,250.0,255.0,225.0,250.0,1164,,
2000-12-28 00:00:00+00:00,235.0,245.0,207.5,222.5,1408,,
2000-12-29 00:00:00+00:00,235.0,235.0,215.0,230.0,2111,,
2001-01-02 00:00:00+00:00,205.0,215.0,170.0,205.0,821,,
2001-01-03 00:00:00+00:00,175.0,210.0,175.0,205.0,1015,,
2001-01-04 00:00:00+00:00,210.0,212.5,165.0,212.5,734,,
2001-01-05 00:00:00+00:00,190.0,210.0,180.0,180.0,365,,
2001-01-08 00:00:00+00:00,180.0,195.0,162.5,190.0,708,,
2001-01-09 00:00:00+00:00,190.0,195.0,175.0,195.0,1139,,
2001-01-10 00:00:00+00:00,185.0,200.0,185.0,190.0,688,,
2001-01-11 00:00:00+00:00,185.0,240.0,185.0,227.5,2063,,
2001-01-12 00:00:00+00:00,225.0,240.0,225.0,240.0,748,,
2001-01-16 00:00:00+00:00,240.0,260.0,230.0,255.0,660,,
2001-01-17 00:00:00+00:00,245.0,292.5,245.0,292.5,2319,,
2001-01-18 00:00:00+00:00,285.0,320.0,285.0,310.0,1106,,
2001-01-19 00:00:00+00:00,310.0,312.5,282.5,310.0,443,,
2001-01-22 00:00:00+00:00,290.0,292.5,275.0,292.5,1028,,
2001-01-23 00:00:00+00:00,260.0,287.5,255.0,287.5,576,,
2001-01-24 00:00:00+00:00,280.0,315.0,280.0,310.0,1018,,
2001-01-25 00:00:00+00:00,290.0,295.0,275.0,280.0,430,,
2001-01-26 00:00:00+00:00,272.5,295.0,240.0,290.0,616,,
2001-01-29 00:00:00+00:00,277.5,290.0,267.5,290.0,461,,
2001-01-30 00:00:00+00:00,282.5,333.75,267.5,312.5,1743,,
2001-01-31 00:00:00+00:00,320.0,325.0,300.0,300.0,463,,
2001-02-01 00:00:00+00:00,300.0,302.5,292.5,300.0,58,,
2001-02-02 00:00:00+00:00,302.5,302.5,282.5,282.5,63,,
2001-02-05 00:00:00+00:00,280.0,285.0,255.0,270.0,1139,,
2001-02-06 00:00:00+00:00,250.0,285.0,250.0,280.0,369,,
2001-02-07 00:00:00+00:00,252.5,280.0,252.5,265.0,314,,
2001-02-08 00:00:00+00:00,260.0,285.0,260.0,282.5,525,,
2001-02-09 00:00:00+00:00,280.0,282.5,265.0,277.5,405,,
2001-02-12 00:00:00+00:00,275.0,292.5,260.0,280.0,436,,
2001-02-13 00:00:00+00:00,275.0,285.0,270.0,285.0,88,,
2001-02-14 00:00:00+00:00,260.0,310.0,247.5,305.0,2839,,
2001-02-15 00:00:00+00:00,308.75,310.0,290.0,300.0,479,,
2001-02-16 00:00:00+00:00,300.0,305.0,275.0,290.0,396,,
2001-02-20 00:00:00+00:00,285.0,300.0,275.0,280.0,385,,
2001-02-21 00:00:00+00:00,272.5,280.0,270.0,275.0,266,,
2001-02-22 00:00:00+00:00,262.5,275.0,255.0,265.0,756,,
2001-02-23 00:00:00+00:00,252.5,265.0,250.0,265.0,175,,
2001-02-26 00:00:00+00:00,255.0,277.5,240.0,265.0,553,,
2001-02-27 00:00:00+00:00,240.0,277.5,240.0,265.0,250,,
2001-02-28 00:00:00+00:00,260.0,265.0,250.0,265.0,106,,
2001-03-01 00:00:00+00:00,250.0,280.0,250.0,270.0,313,,
2001-03-02 00:00:00+00:00,252.5,260.0,252.5,260.0,184,,
2001-03-05 00:00:00+00:00,255.0,267.5,252.5,260.0,236,,
2001-03-06 00:00:00+00:00,260.0,265.0,255.0,265.0,141,,
2001-03-07 00:00:00+00:00,255.0,265.0,240.0,255.0,500,,
2001-03-08 00:00:00+00:00,252.5,255.0,240.0,242.5,483,,
2001-03-09 00:00:00+00:00,242.5,242.5,212.5,240.0,439,,
2001-03-12 00:00:00+00:00,220.0,240.0,212.5,220.0,281,,
2001-03-13 00:00:00+00:00,210.0,230.0,202.5,205.0,386,,
2001-03-14 00:00:00+00:00,207.5,212.5,200.0,212.5,238,,
2001-03-15 00:00:00+00:00,205.0,215.0,205.0,205.0,59,,
2001-03-16 00:00:00+00:00,205.0,210.0,200.0,205.0,101,,
2001-03-19 00:00:00+00:00,200.0,200.0,187.5,195.0,146,,
2001-03-20 00:00:00+00:00,195.0,215.0,195.0,205.0,113,,
2001-03-21 00:00:00+00:00,207.5,207.5,190.0,197.5,40,,
2001-03-22 00:00:00+00:00,187.5,195.0,170.0,180.0,515,,
2001-03-23 00:00:00+00:00,167.5,220.0,167.5,195.0,65,,
2001-03-26 00:00:00+00:00,200.0,200.0,180.0,180.0,196,,
2001-03-27 00:00:00+00:00,176.0,199.1999969482422,176.0,181.6000061035156,391,,
2001-03-28 00:00:00+00:00,184.0,184.0,170.39999389648438,178.39999389648438,50,,
2001-03-29 00:00:00+00:00,180.0,185.6000061035156,160.0,173.60000610351562,186,,
2001-03-30 00:00:00+00:00,169.60000610351562,174.39999389648438,169.60000610351562,172.0,40,,
2001-04-02 00:00:00+00:00,164.0,171.1999969482422,149.60000610351562,160.0,409,,
2001-04-03 00:00:00+00:00,163.1999969482422,163.1999969482422,152.0,152.8000030517578,136,,
2001-04-04 00:00:00+00:00,160.0,160.0,140.0,156.8000030517578,323,,
2001-04-05 00:00:00+00:00,156.0,161.60000610351562,133.60000610351562,161.60000610351562,420,,
2001-04-06 00:00:00+00:00,159.1999969482422,166.39999389648438,154.39999389648438,164.8000030517578,144,,
2001-04-09 00:00:00+00:00,164.8000030517578,164.8000030517578,154.39999389648438,158.39999389648438,141,,
2001-04-10 00:00:00+00:00,154.39999389648438,168.0,136.8000030517578,164.0,571,,
2001-04-11 00:00:00+00:00,164.0,169.60000610351562,144.8000030517578,163.1999969482422,234,,
2001-04-12 00:00:00+00:00,148.0,176.0,148.0,160.0,74,,
2001-04-16 00:00:00+00:00,157.60000610351562,160.0,144.0,156.8000030517578,230,,
2001-04-17 00:00:00+00:00,156.0,158.39999389648438,128.0,152.0,613,,
2001-04-18 00:00:00+00:00,140.8000030517578,160.8000030517578,140.8000030517578,159.1999969482422,603,,
2001-04-19 00:00:00+00:00,159.1999969482422,164.0,158.39999389648438,164.0,521,,
2001-04-20 00:00:00+00:00,164.0,172.0,160.0,168.0,350,,
2001-04-23 00:00:00+00:00,171.1999969482422,171.1999969482422,164.0,168.8000030517578,379,,
2001-04-24 00:00:00+00:00,167.1999969482422,180.0,160.0,176.0,78,,
2001-04-25 00:00:00+00:00,160.0,176.0,155.1999969482422,170.39999389648438,141,,
2001-04-26 00:00:00+00:00,160.0,177.60000610351562,160.0,163.1999969482422,175,,
2001-04-27 00:00:00+00:00,163.1999969482422,173.60000610351562,156.0,162.39999389648438,218,,
2001-04-30 00:00:00+00:00,156.0,170.39999389648438,156.0,167.1999969482422,440,,
2001-05-01 00:00:00+00:00,166.39999389648438,192.0,166.39999389648438,192.0,723,,
2001-05-02 00:00:00+00:00,196.0,245.6000061035156,192.0,228.0,1270,,
2001-05-03 00:00:00+00:00,224.0,229.6000061035156,204.0,208.8000030517578,124,,
2001-05-04 00:00:00+00:00,204.0,204.0,192.0,200.0,280,,
2001-05-07 00:00:00+00:00,200.0,212.0,184.0,207.1999969482422,815,,
2001-05-08 00:00:00+00:00,217.6000061035156,224.0,206.3999938964844,217.6000061035156,566,,
2001-05-09 00:00:00+00:00,206.3999938964844,215.1999969482422,194.3999938964844,200.0,444,,
