date,ARCB_Open,ARCB_High,ARCB_Low,ARCB_Close,ARCB_Volume,ARCB_Dividends,ARCB_Stock Splits
1992-12-17 00:00:00+00:00,14.5,14.75,14.5,10.63593292236328,156300,0.0,
1992-12-18 00:00:00+00:00,14.75,14.75,14.625,10.545795440673828,120600,0.0,
1992-12-21 00:00:00+00:00,14.75,14.75,14.625,10.545795440673828,222300,0.0,
1992-12-22 00:00:00+00:00,14.75,14.75,14.5,10.545795440673828,72300,0.0,
1992-12-23 00:00:00+00:00,14.625,14.625,14.375,10.545795440673828,178300,0.0,
1992-12-24 00:00:00+00:00,14.625,14.625,14.625,10.545795440673828,14600,0.0,
1992-12-28 00:00:00+00:00,14.625,14.875,14.625,10.545795440673828,231200,0.0,
1992-12-29 00:00:00+00:00,14.875,15.0,14.625,10.816205024719238,134000,0.0,
1992-12-30 00:00:00+00:00,15.0,15.125,14.875,10.726070404052734,125200,0.0,
1992-12-31 00:00:00+00:00,15.0,15.125,14.75,10.90634059906006,341700,0.0,
1993-01-04 00:00:00+00:00,14.875,15.25,14.875,10.816205024719238,106800,0.0,
1993-01-05 00:00:00+00:00,15.25,15.375,15.125,10.99647045135498,215100,0.0,
1993-01-06 00:00:00+00:00,15.125,15.375,14.875,10.726070404052734,105800,0.0,
1993-01-07 00:00:00+00:00,15.0,15.0,14.875,10.816205024719238,255000,0.0,
1993-01-08 00:00:00+00:00,14.875,15.0,14.625,10.63593292236328,111900,0.0,
1993-01-11 00:00:00+00:00,14.875,15.0,14.625,10.816205024719238,207500,0.0,
1993-01-12 00:00:00+00:00,15.0,15.0,14.875,10.726070404052734,151600,0.0,
1993-01-13 00:00:00+00:00,15.125,15.125,14.625,10.816205024719238,264900,0.0,
1993-01-14 00:00:00+00:00,15.25,16.25,15.25,11.71755313873291,256100,0.0,
1993-01-15 00:00:00+00:00,16.25,16.375,16.0,11.71755313873291,236300,0.0,
1993-01-18 00:00:00+00:00,16.125,16.25,15.75,11.357012748718262,288300,0.0,
1993-01-19 00:00:00+00:00,16.0,16.0,15.5,11.176739692687988,189800,0.0,
1993-01-20 00:00:00+00:00,15.75,15.75,15.5,11.266875267028809,31500,0.0,
1993-01-21 00:00:00+00:00,15.625,16.5,15.625,11.897821426391602,87400,0.0,
1993-01-22 00:00:00+00:00,16.5,16.75,16.25,12.07809352874756,75900,0.0,
1993-01-25 00:00:00+00:00,17.0,17.0,16.375,11.987961769104004,110200,0.0,
1993-01-26 00:00:00+00:00,16.5,16.5,16.125,11.627415657043455,133800,0.0,
1993-01-27 00:00:00+00:00,16.375,16.375,15.75,11.364058494567873,137100,0.01,
1993-01-28 00:00:00+00:00,15.5,15.625,15.0,11.273866653442385,469000,0.0,
1993-01-29 00:00:00+00:00,15.875,15.875,15.5,11.273866653442385,171800,0.0,
1993-02-01 00:00:00+00:00,15.625,16.0,15.5,11.544442176818848,287400,0.0,
1993-02-02 00:00:00+00:00,16.0,16.125,15.875,11.544442176818848,119100,0.0,
1993-02-03 00:00:00+00:00,15.875,16.25,15.875,11.634631156921388,714400,0.0,
1993-02-04 00:00:00+00:00,16.25,16.375,16.0,11.544442176818848,385800,0.0,
1993-02-05 00:00:00+00:00,16.0,16.25,15.5,11.364058494567873,103000,0.0,
1993-02-08 00:00:00+00:00,15.75,15.875,15.5,11.183676719665527,92300,0.0,
1993-02-09 00:00:00+00:00,15.875,15.875,15.375,11.09348964691162,33100,0.0,
1993-02-10 00:00:00+00:00,15.5,15.625,15.375,11.273866653442385,49900,0.0,
1993-02-11 00:00:00+00:00,15.625,15.625,15.125,11.003293991088867,123800,0.0,
1993-02-12 00:00:00+00:00,15.125,15.5,15.125,11.183676719665527,118900,0.0,
1993-02-16 00:00:00+00:00,15.5,15.5,14.75,10.732725143432615,140100,0.0,
1993-02-17 00:00:00+00:00,14.75,15.0,14.5,10.642533302307127,210800,0.0,
1993-02-18 00:00:00+00:00,14.625,14.625,14.5,10.462148666381836,77200,0.0,
1993-02-19 00:00:00+00:00,14.5,14.875,14.5,10.732725143432615,98600,0.0,
1993-02-22 00:00:00+00:00,14.875,14.875,13.875,10.10138702392578,74900,0.0,
1993-02-23 00:00:00+00:00,13.75,14.0,13.375,9.650430679321287,80400,0.0,
1993-02-24 00:00:00+00:00,13.375,13.625,13.375,9.830814361572266,41300,0.0,
1993-02-25 00:00:00+00:00,13.5,14.25,13.5,10.28176975250244,130800,0.0,
1993-02-26 00:00:00+00:00,14.25,14.375,14.0,10.19157600402832,20700,0.0,
1993-03-01 00:00:00+00:00,14.0,14.25,13.625,10.19157600402832,227600,0.0,
1993-03-02 00:00:00+00:00,13.875,14.0,13.5,9.92100429534912,662400,0.0,
1993-03-03 00:00:00+00:00,13.75,13.75,13.375,9.74062156677246,356200,0.0,
1993-03-04 00:00:00+00:00,13.25,13.25,12.25,9.289666175842283,858500,0.0,
1993-03-05 00:00:00+00:00,12.875,13.0,12.25,8.928903579711914,538000,0.0,
1993-03-08 00:00:00+00:00,12.625,12.625,12.125,8.928903579711914,150800,0.0,
1993-03-09 00:00:00+00:00,12.25,12.5,12.125,8.748518943786621,165100,0.0,
1993-03-10 00:00:00+00:00,12.125,12.5,12.125,8.928903579711914,411200,0.0,
1993-03-11 00:00:00+00:00,12.75,12.75,12.5,9.01909065246582,157300,0.0,
1993-03-12 00:00:00+00:00,12.5,13.0,12.5,9.379858016967772,288800,0.0,
1993-03-15 00:00:00+00:00,13.0,13.75,13.0,9.92100429534912,71900,0.0,
1993-03-16 00:00:00+00:00,13.5,13.75,13.5,9.92100429534912,170000,0.0,
1993-03-17 00:00:00+00:00,13.75,14.0,13.625,10.10138702392578,169300,0.0,
1993-03-18 00:00:00+00:00,14.25,14.25,13.875,10.10138702392578,365400,0.0,
1993-03-19 00:00:00+00:00,13.875,14.0,13.75,9.92100429534912,39300,0.0,
1993-03-22 00:00:00+00:00,13.75,14.0,13.75,9.92100429534912,76000,0.0,
1993-03-23 00:00:00+00:00,13.875,13.875,13.5,9.74062156677246,194900,0.0,
1993-03-24 00:00:00+00:00,13.75,13.75,13.25,9.74062156677246,137400,0.0,
1993-03-25 00:00:00+00:00,13.0,13.125,12.875,9.470049858093262,62500,0.0,
1993-03-26 00:00:00+00:00,13.0,13.25,13.0,9.379858016967772,83900,0.0,
1993-03-29 00:00:00+00:00,12.875,13.25,12.875,9.470049858093262,41800,0.0,
1993-03-30 00:00:00+00:00,13.125,13.125,12.875,9.289666175842283,121800,0.0,
1993-03-31 00:00:00+00:00,12.75,13.125,12.75,9.289666175842283,27300,0.0,
1993-04-01 00:00:00+00:00,13.125,13.125,12.75,9.19947910308838,58800,0.0,
1993-04-02 00:00:00+00:00,12.75,12.75,11.75,8.658329963684082,305200,0.0,
1993-04-05 00:00:00+00:00,11.875,12.625,11.875,9.01909065246582,70000,0.0,
1993-04-06 00:00:00+00:00,12.5,13.0,12.5,9.379858016967772,99700,0.0,
1993-04-07 00:00:00+00:00,12.875,12.875,12.5,9.19947910308838,224800,0.0,
1993-04-08 00:00:00+00:00,12.875,12.875,12.25,9.01909065246582,54800,0.0,
1993-04-12 00:00:00+00:00,12.25,12.625,12.25,9.01909065246582,41100,0.0,
1993-04-13 00:00:00+00:00,12.625,12.75,12.375,8.928903579711914,29900,0.0,
1993-04-14 00:00:00+00:00,12.375,12.5,11.75,8.477951049804688,854400,0.0,
1993-04-15 00:00:00+00:00,11.75,12.0,11.75,8.658329963684082,123600,0.0,
1993-04-16 00:00:00+00:00,11.875,12.0,11.625,8.387761116027832,150600,0.0,
1993-04-19 00:00:00+00:00,11.75,11.75,11.0,8.026992797851562,218500,0.0,
1993-04-20 00:00:00+00:00,10.125,10.5,9.625,7.395657539367676,1614200,0.0,
1993-04-21 00:00:00+00:00,10.125,10.25,10.0,7.30546760559082,277000,0.0,
1993-04-22 00:00:00+00:00,10.25,10.375,9.875,7.395657539367676,164200,0.0,
1993-04-23 00:00:00+00:00,10.375,10.375,10.125,7.485847473144531,34300,0.0,
1993-04-26 00:00:00+00:00,10.375,10.375,9.75,7.034892559051514,417000,0.0,
1993-04-27 00:00:00+00:00,9.75,10.0,9.375,6.944701194763184,917200,0.0,
1993-04-28 00:00:00+00:00,9.625,9.625,9.375,6.944701194763184,96400,0.0,
1993-04-29 00:00:00+00:00,9.625,9.625,9.375,6.944701194763184,445200,0.0,
1993-04-30 00:00:00+00:00,9.5,9.625,9.5,6.944701194763184,349200,0.0,
1993-05-03 00:00:00+00:00,9.625,9.625,9.375,6.8545122146606445,272300,0.0,
1993-05-04 00:00:00+00:00,9.625,9.625,9.25,6.764319896697998,544200,0.0,
1993-05-05 00:00:00+00:00,9.25,9.5,9.25,6.764319896697998,469800,0.0,
1993-05-06 00:00:00+00:00,9.375,9.625,9.25,6.944701194763184,325200,0.0,
1993-05-07 00:00:00+00:00,9.625,10.25,9.625,7.395657539367676,345700,0.0,
1993-05-10 00:00:00+00:00,10.5,10.5,10.0,7.395657539367676,65100,0.0,
1993-05-11 00:00:00+00:00,10.375,10.5,10.125,7.395657539367676,225100,0.0,
1993-05-12 00:00:00+00:00,10.5,10.5,10.0,7.30546760559082,97700,0.0,
1993-05-13 00:00:00+00:00,10.0,10.125,9.625,6.951568126678467,33500,0.01,
1993-05-14 00:00:00+00:00,9.75,9.875,9.5,6.861291408538818,51600,0.0,
1993-05-17 00:00:00+00:00,9.625,9.625,9.375,6.951568126678467,283900,0.0,
1993-05-18 00:00:00+00:00,9.625,9.625,9.375,6.861291408538818,79900,0.0,
1993-05-19 00:00:00+00:00,9.5,9.5,9.25,6.771010398864746,75800,0.0,
1993-05-20 00:00:00+00:00,9.5,9.5,9.25,6.771010398864746,302000,0.0,
1993-05-21 00:00:00+00:00,9.5,9.5,9.25,6.771010398864746,308200,0.0,
1993-05-24 00:00:00+00:00,9.25,9.5,9.125,6.771010398864746,350600,0.0,
1993-05-25 00:00:00+00:00,9.5,9.5,9.25,6.771010398864746,77100,0.0,
1993-05-26 00:00:00+00:00,9.5,9.5,9.25,6.680728912353516,256200,0.0,
1993-05-27 00:00:00+00:00,9.375,9.5,9.25,6.680728912353516,169200,0.0,
1993-05-28 00:00:00+00:00,9.375,9.375,9.0,6.590447425842285,45500,0.0,
1993-06-01 00:00:00+00:00,9.125,9.375,9.125,6.680728912353516,346800,0.0,
1993-06-02 00:00:00+00:00,9.375,9.375,9.0,6.680728912353516,219500,0.0,
1993-06-03 00:00:00+00:00,9.0,9.25,8.75,6.409892082214356,256000,0.0,
1993-06-04 00:00:00+00:00,9.0,9.0,8.5,6.229328155517578,43700,0.0,
1993-06-07 00:00:00+00:00,8.75,8.75,8.5,6.229328155517578,151000,0.0,
1993-06-08 00:00:00+00:00,8.75,8.75,8.375,6.229328155517578,347000,0.0,
1993-06-09 00:00:00+00:00,8.75,8.875,8.5,6.319609642028809,59400,0.0,
1993-06-10 00:00:00+00:00,8.625,9.0,8.625,6.409892082214356,216800,0.0,
1993-06-11 00:00:00+00:00,9.0,9.125,8.75,6.500169277191162,36100,0.0,
1993-06-14 00:00:00+00:00,9.125,9.125,8.875,6.500169277191162,40000,0.0,
1993-06-15 00:00:00+00:00,9.0,9.0,8.625,6.319609642028809,75400,0.0,
1993-06-16 00:00:00+00:00,8.625,8.875,8.375,6.139048099517822,190600,0.0,
1993-06-17 00:00:00+00:00,8.375,8.625,8.375,6.229328155517578,241400,0.0,
1993-06-18 00:00:00+00:00,8.5,8.625,8.375,6.229328155517578,125800,0.0,
1993-06-21 00:00:00+00:00,8.625,8.625,8.375,6.229328155517578,40600,0.0,
1993-06-22 00:00:00+00:00,8.375,8.625,8.375,6.139048099517822,177200,0.0,
1993-06-23 00:00:00+00:00,8.5,8.5,8.125,6.048765659332275,63100,0.0,
1993-06-24 00:00:00+00:00,8.5,8.5,8.375,6.048765659332275,17300,0.0,
1993-06-25 00:00:00+00:00,8.375,8.5,8.25,6.139048099517822,202600,0.0,
1993-06-28 00:00:00+00:00,8.625,8.75,8.375,6.319609642028809,34900,0.0,
1993-06-29 00:00:00+00:00,9.0,9.0,8.625,6.500169277191162,20100,0.0,
1993-06-30 00:00:00+00:00,9.0,9.0,8.75,6.319609642028809,232700,0.0,
1993-07-01 00:00:00+00:00,9.0,9.0,8.75,6.409892082214356,96700,0.0,
1993-07-02 00:00:00+00:00,9.0,9.0,8.75,6.500169277191162,117800,0.0,
1993-07-06 00:00:00+00:00,8.75,9.0,8.75,6.500169277191162,34100,0.0,
1993-07-07 00:00:00+00:00,8.875,8.875,8.75,6.409892082214356,24000,0.0,
1993-07-08 00:00:00+00:00,9.0,9.0,8.75,6.409892082214356,52000,0.0,
1993-07-09 00:00:00+00:00,8.75,9.125,8.75,6.319609642028809,258200,0.0,
1993-07-12 00:00:00+00:00,8.75,9.0,8.75,6.500169277191162,300,0.0,
1993-07-13 00:00:00+00:00,8.75,9.125,8.75,6.500169277191162,13400,0.0,
1993-07-14 00:00:00+00:00,9.125,9.125,8.875,6.590447425842285,12400,0.0,
1993-07-15 00:00:00+00:00,8.875,9.125,8.875,6.590447425842285,3000,0.0,
1993-07-16 00:00:00+00:00,9.125,9.125,8.875,6.590447425842285,114100,0.0,
1993-07-19 00:00:00+00:00,9.0,9.125,8.75,6.500169277191162,63000,0.0,
1993-07-20 00:00:00+00:00,9.0,9.0,8.75,6.409892082214356,74600,0.0,
1993-07-21 00:00:00+00:00,8.75,8.75,8.375,6.319609642028809,247500,0.0,
1993-07-22 00:00:00+00:00,8.5,8.75,8.5,6.229328155517578,103100,0.0,
1993-07-23 00:00:00+00:00,8.5,8.75,8.5,6.139048099517822,164400,0.0,
1993-07-26 00:00:00+00:00,8.5,8.625,8.5,6.229328155517578,38300,0.0,
1993-07-27 00:00:00+00:00,8.625,8.75,8.5,6.139048099517822,89200,0.0,
1993-07-28 00:00:00+00:00,8.5,8.625,8.5,6.229328155517578,39400,0.0,
1993-07-29 00:00:00+00:00,8.5,8.75,8.5,6.146173000335693,23500,0.01,
1993-07-30 00:00:00+00:00,8.5,8.75,8.5,6.326944828033447,598000,0.0,
