date,INTZ_Open,INTZ_High,INTZ_Low,INTZ_Close,INTZ_Volume,INTZ_Dividends,INTZ_Stock Splits
2011-10-05 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,0,,
2011-10-06 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,0,,
2011-10-07 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,0,,
2011-10-10 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,0,,
2011-10-11 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,0,,
2011-10-12 00:00:00+00:00,15.0,15.0,8.399999618530273,15.0,30,,
2011-10-13 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-10-14 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-10-17 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-10-18 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-10-19 00:00:00+00:00,9.0,14.800000190734863,9.0,14.800000190734863,40,,
2011-10-20 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-10-21 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-10-24 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-10-25 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,350,,
2011-10-26 00:00:00+00:00,15.0,15.0,15.0,15.0,20,,
2011-10-27 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-10-28 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-10-31 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-11-01 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-11-02 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-11-03 00:00:00+00:00,8.0,14.0,8.0,14.0,385,,
2011-11-04 00:00:00+00:00,9.0,14.0,9.0,14.0,75,,
2011-11-07 00:00:00+00:00,9.0,9.0,9.0,9.0,10,,
2011-11-08 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2011-11-09 00:00:00+00:00,14.0,14.0,14.0,14.0,25,,
2011-11-10 00:00:00+00:00,9.0,14.0,9.0,14.0,165,,
2011-11-11 00:00:00+00:00,9.0,14.0,9.0,14.0,130,,
2011-11-14 00:00:00+00:00,10.0,14.0,10.0,14.0,95,,
2011-11-15 00:00:00+00:00,9.199999809265137,14.0,9.199999809265137,14.0,55,,
2011-11-16 00:00:00+00:00,9.199999809265137,15.0,9.0,15.0,1065,,
2011-11-17 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-11-18 00:00:00+00:00,9.600000381469728,15.0,9.600000381469728,9.600000381469728,60,,
2011-11-21 00:00:00+00:00,11.0,15.0,11.0,15.0,170,,
2011-11-22 00:00:00+00:00,6.199999809265137,14.0,6.199999809265137,14.0,90,,
2011-11-23 00:00:00+00:00,6.199999809265137,14.800000190734863,6.199999809265137,14.800000190734863,40,,
2011-11-25 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-11-28 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-11-29 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-11-30 00:00:00+00:00,6.199999809265137,15.0,6.199999809265137,14.0,260,,
2011-12-01 00:00:00+00:00,8.0,14.0,8.0,14.0,165,,
2011-12-02 00:00:00+00:00,8.399999618530273,14.0,8.399999618530273,14.0,30,,
2011-12-05 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2011-12-06 00:00:00+00:00,8.800000190734863,14.800000190734863,8.800000190734863,8.800000190734863,445,,
2011-12-07 00:00:00+00:00,10.800000190734863,13.800000190734863,10.800000190734863,13.800000190734863,150,,
2011-12-08 00:00:00+00:00,9.600000381469728,13.800000190734863,9.600000381469728,13.800000190734863,30,,
2011-12-09 00:00:00+00:00,14.0,14.0,14.0,14.0,25,,
2011-12-12 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2011-12-13 00:00:00+00:00,10.199999809265137,15.0,10.199999809265137,13.0,620,,
2011-12-14 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2011-12-15 00:00:00+00:00,10.199999809265137,15.0,10.199999809265137,11.0,115,,
2011-12-16 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2011-12-19 00:00:00+00:00,10.0,12.0,9.600000381469728,12.0,570,,
2011-12-20 00:00:00+00:00,15.0,15.0,15.0,15.0,125,,
2011-12-21 00:00:00+00:00,9.600000381469728,15.0,9.600000381469728,15.0,45,,
2011-12-22 00:00:00+00:00,9.600000381469728,15.0,9.600000381469728,15.0,305,,
2011-12-23 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2011-12-27 00:00:00+00:00,9.600000381469728,10.199999809265137,9.600000381469728,9.600000381469728,175,,
2011-12-28 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,25,,
2011-12-29 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,0,,
2011-12-30 00:00:00+00:00,9.600000381469728,15.0,9.600000381469728,15.0,1450,,
2012-01-03 00:00:00+00:00,15.0,15.0,15.0,15.0,5,,
2012-01-04 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2012-01-05 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2012-01-06 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2012-01-09 00:00:00+00:00,6.199999809265137,15.0,6.199999809265137,15.0,50,,
2012-01-10 00:00:00+00:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,15,,
2012-01-11 00:00:00+00:00,15.0,15.0,6.599999904632568,13.0,70,,
2012-01-12 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-01-13 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-01-17 00:00:00+00:00,9.800000190734863,13.0,9.800000190734863,13.0,125,,
2012-01-18 00:00:00+00:00,7.0,12.0,7.0,12.0,1050,,
2012-01-19 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-01-20 00:00:00+00:00,8.600000381469727,13.0,8.600000381469727,13.0,20,,
2012-01-23 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-01-24 00:00:00+00:00,11.0,13.0,9.800000190734863,13.0,55,,
2012-01-25 00:00:00+00:00,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,70,,
2012-01-26 00:00:00+00:00,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0,,
2012-01-27 00:00:00+00:00,13.0,13.0,13.0,13.0,25,,
2012-01-30 00:00:00+00:00,11.399999618530272,13.0,11.399999618530272,13.0,50,,
2012-01-31 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-02-01 00:00:00+00:00,10.399999618530272,10.399999618530272,10.199999809265137,10.199999809265137,350,,
2012-02-02 00:00:00+00:00,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,10,,
2012-02-03 00:00:00+00:00,13.0,13.0,13.0,13.0,30,,
2012-02-06 00:00:00+00:00,13.0,13.0,13.0,13.0,25,,
2012-02-07 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-02-08 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-02-09 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-02-10 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-02-13 00:00:00+00:00,9.600000381469728,10.0,9.600000381469728,10.0,170,,
2012-02-14 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-02-15 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-02-16 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-02-17 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,325,,
2012-02-21 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,0,,
2012-02-22 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,265,,
2012-02-23 00:00:00+00:00,12.0,12.0,11.800000190734863,12.0,1080,,
2012-02-24 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-02-27 00:00:00+00:00,13.0,13.0,13.0,13.0,50,,
2012-02-28 00:00:00+00:00,13.0,13.0,13.0,13.0,2500,,
2012-02-29 00:00:00+00:00,9.800000190734863,14.0,9.800000190734863,14.0,850,,
2012-03-01 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2012-03-02 00:00:00+00:00,14.0,14.0,14.0,14.0,25,,
2012-03-05 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2012-03-06 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2012-03-07 00:00:00+00:00,13.0,13.0,13.0,13.0,50,,
2012-03-08 00:00:00+00:00,10.0,12.0,10.0,12.0,115,,
2012-03-09 00:00:00+00:00,10.0,13.0,10.0,13.0,30,,
2012-03-12 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-13 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-14 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-15 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-16 00:00:00+00:00,13.0,13.0,13.0,13.0,40,,
2012-03-19 00:00:00+00:00,10.0,13.0,10.0,13.0,30,,
2012-03-20 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-21 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-22 00:00:00+00:00,10.199999809265137,13.0,10.199999809265137,13.0,60,,
2012-03-23 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-03-26 00:00:00+00:00,13.0,13.0,13.0,13.0,40,,
2012-03-27 00:00:00+00:00,10.399999618530272,13.0,10.399999618530272,13.0,95,,
2012-03-28 00:00:00+00:00,10.399999618530272,12.800000190734863,10.399999618530272,12.800000190734863,35,,
2012-03-29 00:00:00+00:00,10.399999618530272,12.800000190734863,10.399999618530272,12.800000190734863,75,,
2012-03-30 00:00:00+00:00,11.0,13.0,11.0,13.0,220,,
2012-04-02 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-03 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-04 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-05 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-09 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-10 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-11 00:00:00+00:00,10.600000381469728,13.0,10.600000381469728,10.600000381469728,245,,
2012-04-12 00:00:00+00:00,13.0,13.0,13.0,13.0,25,,
2012-04-13 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-16 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-17 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-04-18 00:00:00+00:00,6.199999809265137,13.0,6.199999809265137,13.0,120,,
2012-04-19 00:00:00+00:00,10.800000190734863,12.0,7.400000095367432,7.400000095367432,45,,
2012-04-20 00:00:00+00:00,12.0,12.0,12.0,12.0,20,,
2012-04-23 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-04-24 00:00:00+00:00,12.0,12.0,12.0,12.0,20,,
2012-04-25 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-04-26 00:00:00+00:00,12.0,12.0,12.0,12.0,25,,
2012-04-27 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-04-30 00:00:00+00:00,10.0,12.0,10.0,12.0,240,,
2012-05-01 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-02 00:00:00+00:00,6.199999809265137,12.0,6.199999809265137,12.0,35,,
2012-05-03 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-04 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-07 00:00:00+00:00,12.0,12.0,12.0,12.0,50,,
2012-05-08 00:00:00+00:00,10.0,12.0,10.0,12.0,55,,
2012-05-09 00:00:00+00:00,10.0,12.0,10.0,12.0,75,,
2012-05-10 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-11 00:00:00+00:00,6.199999809265137,12.0,6.199999809265137,12.0,35,,
2012-05-14 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-15 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-16 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-17 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-18 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-21 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-22 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-23 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-24 00:00:00+00:00,10.600000381469728,12.0,10.399999618530272,12.0,65,,
2012-05-25 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-29 00:00:00+00:00,10.0,12.0,7.599999904632568,12.0,60,,
2012-05-30 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-05-31 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-01 00:00:00+00:00,12.0,12.0,12.0,12.0,65,,
2012-06-04 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-05 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-06 00:00:00+00:00,6.199999809265137,12.0,6.199999809265137,12.0,20,,
2012-06-07 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-08 00:00:00+00:00,7.0,12.0,7.0,12.0,65,,
2012-06-11 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-12 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-13 00:00:00+00:00,12.0,12.0,12.0,12.0,25,,
2012-06-14 00:00:00+00:00,8.199999809265137,8.199999809265137,7.0,7.0,65,,
2012-06-15 00:00:00+00:00,12.0,12.0,12.0,12.0,10,,
2012-06-18 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-19 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-20 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-21 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-22 00:00:00+00:00,12.0,12.0,12.0,12.0,10,,
2012-06-25 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-26 00:00:00+00:00,7.0,12.0,7.0,12.0,20,,
2012-06-27 00:00:00+00:00,12.0,12.0,12.0,12.0,15,,
2012-06-28 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-06-29 00:00:00+00:00,7.0,12.0,7.0,12.0,165,,
2012-07-02 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-03 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-05 00:00:00+00:00,3.0,8.199999809265137,3.0,8.199999809265137,185,,
2012-07-06 00:00:00+00:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,15,,
2012-07-09 00:00:00+00:00,12.0,12.0,7.0,11.0,25,,
2012-07-10 00:00:00+00:00,6.400000095367432,12.0,6.400000095367432,12.0,70,,
2012-07-11 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-12 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-13 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-16 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-17 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-18 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-19 00:00:00+00:00,6.599999904632568,12.0,6.599999904632568,12.0,55,,
2012-07-20 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-23 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-24 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-25 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2012-07-26 00:00:00+00:00,4.400000095367432,11.399999618530272,4.400000095367432,11.399999618530272,75,,
2012-07-27 00:00:00+00:00,7.199999809265137,11.399999618530272,7.199999809265137,11.399999618530272,15,,
2012-07-30 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0,,
2012-07-31 00:00:00+00:00,7.199999809265137,11.399999618530272,7.199999809265137,11.399999618530272,35,,
2012-08-01 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0,,
2012-08-02 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0,,
2012-08-03 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0,,
2012-08-06 00:00:00+00:00,5.0,11.399999618530272,5.0,11.399999618530272,110,,
2012-08-07 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0,,
2012-08-08 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,11.399999618530272,0,,
2012-08-09 00:00:00+00:00,5.0,5.0,5.0,5.0,10,,
2012-08-10 00:00:00+00:00,11.199999809265137,11.199999809265137,7.199999809265137,11.199999809265137,115,,
2012-08-13 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-14 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-15 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-16 00:00:00+00:00,9.399999618530272,11.199999809265137,9.399999618530272,11.199999809265137,100,,
2012-08-17 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-20 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-21 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-22 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0,,
2012-08-23 00:00:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,10,,
2012-08-24 00:00:00+00:00,6.800000190734863,10.600000381469728,6.800000190734863,10.600000381469728,110,,
2012-08-27 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-08-28 00:00:00+00:00,6.800000190734863,10.600000381469728,6.800000190734863,10.600000381469728,20,,
2012-08-29 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-08-30 00:00:00+00:00,7.0,10.600000381469728,7.0,10.600000381469728,20,,
2012-08-31 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-04 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-05 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-06 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-07 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-10 00:00:00+00:00,7.0,10.600000381469728,7.0,10.600000381469728,15,,
2012-09-11 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-12 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-13 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-14 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-17 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-18 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-19 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-20 00:00:00+00:00,7.0,10.600000381469728,7.0,10.600000381469728,30,,
2012-09-21 00:00:00+00:00,7.0,10.600000381469728,7.0,10.600000381469728,325,,
2012-09-24 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-25 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-26 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-27 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-09-28 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-10-01 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-10-02 00:00:00+00:00,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,0,,
2012-10-03 00:00:00+00:00,5.0,10.399999618530272,5.0,10.399999618530272,145,,
2012-10-04 00:00:00+00:00,8.199999809265137,10.600000381469728,7.199999809265137,10.399999618530272,300,,
2012-10-05 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-08 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-09 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-10 00:00:00+00:00,5.199999809265137,10.399999618530272,5.199999809265137,10.399999618530272,45,,
2012-10-11 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-12 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-15 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-16 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-17 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-18 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,0,,
2012-10-19 00:00:00+00:00,5.199999809265137,11.0,5.199999809265137,11.0,45,,
2012-10-22 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2012-10-23 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2012-10-24 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2012-10-25 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2012-10-26 00:00:00+00:00,6.400000095367432,11.0,6.400000095367432,11.0,40,,
2012-10-31 00:00:00+00:00,7.400000095367432,9.399999618530272,7.400000095367432,9.399999618530272,40,,
2012-11-01 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-02 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-05 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-06 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-07 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-08 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-09 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-12 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-13 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-14 00:00:00+00:00,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,0,,
2012-11-15 00:00:00+00:00,6.400000095367432,10.0,6.400000095367432,9.600000381469728,115,,
2012-11-16 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,0,,
2012-11-19 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,0,,
2012-11-20 00:00:00+00:00,6.400000095367432,10.0,6.400000095367432,10.0,25,,
2012-11-21 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-11-23 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-11-26 00:00:00+00:00,10.0,10.0,9.0,10.0,20,,
2012-11-27 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,10.0,45,,
2012-11-28 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-11-29 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-11-30 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,10.0,165,,
2012-12-03 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,6.599999904632568,35,,
2012-12-04 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,10.0,95,,
2012-12-05 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,10.0,40,,
2012-12-06 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-12-07 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-12-10 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2012-12-11 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,10.0,75,,
2012-12-12 00:00:00+00:00,6.599999904632568,10.0,6.599999904632568,6.599999904632568,40,,
2012-12-13 00:00:00+00:00,10.0,10.0,10.0,10.0,10,,
2012-12-14 00:00:00+00:00,5.199999809265137,9.800000190734863,5.0,9.800000190734863,250,,
2012-12-17 00:00:00+00:00,5.0,10.0,5.0,10.0,20,,
2012-12-18 00:00:00+00:00,5.0,10.0,5.0,9.0,140,,
2012-12-19 00:00:00+00:00,5.0,10.0,5.0,10.0,30,,
2012-12-20 00:00:00+00:00,5.0,10.0,5.0,10.0,370,,
2012-12-21 00:00:00+00:00,5.0,9.800000190734863,5.0,9.800000190734863,1625,,
2012-12-24 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,
2012-12-26 00:00:00+00:00,3.5999999046325684,9.800000190734863,3.5999999046325684,9.0,150,,
2012-12-27 00:00:00+00:00,5.0,9.800000190734863,5.0,9.800000190734863,25,,
2012-12-28 00:00:00+00:00,3.799999952316284,10.0,3.799999952316284,10.0,35,,
2012-12-31 00:00:00+00:00,6.0,9.800000190734863,6.0,9.800000190734863,865,,
2013-01-02 00:00:00+00:00,4.199999809265137,8.800000190734863,4.199999809265137,7.800000190734863,1060,,
2013-01-03 00:00:00+00:00,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0,,
2013-01-04 00:00:00+00:00,4.199999809265137,7.800000190734863,4.199999809265137,7.599999904632568,120,,
2013-01-07 00:00:00+00:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0,,
2013-01-08 00:00:00+00:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0,,
2013-01-09 00:00:00+00:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0,,
2013-01-10 00:00:00+00:00,5.199999809265137,7.800000190734863,5.199999809265137,7.599999904632568,70,,
