date,VBIV_Open,VBIV_High,VBIV_Low,VBIV_Close,VBIV_Volume,VBIV_Dividends,VBIV_Stock Splits
2013-10-30 00:00:00+00:00,324.0,324.0,300.0,324.0,3,,
2013-10-31 00:00:00+00:00,312.0,312.0,300.0,300.0,53,,
2013-11-01 00:00:00+00:00,300.0,324.0,300.0,324.0,71,,
2013-11-04 00:00:00+00:00,300.0,300.0,300.0,300.0,9,,
2013-11-05 00:00:00+00:00,300.0,300.0,300.0,300.0,41,,
2013-11-06 00:00:00+00:00,288.0,300.0,288.0,300.0,27,,
2013-11-07 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2013-11-08 00:00:00+00:00,288.0,288.0,288.0,288.0,2,,
2013-11-11 00:00:00+00:00,288.0,288.0,288.0,288.0,0,,
2013-11-12 00:00:00+00:00,288.0,288.0,288.0,288.0,0,,
2013-11-13 00:00:00+00:00,264.0,276.0,252.0,276.0,7,,
2013-11-14 00:00:00+00:00,264.0,300.0,252.0,264.0,290,,
2013-11-15 00:00:00+00:00,276.0,276.0,252.0,264.0,109,,
2013-11-18 00:00:00+00:00,264.0,288.0,252.0,276.0,136,,
2013-11-19 00:00:00+00:00,288.0,288.0,252.0,288.0,93,,
2013-11-20 00:00:00+00:00,252.0,276.0,252.0,276.0,112,,
2013-11-21 00:00:00+00:00,264.0,264.0,264.0,264.0,5,,
2013-11-22 00:00:00+00:00,264.0,264.0,240.0,252.0,73,,
2013-11-25 00:00:00+00:00,240.0,240.0,240.0,240.0,1,,
2013-11-26 00:00:00+00:00,204.0,252.0,204.0,252.0,108,,
2013-11-27 00:00:00+00:00,228.0,252.0,216.0,252.0,105,,
2013-11-29 00:00:00+00:00,240.0,252.0,228.0,252.0,50,,
2013-12-02 00:00:00+00:00,240.0,252.0,240.0,240.0,43,,
2013-12-03 00:00:00+00:00,228.0,228.0,228.0,228.0,5,,
2013-12-04 00:00:00+00:00,228.0,252.0,228.0,252.0,23,,
2013-12-05 00:00:00+00:00,228.0,252.0,228.0,252.0,17,,
2013-12-06 00:00:00+00:00,252.0,252.0,252.0,252.0,5,,
2013-12-09 00:00:00+00:00,264.0,264.0,240.0,252.0,6,,
2013-12-10 00:00:00+00:00,252.0,252.0,240.0,240.0,49,,
2013-12-11 00:00:00+00:00,240.0,240.0,240.0,240.0,1,,
2013-12-12 00:00:00+00:00,240.0,240.0,228.0,228.0,10,,
2013-12-13 00:00:00+00:00,252.0,252.0,252.0,252.0,10,,
2013-12-16 00:00:00+00:00,240.0,252.0,240.0,252.0,14,,
2013-12-17 00:00:00+00:00,240.0,252.0,240.0,240.0,5,,
2013-12-18 00:00:00+00:00,252.0,252.0,228.0,228.0,19,,
2013-12-19 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2013-12-20 00:00:00+00:00,252.0,252.0,240.0,240.0,18,,
2013-12-23 00:00:00+00:00,252.0,276.0,252.0,276.0,31,,
2013-12-24 00:00:00+00:00,300.0,300.0,300.0,300.0,2,,
2013-12-26 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2013-12-27 00:00:00+00:00,264.0,276.0,264.0,276.0,32,,
2013-12-30 00:00:00+00:00,288.0,288.0,276.0,288.0,27,,
2013-12-31 00:00:00+00:00,288.0,288.0,276.0,276.0,17,,
2014-01-02 00:00:00+00:00,300.0,324.0,300.0,324.0,8,,
2014-01-03 00:00:00+00:00,324.0,336.0,324.0,336.0,5,,
2014-01-06 00:00:00+00:00,324.0,324.0,324.0,324.0,25,,
2014-01-07 00:00:00+00:00,324.0,324.0,324.0,324.0,0,,
2014-01-08 00:00:00+00:00,324.0,324.0,324.0,324.0,1,,
2014-01-09 00:00:00+00:00,300.0,312.0,300.0,312.0,4,,
2014-01-10 00:00:00+00:00,300.0,324.0,300.0,324.0,1,,
2014-01-13 00:00:00+00:00,324.0,324.0,324.0,324.0,0,,
2014-01-14 00:00:00+00:00,300.0,312.0,300.0,312.0,11,,
2014-01-15 00:00:00+00:00,312.0,312.0,312.0,312.0,0,,
2014-01-16 00:00:00+00:00,276.0,276.0,276.0,276.0,1,,
2014-01-17 00:00:00+00:00,336.0,336.0,300.0,324.0,44,,
2014-01-21 00:00:00+00:00,312.0,336.0,312.0,336.0,10,,
2014-01-22 00:00:00+00:00,336.0,336.0,336.0,336.0,2,,
2014-01-23 00:00:00+00:00,300.0,336.0,300.0,336.0,56,,
2014-01-24 00:00:00+00:00,312.0,312.0,312.0,312.0,34,,
2014-01-27 00:00:00+00:00,300.0,312.0,300.0,312.0,0,,
2014-01-28 00:00:00+00:00,288.0,312.0,288.0,312.0,1,,
2014-01-29 00:00:00+00:00,312.0,312.0,312.0,312.0,0,,
2014-01-30 00:00:00+00:00,300.0,300.0,300.0,300.0,2,,
2014-01-31 00:00:00+00:00,288.0,288.0,288.0,288.0,14,,
2014-02-03 00:00:00+00:00,288.0,300.0,276.0,276.0,4,,
2014-02-04 00:00:00+00:00,300.0,312.0,300.0,312.0,19,,
2014-02-05 00:00:00+00:00,300.0,300.0,300.0,300.0,1,,
2014-02-06 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2014-02-07 00:00:00+00:00,276.0,276.0,276.0,276.0,0,,
2014-02-10 00:00:00+00:00,288.0,300.0,288.0,288.0,62,,
2014-02-11 00:00:00+00:00,300.0,300.0,300.0,300.0,4,,
2014-02-12 00:00:00+00:00,312.0,312.0,312.0,312.0,2,,
2014-02-13 00:00:00+00:00,312.0,312.0,312.0,312.0,0,,
2014-02-14 00:00:00+00:00,300.0,336.0,300.0,336.0,7,,
2014-02-18 00:00:00+00:00,336.0,396.0,336.0,384.0,148,,
2014-02-19 00:00:00+00:00,372.0,372.0,360.0,360.0,17,,
2014-02-20 00:00:00+00:00,348.0,360.0,348.0,360.0,49,,
2014-02-21 00:00:00+00:00,384.0,408.0,384.0,408.0,123,,
2014-02-24 00:00:00+00:00,408.0,444.0,408.0,408.0,117,,
2014-02-25 00:00:00+00:00,432.0,432.0,408.0,432.0,59,,
2014-02-26 00:00:00+00:00,432.0,432.0,432.0,432.0,0,,
2014-02-27 00:00:00+00:00,408.0,408.0,396.0,408.0,31,,
2014-02-28 00:00:00+00:00,408.0,408.0,408.0,408.0,1,,
2014-03-03 00:00:00+00:00,408.0,420.0,396.0,420.0,7,,
2014-03-04 00:00:00+00:00,396.0,396.0,396.0,396.0,1,,
2014-03-05 00:00:00+00:00,396.0,396.0,384.0,384.0,41,,
2014-03-06 00:00:00+00:00,396.0,396.0,372.0,372.0,79,,
2014-03-07 00:00:00+00:00,384.0,384.0,384.0,384.0,0,,
2014-03-10 00:00:00+00:00,360.0,360.0,360.0,360.0,13,,
2014-03-11 00:00:00+00:00,360.0,360.0,336.0,336.0,11,,
2014-03-12 00:00:00+00:00,360.0,360.0,336.0,336.0,28,,
2014-03-13 00:00:00+00:00,360.0,372.0,360.0,372.0,9,,
2014-03-14 00:00:00+00:00,372.0,384.0,372.0,384.0,1,,
2014-03-17 00:00:00+00:00,384.0,384.0,384.0,384.0,0,,
2014-03-18 00:00:00+00:00,384.0,384.0,384.0,384.0,1,,
2014-03-19 00:00:00+00:00,348.0,372.0,348.0,360.0,11,,
2014-03-20 00:00:00+00:00,336.0,360.0,336.0,336.0,20,,
2014-03-21 00:00:00+00:00,372.0,372.0,300.0,324.0,22,,
2014-03-24 00:00:00+00:00,324.0,324.0,324.0,324.0,8,,
2014-03-25 00:00:00+00:00,300.0,300.0,300.0,300.0,47,,
2014-03-26 00:00:00+00:00,276.0,288.0,276.0,288.0,22,,
2014-03-27 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2014-03-28 00:00:00+00:00,312.0,336.0,312.0,336.0,4,,
2014-03-31 00:00:00+00:00,324.0,324.0,288.0,300.0,35,,
2014-04-01 00:00:00+00:00,312.0,312.0,288.0,288.0,1,,
2014-04-02 00:00:00+00:00,312.0,312.0,300.0,300.0,20,,
2014-04-03 00:00:00+00:00,288.0,288.0,288.0,288.0,5,,
2014-04-04 00:00:00+00:00,288.0,288.0,288.0,288.0,0,,
2014-04-07 00:00:00+00:00,288.0,288.0,288.0,288.0,3,,
2014-04-08 00:00:00+00:00,300.0,300.0,300.0,300.0,39,,
2014-04-09 00:00:00+00:00,300.0,300.0,300.0,300.0,5,,
2014-04-10 00:00:00+00:00,300.0,300.0,300.0,300.0,17,,
2014-04-11 00:00:00+00:00,264.0,276.0,252.0,264.0,222,,
2014-04-14 00:00:00+00:00,276.0,276.0,240.0,240.0,133,,
2014-04-15 00:00:00+00:00,264.0,264.0,240.0,252.0,139,,
2014-04-16 00:00:00+00:00,264.0,264.0,264.0,264.0,85,,
2014-04-17 00:00:00+00:00,252.0,252.0,240.0,252.0,12,,
2014-04-21 00:00:00+00:00,264.0,264.0,264.0,264.0,84,,
2014-04-22 00:00:00+00:00,264.0,264.0,252.0,264.0,29,,
2014-04-23 00:00:00+00:00,252.0,252.0,252.0,252.0,1,,
2014-04-24 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2014-04-25 00:00:00+00:00,276.0,312.0,276.0,312.0,16,,
2014-04-28 00:00:00+00:00,300.0,300.0,264.0,276.0,3,,
2014-04-29 00:00:00+00:00,276.0,276.0,276.0,276.0,0,,
2014-04-30 00:00:00+00:00,288.0,312.0,276.0,300.0,28,,
2014-05-01 00:00:00+00:00,288.0,288.0,252.0,276.0,26,,
2014-05-02 00:00:00+00:00,288.0,288.0,288.0,288.0,3,,
2014-05-05 00:00:00+00:00,288.0,288.0,288.0,288.0,0,,
2014-05-06 00:00:00+00:00,276.0,276.0,252.0,252.0,87,,
2014-05-07 00:00:00+00:00,252.0,252.0,252.0,252.0,4,,
2014-05-08 00:00:00+00:00,252.0,252.0,252.0,252.0,7,,
2014-05-09 00:00:00+00:00,252.0,252.0,252.0,252.0,29,,
2014-05-12 00:00:00+00:00,252.0,252.0,252.0,252.0,34,,
2014-05-13 00:00:00+00:00,240.0,240.0,228.0,228.0,4,,
2014-05-14 00:00:00+00:00,252.0,264.0,252.0,264.0,2,,
2014-05-15 00:00:00+00:00,252.0,252.0,252.0,252.0,4,,
2014-05-16 00:00:00+00:00,264.0,264.0,264.0,264.0,4,,
2014-05-19 00:00:00+00:00,252.0,252.0,252.0,252.0,2,,
2014-05-20 00:00:00+00:00,252.0,252.0,252.0,252.0,15,,
2014-05-21 00:00:00+00:00,252.0,252.0,240.0,240.0,58,,
2014-05-22 00:00:00+00:00,252.0,252.0,252.0,252.0,178,,
2014-05-23 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2014-05-27 00:00:00+00:00,240.0,252.0,228.0,252.0,993,,
2014-05-28 00:00:00+00:00,252.0,252.0,228.0,240.0,309,,
2014-05-29 00:00:00+00:00,252.0,252.0,252.0,252.0,47,,
2014-05-30 00:00:00+00:00,252.0,252.0,252.0,252.0,82,,
2014-06-02 00:00:00+00:00,264.0,264.0,264.0,264.0,34,,
2014-06-03 00:00:00+00:00,252.0,264.0,252.0,252.0,69,,
2014-06-04 00:00:00+00:00,264.0,264.0,252.0,252.0,23,,
2014-06-05 00:00:00+00:00,264.0,264.0,252.0,252.0,8,,
2014-06-06 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2014-06-09 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2014-06-10 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2014-06-11 00:00:00+00:00,276.0,300.0,276.0,300.0,2,,
2014-06-12 00:00:00+00:00,300.0,300.0,288.0,288.0,46,,
2014-06-13 00:00:00+00:00,300.0,312.0,300.0,312.0,4,,
2014-06-16 00:00:00+00:00,288.0,288.0,264.0,264.0,36,,
2014-06-17 00:00:00+00:00,264.0,264.0,264.0,264.0,18,,
2014-06-18 00:00:00+00:00,276.0,276.0,276.0,276.0,28,,
2014-06-19 00:00:00+00:00,288.0,312.0,288.0,300.0,76,,
2014-06-20 00:00:00+00:00,312.0,312.0,300.0,300.0,43,,
2014-06-23 00:00:00+00:00,300.0,300.0,300.0,300.0,57,,
2014-06-24 00:00:00+00:00,312.0,312.0,312.0,312.0,31,,
2014-06-25 00:00:00+00:00,312.0,312.0,276.0,288.0,711,,
2014-06-26 00:00:00+00:00,288.0,324.0,288.0,300.0,188,,
2014-06-27 00:00:00+00:00,300.0,312.0,300.0,312.0,123,,
2014-06-30 00:00:00+00:00,312.0,324.0,312.0,324.0,41,,
2014-07-01 00:00:00+00:00,336.0,360.0,324.0,360.0,162,,
2014-07-02 00:00:00+00:00,336.0,372.0,336.0,360.0,682,,
2014-07-03 00:00:00+00:00,360.0,396.0,348.0,360.0,230,,
2014-07-07 00:00:00+00:00,492.0,492.0,432.0,480.0,744,,
2014-07-08 00:00:00+00:00,492.0,492.0,444.0,468.0,232,,
2014-07-09 00:00:00+00:00,468.0,480.0,444.0,456.0,176,,
2014-07-10 00:00:00+00:00,456.0,480.0,456.0,480.0,154,,
2014-07-11 00:00:00+00:00,468.0,480.0,468.0,468.0,73,,
2014-07-14 00:00:00+00:00,468.0,480.0,456.0,456.0,43,,
2014-07-15 00:00:00+00:00,468.0,468.0,444.0,456.0,58,,
2014-07-16 00:00:00+00:00,444.0,444.0,432.0,432.0,15,,
2014-07-17 00:00:00+00:00,432.0,444.0,396.0,408.0,162,,
2014-07-18 00:00:00+00:00,408.0,408.0,372.0,372.0,97,,
2014-07-21 00:00:00+00:00,372.0,384.0,372.0,384.0,34,,
2014-07-22 00:00:00+00:00,384.0,384.0,384.0,384.0,8,,
2014-07-23 00:00:00+00:00,396.0,432.0,396.0,396.0,3,,
2014-07-24 00:00:00+00:00,384.0,384.0,360.0,360.0,15,,
2014-07-25 00:00:00+00:00,348.0,384.0,348.0,372.0,16,,
2014-07-28 00:00:00+00:00,360.0,360.0,348.0,348.0,5,,
2014-07-29 00:00:00+00:00,348.0,348.0,312.0,324.0,13,,
2014-07-30 00:00:00+00:00,324.0,324.0,324.0,324.0,0,,
2014-07-31 00:00:00+00:00,324.0,336.0,324.0,324.0,30,,
2014-08-01 00:00:00+00:00,348.0,372.0,324.0,348.0,48,,
2014-08-04 00:00:00+00:00,324.0,324.0,324.0,324.0,17,,
2014-08-05 00:00:00+00:00,348.0,348.0,312.0,312.0,124,,
2014-08-06 00:00:00+00:00,336.0,348.0,324.0,348.0,33,,
2014-08-07 00:00:00+00:00,324.0,336.0,324.0,336.0,22,,
2014-08-08 00:00:00+00:00,336.0,336.0,324.0,336.0,12,,
2014-08-11 00:00:00+00:00,336.0,348.0,336.0,336.0,54,,
2014-08-12 00:00:00+00:00,348.0,348.0,336.0,336.0,5,,
2014-08-13 00:00:00+00:00,324.0,348.0,324.0,348.0,21,,
2014-08-14 00:00:00+00:00,336.0,336.0,324.0,324.0,21,,
2014-08-15 00:00:00+00:00,312.0,312.0,312.0,312.0,0,,
2014-08-18 00:00:00+00:00,324.0,324.0,300.0,300.0,9,,
2014-08-19 00:00:00+00:00,312.0,324.0,300.0,312.0,36,,
2014-08-20 00:00:00+00:00,300.0,300.0,288.0,288.0,198,,
2014-08-21 00:00:00+00:00,276.0,288.0,276.0,288.0,45,,
2014-08-22 00:00:00+00:00,276.0,300.0,276.0,288.0,102,,
2014-08-25 00:00:00+00:00,276.0,276.0,276.0,276.0,26,,
2014-08-26 00:00:00+00:00,288.0,300.0,288.0,300.0,16,,
2014-08-27 00:00:00+00:00,300.0,300.0,288.0,300.0,35,,
2014-08-28 00:00:00+00:00,300.0,300.0,300.0,300.0,4,,
2014-08-29 00:00:00+00:00,288.0,288.0,288.0,288.0,8,,
2014-09-02 00:00:00+00:00,288.0,288.0,264.0,288.0,170,,
2014-09-03 00:00:00+00:00,288.0,288.0,252.0,264.0,165,,
2014-09-04 00:00:00+00:00,264.0,264.0,264.0,264.0,48,,
2014-09-05 00:00:00+00:00,264.0,264.0,264.0,264.0,15,,
2014-09-08 00:00:00+00:00,264.0,264.0,264.0,264.0,55,,
2014-09-09 00:00:00+00:00,264.0,264.0,252.0,264.0,174,,
2014-09-10 00:00:00+00:00,240.0,264.0,240.0,264.0,75,,
2014-09-11 00:00:00+00:00,252.0,264.0,252.0,252.0,44,,
2014-09-12 00:00:00+00:00,252.0,264.0,252.0,252.0,151,,
2014-09-15 00:00:00+00:00,252.0,252.0,252.0,252.0,5,,
2014-09-16 00:00:00+00:00,252.0,252.0,252.0,252.0,109,,
2014-09-17 00:00:00+00:00,252.0,264.0,252.0,264.0,19,,
2014-09-18 00:00:00+00:00,252.0,252.0,252.0,252.0,3,,
2014-09-19 00:00:00+00:00,252.0,252.0,228.0,252.0,133,,
2014-09-22 00:00:00+00:00,228.0,228.0,228.0,228.0,50,,
2014-09-23 00:00:00+00:00,240.0,240.0,228.0,228.0,26,,
2014-09-24 00:00:00+00:00,228.0,228.0,228.0,228.0,67,,
2014-09-25 00:00:00+00:00,228.0,228.0,228.0,228.0,0,,
2014-09-26 00:00:00+00:00,240.0,252.0,240.0,240.0,22,,
2014-09-29 00:00:00+00:00,252.0,252.0,252.0,252.0,9,,
2014-09-30 00:00:00+00:00,216.0,228.0,216.0,228.0,15,,
2014-10-01 00:00:00+00:00,216.0,240.0,216.0,228.0,14,,
2014-10-02 00:00:00+00:00,228.0,228.0,216.0,216.0,10,,
2014-10-03 00:00:00+00:00,204.0,228.0,204.0,228.0,41,,
2014-10-06 00:00:00+00:00,240.0,252.0,216.0,252.0,43,,
2014-10-07 00:00:00+00:00,228.0,240.0,228.0,240.0,2,,
2014-10-08 00:00:00+00:00,228.0,240.0,228.0,240.0,21,,
2014-10-09 00:00:00+00:00,240.0,240.0,240.0,240.0,0,,
2014-10-10 00:00:00+00:00,228.0,228.0,228.0,228.0,12,,
2014-10-13 00:00:00+00:00,228.0,252.0,228.0,228.0,9,,
2014-10-14 00:00:00+00:00,240.0,252.0,228.0,252.0,17,,
2014-10-15 00:00:00+00:00,252.0,300.0,240.0,276.0,141,,
2014-10-16 00:00:00+00:00,276.0,276.0,276.0,276.0,51,,
2014-10-17 00:00:00+00:00,300.0,312.0,288.0,312.0,26,,
2014-10-20 00:00:00+00:00,312.0,312.0,276.0,300.0,143,,
2014-10-21 00:00:00+00:00,312.0,312.0,312.0,312.0,5,,
2014-10-22 00:00:00+00:00,276.0,288.0,276.0,276.0,34,,
2014-10-23 00:00:00+00:00,276.0,288.0,276.0,276.0,104,,
2014-10-24 00:00:00+00:00,288.0,312.0,288.0,300.0,140,,
2014-10-27 00:00:00+00:00,300.0,312.0,288.0,288.0,68,,
2014-10-28 00:00:00+00:00,300.0,300.0,276.0,300.0,45,,
2014-10-29 00:00:00+00:00,300.0,300.0,288.0,288.0,33,,
2014-10-30 00:00:00+00:00,276.0,276.0,264.0,264.0,46,,
2014-10-31 00:00:00+00:00,264.0,264.0,252.0,252.0,39,,
2014-11-03 00:00:00+00:00,252.0,264.0,252.0,264.0,9,,
2014-11-04 00:00:00+00:00,276.0,276.0,264.0,276.0,16,,
2014-11-05 00:00:00+00:00,252.0,264.0,252.0,264.0,170,,
2014-11-06 00:00:00+00:00,276.0,276.0,264.0,276.0,146,,
2014-11-07 00:00:00+00:00,276.0,276.0,276.0,276.0,7,,
2014-11-10 00:00:00+00:00,276.0,288.0,276.0,288.0,89,,
2014-11-11 00:00:00+00:00,288.0,324.0,288.0,324.0,26,,
2014-11-12 00:00:00+00:00,312.0,312.0,312.0,312.0,21,,
2014-11-13 00:00:00+00:00,312.0,336.0,312.0,336.0,94,,
2014-11-14 00:00:00+00:00,336.0,336.0,312.0,324.0,64,,
2014-11-17 00:00:00+00:00,336.0,336.0,324.0,324.0,42,,
2014-11-18 00:00:00+00:00,324.0,324.0,324.0,324.0,13,,
2014-11-19 00:00:00+00:00,312.0,312.0,288.0,300.0,41,,
2014-11-20 00:00:00+00:00,300.0,300.0,300.0,300.0,24,,
2014-11-21 00:00:00+00:00,300.0,312.0,300.0,312.0,8,,
2014-11-24 00:00:00+00:00,300.0,312.0,288.0,300.0,40,,
2014-11-25 00:00:00+00:00,300.0,300.0,288.0,288.0,41,,
2014-11-26 00:00:00+00:00,288.0,300.0,276.0,276.0,25,,
2014-11-28 00:00:00+00:00,288.0,312.0,276.0,312.0,20,,
2014-12-01 00:00:00+00:00,288.0,300.0,288.0,300.0,21,,
2014-12-02 00:00:00+00:00,288.0,288.0,288.0,288.0,15,,
2014-12-03 00:00:00+00:00,288.0,288.0,264.0,264.0,23,,
2014-12-04 00:00:00+00:00,276.0,288.0,264.0,288.0,9,,
2014-12-05 00:00:00+00:00,252.0,264.0,252.0,264.0,30,,
2014-12-08 00:00:00+00:00,276.0,276.0,252.0,252.0,31,,
2014-12-09 00:00:00+00:00,252.0,252.0,240.0,252.0,95,,
2014-12-10 00:00:00+00:00,264.0,276.0,264.0,276.0,7,,
2014-12-11 00:00:00+00:00,264.0,264.0,252.0,264.0,8,,
2014-12-12 00:00:00+00:00,252.0,252.0,252.0,252.0,5,,
2014-12-15 00:00:00+00:00,252.0,252.0,252.0,252.0,21,,
2014-12-16 00:00:00+00:00,228.0,252.0,228.0,240.0,13,,
2014-12-17 00:00:00+00:00,240.0,252.0,240.0,252.0,62,,
2014-12-18 00:00:00+00:00,240.0,252.0,240.0,252.0,9,,
2014-12-19 00:00:00+00:00,252.0,252.0,252.0,252.0,0,,
2014-12-22 00:00:00+00:00,240.0,264.0,240.0,240.0,15,,
2014-12-23 00:00:00+00:00,264.0,264.0,240.0,264.0,23,,
2014-12-24 00:00:00+00:00,252.0,264.0,252.0,264.0,6,,
2014-12-26 00:00:00+00:00,264.0,264.0,240.0,240.0,103,,
2014-12-29 00:00:00+00:00,264.0,264.0,252.0,252.0,30,,
2014-12-30 00:00:00+00:00,252.0,252.0,240.0,252.0,255,,
2014-12-31 00:00:00+00:00,264.0,264.0,240.0,264.0,5,,
2015-01-02 00:00:00+00:00,252.0,252.0,240.0,240.0,24,,
2015-01-05 00:00:00+00:00,240.0,252.0,240.0,252.0,28,,
2015-01-06 00:00:00+00:00,264.0,276.0,264.0,276.0,21,,
2015-01-07 00:00:00+00:00,276.0,276.0,264.0,276.0,41,,
2015-01-08 00:00:00+00:00,276.0,312.0,276.0,288.0,86,,
2015-01-09 00:00:00+00:00,288.0,300.0,276.0,288.0,73,,
2015-01-12 00:00:00+00:00,300.0,300.0,276.0,276.0,68,,
2015-01-13 00:00:00+00:00,276.0,276.0,264.0,264.0,38,,
2015-01-14 00:00:00+00:00,264.0,264.0,264.0,264.0,27,,
2015-01-15 00:00:00+00:00,276.0,300.0,276.0,276.0,75,,
2015-01-16 00:00:00+00:00,276.0,300.0,276.0,276.0,21,,
2015-01-20 00:00:00+00:00,276.0,288.0,276.0,288.0,25,,
2015-01-21 00:00:00+00:00,300.0,324.0,300.0,312.0,10,,
2015-01-22 00:00:00+00:00,288.0,288.0,288.0,288.0,19,,
2015-01-23 00:00:00+00:00,300.0,300.0,300.0,300.0,3,,
2015-01-26 00:00:00+00:00,288.0,288.0,276.0,288.0,9,,
2015-01-27 00:00:00+00:00,276.0,288.0,276.0,288.0,8,,
2015-01-28 00:00:00+00:00,264.0,288.0,264.0,276.0,73,,
2015-01-29 00:00:00+00:00,276.0,276.0,264.0,276.0,82,,
2015-01-30 00:00:00+00:00,264.0,276.0,264.0,264.0,61,,
2015-02-02 00:00:00+00:00,276.0,276.0,264.0,276.0,9,,
2015-02-03 00:00:00+00:00,276.0,276.0,276.0,276.0,6,,
2015-02-04 00:00:00+00:00,264.0,288.0,264.0,288.0,33,,
2015-02-05 00:00:00+00:00,288.0,288.0,276.0,288.0,5,,
2015-02-06 00:00:00+00:00,276.0,276.0,264.0,276.0,5,,
2015-02-09 00:00:00+00:00,276.0,276.0,276.0,276.0,10,,
2015-02-10 00:00:00+00:00,276.0,288.0,264.0,276.0,93,,
2015-02-11 00:00:00+00:00,276.0,288.0,276.0,276.0,85,,
2015-02-12 00:00:00+00:00,288.0,288.0,288.0,288.0,6,,
2015-02-13 00:00:00+00:00,288.0,288.0,276.0,276.0,77,,
2015-02-17 00:00:00+00:00,276.0,324.0,276.0,312.0,61,,
2015-02-18 00:00:00+00:00,312.0,312.0,312.0,312.0,3,,
2015-02-19 00:00:00+00:00,312.0,336.0,312.0,336.0,189,,
2015-02-20 00:00:00+00:00,336.0,336.0,324.0,336.0,10,,
2015-02-23 00:00:00+00:00,336.0,336.0,324.0,324.0,64,,
2015-02-24 00:00:00+00:00,336.0,336.0,312.0,336.0,10,,
2015-02-25 00:00:00+00:00,336.0,348.0,336.0,336.0,459,,
2015-02-26 00:00:00+00:00,336.0,372.0,336.0,336.0,159,,
2015-02-27 00:00:00+00:00,336.0,420.0,336.0,420.0,153,,
2015-03-02 00:00:00+00:00,408.0,420.0,360.0,420.0,103,,
2015-03-03 00:00:00+00:00,384.0,396.0,384.0,396.0,29,,
2015-03-04 00:00:00+00:00,384.0,456.0,384.0,456.0,119,,
2015-03-05 00:00:00+00:00,444.0,456.0,420.0,420.0,146,,
2015-03-06 00:00:00+00:00,432.0,456.0,408.0,456.0,101,,
2015-03-09 00:00:00+00:00,432.0,456.0,432.0,432.0,42,,
2015-03-10 00:00:00+00:00,432.0,432.0,372.0,372.0,73,,
2015-03-11 00:00:00+00:00,396.0,444.0,396.0,420.0,86,,
2015-03-12 00:00:00+00:00,432.0,444.0,420.0,444.0,47,,
2015-03-13 00:00:00+00:00,432.0,456.0,420.0,456.0,60,,
2015-03-16 00:00:00+00:00,432.0,456.0,420.0,444.0,90,,
2015-03-17 00:00:00+00:00,444.0,456.0,444.0,456.0,50,,
2015-03-18 00:00:00+00:00,444.0,480.0,432.0,480.0,36,,
2015-03-19 00:00:00+00:00,480.0,492.0,468.0,480.0,22,,
2015-03-20 00:00:00+00:00,408.0,432.0,384.0,396.0,861,,
2015-03-23 00:00:00+00:00,384.0,432.0,384.0,432.0,655,,
2015-03-24 00:00:00+00:00,444.0,468.0,420.0,456.0,1096,,
2015-03-25 00:00:00+00:00,456.0,456.0,432.0,444.0,314,,
2015-03-26 00:00:00+00:00,444.0,444.0,420.0,420.0,368,,
2015-03-27 00:00:00+00:00,432.0,432.0,396.0,396.0,359,,
2015-03-30 00:00:00+00:00,408.0,420.0,396.0,396.0,774,,
2015-03-31 00:00:00+00:00,396.0,456.0,396.0,444.0,1659,,
2015-04-01 00:00:00+00:00,456.0,516.0,396.0,492.0,2353,,
2015-04-02 00:00:00+00:00,504.0,564.0,492.0,540.0,1681,,
2015-04-06 00:00:00+00:00,552.0,588.0,504.0,516.0,1080,,
2015-04-07 00:00:00+00:00,516.0,540.0,504.0,516.0,365,,
2015-04-08 00:00:00+00:00,516.0,516.0,468.0,504.0,368,,
2015-04-09 00:00:00+00:00,504.0,516.0,468.0,480.0,287,,
2015-04-10 00:00:00+00:00,480.0,516.0,468.0,516.0,695,,
2015-04-13 00:00:00+00:00,516.0,528.0,480.0,480.0,446,,
2015-04-14 00:00:00+00:00,492.0,492.0,480.0,480.0,328,,
2015-04-15 00:00:00+00:00,468.0,480.0,468.0,480.0,221,,
2015-04-16 00:00:00+00:00,468.0,492.0,444.0,468.0,257,,
2015-04-17 00:00:00+00:00,468.0,468.0,432.0,456.0,691,,
2015-04-20 00:00:00+00:00,456.0,468.0,444.0,456.0,402,,
2015-04-21 00:00:00+00:00,456.0,456.0,444.0,456.0,67,,
2015-04-22 00:00:00+00:00,456.0,492.0,456.0,492.0,818,,
2015-04-23 00:00:00+00:00,492.0,492.0,468.0,480.0,510,,
2015-04-24 00:00:00+00:00,492.0,492.0,468.0,480.0,596,,
2015-04-27 00:00:00+00:00,492.0,492.0,456.0,456.0,445,,
2015-04-28 00:00:00+00:00,492.0,492.0,456.0,468.0,271,,
2015-04-29 00:00:00+00:00,468.0,480.0,456.0,456.0,289,,
