date,DG_Open,DG_High,DG_Low,DG_Close,DG_Volume,DG_Dividends,DG_Stock Splits
2010-04-22 00:00:00+00:00,28.01000022888184,29.6200008392334,28.0,26.52779197692871,1441400,0.0,
2010-04-23 00:00:00+00:00,29.670000076293945,29.690000534057617,29.170000076293945,26.393035888671875,668300,0.0,
2010-04-26 00:00:00+00:00,28.549999237060547,29.700000762939453,28.43000030517578,26.57270812988281,1181100,0.0,
2010-04-27 00:00:00+00:00,29.34000015258789,29.739999771118164,28.940000534057617,26.04268264770508,952900,0.0,
2010-04-28 00:00:00+00:00,29.030000686645508,29.90999984741211,28.540000915527344,26.06065368652344,795200,0.0,
2010-04-29 00:00:00+00:00,29.059999465942383,29.450000762939453,28.57999992370605,26.1684513092041,830100,0.0,
2010-04-30 00:00:00+00:00,29.1299991607666,29.239999771118164,28.31999969482422,25.66539192199707,879600,0.0,
2010-05-03 00:00:00+00:00,28.59000015258789,29.290000915527344,28.43000030517578,26.069643020629883,424200,0.0,
2010-05-04 00:00:00+00:00,28.549999237060547,28.93000030517578,27.8700008392334,25.728271484375,754800,0.0,
2010-05-05 00:00:00+00:00,28.290000915527344,28.76000022888184,28.13999938964844,25.6204776763916,556000,0.0,
2010-05-06 00:00:00+00:00,28.350000381469727,29.049999237060547,27.59000015258789,25.072490692138672,1625600,0.0,
2010-05-07 00:00:00+00:00,27.899999618530277,28.1299991607666,26.739999771118164,24.425691604614254,1395700,0.0,
2010-05-10 00:00:00+00:00,27.899999618530277,28.649999618530277,27.31999969482422,24.90180778503418,1048200,0.0,
2010-05-11 00:00:00+00:00,27.309999465942383,28.36000061035156,27.309999465942383,25.135377883911133,686400,0.0,
2010-05-12 00:00:00+00:00,28.280000686645508,29.479999542236328,28.13999938964844,26.37507438659668,1070400,0.0,
2010-05-13 00:00:00+00:00,29.36000061035156,29.940000534057617,28.979999542236328,26.446941375732425,1661400,0.0,
2010-05-14 00:00:00+00:00,29.38999938964844,29.729999542236328,29.01000022888184,26.29422187805176,2256400,0.0,
2010-05-17 00:00:00+00:00,29.36000061035156,30.0,29.059999465942383,26.455923080444336,1259900,0.0,
2010-05-18 00:00:00+00:00,29.709999084472656,29.959999084472656,29.059999465942383,26.31219482421875,763100,0.0,
2010-05-19 00:00:00+00:00,29.239999771118164,30.200000762939453,29.1299991607666,26.68050575256348,949400,0.0,
2010-05-20 00:00:00+00:00,29.309999465942383,29.559999465942383,28.90999984741211,26.078622817993164,969900,0.0,
2010-05-21 00:00:00+00:00,28.739999771118164,29.82999992370605,28.6299991607666,26.54575538635254,1039500,0.0,
2010-05-24 00:00:00+00:00,29.600000381469727,30.34000015258789,29.540000915527344,26.958988189697266,1703300,0.0,
2010-05-25 00:00:00+00:00,29.3799991607666,30.63999938964844,29.229999542236328,27.49799156188965,1768800,0.0,
2010-05-26 00:00:00+00:00,31.0,31.3799991607666,30.21999931335449,27.345277786254883,4955600,0.0,
2010-05-27 00:00:00+00:00,31.06999969482422,31.209999084472656,30.36000061035156,27.524940490722656,1256000,0.0,
2010-05-28 00:00:00+00:00,30.459999084472656,30.81999969482422,30.13999938964844,27.156618118286133,968700,0.0,
2010-06-01 00:00:00+00:00,30.229999542236328,30.979999542236328,30.07999992370605,27.435108184814453,667200,0.0,
2010-06-02 00:00:00+00:00,30.84000015258789,31.36000061035156,30.61000061035156,28.17173957824707,1251100,0.0,
2010-06-03 00:00:00+00:00,31.059999465942383,31.40999984741211,30.290000915527344,27.57884407043457,773600,0.0,
2010-06-04 00:00:00+00:00,30.25,30.5,29.57999992370605,26.985944747924805,895800,0.0,
2010-06-07 00:00:00+00:00,30.190000534057617,30.5,28.84000015258789,26.25829124450684,1242800,0.0,
2010-06-08 00:00:00+00:00,30.350000381469727,30.350000381469727,29.25,26.797292709350582,3250900,0.0,
2010-06-09 00:00:00+00:00,30.190000534057617,30.450000762939453,29.850000381469727,26.950010299682617,1581400,0.0,
2010-06-10 00:00:00+00:00,30.950000762939453,31.229999542236328,29.65999984741211,26.932037353515625,1345000,0.0,
2010-06-11 00:00:00+00:00,29.690000534057617,30.01000022888184,29.40999984741211,26.923057556152344,485700,0.0,
2010-06-14 00:00:00+00:00,30.18000030517578,30.65999984741211,29.899999618530277,27.14764213562012,2304900,0.0,
2010-06-15 00:00:00+00:00,30.190000534057617,30.5,29.489999771118164,26.950010299682617,1501100,0.0,
2010-06-16 00:00:00+00:00,29.979999542236328,30.530000686645508,29.88999938964844,27.21950912475586,1516800,0.0,
2010-06-17 00:00:00+00:00,30.26000022888184,30.489999771118164,29.5,26.86017417907715,909600,0.0,
2010-06-18 00:00:00+00:00,29.709999084472656,30.290000915527344,29.68000030517578,27.08475685119629,739300,0.0,
2010-06-21 00:00:00+00:00,30.38999938964844,30.38999938964844,29.5,26.617616653442383,1226500,0.0,
2010-06-22 00:00:00+00:00,29.63999938964844,30.07999992370605,28.780000686645508,25.952856063842773,2754400,0.0,
2010-06-23 00:00:00+00:00,29.030000686645508,29.40999984741211,28.76000022888184,26.1684513092041,1023800,0.0,
2010-06-24 00:00:00+00:00,29.09000015258789,29.15999984741211,28.65999984741211,26.1684513092041,881200,0.0,
2010-06-25 00:00:00+00:00,29.0,29.34000015258789,28.15999984741211,26.123537063598636,2382600,0.0,
2010-06-28 00:00:00+00:00,29.06999969482422,29.1299991607666,28.739999771118164,25.970821380615234,310500,0.0,
2010-06-29 00:00:00+00:00,28.38999938964844,28.729999542236328,27.84000015258789,25.503686904907227,1157900,0.0,
2010-06-30 00:00:00+00:00,28.280000686645508,28.71999931335449,27.209999084472656,24.74909019470215,1636800,0.0,
2010-07-01 00:00:00+00:00,27.51000022888184,28.15999984741211,27.3700008392334,25.27012252807617,1658000,0.0,
2010-07-02 00:00:00+00:00,28.280000686645508,28.59000015258789,27.850000381469727,25.16232681274414,424700,0.0,
2010-07-06 00:00:00+00:00,28.15999984741211,28.399999618530277,27.770000457763672,25.15333747863769,560000,0.0,
2010-07-07 00:00:00+00:00,27.440000534057617,27.96999931335449,26.61000061035156,25.108421325683597,3463700,0.0,
2010-07-08 00:00:00+00:00,28.1299991607666,28.38999938964844,27.34000015258789,24.820951461791992,1826600,0.0,
2010-07-09 00:00:00+00:00,27.600000381469727,28.149999618530277,27.36000061035156,25.27910614013672,866400,0.0,
2010-07-12 00:00:00+00:00,28.1200008392334,28.1200008392334,27.280000686645508,24.677221298217773,1033200,0.0,
2010-07-13 00:00:00+00:00,27.63999938964844,27.899999618530277,27.43000030517578,24.88384056091309,672600,0.0,
2010-07-14 00:00:00+00:00,27.709999084472656,28.459999084472656,27.6200008392334,25.359956741333008,1069600,0.0,
2010-07-15 00:00:00+00:00,28.290000915527344,30.170000076293945,28.170000076293945,26.770339965820312,1981600,0.0,
2010-07-16 00:00:00+00:00,29.780000686645508,29.780000686645508,28.979999542236328,26.13252639770508,1425500,0.0,
2010-07-19 00:00:00+00:00,29.200000762939453,29.56999969482422,29.020000457763672,26.29422187805176,724300,0.0,
2010-07-20 00:00:00+00:00,29.0,29.530000686645508,28.780000686645508,26.518802642822266,640600,0.0,
2010-07-21 00:00:00+00:00,29.670000076293945,29.670000076293945,28.709999084472656,25.97980690002441,791600,0.0,
2010-07-22 00:00:00+00:00,29.059999465942383,29.31999969482422,28.799999237060547,26.03370475769043,388300,0.0,
2010-07-23 00:00:00+00:00,29.030000686645508,29.459999084472656,28.90999984741211,26.384056091308597,770400,0.0,
2010-07-26 00:00:00+00:00,29.57999992370605,30.0,29.38999938964844,26.671527862548828,691500,0.0,
2010-07-27 00:00:00+00:00,29.690000534057617,29.770000457763672,28.950000762939453,26.37507438659668,542200,0.0,
2010-07-28 00:00:00+00:00,29.38999938964844,29.979999542236328,28.950000762939453,26.500837326049805,1665800,0.0,
2010-07-29 00:00:00+00:00,29.649999618530277,29.940000534057617,28.600000381469727,25.80014038085937,561100,0.0,
2010-07-30 00:00:00+00:00,28.59000015258789,29.270000457763672,28.34000015258789,26.21336936950684,718800,0.0,
2010-08-02 00:00:00+00:00,29.520000457763672,29.71999931335449,29.25,26.509824752807617,546700,0.0,
2010-08-03 00:00:00+00:00,29.600000381469727,29.649999618530277,29.040000915527344,26.348121643066406,592200,0.0,
2010-08-04 00:00:00+00:00,29.31999969482422,30.200000762939453,29.31999969482422,27.039840698242188,493900,0.0,
2010-08-05 00:00:00+00:00,29.84000015258789,29.86000061035156,29.0,26.581689834594727,1250500,0.0,
2010-08-06 00:00:00+00:00,29.32999992370605,29.59000015258789,29.100000381469727,26.446941375732425,562000,0.0,
2010-08-09 00:00:00+00:00,29.459999084472656,30.020000457763672,29.239999771118164,26.644575119018555,602600,0.0,
2010-08-10 00:00:00+00:00,29.520000457763672,29.6299991607666,29.100000381469727,26.3660888671875,754200,0.0,
2010-08-11 00:00:00+00:00,29.31999969482422,29.649999618530277,28.229999542236328,25.54860496520996,908600,0.0,
2010-08-12 00:00:00+00:00,28.15999984741211,29.030000686645508,28.100000381469727,26.05167579650879,671600,0.0,
2010-08-13 00:00:00+00:00,28.989999771118164,29.09000015258789,28.479999542236328,25.83607292175293,447500,0.0,
2010-08-16 00:00:00+00:00,28.71999931335449,29.239999771118164,28.56999969482422,26.123537063598636,361100,0.0,
2010-08-17 00:00:00+00:00,29.13999938964844,29.56999969482422,29.09000015258789,26.37507438659668,352000,0.0,
2010-08-18 00:00:00+00:00,29.520000457763672,29.600000381469727,29.059999465942383,26.40202140808105,690300,0.0,
2010-08-19 00:00:00+00:00,29.36000061035156,29.649999618530277,28.989999771118164,26.05167579650879,648300,0.0,
2010-08-20 00:00:00+00:00,29.01000022888184,29.65999984741211,29.01000022888184,26.446941375732425,553200,0.0,
2010-08-23 00:00:00+00:00,29.459999084472656,29.459999084472656,27.209999084472656,25.288087844848636,2039600,0.0,
2010-08-24 00:00:00+00:00,28.0,28.459999084472656,27.43000030517578,25.17130851745605,1237700,0.0,
2010-08-25 00:00:00+00:00,28.01000022888184,28.5,27.280000686645508,25.55759048461914,741600,0.0,
2010-08-26 00:00:00+00:00,28.700000762939453,28.86000061035156,28.350000381469727,25.60250663757324,466700,0.0,
2010-08-27 00:00:00+00:00,28.549999237060547,28.649999618530277,28.01000022888184,25.23418617248535,645100,0.0,
2010-08-30 00:00:00+00:00,28.190000534057617,28.34000015258789,27.309999465942383,24.59638023376465,1133400,0.0,
2010-08-31 00:00:00+00:00,27.489999771118164,27.57999992370605,26.63999938964844,24.533485412597656,2336400,0.0,
2010-09-01 00:00:00+00:00,27.65999984741211,28.170000076293945,27.450000762939453,25.17130851745605,977200,0.0,
2010-09-02 00:00:00+00:00,28.1200008392334,28.8799991607666,28.020000457763672,25.782175064086918,620700,0.0,
2010-09-03 00:00:00+00:00,28.81999969482422,29.270000457763672,27.940000534057617,25.18029022216797,509800,0.0,
2010-09-07 00:00:00+00:00,28.040000915527344,28.149999618530277,27.8700008392334,25.15333747863769,627000,0.0,
2010-09-08 00:00:00+00:00,27.979999542236328,28.239999771118164,27.57999992370605,24.865869522094727,1371800,0.0,
2010-09-09 00:00:00+00:00,27.940000534057617,28.13999938964844,27.309999465942383,24.551456451416016,1640500,0.0,
2010-09-10 00:00:00+00:00,27.309999465942383,27.88999938964844,27.309999465942383,24.659252166748047,561800,0.0,
2010-09-13 00:00:00+00:00,27.68000030517578,27.68000030517578,27.209999084472656,24.632308959960938,604700,0.0,
2010-09-14 00:00:00+00:00,27.239999771118164,27.559999465942383,27.11000061035156,24.61433982849121,710200,0.0,
2010-09-15 00:00:00+00:00,27.420000076293945,27.700000762939453,27.190000534057617,24.677221298217773,927700,0.0,
2010-09-16 00:00:00+00:00,27.520000457763672,27.790000915527344,27.420000076293945,24.865869522094727,957600,0.0,
2010-09-17 00:00:00+00:00,27.65999984741211,27.899999618530277,27.299999237060547,24.632308959960938,666900,0.0,
2010-09-20 00:00:00+00:00,27.43000030517578,27.90999984741211,27.0,24.97366714477539,802500,0.0,
2010-09-21 00:00:00+00:00,27.86000061035156,27.8700008392334,27.270000457763672,24.910789489746094,893800,0.0,
2010-09-22 00:00:00+00:00,27.75,27.950000762939453,27.46999931335449,24.85689163208008,1424300,0.0,
2010-09-23 00:00:00+00:00,27.38999938964844,28.0,27.290000915527344,24.659252166748047,585100,0.0,
2010-09-24 00:00:00+00:00,27.670000076293945,28.3700008392334,27.61000061035156,25.359956741333008,650700,0.0,
2010-09-27 00:00:00+00:00,28.34000015258789,29.3799991607666,28.049999237060547,26.276256561279297,2594300,0.0,
2010-09-28 00:00:00+00:00,29.40999984741211,29.82999992370605,29.209999084472656,26.73440933227539,554800,0.0,
2010-09-29 00:00:00+00:00,29.82999992370605,29.899999618530277,28.979999542236328,26.52779197692871,884700,0.0,
2010-09-30 00:00:00+00:00,29.549999237060547,29.65999984741211,28.88999938964844,26.276256561279297,788100,0.0,
2010-10-01 00:00:00+00:00,29.290000915527344,29.40999984741211,28.799999237060547,26.186420440673828,997300,0.0,
2010-10-04 00:00:00+00:00,29.059999465942383,29.51000022888184,28.93000030517578,25.997774124145508,413300,0.0,
2010-10-05 00:00:00+00:00,29.09000015258789,29.3799991607666,29.01000022888184,26.26727294921875,330800,0.0,
2010-10-06 00:00:00+00:00,29.200000762939453,29.76000022888184,29.15999984741211,26.73440933227539,304000,0.0,
2010-10-07 00:00:00+00:00,29.790000915527344,29.979999542236328,29.479999542236328,26.797292709350582,335700,0.0,
2010-10-08 00:00:00+00:00,29.799999237060547,30.1299991607666,29.540000915527344,26.950010299682617,385200,0.0,
2010-10-11 00:00:00+00:00,30.06999969482422,30.06999969482422,29.270000457763672,26.357107162475582,649900,0.0,
2010-10-12 00:00:00+00:00,29.309999465942383,29.68000030517578,28.68000030517578,25.88098907470703,970800,0.0,
2010-10-13 00:00:00+00:00,29.0,29.31999969482422,28.76000022888184,26.26727294921875,604800,0.0,
2010-10-14 00:00:00+00:00,29.209999084472656,29.25,28.149999618530277,26.05167579650879,824700,0.0,
2010-10-15 00:00:00+00:00,29.15999984741211,29.200000762939453,28.8700008392334,25.98879051208496,292600,0.0,
2010-10-18 00:00:00+00:00,28.989999771118164,29.34000015258789,28.950000762939453,26.357107162475582,203800,0.0,
2010-10-19 00:00:00+00:00,29.149999618530277,29.31999969482422,27.950000762939453,25.25215721130371,943400,0.0,
2010-10-20 00:00:00+00:00,28.209999084472656,28.46999931335449,27.950000762939453,25.2431697845459,521300,0.0,
2010-10-21 00:00:00+00:00,28.21999931335449,28.559999465942383,27.76000022888184,25.06350898742676,478300,0.0,
2010-10-22 00:00:00+00:00,28.0,28.270000457763672,27.959999084472656,25.333005905151367,795900,0.0,
2010-10-25 00:00:00+00:00,28.3799991607666,28.8700008392334,28.18000030517578,25.68335723876953,830800,0.0,
2010-10-26 00:00:00+00:00,28.43000030517578,28.46999931335449,28.0,25.44080924987793,472700,0.0,
2010-10-27 00:00:00+00:00,28.149999618530277,28.149999618530277,27.399999618530277,25.099437713623047,1077100,0.0,
2010-10-28 00:00:00+00:00,28.020000457763672,28.239999771118164,27.940000534057617,25.099437713623047,581500,0.0,
2010-10-29 00:00:00+00:00,27.8700008392334,28.450000762939453,27.739999771118164,25.32402229309082,1135400,0.0,
2010-11-01 00:00:00+00:00,28.21999931335449,28.309999465942383,27.57999992370605,25.099437713623047,1598700,0.0,
2010-11-02 00:00:00+00:00,28.1200008392334,28.899999618530277,28.049999237060547,25.728271484375,1256000,0.0,
2010-11-03 00:00:00+00:00,28.84000015258789,28.88999938964844,28.479999542236328,25.64741897583008,504700,0.0,
2010-11-04 00:00:00+00:00,28.82999992370605,28.8799991607666,28.209999084472656,25.46776008605957,828700,0.0,
2010-11-05 00:00:00+00:00,28.350000381469727,28.5,27.290000915527344,25.15333747863769,2020900,0.0,
2010-11-08 00:00:00+00:00,28.01000022888184,28.440000534057617,27.350000381469727,25.49470329284668,527600,0.0,
