date,MTH_Open,MTH_High,MTH_Low,MTH_Close,MTH_Volume,MTH_Dividends,MTH_Stock Splits
1989-03-01 00:00:00+00:00,3.84375,3.84375,3.46875,1.8972387313842771,28933,0.0,
1989-03-02 00:00:00+00:00,3.65625,3.65625,3.375,1.947166085243225,34533,0.0,
1989-03-03 00:00:00+00:00,3.5625,3.65625,3.5625,1.8972387313842771,9867,0.0,
1989-03-06 00:00:00+00:00,3.5625,3.65625,3.46875,1.8473113775253296,67333,0.0,
1989-03-07 00:00:00+00:00,3.46875,3.65625,3.46875,1.8972387313842771,25600,0.0,
1989-03-08 00:00:00+00:00,3.5625,3.75,3.5625,1.9970934391021729,15200,0.0,
1989-03-09 00:00:00+00:00,3.84375,3.84375,3.75,1.9970934391021729,25733,0.0,
1989-03-10 00:00:00+00:00,3.65625,3.9375,3.65625,2.04702091217041,11467,0.0,
1989-03-13 00:00:00+00:00,3.84375,3.9375,3.84375,2.04702091217041,13600,0.0,
1989-03-14 00:00:00+00:00,4.03125,4.03125,3.9375,2.0969481468200684,17200,0.0,
1989-03-15 00:00:00+00:00,4.03125,4.3125,4.03125,2.2966578006744385,24667,0.0,
1989-03-16 00:00:00+00:00,4.21875,4.3125,4.125,2.246730327606201,19600,0.0,
1989-03-17 00:00:00+00:00,4.125,4.125,4.03125,2.1468753814697266,7200,0.0,
1989-03-20 00:00:00+00:00,4.03125,4.125,4.03125,2.1468753814697266,10667,0.0,
1989-03-21 00:00:00+00:00,4.125,4.125,4.03125,2.196803092956543,28667,0.0,
1989-03-22 00:00:00+00:00,3.9375,4.125,3.9375,2.196803092956543,20000,0.0,
1989-03-23 00:00:00+00:00,3.9375,4.03125,3.84375,2.04702091217041,11733,0.0,
1989-03-27 00:00:00+00:00,3.84375,3.9375,3.84375,2.04702091217041,8533,0.0,
1989-03-28 00:00:00+00:00,3.9375,3.9375,3.375,1.7973841428756714,46933,0.0,
1989-03-29 00:00:00+00:00,3.1875,3.1875,2.53125,1.3979655504226685,103067,0.0,
1989-03-30 00:00:00+00:00,2.625,2.71875,2.53125,1.3480380773544312,64533,0.0,
1989-03-31 00:00:00+00:00,2.34375,2.53125,2.25,1.298110842704773,103333,0.0,
1989-04-03 00:00:00+00:00,2.53125,2.53125,2.34375,1.2481834888458252,27867,0.0,
1989-04-04 00:00:00+00:00,2.34375,2.4375,2.25,1.198256254196167,67867,0.0,
1989-04-05 00:00:00+00:00,2.15625,2.25,1.96875,1.0984015464782717,58400,0.0,
1989-04-06 00:00:00+00:00,1.96875,2.0625,1.875,1.0484740734100342,44400,0.0,
1989-04-07 00:00:00+00:00,2.0625,2.15625,1.96875,1.1483289003372192,41600,0.0,
1989-04-10 00:00:00+00:00,2.0625,2.25,2.0625,1.198256254196167,26667,0.0,
1989-04-11 00:00:00+00:00,2.25,2.4375,2.25,1.2481834888458252,30667,0.0,
1989-04-12 00:00:00+00:00,2.4375,2.4375,2.25,1.198256254196167,13200,0.0,
1989-04-13 00:00:00+00:00,2.34375,2.34375,2.15625,1.1483289003372192,26933,0.0,
1989-04-14 00:00:00+00:00,2.0625,2.0625,1.875,0.9985467195510864,93867,0.0,
1989-04-17 00:00:00+00:00,1.78125,1.96875,1.78125,0.9985467195510864,41467,0.0,
1989-04-18 00:00:00+00:00,1.78125,2.0625,1.78125,1.0984015464782717,42933,0.0,
1989-04-19 00:00:00+00:00,1.96875,2.15625,1.96875,1.0984015464782717,46800,0.0,
1989-04-20 00:00:00+00:00,2.0625,2.15625,2.0625,1.1483289003372192,25200,0.0,
1989-04-21 00:00:00+00:00,2.15625,2.25,2.0625,1.0984015464782717,33867,0.0,
1989-04-24 00:00:00+00:00,2.15625,2.15625,2.0625,1.0984015464782717,4533,0.0,
1989-04-25 00:00:00+00:00,2.0625,2.25,2.0625,1.198256254196167,3467,0.0,
1989-04-26 00:00:00+00:00,2.25,2.25,2.15625,1.198256254196167,6000,0.0,
1989-04-27 00:00:00+00:00,2.15625,2.25,2.15625,1.198256254196167,48400,0.0,
1989-04-28 00:00:00+00:00,2.15625,2.4375,2.15625,1.2481834888458252,77200,0.0,
1989-05-01 00:00:00+00:00,2.53125,2.53125,2.34375,1.3480380773544312,11333,0.0,
1989-05-02 00:00:00+00:00,2.53125,2.625,2.4375,1.3480380773544312,24933,0.0,
1989-05-03 00:00:00+00:00,2.53125,2.90625,2.53125,1.5477477312088013,39600,0.0,
1989-05-04 00:00:00+00:00,2.8125,2.90625,2.71875,1.447892665863037,33067,0.0,
1989-05-05 00:00:00+00:00,2.8125,2.8125,2.625,1.447892665863037,12533,0.0,
1989-05-08 00:00:00+00:00,2.71875,2.71875,2.53125,1.3979655504226685,12667,0.0,
1989-05-09 00:00:00+00:00,2.53125,2.625,2.53125,1.3480380773544312,667,0.0,
1989-05-10 00:00:00+00:00,2.625,2.71875,2.625,1.447892665863037,5333,0.0,
1989-05-11 00:00:00+00:00,2.71875,2.8125,2.625,1.3979655504226685,27200,0.0,
1989-05-12 00:00:00+00:00,2.8125,2.8125,2.625,1.497820258140564,11200,0.0,
1989-05-15 00:00:00+00:00,2.8125,2.8125,2.71875,1.447892665863037,14000,0.0,
1989-05-16 00:00:00+00:00,2.625,2.625,2.4375,1.298110842704773,12800,0.0,
1989-05-17 00:00:00+00:00,2.625,2.625,2.53125,1.3979655504226685,22000,0.0,
1989-05-18 00:00:00+00:00,2.53125,2.625,2.53125,1.3979655504226685,10400,0.0,
1989-05-19 00:00:00+00:00,2.71875,2.71875,2.625,1.447892665863037,23467,0.0,
1989-05-22 00:00:00+00:00,2.71875,2.71875,2.625,1.3979655504226685,4267,0.0,
1989-05-23 00:00:00+00:00,2.53125,2.53125,2.34375,1.3480380773544312,46267,0.0,
1989-05-24 00:00:00+00:00,2.53125,2.53125,2.4375,1.3480380773544312,20133,0.0,
1989-05-25 00:00:00+00:00,2.4375,2.53125,2.4375,1.298110842704773,17067,0.0,
1989-05-26 00:00:00+00:00,2.4375,2.4375,2.4375,1.298110842704773,12667,0.0,
1989-05-30 00:00:00+00:00,2.34375,2.53125,2.34375,1.3480380773544312,12400,0.0,
1989-05-31 00:00:00+00:00,2.4375,2.53125,2.4375,1.3480380773544312,14000,0.0,
1989-06-01 00:00:00+00:00,2.625,2.625,2.4375,1.3480380773544312,14400,0.0,
1989-06-02 00:00:00+00:00,2.53125,2.8125,2.53125,1.497820258140564,53600,0.0,
1989-06-05 00:00:00+00:00,2.8125,3.0,2.8125,1.5477477312088013,43467,0.0,
1989-06-06 00:00:00+00:00,3.0,3.1875,3.0,1.647602081298828,17600,0.0,
1989-06-07 00:00:00+00:00,3.09375,3.46875,3.09375,1.8473113775253296,56000,0.0,
1989-06-08 00:00:00+00:00,3.46875,3.46875,3.375,1.7973841428756714,23067,0.0,
1989-06-09 00:00:00+00:00,3.46875,3.46875,3.28125,1.7474565505981443,21200,0.0,
1989-06-12 00:00:00+00:00,3.46875,3.5625,3.375,1.8972387313842771,17067,0.0,
1989-06-13 00:00:00+00:00,3.46875,3.5625,3.46875,1.8473113775253296,13200,0.0,
1989-06-14 00:00:00+00:00,3.46875,3.5625,3.46875,1.8972387313842771,3333,0.0,
1989-06-15 00:00:00+00:00,3.5625,3.5625,3.46875,1.8473113775253296,4000,0.0,
1989-06-16 00:00:00+00:00,3.46875,3.46875,3.46875,1.8473113775253296,4933,0.0,
1989-06-19 00:00:00+00:00,3.46875,3.46875,3.46875,1.8473113775253296,20267,0.0,
1989-06-20 00:00:00+00:00,3.46875,3.46875,3.46875,1.8473113775253296,14267,0.0,
1989-06-21 00:00:00+00:00,3.46875,3.46875,3.28125,1.7474565505981443,3867,0.0,
1989-06-22 00:00:00+00:00,3.28125,3.28125,3.0,1.5976747274398804,28000,0.0,
1989-06-23 00:00:00+00:00,3.0,3.1875,3.0,1.5976747274398804,29867,0.0,
1989-06-26 00:00:00+00:00,3.09375,3.1875,3.0,1.647602081298828,13333,0.0,
1989-06-27 00:00:00+00:00,3.1875,3.1875,3.09375,1.6975297927856443,20400,0.0,
1989-06-28 00:00:00+00:00,3.1875,3.1875,3.09375,1.647602081298828,18267,0.0,
1989-06-29 00:00:00+00:00,3.09375,3.1875,3.0,1.5976747274398804,11333,0.0,
1989-06-30 00:00:00+00:00,2.90625,2.90625,2.625,1.447892665863037,37867,0.0,
1989-07-03 00:00:00+00:00,2.8125,3.0,2.71875,1.447892665863037,11867,0.0,
1989-07-05 00:00:00+00:00,2.8125,2.8125,2.71875,1.447892665863037,2533,0.0,
1989-07-06 00:00:00+00:00,2.8125,2.8125,2.625,1.3979655504226685,19200,0.0,
1989-07-07 00:00:00+00:00,2.625,3.0,2.53125,1.5976747274398804,27333,0.0,
1989-07-10 00:00:00+00:00,3.0,3.09375,2.8125,1.497820258140564,12400,0.0,
1989-07-11 00:00:00+00:00,2.8125,2.90625,2.8125,1.5477477312088013,25733,0.0,
1989-07-12 00:00:00+00:00,2.8125,2.90625,2.8125,1.497820258140564,10933,0.0,
1989-07-13 00:00:00+00:00,2.8125,3.0,2.8125,1.5976747274398804,18667,0.0,
1989-07-14 00:00:00+00:00,3.0,3.0,2.90625,1.5477477312088013,12667,0.0,
1989-07-17 00:00:00+00:00,3.0,3.0,2.90625,1.5477477312088013,9467,0.0,
1989-07-18 00:00:00+00:00,2.90625,3.0,2.90625,1.5477477312088013,10800,0.0,
1989-07-19 00:00:00+00:00,2.90625,2.90625,2.90625,1.5477477312088013,0,0.0,
1989-07-20 00:00:00+00:00,2.90625,3.0,2.90625,1.5477477312088013,6800,0.0,
1989-07-21 00:00:00+00:00,2.90625,3.0,2.90625,1.5477477312088013,16933,0.0,
1989-07-24 00:00:00+00:00,2.8125,2.8125,2.8125,1.497820258140564,18800,0.0,
1989-07-25 00:00:00+00:00,2.71875,2.90625,2.71875,1.497820258140564,14400,0.0,
1989-07-26 00:00:00+00:00,2.8125,2.90625,2.8125,1.497820258140564,19733,0.0,
1989-07-27 00:00:00+00:00,2.8125,2.90625,2.71875,1.5477477312088013,8400,0.0,
1989-07-28 00:00:00+00:00,2.90625,2.90625,2.90625,1.5477477312088013,9867,0.0,
1989-07-31 00:00:00+00:00,3.0,3.0,2.90625,1.5976747274398804,15067,0.0,
1989-08-01 00:00:00+00:00,2.90625,3.0,2.8125,1.5477477312088013,27333,0.0,
1989-08-02 00:00:00+00:00,2.8125,3.0,2.8125,1.5976747274398804,18800,0.0,
1989-08-03 00:00:00+00:00,3.0,3.28125,3.0,1.6975297927856443,28800,0.0,
1989-08-04 00:00:00+00:00,3.09375,3.1875,3.09375,1.6975297927856443,6133,0.0,
1989-08-07 00:00:00+00:00,3.1875,3.1875,3.09375,1.647602081298828,8000,0.0,
1989-08-08 00:00:00+00:00,3.09375,3.09375,3.09375,1.647602081298828,9200,0.0,
1989-08-09 00:00:00+00:00,3.1875,3.1875,3.1875,1.6975297927856443,1200,0.0,
1989-08-10 00:00:00+00:00,3.09375,3.5625,3.09375,1.8972387313842771,48800,0.0,
1989-08-11 00:00:00+00:00,3.65625,3.65625,3.375,1.7973841428756714,14933,0.0,
1989-08-14 00:00:00+00:00,3.375,3.375,3.375,1.7973841428756714,0,0.0,
1989-08-15 00:00:00+00:00,3.375,3.375,3.28125,1.7474565505981443,5200,0.0,
1989-08-16 00:00:00+00:00,3.375,3.46875,3.375,1.8473113775253296,9600,0.0,
1989-08-17 00:00:00+00:00,3.375,3.375,3.1875,1.7474565505981443,11733,0.0,
1989-08-18 00:00:00+00:00,3.1875,3.28125,3.1875,1.6975297927856443,10000,0.0,
1989-08-21 00:00:00+00:00,3.1875,3.28125,3.1875,1.7474565505981443,3333,0.0,
1989-08-22 00:00:00+00:00,3.1875,3.28125,3.09375,1.647602081298828,7333,0.0,
1989-08-23 00:00:00+00:00,2.90625,3.09375,2.90625,1.5477477312088013,28667,0.0,
1989-08-24 00:00:00+00:00,3.09375,3.09375,3.0,1.647602081298828,8400,0.0,
1989-08-25 00:00:00+00:00,3.28125,3.28125,3.1875,1.6975297927856443,6000,0.0,
1989-08-28 00:00:00+00:00,3.28125,3.5625,3.28125,1.7973841428756714,55733,0.0,
1989-08-29 00:00:00+00:00,3.46875,3.46875,3.28125,1.7474565505981443,9733,0.0,
1989-08-30 00:00:00+00:00,3.375,3.375,3.28125,1.7474565505981443,6133,0.0,
1989-08-31 00:00:00+00:00,3.28125,3.375,3.28125,1.7973841428756714,4400,0.0,
1989-09-01 00:00:00+00:00,3.28125,3.28125,3.28125,1.7474565505981443,1733,0.0,
1989-09-05 00:00:00+00:00,3.1875,3.28125,3.1875,1.6975297927856443,16267,0.0,
1989-09-06 00:00:00+00:00,3.28125,3.28125,3.09375,1.6975297927856443,16667,0.0,
1989-09-07 00:00:00+00:00,3.09375,3.28125,3.09375,1.7474565505981443,5067,0.0,
1989-09-08 00:00:00+00:00,3.1875,3.1875,3.1875,1.6975297927856443,2133,0.0,
1989-09-11 00:00:00+00:00,3.1875,3.28125,3.1875,1.7474565505981443,5333,0.0,
1989-09-12 00:00:00+00:00,3.28125,3.28125,3.09375,1.647602081298828,32800,0.0,
1989-09-13 00:00:00+00:00,3.0,3.09375,3.0,1.647602081298828,32933,0.0,
1989-09-14 00:00:00+00:00,3.1875,3.1875,3.09375,1.647602081298828,6933,0.0,
1989-09-15 00:00:00+00:00,3.1875,3.1875,3.09375,1.647602081298828,4400,0.0,
1989-09-18 00:00:00+00:00,3.09375,3.09375,2.90625,1.647602081298828,34933,0.0,
1989-09-19 00:00:00+00:00,3.0,3.0,3.0,1.5976747274398804,14667,0.0,
