date,AMTX_Open,AMTX_High,AMTX_Low,AMTX_Close,AMTX_Volume,AMTX_Dividends,AMTX_Stock Splits
2017-03-09 00:00:00+00:00,1.25,1.2599999904632568,1.2200000286102295,1.2599999904632568,29400,,
2017-03-10 00:00:00+00:00,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.2300000190734863,21000,,
2017-03-13 00:00:00+00:00,1.24399995803833,1.24399995803833,1.1699999570846558,1.2100000381469729,33700,,
2017-03-14 00:00:00+00:00,1.2000000476837158,1.2300000190734863,1.1890000104904177,1.2200000286102295,14100,,
2017-03-15 00:00:00+00:00,1.2200000286102295,1.2200000286102295,1.100000023841858,1.1799999475479126,39500,,
2017-03-16 00:00:00+00:00,1.2070000171661377,1.2070000171661377,1.1699999570846558,1.1699999570846558,2300,,
2017-03-17 00:00:00+00:00,1.194000005722046,1.2000000476837158,1.1699999570846558,1.1799999475479126,25800,,
2017-03-20 00:00:00+00:00,1.1699999570846558,1.2100000381469729,1.1699999570846558,1.190000057220459,6700,,
2017-03-21 00:00:00+00:00,1.190000057220459,1.190000057220459,1.1100000143051147,1.149999976158142,39500,,
2017-03-22 00:00:00+00:00,1.159999966621399,1.159999966621399,1.149999976158142,1.159999966621399,1800,,
2017-03-23 00:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1200000047683716,1.1399999856948853,2500,,
2017-03-24 00:00:00+00:00,1.1399999856948853,1.149999976158142,1.1399999856948853,1.149999976158142,9900,,
2017-03-27 00:00:00+00:00,1.149999976158142,1.1699999570846558,1.1399999856948853,1.1399999856948853,5700,,
2017-03-28 00:00:00+00:00,1.149999976158142,1.309999942779541,1.149999976158142,1.1799999475479126,80100,,
2017-03-29 00:00:00+00:00,1.2100000381469729,1.25,1.2089999914169312,1.2450000047683716,19000,,
2017-03-30 00:00:00+00:00,1.25,1.2769999504089355,1.2100000381469729,1.2699999809265137,27300,,
2017-03-31 00:00:00+00:00,1.2799999713897705,1.3300000429153442,1.2699999809265137,1.2899999618530271,30800,,
2017-04-03 00:00:00+00:00,1.309999942779541,1.340000033378601,1.2799999713897705,1.2799999713897705,16000,,
2017-04-04 00:00:00+00:00,1.2699999809265137,1.350000023841858,1.2599999904632568,1.2599999904632568,53300,,
2017-04-05 00:00:00+00:00,1.3300000429153442,1.340000033378601,1.2000000476837158,1.2000000476837158,11800,,
2017-04-06 00:00:00+00:00,1.2730000019073486,1.2730000019073486,1.1690000295639038,1.2389999628067017,16700,,
2017-04-07 00:00:00+00:00,1.2100000381469729,1.2799999713897705,1.1799999475479126,1.1799999475479126,25000,,
2017-04-10 00:00:00+00:00,1.2200000286102295,1.2699999809265137,1.2000000476837158,1.2000000476837158,6200,,
2017-04-11 00:00:00+00:00,1.1929999589920044,1.2200000286102295,1.1699999570846558,1.1699999570846558,7800,,
2017-04-12 00:00:00+00:00,1.1749999523162842,1.2070000171661377,1.1749999523162842,1.1799999475479126,400,,
2017-04-13 00:00:00+00:00,1.1699999570846558,1.2100000381469729,1.1699999570846558,1.190000057220459,15500,,
2017-04-17 00:00:00+00:00,1.2100000381469729,1.2100000381469729,1.190000057220459,1.2100000381469729,1400,,
2017-04-18 00:00:00+00:00,1.2100000381469729,1.2100000381469729,1.159999966621399,1.159999966621399,7400,,
2017-04-19 00:00:00+00:00,1.1699999570846558,1.2100000381469729,1.1100000143051147,1.1299999952316284,12300,,
2017-04-20 00:00:00+00:00,1.1299999952316284,1.187999963760376,1.1200000047683716,1.1399999856948853,12200,,
2017-04-21 00:00:00+00:00,1.149999976158142,1.2000000476837158,1.149999976158142,1.1799999475479126,8100,,
2017-04-24 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1100000143051147,1.1699999570846558,39700,,
2017-04-25 00:00:00+00:00,1.1119999885559082,1.1799999475479126,1.1119999885559082,1.149999976158142,19900,,
2017-04-26 00:00:00+00:00,1.1299999952316284,1.1699999570846558,1.1299999952316284,1.1399999856948853,10900,,
2017-04-27 00:00:00+00:00,1.149999976158142,1.1799999475479126,1.1299999952316284,1.1299999952316284,21400,,
2017-04-28 00:00:00+00:00,1.149999976158142,1.159999966621399,1.1239999532699585,1.159999966621399,2700,,
2017-05-01 00:00:00+00:00,1.159999966621399,1.1799999475479126,1.149999976158142,1.149999976158142,9600,,
2017-05-02 00:00:00+00:00,1.1299999952316284,1.1679999828338623,1.1299999952316284,1.149999976158142,10700,,
2017-05-03 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.149999976158142,1.156000018119812,13400,,
2017-05-04 00:00:00+00:00,1.159999966621399,1.2000000476837158,1.156000018119812,1.159999966621399,7900,,
2017-05-05 00:00:00+00:00,1.190000057220459,1.190000057220459,1.100000023841858,1.1799999475479126,18000,,
2017-05-08 00:00:00+00:00,1.159999966621399,1.1799999475479126,1.149999976158142,1.1799999475479126,4400,,
2017-05-09 00:00:00+00:00,1.1799999475479126,1.190000057220459,1.1299999952316284,1.1299999952316284,16700,,
2017-05-10 00:00:00+00:00,1.1549999713897705,1.600000023841858,1.1410000324249268,1.4709999561309814,677600,,
2017-05-11 00:00:00+00:00,1.399999976158142,1.4299999475479126,1.1200000047683716,1.4149999618530271,384400,,
2017-05-12 00:00:00+00:00,1.350000023841858,1.409999966621399,1.2170000076293943,1.340000033378601,54000,,
2017-05-15 00:00:00+00:00,1.3049999475479126,1.309999942779541,1.25,1.2999999523162842,54700,,
2017-05-16 00:00:00+00:00,1.287999987602234,1.3300000429153442,1.2799999713897705,1.2999999523162842,55800,,
2017-05-17 00:00:00+00:00,1.309999942779541,1.309999942779541,1.2599999904632568,1.2999999523162842,7600,,
2017-05-18 00:00:00+00:00,1.3070000410079956,1.3300000429153442,1.2699999809265137,1.2799999713897705,19200,,
2017-05-19 00:00:00+00:00,1.2699999809265137,1.2699999809265137,1.190000057220459,1.25,44900,,
2017-05-22 00:00:00+00:00,1.25,1.2999999523162842,1.2100000381469729,1.2100000381469729,34200,,
2017-05-23 00:00:00+00:00,1.2899999618530271,1.4299999475479126,1.2899999618530271,1.3300000429153442,51700,,
2017-05-24 00:00:00+00:00,1.340000033378601,1.4199999570846558,1.340000033378601,1.350000023841858,34100,,
2017-05-25 00:00:00+00:00,1.4199999570846558,1.809999942779541,1.4199999570846558,1.5,1022300,,
2017-05-26 00:00:00+00:00,1.4600000381469729,1.6100000143051147,1.3200000524520874,1.6100000143051147,137600,,
2017-05-30 00:00:00+00:00,1.7000000476837158,1.7200000286102295,1.5509999990463257,1.6299999952316284,62500,,
2017-05-31 00:00:00+00:00,1.6299999952316284,1.6699999570846558,1.559999942779541,1.6200000047683716,52400,,
2017-06-01 00:00:00+00:00,1.6299999952316284,1.7000000476837158,1.5640000104904177,1.590000033378601,42300,,
2017-06-02 00:00:00+00:00,1.590000033378601,1.6699999570846558,1.5499999523162842,1.6299999952316284,24700,,
2017-06-05 00:00:00+00:00,1.6200000047683716,1.659999966621399,1.5399999618530271,1.600000023841858,21400,,
2017-06-06 00:00:00+00:00,1.6299999952316284,1.6799999475479126,1.5700000524520874,1.590000033378601,25900,,
2017-06-07 00:00:00+00:00,1.6150000095367432,1.649999976158142,1.531999945640564,1.5800000429153442,31100,,
2017-06-08 00:00:00+00:00,1.5800000429153442,1.6399999856948853,1.5449999570846558,1.5800000429153442,24700,,
2017-06-09 00:00:00+00:00,1.5800000429153442,1.6399999856948853,1.559999942779541,1.559999942779541,6000,,
2017-06-12 00:00:00+00:00,1.600000023841858,1.6100000143051147,1.4700000286102295,1.5130000114440918,26500,,
2017-06-13 00:00:00+00:00,1.5,1.5700000524520874,1.2999999523162842,1.4579999446868896,74300,,
2017-06-14 00:00:00+00:00,1.399999976158142,1.4800000190734863,1.399999976158142,1.440000057220459,14900,,
2017-06-15 00:00:00+00:00,1.3899999856948853,1.5099999904632568,1.3200000524520874,1.3200000524520874,31700,,
2017-06-16 00:00:00+00:00,1.3300000429153442,1.5,1.3300000429153442,1.5,51700,,
2017-06-19 00:00:00+00:00,1.5099999904632568,1.5099999904632568,1.4199999570846558,1.4500000476837158,6300,,
2017-06-20 00:00:00+00:00,1.4199999570846558,1.4500000476837158,1.340000033378601,1.399999976158142,15600,,
2017-06-21 00:00:00+00:00,1.3799999952316284,1.4500000476837158,1.3799999952316284,1.4199999570846558,9600,,
2017-06-22 00:00:00+00:00,1.4299999475479126,1.4500000476837158,1.309999942779541,1.440000057220459,17300,,
2017-06-23 00:00:00+00:00,1.4299999475479126,1.4500000476837158,1.3799999952316284,1.3799999952316284,21600,,
2017-06-26 00:00:00+00:00,1.4259999990463257,1.440000057220459,1.3300000429153442,1.4299999475479126,5800,,
2017-06-27 00:00:00+00:00,1.4199999570846558,1.440000057220459,1.3700000047683716,1.3899999856948853,9700,,
2017-06-28 00:00:00+00:00,1.409999966621399,1.409999966621399,1.3799999952316284,1.3799999952316284,6900,,
2017-06-29 00:00:00+00:00,1.3700000047683716,1.3700000047683716,1.350000023841858,1.3600000143051147,15600,,
2017-06-30 00:00:00+00:00,1.350000023841858,1.350000023841858,1.2999999523162842,1.3300000429153442,16200,,
2017-07-03 00:00:00+00:00,1.3600000143051147,1.3600000143051147,1.2999999523162842,1.309999942779541,7000,,
2017-07-05 00:00:00+00:00,1.3300000429153442,1.3300000429153442,1.2999999523162842,1.309999942779541,6500,,
2017-07-06 00:00:00+00:00,1.309999942779541,1.3300000429153442,1.2999999523162842,1.309999942779541,16500,,
2017-07-07 00:00:00+00:00,1.2999999523162842,1.3020000457763672,1.2000000476837158,1.2300000190734863,19000,,
2017-07-10 00:00:00+00:00,1.2000000476837158,1.2489999532699585,1.149999976158142,1.1759999990463257,30100,,
2017-07-11 00:00:00+00:00,1.1699999570846558,1.2899999618530271,1.1699999570846558,1.2300000190734863,19600,,
2017-07-12 00:00:00+00:00,1.190000057220459,1.3300000429153442,1.190000057220459,1.25,14700,,
2017-07-13 00:00:00+00:00,1.2359999418258667,1.3200000524520874,1.2359999418258667,1.2990000247955322,2300,,
2017-07-14 00:00:00+00:00,1.2699999809265137,1.3200000524520874,1.25,1.2599999904632568,4200,,
2017-07-17 00:00:00+00:00,1.25,1.3049999475479126,1.1799999475479126,1.2300000190734863,40200,,
2017-07-18 00:00:00+00:00,1.2300000190734863,1.25,1.190000057220459,1.2000000476837158,6000,,
2017-07-19 00:00:00+00:00,1.2599999904632568,1.2690000534057615,1.2300000190734863,1.2300000190734863,3400,,
2017-07-20 00:00:00+00:00,1.2699999809265137,1.2699999809265137,1.2070000171661377,1.2200000286102295,4900,,
2017-07-21 00:00:00+00:00,1.2300000190734863,1.2400000095367432,1.1699999570846558,1.2300000190734863,39200,,
2017-07-24 00:00:00+00:00,1.2300000190734863,1.2400000095367432,1.190000057220459,1.2200000286102295,12300,,
2017-07-25 00:00:00+00:00,1.2200000286102295,1.2400000095367432,1.2000000476837158,1.2000000476837158,13100,,
2017-07-26 00:00:00+00:00,1.2100000381469729,1.274999976158142,1.1990000009536743,1.2300000190734863,35700,,
2017-07-27 00:00:00+00:00,1.2200000286102295,1.253999948501587,1.2000000476837158,1.2100000381469729,10400,,
2017-07-28 00:00:00+00:00,1.2000000476837158,1.246999979019165,1.2000000476837158,1.2000000476837158,23800,,
2017-07-31 00:00:00+00:00,1.2000000476837158,1.2999999523162842,1.159999966621399,1.2100000381469729,38200,,
2017-08-01 00:00:00+00:00,1.190000057220459,1.2300000190734863,1.1699999570846558,1.2100000381469729,11200,,
2017-08-02 00:00:00+00:00,1.190000057220459,1.222000002861023,1.159999966621399,1.2100000381469729,20200,,
2017-08-03 00:00:00+00:00,1.2100000381469729,1.2400000095367432,1.2100000381469729,1.2289999723434448,9900,,
2017-08-04 00:00:00+00:00,1.2400000095367432,1.2400000095367432,1.159999966621399,1.1699999570846558,20100,,
2017-08-07 00:00:00+00:00,1.1699999570846558,1.2100000381469729,1.149999976158142,1.1799999475479126,25500,,
2017-08-08 00:00:00+00:00,1.2100000381469729,1.2359999418258667,1.1699999570846558,1.1699999570846558,6600,,
2017-08-09 00:00:00+00:00,1.190000057220459,1.1990000009536743,1.1399999856948853,1.1399999856948853,4300,,
2017-08-10 00:00:00+00:00,1.1200000047683716,1.190000057220459,0.9539999961853028,1.190000057220459,52500,,
2017-08-11 00:00:00+00:00,1.100000023841858,1.1699999570846558,1.0140000581741333,1.1699999570846558,64500,,
2017-08-14 00:00:00+00:00,1.1390000581741333,1.159999966621399,1.1200000047683716,1.1399999856948853,5700,,
2017-08-15 00:00:00+00:00,1.159999966621399,1.2999999523162842,1.0399999618530271,1.1480000019073486,120500,,
2017-08-16 00:00:00+00:00,1.100000023841858,1.1100000143051147,1.0499999523162842,1.087000012397766,26300,,
2017-08-17 00:00:00+00:00,1.0800000429153442,1.1200000047683716,1.0499999523162842,1.0859999656677246,9000,,
2017-08-18 00:00:00+00:00,1.1019999980926514,1.1699999570846558,1.0499999523162842,1.0800000429153442,33300,,
2017-08-21 00:00:00+00:00,1.090000033378601,1.090000033378601,1.0099999904632568,1.0700000524520874,3000,,
2017-08-22 00:00:00+00:00,1.0399999618530271,1.0499999523162842,1.0099999904632568,1.0099999904632568,10800,,
2017-08-23 00:00:00+00:00,1.0499999523162842,1.0640000104904177,1.0,1.0,3800,,
2017-08-24 00:00:00+00:00,1.0499999523162842,1.0789999961853027,0.9120000004768372,0.949999988079071,71300,,
2017-08-25 00:00:00+00:00,0.949999988079071,1.003999948501587,0.8220000267028809,0.8299999833106995,84200,,
2017-08-28 00:00:00+00:00,0.7799999713897705,0.9079999923706056,0.7799999713897705,0.8679999709129333,33600,,
2017-08-29 00:00:00+00:00,0.8299999833106995,0.8980000019073486,0.8169999718666077,0.878000020980835,35100,,
2017-08-30 00:00:00+00:00,0.8500000238418579,0.8999999761581421,0.8100000023841858,0.8999999761581421,6500,,
2017-08-31 00:00:00+00:00,0.8669999837875366,0.8899999856948853,0.8429999947547913,0.8629999756813049,12900,,
2017-09-01 00:00:00+00:00,0.859000027179718,0.8600000143051147,0.8220000267028809,0.8500000238418579,32000,,
2017-09-05 00:00:00+00:00,0.828000009059906,0.8500000238418579,0.800000011920929,0.8379999995231628,12000,,
2017-09-06 00:00:00+00:00,0.8500000238418579,0.8629999756813049,0.8199999928474426,0.8299999833106995,12800,,
2017-09-07 00:00:00+00:00,0.8510000109672546,0.8999999761581421,0.8500000238418579,0.8899999856948853,20200,,
2017-09-08 00:00:00+00:00,0.8999999761581421,0.8999999761581421,0.8399999737739563,0.8999999761581421,20000,,
2017-09-11 00:00:00+00:00,0.9399999976158142,0.9459999799728394,0.9010000228881836,0.9300000071525574,45200,,
2017-09-12 00:00:00+00:00,0.8500000238418579,0.949999988079071,0.8500000238418579,0.9200000166893004,7600,,
2017-09-13 00:00:00+00:00,0.9399999976158142,1.0399999618530271,0.9079999923706056,0.9700000286102296,26700,,
2017-09-14 00:00:00+00:00,1.0,1.0,0.9419999718666076,0.949999988079071,12700,,
2017-09-15 00:00:00+00:00,0.949999988079071,0.9679999947547911,0.8700000047683716,0.9200000166893004,23000,,
2017-09-18 00:00:00+00:00,0.912999987602234,1.0099999904632568,0.8999999761581421,0.8999999761581421,6100,,
2017-09-19 00:00:00+00:00,0.9399999976158142,0.9399999976158142,0.8600000143051147,0.8700000047683716,16700,,
2017-09-20 00:00:00+00:00,0.9399999976158142,0.9419999718666076,0.8999999761581421,0.9399999976158142,28300,,
2017-09-21 00:00:00+00:00,0.9300000071525574,0.9900000095367432,0.9300000071525574,0.959999978542328,11400,,
2017-09-22 00:00:00+00:00,0.9100000262260436,0.9300000071525574,0.8799999952316284,0.9200000166893004,29000,,
2017-09-25 00:00:00+00:00,0.8999999761581421,0.9660000205039978,0.8700000047683716,0.8709999918937683,24300,,
2017-09-26 00:00:00+00:00,0.9139999747276306,0.9139999747276306,0.8700000047683716,0.8700000047683716,15200,,
2017-09-27 00:00:00+00:00,0.8769999742507935,0.9200000166893004,0.8650000095367432,0.8840000033378601,28000,,
2017-09-28 00:00:00+00:00,0.8840000033378601,0.9399999976158142,0.8199999928474426,0.902999997138977,13000,,
2017-09-29 00:00:00+00:00,0.9200000166893004,0.9430000185966492,0.8700000047683716,0.8700000047683716,15800,,
2017-10-02 00:00:00+00:00,0.9139999747276306,0.915000021457672,0.8700000047683716,0.8790000081062317,8600,,
2017-10-03 00:00:00+00:00,0.8999999761581421,0.9100000262260436,0.8600000143051147,0.8700000047683716,2500,,
2017-10-04 00:00:00+00:00,0.8899999856948853,0.8899999856948853,0.8629999756813049,0.8700000047683716,7100,,
2017-10-05 00:00:00+00:00,0.8999999761581421,1.0,0.8700000047683716,0.8899999856948853,25500,,
2017-10-06 00:00:00+00:00,0.8999999761581421,0.9200000166893004,0.8199999928474426,0.8920000195503235,11100,,
2017-10-09 00:00:00+00:00,0.9200000166893004,0.9200000166893004,0.8420000076293945,0.8700000047683716,13400,,
2017-10-10 00:00:00+00:00,0.8989999890327454,0.9139999747276306,0.8019999861717224,0.8899999856948853,31100,,
2017-10-11 00:00:00+00:00,0.8899999856948853,0.8899999856948853,0.8399999737739563,0.8500000238418579,14500,,
2017-10-12 00:00:00+00:00,0.8399999737739563,0.8899999856948853,0.800000011920929,0.8399999737739563,9700,,
2017-10-13 00:00:00+00:00,0.8399999737739563,0.8399999737739563,0.8100000023841858,0.8100000023841858,7600,,
2017-10-16 00:00:00+00:00,0.8100000023841858,0.8399999737739563,0.7099999785423279,0.7400000095367432,47600,,
2017-10-17 00:00:00+00:00,0.7400000095367432,0.8500000238418579,0.6370000243186951,0.6800000071525574,73200,,
2017-10-18 00:00:00+00:00,0.7400000095367432,0.7400000095367432,0.6859999895095825,0.6899999976158142,27800,,
2017-10-19 00:00:00+00:00,0.6899999976158142,0.6899999976158142,0.6370000243186951,0.6399999856948853,38700,,
2017-10-20 00:00:00+00:00,0.6370000243186951,0.6370000243186951,0.6000000238418579,0.6200000047683716,42700,,
2017-10-23 00:00:00+00:00,0.5899999737739563,0.6200000047683716,0.5299999713897705,0.5899999737739563,22500,,
2017-10-24 00:00:00+00:00,0.6299999952316284,0.8500000238418579,0.550000011920929,0.8299999833106995,206400,,
2017-10-25 00:00:00+00:00,0.8899999856948853,1.100000023841858,0.75,0.7900000214576721,167400,,
2017-10-26 00:00:00+00:00,0.7710000276565552,0.8230000138282776,0.6660000085830688,0.8090000152587891,63200,,
2017-10-27 00:00:00+00:00,0.7440000176429749,0.8009999990463257,0.7099999785423279,0.7670000195503235,71500,,
2017-10-30 00:00:00+00:00,0.7300000190734863,0.8500000238418579,0.6899999976158142,0.7799999713897705,64800,,
2017-10-31 00:00:00+00:00,0.75,0.8399999737739563,0.7429999709129333,0.8100000023841858,22700,,
2017-11-01 00:00:00+00:00,0.7699999809265137,0.7940000295639038,0.7559999823570251,0.7599999904632568,15100,,
2017-11-02 00:00:00+00:00,0.7480000257492065,0.959999978542328,0.7360000014305115,0.8199999928474426,176100,,
2017-11-03 00:00:00+00:00,0.8610000014305115,0.8700000047683716,0.7319999933242798,0.7620000243186951,26400,,
2017-11-06 00:00:00+00:00,0.7300000190734863,0.8610000014305115,0.7300000190734863,0.8299999833106995,31700,,
2017-11-07 00:00:00+00:00,0.8500000238418579,0.8899999856948853,0.7649999856948853,0.8899999856948853,58400,,
2017-11-08 00:00:00+00:00,0.8429999947547913,0.8999999761581421,0.800000011920929,0.8009999990463257,81100,,
2017-11-09 00:00:00+00:00,0.8410000205039978,0.8999999761581421,0.7099999785423279,0.7099999785423279,58600,,
2017-11-10 00:00:00+00:00,0.7099999785423279,0.7900000214576721,0.7099999785423279,0.7699999809265137,40100,,
2017-11-13 00:00:00+00:00,0.7699999809265137,0.7900000214576721,0.75,0.7599999904632568,17000,,
2017-11-14 00:00:00+00:00,0.75,0.7509999871253967,0.7099999785423279,0.7300000190734863,10300,,
2017-11-15 00:00:00+00:00,0.7099999785423279,0.7260000109672546,0.6710000038146973,0.6899999976158142,52400,,
2017-11-16 00:00:00+00:00,0.7009999752044678,0.7490000128746033,0.6499999761581421,0.6700000166893005,36300,,
2017-11-17 00:00:00+00:00,0.6700000166893005,0.7300000190734863,0.6700000166893005,0.699999988079071,14300,,
2017-11-20 00:00:00+00:00,0.7200000286102295,0.7200000286102295,0.6800000071525574,0.699999988079071,11900,,
2017-11-21 00:00:00+00:00,0.7200000286102295,0.7300000190734863,0.6899999976158142,0.6980000138282776,33600,,
2017-11-22 00:00:00+00:00,0.6930000185966492,0.7279999852180481,0.6930000185966492,0.7099999785423279,3200,,
2017-11-24 00:00:00+00:00,0.6959999799728394,0.7099999785423279,0.6959999799728394,0.7049999833106995,2300,,
2017-11-27 00:00:00+00:00,0.699999988079071,0.7870000004768372,0.6959999799728394,0.699999988079071,26900,,
2017-11-28 00:00:00+00:00,0.699999988079071,0.7900000214576721,0.6869999766349792,0.699999988079071,11600,,
2017-11-29 00:00:00+00:00,0.699999988079071,0.7599999904632568,0.6600000262260437,0.6700000166893005,45800,,
2017-11-30 00:00:00+00:00,0.6729999780654907,0.7039999961853027,0.6499999761581421,0.6600000262260437,30600,,
2017-12-01 00:00:00+00:00,0.6899999976158142,0.8270000219345093,0.6499999761581421,0.75,231500,,
2017-12-04 00:00:00+00:00,0.75,0.7799999713897705,0.6809999942779541,0.6850000023841858,47600,,
2017-12-05 00:00:00+00:00,0.718999981880188,0.7369999885559082,0.6850000023841858,0.7200000286102295,21100,,
2017-12-06 00:00:00+00:00,0.7089999914169312,0.7099999785423279,0.6700000166893005,0.6800000071525574,10800,,
2017-12-07 00:00:00+00:00,0.7099999785423279,0.7099999785423279,0.6800000071525574,0.6899999976158142,17800,,
2017-12-08 00:00:00+00:00,0.6890000104904175,0.7300000190734863,0.6600000262260437,0.699999988079071,39300,,
2017-12-11 00:00:00+00:00,0.6899999976158142,0.7080000042915344,0.6600000262260437,0.7080000042915344,20100,,
2017-12-12 00:00:00+00:00,0.7229999899864197,0.7229999899864197,0.6700000166893005,0.6700000166893005,3700,,
2017-12-13 00:00:00+00:00,0.6800000071525574,0.7590000033378601,0.6700000166893005,0.699999988079071,271000,,
2017-12-14 00:00:00+00:00,0.699999988079071,0.7200000286102295,0.6800000071525574,0.6899999976158142,19500,,
2017-12-15 00:00:00+00:00,0.699999988079071,0.699999988079071,0.6800000071525574,0.6800000071525574,19700,,
2017-12-18 00:00:00+00:00,0.6800000071525574,0.6930000185966492,0.6650000214576721,0.6650000214576721,17200,,
2017-12-19 00:00:00+00:00,0.6660000085830688,0.7059999704360962,0.6660000085830688,0.6980000138282776,10500,,
2017-12-20 00:00:00+00:00,0.6899999976158142,0.6990000009536743,0.6650000214576721,0.6650000214576721,32300,,
2017-12-21 00:00:00+00:00,0.6800000071525574,0.6800000071525574,0.5400000214576721,0.6150000095367432,41500,,
2017-12-22 00:00:00+00:00,0.6100000143051147,0.6299999952316284,0.5120000243186951,0.6100000143051147,42400,,
2017-12-26 00:00:00+00:00,0.6100000143051147,0.6600000262260437,0.5299999713897705,0.5899999737739563,101000,,
2017-12-27 00:00:00+00:00,0.5600000023841858,0.5899999737739563,0.5199999809265137,0.550000011920929,92100,,
2017-12-28 00:00:00+00:00,0.578000009059906,0.5799999833106995,0.550000011920929,0.550000011920929,90000,,
2017-12-29 00:00:00+00:00,0.550000011920929,0.6290000081062317,0.5400000214576721,0.550000011920929,182600,,
2018-01-02 00:00:00+00:00,0.578000009059906,0.6000000238418579,0.550000011920929,0.5799999833106995,22400,,
2018-01-03 00:00:00+00:00,0.609000027179718,0.6100000143051147,0.5659999847412109,0.5659999847412109,4500,,
2018-01-04 00:00:00+00:00,0.5699999928474426,0.6679999828338623,0.5699999928474426,0.5899999737739563,74800,,
2018-01-05 00:00:00+00:00,0.6200000047683716,0.6499999761581421,0.5799999833106995,0.6050000190734863,89100,,
2018-01-08 00:00:00+00:00,0.6769999861717224,0.6800000071525574,0.6050000190734863,0.6690000295639038,16500,,
2018-01-09 00:00:00+00:00,0.6899999976158142,0.6899999976158142,0.5899999737739563,0.6800000071525574,10000,,
2018-01-10 00:00:00+00:00,0.6899999976158142,0.6899999976158142,0.6399999856948853,0.6800000071525574,26300,,
2018-01-11 00:00:00+00:00,0.6899999976158142,0.7900000214576721,0.6600000262260437,0.7900000214576721,64800,,
2018-01-12 00:00:00+00:00,0.800000011920929,0.949999988079071,0.6299999952316284,0.7799999713897705,117400,,
2018-01-16 00:00:00+00:00,0.7699999809265137,0.7699999809265137,0.699999988079071,0.7200000286102295,49100,,
2018-01-17 00:00:00+00:00,0.75,0.7599999904632568,0.6499999761581421,0.699999988079071,14800,,
2018-01-18 00:00:00+00:00,0.699999988079071,0.7400000095367432,0.699999988079071,0.7049999833106995,40900,,
2018-01-19 00:00:00+00:00,0.699999988079071,0.7099999785423279,0.6209999918937683,0.6399999856948853,57000,,
2018-01-22 00:00:00+00:00,0.6700000166893005,0.6700000166893005,0.6200000047683716,0.6399999856948853,22300,,
2018-01-23 00:00:00+00:00,0.6299999952316284,0.6399999856948853,0.5799999833106995,0.6200000047683716,31400,,
2018-01-24 00:00:00+00:00,0.6000000238418579,0.6299999952316284,0.5799999833106995,0.6200000047683716,66500,,
2018-01-25 00:00:00+00:00,0.6499999761581421,0.656000018119812,0.5839999914169312,0.6299999952316284,53500,,
2018-01-26 00:00:00+00:00,0.6100000143051147,0.75,0.6100000143051147,0.6809999942779541,50500,,
2018-01-29 00:00:00+00:00,0.7099999785423279,0.7390000224113464,0.6899999976158142,0.7099999785423279,40100,,
2018-01-30 00:00:00+00:00,0.6899999976158142,0.6899999976158142,0.6790000200271606,0.6790000200271606,15700,,
2018-01-31 00:00:00+00:00,0.7099999785423279,0.7099999785423279,0.6600000262260437,0.6899999976158142,10100,,
2018-02-01 00:00:00+00:00,0.6899999976158142,0.7099999785423279,0.6399999856948853,0.699999988079071,43200,,
2018-02-02 00:00:00+00:00,0.6499999761581421,0.6600000262260437,0.6449999809265137,0.6600000262260437,1300,,
2018-02-05 00:00:00+00:00,0.6399999856948853,0.6499999761581421,0.5899999737739563,0.5899999737739563,24800,,
2018-02-06 00:00:00+00:00,0.6200000047683716,0.6299999952316284,0.5899999737739563,0.5899999737739563,14900,,
2018-02-07 00:00:00+00:00,0.5699999928474426,0.6100000143051147,0.5600000023841858,0.5600000023841858,11200,,
2018-02-08 00:00:00+00:00,0.5879999995231628,0.6000000238418579,0.550000011920929,0.5600000023841858,26000,,
2018-02-09 00:00:00+00:00,0.5630000233650208,0.5910000205039978,0.5400000214576721,0.5699999928474426,18900,,
2018-02-12 00:00:00+00:00,0.5099999904632568,0.550000011920929,0.5,0.5400000214576721,25900,,
2018-02-13 00:00:00+00:00,0.5600000023841858,0.5600000023841858,0.4519999921321869,0.5189999938011169,34100,,
2018-02-14 00:00:00+00:00,0.4900000095367431,0.5479999780654907,0.4749999940395355,0.5400000214576721,44400,,
2018-02-15 00:00:00+00:00,0.515999972820282,0.5379999876022339,0.5149999856948853,0.5379999876022339,6600,,
2018-02-16 00:00:00+00:00,0.5600000023841858,0.5630000233650208,0.531000018119812,0.5569999814033508,22300,,
2018-02-20 00:00:00+00:00,0.5600000023841858,0.5600000023841858,0.550000011920929,0.5569999814033508,4400,,
2018-02-21 00:00:00+00:00,0.5600000023841858,0.5600000023841858,0.5199999809265137,0.5199999809265137,35300,,
2018-02-22 00:00:00+00:00,0.5460000038146973,0.5479999780654907,0.5199999809265137,0.5199999809265137,2000,,
2018-02-23 00:00:00+00:00,0.5600000023841858,0.5699999928474426,0.5460000038146973,0.5699999928474426,12700,,
2018-02-26 00:00:00+00:00,0.5899999737739563,0.6000000238418579,0.5699999928474426,0.5899999737739563,14700,,
2018-02-27 00:00:00+00:00,0.5699999928474426,0.6000000238418579,0.550000011920929,0.6000000238418579,29600,,
