date,ESGR_Open,ESGR_High,ESGR_Low,ESGR_Close,ESGR_Volume,ESGR_Dividends,ESGR_Stock Splits
1997-11-17 00:00:00+00:00,12.625,12.75,12.625,12.259657859802246,7600,0.0,
1997-11-18 00:00:00+00:00,12.625,12.75,11.875,11.53136157989502,13400,0.0,
1997-11-19 00:00:00+00:00,11.875,12.0,11.5,11.65274429321289,20100,0.0,
1997-11-20 00:00:00+00:00,11.875,12.25,11.875,11.53136157989502,4800,0.0,
1997-11-21 00:00:00+00:00,11.875,12.0,11.875,11.65274429321289,800,0.0,
1997-11-24 00:00:00+00:00,11.875,12.0,11.625,11.409978866577148,9300,0.0,
1997-11-25 00:00:00+00:00,11.875,11.875,11.625,11.288596153259276,1600,0.0,
1997-11-26 00:00:00+00:00,11.875,11.875,11.625,11.288596153259276,2600,0.0,
1997-11-28 00:00:00+00:00,11.625,11.875,11.625,11.53136157989502,4500,0.0,
1997-12-01 00:00:00+00:00,11.875,11.875,11.625,11.409978866577148,14400,0.0,
1997-12-02 00:00:00+00:00,11.625,11.75,11.5,11.409978866577148,19700,0.0,
1997-12-03 00:00:00+00:00,11.625,11.75,11.5,11.288596153259276,7700,0.0,
1997-12-04 00:00:00+00:00,11.5,12.125,11.5,11.65274429321289,36700,0.0,
1997-12-05 00:00:00+00:00,11.75,11.90625,11.5,11.288596153259276,12500,0.0,
1997-12-08 00:00:00+00:00,11.75,11.75,11.5,11.167213439941406,6600,0.0,
1997-12-09 00:00:00+00:00,11.5,11.5,11.5,11.167213439941406,1300,0.0,
1997-12-10 00:00:00+00:00,11.5,11.5,11.1875,10.86375617980957,11800,0.0,
1997-12-11 00:00:00+00:00,11.125,11.5,11.0,10.803064346313477,9300,0.0,
1997-12-12 00:00:00+00:00,11.1875,11.5,11.1875,11.167213439941406,1400,0.0,
1997-12-15 00:00:00+00:00,11.5,11.5,11.1875,10.86375617980957,3400,0.0,
1997-12-16 00:00:00+00:00,11.5,11.625,11.1875,10.86375617980957,12600,0.0,
1997-12-17 00:00:00+00:00,11.375,11.5625,11.1875,10.924448013305664,2100,0.0,
1997-12-18 00:00:00+00:00,11.5625,11.5625,11.1875,10.86375617980957,800,0.0,
1997-12-19 00:00:00+00:00,11.1875,11.5625,11.1875,10.86375617980957,4800,0.0,
1997-12-22 00:00:00+00:00,11.0,11.375,10.9375,11.045830726623535,24400,0.0,
1997-12-23 00:00:00+00:00,11.25,11.25,11.25,10.924448013305664,300,0.0,
1997-12-24 00:00:00+00:00,11.25,11.25,11.25,10.924448013305664,3700,0.0,
1997-12-26 00:00:00+00:00,11.25,11.25,11.25,10.924448013305664,0,0.0,
1997-12-29 00:00:00+00:00,11.0,11.25,11.0,10.681681632995604,15600,0.0,
1997-12-30 00:00:00+00:00,11.0,11.0625,10.75,10.438916206359863,12700,0.0,
1997-12-31 00:00:00+00:00,10.75,11.0625,10.75,10.681681632995604,21700,0.0,
1998-01-02 00:00:00+00:00,11.0,11.125,10.75,10.681681632995604,9500,0.0,
1998-01-05 00:00:00+00:00,10.875,11.125,10.8125,10.499608039855955,7200,0.0,
1998-01-06 00:00:00+00:00,10.8125,10.9375,10.6875,10.378225326538086,4900,0.0,
1998-01-07 00:00:00+00:00,10.6875,10.75,10.5,10.378225326538086,14900,0.0,
1998-01-08 00:00:00+00:00,10.75,10.75,10.5,10.19615077972412,6900,0.0,
1998-01-09 00:00:00+00:00,10.5,10.875,10.5,10.438916206359863,20000,0.0,
1998-01-12 00:00:00+00:00,10.625,10.875,10.625,10.560298919677734,22900,0.0,
1998-01-13 00:00:00+00:00,10.75,11.125,10.75,10.620990753173828,3900,0.0,
1998-01-14 00:00:00+00:00,10.9375,11.375,10.9375,10.98513889312744,16200,0.0,
1998-01-15 00:00:00+00:00,11.375,11.375,11.375,11.045830726623535,300,0.0,
1998-01-16 00:00:00+00:00,11.375,11.375,11.375,11.045830726623535,400,0.0,
1998-01-20 00:00:00+00:00,11.375,11.375,11.3125,10.98513889312744,24400,0.0,
1998-01-21 00:00:00+00:00,11.3125,11.4375,11.25,11.045830726623535,22400,0.0,
1998-01-22 00:00:00+00:00,11.3125,11.625,11.3125,11.167213439941406,36400,0.0,
1998-01-23 00:00:00+00:00,11.375,11.375,11.25,10.924448013305664,5400,0.0,
1998-01-26 00:00:00+00:00,11.25,11.375,11.125,10.803064346313477,22700,0.0,
1998-01-27 00:00:00+00:00,11.25,11.25,11.125,10.803064346313477,1700,0.0,
1998-01-28 00:00:00+00:00,11.125,11.5,11.125,11.167213439941406,10000,0.0,
1998-01-29 00:00:00+00:00,11.375,11.75,11.375,11.288596153259276,8100,0.0,
1998-01-30 00:00:00+00:00,11.875,12.1875,11.75,11.53136157989502,13400,0.0,
1998-02-02 00:00:00+00:00,11.75,12.0,11.625,11.288596153259276,41800,0.0,
1998-02-03 00:00:00+00:00,11.625,12.125,11.625,11.53136157989502,115600,0.0,
1998-02-04 00:00:00+00:00,11.875,12.25,11.875,11.65274429321289,20800,0.0,
1998-02-05 00:00:00+00:00,12.0,12.0,12.0,11.65274429321289,1900,0.0,
1998-02-06 00:00:00+00:00,12.25,12.3125,12.125,11.774127006530762,25000,0.0,
1998-02-09 00:00:00+00:00,12.125,12.125,12.125,11.774127006530762,800,0.0,
1998-02-10 00:00:00+00:00,12.25,12.25,12.125,11.774127006530762,1100,0.0,
1998-02-11 00:00:00+00:00,12.125,12.125,12.0,11.65274429321289,4800,0.0,
1998-02-12 00:00:00+00:00,12.0,12.25,12.0,11.895509719848633,1200,0.0,
1998-02-13 00:00:00+00:00,12.25,12.25,11.9375,11.592052459716797,2000,0.0,
1998-02-17 00:00:00+00:00,11.9375,12.0,11.9375,11.65274429321289,3900,0.0,
1998-02-18 00:00:00+00:00,11.9375,12.25,11.9375,11.65274429321289,34700,0.0,
1998-02-19 00:00:00+00:00,12.0,12.25,11.8125,11.470669746398926,11100,0.0,
1998-02-20 00:00:00+00:00,11.8125,12.0,11.8125,11.65274429321289,14300,0.0,
1998-02-23 00:00:00+00:00,11.75,12.0,11.75,11.65274429321289,12300,0.0,
1998-02-24 00:00:00+00:00,12.125,12.25,12.0,11.774127006530762,5800,0.0,
1998-02-25 00:00:00+00:00,12.125,12.25,12.125,11.895509719848633,1600,0.0,
1998-02-26 00:00:00+00:00,12.375,12.375,12.375,12.016892433166504,700,0.0,
1998-02-27 00:00:00+00:00,12.375,12.625,12.375,12.016892433166504,5600,0.0,
1998-03-02 00:00:00+00:00,12.375,12.625,12.25,11.895509719848633,17100,0.0,
1998-03-03 00:00:00+00:00,12.25,12.25,12.0,11.774127006530762,3600,0.0,
1998-03-04 00:00:00+00:00,11.875,11.875,11.75,11.501015663146973,12500,0.0,
1998-03-05 00:00:00+00:00,11.75,11.875,11.5,11.44032382965088,7100,0.0,
1998-03-06 00:00:00+00:00,11.625,11.875,11.625,11.288596153259276,8200,0.0,
1998-03-09 00:00:00+00:00,12.0,13.1875,12.0,12.74518871307373,145000,0.0,
1998-03-10 00:00:00+00:00,13.0,13.375,13.0,12.74518871307373,16800,0.0,
1998-03-11 00:00:00+00:00,13.25,13.25,13.0,12.805880546569824,5000,0.0,
1998-03-12 00:00:00+00:00,13.1875,13.375,13.1875,12.805880546569824,4700,0.0,
1998-03-13 00:00:00+00:00,13.1875,13.5,13.1875,12.987954139709473,12100,0.0,
1998-03-16 00:00:00+00:00,13.5625,13.625,13.4375,13.170028686523438,14200,0.0,
1998-03-17 00:00:00+00:00,13.5,14.25,13.5,13.352102279663086,31900,0.0,
1998-03-18 00:00:00+00:00,14.0625,14.125,14.0,13.594867706298828,72800,0.0,
1998-03-19 00:00:00+00:00,14.0,14.5,14.0,13.95901584625244,28600,0.0,
1998-03-20 00:00:00+00:00,14.5,14.5,14.25,13.83763313293457,87200,0.0,
1998-03-23 00:00:00+00:00,13.875,13.875,13.875,13.473484992980955,1200,0.0,
1998-03-24 00:00:00+00:00,13.875,13.875,13.875,13.473484992980955,900,0.0,
1998-03-25 00:00:00+00:00,13.875,14.125,13.875,13.473484992980955,2300,0.0,
1998-03-26 00:00:00+00:00,13.875,14.125,13.875,13.473484992980955,7300,0.0,
1998-03-27 00:00:00+00:00,13.875,14.21875,13.875,13.473484992980955,10700,0.0,
1998-03-30 00:00:00+00:00,14.125,14.125,14.0,13.594867706298828,3700,0.0,
1998-03-31 00:00:00+00:00,14.0,14.1875,14.0,13.594867706298828,5400,0.0,
1998-04-01 00:00:00+00:00,14.0,14.125,14.0,13.594867706298828,12000,0.0,
1998-04-02 00:00:00+00:00,14.0,14.125,14.0,13.7162504196167,31100,0.0,
1998-04-03 00:00:00+00:00,14.0,14.0,14.0,13.594867706298828,1900,0.0,
1998-04-06 00:00:00+00:00,14.125,14.125,13.875,13.473484992980955,34900,0.0,
1998-04-07 00:00:00+00:00,13.875,13.9375,13.875,13.473484992980955,18300,0.0,
1998-04-08 00:00:00+00:00,13.9375,14.125,13.9375,13.7162504196167,9300,0.0,
1998-04-09 00:00:00+00:00,13.9375,14.25,13.9375,13.594867706298828,4400,0.0,
1998-04-13 00:00:00+00:00,14.0,14.25,14.0,13.7162504196167,2600,0.0,
1998-04-14 00:00:00+00:00,14.125,14.25,14.125,13.83763313293457,17700,0.0,
1998-04-15 00:00:00+00:00,14.25,14.5,14.25,13.83763313293457,2300,0.0,
1998-04-16 00:00:00+00:00,14.375,14.625,14.375,14.2017822265625,1500,0.0,
1998-04-17 00:00:00+00:00,14.625,14.625,14.375,14.2017822265625,4300,0.0,
1998-04-20 00:00:00+00:00,14.5,14.5,14.25,13.83763313293457,2700,0.0,
1998-04-21 00:00:00+00:00,14.25,14.53125,14.1875,14.11074447631836,7500,0.0,
1998-04-22 00:00:00+00:00,14.875,14.875,14.375,14.323164939880373,2600,0.0,
1998-04-23 00:00:00+00:00,14.375,14.875,14.375,14.444547653198242,12700,0.0,
1998-04-24 00:00:00+00:00,14.625,14.875,14.625,14.323164939880373,7100,0.0,
1998-04-27 00:00:00+00:00,14.6875,15.0,14.6875,14.444547653198242,13300,0.0,
1998-04-28 00:00:00+00:00,14.875,14.875,14.75,14.323164939880373,25900,0.0,
1998-04-29 00:00:00+00:00,14.875,14.875,14.75,14.444547653198242,6800,0.0,
1998-04-30 00:00:00+00:00,14.75,14.875,14.75,14.444547653198242,5300,0.0,
1998-05-01 00:00:00+00:00,14.8125,15.4375,14.8125,14.444547653198242,5600,0.0,
1998-05-04 00:00:00+00:00,14.875,15.3125,14.875,14.50523853302002,7800,0.0,
1998-05-05 00:00:00+00:00,14.875,15.0,14.6875,14.262473106384276,16800,0.0,
1998-05-06 00:00:00+00:00,14.375,14.4375,14.25,13.83763313293457,7700,0.0,
1998-05-07 00:00:00+00:00,14.125,14.1875,14.0,13.7162504196167,8500,0.0,
1998-05-08 00:00:00+00:00,14.25,14.25,14.0,13.83763313293457,2900,0.0,
1998-05-11 00:00:00+00:00,14.5,14.5,14.25,13.83763313293457,31300,0.0,
1998-05-12 00:00:00+00:00,14.25,14.5,14.25,14.019707679748535,13400,0.0,
1998-05-13 00:00:00+00:00,14.3125,14.3125,14.3125,13.898324966430664,400,0.0,
1998-05-14 00:00:00+00:00,14.3125,14.375,14.3125,13.898324966430664,4000,0.0,
1998-05-15 00:00:00+00:00,14.3125,14.5,14.3125,14.080399513244627,24300,0.0,
1998-05-18 00:00:00+00:00,14.375,14.375,14.375,13.95901584625244,200,0.0,
1998-05-19 00:00:00+00:00,14.375,14.75,14.375,14.323164939880373,4400,0.0,
1998-05-20 00:00:00+00:00,14.4375,14.4375,14.4375,14.019707679748535,600,0.0,
1998-05-21 00:00:00+00:00,14.4375,14.5,14.375,14.080399513244627,9200,0.0,
1998-05-22 00:00:00+00:00,14.375,14.625,14.375,13.95901584625244,10500,0.0,
1998-05-26 00:00:00+00:00,14.375,14.375,14.375,13.95901584625244,2000,0.0,
1998-05-27 00:00:00+00:00,14.5,14.5,14.25,13.898324966430664,18600,0.0,
1998-05-28 00:00:00+00:00,14.3125,14.375,14.3125,13.898324966430664,9400,0.0,
1998-05-29 00:00:00+00:00,14.3125,14.375,14.1875,13.776942253112791,10800,0.0,
1998-06-01 00:00:00+00:00,14.1875,14.5,14.1875,13.776942253112791,1300,0.0,
1998-06-02 00:00:00+00:00,14.1875,14.375,14.125,13.7162504196167,7600,0.0,
1998-06-03 00:00:00+00:00,14.125,14.125,14.125,13.7162504196167,700,0.0,
1998-06-04 00:00:00+00:00,14.0,14.0,13.9375,13.53417682647705,4500,0.0,
1998-06-05 00:00:00+00:00,13.875,14.1875,13.875,13.776942253112791,2100,0.0,
1998-06-08 00:00:00+00:00,14.1875,14.1875,13.875,13.655559539794922,12300,0.0,
1998-06-09 00:00:00+00:00,13.9375,14.0,13.875,13.594867706298828,7400,0.0,
1998-06-10 00:00:00+00:00,13.875,14.0,13.875,13.594867706298828,6400,0.0,
1998-06-11 00:00:00+00:00,14.0,14.0,14.0,13.594867706298828,2900,0.0,
1998-06-12 00:00:00+00:00,14.0,14.125,14.0,13.594867706298828,2300,0.0,
