date,NATH_Open,NATH_High,NATH_Low,NATH_Close,NATH_Volume,NATH_Dividends,NATH_Stock Splits
2000-02-02 00:00:00+00:00,3.625,3.6875,3.5625,1.9798756837844849,29100,0.0,
2000-02-03 00:00:00+00:00,3.6875,3.8125,3.5,2.01343297958374,37800,0.0,
2000-02-04 00:00:00+00:00,3.75,3.9375,3.75,2.01343297958374,45300,0.0,
2000-02-07 00:00:00+00:00,3.796875,4.0,3.75,2.01343297958374,31300,0.0,
2000-02-08 00:00:00+00:00,3.75,3.8125,3.75,2.046989679336548,56600,0.0,
2000-02-09 00:00:00+00:00,3.75,3.9375,3.75,2.01343297958374,24200,0.0,
2000-02-10 00:00:00+00:00,3.875,3.875,3.6875,2.0302109718322754,45100,0.0,
2000-02-11 00:00:00+00:00,3.78125,3.8125,3.6875,2.01343297958374,35500,0.0,
2000-02-14 00:00:00+00:00,3.875,3.9375,3.625,2.01343297958374,33600,0.0,
2000-02-15 00:00:00+00:00,3.625,3.9375,3.625,1.9463181495666504,40300,0.0,
2000-02-16 00:00:00+00:00,3.875,3.875,3.625,2.01343297958374,7800,0.0,
2000-02-17 00:00:00+00:00,3.8125,3.9375,3.75,2.1141045093536377,146200,0.0,
2000-02-18 00:00:00+00:00,4.125,4.1875,4.0,2.1476614475250244,67900,0.0,
2000-02-22 00:00:00+00:00,4.1875,4.875,4.09375,2.550348281860352,89900,0.0,
2000-02-23 00:00:00+00:00,4.78125,4.8125,4.3125,2.416119337081909,41900,0.0,
2000-02-24 00:00:00+00:00,4.5,4.65625,4.25,2.281890630722046,34400,0.0,
2000-02-25 00:00:00+00:00,4.625,4.75,4.375,2.4832334518432617,45100,0.0,
2000-02-28 00:00:00+00:00,4.5625,4.6875,4.375,2.416119337081909,29200,0.0,
2000-02-29 00:00:00+00:00,4.5,4.5,3.90625,2.1476614475250244,46600,0.0,
2000-03-01 00:00:00+00:00,4.125,4.125,4.0,2.181218385696411,27100,0.0,
2000-03-02 00:00:00+00:00,4.0625,4.5,4.0625,2.281890630722046,35700,0.0,
2000-03-03 00:00:00+00:00,4.25,4.3125,4.125,2.214776039123535,25500,0.0,
2000-03-06 00:00:00+00:00,4.25,4.375,4.125,2.281890630722046,45800,0.0,
2000-03-07 00:00:00+00:00,4.34375,4.375,4.0,2.1476614475250244,28200,0.0,
2000-03-08 00:00:00+00:00,4.0,4.1875,3.984375,2.2483327388763428,11800,0.0,
2000-03-09 00:00:00+00:00,4.15625,4.25,4.0625,2.2483327388763428,125800,0.0,
2000-03-10 00:00:00+00:00,4.25,4.5,4.125,2.214776039123535,22400,0.0,
2000-03-13 00:00:00+00:00,4.21875,4.375,4.0,2.214776039123535,28700,0.0,
2000-03-14 00:00:00+00:00,4.25,4.25,4.0,2.281890630722046,7600,0.0,
2000-03-15 00:00:00+00:00,4.25,4.25,4.0,2.2483327388763428,2800,0.0,
2000-03-16 00:00:00+00:00,4.25,4.25,4.0625,2.2483327388763428,38100,0.0,
2000-03-17 00:00:00+00:00,4.25,4.25,4.09375,2.214776039123535,24500,0.0,
2000-03-20 00:00:00+00:00,4.25,4.25,4.0,2.214776039123535,17300,0.0,
2000-03-21 00:00:00+00:00,3.875,4.125,3.875,2.1476614475250244,41900,0.0,
2000-03-22 00:00:00+00:00,4.0,4.0,3.875,2.1476614475250244,25600,0.0,
2000-03-23 00:00:00+00:00,4.125,4.125,3.75,2.080547332763672,36500,0.0,
2000-03-24 00:00:00+00:00,3.875,3.9375,3.875,2.1141045093536377,8800,0.0,
2000-03-27 00:00:00+00:00,3.9375,3.9375,3.875,2.080547332763672,9400,0.0,
2000-03-28 00:00:00+00:00,4.125,4.125,4.0,2.1476614475250244,12400,0.0,
2000-03-29 00:00:00+00:00,4.0,4.0625,3.6875,1.9798756837844849,7200,0.0,
2000-03-30 00:00:00+00:00,3.75,3.9375,3.5,1.87920355796814,8300,0.0,
2000-03-31 00:00:00+00:00,3.71875,3.9375,3.5,1.9798756837844849,7700,0.0,
2000-04-03 00:00:00+00:00,3.625,4.0,3.5,1.87920355796814,24500,0.0,
2000-04-04 00:00:00+00:00,3.5625,3.5625,3.5,1.87920355796814,2900,0.0,
2000-04-05 00:00:00+00:00,3.75,3.9375,3.5,2.1141045093536377,7200,0.0,
2000-04-06 00:00:00+00:00,3.5,3.9375,3.5,1.912761092185974,7500,0.0,
2000-04-07 00:00:00+00:00,3.5,3.9375,3.5,1.912761092185974,4700,0.0,
2000-04-10 00:00:00+00:00,3.5,3.625,3.5,1.9463181495666504,4900,0.0,
2000-04-11 00:00:00+00:00,3.5625,3.5625,3.5,1.912761092185974,35700,0.0,
2000-04-12 00:00:00+00:00,3.625,3.625,3.5,1.87920355796814,4400,0.0,
2000-04-13 00:00:00+00:00,3.5,3.5,3.375,1.8456465005874636,9800,0.0,
2000-04-14 00:00:00+00:00,3.4375,3.4375,3.25,1.744974970817566,40400,0.0,
2000-04-17 00:00:00+00:00,3.1875,3.1875,3.125,1.6778607368469238,28600,0.0,
2000-04-18 00:00:00+00:00,3.171875,3.1875,3.125,1.6778607368469238,15600,0.0,
2000-04-19 00:00:00+00:00,3.125,3.3125,3.125,1.7785322666168213,7800,0.0,
2000-04-20 00:00:00+00:00,3.25,3.3125,3.1875,1.7785322666168213,2600,0.0,
2000-04-24 00:00:00+00:00,3.25,3.375,3.125,1.812089443206787,17200,0.0,
2000-04-25 00:00:00+00:00,3.15625,3.5,3.15625,1.87920355796814,1200,0.0,
2000-04-26 00:00:00+00:00,3.3125,3.4375,3.125,1.8456465005874636,3200,0.0,
2000-04-27 00:00:00+00:00,3.1875,3.1875,3.1875,1.711417317390442,200,0.0,
2000-04-28 00:00:00+00:00,3.375,3.40625,3.375,1.8288679122924805,2800,0.0,
2000-05-01 00:00:00+00:00,3.125,3.25,3.125,1.728196382522583,10400,0.0,
2000-05-02 00:00:00+00:00,3.25,3.375,3.25,1.812089443206787,17200,0.0,
2000-05-03 00:00:00+00:00,3.1875,3.1875,3.1875,1.711417317390442,400,0.0,
2000-05-04 00:00:00+00:00,3.25,3.25,3.25,1.744974970817566,7300,0.0,
2000-05-05 00:00:00+00:00,3.25,3.375,3.25,1.7785322666168213,10900,0.0,
2000-05-08 00:00:00+00:00,3.375,3.4375,3.1875,1.744974970817566,19800,0.0,
2000-05-09 00:00:00+00:00,3.3125,3.3125,3.1875,1.711417317390442,1600,0.0,
2000-05-10 00:00:00+00:00,3.1875,3.1875,3.125,1.711417317390442,24200,0.0,
2000-05-11 00:00:00+00:00,3.1875,3.1875,3.0625,1.711417317390442,13100,0.0,
2000-05-12 00:00:00+00:00,3.125,3.125,3.0625,1.644303560256958,12700,0.0,
2000-05-15 00:00:00+00:00,3.1875,3.1875,3.0625,1.6778607368469238,1500,0.0,
2000-05-16 00:00:00+00:00,3.125,3.125,3.0625,1.644303560256958,5600,0.0,
2000-05-17 00:00:00+00:00,3.0,3.0625,2.96875,1.644303560256958,25100,0.0,
2000-05-18 00:00:00+00:00,3.03125,3.0625,2.96875,1.6107457876205444,15000,0.0,
2000-05-19 00:00:00+00:00,3.0625,3.125,3.0,1.6107457876205444,17600,0.0,
2000-05-22 00:00:00+00:00,3.125,3.125,3.0625,1.644303560256958,6700,0.0,
2000-05-23 00:00:00+00:00,3.0625,3.125,3.0,1.644303560256958,5700,0.0,
2000-05-24 00:00:00+00:00,3.125,3.125,2.625,1.4765173196792605,10400,0.0,
2000-05-25 00:00:00+00:00,2.875,2.9375,2.75,1.510074257850647,6000,0.0,
2000-05-26 00:00:00+00:00,2.875,2.9375,2.8125,1.577188491821289,1300,0.0,
2000-05-30 00:00:00+00:00,3.0625,3.0625,2.875,1.5436315536499023,2700,0.0,
2000-05-31 00:00:00+00:00,3.0625,3.0625,2.875,1.5436315536499023,3100,0.0,
2000-06-01 00:00:00+00:00,2.9375,2.9375,2.875,1.5436315536499023,800,0.0,
2000-06-02 00:00:00+00:00,2.875,2.96875,2.875,1.5939675569534302,5500,0.0,
2000-06-05 00:00:00+00:00,2.921875,2.9375,2.765625,1.5436315536499023,35200,0.0,
2000-06-06 00:00:00+00:00,3.0,3.0625,2.9375,1.644303560256958,4700,0.0,
2000-06-07 00:00:00+00:00,3.0,3.0,3.0,1.6107457876205444,1000,0.0,
2000-06-08 00:00:00+00:00,2.9375,3.046875,2.9375,1.6107457876205444,400,0.0,
2000-06-09 00:00:00+00:00,3.125,3.125,2.9375,1.6275250911712646,2400,0.0,
2000-06-12 00:00:00+00:00,3.0,3.0625,2.9375,1.6107457876205444,18800,0.0,
2000-06-13 00:00:00+00:00,3.015625,3.015625,2.9375,1.577188491821289,8100,0.0,
2000-06-14 00:00:00+00:00,3.0,3.0,2.9375,1.6107457876205444,6200,0.0,
2000-06-15 00:00:00+00:00,2.9375,2.96875,2.9375,1.577188491821289,3800,0.0,
2000-06-16 00:00:00+00:00,2.9375,3.03125,2.9375,1.6275250911712646,75700,0.0,
2000-06-19 00:00:00+00:00,3.09375,3.3125,2.953125,1.711417317390442,40100,0.0,
2000-06-20 00:00:00+00:00,3.28125,3.4375,3.125,1.6778607368469238,75900,0.0,
2000-06-21 00:00:00+00:00,3.125,3.125,2.96875,1.5939675569534302,9700,0.0,
2000-06-22 00:00:00+00:00,2.9375,3.1875,2.9375,1.6107457876205444,12000,0.0,
2000-06-23 00:00:00+00:00,3.25,3.265625,3.125,1.711417317390442,20400,0.0,
2000-06-26 00:00:00+00:00,3.0625,3.4375,3.0625,1.812089443206787,50800,0.0,
2000-06-27 00:00:00+00:00,3.3125,3.375,3.1875,1.711417317390442,9400,0.0,
2000-06-28 00:00:00+00:00,3.125,3.25,3.125,1.711417317390442,700,0.0,
2000-06-29 00:00:00+00:00,3.375,3.5,3.25,1.812089443206787,42200,0.0,
2000-06-30 00:00:00+00:00,3.4375,3.4375,3.3125,1.7785322666168213,11100,0.0,
2000-07-03 00:00:00+00:00,3.34375,3.5,3.1875,1.711417317390442,5100,0.0,
2000-07-05 00:00:00+00:00,3.1875,3.3125,2.875,1.5436315536499023,31500,0.0,
2000-07-06 00:00:00+00:00,3.125,3.3125,3.125,1.7785322666168213,11100,0.0,
2000-07-07 00:00:00+00:00,3.28125,3.4375,3.28125,1.8456465005874636,28200,0.0,
2000-07-10 00:00:00+00:00,3.5,3.625,3.5,1.912761092185974,14500,0.0,
2000-07-11 00:00:00+00:00,3.4375,3.625,3.4375,1.912761092185974,3400,0.0,
2000-07-12 00:00:00+00:00,3.59375,3.75,3.5625,1.9463181495666504,15500,0.0,
2000-07-13 00:00:00+00:00,3.6875,3.75,3.625,2.01343297958374,33000,0.0,
2000-07-14 00:00:00+00:00,3.78125,4.0,3.78125,2.0889360904693604,60100,0.0,
2000-07-17 00:00:00+00:00,3.875,3.9375,3.875,2.1141045093536377,5000,0.0,
2000-07-18 00:00:00+00:00,3.625,3.984375,3.625,1.963096618652344,7700,0.0,
2000-07-19 00:00:00+00:00,3.625,3.625,3.625,1.9463181495666504,7500,0.0,
2000-07-20 00:00:00+00:00,3.625,3.75,3.5,1.87920355796814,9000,0.0,
2000-07-21 00:00:00+00:00,3.53125,3.53125,3.53125,1.8959821462631223,1000,0.0,
2000-07-24 00:00:00+00:00,3.53125,3.6875,3.5,1.912761092185974,19000,0.0,
2000-07-25 00:00:00+00:00,3.75,3.75,3.5,1.87920355796814,2900,0.0,
2000-07-26 00:00:00+00:00,3.625,3.625,3.5,1.87920355796814,1300,0.0,
2000-07-27 00:00:00+00:00,3.5,3.625,3.375,1.812089443206787,76700,0.0,
2000-07-28 00:00:00+00:00,3.375,3.5,3.375,1.87920355796814,24200,0.0,
2000-07-31 00:00:00+00:00,3.46875,3.5625,3.46875,1.912761092185974,23300,0.0,
2000-08-01 00:00:00+00:00,3.5625,3.625,3.5,1.9463181495666504,9600,0.0,
2000-08-02 00:00:00+00:00,3.5625,3.6875,3.5625,1.9295395612716677,7300,0.0,
2000-08-03 00:00:00+00:00,3.6875,3.6875,3.5625,1.912761092185974,1200,0.0,
2000-08-04 00:00:00+00:00,3.625,3.71875,3.53125,1.9463181495666504,4500,0.0,
2000-08-07 00:00:00+00:00,3.625,3.625,3.5625,1.912761092185974,39300,0.0,
2000-08-08 00:00:00+00:00,3.5625,3.71875,3.5,1.9798756837844849,59400,0.0,
2000-08-09 00:00:00+00:00,3.75,3.75,3.625,1.9463181495666504,15700,0.0,
2000-08-10 00:00:00+00:00,3.65625,3.6875,3.625,1.9463181495666504,29400,0.0,
2000-08-11 00:00:00+00:00,3.75,3.875,3.625,1.9463181495666504,42100,0.0,
2000-08-14 00:00:00+00:00,3.625,3.8125,3.625,1.9798756837844849,1400,0.0,
2000-08-15 00:00:00+00:00,3.625,3.8125,3.625,1.9463181495666504,9400,0.0,
2000-08-16 00:00:00+00:00,3.8125,3.8125,3.625,2.01343297958374,16200,0.0,
2000-08-17 00:00:00+00:00,3.75,3.75,3.625,1.9463181495666504,9400,0.0,
2000-08-18 00:00:00+00:00,3.65625,3.65625,3.5625,1.912761092185974,44600,0.0,
2000-08-21 00:00:00+00:00,3.625,3.625,3.5625,1.912761092185974,15900,0.0,
2000-08-22 00:00:00+00:00,3.5625,3.6875,3.5625,1.9463181495666504,18300,0.0,
2000-08-23 00:00:00+00:00,3.625,3.6875,3.625,1.9463181495666504,25700,0.0,
2000-08-24 00:00:00+00:00,3.625,3.6875,3.625,1.9798756837844849,2200,0.0,
2000-08-25 00:00:00+00:00,3.6875,3.6875,3.59375,1.9295395612716677,1700,0.0,
2000-08-28 00:00:00+00:00,3.625,3.6875,3.59375,1.9295395612716677,2400,0.0,
2000-08-29 00:00:00+00:00,3.625,3.6875,3.59375,1.9798756837844849,7900,0.0,
2000-08-30 00:00:00+00:00,3.59375,3.75,3.59375,1.9295395612716677,14200,0.0,
2000-08-31 00:00:00+00:00,3.59375,3.59375,3.59375,1.9295395612716677,14000,0.0,
2000-09-01 00:00:00+00:00,3.6875,3.6875,3.59375,1.9295395612716677,700,0.0,
2000-09-05 00:00:00+00:00,3.59375,3.875,3.59375,1.9966539144515991,12200,0.0,
2000-09-06 00:00:00+00:00,3.78125,3.875,3.75,2.0302109718322754,25900,0.0,
2000-09-07 00:00:00+00:00,3.78125,3.84375,3.78125,2.0302109718322754,8100,0.0,
2000-09-08 00:00:00+00:00,3.875,3.9375,3.84375,2.080547332763672,47500,0.0,
2000-09-11 00:00:00+00:00,3.90625,3.9375,3.875,2.080547332763672,3300,0.0,
2000-09-12 00:00:00+00:00,3.90625,3.90625,3.84375,2.0637686252593994,42600,0.0,
2000-09-13 00:00:00+00:00,3.84375,3.84375,3.8125,2.0637686252593994,1200,0.0,
2000-09-14 00:00:00+00:00,3.84375,3.84375,3.84375,2.0637686252593994,100,0.0,
2000-09-15 00:00:00+00:00,3.8125,3.875,3.8125,2.046989679336548,13600,0.0,
2000-09-18 00:00:00+00:00,3.78125,3.78125,3.75,2.01343297958374,1100,0.0,
2000-09-19 00:00:00+00:00,3.796875,3.796875,3.78125,2.0302109718322754,400,0.0,
2000-09-20 00:00:00+00:00,3.78125,3.8125,3.71875,2.046989679336548,22200,0.0,
2000-09-21 00:00:00+00:00,3.75,3.75,3.75,2.01343297958374,14300,0.0,
2000-09-22 00:00:00+00:00,3.6875,3.8125,3.6875,2.046989679336548,200,0.0,
2000-09-25 00:00:00+00:00,3.75,3.8125,3.75,2.046989679336548,300,0.0,
2000-09-26 00:00:00+00:00,3.8125,3.8125,3.625,1.9798756837844849,22200,0.0,
2000-09-27 00:00:00+00:00,3.65625,3.65625,3.65625,1.963096618652344,1600,0.0,
2000-09-28 00:00:00+00:00,3.703125,3.703125,3.65625,1.963096618652344,1500,0.0,
2000-09-29 00:00:00+00:00,3.65625,3.65625,3.65625,1.963096618652344,1100,0.0,
2000-10-02 00:00:00+00:00,3.65625,3.6875,3.59375,1.9295395612716677,42600,0.0,
2000-10-03 00:00:00+00:00,3.625,3.625,3.625,1.9463181495666504,10400,0.0,
2000-10-04 00:00:00+00:00,3.625,3.625,3.625,1.9463181495666504,6700,0.0,
2000-10-05 00:00:00+00:00,3.625,3.6875,3.59375,1.9295395612716677,33100,0.0,
2000-10-06 00:00:00+00:00,3.59375,3.59375,3.40625,1.8288679122924805,20700,0.0,
2000-10-09 00:00:00+00:00,3.4375,3.4375,3.4375,1.8456465005874636,6000,0.0,
2000-10-10 00:00:00+00:00,3.4375,3.4375,3.4375,1.8456465005874636,2600,0.0,
2000-10-11 00:00:00+00:00,3.4375,3.4375,3.375,1.812089443206787,1100,0.0,
2000-10-12 00:00:00+00:00,3.375,3.375,3.25,1.744974970817566,13400,0.0,
2000-10-13 00:00:00+00:00,3.25,3.25,3.15625,1.694638967514038,28200,0.0,
2000-10-16 00:00:00+00:00,3.15625,3.5,3.125,1.812089443206787,7500,0.0,
2000-10-17 00:00:00+00:00,3.125,3.375,3.0,1.812089443206787,25300,0.0,
2000-10-18 00:00:00+00:00,3.0625,3.125,3.0625,1.6778607368469238,3300,0.0,
2000-10-19 00:00:00+00:00,3.125,3.25,3.0625,1.711417317390442,7600,0.0,
2000-10-20 00:00:00+00:00,3.125,3.1875,3.0625,1.644303560256958,39200,0.0,
2000-10-23 00:00:00+00:00,3.1875,3.1875,3.125,1.6778607368469238,12200,0.0,
2000-10-24 00:00:00+00:00,3.25,3.375,3.1875,1.711417317390442,22900,0.0,
2000-10-25 00:00:00+00:00,3.1875,3.3125,3.1875,1.711417317390442,6200,0.0,
2000-10-26 00:00:00+00:00,3.25,3.25,3.1875,1.711417317390442,10800,0.0,
2000-10-27 00:00:00+00:00,3.296875,3.296875,3.1875,1.719807505607605,700,0.0,
2000-10-30 00:00:00+00:00,3.1875,3.3125,3.1875,1.744974970817566,10700,0.0,
2000-10-31 00:00:00+00:00,3.296875,3.296875,3.1875,1.744974970817566,10100,0.0,
2000-11-01 00:00:00+00:00,3.203125,3.25,3.1875,1.711417317390442,2600,0.0,
2000-11-02 00:00:00+00:00,3.0625,3.125,3.0625,1.6778607368469238,7700,0.0,
2000-11-03 00:00:00+00:00,3.140625,3.1875,3.125,1.6778607368469238,29200,0.0,
2000-11-06 00:00:00+00:00,3.125,3.125,3.0,1.6107457876205444,18200,0.0,
2000-11-07 00:00:00+00:00,3.1875,3.1875,3.0625,1.6778607368469238,24100,0.0,
2000-11-08 00:00:00+00:00,3.125,3.25,3.125,1.6778607368469238,4900,0.0,
2000-11-09 00:00:00+00:00,3.125,3.25,2.9375,1.577188491821289,36400,0.0,
2000-11-10 00:00:00+00:00,3.0,3.3125,3.0,1.711417317390442,22800,0.0,
2000-11-13 00:00:00+00:00,3.25,3.25,3.0,1.6107457876205444,10300,0.0,
2000-11-14 00:00:00+00:00,2.9375,3.25,2.9375,1.577188491821289,6700,0.0,
2000-11-15 00:00:00+00:00,2.9375,3.0,2.9375,1.6107457876205444,5200,0.0,
2000-11-16 00:00:00+00:00,2.9375,2.9375,2.875,1.5436315536499023,17500,0.0,
2000-11-17 00:00:00+00:00,3.0625,3.0625,2.9375,1.577188491821289,1400,0.0,
2000-11-20 00:00:00+00:00,2.9375,2.9375,2.9375,1.577188491821289,500,0.0,
2000-11-21 00:00:00+00:00,2.875,3.0,2.875,1.6107457876205444,1500,0.0,
2000-11-22 00:00:00+00:00,2.875,3.0,2.625,1.6107457876205444,10700,0.0,
2000-11-24 00:00:00+00:00,2.875,2.875,2.875,1.5436315536499023,300,0.0,
2000-11-27 00:00:00+00:00,2.875,3.0,2.625,1.4094029664993286,23700,0.0,
2000-11-28 00:00:00+00:00,2.875,2.875,2.75,1.4765173196792605,17500,0.0,
2000-11-29 00:00:00+00:00,2.875,2.9375,2.75,1.510074257850647,7300,0.0,
2000-11-30 00:00:00+00:00,2.75,2.75,2.75,1.4765173196792605,800,0.0,
2000-12-01 00:00:00+00:00,2.75,3.0,2.75,1.577188491821289,12000,0.0,
2000-12-04 00:00:00+00:00,2.9375,2.9375,2.9375,1.577188491821289,600,0.0,
2000-12-05 00:00:00+00:00,2.9375,3.0,2.75,1.4765173196792605,22200,0.0,
2000-12-06 00:00:00+00:00,2.75,2.8125,2.6875,1.4765173196792605,2600,0.0,
2000-12-07 00:00:00+00:00,2.75,2.75,2.625,1.4094029664993286,7400,0.0,
2000-12-08 00:00:00+00:00,2.625,2.75,2.5,1.3758456707000732,35100,0.0,
2000-12-11 00:00:00+00:00,2.5625,2.8125,2.5625,1.4765173196792605,18000,0.0,
2000-12-12 00:00:00+00:00,2.75,3.125,2.75,1.577188491821289,157800,0.0,
2000-12-13 00:00:00+00:00,2.9375,3.5,2.9375,1.6107457876205444,90900,0.0,
2000-12-14 00:00:00+00:00,3.0,3.1875,3.0,1.6778607368469238,13700,0.0,
2000-12-15 00:00:00+00:00,3.09375,3.25,3.09375,1.744974970817566,5700,0.0,
2000-12-18 00:00:00+00:00,3.25,3.375,3.09375,1.6778607368469238,28100,0.0,
2000-12-19 00:00:00+00:00,3.4375,3.4375,3.125,1.694638967514038,6100,0.0,
2000-12-20 00:00:00+00:00,3.125,3.125,2.8125,1.577188491821289,51500,0.0,
2000-12-21 00:00:00+00:00,3.125,3.125,2.875,1.5436315536499023,7700,0.0,
2000-12-22 00:00:00+00:00,2.875,2.875,2.875,1.5436315536499023,18900,0.0,
2000-12-26 00:00:00+00:00,2.875,3.125,2.875,1.6778607368469238,22300,0.0,
2000-12-27 00:00:00+00:00,3.125,3.375,3.125,1.812089443206787,7600,0.0,
2000-12-28 00:00:00+00:00,3.390625,3.5,3.375,1.87920355796814,43100,0.0,
2000-12-29 00:00:00+00:00,3.4375,3.625,3.4375,1.87920355796814,12600,0.0,
2001-01-02 00:00:00+00:00,3.5,3.5,3.125,1.6778607368469238,4600,0.0,
2001-01-03 00:00:00+00:00,3.125,3.5,3.125,1.7869213819503784,13800,0.0,
2001-01-04 00:00:00+00:00,3.375,3.625,3.375,1.912761092185974,3900,0.0,
2001-01-05 00:00:00+00:00,3.5,3.5,3.375,1.8456465005874636,6900,0.0,
2001-01-08 00:00:00+00:00,3.46875,3.46875,3.375,1.812089443206787,4200,0.0,
2001-01-09 00:00:00+00:00,3.5,3.5,3.375,1.812089443206787,7200,0.0,
2001-01-10 00:00:00+00:00,3.375,3.375,3.375,1.812089443206787,800,0.0,
2001-01-11 00:00:00+00:00,3.4375,3.5,3.375,1.87920355796814,23800,0.0,
2001-01-12 00:00:00+00:00,3.4375,3.5,3.4375,1.8456465005874636,4400,0.0,
2001-01-16 00:00:00+00:00,3.5,3.5,3.5,1.87920355796814,9900,0.0,
2001-01-17 00:00:00+00:00,3.5,3.625,3.5,1.912761092185974,600,0.0,
2001-01-18 00:00:00+00:00,3.5625,3.5625,3.5,1.912761092185974,2600,0.0,
2001-01-19 00:00:00+00:00,3.59375,3.59375,3.5,1.87920355796814,16200,0.0,
2001-01-22 00:00:00+00:00,3.5,3.59375,3.5,1.9295395612716677,2900,0.0,
2001-01-23 00:00:00+00:00,3.5,3.625,3.5,1.8959821462631223,8900,0.0,
2001-01-24 00:00:00+00:00,3.53125,3.71875,3.5,1.9966539144515991,11900,0.0,
2001-01-25 00:00:00+00:00,3.71875,3.71875,3.5625,1.912761092185974,600,0.0,
2001-01-26 00:00:00+00:00,3.5625,3.5625,3.5,1.87920355796814,24500,0.0,
2001-01-29 00:00:00+00:00,3.5,3.5,3.5,1.87920355796814,700,0.0,
2001-01-30 00:00:00+00:00,3.5,3.5,3.5,1.87920355796814,1700,0.0,
2001-01-31 00:00:00+00:00,3.5,3.5,3.5,1.87920355796814,2300,0.0,
2001-02-01 00:00:00+00:00,3.5625,3.59375,3.5625,1.912761092185974,1500,0.0,
2001-02-02 00:00:00+00:00,3.5625,3.59375,3.5,1.9295395612716677,4300,0.0,
2001-02-05 00:00:00+00:00,3.625,3.625,3.625,1.9463181495666504,300,0.0,
2001-02-06 00:00:00+00:00,3.75,3.84375,3.75,2.01343297958374,4000,0.0,
2001-02-07 00:00:00+00:00,3.703125,3.84375,3.625,2.0637686252593994,13100,0.0,
2001-02-08 00:00:00+00:00,3.75,3.75,3.75,2.01343297958374,1000,0.0,
2001-02-09 00:00:00+00:00,3.75,3.84375,3.6875,2.0637686252593994,8900,0.0,
2001-02-12 00:00:00+00:00,3.640625,3.640625,3.625,1.9463181495666504,1000,0.0,
2001-02-13 00:00:00+00:00,3.640625,3.6875,3.625,1.9798756837844849,2600,0.0,
2001-02-14 00:00:00+00:00,3.5625,3.625,3.5625,1.912761092185974,12800,0.0,
2001-02-15 00:00:00+00:00,3.625,3.75,3.625,1.9798756837844849,19100,0.0,
2001-02-16 00:00:00+00:00,3.75,3.875,3.625,2.080547332763672,6800,0.0,
2001-02-20 00:00:00+00:00,3.625,3.875,3.625,2.080547332763672,1600,0.0,
2001-02-21 00:00:00+00:00,3.65625,3.6875,3.5,1.87920355796814,49300,0.0,
2001-02-22 00:00:00+00:00,3.5,3.5,3.5,1.87920355796814,11100,0.0,
2001-02-23 00:00:00+00:00,3.5,3.5625,3.5,1.912761092185974,7800,0.0,
2001-02-26 00:00:00+00:00,3.578125,3.578125,3.5,1.87920355796814,10500,0.0,
2001-02-27 00:00:00+00:00,3.5,3.5,3.5,1.87920355796814,100,0.0,
2001-02-28 00:00:00+00:00,3.5,3.625,3.375,1.812089443206787,2500,0.0,
2001-03-01 00:00:00+00:00,3.375,3.5625,3.375,1.87920355796814,7200,0.0,
2001-03-02 00:00:00+00:00,3.4375,3.6875,3.4375,1.8959821462631223,4900,0.0,
2001-03-05 00:00:00+00:00,3.671875,3.671875,3.5,1.87920355796814,1700,0.0,
2001-03-06 00:00:00+00:00,3.4375,3.5,3.25,1.87920355796814,5900,0.0,
2001-03-07 00:00:00+00:00,3.25,3.5625,3.25,1.87920355796814,5300,0.0,
2001-03-08 00:00:00+00:00,3.5625,3.5625,3.4375,1.8456465005874636,5100,0.0,
2001-03-09 00:00:00+00:00,3.375,3.375,3.375,1.812089443206787,200,0.0,
2001-03-12 00:00:00+00:00,3.5,3.5,3.375,1.812089443206787,3400,0.0,
2001-03-13 00:00:00+00:00,3.625,3.625,3.375,1.812089443206787,300,0.0,
2001-03-14 00:00:00+00:00,3.5,3.5,3.375,1.87920355796814,10700,0.0,
2001-03-15 00:00:00+00:00,3.5,3.5,3.4375,1.8456465005874636,1900,0.0,
2001-03-16 00:00:00+00:00,3.4375,3.625,3.4375,1.87920355796814,10900,0.0,
2001-03-19 00:00:00+00:00,3.5625,3.625,3.5,1.87920355796814,4300,0.0,
2001-03-20 00:00:00+00:00,3.4375,3.5,3.375,1.87920355796814,13200,0.0,
2001-03-21 00:00:00+00:00,3.4375,3.5,3.4375,1.87920355796814,2200,0.0,
2001-03-22 00:00:00+00:00,3.4375,3.5,3.4375,1.8456465005874636,2800,0.0,
2001-03-23 00:00:00+00:00,3.5,3.625,3.5,1.87920355796814,11100,0.0,
2001-03-26 00:00:00+00:00,3.4375,3.4375,3.4375,1.8456465005874636,1200,0.0,
2001-03-27 00:00:00+00:00,3.4375,3.4375,3.4375,1.8456465005874636,1800,0.0,
2001-03-28 00:00:00+00:00,3.375,3.375,3.375,1.812089443206787,2400,0.0,
2001-03-29 00:00:00+00:00,3.375,3.375,3.375,1.812089443206787,0,0.0,
2001-03-30 00:00:00+00:00,3.40625,3.40625,3.3125,1.7785322666168213,2100,0.0,
2001-04-02 00:00:00+00:00,3.3125,3.5,3.3125,1.87920355796814,3400,0.0,
2001-04-03 00:00:00+00:00,3.3125,3.3125,3.3125,1.7785322666168213,800,0.0,
2001-04-04 00:00:00+00:00,3.265625,3.265625,3.25,1.744974970817566,1300,0.0,
2001-04-05 00:00:00+00:00,3.25,3.296875,3.1875,1.711417317390442,17800,0.0,
2001-04-06 00:00:00+00:00,3.0625,3.125,2.9375,1.6275250911712646,18000,0.0,
