date,JWN_Open,JWN_High,JWN_Low,JWN_Close,JWN_Volume,JWN_Dividends,JWN_Stock Splits
1984-01-06 00:00:00+00:00,0.0,4.5,4.4375,2.189570903778076,445600,0.0,
1984-01-09 00:00:00+00:00,0.0,4.5625,4.4375,2.2199816703796387,362400,0.0,
1984-01-10 00:00:00+00:00,0.0,4.75,4.5,2.28080415725708,340000,0.0,
1984-01-11 00:00:00+00:00,0.0,4.75,4.6875,2.296008348464966,529600,0.0,
1984-01-12 00:00:00+00:00,0.0,4.71875,4.625,2.28080415725708,385600,0.0,
1984-01-13 00:00:00+00:00,0.0,4.6875,4.625,2.28080415725708,711200,0.0,
1984-01-16 00:00:00+00:00,0.0,4.6875,4.609375,2.250392436981201,253600,0.0,
1984-01-17 00:00:00+00:00,0.0,4.65625,4.625,2.250392436981201,141600,0.0,
1984-01-18 00:00:00+00:00,0.0,4.78125,4.625,2.3112144470214844,112000,0.0,
1984-01-19 00:00:00+00:00,0.0,4.8125,4.71875,2.3112144470214844,130400,0.0,
1984-01-20 00:00:00+00:00,0.0,4.8125,4.75,2.318816900253296,80000,0.0,
1984-01-23 00:00:00+00:00,0.0,4.78125,4.65625,2.2655978202819824,681600,0.0,
1984-01-24 00:00:00+00:00,0.0,4.71875,4.625,2.296008348464966,595200,0.0,
1984-01-25 00:00:00+00:00,0.0,4.75,4.53125,2.250392436981201,435200,0.0,
1984-01-26 00:00:00+00:00,0.0,4.625,4.46875,2.2047765254974365,187200,0.0,
1984-01-27 00:00:00+00:00,0.0,4.53125,4.40625,2.2047765254974365,409600,0.0,
1984-01-30 00:00:00+00:00,0.0,4.5625,4.375,2.159160614013672,116000,0.0,
1984-01-31 00:00:00+00:00,0.0,4.5,4.375,2.189570903778076,368800,0.0,
1984-02-01 00:00:00+00:00,0.0,4.5,4.4375,2.174366235733032,71200,0.0,
1984-02-02 00:00:00+00:00,0.0,4.5625,4.46875,2.2199816703796387,104800,0.0,
1984-02-03 00:00:00+00:00,0.0,4.5625,4.46875,2.189570903778076,1028000,0.0,
1984-02-06 00:00:00+00:00,0.0,4.5625,4.46875,2.189570903778076,364000,0.0,
1984-02-07 00:00:00+00:00,0.0,4.5,4.34375,2.159160614013672,410400,0.0,
1984-02-08 00:00:00+00:00,0.0,4.4375,4.375,2.128750801086426,163200,0.0,
1984-02-09 00:00:00+00:00,0.0,4.4375,4.375,2.128750801086426,84800,0.0,
1984-02-10 00:00:00+00:00,0.0,4.40625,4.34375,2.1439547538757324,212000,0.0,
1984-02-13 00:00:00+00:00,0.0,4.40625,4.15625,2.0527231693267822,112000,0.0,
1984-02-14 00:00:00+00:00,0.0,4.28125,4.15625,2.0679290294647217,256000,0.0,
1984-02-15 00:00:00+00:00,0.0,4.375,4.25,2.1135447025299072,106400,0.0,
1984-02-16 00:00:00+00:00,0.0,4.375,4.28125,2.1135447025299072,16000,0.0,
1984-02-17 00:00:00+00:00,0.0,4.34375,4.3125,2.098339319229126,155200,0.0,
1984-02-21 00:00:00+00:00,0.0,4.34375,4.28125,2.098339319229126,67200,0.0,
1984-02-22 00:00:00+00:00,0.0,4.3125,4.15625,2.037517070770264,533600,0.0,
1984-02-23 00:00:00+00:00,0.0,4.25,3.84375,1.976696491241455,552800,0.0,
1984-02-24 00:00:00+00:00,0.0,4.21875,4.0625,2.0451202392578125,217600,0.0,
1984-02-27 00:00:00+00:00,0.0,4.25,4.15625,2.037517070770264,369600,0.0,
1984-02-28 00:00:00+00:00,0.0,4.234375,4.125,2.0223121643066406,290400,0.0,
1984-02-29 00:00:00+00:00,0.0,4.15625,3.96875,1.931079626083374,1200000,0.0,
1984-03-01 00:00:00+00:00,0.0,4.015625,3.84375,1.900669813156128,586400,0.0,
1984-03-02 00:00:00+00:00,0.0,3.90625,3.703125,1.847451090812683,3029600,0.0,
1984-03-05 00:00:00+00:00,0.0,3.84375,3.59375,1.7486157417297363,1300000,0.0,
1984-03-06 00:00:00+00:00,0.0,3.625,3.546875,1.7258076667785645,1065600,0.0,
1984-03-07 00:00:00+00:00,0.0,3.625,3.375,1.6801913976669312,3660800,0.0,
1984-03-08 00:00:00+00:00,0.0,3.5625,3.4375,1.7334095239639282,489600,0.0,
1984-03-09 00:00:00+00:00,0.0,3.59375,3.5,1.7486157417297363,528800,0.0,
1984-03-12 00:00:00+00:00,0.0,3.71875,3.53125,1.7790273427963257,611200,0.0,
1984-03-13 00:00:00+00:00,0.0,3.75,3.5625,1.8094375133514404,913600,0.0,
1984-03-14 00:00:00+00:00,0.0,3.84375,3.6875,1.8702577352523804,418400,0.0,
1984-03-15 00:00:00+00:00,0.0,3.90625,3.8125,1.900669813156128,188800,0.0,
1984-03-16 00:00:00+00:00,0.0,3.9375,3.875,1.900669813156128,528800,0.0,
1984-03-19 00:00:00+00:00,0.0,3.9375,3.75,1.8702577352523804,336000,0.0,
1984-03-20 00:00:00+00:00,0.0,3.875,3.78125,1.8550529479980469,53600,0.0,
1984-03-21 00:00:00+00:00,0.0,3.96875,3.875,1.900669813156128,197600,0.0,
1984-03-22 00:00:00+00:00,0.0,3.90625,3.8125,1.885464310646057,132800,0.0,
1984-03-23 00:00:00+00:00,0.0,3.875,3.71875,1.839847445487976,267200,0.0,
1984-03-26 00:00:00+00:00,0.0,3.78125,3.71875,1.8094375133514404,305600,0.0,
1984-03-27 00:00:00+00:00,0.0,3.75,3.6875,1.8170403242111208,126400,0.0,
1984-03-28 00:00:00+00:00,0.0,3.75,3.6875,1.8094375133514404,285600,0.0,
1984-03-29 00:00:00+00:00,0.0,3.8125,3.65625,1.8550529479980469,1114400,0.0,
1984-03-30 00:00:00+00:00,0.0,3.8125,3.75,1.8550529479980469,93600,0.0,
1984-04-02 00:00:00+00:00,0.0,3.8125,3.75,1.839847445487976,60800,0.0,
1984-04-03 00:00:00+00:00,0.0,3.8125,3.6875,1.8094375133514404,220000,0.0,
1984-04-04 00:00:00+00:00,0.0,3.71875,3.6875,1.8094375133514404,116800,0.0,
1984-04-05 00:00:00+00:00,0.0,3.71875,3.625,1.7638214826583862,144000,0.0,
1984-04-06 00:00:00+00:00,0.0,3.65625,3.59375,1.7790273427963257,53600,0.0,
1984-04-09 00:00:00+00:00,0.0,3.65625,3.59375,1.7638214826583862,149600,0.0,
1984-04-10 00:00:00+00:00,0.0,3.625,3.5625,1.7486157417297363,170400,0.0,
1984-04-11 00:00:00+00:00,0.0,3.65625,3.5625,1.7790273427963257,1173600,0.0,
1984-04-12 00:00:00+00:00,0.0,3.6875,3.59375,1.794231414794922,99200,0.0,
1984-04-13 00:00:00+00:00,0.0,3.75,3.6875,1.794231414794922,55200,0.0,
1984-04-16 00:00:00+00:00,0.0,3.75,3.6875,1.8094375133514404,70400,0.0,
1984-04-17 00:00:00+00:00,0.0,3.78125,3.71875,1.8246421813964844,217600,0.0,
1984-04-18 00:00:00+00:00,0.0,3.78125,3.71875,1.839847445487976,1596000,0.0,
1984-04-19 00:00:00+00:00,0.0,3.78125,3.71875,1.839847445487976,102400,0.0,
1984-04-23 00:00:00+00:00,0.0,3.78125,3.71875,1.8246421813964844,107200,0.0,
1984-04-24 00:00:00+00:00,0.0,3.78125,3.71875,1.8246421813964844,422400,0.0,
1984-04-25 00:00:00+00:00,0.0,3.78125,3.75,1.8246421813964844,663200,0.0,
1984-04-26 00:00:00+00:00,0.0,3.8125,3.75,1.8550529479980469,316000,0.0,
1984-04-27 00:00:00+00:00,0.0,3.8125,3.78125,1.839847445487976,113600,0.0,
1984-04-30 00:00:00+00:00,0.0,3.8125,3.78125,1.839847445487976,42400,0.0,
1984-05-01 00:00:00+00:00,0.0,3.875,3.78125,1.885464310646057,694400,0.0,
1984-05-02 00:00:00+00:00,0.0,3.875,3.8125,1.8702577352523804,1439200,0.0,
1984-05-03 00:00:00+00:00,0.0,3.96875,3.84375,1.9158742427825928,636800,0.0,
1984-05-04 00:00:00+00:00,0.0,3.9375,3.875,1.900669813156128,107200,0.0,
1984-05-07 00:00:00+00:00,0.0,3.90625,3.875,1.900669813156128,157600,0.0,
1984-05-08 00:00:00+00:00,0.0,3.90625,3.84375,1.885464310646057,257600,0.0,
1984-05-09 00:00:00+00:00,0.0,3.9375,3.84375,1.9158742427825928,134400,0.0,
1984-05-10 00:00:00+00:00,0.0,4.0625,3.96875,1.946285605430603,168000,0.0,
1984-05-11 00:00:00+00:00,0.0,4.0625,3.96875,1.931079626083374,104000,0.0,
1984-05-14 00:00:00+00:00,0.0,4.03125,3.90625,1.931079626083374,260000,0.0,
1984-05-15 00:00:00+00:00,0.0,4.03125,3.90625,1.9386839866638184,252000,0.0,
1984-05-16 00:00:00+00:00,0.0,4.03125,3.84375,1.885464310646057,308000,0.0,
1984-05-17 00:00:00+00:00,0.0,3.875,3.765625,1.839847445487976,725600,0.0,
1984-05-18 00:00:00+00:00,0.0,3.84375,3.78125,1.8702577352523804,350400,0.0,
1984-05-21 00:00:00+00:00,0.0,3.875,3.78125,1.885464310646057,196800,0.0,
1984-05-22 00:00:00+00:00,0.0,3.96875,3.84375,1.931079626083374,181600,0.0,
1984-05-23 00:00:00+00:00,0.0,3.96875,3.875,1.885464310646057,80800,0.0,
1984-05-24 00:00:00+00:00,0.0,3.9375,3.859375,1.885464310646057,265600,0.0,
1984-05-25 00:00:00+00:00,0.0,3.9375,3.84375,1.885464310646057,70400,0.0,
1984-05-29 00:00:00+00:00,0.0,3.9375,3.84375,1.8702577352523804,139200,0.0,
1984-05-30 00:00:00+00:00,0.0,3.90625,3.78125,1.8702577352523804,223200,0.0,
1984-05-31 00:00:00+00:00,0.0,3.875,3.8125,1.8550529479980469,165600,0.0,
1984-06-01 00:00:00+00:00,0.0,3.90625,3.84375,1.885464310646057,163200,0.0,
1984-06-04 00:00:00+00:00,0.0,3.90625,3.875,1.900669813156128,28800,0.0,
1984-06-05 00:00:00+00:00,0.0,3.90625,3.84375,1.885464310646057,113600,0.0,
1984-06-06 00:00:00+00:00,0.0,3.90625,3.84375,1.8702577352523804,53600,0.0,
1984-06-07 00:00:00+00:00,0.0,3.875,3.71875,1.8094375133514404,392800,0.0,
1984-06-08 00:00:00+00:00,0.0,3.8125,3.75,1.8550529479980469,39200,0.0,
1984-06-11 00:00:00+00:00,0.0,3.8125,3.75,1.8550529479980469,257600,0.0,
1984-06-12 00:00:00+00:00,0.0,3.8125,3.75,1.8550529479980469,73600,0.0,
1984-06-13 00:00:00+00:00,0.0,3.8125,3.75,1.8246421813964844,506400,0.0,
1984-06-14 00:00:00+00:00,0.0,3.8125,3.71875,1.8246421813964844,1424000,0.0,
1984-06-15 00:00:00+00:00,0.0,3.78125,3.75,1.8246421813964844,90400,0.0,
1984-06-18 00:00:00+00:00,0.0,3.8125,3.75,1.8550529479980469,55200,0.0,
1984-06-19 00:00:00+00:00,0.0,3.875,3.8125,1.8550529479980469,85600,0.0,
1984-06-20 00:00:00+00:00,0.0,3.9375,3.8125,1.9158742427825928,360800,0.0,
1984-06-21 00:00:00+00:00,0.0,4.125,3.875,1.99190092086792,205600,0.0,
1984-06-22 00:00:00+00:00,0.0,4.21875,4.09375,2.037517070770264,856000,0.0,
1984-06-25 00:00:00+00:00,0.0,4.25,4.1875,2.0527231693267822,49600,0.0,
1984-06-26 00:00:00+00:00,0.0,4.25,4.15625,2.037517070770264,75200,0.0,
1984-06-27 00:00:00+00:00,0.0,4.1875,4.15625,2.037517070770264,118400,0.0,
1984-06-28 00:00:00+00:00,0.0,4.1875,4.125,2.007105827331543,97600,0.0,
1984-06-29 00:00:00+00:00,0.0,4.1875,4.09375,1.99190092086792,231200,0.0,
1984-07-02 00:00:00+00:00,0.0,4.125,3.96875,1.931079626083374,113600,0.0,
1984-07-03 00:00:00+00:00,0.0,4.0625,3.96875,1.9614907503128047,544000,0.0,
1984-07-05 00:00:00+00:00,0.0,4.0625,4.0,1.976696491241455,53600,0.0,
1984-07-06 00:00:00+00:00,0.0,4.046875,3.96875,1.946285605430603,299200,0.0,
1984-07-09 00:00:00+00:00,0.0,4.0,3.96875,1.931079626083374,130400,0.0,
1984-07-10 00:00:00+00:00,0.0,4.0,3.953125,1.946285605430603,108000,0.0,
1984-07-11 00:00:00+00:00,0.0,4.0,3.9375,1.931079626083374,45600,0.0,
1984-07-12 00:00:00+00:00,0.0,3.984375,3.875,1.900669813156128,316000,0.0,
1984-07-13 00:00:00+00:00,0.0,4.0625,3.90625,1.976696491241455,296000,0.0,
1984-07-16 00:00:00+00:00,0.0,4.0625,4.0,1.976696491241455,45600,0.0,
1984-07-17 00:00:00+00:00,0.0,4.0625,4.0,1.946285605430603,112000,0.0,
1984-07-18 00:00:00+00:00,0.0,4.0625,4.0,1.946285605430603,38400,0.0,
1984-07-19 00:00:00+00:00,0.0,4.03125,4.0,1.9614907503128047,92000,0.0,
1984-07-20 00:00:00+00:00,0.0,4.03125,3.8125,1.885464310646057,204800,0.0,
1984-07-23 00:00:00+00:00,0.0,3.8125,3.5,1.7029998302459717,566400,0.0,
1984-07-24 00:00:00+00:00,0.0,3.53125,3.34375,1.6421778202056885,1458400,0.0,
1984-07-25 00:00:00+00:00,0.0,3.46875,3.3125,1.6877943277359009,330400,0.0,
1984-07-26 00:00:00+00:00,0.0,3.5625,3.46875,1.7029998302459717,302400,0.0,
1984-07-27 00:00:00+00:00,0.0,3.53125,3.46875,1.7029998302459717,221600,0.0,
1984-07-30 00:00:00+00:00,0.0,3.53125,3.46875,1.7182055711746216,650400,0.0,
1984-07-31 00:00:00+00:00,0.0,3.53125,3.40625,1.7029998302459717,299200,0.0,
1984-08-01 00:00:00+00:00,0.0,3.53125,3.46875,1.7182055711746216,974400,0.0,
1984-08-02 00:00:00+00:00,0.0,3.71875,3.46875,1.8094375133514404,2707200,0.0,
1984-08-03 00:00:00+00:00,0.0,3.9375,3.6875,1.9158742427825928,930400,0.0,
1984-08-06 00:00:00+00:00,0.0,4.0625,3.8125,1.9614907503128047,680800,0.0,
1984-08-07 00:00:00+00:00,0.0,4.0,3.8125,1.885464310646057,307200,0.0,
1984-08-08 00:00:00+00:00,0.0,3.875,3.6875,1.8246421813964844,191200,0.0,
1984-08-09 00:00:00+00:00,0.0,3.84375,3.65625,1.8702577352523804,411200,0.0,
1984-08-10 00:00:00+00:00,0.0,4.03125,3.84375,1.946285605430603,1801600,0.0,
1984-08-13 00:00:00+00:00,0.0,4.09375,4.0,1.976696491241455,826400,0.0,
1984-08-14 00:00:00+00:00,0.0,4.125,3.84375,1.885464310646057,1077600,0.0,
1984-08-15 00:00:00+00:00,0.0,3.875,3.6875,1.8246421813964844,769600,0.0,
1984-08-16 00:00:00+00:00,0.0,3.71875,3.5625,1.7790273427963257,1759200,0.0,
1984-08-17 00:00:00+00:00,0.0,3.65625,3.5,1.7334095239639282,1774400,0.0,
1984-08-20 00:00:00+00:00,0.0,3.625,3.5625,1.7486157417297363,175200,0.0,
1984-08-21 00:00:00+00:00,0.0,3.75,3.5625,1.794231414794922,690400,0.0,
1984-08-22 00:00:00+00:00,0.0,3.90625,3.59375,1.8246421813964844,2228800,0.0,
1984-08-23 00:00:00+00:00,0.0,3.78125,3.71875,1.839847445487976,223200,0.0,
1984-08-24 00:00:00+00:00,0.0,3.78125,3.65625,1.794231414794922,252000,0.0,
1984-08-27 00:00:00+00:00,0.0,3.6875,3.625,1.7638214826583862,512000,0.0,
1984-08-28 00:00:00+00:00,0.0,3.6875,3.625,1.7638214826583862,127200,0.0,
1984-08-29 00:00:00+00:00,0.0,3.6875,3.625,1.7638214826583862,324000,0.0,
1984-08-30 00:00:00+00:00,0.0,3.65625,3.59375,1.7486157417297363,172800,0.0,
1984-08-31 00:00:00+00:00,0.0,3.625,3.59375,1.7486157417297363,140800,0.0,
1984-09-04 00:00:00+00:00,0.0,3.625,3.59375,1.7486157417297363,116800,0.0,
1984-09-05 00:00:00+00:00,0.0,3.625,3.59375,1.7638214826583862,268800,0.0,
1984-09-06 00:00:00+00:00,0.0,3.65625,3.59375,1.7790273427963257,538400,0.0,
1984-09-07 00:00:00+00:00,0.0,3.71875,3.625,1.794231414794922,360000,0.0,
1984-09-10 00:00:00+00:00,0.0,3.71875,3.65625,1.794231414794922,124800,0.0,
1984-09-11 00:00:00+00:00,0.0,3.8125,3.6875,1.8246421813964844,392000,0.0,
1984-09-12 00:00:00+00:00,0.0,3.9375,3.75,1.8702577352523804,281600,0.0,
1984-09-13 00:00:00+00:00,0.0,3.90625,3.84375,1.900669813156128,1135200,0.0,
1984-09-14 00:00:00+00:00,0.0,4.0,3.875,1.931079626083374,862400,0.0,
1984-09-17 00:00:00+00:00,0.0,3.96875,3.90625,1.931079626083374,204800,0.0,
1984-09-18 00:00:00+00:00,0.0,3.96875,3.875,1.900669813156128,314400,0.0,
1984-09-19 00:00:00+00:00,0.0,3.96875,3.875,1.9158742427825928,941600,0.0,
1984-09-20 00:00:00+00:00,0.0,4.0,3.90625,1.9158742427825928,138400,0.0,
1984-09-21 00:00:00+00:00,0.0,3.96875,3.90625,1.900669813156128,64000,0.0,
1984-09-24 00:00:00+00:00,0.0,3.96875,3.8125,1.8550529479980469,160800,0.0,
1984-09-25 00:00:00+00:00,0.0,3.875,3.71875,1.839847445487976,408000,0.0,
1984-09-26 00:00:00+00:00,0.0,3.875,3.75,1.839847445487976,1468000,0.0,
1984-09-27 00:00:00+00:00,0.0,4.0,3.78125,1.900669813156128,1553600,0.0,
1984-09-28 00:00:00+00:00,0.0,3.90625,3.875,1.900669813156128,231200,0.0,
1984-10-01 00:00:00+00:00,0.0,3.9375,3.84375,1.8702577352523804,236000,0.0,
1984-10-02 00:00:00+00:00,0.0,3.90625,3.84375,1.8702577352523804,157600,0.0,
1984-10-03 00:00:00+00:00,0.0,3.9375,3.84375,1.885464310646057,227200,0.0,
1984-10-04 00:00:00+00:00,0.0,3.96875,3.875,1.900669813156128,54400,0.0,
1984-10-05 00:00:00+00:00,0.0,4.0,3.90625,1.9158742427825928,56000,0.0,
1984-10-08 00:00:00+00:00,0.0,4.0,3.9375,1.9158742427825928,77600,0.0,
1984-10-09 00:00:00+00:00,0.0,3.96875,3.875,1.900669813156128,116000,0.0,
1984-10-10 00:00:00+00:00,0.0,3.9375,3.875,1.900669813156128,660000,0.0,
1984-10-11 00:00:00+00:00,0.0,4.0,3.90625,1.9158742427825928,1356800,0.0,
1984-10-12 00:00:00+00:00,0.0,4.03125,3.9375,1.9614907503128047,71200,0.0,
1984-10-15 00:00:00+00:00,0.0,4.0625,3.9375,1.946285605430603,109600,0.0,
1984-10-16 00:00:00+00:00,0.0,4.0625,4.0,1.976696491241455,496800,0.0,
1984-10-17 00:00:00+00:00,0.0,4.15625,4.0,1.976696491241455,248800,0.0,
1984-10-18 00:00:00+00:00,0.0,4.15625,4.03125,2.007105827331543,367200,0.0,
1984-10-19 00:00:00+00:00,0.0,4.21875,4.125,2.0527231693267822,209600,0.0,
1984-10-22 00:00:00+00:00,0.0,4.21875,4.15625,2.0299148559570312,243200,0.0,
1984-10-23 00:00:00+00:00,0.0,4.25,4.15625,2.0679290294647217,82400,0.0,
1984-10-24 00:00:00+00:00,0.0,4.25,4.1875,2.0679290294647217,411200,0.0,
1984-10-25 00:00:00+00:00,0.0,4.25,4.15625,2.0223121643066406,182400,0.0,
1984-10-26 00:00:00+00:00,0.0,4.1875,4.09375,2.037517070770264,1472800,0.0,
1984-10-29 00:00:00+00:00,0.0,4.1875,4.09375,2.0223121643066406,172000,0.0,
1984-10-30 00:00:00+00:00,0.0,4.1875,4.125,2.037517070770264,226400,0.0,
1984-10-31 00:00:00+00:00,0.0,4.21875,4.125,2.037517070770264,594400,0.0,
1984-11-01 00:00:00+00:00,0.0,4.1875,4.09375,2.0299148559570312,519200,0.0,
1984-11-02 00:00:00+00:00,0.0,4.1875,4.125,2.0223121643066406,131200,0.0,
1984-11-05 00:00:00+00:00,0.0,4.1875,4.125,2.037517070770264,251200,0.0,
1984-11-06 00:00:00+00:00,0.0,4.25,4.15625,2.0527231693267822,284000,0.0,
1984-11-07 00:00:00+00:00,0.0,4.21875,4.15625,2.037517070770264,152800,0.0,
1984-11-08 00:00:00+00:00,0.0,4.1875,4.15625,2.0223121643066406,177600,0.0,
1984-11-09 00:00:00+00:00,0.0,4.1875,4.15625,2.037517070770264,488800,0.0,
1984-11-12 00:00:00+00:00,0.0,4.25,4.15625,2.0679290294647217,248800,0.0,
1984-11-13 00:00:00+00:00,0.0,4.28125,4.1875,2.037517070770264,2310400,0.0,
1984-11-14 00:00:00+00:00,0.0,4.21875,4.125,2.0223121643066406,2567200,0.0,
1984-11-15 00:00:00+00:00,0.0,4.1875,4.125,2.0223121643066406,163200,0.0,
1984-11-16 00:00:00+00:00,0.0,4.1875,4.15625,2.0223121643066406,113600,0.0,
1984-11-19 00:00:00+00:00,0.0,4.21875,4.0,1.9614907503128047,281600,0.0,
1984-11-20 00:00:00+00:00,0.0,4.03125,3.875,1.946285605430603,1396800,0.0,
1984-11-21 00:00:00+00:00,0.0,4.0,3.96875,1.946285605430603,860800,0.0,
1984-11-23 00:00:00+00:00,0.0,4.0,3.96875,1.946285605430603,147200,0.0,
1984-11-26 00:00:00+00:00,0.0,4.03125,3.96875,1.946285605430603,321600,0.0,
1984-11-27 00:00:00+00:00,0.0,4.03125,3.96875,1.931079626083374,696800,0.0,
1984-11-28 00:00:00+00:00,0.0,4.0,3.96875,1.931079626083374,64800,0.0,
1984-11-29 00:00:00+00:00,0.0,4.0,3.90625,1.931079626083374,669600,0.0,
1984-11-30 00:00:00+00:00,0.0,3.96875,3.90625,1.900669813156128,44800,0.0,
1984-12-03 00:00:00+00:00,0.0,3.9375,3.875,1.885464310646057,1178400,0.0,
1984-12-04 00:00:00+00:00,0.0,3.90625,3.84375,1.885464310646057,532000,0.0,
1984-12-05 00:00:00+00:00,0.0,3.875,3.78125,1.8550529479980469,336800,0.0,
1984-12-06 00:00:00+00:00,0.0,3.90625,3.796875,1.900669813156128,397600,0.0,
1984-12-07 00:00:00+00:00,0.0,3.90625,3.84375,1.885464310646057,175200,0.0,
1984-12-10 00:00:00+00:00,0.0,3.9375,3.84375,1.885464310646057,763200,0.0,
1984-12-11 00:00:00+00:00,0.0,3.90625,3.875,1.885464310646057,600800,0.0,
1984-12-12 00:00:00+00:00,0.0,3.90625,3.8125,1.8550529479980469,1172800,0.0,
1984-12-13 00:00:00+00:00,0.0,3.84375,3.71875,1.8094375133514404,856800,0.0,
1984-12-14 00:00:00+00:00,0.0,3.78125,3.65625,1.8246421813964844,1294400,0.0,
1984-12-17 00:00:00+00:00,0.0,3.78125,3.71875,1.8094375133514404,101600,0.0,
1984-12-18 00:00:00+00:00,0.0,3.8125,3.75,1.839847445487976,457600,0.0,
1984-12-19 00:00:00+00:00,0.0,3.8125,3.75,1.839847445487976,620000,0.0,
1984-12-20 00:00:00+00:00,0.0,3.84375,3.75,1.839847445487976,340000,0.0,
1984-12-21 00:00:00+00:00,0.0,3.84375,3.78125,1.8550529479980469,243200,0.0,
1984-12-24 00:00:00+00:00,0.0,3.875,3.8125,1.885464310646057,54400,0.0,
1984-12-26 00:00:00+00:00,0.0,3.90625,3.8125,1.885464310646057,137600,0.0,
1984-12-27 00:00:00+00:00,0.0,4.0,3.84375,1.885464310646057,453600,0.0,
1984-12-28 00:00:00+00:00,0.0,3.9375,3.84375,1.900669813156128,344800,0.0,
1984-12-31 00:00:00+00:00,0.0,3.90625,3.875,1.885464310646057,60000,0.0,
1985-01-02 00:00:00+00:00,0.0,3.90625,3.78125,1.839847445487976,172800,0.0,
1985-01-03 00:00:00+00:00,0.0,3.84375,3.78125,1.8702577352523804,51200,0.0,
1985-01-04 00:00:00+00:00,0.0,3.84375,3.6875,1.794231414794922,536800,0.0,
1985-01-07 00:00:00+00:00,0.0,3.71875,3.6875,1.801835060119629,71200,0.0,
1985-01-08 00:00:00+00:00,0.0,3.71875,3.53125,1.7334095239639282,279200,0.0,
1985-01-09 00:00:00+00:00,0.0,3.75,3.53125,1.8246421813964844,1007200,0.0,
1985-01-10 00:00:00+00:00,0.0,3.78125,3.6875,1.839847445487976,245600,0.0,
1985-01-11 00:00:00+00:00,0.0,3.9375,3.78125,1.885464310646057,1120800,0.0,
1985-01-14 00:00:00+00:00,0.0,3.9375,3.875,1.885464310646057,1166400,0.0,
1985-01-15 00:00:00+00:00,0.0,4.015625,3.90625,1.931079626083374,488000,0.0,
1985-01-16 00:00:00+00:00,0.0,4.0,3.9375,1.931079626083374,140800,0.0,
1985-01-17 00:00:00+00:00,0.0,4.0,3.9375,1.946285605430603,1787200,0.0,
1985-01-18 00:00:00+00:00,0.0,4.03125,3.9375,1.946285605430603,140000,0.0,
1985-01-21 00:00:00+00:00,0.0,4.21875,3.96875,2.037517070770264,309600,0.0,
1985-01-22 00:00:00+00:00,0.0,4.28125,4.1875,2.0679290294647217,455200,0.0,
1985-01-23 00:00:00+00:00,0.0,4.28125,4.1875,2.0831339359283447,216000,0.0,
1985-01-24 00:00:00+00:00,0.0,4.4375,4.25,2.128750801086426,480800,0.0,
1985-01-25 00:00:00+00:00,0.0,4.46875,4.34375,2.174366235733032,304800,0.0,
1985-01-28 00:00:00+00:00,0.0,4.625,4.4375,2.2199816703796387,511200,0.0,
1985-01-29 00:00:00+00:00,0.0,4.75,4.5625,2.296008348464966,1680000,0.0,
1985-01-30 00:00:00+00:00,0.0,4.8125,4.6875,2.3112144470214844,1224800,0.0,
1985-01-31 00:00:00+00:00,0.0,4.75,4.5625,2.235187530517578,535200,0.0,
1985-02-01 00:00:00+00:00,0.0,4.625,4.5625,2.2199816703796387,207200,0.0,
1985-02-04 00:00:00+00:00,0.0,4.59375,4.5625,2.235187530517578,359200,0.0,
1985-02-05 00:00:00+00:00,0.0,4.59375,4.40625,2.1439547538757324,373600,0.0,
1985-02-06 00:00:00+00:00,0.0,4.4375,4.34375,2.1135447025299072,383200,0.0,
1985-02-07 00:00:00+00:00,0.0,4.4375,4.3125,2.159160614013672,3620000,0.0,
1985-02-08 00:00:00+00:00,0.0,4.625,4.40625,2.2199816703796387,254400,0.0,
1985-02-11 00:00:00+00:00,0.0,4.65625,4.53125,2.250392436981201,105600,0.0,
1985-02-12 00:00:00+00:00,0.0,4.625,4.5625,2.250392436981201,31200,0.0,
1985-02-13 00:00:00+00:00,0.0,4.625,4.53125,2.2427897453308105,232800,0.0,
1985-02-14 00:00:00+00:00,0.0,4.65625,4.5625,2.2199816703796387,251200,0.0,
1985-02-15 00:00:00+00:00,0.0,4.625,4.5625,2.250392436981201,153600,0.0,
1985-02-19 00:00:00+00:00,0.0,4.625,4.5625,2.2199816703796387,160800,0.0,
1985-02-20 00:00:00+00:00,0.0,4.6875,4.59375,2.2655978202819824,234400,0.0,
1985-02-21 00:00:00+00:00,0.0,4.6875,4.625,2.2655978202819824,99200,0.0,
1985-02-22 00:00:00+00:00,0.0,4.71875,4.625,2.250392436981201,266400,0.0,
1985-02-25 00:00:00+00:00,0.0,4.6875,4.59375,2.250392436981201,627200,0.0,
1985-02-26 00:00:00+00:00,0.0,4.78125,4.625,2.2884068489074707,2411200,0.0,
1985-02-27 00:00:00+00:00,0.0,4.78125,4.65625,2.2655978202819824,896000,0.0,
1985-02-28 00:00:00+00:00,0.0,4.6875,4.625,2.28080415725708,1637600,0.0,
1985-03-01 00:00:00+00:00,0.0,4.96875,4.71875,2.3872416019439697,1483200,0.0,
1985-03-04 00:00:00+00:00,0.0,4.96875,4.90625,2.3872416019439697,420800,0.0,
1985-03-05 00:00:00+00:00,0.0,5.0,4.90625,2.4176502227783203,734400,0.0,
1985-03-06 00:00:00+00:00,0.0,5.09375,4.9375,2.448061466217041,714400,0.0,
1985-03-07 00:00:00+00:00,0.0,5.0625,4.96875,2.4328575134277344,1278400,0.0,
