date,BFC_Open,BFC_High,BFC_Low,BFC_Close,BFC_Volume,BFC_Dividends,BFC_Stock Splits
2004-09-02 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,400,0.0,
2004-09-03 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-07 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,300,0.0,
2004-09-08 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-09 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,300,0.0,
2004-09-10 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-13 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-14 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-15 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-16 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-17 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-09-20 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,300,0.0,
2004-09-21 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-22 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-23 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-24 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-27 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-28 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-29 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-30 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-10-01 00:00:00+00:00,15.649999618530272,15.649999618530272,15.649999618530272,12.162349700927734,200,0.0,
2004-10-04 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,1300,0.0,
2004-10-05 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-10-06 00:00:00+00:00,15.800000190734863,15.800000190734863,15.800000190734863,12.278923988342283,100,0.0,
2004-10-07 00:00:00+00:00,15.800000190734863,15.800000190734863,15.800000190734863,12.278923988342283,0,0.0,
2004-10-08 00:00:00+00:00,15.800000190734863,15.800000190734863,15.800000190734863,12.278923988342283,0,0.0,
2004-10-11 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,300,0.0,
2004-10-12 00:00:00+00:00,15.5,15.649999618530272,15.5,12.162349700927734,1100,0.0,
2004-10-13 00:00:00+00:00,15.649999618530272,15.649999618530272,15.649999618530272,12.162349700927734,0,0.0,
2004-10-14 00:00:00+00:00,15.649999618530272,15.649999618530272,15.649999618530272,12.162349700927734,0,0.0,
2004-10-15 00:00:00+00:00,15.649999618530272,15.649999618530272,15.649999618530272,12.162349700927734,0,0.0,
2004-10-18 00:00:00+00:00,15.649999618530272,15.649999618530272,15.649999618530272,12.162349700927734,0,0.0,
2004-10-19 00:00:00+00:00,15.699999809265137,15.699999809265137,15.649999618530272,12.162349700927734,700,0.0,
2004-10-20 00:00:00+00:00,15.649999618530272,15.649999618530272,15.649999618530272,12.162349700927734,0,0.0,
2004-10-21 00:00:00+00:00,16.0,16.0,15.699999809265137,12.20120906829834,5500,0.0,
2004-10-22 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-10-25 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-10-26 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-10-27 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-10-28 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-10-29 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-01 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-02 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-03 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-04 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-05 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-08 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-09 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,12.20120906829834,0,0.0,
2004-11-10 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,1000,0.0,
2004-11-11 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-12 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-15 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-16 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-17 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-18 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-19 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-22 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-23 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,11.734922409057615,0,0.0,
2004-11-24 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,3000,0.0,
2004-11-26 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-11-29 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-11-30 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-12-01 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-12-02 00:00:00+00:00,15.600000381469728,15.600000381469728,15.600000381469728,12.123497009277344,700,0.0,
2004-12-03 00:00:00+00:00,15.600000381469728,15.600000381469728,15.600000381469728,12.123497009277344,0,0.0,
2004-12-06 00:00:00+00:00,15.600000381469728,15.600000381469728,15.600000381469728,12.123497009277344,0,0.0,
2004-12-07 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1500,0.0,
2004-12-08 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-12-09 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-12-10 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1100,0.0,
2004-12-13 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,300,0.0,
2004-12-14 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-12-15 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-12-16 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
