date,CYD_Open,CYD_High,CYD_Low,CYD_Close,CYD_Volume,CYD_Dividends,CYD_Stock Splits
1995-07-31 00:00:00+00:00,11.5,11.875,11.5,3.224027395248413,66700,0.0,
1995-08-01 00:00:00+00:00,11.875,12.25,11.875,3.326920747756958,94100,0.0,
1995-08-02 00:00:00+00:00,12.25,13.5,12.25,3.704201221466065,61700,0.0,
1995-08-03 00:00:00+00:00,13.5,13.5,13.125,3.6356041431427,39500,0.0,
1995-08-04 00:00:00+00:00,13.375,13.375,12.875,3.532710552215576,20400,0.0,
1995-08-07 00:00:00+00:00,13.125,13.25,13.125,3.6013052463531494,78500,0.0,
1995-08-08 00:00:00+00:00,13.125,13.75,13.125,3.669903516769409,154100,0.0,
1995-08-09 00:00:00+00:00,13.375,13.375,12.75,3.4984118938446045,38900,0.0,
1995-08-10 00:00:00+00:00,12.75,12.75,12.0,3.292623281478882,126000,0.0,
1995-08-11 00:00:00+00:00,12.0,12.875,12.0,3.429816722869873,38100,0.0,
1995-08-14 00:00:00+00:00,12.5,12.875,12.5,3.4984118938446045,60700,0.0,
1995-08-15 00:00:00+00:00,12.875,12.875,12.5,3.429816722869873,153200,0.0,
1995-08-16 00:00:00+00:00,12.375,12.75,12.375,3.4641129970550537,82600,0.0,
1995-08-17 00:00:00+00:00,12.5,12.625,12.25,3.361220121383667,119900,0.0,
1995-08-18 00:00:00+00:00,12.125,12.25,12.0,3.361220121383667,304500,0.0,
1995-08-21 00:00:00+00:00,12.125,12.125,12.0,3.292623281478882,12000,0.0,
1995-08-22 00:00:00+00:00,12.125,12.25,12.125,3.361220121383667,3300,0.0,
1995-08-23 00:00:00+00:00,12.125,12.125,12.0,3.326920747756958,308600,0.0,
1995-08-24 00:00:00+00:00,12.0,12.25,12.0,3.361220121383667,4300,0.0,
1995-08-25 00:00:00+00:00,12.375,12.375,12.375,3.395517349243164,4000,0.0,
1995-08-28 00:00:00+00:00,12.375,12.375,11.875,3.25832462310791,235700,0.0,
1995-08-29 00:00:00+00:00,11.875,12.125,11.875,3.292623281478882,299700,0.0,
1995-08-30 00:00:00+00:00,12.125,12.25,12.0,3.292623281478882,26000,0.0,
1995-08-31 00:00:00+00:00,12.0,12.0,12.0,3.292623281478882,2400,0.0,
1995-09-01 00:00:00+00:00,12.125,12.125,12.125,3.326920747756958,1900,0.0,
1995-09-05 00:00:00+00:00,12.125,12.25,12.125,3.361220121383667,4400,0.0,
1995-09-06 00:00:00+00:00,12.25,12.375,12.25,3.361220121383667,9400,0.0,
1995-09-07 00:00:00+00:00,13.0,13.0,12.125,3.361220121383667,225800,0.0,
1995-09-08 00:00:00+00:00,12.125,12.25,12.125,3.326920747756958,110400,0.0,
1995-09-11 00:00:00+00:00,12.125,12.25,11.875,3.25832462310791,141900,0.0,
1995-09-12 00:00:00+00:00,11.875,12.0,11.75,3.224027395248413,10300,0.0,
1995-09-13 00:00:00+00:00,11.75,11.75,11.625,3.224027395248413,5000,0.0,
1995-09-14 00:00:00+00:00,11.75,11.875,11.75,3.237805128097534,121600,0.05,
1995-09-15 00:00:00+00:00,11.75,11.875,11.75,3.272249460220337,2800,0.0,
1995-09-18 00:00:00+00:00,11.875,12.25,11.875,3.341138362884521,137900,0.0,
1995-09-19 00:00:00+00:00,12.25,12.5,12.25,3.4444739818573,7500,0.0,
1995-09-20 00:00:00+00:00,12.625,13.5,12.5,3.720031261444092,53300,0.0,
1995-09-21 00:00:00+00:00,13.5,13.5,13.125,3.6166951656341553,62500,0.0,
1995-09-22 00:00:00+00:00,13.125,13.25,13.125,3.651141405105591,2200,0.0,
1995-09-25 00:00:00+00:00,13.125,13.125,12.875,3.547807455062866,29500,0.0,
1995-09-26 00:00:00+00:00,12.75,12.75,12.625,3.513362169265747,3500,0.0,
1995-09-27 00:00:00+00:00,12.625,12.625,12.375,3.4100277423858643,4700,0.0,
1995-09-28 00:00:00+00:00,12.25,12.375,12.25,3.37558388710022,79900,0.0,
1995-09-29 00:00:00+00:00,12.125,12.375,12.125,3.37558388710022,16400,0.0,
1995-10-02 00:00:00+00:00,12.375,12.625,12.25,3.478917360305786,35000,0.0,
1995-10-03 00:00:00+00:00,12.75,12.75,12.75,3.513362169265747,1600,0.0,
1995-10-04 00:00:00+00:00,12.625,12.625,12.625,3.478917360305786,4000,0.0,
1995-10-05 00:00:00+00:00,12.625,12.625,12.5,3.478917360305786,6500,0.0,
1995-10-06 00:00:00+00:00,12.625,12.625,12.375,3.4444739818573,3900,0.0,
1995-10-09 00:00:00+00:00,12.375,12.375,12.375,3.4100277423858643,200,0.0,
1995-10-10 00:00:00+00:00,12.25,12.25,12.0,3.3066940307617188,8500,0.0,
1995-10-11 00:00:00+00:00,12.125,12.125,12.125,3.341138362884521,500,0.0,
1995-10-12 00:00:00+00:00,12.125,12.125,12.125,3.341138362884521,2000,0.0,
1995-10-13 00:00:00+00:00,12.0,12.125,12.0,3.341138362884521,2000,0.0,
1995-10-16 00:00:00+00:00,12.25,12.25,12.125,3.341138362884521,4700,0.0,
1995-10-17 00:00:00+00:00,12.125,12.25,12.125,3.37558388710022,12600,0.0,
1995-10-18 00:00:00+00:00,12.125,12.375,12.0,3.37558388710022,60800,0.0,
1995-10-19 00:00:00+00:00,12.5,12.5,12.125,3.341138362884521,24900,0.0,
1995-10-20 00:00:00+00:00,12.125,12.375,12.125,3.4100277423858643,5700,0.0,
1995-10-23 00:00:00+00:00,12.25,12.25,12.125,3.37558388710022,192700,0.0,
1995-10-24 00:00:00+00:00,12.375,12.375,12.125,3.341138362884521,7400,0.0,
1995-10-25 00:00:00+00:00,12.125,12.125,12.125,3.341138362884521,1000,0.0,
1995-10-26 00:00:00+00:00,12.125,12.125,12.0,3.3066940307617188,80400,0.0,
1995-10-27 00:00:00+00:00,12.125,12.125,11.625,3.203359603881836,133200,0.0,
1995-10-30 00:00:00+00:00,11.375,11.375,10.625,2.962247371673584,197100,0.0,
1995-10-31 00:00:00+00:00,10.625,10.625,10.0,2.755578756332397,130200,0.0,
1995-11-01 00:00:00+00:00,10.0,10.0,10.0,2.755578756332397,114300,0.0,
1995-11-02 00:00:00+00:00,10.0,10.0,9.875,2.7211334705352783,25400,0.0,
1995-11-03 00:00:00+00:00,9.875,10.0,9.875,2.7211334705352783,800,0.0,
1995-11-06 00:00:00+00:00,10.0,10.0,9.875,2.7211334705352783,14300,0.0,
1995-11-07 00:00:00+00:00,9.875,9.875,9.75,2.6866886615753174,7800,0.0,
1995-11-08 00:00:00+00:00,9.75,9.875,9.75,2.6866886615753174,35600,0.0,
1995-11-09 00:00:00+00:00,9.75,9.875,9.75,2.7211334705352783,2600,0.0,
1995-11-10 00:00:00+00:00,9.875,9.875,9.875,2.7211334705352783,16800,0.0,
1995-11-13 00:00:00+00:00,9.75,9.875,9.75,2.7211334705352783,12200,0.0,
1995-11-14 00:00:00+00:00,9.75,9.75,9.75,2.6866886615753174,23500,0.0,
1995-11-15 00:00:00+00:00,10.0,10.0,9.875,2.7211334705352783,2000,0.0,
1995-11-16 00:00:00+00:00,9.875,9.875,9.5,2.6866886615753174,10200,0.0,
1995-11-17 00:00:00+00:00,9.625,9.625,9.5,2.6522440910339355,164900,0.0,
1995-11-20 00:00:00+00:00,9.75,9.75,9.0,2.480020761489868,204700,0.0,
1995-11-21 00:00:00+00:00,9.125,9.125,9.0,2.480020761489868,4200,0.0,
1995-11-22 00:00:00+00:00,9.0,9.0,9.0,2.480020761489868,1700,0.0,
1995-11-24 00:00:00+00:00,8.875,8.875,8.875,2.445576429367065,800,0.0,
1995-11-27 00:00:00+00:00,9.0,9.125,9.0,2.514465808868408,4600,0.0,
1995-11-28 00:00:00+00:00,9.0,9.0,8.875,2.445576429367065,12000,0.0,
1995-11-29 00:00:00+00:00,8.875,8.875,8.875,2.445576429367065,50000,0.0,
1995-11-30 00:00:00+00:00,9.0,9.0,8.5,2.3422417640686035,95500,0.0,
1995-12-01 00:00:00+00:00,8.5,9.125,8.125,2.480020761489868,171400,0.0,
1995-12-04 00:00:00+00:00,8.875,8.875,8.125,2.2389073371887207,142800,0.0,
1995-12-05 00:00:00+00:00,8.125,8.25,7.875,2.2389073371887207,123500,0.0,
1995-12-06 00:00:00+00:00,8.0,8.0,7.875,2.204462766647339,10100,0.0,
1995-12-07 00:00:00+00:00,8.0,8.0,7.875,2.170017719268799,10500,0.0,
1995-12-08 00:00:00+00:00,7.875,7.875,7.75,2.170017719268799,3200,0.0,
1995-12-11 00:00:00+00:00,7.75,7.75,7.625,2.135572910308838,7900,0.0,
1995-12-12 00:00:00+00:00,7.625,7.625,7.25,1.997794270515442,53200,0.0,
1995-12-13 00:00:00+00:00,7.375,7.375,7.125,1.997794270515442,10700,0.0,
1995-12-14 00:00:00+00:00,7.125,7.25,6.875,1.997794270515442,68600,0.0,
1995-12-15 00:00:00+00:00,7.25,7.5,7.25,2.0666840076446533,10300,0.0,
1995-12-18 00:00:00+00:00,7.375,7.875,7.375,2.1011288166046143,28200,0.0,
1995-12-19 00:00:00+00:00,7.625,7.625,7.625,2.1011288166046143,5200,0.0,
1995-12-20 00:00:00+00:00,7.5,7.5,7.375,2.0322389602661133,3400,0.0,
1995-12-21 00:00:00+00:00,7.625,7.625,7.625,2.1011288166046143,51000,0.0,
1995-12-22 00:00:00+00:00,7.75,8.0,7.75,2.204462766647339,10100,0.0,
1995-12-26 00:00:00+00:00,8.0,8.0,7.875,2.204462766647339,11400,0.0,
1995-12-27 00:00:00+00:00,8.0,8.0,8.0,2.204462766647339,6400,0.0,
1995-12-28 00:00:00+00:00,8.0,8.125,8.0,2.204462766647339,1100,0.0,
1995-12-29 00:00:00+00:00,7.875,8.125,7.875,2.2389073371887207,7500,0.0,
1996-01-02 00:00:00+00:00,8.125,8.125,8.125,2.2389073371887207,5000,0.0,
1996-01-03 00:00:00+00:00,8.25,9.375,8.25,2.583354949951172,27600,0.0,
1996-01-04 00:00:00+00:00,10.0,11.625,10.0,2.996691942214966,265500,0.0,
1996-01-05 00:00:00+00:00,10.875,10.875,10.5,2.927802562713623,114600,0.0,
1996-01-08 00:00:00+00:00,10.625,10.625,10.0,2.7900230884552,33100,0.0,
1996-01-09 00:00:00+00:00,10.125,10.125,9.25,2.583354949951172,24600,0.0,
1996-01-10 00:00:00+00:00,9.25,9.25,9.0,2.480020761489868,16000,0.0,
1996-01-11 00:00:00+00:00,9.125,9.375,9.0,2.514465808868408,31600,0.0,
1996-01-12 00:00:00+00:00,9.0,9.0,8.625,2.480020761489868,14800,0.0,
1996-01-15 00:00:00+00:00,9.125,9.25,9.0,2.480020761489868,8000,0.0,
1996-01-16 00:00:00+00:00,9.25,9.375,9.0,2.514465808868408,10600,0.0,
1996-01-17 00:00:00+00:00,9.0,9.125,8.875,2.480020761489868,3600,0.0,
1996-01-18 00:00:00+00:00,9.0,9.25,9.0,2.480020761489868,17800,0.0,
1996-01-19 00:00:00+00:00,9.125,9.5,9.0,2.514465808868408,18200,0.0,
1996-01-22 00:00:00+00:00,9.25,9.5,9.25,2.6177995204925537,2800,0.0,
1996-01-23 00:00:00+00:00,9.375,9.375,9.0,2.548910140991211,31000,0.0,
1996-01-24 00:00:00+00:00,9.125,9.125,8.75,2.4111311435699463,18600,0.0,
1996-01-25 00:00:00+00:00,8.875,9.125,8.875,2.480020761489868,10300,0.0,
1996-01-26 00:00:00+00:00,9.0,9.0,8.875,2.445576429367065,3500,0.0,
1996-01-29 00:00:00+00:00,9.0,9.25,9.0,2.514465808868408,2200,0.0,
1996-01-30 00:00:00+00:00,9.125,9.125,9.0,2.480020761489868,2600,0.0,
1996-01-31 00:00:00+00:00,9.125,9.125,9.0,2.514465808868408,5000,0.0,
1996-02-01 00:00:00+00:00,9.0,9.0,9.0,2.480020761489868,1100,0.0,
1996-02-02 00:00:00+00:00,9.0,9.0,9.0,2.480020761489868,2500,0.0,
1996-02-05 00:00:00+00:00,9.0,9.0,8.875,2.445576429367065,9300,0.0,
1996-02-06 00:00:00+00:00,9.0,9.125,9.0,2.514465808868408,6000,0.0,
1996-02-07 00:00:00+00:00,9.125,9.25,9.125,2.548910140991211,9000,0.0,
1996-02-08 00:00:00+00:00,9.25,9.5,9.25,2.6177995204925537,18000,0.0,
1996-02-09 00:00:00+00:00,9.5,9.75,9.5,2.6866886615753174,40900,0.0,
1996-02-12 00:00:00+00:00,9.625,9.75,9.5,2.6177995204925537,13200,0.0,
1996-02-13 00:00:00+00:00,9.5,9.5,9.5,2.6177995204925537,1600,0.0,
1996-02-14 00:00:00+00:00,9.625,9.625,9.5,2.6177995204925537,6500,0.0,
1996-02-15 00:00:00+00:00,9.625,10.0,9.625,2.7211334705352783,12500,0.0,
1996-02-16 00:00:00+00:00,9.875,9.875,9.75,2.7211334705352783,23100,0.0,
1996-02-20 00:00:00+00:00,10.0,10.0,9.875,2.7211334705352783,3100,0.0,
1996-02-21 00:00:00+00:00,9.875,10.0,9.875,2.755578756332397,1400,0.0,
1996-02-22 00:00:00+00:00,9.875,10.0,9.875,2.755578756332397,24700,0.0,
1996-02-23 00:00:00+00:00,10.0,10.0,9.875,2.7211334705352783,4000,0.0,
1996-02-26 00:00:00+00:00,9.875,10.25,9.875,2.755578756332397,21400,0.0,
1996-02-27 00:00:00+00:00,9.875,10.0,9.875,2.755578756332397,14300,0.0,
1996-02-28 00:00:00+00:00,9.875,10.0,9.875,2.7211334705352783,6100,0.0,
1996-02-29 00:00:00+00:00,9.875,10.0,9.875,2.755578756332397,16600,0.0,
1996-03-01 00:00:00+00:00,10.0,10.0,10.0,2.755578756332397,2900,0.0,
1996-03-04 00:00:00+00:00,10.0,10.0,10.0,2.755578756332397,0,0.0,
