date,ELP_Open,ELP_High,ELP_Low,ELP_Close,ELP_Volume,ELP_Dividends,ELP_Stock Splits
2003-05-05 00:00:00+00:00,1.6449999809265137,1.649999976158142,1.5850000381469729,0.5418171882629395,1000600,0.0,
2003-05-06 00:00:00+00:00,1.5750000476837158,1.5800000429153442,1.4950000047683716,0.5080589652061462,797800,0.0,
2003-05-07 00:00:00+00:00,1.534999966621399,1.6449999809265137,1.5299999713897705,0.5519444942474365,1444000,0.0,
2003-05-08 00:00:00+00:00,1.649999976158142,1.7200000286102295,1.6349999904632568,0.5806390047073364,378200,0.0,
2003-05-09 00:00:00+00:00,1.7599999904632568,1.8600000143051147,1.75,0.6262122988700867,1694000,0.0,
2003-05-12 00:00:00+00:00,1.8049999475479128,1.870000004768372,1.774999976158142,0.6177727580070496,1432000,0.0,
2003-05-13 00:00:00+00:00,1.840000033378601,1.8849999904632568,1.8350000381469729,0.6194607615470886,584000,0.0,
2003-05-14 00:00:00+00:00,1.825000047683716,1.8350000381469729,1.7899999618530271,0.6127091646194458,769400,0.0,
2003-05-15 00:00:00+00:00,1.7899999618530271,1.7899999618530271,1.6799999475479126,0.5705114006996155,505000,0.0,
2003-05-16 00:00:00+00:00,1.684999942779541,1.774999976158142,1.600000023841858,0.5907662510871887,1203000,0.0,
2003-05-19 00:00:00+00:00,1.649999976158142,1.690000057220459,1.6299999952316284,0.5553204417228699,2089200,0.0,
2003-05-20 00:00:00+00:00,1.6200000047683716,1.6200000047683716,1.5299999713897705,0.5215622782707214,950200,0.0,
2003-05-21 00:00:00+00:00,1.5950000286102295,1.6649999618530271,1.5850000381469729,0.5620718598365784,1185000,0.0,
2003-05-22 00:00:00+00:00,1.6649999618530271,1.715000033378601,1.6649999618530271,0.5721994638442993,709000,0.0,
2003-05-23 00:00:00+00:00,1.6950000524520874,1.7400000095367432,1.684999942779541,0.5857027769088745,528000,0.0,
2003-05-27 00:00:00+00:00,1.625,1.6699999570846558,1.6100000143051147,0.5620718598365784,310600,0.0,
2003-05-28 00:00:00+00:00,1.6649999618530271,1.6649999618530271,1.6299999952316284,0.5536324977874756,179200,0.0,
2003-05-29 00:00:00+00:00,1.6399999856948853,1.715000033378601,1.6349999904632568,0.5603840947151184,1928800,0.0,
2003-05-30 00:00:00+00:00,1.6699999570846558,1.6699999570846558,1.6150000095367432,0.5485687255859375,344000,0.0,
2003-06-02 00:00:00+00:00,1.6200000047683716,1.6649999618530271,1.6150000095367432,0.5536324977874756,751400,0.0,
2003-06-03 00:00:00+00:00,1.625,1.6449999809265137,1.5850000381469729,0.5553204417228699,85800,0.0,
2003-06-04 00:00:00+00:00,1.6699999570846558,1.75,1.6649999618530271,0.5823268294334412,3342000,0.0,
2003-06-05 00:00:00+00:00,1.7450000047683716,1.825000047683716,1.7350000143051147,0.6059575080871582,827200,0.0,
2003-06-06 00:00:00+00:00,1.8450000286102293,1.875,1.809999942779541,0.6110213398933411,1607200,0.0,
2003-06-09 00:00:00+00:00,1.825000047683716,1.850000023841858,1.7949999570846558,0.6076455116271973,88200,0.0,
2003-06-10 00:00:00+00:00,1.840000033378601,1.840000033378601,1.75,0.5907662510871887,757000,0.0,
2003-06-11 00:00:00+00:00,1.774999976158142,1.784999966621399,1.7300000190734863,0.6025817394256592,135000,0.0,
2003-06-12 00:00:00+00:00,1.784999966621399,1.8200000524520876,1.75,0.6127091646194458,340600,0.0,
2003-06-13 00:00:00+00:00,1.840000033378601,1.840000033378601,1.7899999618530271,0.6076455116271973,559600,0.0,
2003-06-16 00:00:00+00:00,1.825000047683716,1.870000004768372,1.7949999570846558,0.6059575080871582,379600,0.0,
2003-06-17 00:00:00+00:00,1.825000047683716,1.8450000286102293,1.784999966621399,0.6025817394256592,478000,0.0,
2003-06-18 00:00:00+00:00,1.784999966621399,1.7999999523162842,1.715000033378601,0.5907662510871887,337600,0.0,
2003-06-19 00:00:00+00:00,1.7400000095367432,1.774999976158142,1.7400000095367432,0.5924543142318726,581000,0.0,
2003-06-20 00:00:00+00:00,1.715000033378601,1.7400000095367432,1.659999966621399,0.5705114006996155,767200,0.0,
2003-06-23 00:00:00+00:00,1.6799999475479126,1.6799999475479126,1.559999942779541,0.5367534756660461,1081000,0.0,
2003-06-24 00:00:00+00:00,1.6200000047683716,1.659999966621399,1.6200000047683716,0.5553204417228699,625000,0.0,
2003-06-25 00:00:00+00:00,1.649999976158142,1.6549999713897705,1.6050000190734863,0.5435049533843994,315000,0.0,
2003-06-26 00:00:00+00:00,1.6050000190734863,1.6050000190734863,1.5199999809265137,0.5131227970123291,305200,0.0,
2003-06-27 00:00:00+00:00,1.524999976158142,1.524999976158142,1.4550000429153442,0.5029953122138977,908600,0.0,
2003-06-30 00:00:00+00:00,1.4900000095367432,1.5,1.4550000429153442,0.5063710808753967,1652000,0.0,
2003-07-01 00:00:00+00:00,1.4850000143051147,1.5700000524520874,1.4500000476837158,0.530001699924469,362000,0.0,
2003-07-02 00:00:00+00:00,1.590000033378601,1.625,1.5750000476837158,0.5384413599967957,889200,0.0,
2003-07-03 00:00:00+00:00,1.5950000286102295,1.6449999809265137,1.5800000429153442,0.535065770149231,227600,0.0,
2003-07-07 00:00:00+00:00,1.590000033378601,1.5950000286102295,1.534999966621399,0.5232502222061157,479200,0.0,
2003-07-08 00:00:00+00:00,1.534999966621399,1.600000023841858,1.534999966621399,0.535065770149231,149400,0.0,
2003-07-09 00:00:00+00:00,1.5800000429153442,1.6399999856948853,1.5750000476837158,0.5502567887306213,1247600,0.0,
2003-07-10 00:00:00+00:00,1.5850000381469729,1.6100000143051147,1.559999942779541,0.5435049533843994,633200,0.0,
2003-07-11 00:00:00+00:00,1.590000033378601,1.6100000143051147,1.559999942779541,0.5333776473999023,347200,0.0,
2003-07-14 00:00:00+00:00,1.5950000286102295,1.600000023841858,1.5750000476837158,0.535065770149231,174000,0.0,
2003-07-15 00:00:00+00:00,1.600000023841858,1.600000023841858,1.559999942779541,0.530001699924469,1664400,0.0,
2003-07-16 00:00:00+00:00,1.5700000524520874,1.5700000524520874,1.5,0.5063710808753967,510200,0.0,
2003-07-17 00:00:00+00:00,1.524999976158142,1.5449999570846558,1.4950000047683716,0.5097470283508301,355800,0.0,
2003-07-18 00:00:00+00:00,1.524999976158142,1.524999976158142,1.4800000190734863,0.5013073682785034,980200,0.0,
2003-07-21 00:00:00+00:00,1.4900000095367432,1.5,1.4249999523162842,0.4861162900924682,486200,0.0,
2003-07-22 00:00:00+00:00,1.4550000429153442,1.534999966621399,1.4249999523162842,0.5097470283508301,1566200,0.0,
2003-07-23 00:00:00+00:00,1.5199999809265137,1.524999976158142,1.475000023841858,0.4996194541454315,1144400,0.0,
2003-07-24 00:00:00+00:00,1.4950000047683716,1.4950000047683716,1.475000023841858,0.4979317486286163,325800,0.0,
2003-07-25 00:00:00+00:00,1.4900000095367432,1.4900000095367432,1.475000023841858,0.5029953122138977,612800,0.0,
2003-07-28 00:00:00+00:00,1.4800000190734863,1.4800000190734863,1.4450000524520874,0.4928680062294006,275600,0.0,
2003-07-29 00:00:00+00:00,1.4500000476837158,1.4500000476837158,1.3849999904632568,0.4709251523017883,212200,0.0,
2003-07-30 00:00:00+00:00,1.409999966621399,1.4199999570846558,1.350000023841858,0.4641735851764679,812400,0.0,
2003-07-31 00:00:00+00:00,1.3700000047683716,1.3899999856948853,1.3450000286102295,0.4574219584465027,1171800,0.0,
2003-08-01 00:00:00+00:00,1.350000023841858,1.3600000143051147,1.2949999570846558,0.4388549625873565,1735600,0.0,
2003-08-04 00:00:00+00:00,1.274999976158142,1.2799999713897705,1.2000000476837158,0.4287275671958923,817600,0.0,
2003-08-05 00:00:00+00:00,1.2799999713897705,1.3650000095367432,1.274999976158142,0.4439188241958618,3795600,0.0,
2003-08-06 00:00:00+00:00,1.340000033378601,1.340000033378601,1.2649999856948853,0.4304155707359314,1408000,0.0,
2003-08-07 00:00:00+00:00,1.2999999523162842,1.3650000095367432,1.2899999618530271,0.459109753370285,970600,0.0,
2003-08-08 00:00:00+00:00,1.399999976158142,1.440000057220459,1.3799999952316284,0.4861162900924682,3098600,0.0,
2003-08-11 00:00:00+00:00,1.4600000381469729,1.4600000381469729,1.4149999618530271,0.4911801218986511,567200,0.0,
2003-08-12 00:00:00+00:00,1.4800000190734863,1.4800000190734863,1.375,0.4658614695072174,5427800,0.0,
2003-08-13 00:00:00+00:00,1.3849999904632568,1.4199999570846558,1.3650000095367432,0.4759889245033264,826400,0.0,
2003-08-14 00:00:00+00:00,1.4249999523162842,1.4249999523162842,1.3899999856948853,0.4793648421764374,278400,0.0,
2003-08-15 00:00:00+00:00,1.434999942779541,1.4500000476837158,1.434999942779541,0.4894920587539673,478400,0.0,
2003-08-18 00:00:00+00:00,1.5,1.5,1.4550000429153442,0.496243804693222,386000,0.0,
2003-08-19 00:00:00+00:00,1.5099999904632568,1.5299999713897705,1.4850000143051147,0.5046833157539368,7312600,0.0,
2003-08-20 00:00:00+00:00,1.5,1.534999966621399,1.4550000429153442,0.5148108005523682,2708600,0.0,
2003-08-21 00:00:00+00:00,1.4450000524520874,1.4500000476837158,1.399999976158142,0.481052428483963,3003200,0.0,
2003-08-22 00:00:00+00:00,1.4249999523162842,1.4249999523162842,1.3799999952316284,0.4675494432449341,825200,0.0,
2003-08-25 00:00:00+00:00,1.3949999809265137,1.3949999809265137,1.315000057220459,0.4472945034503937,586600,0.0,
2003-08-26 00:00:00+00:00,1.3250000476837158,1.4249999523162842,1.3250000476837158,0.474301129579544,1025200,0.0,
2003-08-27 00:00:00+00:00,1.434999942779541,1.4500000476837158,1.3949999809265137,0.4844282865524292,1521000,0.0,
2003-08-28 00:00:00+00:00,1.4249999523162842,1.4299999475479126,1.375,0.4675494432449341,1472400,0.0,
2003-08-29 00:00:00+00:00,1.3899999856948853,1.4149999618530271,1.375,0.472613126039505,744200,0.0,
2003-09-02 00:00:00+00:00,1.4249999523162842,1.475000023841858,1.409999966621399,0.4844282865524292,484200,0.0,
2003-09-03 00:00:00+00:00,1.440000057220459,1.440000057220459,1.3899999856948853,0.474301129579544,1553000,0.0,
2003-09-04 00:00:00+00:00,1.4049999713897705,1.4450000524520874,1.375,0.481052428483963,1394600,0.0,
2003-09-05 00:00:00+00:00,1.4299999475479126,1.5099999904632568,1.4049999713897705,0.5063710808753967,1738800,0.0,
2003-09-08 00:00:00+00:00,1.5399999618530271,1.600000023841858,1.534999966621399,0.5249379873275757,1861600,0.0,
2003-09-09 00:00:00+00:00,1.5449999570846558,1.565000057220459,1.5299999713897705,0.5215622782707214,1973200,0.0,
2003-09-10 00:00:00+00:00,1.5199999809265137,1.625,1.5049999952316284,0.535065770149231,1315800,0.0,
2003-09-11 00:00:00+00:00,1.6349999904632568,1.6699999570846558,1.6100000143051147,0.5553204417228699,2285400,0.0,
2003-09-12 00:00:00+00:00,1.6299999952316284,1.6699999570846558,1.6200000047683716,0.5553204417228699,1168800,0.0,
2003-09-15 00:00:00+00:00,1.6950000524520874,1.7200000286102295,1.6749999523162842,0.5789510607719421,734600,0.0,
2003-09-16 00:00:00+00:00,1.725000023841858,1.75,1.7000000476837158,0.5823268294334412,895600,0.0,
2003-09-17 00:00:00+00:00,1.7450000047683716,1.7549999952316284,1.7050000429153442,0.5873906016349792,966000,0.0,
2003-09-18 00:00:00+00:00,1.75,1.7599999904632568,1.6950000524520874,0.5789510607719421,883000,0.0,
2003-09-19 00:00:00+00:00,1.6950000524520874,1.6950000524520874,1.649999976158142,0.5620718598365784,586600,0.0,
2003-09-22 00:00:00+00:00,1.649999976158142,1.649999976158142,1.6150000095367432,0.5519444942474365,283200,0.0,
2003-09-23 00:00:00+00:00,1.6399999856948853,1.6449999809265137,1.5800000429153442,0.5485687255859375,412800,0.0,
2003-09-24 00:00:00+00:00,1.6349999904632568,1.6649999618530271,1.6349999904632568,0.5570083856582642,267200,0.0,
2003-09-25 00:00:00+00:00,1.6349999904632568,1.6349999904632568,1.5700000524520874,0.5316897630691528,268000,0.0,
2003-09-26 00:00:00+00:00,1.5850000381469729,1.625,1.559999942779541,0.528313934803009,329400,0.0,
2003-09-29 00:00:00+00:00,1.600000023841858,1.600000023841858,1.5549999475479126,0.5367534756660461,89200,0.0,
2003-09-30 00:00:00+00:00,1.600000023841858,1.6150000095367432,1.565000057220459,0.5435049533843994,518000,0.0,
2003-10-01 00:00:00+00:00,1.600000023841858,1.6649999618530271,1.5750000476837158,0.5603840947151184,615000,0.0,
2003-10-02 00:00:00+00:00,1.6449999809265137,1.7100000381469729,1.6150000095367432,0.5671356916427612,611800,0.0,
2003-10-03 00:00:00+00:00,1.715000033378601,1.7400000095367432,1.7050000429153442,0.5789510607719421,652000,0.0,
2003-10-06 00:00:00+00:00,1.715000033378601,1.7400000095367432,1.7050000429153442,0.5823268294334412,383400,0.0,
2003-10-07 00:00:00+00:00,1.715000033378601,1.725000023841858,1.7050000429153442,0.5772631168365479,1012600,0.0,
2003-10-08 00:00:00+00:00,1.7450000047683716,1.7450000047683716,1.715000033378601,0.5789510607719421,1096400,0.0,
2003-10-09 00:00:00+00:00,1.7400000095367432,1.840000033378601,1.7200000286102295,0.6059575080871582,1546400,0.0,
2003-10-10 00:00:00+00:00,1.8200000524520876,1.8200000524520876,1.7400000095367432,0.5975180864334106,873400,0.0,
2003-10-13 00:00:00+00:00,1.7699999809265137,1.7999999523162842,1.7649999856948853,0.5992059707641602,351000,0.0,
2003-10-14 00:00:00+00:00,1.7899999618530271,1.8049999475479128,1.774999976158142,0.6059575080871582,788800,0.0,
2003-10-15 00:00:00+00:00,1.7999999523162842,1.870000004768372,1.7999999523162842,0.6245243549346924,1174400,0.0,
2003-10-16 00:00:00+00:00,1.875,1.875,1.7549999952316284,0.5941423177719116,673400,0.0,
2003-10-17 00:00:00+00:00,1.774999976158142,1.774999976158142,1.7200000286102295,0.5907662510871887,330800,0.0,
2003-10-20 00:00:00+00:00,1.774999976158142,1.815000057220459,1.7599999904632568,0.6127091646194458,459800,0.0,
2003-10-21 00:00:00+00:00,1.7999999523162842,1.870000004768372,1.7999999523162842,0.627900242805481,763800,0.0,
2003-10-22 00:00:00+00:00,1.8450000286102293,1.8799999952316284,1.815000057220459,0.6329637169837952,546600,0.0,
2003-10-23 00:00:00+00:00,1.825000047683716,1.8350000381469729,1.774999976158142,0.6059575080871582,554400,0.0,
2003-10-24 00:00:00+00:00,1.774999976158142,1.8049999475479128,1.7450000047683716,0.6093332171440125,466000,0.0,
2003-10-27 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.75,0.5992059707641602,137600,0.0,
2003-10-28 00:00:00+00:00,1.7999999523162842,1.8550000190734863,1.7899999618530271,0.6245243549346924,417600,0.0,
2003-10-29 00:00:00+00:00,1.8650000095367432,1.875,1.815000057220459,0.6127091646194458,320200,0.0,
2003-10-30 00:00:00+00:00,1.8550000190734863,1.8550000190734863,1.7899999618530271,0.6245243549346924,215200,0.0,
2003-10-31 00:00:00+00:00,1.8650000095367432,1.8949999809265137,1.840000033378601,0.6228366494178772,318800,0.0,
2003-11-03 00:00:00+00:00,1.875,1.955000042915344,1.875,0.6582825183868408,525600,0.0,
2003-11-04 00:00:00+00:00,1.975000023841858,2.015000104904175,1.965000033378601,0.6768496036529541,741600,0.0,
2003-11-05 00:00:00+00:00,2.025000095367432,2.065000057220459,2.0199999809265137,0.6869770288467407,738200,0.0,
2003-11-06 00:00:00+00:00,2.049999952316284,2.049999952316284,1.975000023841858,0.6802253723144531,925600,0.0,
2003-11-07 00:00:00+00:00,2.049999952316284,2.075000047683716,2.025000095367432,0.6903529167175293,668800,0.0,
2003-11-10 00:00:00+00:00,2.0350000858306885,2.0350000858306885,1.975000023841858,0.6717856526374817,263000,0.0,
2003-11-11 00:00:00+00:00,1.9700000286102293,1.9900000095367432,1.909999966621399,0.651530921459198,985400,0.0,
2003-11-12 00:00:00+00:00,1.955000042915344,1.9900000095367432,1.950000047683716,0.666722297668457,721800,0.0,
2003-11-13 00:00:00+00:00,1.950000047683716,1.9700000286102293,1.899999976158142,0.6582825183868408,967800,0.0,
2003-11-14 00:00:00+00:00,1.950000047683716,1.975000023841858,1.950000047683716,0.6582825183868408,756400,0.0,
2003-11-17 00:00:00+00:00,1.899999976158142,1.924999952316284,1.870000004768372,0.6397155523300171,1028400,0.0,
2003-11-18 00:00:00+00:00,1.934999942779541,1.955000042915344,1.9149999618530276,0.6481550931930542,278400,0.0,
2003-11-19 00:00:00+00:00,1.9149999618530276,1.9149999618530276,1.875,0.6329637169837952,643600,0.0,
2003-11-20 00:00:00+00:00,1.8849999904632568,1.924999952316284,1.875,0.6329637169837952,209400,0.0,
2003-11-21 00:00:00+00:00,1.924999952316284,1.9900000095367432,1.9149999618530276,0.6650341153144836,696400,0.0,
2003-11-24 00:00:00+00:00,2.049999952316284,2.125,2.0,0.7089197039604187,1380800,0.0,
2003-11-25 00:00:00+00:00,2.130000114440918,2.140000104904175,2.075000047683716,0.7021681070327759,1510600,0.0,
2003-11-26 00:00:00+00:00,2.0799999237060547,2.0999999046325684,2.039999961853028,0.6920406222343445,200200,0.0,
2003-11-28 00:00:00+00:00,2.134999990463257,2.1449999809265137,2.1050000190734863,0.7173590660095215,1655600,0.0,
2003-12-01 00:00:00+00:00,2.150000095367432,2.180000066757202,2.1050000190734863,0.7224228382110596,462200,0.0,
2003-12-02 00:00:00+00:00,2.1600000858306885,2.2249999046325684,2.1549999713897705,0.7409896850585938,1103600,0.0,
2003-12-03 00:00:00+00:00,2.200000047683716,2.200000047683716,2.134999990463257,0.7241107225418091,905800,0.0,
2003-12-04 00:00:00+00:00,2.1449999809265137,2.1449999809265137,2.095000028610229,0.7122954726219177,100600,0.0,
2003-12-05 00:00:00+00:00,2.0999999046325684,2.190000057220459,2.0999999046325684,0.7308624982833862,353800,0.0,
2003-12-08 00:00:00+00:00,2.150000095367432,2.2249999046325684,2.150000095367432,0.7511172890663147,488600,0.0,
2003-12-09 00:00:00+00:00,2.2850000858306885,2.3499999046325684,2.2850000858306885,0.7831874489784241,651800,0.0,
2003-12-10 00:00:00+00:00,2.3499999046325684,2.384999990463257,2.220000028610229,0.7578688263893127,1482800,0.0,
2003-12-11 00:00:00+00:00,2.265000104904175,2.369999885559082,2.25,0.7933149337768555,1403400,0.0,
2003-12-12 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.234999895095825,0.754492998123169,627200,0.0,
2003-12-15 00:00:00+00:00,2.244999885559082,2.244999885559082,2.0999999046325684,0.7257987260818481,450600,0.0,
2003-12-16 00:00:00+00:00,2.134999990463257,2.150000095367432,2.0850000381469727,0.7173590660095215,654200,0.0,
2003-12-17 00:00:00+00:00,2.200000047683716,2.2249999046325684,2.0999999046325684,0.7409896850585938,868200,0.0,
2003-12-18 00:00:00+00:00,2.2249999046325684,2.244999885559082,2.184999942779541,0.7443655729293823,348800,0.0,
2003-12-19 00:00:00+00:00,2.2249999046325684,2.255000114440918,2.150000095367432,0.7426778078079224,565200,0.0,
2003-12-22 00:00:00+00:00,2.2100000381469727,2.325000047683716,2.2049999237060547,0.779811441898346,1126200,0.0,
2003-12-23 00:00:00+00:00,2.309999942779541,2.3299999237060547,2.275000095367432,0.7848755717277527,1279000,0.0,
2003-12-24 00:00:00+00:00,2.359999895095825,2.365000009536743,2.305000066757202,0.7814995646476746,42200,0.0,
2003-12-26 00:00:00+00:00,2.3299999237060547,2.3350000381469727,2.309999942779541,0.779811441898346,51600,0.0,
2003-12-29 00:00:00+00:00,2.3499999046325684,2.4749999046325684,2.319999933242798,0.8236969709396362,1209200,0.0,
2003-12-30 00:00:00+00:00,2.400000095367432,2.424999952316284,2.325000047683716,0.7983785271644592,580000,0.0,
2003-12-31 00:00:00+00:00,2.375,2.384999990463257,2.3399999141693115,0.805130124092102,105400,0.0,
2004-01-02 00:00:00+00:00,2.384999990463257,2.430000066757202,2.359999895095825,0.8152576684951782,309000,0.0,
2004-01-05 00:00:00+00:00,2.390000104904175,2.4600000381469727,2.375,0.8152576684951782,1905400,0.0,
2004-01-06 00:00:00+00:00,2.450000047683716,2.4649999141693115,2.345000028610229,0.795002818107605,691400,0.0,
2004-01-07 00:00:00+00:00,2.3499999046325684,2.375,2.2799999713897705,0.778123676776886,766400,0.0,
2004-01-08 00:00:00+00:00,2.305000066757202,2.369999885559082,2.2950000762939453,0.7933149337768555,598600,0.0,
2004-01-09 00:00:00+00:00,2.369999885559082,2.434999942779541,2.345000028610229,0.806817889213562,2003600,0.0,
2004-01-12 00:00:00+00:00,2.4049999713897705,2.4749999046325684,2.400000095367432,0.8338247537612915,562000,0.0,
2004-01-13 00:00:00+00:00,2.484999895095825,2.484999895095825,2.3499999046325684,0.805130124092102,428600,0.0,
2004-01-14 00:00:00+00:00,2.390000104904175,2.390000104904175,2.25,0.779811441898346,478800,0.0,
2004-01-15 00:00:00+00:00,2.2799999713897705,2.305000066757202,2.194999933242798,0.7494292855262756,604000,0.0,
2004-01-16 00:00:00+00:00,2.2100000381469727,2.234999895095825,2.184999942779541,0.7460534572601318,263400,0.0,
2004-01-20 00:00:00+00:00,2.4749999046325684,2.4749999046325684,2.184999942779541,0.7629325985908508,449800,0.0,
2004-01-21 00:00:00+00:00,2.2300000190734863,2.25,2.174999952316284,0.7561810612678528,266000,0.0,
2004-01-22 00:00:00+00:00,2.190000057220459,2.2049999237060547,2.140000104904175,0.7342381477355957,901800,0.0,
2004-01-23 00:00:00+00:00,2.190000057220459,2.299999952316284,2.174999952316284,0.7629325985908508,736400,0.0,
2004-01-26 00:00:00+00:00,2.275000095367432,2.359999895095825,2.25,0.7629325985908508,884800,0.0,
2004-01-27 00:00:00+00:00,2.259999990463257,2.325000047683716,2.1600000858306885,0.7528051733970642,686200,0.0,
2004-01-28 00:00:00+00:00,2.2300000190734863,2.259999990463257,2.1449999809265137,0.7241107225418091,471000,0.0,
2004-01-29 00:00:00+00:00,2.049999952316284,2.075000047683716,1.965000033378601,0.6785372495651245,1327600,0.0,
2004-01-30 00:00:00+00:00,1.975000023841858,1.9850000143051147,1.899999976158142,0.666722297668457,841800,0.0,
2004-02-02 00:00:00+00:00,1.924999952316284,2.0350000858306885,1.8350000381469729,0.675161600112915,1750800,0.0,
2004-02-03 00:00:00+00:00,1.9800000190734863,1.9850000143051147,1.924999952316284,0.653218686580658,818600,0.0,
2004-02-04 00:00:00+00:00,1.955000042915344,2.009999990463257,1.8799999952316284,0.651530921459198,1329400,0.0,
2004-02-05 00:00:00+00:00,1.950000047683716,1.965000033378601,1.7799999713897705,0.6143971085548401,914200,0.0,
2004-02-06 00:00:00+00:00,1.7899999618530271,1.975000023841858,1.7799999713897705,0.6616583466529846,2154800,0.0,
2004-02-09 00:00:00+00:00,1.975000023841858,1.9800000190734863,1.8600000143051147,0.6397155523300171,1554200,0.0,
2004-02-10 00:00:00+00:00,1.8600000143051147,1.9049999713897705,1.840000033378601,0.6329637169837952,1441600,0.0,
2004-02-11 00:00:00+00:00,1.870000004768372,2.065000057220459,1.8600000143051147,0.6869770288467407,1341000,0.0,
2004-02-12 00:00:00+00:00,2.039999961853028,2.115000009536743,2.0199999809265137,0.6852890253067017,931600,0.0,
2004-02-13 00:00:00+00:00,2.049999952316284,2.049999952316284,1.950000047683716,0.6785372495651245,738800,0.0,
2004-02-17 00:00:00+00:00,1.9600000381469729,2.0,1.909999966621399,0.653218686580658,1276600,0.0,
2004-02-18 00:00:00+00:00,1.975000023841858,1.975000023841858,1.840000033378601,0.6329637169837952,1207400,0.0,
2004-02-19 00:00:00+00:00,1.774999976158142,1.825000047683716,1.7300000190734863,0.5924543142318726,2341600,0.0,
2004-02-20 00:00:00+00:00,1.7000000476837158,1.8799999952316284,1.6749999523162842,0.6312761902809143,1345000,0.0,
2004-02-23 00:00:00+00:00,1.8949999809265137,1.919999957084656,1.830000042915344,0.627900242805481,138600,0.0,
2004-02-24 00:00:00+00:00,1.850000023841858,1.899999976158142,1.7999999523162842,0.641403317451477,438800,0.0,
2004-02-25 00:00:00+00:00,1.9049999713897705,1.9049999713897705,1.825000047683716,0.6380276679992676,780600,0.0,
2004-02-26 00:00:00+00:00,1.870000004768372,1.9049999713897705,1.840000033378601,0.6295881271362305,1096600,0.0,
2004-02-27 00:00:00+00:00,1.899999976158142,1.899999976158142,1.850000023841858,0.6329637169837952,443400,0.0,
2004-03-01 00:00:00+00:00,1.924999952316284,1.9850000143051147,1.875,0.6599704027175903,973200,0.0,
2004-03-02 00:00:00+00:00,1.975000023841858,1.975000023841858,1.8949999809265137,0.6633461713790894,1204200,0.0,
2004-03-03 00:00:00+00:00,2.0,2.039999961853028,1.8849999904632568,0.6734737753868103,772600,0.0,
2004-03-04 00:00:00+00:00,1.995000004768372,2.0,1.950000047683716,0.6599704027175903,444000,0.0,
2004-03-05 00:00:00+00:00,1.9700000286102293,2.065000057220459,1.9700000286102293,0.6903529167175293,557400,0.0,
2004-03-08 00:00:00+00:00,2.0999999046325684,2.119999885559082,2.039999961853028,0.6954165101051331,1068600,0.0,
2004-03-09 00:00:00+00:00,2.059999942779541,2.0999999046325684,1.9850000143051147,0.6768496036529541,877600,0.0,
2004-03-10 00:00:00+00:00,2.009999990463257,2.049999952316284,1.909999966621399,0.6565946340560913,1411200,0.0,
2004-03-11 00:00:00+00:00,1.9049999713897705,1.950000047683716,1.8200000524520876,0.6160849928855896,949000,0.0,
2004-03-12 00:00:00+00:00,1.875,1.9600000381469729,1.8600000143051147,0.6599704027175903,833000,0.0,
2004-03-15 00:00:00+00:00,1.9299999475479128,1.950000047683716,1.8550000190734863,0.6346518993377686,771600,0.0,
2004-03-16 00:00:00+00:00,1.909999966621399,1.924999952316284,1.870000004768372,0.6481550931930542,449200,0.0,
2004-03-17 00:00:00+00:00,1.9299999475479128,1.940000057220459,1.8600000143051147,0.6380276679992676,359400,0.0,
2004-03-18 00:00:00+00:00,1.899999976158142,1.950000047683716,1.870000004768372,0.6582825183868408,521800,0.0,
2004-03-19 00:00:00+00:00,1.950000047683716,1.9700000286102293,1.899999976158142,0.6498429775238037,245600,0.0,
2004-03-22 00:00:00+00:00,1.899999976158142,1.924999952316284,1.875,0.641403317451477,280000,0.0,
2004-03-23 00:00:00+00:00,1.950000047683716,1.950000047683716,1.8200000524520876,0.6245243549346924,851200,0.0,
2004-03-24 00:00:00+00:00,1.825000047683716,1.825000047683716,1.75,0.5992059707641602,640600,0.0,
2004-03-25 00:00:00+00:00,1.7799999713897705,1.825000047683716,1.7549999952316284,0.6059575080871582,1550400,0.0,
2004-03-26 00:00:00+00:00,1.7799999713897705,1.850000023841858,1.7599999904632568,0.6211486458778381,922000,0.0,
2004-03-29 00:00:00+00:00,1.8600000143051147,1.8899999856948853,1.815000057220459,0.6160849928855896,602200,0.0,
2004-03-30 00:00:00+00:00,1.840000033378601,1.850000023841858,1.7999999523162842,0.6211486458778381,1286400,0.0,
2004-03-31 00:00:00+00:00,1.840000033378601,1.924999952316284,1.7999999523162842,0.6498429775238037,1068200,0.0,
2004-04-01 00:00:00+00:00,1.924999952316284,1.950000047683716,1.875,0.641403317451477,258800,0.0,
2004-04-02 00:00:00+00:00,1.924999952316284,1.934999942779541,1.850000023841858,0.6464670896530151,857600,0.0,
2004-04-05 00:00:00+00:00,1.924999952316284,1.975000023841858,1.8899999856948853,0.651530921459198,559800,0.0,
2004-04-06 00:00:00+00:00,1.934999942779541,1.965000033378601,1.919999957084656,0.6565946340560913,323000,0.0,
2004-04-07 00:00:00+00:00,1.919999957084656,1.924999952316284,1.8600000143051147,0.641403317451477,627400,0.0,
2004-04-08 00:00:00+00:00,1.9149999618530276,1.924999952316284,1.870000004768372,0.6464670896530151,231600,0.0,
