date,PETS_Open,PETS_High,PETS_Low,PETS_Close,PETS_Volume,PETS_Dividends,PETS_Stock Splits
2010-01-20 00:00:00+00:00,18.57999992370605,19.1299991607666,18.520000457763672,10.512563705444336,556600,0.0,
2010-01-21 00:00:00+00:00,19.170000076293945,19.46999931335449,19.0,10.617191314697266,407900,0.0,
2010-01-22 00:00:00+00:00,19.32999992370605,19.450000762939453,18.88999938964844,10.407931327819824,298900,0.0,
2010-01-25 00:00:00+00:00,19.020000457763672,19.11000061035156,18.6200008392334,10.418941497802734,250900,0.0,
2010-01-26 00:00:00+00:00,18.81999969482422,19.0,18.809999465942383,10.407931327819824,178500,0.0,
2010-01-27 00:00:00+00:00,18.780000686645508,19.07999992370605,18.780000686645508,10.485027313232422,297700,0.0,
2010-01-28 00:00:00+00:00,19.049999237060547,19.239999771118164,18.799999237060547,10.42445182800293,248400,0.0,
2010-01-29 00:00:00+00:00,18.920000076293945,19.239999771118164,18.43000030517578,10.149109840393066,300200,0.0,
2010-02-01 00:00:00+00:00,18.440000534057617,18.850000381469727,18.290000915527344,10.352862358093262,220000,0.0,
2010-02-02 00:00:00+00:00,18.8700008392334,18.959999084472656,18.690000534057617,10.319823265075684,278600,0.0,
2010-02-03 00:00:00+00:00,18.700000762939453,18.8700008392334,18.61000061035156,10.341849327087402,119400,0.0,
2010-02-04 00:00:00+00:00,18.56999969482422,18.709999084472656,18.38999938964844,10.215192794799805,518900,0.0,
2010-02-05 00:00:00+00:00,18.520000457763672,18.700000762939453,18.399999618530277,10.297795295715332,387900,0.0,
2010-02-08 00:00:00+00:00,18.63999938964844,18.739999771118164,18.440000534057617,10.165631294250488,139200,0.0,
2010-02-09 00:00:00+00:00,18.540000915527344,18.63999938964844,18.40999984741211,10.25924587249756,140300,0.0,
2010-02-10 00:00:00+00:00,18.63999938964844,19.11000061035156,18.61000061035156,10.558218002319336,373200,0.1,
2010-02-11 00:00:00+00:00,19.09000015258789,19.200000762939453,18.959999084472656,10.619121551513672,117400,0.0,
2010-02-12 00:00:00+00:00,19.1200008392334,19.36000061035156,19.0,10.713245391845703,153300,0.0,
2010-02-16 00:00:00+00:00,19.420000076293945,19.8700008392334,19.420000076293945,10.929169654846191,330500,0.0,
2010-02-17 00:00:00+00:00,19.75,19.920000076293945,19.57999992370605,10.929169654846191,228500,0.0,
2010-02-18 00:00:00+00:00,19.790000915527344,19.790000915527344,19.239999771118164,10.884878158569336,370300,0.0,
2010-02-19 00:00:00+00:00,19.600000381469727,19.76000022888184,19.18000030517578,10.646808624267578,394900,0.0,
2010-02-22 00:00:00+00:00,19.350000381469727,19.450000762939453,19.049999237060547,10.630193710327148,310400,0.0,
2010-02-23 00:00:00+00:00,19.239999771118164,19.43000030517578,19.100000381469727,10.630193710327148,205400,0.0,
2010-02-24 00:00:00+00:00,19.200000762939453,19.3700008392334,19.190000534057617,10.718779563903809,182300,0.0,
2010-02-25 00:00:00+00:00,19.25,19.440000534057617,19.200000762939453,10.735390663146973,120000,0.0,
2010-02-26 00:00:00+00:00,19.459999084472656,19.459999084472656,19.200000762939453,10.724320411682127,173600,0.0,
2010-03-01 00:00:00+00:00,19.3799991607666,19.8799991607666,19.190000534057617,10.840585708618164,262000,0.0,
2010-03-02 00:00:00+00:00,19.770000457763672,20.09000015258789,19.479999542236328,11.034364700317385,630700,0.0,
2010-03-03 00:00:00+00:00,19.989999771118164,20.0,19.459999084472656,10.785215377807615,266100,0.0,
2010-03-04 00:00:00+00:00,19.5,19.86000061035156,18.75,10.51946258544922,532500,0.0,
2010-03-05 00:00:00+00:00,19.1200008392334,19.350000381469727,19.01000022888184,10.70217227935791,505400,0.0,
2010-03-08 00:00:00+00:00,19.540000915527344,19.88999938964844,19.530000686645508,10.97346019744873,324500,0.0,
2010-03-09 00:00:00+00:00,19.709999084472656,20.25,19.709999084472656,11.067582130432127,383100,0.0,
2010-03-10 00:00:00+00:00,20.07999992370605,20.25,19.940000534057617,11.095266342163086,361500,0.0,
2010-03-11 00:00:00+00:00,20.0,20.32999992370605,19.799999237060547,11.239214897155762,180500,0.0,
2010-03-12 00:00:00+00:00,20.350000381469727,20.959999084472656,20.239999771118164,11.582479476928713,497700,0.0,
2010-03-15 00:00:00+00:00,20.96999931335449,22.46999931335449,20.61000061035156,12.379749298095703,725700,0.0,
2010-03-16 00:00:00+00:00,22.479999542236328,23.459999084472656,22.450000762939453,12.900188446044922,1170900,0.0,
2010-03-17 00:00:00+00:00,23.34000015258789,23.450000762939453,22.07999992370605,12.257943153381348,1050700,0.0,
2010-03-18 00:00:00+00:00,21.75,21.920000076293945,21.399999618530277,12.064165115356444,694500,0.0,
2010-03-19 00:00:00+00:00,21.88999938964844,23.11000061035156,21.6299991607666,12.440649032592772,556800,0.0,
2010-03-22 00:00:00+00:00,22.229999542236328,22.729999542236328,21.809999465942383,12.390822410583496,406900,0.0,
2010-03-23 00:00:00+00:00,22.209999084472656,22.559999465942383,21.850000381469727,12.235798835754396,373500,0.0,
2010-03-24 00:00:00+00:00,22.100000381469727,22.100000381469727,21.809999465942383,12.125067710876465,261800,0.0,
2010-03-25 00:00:00+00:00,21.979999542236328,22.18000030517578,21.71999931335449,12.064165115356444,340400,0.0,
2010-03-26 00:00:00+00:00,21.90999984741211,22.07999992370605,21.56999969482422,12.125067710876465,527800,0.0,
2010-03-29 00:00:00+00:00,22.0,22.34000015258789,21.6299991607666,12.18043327331543,461200,0.0,
2010-03-30 00:00:00+00:00,22.07999992370605,22.200000762939453,21.84000015258789,12.246875762939451,162500,0.0,
2010-03-31 00:00:00+00:00,22.1299991607666,22.489999771118164,22.01000022888184,12.274547576904297,271700,0.0,
2010-04-01 00:00:00+00:00,22.290000915527344,22.729999542236328,22.01000022888184,12.545844078063965,356200,0.0,
2010-04-05 00:00:00+00:00,22.770000457763672,22.770000457763672,21.940000534057617,12.219188690185549,376800,0.0,
2010-04-06 00:00:00+00:00,21.950000762939453,22.209999084472656,21.68000030517578,12.219188690185549,211700,0.0,
2010-04-07 00:00:00+00:00,22.020000457763672,22.25,21.690000534057617,12.280088424682615,346200,0.0,
2010-04-08 00:00:00+00:00,22.36000061035156,23.5,22.25,12.922330856323242,552300,0.0,
2010-04-09 00:00:00+00:00,22.899999618530277,23.38999938964844,22.600000381469727,12.872503280639648,328000,0.0,
2010-04-12 00:00:00+00:00,23.1299991607666,23.270000457763672,22.799999237060547,12.778382301330566,236600,0.0,
2010-04-13 00:00:00+00:00,23.01000022888184,23.15999984741211,22.75,12.66765308380127,276500,0.0,
2010-04-14 00:00:00+00:00,23.020000457763672,23.049999237060547,22.700000762939453,12.67872142791748,234900,0.0,
2010-04-15 00:00:00+00:00,22.81999969482422,23.21999931335449,22.13999938964844,12.67872142791748,408600,0.0,
2010-04-16 00:00:00+00:00,22.979999542236328,23.290000915527344,22.75,12.850358963012695,316000,0.0,
2010-04-19 00:00:00+00:00,23.09000015258789,23.09000015258789,22.420000076293945,12.662113189697266,261300,0.0,
2010-04-20 00:00:00+00:00,23.0,23.440000534057617,22.57999992370605,12.97769546508789,217500,0.0,
2010-04-21 00:00:00+00:00,23.459999084472656,24.0,23.100000381469727,12.88911247253418,214400,0.0,
2010-04-22 00:00:00+00:00,23.149999618530277,24.6299991607666,22.920000076293945,13.564573287963867,339200,0.0,
2010-04-23 00:00:00+00:00,24.239999771118164,24.239999771118164,23.31999969482422,13.066282272338867,346200,0.0,
2010-04-26 00:00:00+00:00,23.65999984741211,23.979999542236328,23.32999992370605,12.922330856323242,148400,0.0,
2010-04-27 00:00:00+00:00,23.36000061035156,23.59000015258789,23.020000457763672,13.02199363708496,351600,0.0,
2010-04-28 00:00:00+00:00,23.46999931335449,23.90999984741211,23.399999618530277,12.983234405517578,215500,0.0,
2010-04-29 00:00:00+00:00,23.61000061035156,24.25,23.170000076293945,13.19362735748291,244200,0.0,
2010-04-30 00:00:00+00:00,23.780000686645508,23.780000686645508,22.1299991607666,12.257943153381348,509500,0.0,
2010-05-03 00:00:00+00:00,22.26000022888184,22.649999618530277,21.399999618530277,11.870388984680176,535000,0.0,
2010-05-04 00:00:00+00:00,21.399999618530277,21.51000022888184,20.780000686645508,11.85931396484375,409400,0.0,
2010-05-05 00:00:00+00:00,21.149999618530277,21.59000015258789,20.76000022888184,11.79287338256836,329900,0.0,
2010-05-06 00:00:00+00:00,21.350000381469727,21.46999931335449,20.15999984741211,11.372095108032228,379100,0.0,
2010-05-07 00:00:00+00:00,20.36000061035156,20.93000030517578,20.149999618530277,11.250292778015137,427700,0.0,
2010-05-10 00:00:00+00:00,20.200000762939453,21.68000030517578,19.809999465942383,11.034364700317385,753200,0.0,
2010-05-11 00:00:00+00:00,19.93000030517578,20.09000015258789,19.1200008392334,10.685564041137695,546400,0.0,
2010-05-12 00:00:00+00:00,21.0,21.239999771118164,19.86000061035156,11.754115104675291,601500,0.1,
2010-05-13 00:00:00+00:00,21.149999618530277,21.299999237060547,20.21999931335449,11.308889389038086,204300,0.0,
2010-05-14 00:00:00+00:00,20.15999984741211,20.6299991607666,20.0,11.464720726013184,275800,0.0,
2010-05-17 00:00:00+00:00,20.71999931335449,21.01000022888184,20.3700008392334,11.692896842956545,240600,0.0,
2010-05-18 00:00:00+00:00,21.36000061035156,21.670000076293945,20.75,11.559329986572266,211600,0.0,
2010-05-19 00:00:00+00:00,20.600000381469727,20.670000076293945,20.11000061035156,11.442456245422363,257700,0.0,
2010-05-20 00:00:00+00:00,20.239999771118164,20.51000022888184,19.90999984741211,11.130793571472168,243200,0.0,
2010-05-21 00:00:00+00:00,19.790000915527344,20.540000915527344,19.770000457763672,11.37010669708252,214500,0.0,
2010-05-24 00:00:00+00:00,20.43000030517578,20.71999931335449,20.149999618530277,11.214272499084473,76400,0.0,
2010-05-25 00:00:00+00:00,19.82999992370605,20.0,19.299999237060547,10.991659164428713,439500,0.0,
2010-05-26 00:00:00+00:00,19.799999237060547,20.3700008392334,19.65999984741211,11.03061866760254,161700,0.0,
2010-05-27 00:00:00+00:00,20.09000015258789,20.63999938964844,20.09000015258789,11.4368896484375,156700,0.0,
2010-05-28 00:00:00+00:00,20.450000762939453,20.450000762939453,19.709999084472656,10.97496223449707,224200,0.0,
2010-06-01 00:00:00+00:00,19.700000762939453,20.0,19.299999237060547,10.76904296875,210000,0.0,
2010-06-02 00:00:00+00:00,19.299999237060547,19.34000015258789,18.549999237060547,10.629908561706545,368000,0.0,
2010-06-03 00:00:00+00:00,19.030000686645508,19.600000381469727,18.899999618530277,10.85252571105957,258600,0.0,
2010-06-04 00:00:00+00:00,19.190000534057617,19.459999084472656,18.8799991607666,10.579819679260254,237300,0.0,
2010-06-07 00:00:00+00:00,18.8799991607666,18.8799991607666,18.09000015258789,10.078937530517578,279100,0.0,
2010-06-08 00:00:00+00:00,18.149999618530277,18.440000534057617,17.760000228881836,10.156848907470703,352400,0.0,
2010-06-09 00:00:00+00:00,18.299999237060547,18.6299991607666,17.600000381469727,9.934233665466309,249200,0.0,
2010-06-10 00:00:00+00:00,18.040000915527344,18.5,17.530000686645508,9.962059020996094,301200,0.0,
2010-06-11 00:00:00+00:00,17.829999923706055,18.229999542236328,17.770000457763672,10.095630645751951,214000,0.0,
2010-06-14 00:00:00+00:00,18.280000686645508,18.489999771118164,17.920000076293945,10.006582260131836,108900,0.0,
2010-06-15 00:00:00+00:00,18.010000228881836,18.32999992370605,17.920000076293945,10.073369026184082,225400,0.0,
2010-06-16 00:00:00+00:00,18.030000686645508,18.299999237060547,18.020000457763672,10.062237739562988,244600,0.0,
2010-06-17 00:00:00+00:00,18.07999992370605,18.239999771118164,17.81999969482422,9.917537689208984,155000,0.0,
2010-06-18 00:00:00+00:00,17.799999237060547,18.149999618530277,17.3700008392334,9.717182159423828,451800,0.0,
2010-06-21 00:00:00+00:00,17.549999237060547,17.780000686645508,17.25,9.78396987915039,268500,0.0,
2010-06-22 00:00:00+00:00,17.65999984741211,17.780000686645508,17.350000381469727,9.68379020690918,178800,0.0,
2010-06-23 00:00:00+00:00,17.34000015258789,17.520000457763672,17.299999237060547,9.711618423461914,109900,0.0,
2010-06-24 00:00:00+00:00,17.34000015258789,17.700000762939453,17.079999923706055,9.800662994384766,224000,0.0,
2010-06-25 00:00:00+00:00,17.700000762939453,17.8700008392334,17.450000762939453,9.867448806762695,286800,0.0,
2010-06-28 00:00:00+00:00,17.690000534057617,17.860000610351562,17.469999313354492,9.800662994384766,93100,0.0,
2010-06-29 00:00:00+00:00,17.5,17.780000686645508,17.25,9.650399208068848,236500,0.0,
2010-06-30 00:00:00+00:00,17.350000381469727,18.0,17.350000381469727,9.906405448913574,303000,0.0,
2010-07-01 00:00:00+00:00,17.739999771118164,17.989999771118164,17.440000534057617,9.967625617980955,216400,0.0,
2010-07-02 00:00:00+00:00,17.93000030517578,17.989999771118164,17.600000381469727,9.928668975830078,100300,0.0,
2010-07-06 00:00:00+00:00,18.040000915527344,18.07999992370605,17.229999542236328,9.633702278137209,224600,0.0,
2010-07-07 00:00:00+00:00,17.309999465942383,17.709999084472656,17.030000686645508,9.767271041870115,197800,0.0,
2010-07-08 00:00:00+00:00,17.700000762939453,17.90999984741211,17.450000762939453,9.917537689208984,161000,0.0,
2010-07-09 00:00:00+00:00,17.8799991607666,18.200000762939453,17.469999313354492,10.095630645751951,134200,0.0,
2010-07-12 00:00:00+00:00,18.020000457763672,18.440000534057617,17.790000915527344,10.006582260131836,124700,0.0,
2010-07-13 00:00:00+00:00,18.200000762939453,18.5,17.729999542236328,10.23476791381836,165000,0.0,
2010-07-14 00:00:00+00:00,18.36000061035156,18.489999771118164,18.170000076293945,10.21250343322754,72100,0.0,
2010-07-15 00:00:00+00:00,18.3799991607666,18.479999542236328,18.0,10.25146484375,75300,0.0,
2010-07-16 00:00:00+00:00,18.290000915527344,18.399999618530277,17.3799991607666,9.806227684020996,379600,0.0,
2010-07-19 00:00:00+00:00,15.220000267028809,16.90999984741211,15.0,9.271950721740724,2011500,0.0,
2010-07-20 00:00:00+00:00,16.079999923706055,16.8799991607666,15.81999969482422,9.20516586303711,593600,0.0,
2010-07-21 00:00:00+00:00,16.520000457763672,16.68000030517578,15.899999618530272,8.887938499450684,543900,0.0,
2010-07-22 00:00:00+00:00,16.010000228881836,16.309999465942383,15.920000076293944,8.876810073852539,447900,0.0,
2010-07-23 00:00:00+00:00,15.9399995803833,16.190000534057617,15.899999618530272,8.954726219177246,529700,0.0,
2010-07-26 00:00:00+00:00,15.93000030517578,16.1200008392334,15.779999732971191,8.821155548095703,350700,0.0,
2010-07-27 00:00:00+00:00,15.949999809265137,16.190000534057617,15.920000076293944,8.960286140441895,206200,0.0,
2010-07-28 00:00:00+00:00,16.1299991607666,16.260000228881836,15.789999961853027,8.871241569519043,185100,0.0,
2010-07-29 00:00:00+00:00,16.059999465942383,16.139999389648438,15.779999732971191,8.798894882202148,185000,0.0,
2010-07-30 00:00:00+00:00,15.729999542236328,16.049999237060547,15.710000038146973,8.876810073852539,180300,0.0,
2010-08-02 00:00:00+00:00,16.100000381469727,16.329999923706055,15.859999656677246,8.915764808654785,306200,0.0,
2010-08-03 00:00:00+00:00,16.149999618530273,16.600000381469727,16.049999237060547,8.960286140441895,339900,0.0,
2010-08-04 00:00:00+00:00,16.15999984741211,16.59000015258789,16.15999984741211,9.082725524902344,299800,0.0,
2010-08-05 00:00:00+00:00,16.299999237060547,16.6200008392334,16.299999237060547,9.104990005493164,163800,0.0,
2010-08-06 00:00:00+00:00,16.299999237060547,16.530000686645508,16.1200008392334,9.143949508666992,161900,0.0,
2010-08-09 00:00:00+00:00,16.40999984741211,16.829999923706055,16.40999984741211,9.327604293823242,218000,0.0,
2010-08-10 00:00:00+00:00,16.610000610351562,16.959999084472656,16.549999237060547,9.249688148498535,194300,0.0,
2010-08-11 00:00:00+00:00,16.280000686645508,16.309999465942383,15.779999732971191,8.865571975708008,209900,0.125,
2010-08-12 00:00:00+00:00,15.720000267028809,16.299999237060547,15.720000267028809,9.050621032714844,183600,0.0,
2010-08-13 00:00:00+00:00,16.1200008392334,16.190000534057617,15.75,8.949686050415039,168900,0.0,
2010-08-16 00:00:00+00:00,15.869999885559082,16.059999465942383,15.710000038146973,8.97772216796875,98000,0.0,
2010-08-17 00:00:00+00:00,16.149999618530273,16.149999618530273,15.920000076293944,8.97772216796875,119100,0.0,
2010-08-18 00:00:00+00:00,16.0,16.239999771118164,15.970000267028809,9.028188705444336,87100,0.0,
2010-08-19 00:00:00+00:00,16.040000915527344,16.229999542236328,15.899999618530272,9.000152587890625,100700,0.0,
2010-08-20 00:00:00+00:00,15.979999542236328,16.09000015258789,15.949999809265137,8.966507911682129,90500,0.0,
2010-08-23 00:00:00+00:00,16.059999465942383,16.219999313354492,15.81999969482422,8.888004302978516,77500,0.0,
2010-08-24 00:00:00+00:00,15.710000038146973,15.869999885559082,15.600000381469728,8.809496879577637,210400,0.0,
2010-08-25 00:00:00+00:00,15.619999885559082,16.299999237060547,15.56999969482422,8.983329772949219,205700,0.0,
2010-08-26 00:00:00+00:00,16.06999969482422,16.149999618530273,15.869999885559082,8.972114562988281,90000,0.0,
2010-08-27 00:00:00+00:00,16.149999618530273,16.280000686645508,15.6899995803833,9.022586822509766,133100,0.0,
2010-08-30 00:00:00+00:00,16.06999969482422,16.239999771118164,15.84000015258789,8.888004302978516,127900,0.0,
2010-08-31 00:00:00+00:00,15.800000190734863,15.890000343322754,15.31999969482422,8.663702011108398,371500,0.0,
2010-09-01 00:00:00+00:00,15.529999732971191,16.049999237060547,15.529999732971191,9.000152587890625,115000,0.0,
2010-09-02 00:00:00+00:00,15.979999542236328,16.299999237060547,15.84000015258789,9.117913246154783,75500,0.0,
2010-09-03 00:00:00+00:00,16.40999984741211,17.229999542236328,16.40999984741211,9.616986274719238,244800,0.0,
2010-09-07 00:00:00+00:00,17.15999984741211,17.280000686645508,16.780000686645508,9.504836082458496,133800,0.0,
2010-09-08 00:00:00+00:00,17.0,17.0,16.649999618530273,9.43193531036377,65700,0.0,
2010-09-09 00:00:00+00:00,17.0,17.0,16.59000015258789,9.52165985107422,58600,0.0,
2010-09-10 00:00:00+00:00,17.0,17.049999237060547,16.81999969482422,9.476794242858888,98100,0.0,
2010-09-13 00:00:00+00:00,17.030000686645508,17.079999923706055,16.799999237060547,9.549696922302246,112900,0.0,
2010-09-14 00:00:00+00:00,17.100000381469727,17.360000610351562,16.90999984741211,9.56651782989502,93700,0.0,
2010-09-15 00:00:00+00:00,17.020000457763672,17.1299991607666,16.81999969482422,9.56651782989502,99300,0.0,
2010-09-16 00:00:00+00:00,16.989999771118164,17.149999618530273,16.889999389648438,9.600163459777832,127000,0.0,
2010-09-17 00:00:00+00:00,17.260000228881836,17.299999237060547,16.969999313354492,9.605767250061035,232700,0.0,
2010-09-20 00:00:00+00:00,17.1299991607666,17.649999618530273,16.84000015258789,9.858112335205078,242000,0.0,
2010-09-21 00:00:00+00:00,17.6299991607666,17.889999389648438,17.219999313354492,9.751564025878906,170300,0.0,
2010-09-22 00:00:00+00:00,17.299999237060547,17.530000686645508,17.100000381469727,9.734745025634766,173300,0.0,
2010-09-23 00:00:00+00:00,17.260000228881836,17.5,17.170000076293945,9.790818214416504,153100,0.0,
2010-09-24 00:00:00+00:00,17.6200008392334,18.399999618530277,17.450000762939453,10.26185703277588,192800,0.0,
2010-09-27 00:00:00+00:00,18.299999237060547,18.540000915527344,17.940000534057617,10.345970153808594,166000,0.0,
2010-09-28 00:00:00+00:00,18.450000762939453,18.450000762939453,17.649999618530273,10.082412719726562,158400,0.0,
2010-09-29 00:00:00+00:00,17.899999618530273,18.010000228881836,17.709999084472656,10.093629837036133,67800,0.0,
2010-09-30 00:00:00+00:00,18.049999237060547,18.299999237060547,17.489999771118164,9.813249588012695,175400,0.0,
2010-10-01 00:00:00+00:00,17.690000534057617,17.790000915527344,17.40999984741211,9.964656829833984,111800,0.0,
2010-10-04 00:00:00+00:00,17.770000457763672,17.799999237060547,16.959999084472656,9.740350723266602,170700,0.0,
2010-10-05 00:00:00+00:00,17.549999237060547,18.209999084472656,17.280000686645508,10.065591812133787,177600,0.0,
2010-10-06 00:00:00+00:00,17.90999984741211,17.950000762939453,17.450000762939453,9.830073356628418,73900,0.0,
2010-10-07 00:00:00+00:00,17.639999389648438,17.639999389648438,16.889999389648438,9.53287124633789,214600,0.0,
2010-10-08 00:00:00+00:00,16.920000076293945,17.100000381469727,16.079999923706055,9.033795356750488,544600,0.0,
2010-10-11 00:00:00+00:00,16.09000015258789,16.34000015258789,15.510000228881836,8.994544982910156,251600,0.0,
2010-10-12 00:00:00+00:00,16.030000686645508,16.450000762939453,16.0,9.185200691223145,125700,0.0,
2010-10-13 00:00:00+00:00,16.450000762939453,16.65999984741211,16.239999771118164,9.291747093200684,208800,0.0,
2010-10-14 00:00:00+00:00,16.59000015258789,16.690000534057617,16.260000228881836,9.202025413513184,188700,0.0,
2010-10-15 00:00:00+00:00,16.59000015258789,16.729999542236328,15.890000343322754,8.949686050415039,371800,0.0,
2010-10-18 00:00:00+00:00,15.0,15.880000114440918,14.68000030517578,8.803885459899902,1248300,0.0,
2010-10-19 00:00:00+00:00,15.56999969482422,15.789999961853027,15.229999542236328,8.663702011108398,558200,0.0,
2010-10-20 00:00:00+00:00,15.449999809265137,15.68000030517578,15.34000015258789,8.65809154510498,218000,0.0,
2010-10-21 00:00:00+00:00,15.5,15.90999984741211,15.149999618530272,8.641268730163574,237400,0.0,
2010-10-22 00:00:00+00:00,15.5,15.59000015258789,15.1899995803833,8.641268730163574,165300,0.0,
2010-10-25 00:00:00+00:00,15.529999732971191,15.609999656677246,15.350000381469728,8.607624053955078,119900,0.0,
2010-10-26 00:00:00+00:00,15.239999771118164,15.369999885559082,15.140000343322754,8.529117584228516,192900,0.0,
2010-10-27 00:00:00+00:00,15.100000381469728,15.369999885559082,15.100000381469728,8.590797424316406,158500,0.0,
2010-10-28 00:00:00+00:00,15.449999809265137,15.520000457763672,15.31999969482422,8.652484893798828,98800,0.0,
2010-10-29 00:00:00+00:00,15.329999923706056,15.579999923706056,15.279999732971191,8.663702011108398,126000,0.0,
2010-11-01 00:00:00+00:00,15.670000076293944,15.789999961853027,15.399999618530272,8.815101623535156,146700,0.0,
2010-11-02 00:00:00+00:00,15.890000343322754,16.280000686645508,15.890000343322754,9.028188705444336,182300,0.0,
2010-11-03 00:00:00+00:00,16.149999618530273,16.479999542236328,15.850000381469728,9.061837196350098,162700,0.0,
2010-11-04 00:00:00+00:00,16.459999084472656,16.760000228881836,16.280000686645508,9.3366060256958,192700,0.0,
2010-11-05 00:00:00+00:00,16.59000015258789,17.100000381469727,16.579999923706055,9.454367637634276,161200,0.0,
2010-11-08 00:00:00+00:00,16.829999923706055,17.239999771118164,16.75,9.656238555908203,136600,0.0,
2010-11-09 00:00:00+00:00,17.18000030517578,17.34000015258789,17.0,9.619524955749512,110000,0.125,
2010-11-10 00:00:00+00:00,17.139999389648438,17.600000381469727,16.969999313354492,9.918900489807127,177800,0.0,
2010-11-11 00:00:00+00:00,17.5,17.649999618530273,17.25,9.817225456237791,156300,0.0,
2010-11-12 00:00:00+00:00,17.200000762939453,17.540000915527344,16.989999771118164,9.68165683746338,262000,0.0,
2010-11-15 00:00:00+00:00,17.139999389648438,17.469999313354492,17.139999389648438,9.721198081970217,129500,0.0,
2010-11-16 00:00:00+00:00,17.09000015258789,17.600000381469727,17.0,9.924549102783203,208100,0.0,
2010-11-17 00:00:00+00:00,17.600000381469727,17.600000381469727,17.25,9.834169387817385,190600,0.0,
2010-11-18 00:00:00+00:00,17.56999969482422,17.56999969482422,16.700000762939453,9.52349853515625,268100,0.0,
2010-11-19 00:00:00+00:00,16.790000915527344,17.149999618530273,16.700000762939453,9.664708137512209,84700,0.0,
2010-11-22 00:00:00+00:00,17.010000228881836,17.420000076293945,16.920000076293945,9.794629096984863,132100,0.0,
2010-11-23 00:00:00+00:00,17.280000686645508,17.450000762939453,17.209999084472656,9.834169387817385,146700,0.0,
2010-11-24 00:00:00+00:00,17.5,17.549999237060547,17.399999618530273,9.868059158325195,235400,0.0,
2010-11-26 00:00:00+00:00,17.329999923706055,17.459999084472656,17.200000762939453,9.805925369262695,34000,0.0,
2010-11-29 00:00:00+00:00,17.399999618530273,17.84000015258789,17.360000610351562,10.009275436401367,205400,0.0,
2010-11-30 00:00:00+00:00,17.549999237060547,17.84000015258789,17.549999237060547,10.01492404937744,236100,0.0,
2010-12-01 00:00:00+00:00,17.899999618530273,17.979999542236328,17.719999313354492,10.04316520690918,328500,0.0,
2010-12-02 00:00:00+00:00,17.75,17.8700008392334,17.610000610351562,10.05446434020996,184600,0.0,
2010-12-03 00:00:00+00:00,17.690000534057617,18.0,17.600000381469727,10.156136512756348,217000,0.0,
2010-12-06 00:00:00+00:00,17.8799991607666,18.11000061035156,17.8700008392334,10.173087120056152,222600,0.0,
2010-12-07 00:00:00+00:00,18.170000076293945,18.25,18.0,10.223922729492188,171300,0.0,
2010-12-08 00:00:00+00:00,17.690000534057617,18.18000030517578,17.690000534057617,10.17873191833496,201500,0.0,
2010-12-09 00:00:00+00:00,18.059999465942383,18.13999938964844,17.850000381469727,10.212620735168455,93500,0.0,
2010-12-10 00:00:00+00:00,18.280000686645508,18.40999984741211,18.09000015258789,10.291701316833496,195200,0.0,
2010-12-13 00:00:00+00:00,18.25,18.25,17.90999984741211,10.2069730758667,140600,0.0,
2010-12-14 00:00:00+00:00,18.149999618530277,18.200000762939453,18.030000686645508,10.240866661071776,268600,0.0,
2010-12-15 00:00:00+00:00,18.059999465942383,18.32999992370605,18.059999465942383,10.297353744506836,173700,0.0,
2010-12-16 00:00:00+00:00,18.239999771118164,18.34000015258789,18.18000030517578,10.336894035339355,209900,0.0,
2010-12-17 00:00:00+00:00,18.25,18.450000762939453,18.200000762939453,10.421622276306152,353700,0.0,
2010-12-20 00:00:00+00:00,18.5,18.86000061035156,18.399999618530277,10.619318008422852,186000,0.0,
2010-12-21 00:00:00+00:00,18.790000915527344,18.8700008392334,18.670000076293945,10.59108066558838,118600,0.0,
2010-12-22 00:00:00+00:00,18.75,18.790000915527344,18.59000015258789,10.545892715454102,88100,0.0,
2010-12-23 00:00:00+00:00,18.690000534057617,18.690000534057617,18.270000457763672,10.410324096679688,54800,0.0,
2010-12-27 00:00:00+00:00,18.350000381469727,18.63999938964844,18.280000686645508,10.500701904296877,60700,0.0,
2010-12-28 00:00:00+00:00,18.600000381469727,18.700000762939453,18.40999984741211,10.438566207885742,168300,0.0,
2010-12-29 00:00:00+00:00,18.0,18.549999237060547,18.0,10.353837013244627,86200,0.0,
2010-12-30 00:00:00+00:00,18.270000457763672,18.5,18.1200008392334,10.308649063110352,77800,0.0,
2010-12-31 00:00:00+00:00,18.209999084472656,18.36000061035156,17.709999084472656,10.060111045837402,121900,0.0,
2011-01-03 00:00:00+00:00,17.940000534057617,18.040000915527344,17.600000381469727,10.105298042297363,250900,0.0,
2011-01-04 00:00:00+00:00,17.780000686645508,17.780000686645508,15.899999618530272,9.020773887634276,998400,0.0,
2011-01-05 00:00:00+00:00,16.0,16.209999084472656,15.899999618530272,9.111150741577148,369500,0.0,
2011-01-06 00:00:00+00:00,16.100000381469727,16.100000381469727,15.729999542236328,8.930395126342773,297500,0.0,
2011-01-07 00:00:00+00:00,15.800000190734863,15.8100004196167,15.550000190734863,8.8004789352417,267900,0.0,
2011-01-10 00:00:00+00:00,15.619999885559082,15.93000030517578,15.609999656677246,8.913450241088867,287100,0.0,
2011-01-11 00:00:00+00:00,15.789999961853027,15.90999984741211,15.510000228881836,8.840020179748535,297200,0.0,
2011-01-12 00:00:00+00:00,15.670000076293944,15.800000190734863,15.510000228881836,8.772237777709961,160200,0.0,
