date,SPTN_Open,SPTN_High,SPTN_Low,SPTN_Close,SPTN_Volume,SPTN_Dividends,SPTN_Stock Splits
2007-05-18 00:00:00+00:00,27.440000534057617,28.540000915527344,27.34000015258789,18.16922378540039,204600,0.0,
2007-05-21 00:00:00+00:00,28.190000534057617,28.75,28.0,18.38123893737793,147500,0.0,
2007-05-22 00:00:00+00:00,28.440000534057617,29.11000061035156,28.25,18.252742767333984,230100,0.0,
2007-05-23 00:00:00+00:00,27.700000762939453,27.700000762939453,26.040000915527344,16.73007583618164,815100,0.0,
2007-05-24 00:00:00+00:00,26.200000762939453,26.229999542236328,25.06999969482422,16.56302833557129,1225200,0.0,
2007-05-25 00:00:00+00:00,25.88999938964844,26.100000381469727,25.799999237060547,16.640121459960938,329400,0.0,
2007-05-29 00:00:00+00:00,25.799999237060547,26.09000015258789,25.799999237060547,16.697946548461914,278700,0.0,
2007-05-30 00:00:00+00:00,25.899999618530277,26.31999969482422,25.8700008392334,16.94256591796875,416100,0.05,
2007-05-31 00:00:00+00:00,26.299999237060547,26.399999618530277,26.18000030517578,16.99405860900879,358000,0.0,
2007-06-01 00:00:00+00:00,26.399999618530277,26.6200008392334,26.299999237060547,17.032676696777344,421000,0.0,
2007-06-04 00:00:00+00:00,26.559999465942383,26.920000076293945,26.520000457763672,17.212923049926758,387200,0.0,
2007-06-05 00:00:00+00:00,26.65999984741211,27.51000022888184,26.65999984741211,17.560527801513672,356800,0.0,
2007-06-06 00:00:00+00:00,27.21999931335449,27.489999771118164,27.0,17.463970184326172,421900,0.0,
2007-06-07 00:00:00+00:00,27.040000915527344,27.450000762939453,26.68000030517578,17.212923049926758,464500,0.0,
2007-06-08 00:00:00+00:00,27.729999542236328,29.729999542236328,27.1299991607666,19.08612823486328,940600,0.0,
2007-06-11 00:00:00+00:00,29.57999992370605,30.57999992370605,29.540000915527344,19.63973426818848,822200,0.0,
2007-06-12 00:00:00+00:00,30.15999984741211,32.0,30.149999618530277,20.16112899780273,722000,0.0,
2007-06-13 00:00:00+00:00,31.40999984741211,32.20000076293945,30.770000457763672,20.63748359680176,380400,0.0,
2007-06-14 00:00:00+00:00,32.0099983215332,32.459999084472656,31.850000381469727,20.708295822143555,367000,0.0,
2007-06-15 00:00:00+00:00,32.59000015258789,33.15999984741211,32.41999816894531,21.062335968017575,414800,0.0,
2007-06-18 00:00:00+00:00,33.02000045776367,33.02000045776367,32.33000183105469,20.99152565002441,423300,0.0,
2007-06-19 00:00:00+00:00,32.43000030517578,32.900001525878906,32.060001373291016,20.96577835083008,276000,0.0,
2007-06-20 00:00:00+00:00,32.7599983215332,32.7599983215332,31.290000915527344,20.21906280517578,241000,0.0,
2007-06-21 00:00:00+00:00,31.31999969482422,31.989999771118164,31.15999984741211,20.54092025756836,164600,0.0,
2007-06-22 00:00:00+00:00,31.780000686645508,32.16999816894531,31.3799991607666,20.315624237060547,321700,0.0,
2007-06-25 00:00:00+00:00,31.440000534057617,32.720001220703125,31.06999969482422,20.28343772888184,358800,0.0,
2007-06-26 00:00:00+00:00,31.6200008392334,32.86000061035156,31.549999237060547,20.97220993041992,432700,0.0,
2007-06-27 00:00:00+00:00,32.43000030517578,32.900001525878906,32.099998474121094,21.17176818847656,263900,0.0,
2007-06-28 00:00:00+00:00,32.900001525878906,33.45000076293945,32.61000061035156,21.37131690979004,272700,0.0,
2007-06-29 00:00:00+00:00,33.36000061035156,33.58000183105469,32.40999984741211,21.184650421142575,273300,0.0,
2007-07-02 00:00:00+00:00,33.0,33.54999923706055,32.77000045776367,21.577301025390625,281600,0.0,
2007-07-03 00:00:00+00:00,33.720001220703125,33.93000030517578,33.25,21.76398277282715,112300,0.0,
2007-07-05 00:00:00+00:00,34.08000183105469,34.47999954223633,33.2599983215332,21.69316673278809,340200,0.0,
2007-07-06 00:00:00+00:00,33.7599983215332,33.779998779296875,32.75,21.31982421875,223400,0.0,
2007-07-09 00:00:00+00:00,32.880001068115234,33.380001068115234,32.709999084472656,21.261882781982425,321300,0.0,
2007-07-10 00:00:00+00:00,32.97999954223633,33.0099983215332,30.979999542236328,19.980897903442383,664400,0.0,
2007-07-11 00:00:00+00:00,31.13999938964844,33.27000045776367,31.1200008392334,21.32625961303711,464300,0.0,
2007-07-12 00:00:00+00:00,33.0,33.380001068115234,32.45000076293945,21.384183883666992,240500,0.0,
2007-07-13 00:00:00+00:00,33.150001525878906,33.70000076293945,32.72999954223633,21.62237548828125,191700,0.0,
2007-07-16 00:00:00+00:00,33.650001525878906,34.130001068115234,33.16999816894531,21.796167373657227,326500,0.0,
2007-07-17 00:00:00+00:00,33.869998931884766,34.279998779296875,33.84000015258789,21.84123039245605,447400,0.0,
2007-07-18 00:00:00+00:00,33.880001068115234,34.13999938964844,33.25,21.91204071044922,253800,0.0,
2007-07-19 00:00:00+00:00,33.90999984741211,34.2400016784668,33.75,21.91847419738769,169500,0.0,
2007-07-20 00:00:00+00:00,33.97999954223633,33.97999954223633,33.099998474121094,21.648122787475582,277000,0.0,
2007-07-23 00:00:00+00:00,33.900001525878906,34.7400016784668,33.70000076293945,22.08584213256836,253200,0.0,
2007-07-24 00:00:00+00:00,34.18000030517578,34.18000030517578,31.65999984741211,20.57954978942871,352300,0.0,
2007-07-25 00:00:00+00:00,32.2400016784668,32.63999938964844,31.270000457763672,20.270557403564453,290200,0.0,
2007-07-26 00:00:00+00:00,31.40999984741211,31.43000030517578,29.190000534057617,19.04107666015625,348900,0.0,
2007-07-27 00:00:00+00:00,29.309999465942383,29.709999084472656,28.6299991607666,18.468168258666992,346700,0.0,
2007-07-30 00:00:00+00:00,28.26000022888184,29.5,27.790000915527344,18.96382522583008,469300,0.0,
2007-07-31 00:00:00+00:00,29.209999084472656,30.1299991607666,28.96999931335449,18.841522216796875,387600,0.0,
2007-08-01 00:00:00+00:00,29.25,29.36000061035156,27.959999084472656,18.51966667175293,299700,0.0,
2007-08-02 00:00:00+00:00,28.65999984741211,29.51000022888184,28.049999237060547,18.19136428833008,273100,0.0,
2007-08-03 00:00:00+00:00,28.280000686645508,28.40999984741211,26.88999938964844,17.35453987121582,278100,0.0,
2007-08-06 00:00:00+00:00,26.8700008392334,27.32999992370605,26.350000381469727,17.48328399658203,533700,0.0,
2007-08-07 00:00:00+00:00,26.979999542236328,27.020000457763672,24.56999969482422,16.17654037475586,477500,0.0,
2007-08-08 00:00:00+00:00,25.31999969482422,25.34000015258789,22.25,15.629386901855469,1093700,0.0,
2007-08-09 00:00:00+00:00,23.84000015258789,23.989999771118164,21.899999618530277,14.97923755645752,887500,0.0,
2007-08-10 00:00:00+00:00,23.09000015258789,27.979999542236328,22.899999618530277,17.772953033447266,725500,0.0,
2007-08-13 00:00:00+00:00,27.71999931335449,28.049999237060547,25.51000022888184,16.479087829589844,284200,0.0,
2007-08-14 00:00:00+00:00,25.57999992370605,28.420000076293945,25.57999992370605,16.86531639099121,334300,0.0,
2007-08-15 00:00:00+00:00,26.25,26.6299991607666,25.0,16.1314754486084,278800,0.0,
2007-08-16 00:00:00+00:00,24.86000061035156,24.959999084472656,23.209999084472656,16.02849578857422,403300,0.0,
2007-08-17 00:00:00+00:00,25.82999992370605,26.100000381469727,24.799999237060547,16.26022720336914,456100,0.0,
2007-08-20 00:00:00+00:00,25.479999542236328,25.81999969482422,24.270000457763672,15.85468292236328,174100,0.0,
2007-08-21 00:00:00+00:00,24.770000457763672,25.31999969482422,24.770000457763672,16.067102432250977,224200,0.0,
2007-08-22 00:00:00+00:00,25.25,25.81999969482422,25.01000022888184,16.376087188720703,444200,0.0,
2007-08-23 00:00:00+00:00,25.850000381469727,26.209999084472656,25.170000076293945,16.33746337890625,203000,0.0,
2007-08-24 00:00:00+00:00,25.450000762939453,26.989999771118164,25.18000030517578,17.367416381835938,400700,0.0,
2007-08-27 00:00:00+00:00,26.979999542236328,26.979999542236328,26.09000015258789,16.82025146484375,211300,0.0,
2007-08-28 00:00:00+00:00,25.920000076293945,26.049999237060547,24.850000381469727,16.086421966552734,242300,0.0,
2007-08-29 00:00:00+00:00,24.899999618530277,26.51000022888184,24.899999618530277,17.015228271484375,240900,0.05,
2007-08-30 00:00:00+00:00,26.040000915527344,26.36000061035156,25.25,16.421825408935547,142600,0.0,
2007-08-31 00:00:00+00:00,25.8799991607666,26.309999465942383,25.280000686645508,16.408920288085938,116800,0.0,
2007-09-04 00:00:00+00:00,25.25,25.440000534057617,24.31999969482422,15.860669136047363,320600,0.0,
2007-09-05 00:00:00+00:00,24.3799991607666,25.149999618530277,23.809999465942383,16.08642578125,472500,0.0,
2007-09-06 00:00:00+00:00,24.979999542236328,25.0,24.06999969482422,15.667176246643066,205000,0.0,
2007-09-07 00:00:00+00:00,23.82999992370605,24.15999984741211,23.32999992370605,15.151163101196287,254900,0.0,
2007-09-10 00:00:00+00:00,23.690000534057617,23.709999084472656,22.399999618530277,14.931864738464355,373800,0.0,
2007-09-11 00:00:00+00:00,23.31999969482422,24.059999465942383,23.209999084472656,15.389815330505373,457200,0.0,
2007-09-12 00:00:00+00:00,23.68000030517578,24.030000686645508,23.07999992370605,15.196314811706545,301500,0.0,
2007-09-13 00:00:00+00:00,23.6299991607666,23.780000686645508,22.51000022888184,14.602909088134766,282200,0.0,
2007-09-14 00:00:00+00:00,22.3799991607666,22.5,21.51000022888184,14.022411346435549,625400,0.0,
2007-09-17 00:00:00+00:00,21.739999771118164,21.799999237060547,20.670000076293945,13.609606742858888,375400,0.0,
2007-09-18 00:00:00+00:00,21.26000022888184,22.040000915527344,21.26000022888184,14.035304069519045,596500,0.0,
2007-09-19 00:00:00+00:00,21.8799991607666,22.290000915527344,21.76000022888184,14.17076015472412,427400,0.0,
2007-09-20 00:00:00+00:00,21.86000061035156,22.190000534057617,21.71999931335449,14.183653831481934,431300,0.0,
2007-09-21 00:00:00+00:00,22.100000381469727,22.100000381469727,21.3700008392334,13.82891082763672,328200,0.0,
2007-09-24 00:00:00+00:00,21.450000762939453,22.600000381469727,21.25,14.377158164978027,343600,0.0,
2007-09-25 00:00:00+00:00,22.190000534057617,22.56999969482422,21.690000534057617,14.454557418823242,299700,0.0,
2007-09-26 00:00:00+00:00,22.6299991607666,23.270000457763672,22.46999931335449,14.789962768554688,445400,0.0,
2007-09-27 00:00:00+00:00,23.07999992370605,23.1200008392334,22.40999984741211,14.654513359069824,408300,0.0,
2007-09-28 00:00:00+00:00,22.75,23.100000381469727,22.26000022888184,14.531954765319824,176700,0.0,
2007-10-01 00:00:00+00:00,22.530000686645508,23.07999992370605,22.290000915527344,14.454557418823242,304400,0.0,
2007-10-02 00:00:00+00:00,22.479999542236328,22.68000030517578,22.270000457763672,14.422313690185549,242800,0.0,
2007-10-03 00:00:00+00:00,22.280000686645508,22.51000022888184,22.26000022888184,14.461015701293944,391100,0.0,
2007-10-04 00:00:00+00:00,22.479999542236328,22.63999938964844,22.25,14.519058227539062,154900,0.0,
2007-10-05 00:00:00+00:00,22.780000686645508,23.780000686645508,22.729999542236328,14.96411418914795,218400,0.0,
2007-10-08 00:00:00+00:00,23.059999465942383,23.40999984741211,22.489999771118164,14.719014167785645,205600,0.0,
2007-10-09 00:00:00+00:00,22.809999465942383,23.0,22.350000381469727,14.628710746765137,209000,0.0,
2007-10-10 00:00:00+00:00,22.71999931335449,23.11000061035156,22.450000762939453,14.519058227539062,230800,0.0,
2007-10-11 00:00:00+00:00,22.670000076293945,22.989999771118164,22.26000022888184,14.448112487792969,594700,0.0,
2007-10-12 00:00:00+00:00,22.46999931335449,23.07999992370605,22.43000030517578,14.79641342163086,110500,0.0,
2007-10-15 00:00:00+00:00,22.940000534057617,23.549999237060547,22.520000457763672,14.641605377197266,193600,0.0,
2007-10-16 00:00:00+00:00,22.71999931335449,22.729999542236328,22.209999084472656,14.325563430786133,406500,0.0,
2007-10-17 00:00:00+00:00,22.65999984741211,22.71999931335449,22.299999237060547,14.512613296508787,246700,0.0,
2007-10-18 00:00:00+00:00,22.82999992370605,25.209999084472656,22.700000762939453,15.912270545959473,491800,0.0,
2007-10-19 00:00:00+00:00,24.700000762939453,24.700000762939453,23.100000381469727,14.95766544342041,396700,0.0,
2007-10-22 00:00:00+00:00,23.059999465942383,23.36000061035156,22.549999237060547,14.66096305847168,621400,0.0,
2007-10-23 00:00:00+00:00,23.06999969482422,23.06999969482422,22.1299991607666,14.622258186340332,322700,0.0,
2007-10-24 00:00:00+00:00,22.450000762939453,22.709999084472656,21.649999618530277,14.590015411376951,356700,0.0,
2007-10-25 00:00:00+00:00,22.6200008392334,22.700000762939453,22.049999237060547,14.319116592407228,349000,0.0,
2007-10-26 00:00:00+00:00,22.149999618530277,23.06999969482422,21.989999771118164,14.654513359069824,294900,0.0,
2007-10-29 00:00:00+00:00,22.739999771118164,23.11000061035156,22.43000030517578,14.809309005737305,327900,0.0,
2007-10-30 00:00:00+00:00,22.84000015258789,23.040000915527344,22.399999618530277,14.61581325531006,219300,0.0,
2007-10-31 00:00:00+00:00,22.780000686645508,22.780000686645508,21.86000061035156,14.338461875915527,224900,0.0,
2007-11-01 00:00:00+00:00,21.88999938964844,22.32999992370605,21.049999237060547,13.577357292175291,370700,0.0,
2007-11-02 00:00:00+00:00,21.25,21.25,20.38999938964844,13.306448936462402,281500,0.0,
2007-11-05 00:00:00+00:00,20.440000534057617,20.440000534057617,19.43000030517578,13.04844856262207,366600,0.0,
2007-11-06 00:00:00+00:00,20.34000015258789,20.36000061035156,19.600000381469727,13.061345100402832,201900,0.0,
2007-11-07 00:00:00+00:00,19.989999771118164,20.170000076293945,19.61000061035156,12.803343772888184,432800,0.0,
2007-11-08 00:00:00+00:00,19.989999771118164,20.0,19.149999618530277,12.745298385620115,287700,0.0,
2007-11-09 00:00:00+00:00,19.450000762939453,19.6200008392334,19.06999969482422,12.4034423828125,232700,0.0,
2007-11-12 00:00:00+00:00,19.1299991607666,19.8700008392334,18.649999618530277,12.20994472503662,410900,0.0,
2007-11-13 00:00:00+00:00,19.149999618530277,19.790000915527344,18.86000061035156,12.75819492340088,324000,0.0,
2007-11-14 00:00:00+00:00,20.0,20.899999618530277,19.950000762939453,13.203248977661133,355600,0.0,
2007-11-15 00:00:00+00:00,20.40999984741211,21.229999542236328,20.34000015258789,13.487053871154783,418200,0.0,
2007-11-16 00:00:00+00:00,20.950000762939453,20.96999931335449,20.170000076293945,13.19035530090332,387300,0.0,
2007-11-19 00:00:00+00:00,20.270000457763672,20.549999237060547,19.739999771118164,13.003296852111816,356000,0.0,
2007-11-20 00:00:00+00:00,20.1200008392334,20.68000030517578,19.979999542236328,13.132302284240724,253400,0.0,
2007-11-21 00:00:00+00:00,20.34000015258789,21.25,20.1200008392334,13.332245826721191,301900,0.0,
2007-11-23 00:00:00+00:00,20.82999992370605,21.01000022888184,20.3799991607666,13.203248977661133,97600,0.0,
2007-11-26 00:00:00+00:00,20.459999084472656,21.899999618530277,20.459999084472656,13.609606742858888,235900,0.0,
2007-11-27 00:00:00+00:00,21.209999084472656,21.93000030517578,20.90999984741211,14.06110668182373,286200,0.0,
2007-11-28 00:00:00+00:00,22.07999992370605,22.6200008392334,21.799999237060547,14.58355712890625,202500,0.0,
2007-11-29 00:00:00+00:00,22.600000381469727,22.81999969482422,22.450000762939453,14.602959632873535,174700,0.05,
2007-11-30 00:00:00+00:00,23.200000762939453,23.200000762939453,21.86000061035156,14.544774055480955,277100,0.0,
2007-12-03 00:00:00+00:00,22.43000030517578,22.68000030517578,22.0,14.609417915344238,243600,0.0,
2007-12-04 00:00:00+00:00,22.40999984741211,23.68000030517578,22.40999984741211,14.842129707336426,314600,0.0,
2007-12-05 00:00:00+00:00,23.5,23.5,21.84000015258789,14.279735565185549,214800,0.0,
2007-12-06 00:00:00+00:00,22.09000015258789,22.190000534057617,21.1200008392334,13.756126403808594,226800,0.0,
2007-12-07 00:00:00+00:00,21.280000686645508,21.399999618530277,20.709999084472656,13.426438331604004,307800,0.0,
2007-12-10 00:00:00+00:00,20.8799991607666,20.8799991607666,20.020000457763672,13.096758842468262,365600,0.0,
2007-12-11 00:00:00+00:00,20.26000022888184,20.34000015258789,19.600000381469727,12.676580429077148,388200,0.0,
2007-12-12 00:00:00+00:00,20.229999542236328,20.229999542236328,19.61000061035156,12.84465217590332,169400,0.0,
2007-12-13 00:00:00+00:00,19.700000762939453,19.799999237060547,18.84000015258789,12.282252311706545,319800,0.0,
2007-12-14 00:00:00+00:00,18.790000915527344,19.34000015258789,18.6299991607666,12.359827995300291,189300,0.0,
2007-12-17 00:00:00+00:00,18.959999084472656,19.32999992370605,18.76000022888184,12.269327163696287,139800,0.0,
2007-12-18 00:00:00+00:00,19.36000061035156,19.559999465942383,18.75,12.62486171722412,259100,0.0,
2007-12-19 00:00:00+00:00,19.729999542236328,20.239999771118164,19.209999084472656,13.057973861694336,231400,0.0,
2007-12-20 00:00:00+00:00,20.489999771118164,20.540000915527344,19.780000686645508,13.245442390441896,233300,0.0,
2007-12-21 00:00:00+00:00,20.809999465942383,21.600000381469727,20.18000030517578,13.86601734161377,456600,0.0,
2007-12-24 00:00:00+00:00,21.520000457763672,22.489999771118164,21.32999992370605,14.195698738098145,260000,0.0,
2007-12-26 00:00:00+00:00,21.809999465942383,22.25,21.46999931335449,14.25387954711914,141400,0.0,
2007-12-27 00:00:00+00:00,22.06999969482422,22.15999984741211,21.149999618530277,13.685014724731444,125700,0.0,
2007-12-28 00:00:00+00:00,21.32999992370605,22.32999992370605,21.31999969482422,14.33791160583496,154400,0.0,
2007-12-31 00:00:00+00:00,22.100000381469727,22.989999771118164,22.0,14.771025657653809,313700,0.0,
2008-01-02 00:00:00+00:00,22.75,22.75,21.1299991607666,13.704412460327148,354200,0.0,
2008-01-03 00:00:00+00:00,21.290000915527344,21.549999237060547,20.540000915527344,13.61391258239746,225800,0.0,
2008-01-04 00:00:00+00:00,20.81999969482422,21.100000381469727,19.700000762939453,12.734758377075195,190800,0.0,
2008-01-07 00:00:00+00:00,19.82999992370605,20.06999969482422,19.309999465942383,12.84465217590332,247300,0.0,
2008-01-08 00:00:00+00:00,20.0,20.25,19.299999237060547,12.476181983947754,235400,0.0,
2008-01-09 00:00:00+00:00,19.32999992370605,19.96999931335449,18.850000381469727,12.767082214355469,240600,0.0,
2008-01-10 00:00:00+00:00,19.530000686645508,19.61000061035156,18.540000915527344,12.56668758392334,187800,0.0,
2008-01-11 00:00:00+00:00,19.32999992370605,19.59000015258789,18.399999618530277,11.933180809020996,245700,0.0,
2008-01-14 00:00:00+00:00,18.61000061035156,18.61000061035156,17.510000228881836,11.441888809204102,381700,0.0,
2008-01-15 00:00:00+00:00,17.5,18.25,17.290000915527344,11.545320510864258,285600,0.0,
2008-01-16 00:00:00+00:00,17.790000915527344,18.31999969482422,17.790000915527344,11.706931114196776,331400,0.0,
2008-01-17 00:00:00+00:00,18.1200008392334,18.1200008392334,17.40999984741211,11.286749839782717,231600,0.0,
2008-01-18 00:00:00+00:00,17.440000534057617,18.0,16.950000762939453,11.17038631439209,291500,0.0,
2008-01-22 00:00:00+00:00,17.139999389648438,18.38999938964844,16.940000534057617,11.73924732208252,192600,0.0,
2008-01-23 00:00:00+00:00,17.770000457763672,18.100000381469727,17.030000686645508,11.383710861206056,275800,0.0,
2008-01-24 00:00:00+00:00,17.6299991607666,17.739999771118164,17.209999084472656,11.189780235290527,172100,0.0,
2008-01-25 00:00:00+00:00,17.5,17.600000381469727,17.149999618530273,11.183311462402344,147700,0.0,
2008-01-28 00:00:00+00:00,17.149999618530273,17.389999389648438,16.8799991607666,11.14453125,161700,0.0,
2008-01-29 00:00:00+00:00,17.3799991607666,17.809999465942383,17.100000381469727,11.50006866455078,205700,0.0,
2008-01-30 00:00:00+00:00,17.700000762939453,18.06999969482422,16.729999542236328,11.0669584274292,334300,0.0,
2008-01-31 00:00:00+00:00,16.8700008392334,17.780000686645508,16.799999237060547,11.3643159866333,250200,0.0,
2008-02-01 00:00:00+00:00,17.6200008392334,17.850000381469727,17.15999984741211,11.31260108947754,254800,0.0,
2008-02-04 00:00:00+00:00,17.420000076293945,17.549999237060547,17.020000457763672,11.2156400680542,245000,0.0,
2008-02-05 00:00:00+00:00,16.93000030517578,18.059999465942383,16.93000030517578,11.590568542480469,228200,0.0,
2008-02-06 00:00:00+00:00,18.049999237060547,18.76000022888184,18.049999237060547,11.965499877929688,393600,0.0,
2008-02-07 00:00:00+00:00,18.51000022888184,21.350000381469727,18.51000022888184,13.639771461486816,875600,0.0,
2008-02-08 00:00:00+00:00,21.229999542236328,22.84000015258789,21.229999542236328,14.09227180480957,445400,0.0,
2008-02-11 00:00:00+00:00,21.71999931335449,21.809999465942383,20.899999618530277,14.001768112182615,354300,0.0,
2008-02-12 00:00:00+00:00,21.700000762939453,22.450000762939453,21.670000076293945,14.137521743774414,339000,0.0,
2008-02-13 00:00:00+00:00,22.040000915527344,23.0,21.950000762939453,14.6611328125,255200,0.0,
2008-02-14 00:00:00+00:00,22.68000030517578,23.049999237060547,21.43000030517578,13.89187240600586,239800,0.0,
2008-02-15 00:00:00+00:00,21.3799991607666,22.46999931335449,21.299999237060547,14.195698738098145,283100,0.0,
2008-02-19 00:00:00+00:00,22.34000015258789,22.809999465942383,22.0,14.45427131652832,155200,0.0,
2008-02-20 00:00:00+00:00,22.38999938964844,23.540000915527344,22.239999771118164,14.95849323272705,299500,0.0,
2008-02-21 00:00:00+00:00,23.030000686645508,23.209999084472656,21.75,14.189238548278809,264900,0.0,
2008-02-22 00:00:00+00:00,22.059999465942383,22.07999992370605,21.3799991607666,14.118130683898926,182300,0.0,
2008-02-25 00:00:00+00:00,21.8799991607666,22.450000762939453,21.700000762939453,14.208626747131348,170400,0.0,
2008-02-26 00:00:00+00:00,21.920000076293945,22.780000686645508,21.920000076293945,14.59648609161377,193300,0.0,
2008-02-27 00:00:00+00:00,22.489999771118164,22.5,21.65999984741211,14.176305770874023,169500,0.0,
2008-02-28 00:00:00+00:00,21.96999931335449,22.1299991607666,21.0,13.638542175292969,218200,0.05,
2008-02-29 00:00:00+00:00,21.0,21.3700008392334,20.34000015258789,13.657974243164062,373700,0.0,
2008-03-03 00:00:00+00:00,21.1200008392334,21.8700008392334,21.1200008392334,13.936577796936035,231900,0.0,
2008-03-04 00:00:00+00:00,21.32999992370605,21.600000381469727,21.100000381469727,13.936577796936035,151600,0.0,
2008-03-05 00:00:00+00:00,21.600000381469727,22.0,21.15999984741211,14.10504150390625,232900,0.0,
2008-03-06 00:00:00+00:00,21.61000061035156,21.84000015258789,20.8799991607666,13.554315567016602,172200,0.0,
2008-03-07 00:00:00+00:00,20.65999984741211,21.920000076293945,20.450000762939453,13.884743690490724,342400,0.0,
2008-03-10 00:00:00+00:00,21.5,21.84000015258789,20.559999465942383,13.418251037597656,185300,0.0,
2008-03-11 00:00:00+00:00,21.170000076293945,21.31999969482422,20.56999969482422,13.580227851867676,199800,0.0,
2008-03-12 00:00:00+00:00,21.030000686645508,21.34000015258789,20.96999931335449,13.813472747802734,257800,0.0,
2008-03-13 00:00:00+00:00,21.049999237060547,21.520000457763672,20.850000381469727,13.735724449157717,201200,0.0,
2008-03-14 00:00:00+00:00,21.36000061035156,21.399999618530277,20.649999618530277,13.424731254577637,173800,0.0,
2008-03-17 00:00:00+00:00,20.520000457763672,21.030000686645508,19.479999542236328,13.17852783203125,262200,0.0,
2008-03-18 00:00:00+00:00,20.82999992370605,20.86000061035156,19.8799991607666,13.366416931152344,234200,0.0,
2008-03-19 00:00:00+00:00,20.809999465942383,21.43000030517578,20.229999542236328,13.340502738952637,237000,0.0,
2008-03-20 00:00:00+00:00,20.799999237060547,21.850000381469727,20.399999618530277,13.897705078125,417400,0.0,
2008-03-24 00:00:00+00:00,21.46999931335449,21.479999542236328,19.8799991607666,13.223878860473633,424200,0.0,
2008-03-25 00:00:00+00:00,20.6200008392334,20.799999237060547,19.6299991607666,13.13965129852295,194400,0.0,
2008-03-26 00:00:00+00:00,20.13999938964844,21.229999542236328,20.13999938964844,13.70981502532959,155800,0.0,
2008-03-27 00:00:00+00:00,21.229999542236328,21.229999542236328,20.479999542236328,13.33401870727539,121600,0.0,
2008-03-28 00:00:00+00:00,20.88999938964844,20.989999771118164,20.299999237060547,13.185007095336914,125400,0.0,
2008-03-31 00:00:00+00:00,20.309999465942383,21.020000457763672,20.21999931335449,13.508957862854004,123500,0.0,
2008-04-01 00:00:00+00:00,21.399999618530277,22.200000762939453,20.690000534057617,14.312369346618652,680600,0.0,
2008-04-02 00:00:00+00:00,22.030000686645508,22.649999618530277,21.540000915527344,14.47435188293457,267900,0.0,
2008-04-03 00:00:00+00:00,22.229999542236328,22.229999542236328,20.989999771118164,13.917143821716309,326500,0.0,
2008-04-04 00:00:00+00:00,21.5,21.540000915527344,20.799999237060547,13.683895111083984,227800,0.0,
2008-04-07 00:00:00+00:00,20.920000076293945,21.280000686645508,20.59000015258789,13.470085144042969,123300,0.0,
2008-04-08 00:00:00+00:00,20.6299991607666,20.90999984741211,20.270000457763672,13.27570915222168,199100,0.0,
2008-04-09 00:00:00+00:00,20.56999969482422,20.56999969482422,19.40999984741211,12.634276390075684,271400,0.0,
2008-04-10 00:00:00+00:00,19.459999084472656,19.8700008392334,19.229999542236328,12.692586898803713,231400,0.0,
2008-04-11 00:00:00+00:00,19.40999984741211,19.57999992370605,18.57999992370605,12.232574462890623,295800,0.0,
2008-04-14 00:00:00+00:00,18.899999618530277,19.239999771118164,18.36000061035156,11.93453311920166,637200,0.0,
2008-04-15 00:00:00+00:00,18.540000915527344,19.170000076293945,18.540000915527344,12.323280334472656,171400,0.0,
2008-04-16 00:00:00+00:00,19.209999084472656,20.11000061035156,19.170000076293945,13.02302360534668,304800,0.0,
2008-04-17 00:00:00+00:00,20.049999237060547,20.15999984741211,19.440000534057617,12.744424819946287,206600,0.0,
2008-04-18 00:00:00+00:00,19.989999771118164,20.540000915527344,19.850000381469727,13.24979019165039,186500,0.0,
2008-04-21 00:00:00+00:00,20.239999771118164,20.540000915527344,19.670000076293945,12.925841331481934,232200,0.0,
2008-04-22 00:00:00+00:00,19.81999969482422,20.520000457763672,19.559999465942383,12.841611862182615,248400,0.0,
2008-04-23 00:00:00+00:00,19.8700008392334,20.149999618530277,19.68000030517578,12.880483627319336,107500,0.0,
2008-04-24 00:00:00+00:00,19.93000030517578,20.540000915527344,19.8799991607666,13.165563583374023,128100,0.0,
2008-04-25 00:00:00+00:00,20.40999984741211,20.81999969482422,20.06999969482422,13.30161952972412,77500,0.0,
2008-04-28 00:00:00+00:00,20.459999084472656,20.84000015258789,20.190000534057617,13.120210647583008,54400,0.0,
2008-04-29 00:00:00+00:00,20.280000686645508,20.790000915527344,20.26000022888184,13.431204795837402,69600,0.0,
2008-04-30 00:00:00+00:00,20.84000015258789,21.6299991607666,20.649999618530277,13.528392791748049,260800,0.0,
2008-05-01 00:00:00+00:00,20.90999984741211,21.440000534057617,20.90999984741211,13.781082153320312,100600,0.0,
2008-05-02 00:00:00+00:00,21.40999984741211,21.420000076293945,20.790000915527344,13.470085144042969,121200,0.0,
2008-05-05 00:00:00+00:00,20.690000534057617,20.729999542236328,20.34000015258789,13.269231796264648,104000,0.0,
2008-05-06 00:00:00+00:00,20.399999618530277,20.8799991607666,20.0,13.204437255859377,221200,0.0,
2008-05-07 00:00:00+00:00,20.36000061035156,20.3700008392334,19.84000015258789,12.964712142944336,69900,0.0,
2008-05-08 00:00:00+00:00,20.049999237060547,20.239999771118164,19.81999969482422,13.08781909942627,117700,0.0,
2008-05-09 00:00:00+00:00,20.01000022888184,20.46999931335449,20.01000022888184,13.081335067749023,138400,0.0,
2008-05-12 00:00:00+00:00,20.299999237060547,20.940000534057617,20.299999237060547,13.515439987182615,110700,0.0,
