date,BRKR_Open,BRKR_High,BRKR_Low,BRKR_Close,BRKR_Volume,BRKR_Dividends,BRKR_Stock Splits
2005-08-12 00:00:00+00:00,4.099999904632568,4.119999885559082,4.059999942779541,3.9532084465026855,138900,0.0,
2005-08-15 00:00:00+00:00,4.050000190734863,4.21999979019165,4.050000190734863,4.078860759735107,192700,0.0,
2005-08-16 00:00:00+00:00,4.21999979019165,4.25,4.179999828338623,4.0981926918029785,273000,0.0,
2005-08-17 00:00:00+00:00,4.260000228881836,4.300000190734863,4.139999866485596,4.0015363693237305,134400,0.0,
2005-08-18 00:00:00+00:00,4.119999885559082,4.210000038146973,4.059999942779541,3.9628753662109375,84100,0.0,
2005-08-19 00:00:00+00:00,4.090000152587891,4.159999847412109,4.090000152587891,3.9628753662109375,30000,0.0,
2005-08-22 00:00:00+00:00,4.090000152587891,4.179999828338623,4.090000152587891,4.04019832611084,253500,0.0,
2005-08-23 00:00:00+00:00,4.170000076293945,4.230000019073486,4.150000095367432,4.030534267425537,141000,0.0,
2005-08-24 00:00:00+00:00,4.179999828338623,4.199999809265137,4.150000095367432,4.049864768981934,41100,0.0,
2005-08-25 00:00:00+00:00,4.199999809265137,4.400000095367432,4.150000095367432,4.185183048248291,434400,0.0,
2005-08-26 00:00:00+00:00,4.329999923706055,4.349999904632568,4.21999979019165,4.0981926918029785,100200,0.0,
2005-08-29 00:00:00+00:00,4.21999979019165,4.300000190734863,4.170000076293945,4.156185150146484,75500,0.0,
2005-08-30 00:00:00+00:00,4.329999923706055,4.349999904632568,4.239999771118164,4.136855602264404,54600,0.0,
2005-08-31 00:00:00+00:00,4.25,4.369999885559082,4.25,4.214179515838623,201100,0.0,
2005-09-01 00:00:00+00:00,4.360000133514404,4.599999904632568,4.329999923706055,4.388158321380615,302000,0.0,
2005-09-02 00:00:00+00:00,4.639999866485596,4.690000057220459,4.179999828338623,4.243176460266113,455300,0.0,
2005-09-06 00:00:00+00:00,4.389999866485596,4.46999979019165,4.309999942779541,4.26250696182251,134400,0.0,
2005-09-07 00:00:00+00:00,4.440000057220459,4.449999809265137,4.389999866485596,4.301169395446777,55000,0.0,
2005-09-08 00:00:00+00:00,4.449999809265137,4.519999980926514,4.429999828338623,4.3108344078063965,125000,0.0,
2005-09-09 00:00:00+00:00,4.5,4.550000190734863,4.429999828338623,4.349497318267822,104600,0.0,
2005-09-12 00:00:00+00:00,4.460000038146973,4.599999904632568,4.460000038146973,4.436487197875977,159400,0.0,
2005-09-13 00:00:00+00:00,4.559999942779541,4.659999847412109,4.539999961853027,4.407491683959961,83800,0.0,
2005-09-14 00:00:00+00:00,4.53000020980835,4.670000076293945,4.53000020980835,4.407491683959961,90600,0.0,
2005-09-15 00:00:00+00:00,4.539999961853027,4.539999961853027,4.25,4.185183048248291,210200,0.0,
2005-09-16 00:00:00+00:00,4.389999866485596,4.510000228881836,4.300000190734863,4.359161853790283,318300,0.0,
2005-09-19 00:00:00+00:00,4.5,4.539999961853027,4.409999847412109,4.272172927856445,62500,0.0,
2005-09-20 00:00:00+00:00,4.400000095367432,4.480000019073486,4.25,4.185183048248291,134300,0.0,
2005-09-21 00:00:00+00:00,4.269999980926514,4.309999942779541,4.110000133514404,4.0015363693237305,159800,0.0,
2005-09-22 00:00:00+00:00,4.179999828338623,4.289999961853027,4.099999904632568,4.136855602264404,225000,0.0,
2005-09-23 00:00:00+00:00,4.25,4.420000076293945,4.199999809265137,4.26250696182251,48400,0.0,
2005-09-26 00:00:00+00:00,4.420000076293945,4.420000076293945,4.289999961853027,4.223845958709717,288100,0.0,
2005-09-27 00:00:00+00:00,4.349999904632568,4.53000020980835,4.349999904632568,4.291502952575684,101900,0.0,
2005-09-28 00:00:00+00:00,4.460000038146973,4.5,4.349999904632568,4.2818379402160645,81900,0.0,
2005-09-29 00:00:00+00:00,4.349999904632568,4.420000076293945,4.25,4.272172927856445,45000,0.0,
2005-09-30 00:00:00+00:00,4.400000095367432,4.400000095367432,4.289999961853027,4.233510971069336,62300,0.0,
2005-10-03 00:00:00+00:00,4.349999904632568,4.650000095367432,4.25,4.484813690185547,83300,0.0,
2005-10-04 00:00:00+00:00,4.639999866485596,4.760000228881836,4.489999771118164,4.368827819824219,140500,0.0,
2005-10-05 00:00:00+00:00,4.5,4.5,4.300000190734863,4.194846630096436,97500,0.0,
2005-10-06 00:00:00+00:00,4.389999866485596,4.53000020980835,4.349999904632568,4.291502952575684,213100,0.0,
2005-10-07 00:00:00+00:00,4.429999828338623,4.630000114440918,4.429999828338623,4.436487197875977,178900,0.0,
2005-10-10 00:00:00+00:00,4.639999866485596,4.670000076293945,4.440000057220459,4.301169395446777,38900,0.0,
2005-10-11 00:00:00+00:00,4.489999771118164,4.510000228881836,4.369999885559082,4.223845958709717,71500,0.0,
2005-10-12 00:00:00+00:00,4.340000152587891,4.429999828338623,4.260000228881836,4.252841949462891,66300,0.0,
2005-10-13 00:00:00+00:00,4.449999809265137,4.519999980926514,4.260000228881836,4.359161853790283,50400,0.0,
2005-10-14 00:00:00+00:00,4.570000171661377,4.599999904632568,4.320000171661377,4.407491683959961,47600,0.0,
2005-10-17 00:00:00+00:00,4.559999942779541,4.579999923706055,4.360000133514404,4.359161853790283,37400,0.0,
2005-10-18 00:00:00+00:00,4.539999961853027,4.539999961853027,4.360000133514404,4.320499897003174,26300,0.0,
2005-10-19 00:00:00+00:00,4.420000076293945,4.539999961853027,4.300000190734863,4.388158321380615,41300,0.0,
2005-10-20 00:00:00+00:00,4.489999771118164,4.53000020980835,4.21999979019165,4.156185150146484,124000,0.0,
2005-10-21 00:00:00+00:00,4.289999961853027,4.46999979019165,4.28000020980835,4.272172927856445,149600,0.0,
2005-10-24 00:00:00+00:00,4.440000057220459,4.539999961853027,4.400000095367432,4.378493785858154,79000,0.0,
2005-10-25 00:00:00+00:00,4.489999771118164,4.489999771118164,4.230000019073486,4.291502952575684,80200,0.0,
2005-10-26 00:00:00+00:00,4.400000095367432,4.539999961853027,4.289999961853027,4.214179515838623,42400,0.0,
2005-10-27 00:00:00+00:00,4.300000190734863,4.300000190734863,3.9700000286102295,3.8662190437316895,111000,0.0,
2005-10-28 00:00:00+00:00,4.010000228881836,4.159999847412109,4.0,4.0015363693237305,284300,0.0,
2005-10-31 00:00:00+00:00,4.139999866485596,4.289999961853027,4.070000171661377,4.020866870880127,111300,0.0,
2005-11-01 00:00:00+00:00,4.110000133514404,4.380000114440918,4.070000171661377,3.9725401401519775,84100,0.0,
2005-11-02 00:00:00+00:00,4.03000020980835,4.320000171661377,4.019999980926514,4.088527202606201,124200,0.0,
2005-11-03 00:00:00+00:00,4.309999942779541,4.360000133514404,4.079999923706055,3.9725401401519775,161300,0.0,
2005-11-04 00:00:00+00:00,4.119999885559082,4.320000171661377,4.119999885559082,4.175517082214356,245500,0.0,
2005-11-07 00:00:00+00:00,4.340000152587891,4.5,4.329999923706055,4.3398308753967285,105400,0.0,
2005-11-08 00:00:00+00:00,4.5,4.53000020980835,4.289999961853027,4.272172927856445,47800,0.0,
2005-11-09 00:00:00+00:00,4.440000057220459,4.53000020980835,4.269999980926514,4.301169395446777,53900,0.0,
2005-11-10 00:00:00+00:00,4.449999809265137,4.949999809265137,4.369999885559082,4.581470489501953,208700,0.0,
2005-11-11 00:00:00+00:00,4.659999847412109,4.829999923706055,4.639999866485596,4.620131492614746,68300,0.0,
2005-11-14 00:00:00+00:00,4.860000133514404,5.0,4.639999866485596,4.5911359786987305,134500,0.0,
2005-11-15 00:00:00+00:00,4.75,4.849999904632568,4.699999809265137,4.542806625366211,80400,0.0,
2005-11-16 00:00:00+00:00,4.679999828338623,4.840000152587891,4.579999923706055,4.455817222595215,46000,0.0,
2005-11-17 00:00:00+00:00,4.670000076293945,4.809999942779541,4.610000133514404,4.600800514221191,45500,0.0,
2005-11-18 00:00:00+00:00,4.860000133514404,4.869999885559082,4.71999979019165,4.687790870666504,54400,0.0,
2005-11-21 00:00:00+00:00,4.840000152587891,4.900000095367432,4.71999979019165,4.610466957092285,54600,0.0,
2005-11-22 00:00:00+00:00,4.699999809265137,4.849999904632568,4.699999809265137,4.629798412322998,56900,0.0,
2005-11-23 00:00:00+00:00,4.829999923706055,4.960000038146973,4.789999961853027,4.7747802734375,47800,0.0,
2005-11-25 00:00:00+00:00,4.989999771118164,5.0,4.909999847412109,4.765116214752197,24100,0.0,
2005-11-28 00:00:00+00:00,5.0,5.0,4.679999828338623,4.523478031158447,76400,0.0,
2005-11-29 00:00:00+00:00,4.71999979019165,4.96999979019165,4.71999979019165,4.639462471008301,40700,0.0,
2005-11-30 00:00:00+00:00,4.809999942779541,4.96999979019165,4.789999961853027,4.784446239471436,84400,0.0,
2005-12-01 00:00:00+00:00,4.909999847412109,5.25,4.809999942779541,5.064746856689453,247900,0.0,
2005-12-02 00:00:00+00:00,5.239999771118164,5.239999771118164,5.119999885559082,5.026085376739502,72400,0.0,
2005-12-05 00:00:00+00:00,5.119999885559082,5.239999771118164,5.119999885559082,5.006755352020264,82000,0.0,
2005-12-06 00:00:00+00:00,5.239999771118164,5.239999771118164,5.150000095367432,5.006755352020264,86400,0.0,
2005-12-07 00:00:00+00:00,5.079999923706055,5.170000076293945,5.079999923706055,4.9390950202941895,58000,0.0,
2005-12-08 00:00:00+00:00,5.159999847412109,5.289999961853027,5.159999847412109,5.074413299560547,89500,0.0,
2005-12-09 00:00:00+00:00,5.25,5.5,5.170000076293945,5.238727569580078,224300,0.0,
2005-12-12 00:00:00+00:00,5.420000076293945,5.5,5.380000114440918,5.219396114349365,82400,0.0,
2005-12-13 00:00:00+00:00,5.400000095367432,5.46999979019165,5.349999904632568,5.219396114349365,110600,0.0,
2005-12-14 00:00:00+00:00,5.460000038146973,5.599999904632568,5.360000133514404,5.248392581939697,90600,0.0,
2005-12-15 00:00:00+00:00,5.400000095367432,5.449999809265137,5.139999866485596,5.209731101989746,112600,0.0,
2005-12-16 00:00:00+00:00,5.360000133514404,5.389999866485596,5.090000152587891,5.016421318054199,260500,0.0,
2005-12-19 00:00:00+00:00,5.110000133514404,5.179999828338623,4.809999942779541,4.697456359863281,228900,0.0,
2005-12-20 00:00:00+00:00,4.820000171661377,4.829999923706055,4.730000019073486,4.5911359786987305,138700,0.0,
2005-12-21 00:00:00+00:00,4.730000019073486,4.840000152587891,4.699999809265137,4.610466957092285,84600,0.0,
2005-12-22 00:00:00+00:00,4.769999980926514,4.920000076293945,4.769999980926514,4.72645378112793,32400,0.0,
2005-12-23 00:00:00+00:00,4.949999809265137,5.019999980926514,4.849999904632568,4.832774639129639,50900,0.0,
2005-12-27 00:00:00+00:00,4.900000095367432,5.010000228881836,4.789999961853027,4.629798412322998,103500,0.0,
2005-12-28 00:00:00+00:00,4.860000133514404,5.0,4.800000190734863,4.803777694702148,42100,0.0,
2005-12-29 00:00:00+00:00,5.019999980926514,5.019999980926514,4.829999923706055,4.72645378112793,55100,0.0,
2005-12-30 00:00:00+00:00,4.820000171661377,4.900000095367432,4.75,4.697456359863281,111200,0.0,
2006-01-03 00:00:00+00:00,4.940000057220459,4.980000019073486,4.789999961853027,4.7747802734375,115200,0.0,
2006-01-04 00:00:00+00:00,4.949999809265137,4.980000019073486,4.800000190734863,4.755448818206787,68700,0.0,
2006-01-05 00:00:00+00:00,4.880000114440918,5.059999942779541,4.869999885559082,4.832774639129639,32800,0.0,
2006-01-06 00:00:00+00:00,5.010000228881836,5.130000114440918,4.960000038146973,4.803777694702148,61600,0.0,
2006-01-09 00:00:00+00:00,4.949999809265137,5.019999980926514,4.840000152587891,4.784446239471436,68100,0.0,
2006-01-10 00:00:00+00:00,4.989999771118164,5.0,4.829999923706055,4.765116214752197,70900,0.0,
2006-01-11 00:00:00+00:00,4.880000114440918,4.909999847412109,4.519999980926514,4.397825717926025,427400,0.0,
2006-01-12 00:00:00+00:00,4.510000228881836,4.690000057220459,4.5,4.388158321380615,115100,0.0,
2006-01-13 00:00:00+00:00,4.519999980926514,4.739999771118164,4.489999771118164,4.57180643081665,64600,0.0,
2006-01-17 00:00:00+00:00,4.730000019073486,4.730000019073486,4.539999961853027,4.407491683959961,55500,0.0,
2006-01-18 00:00:00+00:00,4.539999961853027,4.650000095367432,4.539999961853027,4.475148677825928,33600,0.0,
2006-01-19 00:00:00+00:00,4.690000057220459,4.690000057220459,4.519999980926514,4.436487197875977,125500,0.0,
2006-01-20 00:00:00+00:00,4.619999885559082,4.619999885559082,4.340000152587891,4.194846630096436,147800,0.0,
2006-01-23 00:00:00+00:00,4.329999923706055,4.46999979019165,4.269999980926514,4.272172927856445,175000,0.0,
2006-01-24 00:00:00+00:00,4.380000114440918,4.679999828338623,4.380000114440918,4.494481563568115,115200,0.0,
2006-01-25 00:00:00+00:00,4.670000076293945,4.690000057220459,4.550000190734863,4.5138115882873535,45300,0.0,
2006-01-26 00:00:00+00:00,4.75,4.869999885559082,4.639999866485596,4.697456359863281,70900,0.0,
2006-01-27 00:00:00+00:00,4.860000133514404,5.010000228881836,4.789999961853027,4.832774639129639,77600,0.0,
2006-01-30 00:00:00+00:00,5.0,5.050000190734863,4.960000038146973,4.8134446144104,38200,0.0,
2006-01-31 00:00:00+00:00,5.019999980926514,5.050000190734863,4.849999904632568,4.755448818206787,67300,0.0,
2006-02-01 00:00:00+00:00,4.869999885559082,5.050000190734863,4.860000133514404,4.871437072753906,54700,0.0,
2006-02-02 00:00:00+00:00,5.050000190734863,5.050000190734863,4.889999866485596,4.8134446144104,67400,0.0,
2006-02-03 00:00:00+00:00,4.929999828338623,4.989999771118164,4.809999942779541,4.658795356750488,35200,0.0,
2006-02-06 00:00:00+00:00,4.820000171661377,4.920000076293945,4.610000133514404,4.658795356750488,53200,0.0,
2006-02-07 00:00:00+00:00,4.769999980926514,4.809999942779541,4.570000171661377,4.465484142303467,112700,0.0,
2006-02-08 00:00:00+00:00,4.590000152587891,4.809999942779541,4.489999771118164,4.629798412322998,55800,0.0,
2006-02-09 00:00:00+00:00,4.849999904632568,4.849999904632568,4.489999771118164,4.349497318267822,97200,0.0,
2006-02-10 00:00:00+00:00,4.449999809265137,4.590000152587891,4.429999828338623,4.388158321380615,42100,0.0,
2006-02-13 00:00:00+00:00,4.539999961853027,4.650000095367432,4.449999809265137,4.349497318267822,40500,0.0,
2006-02-14 00:00:00+00:00,4.539999961853027,4.590000152587891,4.420000076293945,4.426821231842041,57400,0.0,
2006-02-15 00:00:00+00:00,4.619999885559082,4.730000019073486,4.489999771118164,4.57180643081665,34000,0.0,
2006-02-16 00:00:00+00:00,4.75,4.900000095367432,4.659999847412109,4.72645378112793,52700,0.0,
2006-02-17 00:00:00+00:00,4.929999828338623,4.949999809265137,4.710000038146973,4.7747802734375,87000,0.0,
2006-02-21 00:00:00+00:00,4.980000019073486,5.039999961853027,4.510000228881836,4.4171552658081055,95100,0.0,
2006-02-22 00:00:00+00:00,4.550000190734863,4.579999923706055,4.400000095367432,4.3108344078063965,107400,0.0,
2006-02-23 00:00:00+00:00,4.460000038146973,4.539999961853027,4.239999771118164,4.272172927856445,164600,0.0,
2006-02-24 00:00:00+00:00,4.400000095367432,4.75,4.360000133514404,4.5138115882873535,67400,0.0,
2006-02-27 00:00:00+00:00,4.650000095367432,4.769999980926514,4.519999980926514,4.600800514221191,74600,0.0,
2006-02-28 00:00:00+00:00,4.710000038146973,4.71999979019165,4.429999828338623,4.320499897003174,299200,0.0,
2006-03-01 00:00:00+00:00,4.449999809265137,4.710000038146973,4.449999809265137,4.504145622253418,78700,0.0,
2006-03-02 00:00:00+00:00,4.619999885559082,4.650000095367432,4.449999809265137,4.330165863037109,57000,0.0,
2006-03-03 00:00:00+00:00,4.440000057220459,4.519999980926514,4.429999828338623,4.301169395446777,128400,0.0,
2006-03-06 00:00:00+00:00,4.449999809265137,4.619999885559082,4.409999847412109,4.426821231842041,448800,0.0,
2006-03-07 00:00:00+00:00,4.550000190734863,4.610000133514404,4.429999828338623,4.301169395446777,66200,0.0,
2006-03-08 00:00:00+00:00,4.440000057220459,4.699999809265137,4.400000095367432,4.484813690185547,63100,0.0,
2006-03-09 00:00:00+00:00,4.510000228881836,4.699999809265137,4.46999979019165,4.349497318267822,70100,0.0,
2006-03-10 00:00:00+00:00,4.5,4.690000057220459,4.46999979019165,4.504145622253418,56000,0.0,
2006-03-13 00:00:00+00:00,4.679999828338623,4.820000171661377,4.679999828338623,4.581470489501953,59600,0.0,
2006-03-14 00:00:00+00:00,4.690000057220459,4.889999866485596,4.610000133514404,4.72645378112793,64500,0.0,
2006-03-15 00:00:00+00:00,4.929999828338623,4.960000038146973,4.880000114440918,4.716787815093994,134000,0.0,
2006-03-16 00:00:00+00:00,4.900000095367432,4.920000076293945,4.829999923706055,4.72645378112793,62300,0.0,
2006-03-17 00:00:00+00:00,4.900000095367432,4.900000095367432,4.75,4.687790870666504,316600,0.0,
2006-03-20 00:00:00+00:00,4.860000133514404,4.920000076293945,4.639999866485596,4.736119270324707,81400,0.0,
2006-03-21 00:00:00+00:00,4.630000114440918,4.900000095367432,4.570000171661377,4.475148677825928,121200,0.0,
2006-03-22 00:00:00+00:00,4.630000114440918,4.849999904632568,4.570000171661377,4.687790870666504,55500,0.0,
2006-03-23 00:00:00+00:00,4.849999904632568,4.929999828338623,4.550000190734863,4.755448818206787,77300,0.0,
2006-03-24 00:00:00+00:00,4.929999828338623,4.929999828338623,4.71999979019165,4.687790870666504,32500,0.0,
2006-03-27 00:00:00+00:00,4.820000171661377,5.050000190734863,4.820000171661377,4.832774639129639,82500,0.0,
2006-03-28 00:00:00+00:00,4.960000038146973,5.039999961853027,4.860000133514404,4.852106094360352,94100,0.0,
2006-03-29 00:00:00+00:00,5.019999980926514,5.090000152587891,4.960000038146973,4.881103038787842,86100,0.0,
2006-03-30 00:00:00+00:00,5.03000020980835,5.349999904632568,5.03000020980835,5.055083274841309,154200,0.0,
2006-03-31 00:00:00+00:00,5.369999885559082,5.449999809265137,5.159999847412109,5.219396114349365,323800,0.0,
2006-04-03 00:00:00+00:00,5.400000095367432,5.480000019073486,5.329999923706055,5.277390003204346,196300,0.0,
2006-04-04 00:00:00+00:00,5.429999828338623,5.699999809265137,5.369999885559082,5.422371864318848,100900,0.0,
2006-04-05 00:00:00+00:00,5.610000133514404,5.639999866485596,5.449999809265137,5.403041362762451,129000,0.0,
2006-04-06 00:00:00+00:00,5.599999904632568,5.599999904632568,5.449999809265137,5.364379405975342,72800,0.0,
2006-04-07 00:00:00+00:00,5.559999942779541,5.590000152587891,5.139999866485596,5.026085376739502,95700,0.0,
2006-04-10 00:00:00+00:00,5.170000076293945,5.260000228881836,4.960000038146973,4.861772060394287,134800,0.0,
2006-04-11 00:00:00+00:00,5.070000171661377,5.139999866485596,4.760000228881836,4.716787815093994,135700,0.0,
2006-04-12 00:00:00+00:00,4.900000095367432,4.989999771118164,4.78000020980835,4.794112205505371,63300,0.0,
2006-04-13 00:00:00+00:00,4.980000019073486,5.03000020980835,4.869999885559082,4.784446239471436,35400,0.0,
2006-04-17 00:00:00+00:00,4.929999828338623,5.070000171661377,4.820000171661377,4.803777694702148,92600,0.0,
2006-04-18 00:00:00+00:00,5.190000057220459,5.46999979019165,5.150000095367432,5.084077835083008,694700,0.0,
2006-04-19 00:00:00+00:00,5.309999942779541,5.309999942779541,4.900000095367432,4.8231072425842285,546300,0.0,
2006-04-20 00:00:00+00:00,4.980000019073486,5.210000038146973,4.980000019073486,5.026085376739502,233800,0.0,
2006-04-21 00:00:00+00:00,5.239999771118164,6.039999961853027,5.179999828338623,5.519028186798096,527400,0.0,
2006-04-24 00:00:00+00:00,5.730000019073486,6.050000190734863,5.690000057220459,5.509364604949951,407300,0.0,
2006-04-25 00:00:00+00:00,5.699999809265137,5.78000020980835,5.630000114440918,5.5576910972595215,281900,0.0,
2006-04-26 00:00:00+00:00,5.78000020980835,5.909999847412109,5.739999771118164,5.596353530883789,230800,0.0,
2006-04-27 00:00:00+00:00,5.769999980926514,5.889999866485596,5.730000019073486,5.586687088012695,161100,0.0,
2006-04-28 00:00:00+00:00,5.78000020980835,5.980000019073486,5.75,5.654345512390137,262100,0.0,
2006-05-01 00:00:00+00:00,5.820000171661377,5.940000057220459,5.769999980926514,5.596353530883789,214600,0.0,
2006-05-02 00:00:00+00:00,5.849999904632568,6.0,5.789999961853027,5.751002311706543,272500,0.0,
2006-05-03 00:00:00+00:00,5.940000057220459,5.940000057220459,5.340000152587891,5.219396114349365,297200,0.0,
2006-05-04 00:00:00+00:00,5.400000095367432,5.579999923706055,5.389999866485596,5.325717449188232,232100,0.0,
2006-05-05 00:00:00+00:00,5.570000171661377,5.610000133514404,5.400000095367432,5.33538293838501,152500,0.0,
2006-05-08 00:00:00+00:00,5.480000019073486,5.800000190734863,5.460000038146973,5.57702112197876,226200,0.0,
2006-05-09 00:00:00+00:00,5.809999942779541,5.860000133514404,5.570000171661377,5.393377780914307,158400,0.0,
2006-05-10 00:00:00+00:00,5.579999923706055,5.690000057220459,5.300000190734863,5.132406234741211,202900,0.0,
2006-05-11 00:00:00+00:00,5.340000152587891,5.400000095367432,5.239999771118164,5.113076686859131,147900,0.0,
2006-05-12 00:00:00+00:00,5.28000020980835,5.289999961853027,5.179999828338623,5.026085376739502,181100,0.0,
2006-05-15 00:00:00+00:00,5.199999809265137,5.360000133514404,5.159999847412109,5.045415878295898,202000,0.0,
2006-05-16 00:00:00+00:00,5.199999809265137,5.420000076293945,5.130000114440918,5.161402702331543,194800,0.0,
2006-05-17 00:00:00+00:00,5.28000020980835,5.389999866485596,5.21999979019165,5.209731101989746,130600,0.0,
2006-05-18 00:00:00+00:00,5.389999866485596,5.429999828338623,5.170000076293945,5.016421318054199,79300,0.0,
2006-05-19 00:00:00+00:00,5.150000095367432,5.340000152587891,5.130000114440918,5.093745231628418,150100,0.0,
2006-05-22 00:00:00+00:00,5.230000019073486,5.289999961853027,5.150000095367432,5.055083274841309,121500,0.0,
2006-05-23 00:00:00+00:00,5.289999961853027,5.409999847412109,5.070000171661377,4.919764518737793,134000,0.0,
2006-05-24 00:00:00+00:00,5.039999961853027,5.269999980926514,5.010000228881836,4.958425045013428,163700,0.0,
2006-05-25 00:00:00+00:00,5.190000057220459,5.300000190734863,5.139999866485596,5.074413299560547,125600,0.0,
2006-05-26 00:00:00+00:00,5.260000228881836,5.269999980926514,5.179999828338623,5.074413299560547,85600,0.0,
2006-05-30 00:00:00+00:00,5.309999942779541,5.460000038146973,5.239999771118164,5.229063034057617,175000,0.0,
2006-05-31 00:00:00+00:00,5.449999809265137,5.860000133514404,5.440000057220459,5.596353530883789,281700,0.0,
2006-06-01 00:00:00+00:00,5.820000171661377,6.260000228881836,5.809999942779541,6.002304553985596,318500,0.0,
2006-06-02 00:00:00+00:00,6.25,6.25,5.820000171661377,5.683341979980469,222500,0.0,
2006-06-05 00:00:00+00:00,5.869999885559082,6.03000020980835,5.659999847412109,5.499698638916016,218800,0.0,
2006-06-06 00:00:00+00:00,5.699999809265137,5.809999942779541,5.21999979019165,5.132406234741211,261500,0.0,
2006-06-07 00:00:00+00:00,5.300000190734863,5.550000190734863,5.269999980926514,5.180733680725098,150300,0.0,
2006-06-08 00:00:00+00:00,5.340000152587891,5.510000228881836,5.150000095367432,5.229063034057617,148300,0.0,
2006-06-09 00:00:00+00:00,5.409999847412109,5.420000076293945,5.230000019073486,5.074413299560547,118200,0.0,
2006-06-12 00:00:00+00:00,5.25,5.300000190734863,5.090000152587891,4.9294304847717285,114900,0.0,
2006-06-13 00:00:00+00:00,5.070000171661377,5.179999828338623,4.920000076293945,4.803777694702148,129100,0.0,
2006-06-14 00:00:00+00:00,5.010000228881836,5.139999866485596,4.820000171661377,4.832774639129639,128800,0.0,
2006-06-15 00:00:00+00:00,5.019999980926514,5.210000038146973,5.0,5.026085376739502,88400,0.0,
2006-06-16 00:00:00+00:00,5.190000057220459,5.300000190734863,4.96999979019165,4.832774639129639,458700,0.0,
2006-06-19 00:00:00+00:00,5.010000228881836,5.039999961853027,4.860000133514404,4.745783805847168,77100,0.0,
2006-06-20 00:00:00+00:00,4.949999809265137,4.949999809265137,4.559999942779541,4.465484142303467,272400,0.0,
2006-06-21 00:00:00+00:00,4.619999885559082,4.860000133514404,4.559999942779541,4.620131492614746,161200,0.0,
2006-06-22 00:00:00+00:00,4.75,4.769999980926514,4.519999980926514,4.455817222595215,158500,0.0,
2006-06-23 00:00:00+00:00,4.639999866485596,4.800000190734863,4.570000171661377,4.610466957092285,79900,0.0,
2006-06-26 00:00:00+00:00,4.820000171661377,5.0,4.760000228881836,4.832774639129639,94600,0.0,
2006-06-27 00:00:00+00:00,5.019999980926514,5.289999961853027,5.019999980926514,5.064746856689453,220000,0.0,
2006-06-28 00:00:00+00:00,5.309999942779541,5.309999942779541,5.059999942779541,4.987422466278076,196300,0.0,
2006-06-29 00:00:00+00:00,5.230000019073486,5.940000057220459,5.170000076293945,5.57702112197876,339900,0.0,
2006-06-30 00:00:00+00:00,5.75,5.840000152587891,5.300000190734863,5.180733680725098,776500,0.0,
2006-07-03 00:00:00+00:00,5.599999904632568,5.599999904632568,5.210000038146973,5.113076686859131,134800,0.0,
2006-07-05 00:00:00+00:00,5.199999809265137,5.690000057220459,5.190000057220459,5.3160505294799805,219400,0.0,
2006-07-06 00:00:00+00:00,5.489999771118164,5.659999847412109,5.460000038146973,5.461036205291748,251000,0.0,
2006-07-07 00:00:00+00:00,5.599999904632568,5.650000095367432,5.480000019073486,5.383709907531738,212000,0.0,
2006-07-10 00:00:00+00:00,5.590000152587891,5.789999961853027,5.289999961853027,5.171068668365479,199600,0.0,
2006-07-11 00:00:00+00:00,5.309999942779541,5.53000020980835,5.28000020980835,5.277390003204346,110000,0.0,
2006-07-12 00:00:00+00:00,5.460000038146973,5.639999866485596,5.400000095367432,5.403041362762451,409700,0.0,
2006-07-13 00:00:00+00:00,5.619999885559082,5.619999885559082,5.389999866485596,5.267723083496094,349300,0.0,
2006-07-14 00:00:00+00:00,5.519999980926514,5.619999885559082,5.389999866485596,5.345048904418945,205800,0.0,
2006-07-17 00:00:00+00:00,5.460000038146973,5.539999961853027,5.300000190734863,5.258060455322266,259700,0.0,
2006-07-18 00:00:00+00:00,5.480000019073486,5.539999961853027,5.389999866485596,5.277390003204346,158500,0.0,
2006-07-19 00:00:00+00:00,5.46999979019165,5.900000095367432,5.46999979019165,5.5576910972595215,604900,0.0,
2006-07-20 00:00:00+00:00,5.760000228881836,5.940000057220459,5.650000095367432,5.606019020080566,168700,0.0,
2006-07-21 00:00:00+00:00,5.820000171661377,5.829999923706055,5.630000114440918,5.509364604949951,126200,0.0,
2006-07-24 00:00:00+00:00,5.71999979019165,5.96999979019165,5.650000095367432,5.751002311706543,161700,0.0,
2006-07-25 00:00:00+00:00,5.900000095367432,6.0,5.690000057220459,5.760666370391846,134400,0.0,
2006-07-26 00:00:00+00:00,5.900000095367432,6.0,5.789999961853027,5.615684509277344,114100,0.0,
2006-07-27 00:00:00+00:00,5.840000152587891,5.920000076293945,5.590000152587891,5.451369762420654,126500,0.0,
2006-07-28 00:00:00+00:00,5.699999809265137,5.989999771118164,5.650000095367432,5.702671527862549,73500,0.0,
2006-07-31 00:00:00+00:00,5.800000190734863,5.940000057220459,5.670000076293945,5.644680976867676,183500,0.0,
2006-08-01 00:00:00+00:00,5.739999771118164,5.829999923706055,5.46999979019165,5.325717449188232,171700,0.0,
2006-08-02 00:00:00+00:00,5.599999904632568,5.900000095367432,5.550000190734863,5.702671527862549,230600,0.0,
2006-08-03 00:00:00+00:00,5.809999942779541,6.300000190734863,5.809999942779541,6.069965839385986,240700,0.0,
2006-08-04 00:00:00+00:00,6.300000190734863,6.480000019073486,6.110000133514404,6.147288799285889,272600,0.0,
