date,PSP_Open,PSP_High,PSP_Low,PSP_Close,PSP_Volume,PSP_Dividends,PSP_Stock Splits
2007-03-20 00:00:00+00:00,132.25,133.35000610351562,132.25,45.31488037109375,22060,0.0,
2007-03-21 00:00:00+00:00,133.6999969482422,135.5500030517578,133.0500030517578,45.97749328613281,21900,0.0,
2007-03-22 00:00:00+00:00,135.5,136.1999969482422,135.35000610351562,46.28334045410156,27140,0.0,
2007-03-23 00:00:00+00:00,136.6999969482422,137.10000610351562,136.1999969482422,46.538204193115234,17000,0.0,
2007-03-26 00:00:00+00:00,137.25,137.5500030517578,135.85000610351562,46.74211120605469,12100,0.0,
2007-03-27 00:00:00+00:00,137.0,137.0,136.1999969482422,46.43626022338867,7160,0.0,
2007-03-28 00:00:00+00:00,135.4499969482422,136.0,135.0,45.926536560058594,9200,0.0,
2007-03-29 00:00:00+00:00,136.4499969482422,136.4499969482422,134.8000030517578,46.02846908569336,11700,0.0,
2007-03-30 00:00:00+00:00,135.60000610351562,135.85000610351562,134.1999969482422,45.73963928222656,11760,0.0,
2007-04-02 00:00:00+00:00,135.25,135.25,134.14999389648438,45.8245849609375,6760,0.0,
2007-04-03 00:00:00+00:00,136.1999969482422,136.89999389648438,135.64999389648438,46.4702377319336,6520,0.0,
2007-04-04 00:00:00+00:00,137.14999389648438,137.14999389648438,136.0500030517578,46.26632690429688,10840,0.0,
2007-04-05 00:00:00+00:00,136.5,137.1999969482422,136.14999389648438,46.538204193115234,7740,0.0,
2007-04-09 00:00:00+00:00,137.5500030517578,137.5500030517578,136.5,46.40230178833008,18420,0.0,
2007-04-10 00:00:00+00:00,137.0500030517578,137.14999389648438,136.4499969482422,46.4532470703125,4340,0.0,
2007-04-11 00:00:00+00:00,136.39999389648438,136.39999389648438,135.25,46.11341857910156,10040,0.0,
2007-04-12 00:00:00+00:00,135.89999389648438,136.5500030517578,134.85000610351562,46.38529968261719,13380,0.0,
2007-04-13 00:00:00+00:00,136.60000610351562,137.39999389648438,136.3000030517578,46.69112014770508,9760,0.0,
2007-04-16 00:00:00+00:00,138.10000610351562,140.10000610351562,138.10000610351562,47.45572662353516,16600,0.0,
2007-04-17 00:00:00+00:00,140.60000610351562,140.60000610351562,140.14999389648438,47.65959930419922,11900,0.0,
2007-04-18 00:00:00+00:00,140.75,141.64999389648438,140.35000610351562,47.9824447631836,14400,0.0,
2007-04-19 00:00:00+00:00,140.25,141.89999389648438,139.6999969482422,47.99942779541016,8360,0.0,
2007-04-20 00:00:00+00:00,142.14999389648438,142.39999389648438,140.8000030517578,48.03342819213867,9080,0.0,
2007-04-23 00:00:00+00:00,141.75,141.75,140.64999389648438,47.81254577636719,9840,0.0,
2007-04-24 00:00:00+00:00,140.5,140.5,139.0,47.55765914916992,7140,0.0,
2007-04-25 00:00:00+00:00,141.10000610351562,141.25,139.85000610351562,47.9824447631836,8940,0.0,
2007-04-26 00:00:00+00:00,141.25,141.9499969482422,140.14999389648438,48.15236282348633,9420,0.0,
2007-04-27 00:00:00+00:00,141.60000610351562,141.60000610351562,140.5500030517578,47.84651947021485,11200,0.0,
2007-04-30 00:00:00+00:00,140.6999969482422,140.89999389648438,139.0500030517578,47.25183868408203,3900,0.0,
2007-05-01 00:00:00+00:00,139.5,139.5,138.14999389648438,47.30281448364258,14140,0.0,
2007-05-02 00:00:00+00:00,138.89999389648438,140.39999389648438,138.8000030517578,47.7105827331543,11300,0.0,
2007-05-03 00:00:00+00:00,140.75,141.0500030517578,140.0,47.863525390625,8500,0.0,
2007-05-04 00:00:00+00:00,141.4499969482422,141.9499969482422,141.1999969482422,48.220306396484375,4620,0.0,
2007-05-07 00:00:00+00:00,141.85000610351562,142.1999969482422,141.6999969482422,48.220306396484375,4080,0.0,
2007-05-08 00:00:00+00:00,141.5500030517578,142.14999389648438,141.10000610351562,48.27128601074219,6580,0.0,
2007-05-09 00:00:00+00:00,142.0,142.9499969482422,141.60000610351562,48.4921760559082,7380,0.0,
2007-05-10 00:00:00+00:00,142.5,142.5,140.4499969482422,47.74456024169922,10560,0.0,
2007-05-11 00:00:00+00:00,141.14999389648438,141.9499969482422,141.0500030517578,48.237300872802734,7400,0.0,
2007-05-14 00:00:00+00:00,142.3000030517578,142.3000030517578,141.10000610351562,48.050392150878906,6760,0.0,
2007-05-15 00:00:00+00:00,141.75,142.35000610351562,140.0,47.59165954589844,7220,0.0,
2007-05-16 00:00:00+00:00,140.75,141.10000610351562,139.6999969482422,47.9484748840332,5080,0.0,
2007-05-17 00:00:00+00:00,141.5500030517578,141.6999969482422,140.9499969482422,48.050392150878906,5860,0.0,
2007-05-18 00:00:00+00:00,141.4499969482422,141.4499969482422,140.4499969482422,47.829532623291016,10100,0.0,
2007-05-21 00:00:00+00:00,140.25,141.4499969482422,140.25,47.93146514892578,13120,0.0,
2007-05-22 00:00:00+00:00,141.39999389648438,142.1999969482422,141.25,48.237300872802734,13320,0.0,
2007-05-23 00:00:00+00:00,142.14999389648438,142.89999389648438,141.25,47.99942779541016,32560,0.0,
2007-05-24 00:00:00+00:00,141.64999389648438,142.25,139.89999389648438,47.62564086914063,9100,0.0,
2007-05-25 00:00:00+00:00,141.0,141.5500030517578,140.89999389648438,48.10138320922852,6140,0.0,
2007-05-29 00:00:00+00:00,142.25,143.1999969482422,142.25,48.66207504272461,7420,0.0,
2007-05-30 00:00:00+00:00,142.14999389648438,144.35000610351562,142.14999389648438,49.01888275146485,7660,0.0,
2007-05-31 00:00:00+00:00,145.3000030517578,145.5,144.39999389648438,49.25675582885742,10620,0.0,
2007-06-01 00:00:00+00:00,145.64999389648438,146.10000610351562,145.35000610351562,49.64754486083984,6740,0.0,
2007-06-04 00:00:00+00:00,145.9499969482422,146.85000610351562,145.5500030517578,49.83444213867188,10200,0.0,
2007-06-05 00:00:00+00:00,146.64999389648438,146.64999389648438,145.4499969482422,49.42665863037109,10520,0.0,
2007-06-06 00:00:00+00:00,144.75,144.75,143.5,48.91694641113281,14520,0.0,
2007-06-07 00:00:00+00:00,143.6999969482422,143.75,140.5,47.93146514892578,7700,0.0,
2007-06-08 00:00:00+00:00,141.14999389648438,142.0500030517578,140.89999389648438,48.27128601074219,7300,0.0,
2007-06-11 00:00:00+00:00,142.14999389648438,143.0500030517578,141.9499969482422,48.37324523925781,9280,0.0,
2007-06-12 00:00:00+00:00,141.9499969482422,141.9499969482422,139.0500030517578,47.31980514526367,15000,0.0,
2007-06-13 00:00:00+00:00,140.89999389648438,141.0,139.64999389648438,47.863525390625,6320,0.0,
2007-06-14 00:00:00+00:00,141.10000610351562,142.0,141.10000610351562,48.050392150878906,14580,0.0,
2007-06-15 00:00:00+00:00,141.39999389648438,141.39999389648438,140.39999389648438,48.32095336914063,20580,1.09,
2007-06-18 00:00:00+00:00,141.60000610351562,142.0,140.85000610351562,48.492164611816406,5380,0.0,
2007-06-19 00:00:00+00:00,141.6999969482422,142.75,141.3000030517578,48.83464431762695,6460,0.0,
2007-06-20 00:00:00+00:00,143.3000030517578,143.3000030517578,141.3000030517578,48.44080352783203,20220,0.0,
2007-06-21 00:00:00+00:00,141.89999389648438,141.89999389648438,139.5,48.303829193115234,14340,0.0,
2007-06-22 00:00:00+00:00,140.60000610351562,140.64999389648438,138.10000610351562,47.362064361572266,7820,0.0,
2007-06-25 00:00:00+00:00,139.0,139.0,136.0,46.71137237548828,13340,0.0,
2007-06-26 00:00:00+00:00,137.8000030517578,137.8000030517578,134.75,46.24907302856445,20160,0.0,
2007-06-27 00:00:00+00:00,134.64999389648438,136.64999389648438,134.0,46.797000885009766,31460,0.0,
2007-06-28 00:00:00+00:00,136.75,137.85000610351562,136.75,46.98535919189453,13040,0.0,
2007-06-29 00:00:00+00:00,138.25,138.25,135.3000030517578,46.5401725769043,12640,0.0,
2007-07-02 00:00:00+00:00,136.5500030517578,136.85000610351562,136.0,46.728515625,13960,0.0,
2007-07-03 00:00:00+00:00,137.35000610351562,138.3000030517578,137.35000610351562,47.2935791015625,4040,0.0,
2007-07-05 00:00:00+00:00,138.25,138.85000610351562,138.10000610351562,47.499053955078125,9000,0.0,
2007-07-06 00:00:00+00:00,139.0,139.85000610351562,138.39999389648438,47.89287185668945,6380,0.0,
2007-07-09 00:00:00+00:00,140.60000610351562,140.60000610351562,138.60000610351562,47.499053955078125,238060,0.0,
2007-07-10 00:00:00+00:00,138.0,138.0,136.14999389648438,46.69426727294922,18960,0.0,
2007-07-11 00:00:00+00:00,136.60000610351562,136.60000610351562,135.5500030517578,46.591529846191406,7140,0.0,
2007-07-12 00:00:00+00:00,137.14999389648438,138.5,137.10000610351562,47.43056488037109,3720,0.0,
2007-07-13 00:00:00+00:00,138.14999389648438,138.60000610351562,137.5,47.43056488037109,6300,0.0,
2007-07-16 00:00:00+00:00,138.35000610351562,139.10000610351562,137.85000610351562,47.44766616821289,22320,0.0,
2007-07-17 00:00:00+00:00,138.5500030517578,138.5500030517578,137.89999389648438,47.27645111083984,45460,0.0,
2007-07-18 00:00:00+00:00,136.9499969482422,137.3000030517578,134.5,46.40317916870117,9320,0.0,
2007-07-19 00:00:00+00:00,136.39999389648438,136.89999389648438,135.60000610351562,46.50591659545898,7360,0.0,
2007-07-20 00:00:00+00:00,135.5,135.5,133.1999969482422,45.6497802734375,64340,0.0,
2007-07-23 00:00:00+00:00,133.85000610351562,134.5500030517578,133.10000610351562,45.63263702392578,8440,0.0,
2007-07-24 00:00:00+00:00,131.75,131.75,127.1500015258789,43.73199462890625,35040,0.0,
2007-07-25 00:00:00+00:00,128.39999389648438,129.14999389648438,125.3000030517578,43.42378616333008,20720,0.0,
2007-07-26 00:00:00+00:00,124.0999984741211,124.4000015258789,120.4499969482422,42.01969909667969,38580,0.0,
2007-07-27 00:00:00+00:00,122.1500015258789,123.3499984741211,121.0999984741211,41.81422805786133,16120,0.0,
2007-07-30 00:00:00+00:00,122.5500030517578,123.1999969482422,121.1500015258789,42.01969909667969,10940,0.0,
2007-07-31 00:00:00+00:00,124.6999969482422,125.5500030517578,121.1500015258789,41.488895416259766,33660,0.0,
2007-08-01 00:00:00+00:00,122.1500015258789,122.1500015258789,115.9499969482422,40.786842346191406,112560,0.0,
2007-08-02 00:00:00+00:00,119.8499984741211,121.25,119.5500030517578,41.42041397094727,52300,0.0,
2007-08-03 00:00:00+00:00,121.4499969482422,121.4499969482422,117.1999969482422,40.136192321777344,11400,0.0,
2007-08-06 00:00:00+00:00,117.8000030517578,120.0,113.9000015258789,41.095062255859375,47380,0.0,
2007-08-07 00:00:00+00:00,119.6500015258789,124.25,119.6500015258789,42.39640808105469,12800,0.0,
2007-08-08 00:00:00+00:00,126.0500030517578,130.85000610351562,125.6999969482422,43.83473205566406,29360,0.0,
2007-08-09 00:00:00+00:00,125.0999984741211,128.60000610351562,122.0500030517578,43.54363632202149,88660,0.0,
2007-08-10 00:00:00+00:00,124.4499969482422,125.0,121.6999969482422,42.46488952636719,14860,0.0,
2007-08-13 00:00:00+00:00,127.4000015258789,127.4000015258789,122.9000015258789,42.208045959472656,6500,0.0,
2007-08-14 00:00:00+00:00,122.3000030517578,122.6999969482422,117.4000015258789,40.23891830444336,26180,0.0,
2007-08-15 00:00:00+00:00,116.0500030517578,118.3499984741211,113.3000030517578,38.90332412719727,72200,0.0,
2007-08-16 00:00:00+00:00,112.5500030517578,115.0,108.8000030517578,39.24578857421875,96800,0.0,
2007-08-17 00:00:00+00:00,121.75,121.75,118.0,41.21492385864258,13020,0.0,
2007-08-20 00:00:00+00:00,121.3499984741211,121.8000030517578,118.75,41.1635627746582,18100,0.0,
2007-08-21 00:00:00+00:00,120.3499984741211,122.3000030517578,119.6500015258789,41.72860336303711,7120,0.0,
2007-08-22 00:00:00+00:00,122.8499984741211,124.0,122.8499984741211,42.32790756225586,9460,0.0,
2007-08-23 00:00:00+00:00,124.3499984741211,124.4000015258789,122.3000030517578,42.1738166809082,12840,0.0,
2007-08-24 00:00:00+00:00,122.8000030517578,123.3499984741211,121.8499984741211,42.22517013549805,19820,0.0,
2007-08-27 00:00:00+00:00,122.3000030517578,123.0999984741211,121.9000015258789,41.77999496459961,10260,0.0,
2007-08-28 00:00:00+00:00,121.1999969482422,121.3499984741211,118.8499984741211,40.70124053955078,17680,0.0,
2007-08-29 00:00:00+00:00,119.9499969482422,120.75,119.0,41.35190963745117,18860,0.0,
2007-08-30 00:00:00+00:00,119.4000015258789,121.3000030517578,119.3499984741211,41.24917984008789,9880,0.0,
2007-08-31 00:00:00+00:00,121.6500015258789,122.8000030517578,121.3000030517578,41.831356048583984,7400,0.0,
2007-09-04 00:00:00+00:00,122.0500030517578,123.6999969482422,122.0500030517578,42.242313385009766,14080,0.0,
2007-09-05 00:00:00+00:00,122.3499984741211,122.3499984741211,121.0999984741211,41.64300155639648,10160,0.0,
2007-09-06 00:00:00+00:00,121.5500030517578,122.0500030517578,120.9499969482422,41.71150588989258,11720,0.0,
2007-09-07 00:00:00+00:00,119.0999984741211,120.3000030517578,118.6500015258789,40.83821487426758,9540,0.0,
2007-09-10 00:00:00+00:00,119.0500030517578,119.1999969482422,117.0999984741211,40.51287841796875,3560,0.0,
2007-09-11 00:00:00+00:00,118.0999984741211,120.6500015258789,118.0999984741211,41.317657470703125,5400,0.0,
2007-09-12 00:00:00+00:00,119.5500030517578,120.9499969482422,119.5500030517578,41.12931823730469,3040,0.0,
2007-09-13 00:00:00+00:00,119.3000030517578,121.5500030517578,119.3000030517578,41.54026412963867,6500,0.0,
2007-09-14 00:00:00+00:00,121.0999984741211,122.3499984741211,120.1999969482422,41.89985275268555,3740,0.0,
2007-09-17 00:00:00+00:00,122.1500015258789,122.1500015258789,121.0500030517578,41.625885009765625,2900,0.0,
2007-09-18 00:00:00+00:00,121.6999969482422,125.5,121.5500030517578,42.910099029541016,10400,0.0,
2007-09-19 00:00:00+00:00,126.6500015258789,128.5500030517578,126.6500015258789,44.0059700012207,6620,0.0,
2007-09-20 00:00:00+00:00,126.8000030517578,127.6999969482422,125.8000030517578,43.321048736572266,7920,0.0,
2007-09-21 00:00:00+00:00,126.9000015258789,126.9000015258789,126.0999984741211,43.42941284179688,2440,0.565,
2007-09-24 00:00:00+00:00,127.6500015258789,127.6999969482422,126.0500030517578,43.44659423828125,12740,0.0,
2007-09-25 00:00:00+00:00,126.3000030517578,126.6500015258789,125.3499984741211,43.54981994628906,7240,0.0,
2007-09-26 00:00:00+00:00,126.5,128.5500030517578,126.5,44.16899871826172,9020,0.0,
2007-09-27 00:00:00+00:00,129.4499969482422,129.9499969482422,128.35000610351562,44.70219421386719,5420,0.0,
2007-09-28 00:00:00+00:00,128.5,130.0,127.5,44.30659103393555,5740,0.0,
2007-10-01 00:00:00+00:00,128.14999389648438,130.89999389648438,128.14999389648438,44.89139938354492,11380,0.0,
2007-10-02 00:00:00+00:00,129.85000610351562,131.9499969482422,129.85000610351562,45.16658401489258,6860,0.0,
2007-10-03 00:00:00+00:00,131.0500030517578,133.60000610351562,130.9499969482422,45.44178009033203,7040,0.0,
2007-10-04 00:00:00+00:00,132.60000610351562,133.4499969482422,132.0,45.85457229614258,10660,0.0,
2007-10-05 00:00:00+00:00,134.8000030517578,135.89999389648438,134.0500030517578,46.71456146240234,10840,0.0,
2007-10-08 00:00:00+00:00,135.60000610351562,136.75,134.9499969482422,46.52536392211914,10380,0.0,
2007-10-09 00:00:00+00:00,135.3000030517578,136.0500030517578,134.25,46.800559997558594,14460,0.0,
2007-10-10 00:00:00+00:00,135.4499969482422,135.6999969482422,134.5500030517578,46.576961517333984,3180,0.0,
2007-10-11 00:00:00+00:00,136.89999389648438,136.89999389648438,133.35000610351562,46.11256408691406,8500,0.0,
2007-10-12 00:00:00+00:00,133.6999969482422,134.39999389648438,133.4499969482422,46.00938415527344,5520,0.0,
2007-10-15 00:00:00+00:00,133.60000610351562,134.25,131.25,45.37298202514648,4260,0.0,
2007-10-16 00:00:00+00:00,131.1999969482422,131.1999969482422,128.35000610351562,44.15180206298828,14900,0.0,
2007-10-17 00:00:00+00:00,131.0,131.0,127.6999969482422,44.65059280395508,2160,0.0,
2007-10-18 00:00:00+00:00,129.0,129.9499969482422,128.4499969482422,44.54738998413086,6060,0.0,
2007-10-19 00:00:00+00:00,129.0500030517578,129.0500030517578,125.0500030517578,43.13700485229492,6160,0.0,
2007-10-22 00:00:00+00:00,123.1500015258789,126.8000030517578,123.0,43.53260803222656,10660,0.0,
2007-10-23 00:00:00+00:00,128.10000610351562,128.10000610351562,126.4000015258789,43.928199768066406,10260,0.0,
2007-10-24 00:00:00+00:00,127.0,127.4499969482422,124.5,43.30900192260742,6780,0.0,
2007-10-25 00:00:00+00:00,126.0999984741211,126.5500030517578,124.1500015258789,42.99941253662109,8180,0.0,
2007-10-26 00:00:00+00:00,126.75,127.1999969482422,125.3499984741211,43.75621032714844,4540,0.0,
2007-10-29 00:00:00+00:00,128.14999389648438,128.75,127.3000030517578,44.11739730834961,3680,0.0,
2007-10-30 00:00:00+00:00,128.0500030517578,128.64999389648438,127.5500030517578,43.87660217285156,9120,0.0,
