date,FAZ_Open,FAZ_High,FAZ_Low,FAZ_Close,FAZ_Volume,FAZ_Dividends,FAZ_Stock Splits
2009-10-07 00:00:00+00:00,66784.0,67136.0,63936.0,58888.21484375,22481,0.0,
2009-10-08 00:00:00+00:00,62304.0,63872.0,61344.0,58182.265625,24464,0.0,
2009-10-09 00:00:00+00:00,63776.0,64192.0,61600.0,56770.359375,16759,0.0,
2009-10-12 00:00:00+00:00,60576.0,61728.0,60160.0,55417.2734375,17141,0.0,
2009-10-13 00:00:00+00:00,61600.0,63424.0,60928.0,56917.42578125,21416,0.0,
2009-10-14 00:00:00+00:00,58368.0,59456.0,55776.0,51563.95703125,28712,0.0,
2009-10-15 00:00:00+00:00,57504.0,58720.0,57152.0,52593.47265625,23356,0.0,
2009-10-16 00:00:00+00:00,60224.0,61408.0,59840.0,56093.8203125,24441,0.0,
2009-10-19 00:00:00+00:00,60288.0,61856.0,59296.0,55270.2109375,20310,0.0,
2009-10-20 00:00:00+00:00,60256.0,61888.0,59648.0,56446.79296875,20098,0.0,
2009-10-21 00:00:00+00:00,62208.0,64832.0,59200.0,59358.8515625,31695,0.0,
2009-10-22 00:00:00+00:00,64000.0,64800.0,59296.0,54740.7421875,31139,0.0,
2009-10-23 00:00:00+00:00,59104.0,62976.0,58784.0,56976.265625,27746,0.0,
2009-10-26 00:00:00+00:00,61920.0,67168.0,61408.0,60829.5859375,31329,0.0,
2009-10-27 00:00:00+00:00,66208.0,68704.0,65344.0,62035.5859375,29821,0.0,
2009-10-28 00:00:00+00:00,68256.0,73888.0,67552.0,67447.890625,30870,0.0,
2009-10-29 00:00:00+00:00,69824.0,71232.0,64992.0,59976.5546875,28975,0.0,
2009-10-30 00:00:00+00:00,66816.0,74400.0,66592.0,67477.296875,43483,0.0,
2009-11-02 00:00:00+00:00,71520.0,77344.0,68416.0,66094.8046875,49307,0.0,
2009-11-03 00:00:00+00:00,74752.0,75168.0,70368.0,65182.953125,34264,0.0,
2009-11-04 00:00:00+00:00,68224.0,73792.0,67392.0,67624.359375,36949,0.0,
2009-11-05 00:00:00+00:00,72000.0,73216.0,68128.0,62653.2890625,31500,0.0,
2009-11-06 00:00:00+00:00,71552.0,71616.0,68256.0,63270.99609375,28602,0.0,
2009-11-09 00:00:00+00:00,66368.0,67264.0,61760.0,56976.265625,25784,0.0,
2009-11-10 00:00:00+00:00,62528.0,64000.0,61280.0,57329.234375,25640,0.0,
2009-11-11 00:00:00+00:00,60800.0,61344.0,58336.0,55270.2109375,31505,0.0,
2009-11-12 00:00:00+00:00,60640.0,63584.0,59456.0,58005.7734375,31259,0.0,
2009-11-13 00:00:00+00:00,63008.0,64832.0,62272.0,58182.265625,24475,0.0,
2009-11-16 00:00:00+00:00,61184.0,62272.0,59232.0,56240.89453125,28629,0.0,
2009-11-17 00:00:00+00:00,61856.0,62336.0,60768.0,56093.8203125,23254,0.0,
2009-11-18 00:00:00+00:00,60992.0,61376.0,59616.0,54976.0546875,20746,0.0,
2009-11-19 00:00:00+00:00,60864.0,63616.0,60832.0,57770.453125,28265,0.0,
2009-11-20 00:00:00+00:00,64480.0,64672.0,63200.0,58799.96484375,19370,0.0,
2009-11-23 00:00:00+00:00,61856.0,62368.0,60320.0,56505.62109375,19215,0.0,
2009-11-24 00:00:00+00:00,61952.0,63680.0,61504.0,57505.7265625,22783,0.0,
2009-11-25 00:00:00+00:00,61536.0,63200.0,61504.0,57799.875,11787,0.0,
2009-11-27 00:00:00+00:00,68160.0,68512.0,64960.0,62476.8046875,19867,0.0,
2009-11-30 00:00:00+00:00,66752.0,67072.0,62336.0,57623.3828125,24861,0.0,
2009-12-01 00:00:00+00:00,61408.0,63200.0,60960.0,57064.50390625,21328,0.0,
2009-12-02 00:00:00+00:00,62592.0,63136.0,61376.0,57211.5703125,19503,0.0,
2009-12-03 00:00:00+00:00,60928.0,66048.0,59264.0,60300.1171875,27283,0.0,
2009-12-04 00:00:00+00:00,62016.0,65376.0,61376.0,57329.234375,32962,0.0,
2009-12-07 00:00:00+00:00,62848.0,65440.0,61920.0,59535.33984375,17277,0.0,
2009-12-08 00:00:00+00:00,65760.0,66816.0,65120.0,60976.65234375,20318,0.0,
2009-12-09 00:00:00+00:00,66112.0,67456.0,64800.0,60447.19921875,19046,0.0,
2009-12-10 00:00:00+00:00,65216.0,66656.0,64448.0,60594.26171875,13412,0.0,
2009-12-11 00:00:00+00:00,65696.0,66176.0,64512.0,59329.43359375,11214,0.0,
2009-12-14 00:00:00+00:00,63968.0,65600.0,63040.0,57946.94140625,12050,0.0,
2009-12-15 00:00:00+00:00,64064.0,66336.0,63680.0,60476.60546875,11881,0.0,
2009-12-16 00:00:00+00:00,64768.0,65280.0,63584.0,59388.25390625,13075,0.0,
2009-12-17 00:00:00+00:00,66112.0,67552.0,65600.0,62094.41796875,13287,0.0,
2009-12-18 00:00:00+00:00,66368.0,67488.0,64768.0,59564.75,12466,0.0,
2009-12-21 00:00:00+00:00,63968.0,64064.0,62432.0,57476.3125,10133,0.0,
2009-12-22 00:00:00+00:00,62528.0,62784.0,61696.0,56799.7734375,7922,0.0,
2009-12-23 00:00:00+00:00,61632.0,62656.0,61280.0,57093.91796875,7020,0.0,
2009-12-24 00:00:00+00:00,61600.0,61728.0,60640.0,55829.08984375,2960,0.0,
2009-12-28 00:00:00+00:00,60320.0,61696.0,59872.0,55976.16796875,4639,0.0,
2009-12-29 00:00:00+00:00,60544.0,61568.0,60448.0,56593.875,4965,0.0,
2009-12-30 00:00:00+00:00,62368.0,62592.0,61408.0,56446.79296875,5928,0.0,
2009-12-31 00:00:00+00:00,61184.0,62240.0,60736.0,57152.74609375,5273,0.0,
2010-01-04 00:00:00+00:00,60864.0,60928.0,58624.0,54240.6875,10482,0.0,
2010-01-05 00:00:00+00:00,59328.0,59456.0,56576.0,52122.84375,13669,0.0,
2010-01-06 00:00:00+00:00,56960.0,57696.0,55808.0,51799.265625,10084,0.0,
2010-01-07 00:00:00+00:00,56224.0,56512.0,52448.0,48887.22265625,17043,0.0,
2010-01-08 00:00:00+00:00,54112.0,55072.0,53248.0,49446.09765625,12993,0.0,
2010-01-11 00:00:00+00:00,52704.0,54688.0,52512.0,49446.09765625,10287,0.0,
2010-01-12 00:00:00+00:00,55104.0,56864.0,54368.0,51416.88671875,15284,0.0,
2010-01-13 00:00:00+00:00,55840.0,56928.0,53504.0,49681.41796875,14316,0.0,
2010-01-14 00:00:00+00:00,54496.0,54912.0,52864.0,48916.63671875,12217,0.0,
2010-01-15 00:00:00+00:00,54272.0,56288.0,53984.0,51446.296875,14384,0.0,
2010-01-19 00:00:00+00:00,56800.0,57248.0,53952.0,49710.828125,13068,0.0,
2010-01-20 00:00:00+00:00,54976.0,56032.0,53728.0,49828.4921875,16357,0.0,
2010-01-21 00:00:00+00:00,54400.0,59040.0,53472.0,53622.984375,34480,0.0,
2010-01-22 00:00:00+00:00,58976.0,64416.0,58144.0,58476.4140625,33343,0.0,
2010-01-25 00:00:00+00:00,61248.0,64640.0,60672.0,57711.62890625,22820,0.0,
