date,CHMG_Open,CHMG_High,CHMG_Low,CHMG_Close,CHMG_Volume,CHMG_Dividends,CHMG_Stock Splits
2012-08-10 00:00:00+00:00,23.899999618530277,23.90999984741211,23.899999618530277,16.560728073120117,300,0.0,
2012-08-13 00:00:00+00:00,24.299999237060547,24.299999237060547,24.299999237060547,16.830854415893555,200,0.0,
2012-08-14 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.58843421936035,700,0.0,
2012-08-15 00:00:00+00:00,24.399999618530277,24.399999618530277,24.399999618530277,16.900121688842773,200,0.0,
2012-08-16 00:00:00+00:00,24.399999618530277,24.399999618530277,24.399999618530277,16.900121688842773,0,0.0,
2012-08-17 00:00:00+00:00,24.399999618530277,24.399999618530277,24.399999618530277,16.900121688842773,0,0.0,
2012-08-20 00:00:00+00:00,23.899999618530277,23.950000762939453,23.899999618530277,16.58843421936035,1400,0.0,
2012-08-21 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.58843421936035,0,0.0,
2012-08-22 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.58843421936035,0,0.0,
2012-08-23 00:00:00+00:00,23.950000762939453,24.0,23.950000762939453,16.62306785583496,2100,0.0,
2012-08-24 00:00:00+00:00,24.0,24.0,24.0,16.62306785583496,0,0.0,
2012-08-27 00:00:00+00:00,24.75,24.75,24.229999542236328,17.107908248901367,600,0.0,
2012-08-28 00:00:00+00:00,24.75,24.75,23.950000762939453,16.58843421936035,500,0.0,
2012-08-29 00:00:00+00:00,24.700000762939453,24.700000762939453,24.700000762939453,17.107908248901367,200,0.0,
2012-08-30 00:00:00+00:00,24.700000762939453,24.700000762939453,24.700000762939453,17.107908248901367,200,0.0,
2012-08-31 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.58843421936035,300,0.0,
2012-09-04 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.58843421936035,300,0.0,
2012-09-05 00:00:00+00:00,24.25,24.25,24.25,16.79623031616211,900,0.0,
2012-09-06 00:00:00+00:00,24.25,24.25,24.25,16.79623031616211,0,0.0,
2012-09-07 00:00:00+00:00,24.25,24.25,24.25,16.79623031616211,0,0.0,
2012-09-10 00:00:00+00:00,24.0,24.0,24.0,16.62306785583496,200,0.0,
2012-09-11 00:00:00+00:00,24.0,24.0,24.0,16.62306785583496,200,0.0,
2012-09-12 00:00:00+00:00,24.0,24.0,24.0,16.62306785583496,0,0.0,
2012-09-13 00:00:00+00:00,24.0,24.0,23.899999618530277,16.728055953979492,1600,0.25,
2012-09-14 00:00:00+00:00,23.75,23.75,23.549999237060547,16.48308563232422,800,0.0,
2012-09-17 00:00:00+00:00,23.549999237060547,23.549999237060547,23.549999237060547,16.48308563232422,0,0.0,
2012-09-18 00:00:00+00:00,23.899999618530277,23.899999618530277,23.899999618530277,16.728055953979492,100,0.0,
2012-09-19 00:00:00+00:00,23.899999618530277,23.899999618530277,23.899999618530277,16.728055953979492,600,0.0,
2012-09-20 00:00:00+00:00,23.950000762939453,24.700000762939453,23.950000762939453,17.287988662719727,2100,0.0,
2012-09-21 00:00:00+00:00,24.81999969482422,24.899999618530277,24.81999969482422,17.427980422973633,500,0.0,
2012-09-24 00:00:00+00:00,24.200000762939453,24.200000762939453,23.549999237060547,16.48308563232422,600,0.0,
2012-09-25 00:00:00+00:00,24.5,24.5,24.5,17.14801025390625,200,0.0,
2012-09-26 00:00:00+00:00,24.0,24.489999771118164,24.0,17.141014099121094,700,0.0,
2012-09-27 00:00:00+00:00,24.450000762939453,24.450000762939453,24.450000762939453,17.113014221191406,100,0.0,
2012-09-28 00:00:00+00:00,23.799999237060547,23.799999237060547,23.770000457763672,16.637065887451172,600,0.0,
2012-10-01 00:00:00+00:00,23.770000457763672,23.770000457763672,23.770000457763672,16.637065887451172,2600,0.0,
2012-10-02 00:00:00+00:00,24.25,24.25,24.25,16.97303009033203,3000,0.0,
2012-10-03 00:00:00+00:00,23.770000457763672,23.770000457763672,23.770000457763672,16.637065887451172,100,0.0,
2012-10-04 00:00:00+00:00,23.770000457763672,23.770000457763672,23.770000457763672,16.637065887451172,0,0.0,
2012-10-05 00:00:00+00:00,23.770000457763672,23.770000457763672,23.770000457763672,16.637065887451172,0,0.0,
2012-10-08 00:00:00+00:00,24.0,24.0,24.0,16.79804801940918,400,0.0,
2012-10-09 00:00:00+00:00,24.0,24.0,24.0,16.79804801940918,800,0.0,
2012-10-10 00:00:00+00:00,24.0,24.0,24.0,16.79804801940918,300,0.0,
2012-10-11 00:00:00+00:00,24.0,24.0,24.0,16.79804801940918,0,0.0,
2012-10-12 00:00:00+00:00,24.0,24.0,24.0,16.79804801940918,0,0.0,
2012-10-15 00:00:00+00:00,24.0,24.25,24.0,16.97303009033203,1100,0.0,
2012-10-16 00:00:00+00:00,24.25,24.25,24.25,16.97303009033203,0,0.0,
2012-10-17 00:00:00+00:00,24.25,24.25,24.25,16.97303009033203,0,0.0,
2012-10-18 00:00:00+00:00,23.75,23.75,23.75,16.623065948486328,500,0.0,
2012-10-19 00:00:00+00:00,23.850000381469727,24.5,23.850000381469727,17.14801025390625,1300,0.0,
2012-10-22 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,800,0.0,
2012-10-23 00:00:00+00:00,23.799999237060547,24.75,23.799999237060547,16.693056106567383,900,0.0,
2012-10-24 00:00:00+00:00,24.739999771118164,24.739999771118164,24.739999771118164,17.31599235534668,100,0.0,
2012-10-25 00:00:00+00:00,24.0,24.0,23.86000061035156,16.700061798095703,1600,0.0,
2012-10-26 00:00:00+00:00,23.90999984741211,24.200000762939453,23.75,16.623065948486328,1200,0.0,
2012-10-31 00:00:00+00:00,23.770000457763672,23.770000457763672,23.51000022888184,16.637065887451172,400,0.0,
2012-11-01 00:00:00+00:00,24.0,24.0,24.0,16.79804801940918,700,0.0,
2012-11-02 00:00:00+00:00,24.75,24.75,24.100000381469727,16.868043899536133,300,0.0,
2012-11-05 00:00:00+00:00,24.25,24.25,24.25,16.97303009033203,200,0.0,
2012-11-06 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.763050079345703,800,0.0,
2012-11-07 00:00:00+00:00,24.13999938964844,24.13999938964844,24.13999938964844,16.89603614807129,100,0.0,
2012-11-08 00:00:00+00:00,24.049999237060547,24.149999618530277,24.049999237060547,16.90304183959961,500,0.0,
2012-11-09 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.763050079345703,600,0.0,
2012-11-12 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.763050079345703,0,0.0,
2012-11-13 00:00:00+00:00,23.950000762939453,23.950000762939453,23.950000762939453,16.763050079345703,500,0.0,
2012-11-14 00:00:00+00:00,23.649999618530277,23.700000762939453,23.649999618530277,16.553075790405273,1100,0.0,
2012-11-15 00:00:00+00:00,23.649999618530277,24.0,23.649999618530277,16.79804801940918,1500,0.0,
2012-11-16 00:00:00+00:00,25.5,25.5,25.5,17.847923278808594,100,0.0,
2012-11-19 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,600,0.0,
2012-11-20 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,0,0.0,
2012-11-21 00:00:00+00:00,25.5,25.5,25.0,17.497962951660156,800,0.0,
2012-11-23 00:00:00+00:00,25.989999771118164,26.0,25.989999771118164,18.197877883911133,5900,0.0,
2012-11-26 00:00:00+00:00,25.5,26.07999992370605,24.25,17.602954864501953,3900,0.0,
2012-11-27 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,500,0.0,
2012-11-28 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,0,0.0,
2012-11-29 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,0,0.0,
2012-11-30 00:00:00+00:00,24.75,24.75,24.75,17.322986602783203,0,0.0,
2012-12-03 00:00:00+00:00,25.049999237060547,25.25,25.049999237060547,17.672943115234375,3900,0.0,
2012-12-04 00:00:00+00:00,25.049999237060547,25.200000762939453,25.049999237060547,17.567955017089844,1600,0.0,
2012-12-05 00:00:00+00:00,25.11000061035156,25.11000061035156,25.11000061035156,17.5749568939209,1400,0.0,
2012-12-06 00:00:00+00:00,25.770000457763672,25.780000686645508,25.770000457763672,18.04390525817871,1000,0.0,
2012-12-07 00:00:00+00:00,25.780000686645508,25.780000686645508,25.780000686645508,18.04390525817871,500,0.0,
2012-12-10 00:00:00+00:00,25.5,26.5,25.5,18.54784202575684,6900,0.0,
2012-12-11 00:00:00+00:00,26.5,26.5,26.5,18.54784202575684,100,0.0,
2012-12-12 00:00:00+00:00,27.5,28.0,26.549999237060547,19.59772300720215,1500,0.0,
2012-12-13 00:00:00+00:00,25.549999237060547,25.549999237060547,25.549999237060547,18.044029235839844,400,0.25,
2012-12-14 00:00:00+00:00,25.299999237060547,26.100000381469727,25.299999237060547,17.973405838012695,1100,0.0,
2012-12-17 00:00:00+00:00,28.6299991607666,28.6299991607666,25.790000915527344,20.12739372253418,1800,0.0,
2012-12-18 00:00:00+00:00,26.559999465942383,29.940000534057617,26.559999465942383,21.080793380737305,700,0.0,
2012-12-19 00:00:00+00:00,29.780000686645508,29.780000686645508,27.51000022888184,20.8336124420166,2200,0.0,
2012-12-20 00:00:00+00:00,29.670000076293945,29.950000762939453,27.71999931335449,21.15141487121582,4400,0.0,
2012-12-21 00:00:00+00:00,29.5,32.5,29.5,21.22203826904297,16200,0.0,
2012-12-24 00:00:00+00:00,28.31999969482422,30.0,28.31999969482422,21.18672561645508,400,0.0,
2012-12-26 00:00:00+00:00,30.0,30.0,29.549999237060547,20.868927001953125,1300,0.0,
2012-12-27 00:00:00+00:00,30.0,31.5,30.0,22.246063232421875,2900,0.0,
2012-12-28 00:00:00+00:00,29.1299991607666,29.729999542236328,29.1299991607666,20.90423393249512,2000,0.0,
2012-12-31 00:00:00+00:00,29.88999938964844,29.88999938964844,29.88999938964844,21.10904312133789,100,0.0,
2013-01-02 00:00:00+00:00,30.0,30.450000762939453,29.600000381469727,21.426847457885746,5100,0.0,
2013-01-03 00:00:00+00:00,29.25,30.239999771118164,29.0,21.18672561645508,6200,0.0,
2013-01-04 00:00:00+00:00,29.25,29.25,29.25,20.657058715820312,1700,0.0,
2013-01-07 00:00:00+00:00,29.25,29.25,29.25,20.657058715820312,0,0.0,
2013-01-08 00:00:00+00:00,29.0,29.0,29.0,20.480504989624023,100,0.0,
2013-01-09 00:00:00+00:00,29.5,29.549999237060547,29.020000457763672,20.52288055419922,1700,0.0,
2013-01-10 00:00:00+00:00,29.34000015258789,30.21999931335449,29.34000015258789,21.342098236083984,500,0.0,
2013-01-11 00:00:00+00:00,30.0,30.0,29.0,20.56525230407715,2400,0.0,
2013-01-14 00:00:00+00:00,29.440000534057617,29.5,29.440000534057617,20.8336124420166,300,0.0,
2013-01-15 00:00:00+00:00,29.940000534057617,29.940000534057617,29.489999771118164,21.01017189025879,300,0.0,
2013-01-16 00:00:00+00:00,30.100000381469727,30.100000381469727,30.100000381469727,21.25735092163086,100,0.0,
2013-01-17 00:00:00+00:00,29.899999618530277,30.25,29.899999618530277,21.36327743530273,1000,0.0,
2013-01-18 00:00:00+00:00,29.25,29.780000686645508,29.049999237060547,20.69236946105957,2500,0.0,
2013-01-22 00:00:00+00:00,29.25,29.5,29.25,20.8336124420166,8700,0.0,
2013-01-23 00:00:00+00:00,29.309999465942383,29.309999465942383,29.299999237060547,20.69236946105957,400,0.0,
2013-01-24 00:00:00+00:00,29.299999237060547,29.34000015258789,28.75,20.303955078125,9600,0.0,
2013-01-25 00:00:00+00:00,28.5,28.5,28.5,20.12739372253418,100,0.0,
2013-01-28 00:00:00+00:00,29.0,29.0,28.6200008392334,20.212139129638672,800,0.0,
2013-01-29 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,2000,0.0,
2013-01-30 00:00:00+00:00,29.049999237060547,29.049999237060547,29.049999237060547,20.515810012817383,200,0.0,
2013-01-31 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,500,0.0,
2013-02-01 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,0,0.0,
2013-02-04 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,500,0.0,
2013-02-05 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,300,0.0,
2013-02-06 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,0,0.0,
2013-02-07 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,0,0.0,
2013-02-08 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,1200,0.0,
2013-02-11 00:00:00+00:00,29.5,29.5,29.5,20.8336124420166,0,0.0,
2013-02-12 00:00:00+00:00,30.0,30.0,29.950000762939453,21.15141487121582,1300,0.0,
2013-02-13 00:00:00+00:00,30.25,30.25,29.76000022888184,21.01723289489746,400,0.0,
2013-02-14 00:00:00+00:00,29.600000381469727,30.239999771118164,29.600000381469727,21.356220245361328,200,0.0,
2013-02-15 00:00:00+00:00,30.190000534057617,30.25,30.190000534057617,21.36327743530273,200,0.0,
2013-02-19 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,300,0.0,
2013-02-20 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,100,0.0,
2013-02-21 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,100,0.0,
2013-02-22 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,0,0.0,
2013-02-25 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,3200,0.0,
2013-02-26 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,0,0.0,
2013-02-27 00:00:00+00:00,30.0,30.0,30.0,21.18672561645508,0,0.0,
2013-02-28 00:00:00+00:00,30.25,30.25,30.25,21.36327743530273,200,0.0,
2013-03-01 00:00:00+00:00,29.549999237060547,29.549999237060547,28.40999984741211,20.8336124420166,400,0.0,
2013-03-04 00:00:00+00:00,29.25,29.3700008392334,29.25,20.74180603027344,200,0.0,
2013-03-05 00:00:00+00:00,29.3700008392334,29.3700008392334,29.3700008392334,20.74180603027344,0,0.0,
2013-03-06 00:00:00+00:00,29.549999237060547,29.549999237060547,29.549999237060547,20.868927001953125,200,0.0,
2013-03-07 00:00:00+00:00,30.059999465942383,30.059999465942383,30.0,21.18672561645508,700,0.0,
2013-03-08 00:00:00+00:00,30.489999771118164,30.489999771118164,30.489999771118164,21.53277969360352,300,0.0,
2013-03-11 00:00:00+00:00,31.5,31.5,31.5,22.246063232421875,100,0.0,
2013-03-12 00:00:00+00:00,31.489999771118164,31.489999771118164,30.75,21.8929500579834,3600,0.0,
2013-03-13 00:00:00+00:00,30.799999237060547,30.799999237060547,30.799999237060547,21.751707077026367,300,0.0,
2013-03-14 00:00:00+00:00,30.25,30.25,30.25,21.5451602935791,900,0.26,
2013-03-15 00:00:00+00:00,31.420000076293945,31.75,31.0,22.07933616638184,10000,0.0,
2013-03-18 00:00:00+00:00,31.0,31.0,31.0,22.07933616638184,0,0.0,
2013-03-19 00:00:00+00:00,31.0,31.0,31.0,22.07933616638184,0,0.0,
2013-03-20 00:00:00+00:00,31.0,31.0,31.0,22.07933616638184,600,0.0,
2013-03-21 00:00:00+00:00,31.649999618530277,31.75,30.5,22.61351776123047,1900,0.0,
2013-03-22 00:00:00+00:00,31.739999771118164,32.47999954223633,31.049999237060547,23.133447647094727,3900,0.0,
2013-03-25 00:00:00+00:00,32.349998474121094,33.31999969482422,31.1299991607666,23.731719970703125,6100,0.0,
2013-03-26 00:00:00+00:00,31.86000061035156,33.25,29.75,23.32575798034668,8900,0.0,
2013-03-27 00:00:00+00:00,33.0,33.5,33.0,23.85992431640625,900,0.0,
2013-03-28 00:00:00+00:00,33.349998474121094,33.9900016784668,33.0,24.144819259643555,2500,0.0,
2013-04-01 00:00:00+00:00,33.439998626708984,33.5,30.18000030517578,23.681865692138672,12300,0.0,
2013-04-02 00:00:00+00:00,33.25,33.25,33.099998474121094,23.667625427246094,4600,0.0,
2013-04-03 00:00:00+00:00,32.369998931884766,33.349998474121094,32.25,23.75308990478516,1200,0.0,
2013-04-04 00:00:00+00:00,33.25,34.0,31.86000061035156,24.05223274230957,900,0.0,
2013-04-05 00:00:00+00:00,33.33000183105469,33.619998931884766,31.940000534057617,23.909778594970703,1100,0.0,
2013-04-08 00:00:00+00:00,33.5,33.54999923706055,32.79999923706055,23.85992431640625,1300,0.0,
2013-04-09 00:00:00+00:00,33.4900016784668,33.56999969482422,32.599998474121094,23.909778594970703,1900,0.0,
2013-04-10 00:00:00+00:00,32.79999923706055,33.70000076293945,32.79999923706055,24.00237274169922,2800,0.0,
2013-04-11 00:00:00+00:00,33.650001525878906,33.93000030517578,32.29999923706055,24.16619110107422,1900,0.0,
2013-04-12 00:00:00+00:00,32.869998931884766,33.5,32.75,23.85992431640625,1300,0.0,
2013-04-15 00:00:00+00:00,32.75,33.29999923706055,32.75,23.69611167907715,4700,0.0,
2013-04-16 00:00:00+00:00,33.5,33.9900016784668,33.5,24.20892333984375,1900,0.0,
2013-04-17 00:00:00+00:00,33.95000076293945,33.95000076293945,33.939998626708984,24.1804313659668,1200,0.0,
2013-04-18 00:00:00+00:00,33.95000076293945,33.95000076293945,33.5,23.85992431640625,5800,0.0,
2013-04-19 00:00:00+00:00,33.7599983215332,33.88999938964844,32.91999816894531,23.85992431640625,1500,0.0,
2013-04-22 00:00:00+00:00,33.66999816894531,33.66999816894531,33.4900016784668,23.85992431640625,1000,0.0,
2013-04-23 00:00:00+00:00,33.22999954223633,33.5,32.5,23.674755096435547,1700,0.0,
2013-04-24 00:00:00+00:00,33.47999954223633,33.47999954223633,33.459999084472656,23.845684051513672,1200,0.0,
2013-04-25 00:00:00+00:00,33.4900016784668,33.75,33.4900016784668,24.03799057006836,1100,0.0,
2013-04-26 00:00:00+00:00,32.02000045776367,33.869998931884766,32.02000045776367,23.660499572753903,1900,0.0,
2013-04-29 00:00:00+00:00,32.75,33.880001068115234,32.38999938964844,23.85992431640625,4600,0.0,
2013-04-30 00:00:00+00:00,33.5,33.5,32.5,23.788698196411133,5000,0.0,
2013-05-01 00:00:00+00:00,32.9900016784668,33.869998931884766,32.54999923706055,23.667625427246094,5900,0.0,
2013-05-02 00:00:00+00:00,32.75,33.22999954223633,32.75,23.56791305541992,2700,0.0,
2013-05-03 00:00:00+00:00,33.0,33.220001220703125,32.75,23.610641479492188,3200,0.0,
2013-05-06 00:00:00+00:00,33.220001220703125,33.25,33.20000076293945,23.681865692138672,400,0.0,
2013-05-07 00:00:00+00:00,33.16999816894531,33.18000030517578,33.09000015258789,23.56791305541992,800,0.0,
2013-05-08 00:00:00+00:00,32.75,33.16999816894531,32.75,23.475324630737305,6500,0.0,
2013-05-09 00:00:00+00:00,33.16999816894531,33.47999954223633,32.5,23.69611167907715,8000,0.0,
2013-05-10 00:00:00+00:00,33.040000915527344,33.040000915527344,33.040000915527344,23.532304763793945,300,0.0,
2013-05-13 00:00:00+00:00,32.77000045776367,33.099998474121094,32.75,23.453947067260746,2400,0.0,
2013-05-14 00:00:00+00:00,32.779998779296875,32.95000076293945,32.5,23.42546272277832,3400,0.0,
2013-05-15 00:00:00+00:00,33.04999923706055,33.04999923706055,33.04999923706055,23.5394229888916,700,0.0,
2013-05-16 00:00:00+00:00,30.93000030517578,32.9900016784668,30.93000030517578,23.475324630737305,800,0.0,
2013-05-17 00:00:00+00:00,33.47999954223633,33.47999954223633,33.0,23.745967864990234,400,0.0,
2013-05-20 00:00:00+00:00,33.33000183105469,33.5,33.0099983215332,23.85992431640625,1500,0.0,
2013-05-21 00:00:00+00:00,33.439998626708984,33.5,32.560001373291016,23.51093292236328,2800,0.0,
2013-05-22 00:00:00+00:00,32.97999954223633,33.459999084472656,32.29999923706055,23.681865692138672,3700,0.0,
2013-05-23 00:00:00+00:00,33.25,33.25,33.25,23.681865692138672,0,0.0,
2013-05-24 00:00:00+00:00,32.5099983215332,32.75,32.5099983215332,23.32575798034668,200,0.0,
2013-05-28 00:00:00+00:00,32.689998626708984,33.15999984741211,32.689998626708984,23.610641479492188,2300,0.0,
2013-05-29 00:00:00+00:00,33.13999938964844,33.150001525878906,32.75,23.610641479492188,1700,0.0,
2013-05-30 00:00:00+00:00,33.130001068115234,33.4900016784668,32.79999923706055,23.81719207763672,44800,0.0,
2013-05-31 00:00:00+00:00,33.04999923706055,33.5,33.04999923706055,23.85992431640625,4500,0.0,
2013-06-03 00:00:00+00:00,33.36000061035156,33.5,33.04999923706055,23.85992431640625,2700,0.0,
2013-06-04 00:00:00+00:00,33.38999938964844,33.5,33.04999923706055,23.788698196411133,6100,0.0,
2013-06-05 00:00:00+00:00,33.2400016784668,33.84000015258789,32.75,24.03799057006836,2500,0.0,
2013-06-06 00:00:00+00:00,33.5099983215332,33.5099983215332,32.79999923706055,23.81719207763672,1800,0.0,
2013-06-07 00:00:00+00:00,33.47999954223633,33.619998931884766,32.95000076293945,23.72460174560547,2100,0.0,
2013-06-10 00:00:00+00:00,33.459999084472656,33.5,32.810001373291016,23.51093292236328,6300,0.0,
2013-06-11 00:00:00+00:00,33.45000076293945,33.45000076293945,33.45000076293945,23.824316024780277,100,0.0,
2013-06-12 00:00:00+00:00,32.61000061035156,33.5,32.61000061035156,23.85992431640625,1700,0.0,
2013-06-13 00:00:00+00:00,33.5,33.84000015258789,32.810001373291016,24.25472640991211,800,0.26,
2013-06-14 00:00:00+00:00,33.0099983215332,33.650001525878906,33.0,24.039382934570312,2600,0.0,
2013-06-17 00:00:00+00:00,33.119998931884766,33.630001068115234,32.66999816894531,23.97476959228516,1700,0.0,
2013-06-18 00:00:00+00:00,33.40999984741211,33.97999954223633,32.20000076293945,24.05373954772949,3600,0.0,
2013-06-19 00:00:00+00:00,33.599998474121094,33.599998474121094,32.0,23.05598258972168,1300,0.0,
2013-06-20 00:00:00+00:00,31.899999618530277,32.88999938964844,31.739999771118164,23.608692169189453,2400,0.0,
2013-06-21 00:00:00+00:00,33.0,33.20000076293945,32.79999923706055,23.759431838989254,2000,0.0,
2013-06-24 00:00:00+00:00,32.72999954223633,33.59000015258789,31.40999984741211,24.04655647277832,14600,0.0,
2013-06-25 00:00:00+00:00,33.599998474121094,33.7400016784668,33.0,24.15422821044922,7100,0.0,
2013-06-26 00:00:00+00:00,33.77000045776367,33.939998626708984,32.470001220703125,24.3193302154541,7300,0.0,
2013-06-27 00:00:00+00:00,33.33000183105469,34.470001220703125,32.130001068115234,24.73564720153809,15900,0.0,
2013-06-28 00:00:00+00:00,34.25,34.529998779296875,33.040000915527344,24.039382934570312,448900,0.0,
2013-07-01 00:00:00+00:00,33.72999954223633,33.72999954223633,32.40999984741211,23.845571517944336,7900,0.0,
2013-07-02 00:00:00+00:00,32.61000061035156,33.099998474121094,32.54999923706055,23.407699584960938,12700,0.0,
2013-07-03 00:00:00+00:00,32.58000183105469,32.58000183105469,31.739999771118164,23.30721473693848,500,0.0,
2013-07-05 00:00:00+00:00,32.790000915527344,32.790000915527344,31.0,23.536911010742188,2400,0.0,
2013-07-08 00:00:00+00:00,32.83000183105469,32.970001220703125,32.619998931884766,23.52973175048828,3200,0.0,
2013-07-09 00:00:00+00:00,32.7599983215332,32.7599983215332,31.229999542236328,23.300033569335938,6300,0.0,
2013-07-10 00:00:00+00:00,32.119998931884766,33.0,32.0,23.68048095703125,6000,0.0,
2013-07-11 00:00:00+00:00,33.0,33.310001373291016,32.689998626708984,23.788148880004883,8200,0.0,
2013-07-12 00:00:00+00:00,33.119998931884766,33.150001525878906,33.099998474121094,23.759431838989254,1100,0.0,
2013-07-15 00:00:00+00:00,33.099998474121094,33.099998474121094,32.95000076293945,23.75225830078125,5200,0.0,
2013-07-16 00:00:00+00:00,32.97999954223633,33.150001525878906,32.90999984741211,23.651765823364254,6100,0.0,
2013-07-17 00:00:00+00:00,32.959999084472656,33.0,32.61000061035156,23.59434127807617,1100,0.0,
2013-07-18 00:00:00+00:00,32.91999816894531,33.0,32.720001220703125,23.68048095703125,3700,0.0,
2013-07-19 00:00:00+00:00,33.119998931884766,33.540000915527344,32.9900016784668,24.075271606445312,5400,0.0,
2013-07-22 00:00:00+00:00,33.38999938964844,33.38999938964844,32.16999816894531,23.75225830078125,10600,0.0,
2013-07-23 00:00:00+00:00,32.66999816894531,33.29999923706055,32.66999816894531,23.788148880004883,4800,0.0,
2013-07-24 00:00:00+00:00,33.25,33.45000076293945,32.939998626708984,24.00348854064941,2100,0.0,
2013-07-25 00:00:00+00:00,33.18000030517578,33.400001525878906,32.630001068115234,23.967601776123047,4900,0.0,
2013-07-26 00:00:00+00:00,33.220001220703125,33.380001068115234,33.16999816894531,23.80967903137207,900,0.0,
2013-07-29 00:00:00+00:00,33.45000076293945,33.45000076293945,32.77000045776367,23.71636962890625,1900,0.0,
2013-07-30 00:00:00+00:00,33.150001525878906,33.369998931884766,32.959999084472656,23.9532413482666,800,0.0,
2013-07-31 00:00:00+00:00,33.189998626708984,33.7599983215332,32.7599983215332,23.852752685546875,9800,0.0,
2013-08-01 00:00:00+00:00,33.54999923706055,33.779998779296875,33.0,24.04655647277832,2500,0.0,
2013-08-02 00:00:00+00:00,33.119998931884766,33.5,32.099998474121094,23.328754425048828,2300,0.0,
2013-08-05 00:00:00+00:00,32.619998931884766,33.25,32.2400016784668,23.759431838989254,2800,0.0,
2013-08-06 00:00:00+00:00,33.0,33.0,32.0099983215332,23.26415061950684,1700,0.0,
2013-08-07 00:00:00+00:00,32.130001068115234,32.540000915527344,32.060001373291016,23.321577072143555,800,0.0,
2013-08-08 00:00:00+00:00,32.369998931884766,32.970001220703125,32.369998931884766,23.66612243652344,1800,0.0,
2013-08-09 00:00:00+00:00,32.72999954223633,32.970001220703125,32.4900016784668,23.321577072143555,900,0.0,
2013-08-12 00:00:00+00:00,32.4900016784668,32.4900016784668,31.25,22.919601440429688,2900,0.0,
2013-08-13 00:00:00+00:00,32.25,32.25,31.559999465942383,22.668367385864254,1700,0.0,
2013-08-14 00:00:00+00:00,31.950000762939453,31.950000762939453,31.459999084472656,22.582231521606445,600,0.0,
2013-08-15 00:00:00+00:00,31.32999992370605,32.08000183105469,31.32999992370605,22.9339542388916,2200,0.0,
2013-08-16 00:00:00+00:00,31.729999542236328,31.989999771118164,31.299999237060547,22.467382431030277,1500,0.0,
2013-08-19 00:00:00+00:00,31.01000022888184,31.01000022888184,30.780000686645508,22.094118118286133,900,0.0,
2013-08-20 00:00:00+00:00,30.88999938964844,31.700000762939453,30.6299991607666,22.42431259155273,2400,0.0,
2013-08-21 00:00:00+00:00,31.049999237060547,31.049999237060547,31.049999237060547,22.287925720214844,100,0.0,
2013-08-22 00:00:00+00:00,31.200000762939453,33.02000045776367,30.399999618530277,22.39559936523437,2900,0.0,
2013-08-23 00:00:00+00:00,31.149999618530277,32.75,30.309999465942383,22.460205078125,5500,0.0,
2013-08-26 00:00:00+00:00,31.420000076293945,31.420000076293945,30.90999984741211,22.18743324279785,200,0.0,
2013-08-27 00:00:00+00:00,30.61000061035156,31.34000015258789,30.5,21.90030860900879,1000,0.0,
2013-08-28 00:00:00+00:00,30.739999771118164,31.75,30.51000022888184,21.972097396850582,2900,0.0,
2013-08-29 00:00:00+00:00,30.63999938964844,31.81999969482422,30.63999938964844,22.68272399902344,1500,0.0,
2013-08-30 00:00:00+00:00,31.200000762939453,31.709999084472656,30.549999237060547,22.137189865112305,3300,0.0,
2013-09-03 00:00:00+00:00,30.850000381469727,32.099998474121094,30.76000022888184,22.81193351745605,1100,0.0,
2013-09-04 00:00:00+00:00,31.520000457763672,32.880001068115234,31.520000457763672,23.407699584960938,3200,0.0,
2013-09-05 00:00:00+00:00,32.099998474121094,32.900001525878906,32.099998474121094,23.61587142944336,900,0.0,
