date,VXRT_Open,VXRT_High,VXRT_Low,VXRT_Close,VXRT_Volume,VXRT_Dividends,VXRT_Stock Splits
1997-03-05 00:00:00+00:00,701.25,701.25,660.0,599.6925048828125,4621,0.0,
1997-03-06 00:00:00+00:00,660.0,676.5,643.5,599.6925048828125,7629,0.0,
1997-03-07 00:00:00+00:00,668.25,676.5,627.0,570.0780639648438,3453,0.0,
1997-03-10 00:00:00+00:00,635.25,684.75,627.0,607.0961303710938,3535,0.0,
1997-03-11 00:00:00+00:00,676.5,684.75,651.75,599.6925048828125,4044,0.0,
1997-03-12 00:00:00+00:00,668.25,676.5,651.75,592.2888793945312,2898,0.0,
1997-03-13 00:00:00+00:00,660.0,668.25,627.0,592.2888793945312,3458,0.0,
1997-03-14 00:00:00+00:00,660.0,684.75,643.5,599.6925048828125,3102,0.0,
1997-03-17 00:00:00+00:00,655.875,676.5,635.25,577.481689453125,2761,0.0,
1997-03-18 00:00:00+00:00,635.25,651.75,610.5,547.8672485351562,3944,0.0,
1997-03-19 00:00:00+00:00,610.5,643.5,610.5,551.5690307617188,2712,0.0,
1997-03-20 00:00:00+00:00,635.25,635.25,577.5,529.3582153320312,5647,0.0,
1997-03-21 00:00:00+00:00,602.25,602.25,585.75,525.6563720703125,5750,0.0,
1997-03-24 00:00:00+00:00,594.0,602.25,569.25,540.463623046875,3236,0.0,
1997-03-25 00:00:00+00:00,610.5,618.75,586.78125,540.463623046875,3418,0.0,
1997-03-26 00:00:00+00:00,495.0,544.5,453.75,451.6202697753906,38553,0.0,
1997-03-27 00:00:00+00:00,528.0,528.0,437.25,414.6022338867188,15242,0.0,
1997-03-31 00:00:00+00:00,470.25,470.25,437.25,403.4967956542969,9558,0.0,
1997-04-01 00:00:00+00:00,441.375,453.75,387.75,373.8823547363281,13405,0.0,
1997-04-02 00:00:00+00:00,420.75,441.375,412.5,384.98779296875,6945,0.0,
1997-04-03 00:00:00+00:00,412.5,429.0,412.5,373.8823547363281,5076,0.0,
1997-04-04 00:00:00+00:00,424.875,424.875,387.75,362.7769470214844,6862,0.0,
1997-04-07 00:00:00+00:00,416.625,445.5,404.25,399.7950134277344,8006,0.0,
1997-04-08 00:00:00+00:00,453.75,486.75,445.5,422.0058288574219,8105,0.0,
1997-04-09 00:00:00+00:00,486.75,495.0,453.75,418.3040161132813,5842,0.0,
1997-04-10 00:00:00+00:00,470.25,478.5,453.75,418.3040161132813,1133,0.0,
1997-04-11 00:00:00+00:00,470.25,470.25,437.25,407.1986083984375,2439,0.0,
1997-04-14 00:00:00+00:00,453.75,453.75,429.0,392.3913879394531,2144,0.0,
1997-04-15 00:00:00+00:00,441.375,445.5,404.25,384.98779296875,6180,0.0,
1997-04-16 00:00:00+00:00,429.0,453.75,412.5,392.3913879394531,3353,0.0,
1997-04-17 00:00:00+00:00,438.28125,462.0,429.0,392.3913879394531,4524,0.0,
1997-04-18 00:00:00+00:00,445.5,474.375,429.0,422.0058288574219,1783,0.0,
1997-04-21 00:00:00+00:00,478.5,486.75,462.0,425.7076416015625,1414,0.0,
1997-04-22 00:00:00+00:00,486.75,495.0,470.25,429.4094543457031,2815,0.0,
1997-04-23 00:00:00+00:00,478.5,495.0,478.5,444.2166748046875,1474,0.0,
1997-04-24 00:00:00+00:00,478.5,495.0,470.25,429.4094543457031,2065,0.0,
1997-04-25 00:00:00+00:00,420.75,429.0,383.625,355.3733215332031,10758,0.0,
1997-04-28 00:00:00+00:00,404.25,404.25,387.75,351.6715393066406,3376,0.0,
1997-04-29 00:00:00+00:00,404.25,429.0,387.75,362.7769470214844,7565,0.0,
1997-04-30 00:00:00+00:00,396.0,404.25,387.75,355.3733215332031,2888,0.0,
1997-05-01 00:00:00+00:00,404.25,404.25,387.75,355.3733215332031,2985,0.0,
1997-05-02 00:00:00+00:00,404.25,433.125,396.0,381.2859802246094,2933,0.0,
1997-05-05 00:00:00+00:00,429.0,462.0,412.5,392.3913879394531,3667,0.0,
1997-05-06 00:00:00+00:00,453.75,478.5,429.0,407.1986083984375,4085,0.0,
1997-05-07 00:00:00+00:00,437.25,453.75,420.75,384.98779296875,2100,0.0,
1997-05-08 00:00:00+00:00,445.5,449.625,429.0,392.3913879394531,1779,0.0,
1997-05-09 00:00:00+00:00,437.25,445.5,412.5,377.5841674804688,2400,0.0,
1997-05-12 00:00:00+00:00,429.0,429.0,416.625,381.2859802246094,1970,0.0,
1997-05-13 00:00:00+00:00,429.0,445.5,420.75,392.3913879394531,5150,0.0,
1997-05-14 00:00:00+00:00,437.25,470.25,437.25,418.3040161132813,2918,0.0,
1997-05-15 00:00:00+00:00,466.125,469.21875,449.625,403.4967956542969,1494,0.0,
1997-05-16 00:00:00+00:00,462.0,470.25,449.625,422.0058288574219,886,0.0,
1997-05-19 00:00:00+00:00,470.25,470.25,445.5,407.1986083984375,1561,0.0,
1997-05-20 00:00:00+00:00,445.5,470.25,445.5,422.0058288574219,2152,0.0,
1997-05-21 00:00:00+00:00,470.25,478.5,453.75,407.1986083984375,2176,0.0,
1997-05-22 00:00:00+00:00,470.25,478.5,445.5,429.4094543457031,2291,0.0,
1997-05-23 00:00:00+00:00,478.5,486.75,470.25,429.4094543457031,2456,0.0,
1997-05-27 00:00:00+00:00,474.375,486.75,470.25,429.4094543457031,2644,0.0,
1997-05-28 00:00:00+00:00,478.5,478.5,453.75,414.6022338867188,3291,0.0,
1997-05-29 00:00:00+00:00,466.125,470.25,453.75,414.6022338867188,2148,0.0,
1997-05-30 00:00:00+00:00,449.625,466.125,437.25,414.6022338867188,1547,0.0,
1997-06-02 00:00:00+00:00,457.875,470.25,453.75,422.0058288574219,1148,0.0,
1997-06-03 00:00:00+00:00,462.0,486.75,462.0,433.11126708984375,3873,0.0,
1997-06-04 00:00:00+00:00,482.625,486.75,457.875,410.9004211425781,2018,0.0,
1997-06-05 00:00:00+00:00,453.75,466.125,445.5,399.7950134277344,3915,0.0,
1997-06-06 00:00:00+00:00,457.875,478.5,453.75,429.4094543457031,2933,0.0,
1997-06-09 00:00:00+00:00,478.5,495.0,470.25,436.8130493164063,2597,0.0,
1997-06-10 00:00:00+00:00,482.625,499.125,482.625,444.2166748046875,7339,0.0,
1997-06-11 00:00:00+00:00,495.0,503.25,478.5,436.8130493164063,2023,0.0,
1997-06-12 00:00:00+00:00,486.75,495.0,470.25,436.8130493164063,3303,0.0,
1997-06-13 00:00:00+00:00,470.25,478.5,470.25,422.0058288574219,1756,0.0,
1997-06-16 00:00:00+00:00,478.5,482.625,470.25,429.4094543457031,2100,0.0,
1997-06-17 00:00:00+00:00,470.25,486.75,462.0,414.6022338867188,4795,0.0,
1997-06-18 00:00:00+00:00,466.125,474.375,453.75,407.1986083984375,1526,0.0,
1997-06-19 00:00:00+00:00,462.0,478.5,445.5,429.4094543457031,2098,0.0,
1997-06-20 00:00:00+00:00,466.125,472.3125,453.75,407.1986083984375,1359,0.0,
1997-06-23 00:00:00+00:00,454.78125,470.25,453.75,418.3040161132813,1786,0.0,
1997-06-24 00:00:00+00:00,462.0,470.25,453.75,407.1986083984375,1491,0.0,
1997-06-25 00:00:00+00:00,453.75,462.0,445.5,400.720458984375,2094,0.0,
1997-06-26 00:00:00+00:00,445.5,453.75,437.25,403.4967956542969,1361,0.0,
1997-06-27 00:00:00+00:00,437.25,453.75,429.0,388.6895751953125,3482,0.0,
1997-06-30 00:00:00+00:00,429.0,437.25,429.0,392.3913879394531,1868,0.0,
1997-07-01 00:00:00+00:00,437.25,453.75,420.75,381.2859802246094,5689,0.0,
1997-07-02 00:00:00+00:00,435.1875,445.5,420.75,396.09320068359375,4859,0.0,
1997-07-03 00:00:00+00:00,441.375,445.5,433.125,392.3913879394531,2103,0.0,
1997-07-07 00:00:00+00:00,437.25,445.5,408.375,370.1805725097656,2826,0.0,
1997-07-08 00:00:00+00:00,408.375,429.0,408.375,381.2859802246094,3623,0.0,
1997-07-09 00:00:00+00:00,424.875,457.875,424.875,403.4967956542969,2292,0.0,
1997-07-10 00:00:00+00:00,449.625,462.0,437.25,399.7950134277344,1005,0.0,
1997-07-11 00:00:00+00:00,437.25,445.5,420.75,381.2859802246094,2564,0.0,
1997-07-14 00:00:00+00:00,420.75,445.5,420.75,384.98779296875,1641,0.0,
1997-07-15 00:00:00+00:00,429.0,453.75,424.875,407.1986083984375,2264,0.0,
1997-07-16 00:00:00+00:00,449.625,449.625,429.0,384.98779296875,2515,0.0,
1997-07-17 00:00:00+00:00,429.0,437.25,387.75,359.0751342773437,6271,0.0,
1997-07-18 00:00:00+00:00,412.5,412.5,383.625,347.9697265625,4529,0.0,
1997-07-21 00:00:00+00:00,391.875,412.5,391.875,362.7769470214844,2383,0.0,
1997-07-22 00:00:00+00:00,412.5,420.75,391.875,362.7769470214844,3709,0.0,
1997-07-23 00:00:00+00:00,404.25,408.375,391.875,355.3733215332031,2523,0.0,
1997-07-24 00:00:00+00:00,400.125,412.5,396.0,355.3733215332031,2288,0.0,
1997-07-25 00:00:00+00:00,396.0,412.5,396.0,355.3733215332031,2158,0.0,
1997-07-28 00:00:00+00:00,404.25,404.25,396.0,355.3733215332031,1211,0.0,
1997-07-29 00:00:00+00:00,396.0,404.25,396.0,359.0751342773437,1886,0.0,
1997-07-30 00:00:00+00:00,404.25,412.5,396.0,355.3733215332031,2441,0.0,
1997-07-31 00:00:00+00:00,396.0,408.375,330.0,325.7588806152344,7397,0.0,
1997-08-01 00:00:00+00:00,358.875,375.375,354.75,322.0570983886719,11421,0.0,
1997-08-04 00:00:00+00:00,363.0,396.0,334.125,355.3733215332031,7427,0.0,
1997-08-05 00:00:00+00:00,396.0,429.0,387.75,377.5841674804688,7097,0.0,
1997-08-06 00:00:00+00:00,412.5,420.75,387.75,357.2242431640625,4309,0.0,
1997-08-07 00:00:00+00:00,387.75,404.25,354.75,355.3733215332031,9929,0.0,
1997-08-08 00:00:00+00:00,387.75,387.75,371.25,336.86431884765625,4559,0.0,
1997-08-11 00:00:00+00:00,383.625,400.125,375.375,351.6715393066406,5480,0.0,
1997-08-12 00:00:00+00:00,396.0,400.125,371.25,333.1625061035156,2748,0.0,
1997-08-13 00:00:00+00:00,371.25,391.875,371.25,336.86431884765625,3055,0.0,
1997-08-14 00:00:00+00:00,371.25,387.75,371.25,347.9697265625,2432,0.0,
1997-08-15 00:00:00+00:00,379.5,387.75,375.375,340.56610107421875,3950,0.0,
1997-08-18 00:00:00+00:00,383.625,391.875,371.25,340.56610107421875,1770,0.0,
1997-08-19 00:00:00+00:00,383.625,391.875,371.25,338.7152099609375,2441,0.0,
1997-08-20 00:00:00+00:00,375.375,387.75,375.375,340.56610107421875,2350,0.0,
1997-08-21 00:00:00+00:00,387.75,387.75,375.375,336.86431884765625,2012,0.0,
1997-08-22 00:00:00+00:00,371.25,383.625,371.25,344.2679138183594,1512,0.0,
1997-08-25 00:00:00+00:00,383.625,396.0,379.5,355.3733215332031,1503,0.0,
1997-08-26 00:00:00+00:00,396.0,400.125,387.75,355.3733215332031,5035,0.0,
1997-08-27 00:00:00+00:00,396.0,400.125,396.0,357.2242431640625,1795,0.0,
1997-08-28 00:00:00+00:00,400.125,453.75,379.5,407.1986083984375,30948,0.0,
1997-08-29 00:00:00+00:00,453.75,457.875,429.0,407.1986083984375,4298,0.0,
1997-09-02 00:00:00+00:00,453.75,453.75,420.75,392.3913879394531,3083,0.0,
1997-09-03 00:00:00+00:00,437.25,445.5,433.125,396.09320068359375,2324,0.0,
1997-09-04 00:00:00+00:00,433.125,445.5,429.0,392.3913879394531,1833,0.0,
1997-09-05 00:00:00+00:00,433.125,441.375,429.0,392.3913879394531,2065,0.0,
1997-09-08 00:00:00+00:00,437.25,445.5,429.0,392.3913879394531,5777,0.0,
1997-09-09 00:00:00+00:00,433.125,437.25,429.0,388.6895751953125,3053,0.0,
1997-09-10 00:00:00+00:00,437.25,478.5,433.125,418.3040161132813,8094,0.0,
1997-09-11 00:00:00+00:00,470.25,511.5,462.0,451.6202697753906,16580,0.0,
1997-09-12 00:00:00+00:00,503.25,507.375,482.625,446.0675659179688,8185,0.0,
1997-09-15 00:00:00+00:00,495.0,511.5,490.875,455.3220825195313,3376,0.0,
1997-09-16 00:00:00+00:00,511.5,544.5,503.25,484.9365234375,15483,0.0,
1997-09-17 00:00:00+00:00,544.5,552.75,519.75,477.5329284667969,8929,0.0,
1997-09-18 00:00:00+00:00,536.25,552.75,495.0,455.3220825195313,8917,0.0,
1997-09-19 00:00:00+00:00,507.375,528.0,486.75,459.0238952636719,3153,0.0,
1997-09-22 00:00:00+00:00,519.75,536.25,511.5,466.427490234375,4906,0.0,
1997-09-23 00:00:00+00:00,519.75,523.875,499.125,451.6202697753906,2239,0.0,
1997-09-24 00:00:00+00:00,499.125,511.5,499.125,455.3220825195313,5333,0.0,
1997-09-25 00:00:00+00:00,511.5,511.5,486.75,440.5148620605469,2682,0.0,
1997-09-26 00:00:00+00:00,482.625,490.875,466.125,433.11126708984375,3009,0.0,
1997-09-29 00:00:00+00:00,478.5,482.625,462.0,422.0058288574219,1862,0.0,
1997-09-30 00:00:00+00:00,478.5,482.625,457.875,433.11126708984375,1879,0.0,
1997-10-01 00:00:00+00:00,482.625,482.625,462.0,414.6022338867188,1515,0.0,
1997-10-02 00:00:00+00:00,462.0,474.375,457.875,414.6022338867188,1620,0.0,
1997-10-03 00:00:00+00:00,462.0,470.25,453.75,410.9004211425781,941,0.0,
1997-10-06 00:00:00+00:00,462.0,503.25,453.75,429.4094543457031,5595,0.0,
1997-10-07 00:00:00+00:00,478.5,503.25,478.5,451.6202697753906,1123,0.0,
1997-10-08 00:00:00+00:00,482.625,503.25,462.0,418.3040161132813,2859,0.0,
1997-10-09 00:00:00+00:00,466.125,478.5,457.875,410.9004211425781,2003,0.0,
1997-10-10 00:00:00+00:00,457.875,482.625,453.75,425.7076416015625,1648,0.0,
1997-10-13 00:00:00+00:00,470.25,478.5,466.125,422.0058288574219,1218,0.0,
1997-10-14 00:00:00+00:00,466.125,482.625,466.125,422.0058288574219,1683,0.0,
1997-10-15 00:00:00+00:00,470.25,478.5,466.125,425.7076416015625,968,0.0,
1997-10-16 00:00:00+00:00,478.5,478.5,470.25,422.0058288574219,921,0.0,
1997-10-17 00:00:00+00:00,470.25,474.375,453.75,407.1986083984375,2164,0.0,
1997-10-20 00:00:00+00:00,453.75,464.0625,437.25,407.1986083984375,1462,0.0,
1997-10-21 00:00:00+00:00,453.75,470.25,437.25,396.09320068359375,1674,0.0,
1997-10-22 00:00:00+00:00,453.75,453.75,437.25,392.3913879394531,2714,0.0,
1997-10-23 00:00:00+00:00,439.3125,439.3125,408.375,370.1805725097656,3306,0.0,
1997-10-24 00:00:00+00:00,338.25,396.0,317.625,303.5480651855469,71662,0.0,
1997-10-27 00:00:00+00:00,344.4375,346.5,302.15625,288.7408447265625,11044,0.0,
1997-10-28 00:00:00+00:00,309.375,334.125,301.125,292.442626953125,7423,0.0,
1997-10-29 00:00:00+00:00,334.125,338.25,305.25,281.33721923828125,6371,0.0,
1997-10-30 00:00:00+00:00,297.0,313.5,288.75,268.3808898925781,3927,0.0,
1997-10-31 00:00:00+00:00,311.4375,313.5,292.875,281.33721923828125,51391,0.0,
1997-11-03 00:00:00+00:00,313.5,313.5,297.0,272.08270263671875,4367,0.0,
1997-11-04 00:00:00+00:00,309.375,309.375,288.75,266.5299987792969,5362,0.0,
1997-11-05 00:00:00+00:00,297.0,309.375,292.875,268.3808898925781,3935,0.0,
1997-11-06 00:00:00+00:00,305.25,313.5,301.125,272.08270263671875,3015,0.0,
1997-11-07 00:00:00+00:00,301.125,305.25,288.75,266.5299987792969,1965,0.0,
1997-11-10 00:00:00+00:00,297.0,305.25,297.0,266.5299987792969,1909,0.0,
1997-11-11 00:00:00+00:00,297.0,305.25,290.8125,264.6791076660156,3147,0.0,
1997-11-12 00:00:00+00:00,301.125,301.125,264.0,246.17007446289065,4102,0.0,
1997-11-13 00:00:00+00:00,280.5,280.5,231.0,236.91555786132807,5530,0.0,
1997-11-14 00:00:00+00:00,268.125,272.25,259.875,240.6173553466797,2902,0.0,
1997-11-17 00:00:00+00:00,272.25,297.0,272.25,262.82818603515625,1992,0.0,
1997-11-18 00:00:00+00:00,288.75,297.0,272.25,251.7227783203125,2665,0.0,
1997-11-19 00:00:00+00:00,268.125,280.5,264.0,244.3191680908203,1244,0.0,
1997-11-20 00:00:00+00:00,272.25,280.5,264.0,236.91555786132807,1264,0.0,
1997-11-21 00:00:00+00:00,264.0,272.25,249.5625,236.91555786132807,2900,0.0,
1997-11-24 00:00:00+00:00,264.0,264.0,239.25,214.7047271728516,2456,0.0,
1997-11-25 00:00:00+00:00,243.375,255.75,239.25,222.10833740234372,2358,0.0,
1997-11-26 00:00:00+00:00,255.75,264.0,243.375,236.91555786132807,3203,0.0,
1997-11-28 00:00:00+00:00,264.0,282.5625,261.9375,251.7227783203125,1856,0.0,
1997-12-01 00:00:00+00:00,282.5625,292.875,272.25,251.7227783203125,5788,0.0,
1997-12-02 00:00:00+00:00,276.375,288.75,264.0,240.6173553466797,4058,0.0,
1997-12-03 00:00:00+00:00,264.0,276.375,259.875,233.2137451171875,3977,0.0,
1997-12-04 00:00:00+00:00,264.0,268.125,255.75,236.91555786132807,1847,0.0,
1997-12-05 00:00:00+00:00,255.75,264.0,253.6875,227.6610412597656,3164,0.0,
1997-12-08 00:00:00+00:00,251.625,280.5,247.5,233.2137451171875,16598,0.0,
1997-12-09 00:00:00+00:00,264.0,264.0,239.25,222.10833740234372,13432,0.0,
1997-12-10 00:00:00+00:00,243.375,251.625,231.0,207.30111694335935,2371,0.0,
1997-12-11 00:00:00+00:00,237.1875,237.1875,214.5,196.19569396972656,7135,0.0,
1997-12-12 00:00:00+00:00,224.8125,231.0,216.5625,196.19569396972656,3927,0.0,
1997-12-15 00:00:00+00:00,218.625,239.25,218.625,207.30111694335935,2785,0.0,
1997-12-16 00:00:00+00:00,231.0,251.625,226.875,225.8101348876953,5768,0.0,
1997-12-17 00:00:00+00:00,251.625,255.75,239.25,218.40652465820312,3123,0.0,
1997-12-18 00:00:00+00:00,247.5,255.75,235.125,211.0029144287109,3697,0.0,
1997-12-19 00:00:00+00:00,239.25,239.25,231.0,214.7047271728516,5406,0.0,
1997-12-22 00:00:00+00:00,237.1875,243.375,235.125,211.0029144287109,4248,0.0,
1997-12-23 00:00:00+00:00,235.125,243.375,214.5,196.19569396972656,3682,0.0,
1997-12-24 00:00:00+00:00,218.625,226.875,214.5,203.59930419921875,3183,0.0,
1997-12-26 00:00:00+00:00,224.8125,235.125,222.75,207.30111694335935,2076,0.0,
1997-12-29 00:00:00+00:00,231.0,235.125,222.75,203.59930419921875,6282,0.0,
1997-12-30 00:00:00+00:00,224.8125,226.875,216.5625,199.8975067138672,8062,0.0,
1997-12-31 00:00:00+00:00,220.6875,235.125,218.625,201.74839782714844,10615,0.0,
1998-01-02 00:00:00+00:00,231.0,235.125,222.75,205.45021057128903,1052,0.0,
1998-01-05 00:00:00+00:00,226.875,237.1875,226.875,211.0029144287109,1656,0.0,
1998-01-06 00:00:00+00:00,226.875,235.125,216.5625,199.8975067138672,876,0.0,
1998-01-07 00:00:00+00:00,231.0,235.125,218.625,196.19569396972656,1476,0.0,
1998-01-08 00:00:00+00:00,231.0,231.0,218.625,204.52476501464844,1656,0.0,
1998-01-09 00:00:00+00:00,228.9375,231.0,222.75,207.30111694335935,1818,0.0,
1998-01-12 00:00:00+00:00,228.9375,231.0,222.75,199.8975067138672,1186,0.0,
1998-01-13 00:00:00+00:00,231.0,239.25,218.625,214.7047271728516,2020,0.0,
1998-01-14 00:00:00+00:00,239.25,280.5,231.0,236.91555786132807,2924,0.0,
1998-01-15 00:00:00+00:00,255.75,264.0,226.875,211.0029144287109,3783,0.0,
1998-01-16 00:00:00+00:00,235.125,243.375,235.125,214.7047271728516,752,0.0,
1998-01-20 00:00:00+00:00,235.125,247.5,235.125,211.0029144287109,1456,0.0,
1998-01-21 00:00:00+00:00,247.5,264.0,235.125,225.8101348876953,1989,0.0,
1998-01-22 00:00:00+00:00,239.25,255.75,226.875,218.40652465820312,2988,0.0,
1998-01-23 00:00:00+00:00,239.25,247.5,231.0,211.0029144287109,1859,0.0,
1998-01-26 00:00:00+00:00,243.375,243.375,222.75,199.8975067138672,1253,0.0,
1998-01-27 00:00:00+00:00,224.8125,239.25,222.75,214.7047271728516,715,0.0,
1998-01-28 00:00:00+00:00,222.75,247.5,222.75,207.30111694335935,855,0.0,
1998-01-29 00:00:00+00:00,231.0,239.25,218.625,203.59930419921875,1833,0.0,
1998-01-30 00:00:00+00:00,218.625,231.0,218.625,203.59930419921875,1008,0.0,
1998-02-02 00:00:00+00:00,226.875,255.75,222.75,218.40652465820312,2238,0.0,
1998-02-03 00:00:00+00:00,247.5,255.75,243.375,229.51194763183597,2365,0.0,
1998-02-04 00:00:00+00:00,259.875,259.875,239.25,220.25743103027344,5124,0.0,
1998-02-05 00:00:00+00:00,245.4375,280.5,245.4375,233.2137451171875,3765,0.0,
1998-02-06 00:00:00+00:00,266.0625,280.5,264.0,251.7227783203125,5861,0.0,
1998-02-09 00:00:00+00:00,288.75,297.0,280.5,264.6791076660156,1664,0.0,
1998-02-10 00:00:00+00:00,297.0,313.5,292.875,277.6354064941406,5911,0.0,
1998-02-11 00:00:00+00:00,309.375,321.75,297.0,277.6354064941406,1332,0.0,
1998-02-12 00:00:00+00:00,309.375,309.375,264.0,238.76646423339844,2711,0.0,
1998-02-13 00:00:00+00:00,266.0625,276.375,266.0625,248.0209808349609,876,0.0,
1998-02-17 00:00:00+00:00,276.375,276.375,259.875,236.91555786132807,2035,0.0,
1998-02-18 00:00:00+00:00,259.875,297.0,259.875,248.0209808349609,2532,0.0,
1998-02-19 00:00:00+00:00,276.375,280.5,268.125,248.0209808349609,645,0.0,
1998-02-20 00:00:00+00:00,276.375,288.75,255.75,248.0209808349609,1852,0.0,
1998-02-23 00:00:00+00:00,284.625,288.75,255.75,236.91555786132807,4094,0.0,
1998-02-24 00:00:00+00:00,264.0,268.125,259.875,240.6173553466797,2279,0.0,
1998-02-25 00:00:00+00:00,259.875,272.25,247.5,233.2137451171875,3583,0.0,
1998-02-26 00:00:00+00:00,259.875,264.0,243.375,223.9592437744141,3253,0.0,
1998-02-27 00:00:00+00:00,264.0,264.0,243.375,233.2137451171875,2370,0.0,
1998-03-02 00:00:00+00:00,255.75,264.0,251.625,225.8101348876953,588,0.0,
1998-03-03 00:00:00+00:00,251.625,251.625,231.0,218.40652465820312,2911,0.0,
1998-03-04 00:00:00+00:00,231.0,239.25,231.0,209.15200805664065,3832,0.0,
1998-03-05 00:00:00+00:00,226.875,239.25,226.875,211.0029144287109,1085,0.0,
1998-03-06 00:00:00+00:00,231.0,235.125,226.875,207.30111694335935,745,0.0,
1998-03-09 00:00:00+00:00,228.9375,235.125,226.875,207.30111694335935,1115,0.0,
1998-03-10 00:00:00+00:00,222.75,222.75,173.25,188.7920837402344,9292,0.0,
1998-03-11 00:00:00+00:00,206.25,214.5,206.25,188.7920837402344,12352,0.0,
1998-03-12 00:00:00+00:00,210.375,214.5,198.0,181.3884735107422,1780,0.0,
1998-03-13 00:00:00+00:00,202.125,206.25,189.75,173.98486328125,5039,0.0,
1998-03-16 00:00:00+00:00,193.875,198.0,181.5,170.28305053710938,3847,0.0,
1998-03-17 00:00:00+00:00,189.75,189.75,179.4375,166.5812530517578,3538,0.0,
1998-03-18 00:00:00+00:00,179.4375,185.625,173.25,155.475830078125,2714,0.0,
1998-03-19 00:00:00+00:00,177.375,206.25,173.25,181.3884735107422,4423,0.0,
1998-03-20 00:00:00+00:00,214.5,264.0,214.5,203.59930419921875,9232,0.0,
1998-03-23 00:00:00+00:00,243.375,243.375,218.625,203.59930419921875,3970,0.0,
1998-03-24 00:00:00+00:00,231.0,235.125,226.875,207.30111694335935,1933,0.0,
1998-03-25 00:00:00+00:00,235.125,235.125,214.5,192.493896484375,6280,0.0,
1998-03-26 00:00:00+00:00,220.6875,226.875,214.5,194.34478759765625,2168,0.0,
1998-03-27 00:00:00+00:00,214.5,222.75,198.0,185.0902862548828,2368,0.0,
1998-03-30 00:00:00+00:00,200.0625,218.625,200.0625,181.3884735107422,2809,0.0,
1998-03-31 00:00:00+00:00,206.25,218.625,198.0,181.3884735107422,4200,0.0,
1998-04-01 00:00:00+00:00,198.0,210.375,193.875,179.53756713867188,3664,0.0,
1998-04-02 00:00:00+00:00,198.0,210.375,193.875,183.2393798828125,7168,0.0,
1998-04-03 00:00:00+00:00,202.125,206.25,198.0,179.53756713867188,2970,0.0,
1998-04-06 00:00:00+00:00,198.0,202.125,191.8125,173.98486328125,3145,0.0,
1998-04-07 00:00:00+00:00,202.125,202.125,191.8125,173.98486328125,5677,0.0,
1998-04-08 00:00:00+00:00,198.0,202.125,193.875,173.98486328125,2532,0.0,
1998-04-09 00:00:00+00:00,193.875,202.125,193.875,173.98486328125,2288,0.0,
1998-04-13 00:00:00+00:00,202.125,202.125,189.75,170.28305053710938,1891,0.0,
1998-04-14 00:00:00+00:00,193.875,198.0,185.625,170.28305053710938,2089,0.0,
1998-04-15 00:00:00+00:00,185.625,189.75,181.5,166.5812530517578,2580,0.0,
1998-04-16 00:00:00+00:00,185.625,189.75,177.375,164.7303466796875,2008,0.0,
1998-04-17 00:00:00+00:00,179.4375,185.625,175.3125,166.5812530517578,5459,0.0,
1998-04-20 00:00:00+00:00,189.75,189.75,181.5,166.5812530517578,4035,0.0,
1998-04-21 00:00:00+00:00,181.5,226.875,181.5,199.8975067138672,7979,0.0,
1998-04-22 00:00:00+00:00,228.9375,264.0,228.9375,235.0646514892578,8530,0.0,
1998-04-23 00:00:00+00:00,268.125,276.375,255.75,240.6173553466797,4991,0.0,
1998-04-24 00:00:00+00:00,259.875,264.0,247.5,233.2137451171875,1911,0.0,
1998-04-27 00:00:00+00:00,259.875,268.125,243.375,240.6173553466797,4318,0.0,
1998-04-28 00:00:00+00:00,268.125,280.5,264.0,248.0209808349609,2333,0.0,
1998-04-29 00:00:00+00:00,276.375,288.75,264.0,240.6173553466797,3091,0.0,
1998-04-30 00:00:00+00:00,268.125,272.25,255.75,233.2137451171875,2652,0.0,
1998-05-01 00:00:00+00:00,264.0,264.0,226.875,214.7047271728516,4127,0.0,
1998-05-04 00:00:00+00:00,239.25,255.75,239.25,225.8101348876953,917,0.0,
1998-05-05 00:00:00+00:00,251.625,259.875,239.25,225.8101348876953,759,0.0,
1998-05-06 00:00:00+00:00,243.375,251.625,239.25,214.7047271728516,814,0.0,
1998-05-07 00:00:00+00:00,239.25,251.625,231.0,207.30111694335935,1211,0.0,
1998-05-08 00:00:00+00:00,239.25,272.25,231.0,240.6173553466797,2583,0.0,
1998-05-11 00:00:00+00:00,264.0,264.0,247.5,229.51194763183597,1602,0.0,
1998-05-12 00:00:00+00:00,255.75,266.0625,247.5,235.0646514892578,2658,0.0,
1998-05-13 00:00:00+00:00,255.75,264.0,243.375,218.40652465820312,3576,0.0,
1998-05-14 00:00:00+00:00,249.5625,251.625,247.5,222.10833740234372,932,0.0,
1998-05-15 00:00:00+00:00,251.625,268.125,247.5,240.6173553466797,1926,0.0,
1998-05-18 00:00:00+00:00,255.75,268.125,251.625,225.8101348876953,1114,0.0,
1998-05-19 00:00:00+00:00,251.625,297.0,251.625,251.7227783203125,8035,0.0,
1998-05-20 00:00:00+00:00,264.0,284.625,264.0,244.3191680908203,1947,0.0,
1998-05-21 00:00:00+00:00,272.25,280.5,261.9375,236.91555786132807,1142,0.0,
1998-05-22 00:00:00+00:00,261.9375,272.25,251.625,225.8101348876953,2179,0.0,
1998-05-26 00:00:00+00:00,264.0,264.0,243.375,225.8101348876953,2336,0.0,
