date,OLP_Open,OLP_High,OLP_Low,OLP_Close,OLP_Volume,OLP_Dividends,OLP_Stock Splits
1983-10-11 00:00:00+00:00,0.0,15.0,14.0,0.6616642475128174,3100,0.0,
1983-10-12 00:00:00+00:00,0.0,14.5,14.0,0.6616642475128174,800,0.0,
1983-10-13 00:00:00+00:00,0.0,14.25,13.5,0.638033390045166,2900,0.0,
1983-10-14 00:00:00+00:00,0.0,14.25,13.5,0.638033390045166,1500,0.0,
1983-10-17 00:00:00+00:00,0.0,14.25,13.25,0.6262179613113403,3200,0.0,
1983-10-18 00:00:00+00:00,0.0,14.25,13.25,0.6262179613113403,1900,0.0,
1983-10-19 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,2400,0.0,
1983-10-20 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,1100,0.0,
1983-10-21 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,700,0.0,
1983-10-24 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,2000,0.0,
1983-10-25 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,2700,0.0,
1983-10-26 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,1300,0.0,
1983-10-27 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,1000,0.0,
1983-10-28 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,1000,0.0,
1983-10-31 00:00:00+00:00,0.0,14.0,13.25,0.6262179613113403,1300,0.0,
1983-11-01 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1200,0.0,
1983-11-02 00:00:00+00:00,0.0,14.25,13.25,0.6262179613113403,2600,0.0,
1983-11-03 00:00:00+00:00,0.0,14.25,13.5,0.638033390045166,2400,0.0,
1983-11-04 00:00:00+00:00,0.0,14.25,13.5,0.638033390045166,2500,0.0,
1983-11-07 00:00:00+00:00,0.0,14.25,13.5,0.638033390045166,1100,0.0,
1983-11-08 00:00:00+00:00,0.0,14.25,13.5,0.638033390045166,1600,0.0,
1983-11-09 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,2400,0.0,
1983-11-10 00:00:00+00:00,0.0,14.75,13.75,0.6498484015464783,400,0.0,
1983-11-11 00:00:00+00:00,0.0,14.75,13.75,0.6498484015464783,700,0.0,
1983-11-14 00:00:00+00:00,0.0,14.75,14.0,0.6616642475128174,1500,0.0,
1983-11-15 00:00:00+00:00,0.0,14.75,14.0,0.6616642475128174,4100,0.0,
1983-11-16 00:00:00+00:00,0.0,14.75,14.0,0.6616642475128174,1100,0.0,
1983-11-17 00:00:00+00:00,0.0,14.5,13.75,0.6498484015464783,2800,0.0,
1983-11-18 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,6300,0.0,
1983-11-21 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,5300,0.0,
1983-11-22 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,2800,0.0,
1983-11-23 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1500,0.0,
1983-11-25 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,4700,0.0,
1983-11-28 00:00:00+00:00,0.0,14.0,13.0,0.6144022345542908,3100,0.0,
1983-11-29 00:00:00+00:00,0.0,13.75,13.0,0.6144022345542908,4400,0.0,
1983-11-30 00:00:00+00:00,0.0,13.75,13.0,0.6144022345542908,2500,0.0,
1983-12-01 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,3500,0.0,
1983-12-02 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,4400,0.0,
1983-12-05 00:00:00+00:00,0.0,14.0,13.0,0.6144022345542908,1400,0.0,
1983-12-06 00:00:00+00:00,0.0,14.0,13.0,0.6144022345542908,1000,0.0,
1983-12-07 00:00:00+00:00,0.0,14.0,13.0,0.6144022345542908,3700,0.0,
1983-12-08 00:00:00+00:00,0.0,14.0,13.0,0.6144022345542908,2000,0.0,
1983-12-09 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,4300,0.0,
1983-12-12 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,1600,0.0,
1983-12-13 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,7900,0.0,
1983-12-14 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,1800,0.0,
1983-12-15 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,3300,0.0,
1983-12-16 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,1400,0.0,
1983-12-19 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,1800,0.0,
1983-12-20 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,3500,0.0,
1983-12-21 00:00:00+00:00,0.0,13.5,12.5,0.5907714366912842,3800,0.0,
1983-12-22 00:00:00+00:00,0.0,13.5,12.75,0.6025866270065308,2500,0.0,
1983-12-23 00:00:00+00:00,0.0,13.5,12.75,0.6025866270065308,1900,0.0,
1983-12-27 00:00:00+00:00,0.0,13.5,12.75,0.6025866270065308,2300,0.0,
1983-12-28 00:00:00+00:00,0.0,13.5,12.75,0.6025866270065308,4300,0.0,
1983-12-29 00:00:00+00:00,0.0,13.5,12.75,0.6025866270065308,3700,0.0,
1983-12-30 00:00:00+00:00,0.0,13.25,12.5,0.5907714366912842,6400,0.0,
1984-01-03 00:00:00+00:00,0.0,13.25,12.5,0.5907714366912842,3500,0.0,
1984-01-04 00:00:00+00:00,0.0,14.75,13.75,0.6498484015464783,7900,0.0,
1984-01-05 00:00:00+00:00,0.0,15.5,14.5,0.6852951049804688,2800,0.0,
1984-01-06 00:00:00+00:00,0.0,15.5,14.5,0.6852951049804688,6300,0.0,
1984-01-09 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,1800,0.0,
1984-01-10 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,3400,0.0,
1984-01-11 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,5000,0.0,
1984-01-12 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,2600,0.0,
1984-01-13 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,2800,0.0,
1984-01-16 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,5500,0.0,
1984-01-17 00:00:00+00:00,0.0,15.5,14.75,0.6971102952957153,9300,0.0,
1984-01-18 00:00:00+00:00,0.0,15.75,15.0,0.708925724029541,6400,0.0,
1984-01-19 00:00:00+00:00,0.0,15.75,15.0,0.708925724029541,3900,0.0,
1984-01-20 00:00:00+00:00,0.0,15.75,15.0,0.708925724029541,6700,0.0,
1984-01-23 00:00:00+00:00,0.0,15.75,15.0,0.708925724029541,3700,0.0,
1984-01-24 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,2400,0.0,
1984-01-25 00:00:00+00:00,0.0,15.25,14.5,0.6852951049804688,1400,0.0,
1984-01-26 00:00:00+00:00,0.0,15.5,14.75,0.6971102952957153,3500,0.0,
1984-01-27 00:00:00+00:00,0.0,15.5,14.75,0.6971102952957153,2400,0.0,
1984-01-30 00:00:00+00:00,0.0,15.0,14.25,0.6734794974327087,3900,0.0,
1984-01-31 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,6700,0.0,
1984-02-01 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,1900,0.0,
1984-02-02 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,3400,0.0,
1984-02-03 00:00:00+00:00,0.0,14.5,14.0,0.6616642475128174,2800,0.0,
1984-02-06 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,2100,0.0,
1984-02-07 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,800,0.0,
1984-02-08 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,1800,0.0,
1984-02-09 00:00:00+00:00,0.0,14.125,13.75,0.6498484015464783,4000,0.0,
1984-02-10 00:00:00+00:00,0.0,14.125,13.75,0.6498484015464783,2000,0.0,
1984-02-13 00:00:00+00:00,0.0,14.125,13.75,0.6498484015464783,1500,0.0,
1984-02-14 00:00:00+00:00,0.0,14.375,14.0,0.6616642475128174,2300,0.0,
1984-02-15 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,3500,0.0,
1984-02-16 00:00:00+00:00,0.0,14.75,14.5,0.6852951049804688,5200,0.0,
1984-02-17 00:00:00+00:00,0.0,14.5,14.25,0.6734794974327087,3400,0.0,
1984-02-21 00:00:00+00:00,0.0,14.5,14.25,0.6734794974327087,2100,0.0,
1984-02-22 00:00:00+00:00,0.0,14.5,14.25,0.6734794974327087,1500,0.0,
1984-02-23 00:00:00+00:00,0.0,14.5,14.25,0.6734794974327087,3300,0.0,
1984-02-24 00:00:00+00:00,0.0,14.5,14.25,0.6734794974327087,1100,0.0,
1984-02-27 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,700,0.0,
1984-02-28 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,1400,0.0,
1984-02-29 00:00:00+00:00,14.25,14.25,14.25,0.6734794974327087,0,0.0,
1984-03-01 00:00:00+00:00,0.0,14.5,14.25,0.6734794974327087,1700,0.0,
1984-03-02 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,1500,0.0,
1984-03-05 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,1600,0.0,
1984-03-06 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,1900,0.0,
1984-03-07 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,1500,0.0,
1984-03-08 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,1800,0.0,
1984-03-09 00:00:00+00:00,0.0,15.125,14.625,0.6912024617195129,2200,0.0,
1984-03-12 00:00:00+00:00,0.0,15.125,14.625,0.6912024617195129,3300,0.0,
1984-03-13 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,2800,0.0,
1984-03-14 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,600,0.0,
1984-03-15 00:00:00+00:00,0.0,15.0,14.5,0.6852951049804688,1400,0.0,
1984-03-16 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,1400,0.0,
1984-03-19 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,2700,0.0,
1984-03-20 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,700,0.0,
1984-03-21 00:00:00+00:00,0.0,14.75,14.25,0.6734794974327087,200,0.0,
1984-03-22 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,2800,0.0,
1984-03-23 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,600,0.0,
1984-03-26 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,2300,0.0,
1984-03-27 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,700,0.0,
1984-03-28 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1800,0.0,
1984-03-29 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,100,0.0,
1984-03-30 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,200,0.0,
1984-04-02 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,2400,0.0,
1984-04-03 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1200,0.0,
1984-04-04 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,400,0.0,
1984-04-05 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1800,0.0,
1984-04-06 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1800,0.0,
1984-04-09 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,900,0.0,
1984-04-10 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1700,0.0,
1984-04-11 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1000,0.0,
1984-04-12 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,1400,0.0,
1984-04-13 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,3400,0.0,
1984-04-16 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,4100,0.0,
1984-04-17 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1600,0.0,
1984-04-18 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1000,0.0,
1984-04-19 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,900,0.0,
1984-04-23 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,3000,0.0,
1984-04-24 00:00:00+00:00,0.0,14.25,13.75,0.6498484015464783,5400,0.0,
1984-04-25 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1100,0.0,
1984-04-26 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1000,0.0,
1984-04-27 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,2600,0.0,
1984-04-30 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1100,0.0,
1984-05-01 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1400,0.0,
1984-05-02 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,2000,0.0,
1984-05-03 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,2100,0.0,
1984-05-04 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,700,0.0,
1984-05-07 00:00:00+00:00,0.0,14.0,13.5,0.638033390045166,1200,0.0,
1984-05-08 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,2100,0.0,
1984-05-09 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,4200,0.0,
1984-05-10 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,800,0.0,
1984-05-11 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,4700,0.0,
1984-05-14 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,2300,0.0,
1984-05-15 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,5800,0.0,
1984-05-16 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1300,0.0,
1984-05-17 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,500,0.0,
1984-05-18 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,4500,0.0,
1984-05-21 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,600,0.0,
1984-05-22 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1900,0.0,
1984-05-23 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,400,0.0,
1984-05-24 00:00:00+00:00,0.0,13.25,12.75,0.6025866270065308,1400,0.0,
1984-05-25 00:00:00+00:00,0.0,13.25,12.75,0.6025866270065308,800,0.0,
1984-05-29 00:00:00+00:00,0.0,13.25,12.75,0.6025866270065308,1100,0.0,
1984-05-30 00:00:00+00:00,0.0,13.25,12.75,0.6025866270065308,2300,0.0,
1984-05-31 00:00:00+00:00,0.0,13.25,12.75,0.6025866270065308,700,0.0,
1984-06-01 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,700,0.0,
1984-06-04 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1300,0.0,
1984-06-05 00:00:00+00:00,0.0,13.75,13.25,0.6262179613113403,2800,0.0,
1984-06-06 00:00:00+00:00,0.0,13.5,13.25,0.6262179613113403,10700,0.0,
1984-06-07 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1000,0.0,
1984-06-08 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1000,0.0,
1984-06-11 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1800,0.0,
1984-06-12 00:00:00+00:00,0.0,13.0,12.5,0.5907714366912842,6000,0.0,
1984-06-13 00:00:00+00:00,0.0,13.0,12.5,0.5907714366912842,1600,0.0,
1984-06-14 00:00:00+00:00,0.0,13.0,12.5,0.5907714366912842,4800,0.0,
1984-06-15 00:00:00+00:00,0.0,13.0,12.5,0.5907714366912842,3100,0.0,
1984-06-18 00:00:00+00:00,0.0,13.0,12.5,0.5907714366912842,2700,0.0,
1984-06-19 00:00:00+00:00,0.0,13.25,12.75,0.6025866270065308,3000,0.0,
1984-06-20 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,7100,0.0,
1984-06-21 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,500,0.0,
1984-06-22 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,500,0.0,
1984-06-25 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1300,0.0,
1984-06-26 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,200,0.0,
1984-06-27 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1200,0.0,
1984-06-28 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,700,0.0,
1984-06-29 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,800,0.0,
1984-07-02 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,1100,0.0,
1984-07-03 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,2100,0.0,
1984-07-05 00:00:00+00:00,0.0,13.5,13.0,0.6144022345542908,600,0.0,
