date,YPF_Open,YPF_High,YPF_Low,YPF_Close,YPF_Volume,YPF_Dividends,YPF_Stock Splits
1993-12-20 00:00:00+00:00,24.625,25.25,24.625,6.585723400115967,1214600,0.0,
1993-12-21 00:00:00+00:00,25.25,26.125,25.25,6.782314777374268,2234600,0.0,
1993-12-22 00:00:00+00:00,25.0,25.125,24.125,6.552962303161621,4497700,0.0,
1993-12-23 00:00:00+00:00,25.0,25.25,24.875,6.552962303161621,1131400,0.0,
1993-12-27 00:00:00+00:00,25.25,25.625,25.25,6.684018135070801,549700,0.0,
1993-12-28 00:00:00+00:00,25.5,25.75,25.5,6.749547004699707,720300,0.0,
1993-12-29 00:00:00+00:00,26.25,26.25,25.75,6.782314777374268,583400,0.0,
1993-12-30 00:00:00+00:00,26.0,26.125,25.75,6.782314777374268,310900,0.0,
1993-12-31 00:00:00+00:00,25.75,26.0,25.75,6.815079212188721,436600,0.0,
1994-01-03 00:00:00+00:00,26.0,26.25,25.625,6.847843647003174,633400,0.0,
1994-01-04 00:00:00+00:00,26.375,26.75,26.25,6.978903293609619,1049900,0.0,
1994-01-05 00:00:00+00:00,26.625,26.625,26.25,6.913374900817871,1287900,0.0,
1994-01-06 00:00:00+00:00,26.5,26.875,26.25,7.011668205261231,1158500,0.0,
1994-01-07 00:00:00+00:00,26.75,26.875,26.375,6.913374900817871,893200,0.0,
1994-01-10 00:00:00+00:00,26.625,26.75,25.625,6.749547004699707,677100,0.0,
1994-01-11 00:00:00+00:00,26.125,26.125,25.75,6.782314777374268,617700,0.0,
1994-01-12 00:00:00+00:00,26.0,26.0,25.625,6.782314777374268,529800,0.0,
1994-01-13 00:00:00+00:00,25.875,26.0,25.625,6.749547004699707,770300,0.0,
1994-01-14 00:00:00+00:00,25.625,26.0,25.375,6.684018135070801,787000,0.0,
1994-01-17 00:00:00+00:00,25.625,26.5,25.5,6.880610942840576,1071800,0.0,
1994-01-18 00:00:00+00:00,26.375,27.0,26.375,7.0771989822387695,1492000,0.0,
1994-01-19 00:00:00+00:00,27.25,27.625,26.75,7.04443359375,1649300,0.0,
1994-01-20 00:00:00+00:00,26.625,26.875,26.5,7.064236640930176,621900,0.2,
1994-01-21 00:00:00+00:00,26.625,27.0,26.625,7.097248077392578,580600,0.0,
1994-01-24 00:00:00+00:00,27.0,27.125,26.5,7.031228542327881,580600,0.0,
1994-01-25 00:00:00+00:00,26.875,26.875,26.25,7.031228542327881,553700,0.0,
1994-01-26 00:00:00+00:00,26.875,27.125,26.75,7.097248077392578,934800,0.0,
1994-01-27 00:00:00+00:00,26.75,28.5,26.75,7.394344329833984,2271900,0.0,
1994-01-28 00:00:00+00:00,28.375,28.5,27.625,7.361335277557373,853000,0.0,
1994-01-31 00:00:00+00:00,28.0,28.875,28.0,7.625414848327637,1074200,0.0,
1994-02-01 00:00:00+00:00,28.75,28.875,27.625,7.592407703399658,1983800,0.0,
1994-02-02 00:00:00+00:00,29.0,29.375,28.25,7.493374347686768,1666700,0.0,
1994-02-03 00:00:00+00:00,28.5,28.875,28.5,7.625414848327637,1061500,0.0,
1994-02-04 00:00:00+00:00,28.75,29.375,27.875,7.394344329833984,1636000,0.0,
1994-02-07 00:00:00+00:00,27.5,28.75,27.375,7.526385307312012,1262700,0.0,
1994-02-08 00:00:00+00:00,29.125,29.625,28.875,7.658426284790039,1369600,0.0,
1994-02-09 00:00:00+00:00,29.0,29.125,28.375,7.526385307312012,1022800,0.0,
1994-02-10 00:00:00+00:00,28.375,28.75,27.875,7.427352905273437,954000,0.0,
1994-02-11 00:00:00+00:00,28.0,28.25,27.625,7.460361003875732,862900,0.0,
1994-02-14 00:00:00+00:00,28.5,28.5,27.75,7.394344329833984,1265800,0.0,
1994-02-15 00:00:00+00:00,28.5,29.0,28.125,7.592407703399658,1567900,0.0,
1994-02-16 00:00:00+00:00,29.0,29.125,28.75,7.625414848327637,1276000,0.0,
1994-02-17 00:00:00+00:00,29.0,29.25,28.5,7.592407703399658,980000,0.0,
1994-02-18 00:00:00+00:00,28.5,28.625,27.875,7.394344329833984,804000,0.0,
1994-02-22 00:00:00+00:00,28.5,28.875,28.375,7.625414848327637,1126000,0.0,
1994-02-23 00:00:00+00:00,28.875,29.0,28.25,7.493374347686768,812700,0.0,
1994-02-24 00:00:00+00:00,27.875,28.0,26.375,7.031228542327881,1919100,0.0,
1994-02-25 00:00:00+00:00,26.875,27.25,26.0,6.932198524475098,1455200,0.0,
1994-02-28 00:00:00+00:00,26.375,27.375,26.375,7.229291915893555,730100,0.0,
1994-03-01 00:00:00+00:00,27.375,27.375,25.5,6.899184703826904,875600,0.0,
1994-03-02 00:00:00+00:00,24.0,26.25,23.875,6.932198524475098,2684400,0.0,
1994-03-03 00:00:00+00:00,26.25,26.375,25.375,6.767144203186035,939800,0.0,
1994-03-04 00:00:00+00:00,25.625,26.125,25.25,6.767144203186035,1115200,0.0,
1994-03-07 00:00:00+00:00,25.75,26.375,25.625,6.767144203186035,1552000,0.0,
1994-03-08 00:00:00+00:00,25.625,25.75,25.125,6.70112419128418,922200,0.0,
1994-03-09 00:00:00+00:00,25.625,25.625,24.625,6.668113708496094,794800,0.0,
1994-03-10 00:00:00+00:00,25.375,25.5,24.0,6.437038898468018,1222100,0.0,
1994-03-11 00:00:00+00:00,24.0,24.75,23.5,6.47005033493042,2027300,0.0,
1994-03-14 00:00:00+00:00,24.75,25.125,24.5,6.47005033493042,1150800,0.0,
1994-03-15 00:00:00+00:00,24.875,24.875,23.5,6.238977432250977,1470800,0.0,
1994-03-16 00:00:00+00:00,23.875,25.125,23.75,6.635103702545166,1972300,0.0,
1994-03-17 00:00:00+00:00,25.5,25.875,25.125,6.734133243560791,2016500,0.0,
1994-03-18 00:00:00+00:00,25.0,25.0,24.375,6.47005033493042,1105600,0.0,
1994-03-21 00:00:00+00:00,24.125,24.375,23.5,6.437038898468018,985200,0.0,
1994-03-22 00:00:00+00:00,24.125,25.0,24.125,6.60209321975708,818300,0.0,
1994-03-23 00:00:00+00:00,25.375,25.625,25.125,6.70112419128418,1060000,0.0,
1994-03-24 00:00:00+00:00,24.875,25.5,24.25,6.404029846191406,724500,0.0,
1994-03-25 00:00:00+00:00,24.625,25.25,24.5,6.569080829620361,802600,0.0,
1994-03-28 00:00:00+00:00,24.625,24.625,24.0,6.437038898468018,1309500,0.0,
1994-03-29 00:00:00+00:00,24.25,24.25,23.75,6.338008880615234,1632100,0.0,
1994-03-30 00:00:00+00:00,24.0,24.25,23.75,6.338008880615234,1223000,0.0,
1994-03-31 00:00:00+00:00,23.875,24.125,23.5,6.271986484527588,502500,0.0,
1994-04-04 00:00:00+00:00,23.0,23.375,22.125,5.875860691070557,1579100,0.0,
1994-04-05 00:00:00+00:00,22.5,23.5,22.375,6.139944076538086,1857900,0.0,
1994-04-06 00:00:00+00:00,23.5,24.0,23.25,6.271986484527588,1682600,0.0,
1994-04-07 00:00:00+00:00,24.125,24.375,24.0,6.404029846191406,2161200,0.0,
1994-04-08 00:00:00+00:00,24.125,24.375,24.0,6.437038898468018,940600,0.0,
1994-04-11 00:00:00+00:00,24.375,25.125,24.25,6.60209321975708,1118400,0.0,
1994-04-12 00:00:00+00:00,25.625,25.75,25.0,6.70112419128418,920000,0.0,
1994-04-13 00:00:00+00:00,25.5,25.625,24.25,6.47005033493042,524300,0.0,
1994-04-14 00:00:00+00:00,24.125,24.625,23.875,6.437038898468018,580100,0.0,
1994-04-15 00:00:00+00:00,24.375,24.75,24.25,6.404029846191406,783000,0.0,
1994-04-18 00:00:00+00:00,24.75,25.0,24.25,6.404029846191406,908300,0.0,
1994-04-19 00:00:00+00:00,24.25,24.5,24.125,6.404029846191406,453300,0.0,
1994-04-20 00:00:00+00:00,24.375,24.375,23.625,6.271986484527588,1709600,0.0,
1994-04-21 00:00:00+00:00,24.0,24.375,23.25,6.37101936340332,2717600,0.0,
1994-04-22 00:00:00+00:00,24.375,24.875,24.25,6.536069869995117,1821300,0.0,
1994-04-25 00:00:00+00:00,25.0,25.375,24.875,6.668113708496094,1419800,0.0,
1994-04-26 00:00:00+00:00,25.25,25.5,25.0,6.60209321975708,903800,0.0,
1994-04-28 00:00:00+00:00,25.25,25.25,24.75,6.569080829620361,1222800,0.0,
1994-04-29 00:00:00+00:00,24.875,25.0,24.625,6.536069869995117,281100,0.0,
1994-05-02 00:00:00+00:00,24.375,24.625,24.25,6.437038898468018,1253800,0.0,
1994-05-03 00:00:00+00:00,24.375,24.625,24.375,6.47005033493042,864500,0.0,
1994-05-04 00:00:00+00:00,24.375,24.75,24.375,6.536069869995117,380300,0.0,
1994-05-05 00:00:00+00:00,24.875,25.25,24.875,6.60209321975708,1155100,0.0,
1994-05-06 00:00:00+00:00,25.0,25.125,24.625,6.536069869995117,934200,0.0,
1994-05-09 00:00:00+00:00,24.75,24.75,24.5,6.503059387207031,598300,0.0,
1994-05-10 00:00:00+00:00,25.0,25.0,24.75,6.569080829620361,458100,0.0,
1994-05-11 00:00:00+00:00,25.125,25.125,24.625,6.569080829620361,574400,0.0,
1994-05-12 00:00:00+00:00,25.0,25.125,24.875,6.60209321975708,894100,0.0,
1994-05-13 00:00:00+00:00,25.125,25.5,25.0,6.70112419128418,1322300,0.0,
1994-05-16 00:00:00+00:00,25.5,25.875,25.375,6.833165645599365,931700,0.0,
1994-05-17 00:00:00+00:00,25.875,26.125,25.75,6.866175651550293,1444400,0.0,
1994-05-18 00:00:00+00:00,26.125,26.5,25.875,6.99821662902832,1157800,0.0,
1994-05-19 00:00:00+00:00,26.5,26.875,26.25,7.151220321655273,1419400,0.2,
1994-05-20 00:00:00+00:00,26.875,26.875,26.5,7.051435470581055,803600,0.0,
1994-05-23 00:00:00+00:00,26.375,26.625,26.125,7.01817512512207,622300,0.0,
1994-05-24 00:00:00+00:00,26.625,26.625,26.375,7.051435470581055,745400,0.0,
1994-05-25 00:00:00+00:00,26.125,26.5,26.125,7.01817512512207,480000,0.0,
1994-05-26 00:00:00+00:00,26.5,26.625,26.25,7.01817512512207,467700,0.0,
1994-05-27 00:00:00+00:00,26.25,26.25,26.125,6.951652050018311,233500,0.0,
1994-05-31 00:00:00+00:00,26.25,26.5,26.125,7.01817512512207,641400,0.0,
1994-06-01 00:00:00+00:00,26.375,26.5,26.125,7.01817512512207,552100,0.0,
1994-06-02 00:00:00+00:00,26.375,26.375,26.125,6.951652050018311,990900,0.0,
1994-06-03 00:00:00+00:00,25.75,26.25,25.75,6.914231300354004,781000,0.0,
1994-06-06 00:00:00+00:00,26.25,26.375,26.125,6.984914302825928,679400,0.0,
1994-06-07 00:00:00+00:00,26.125,26.25,26.0,6.951652050018311,348000,0.0,
1994-06-08 00:00:00+00:00,26.25,26.25,26.0,6.918390274047852,679200,0.0,
1994-06-09 00:00:00+00:00,25.875,25.875,25.625,6.851865291595459,515000,0.0,
1994-06-10 00:00:00+00:00,25.625,25.875,25.5,6.818603992462158,463700,0.0,
1994-06-13 00:00:00+00:00,25.5,25.5,25.125,6.68556022644043,325500,0.0,
1994-06-14 00:00:00+00:00,25.25,25.5,25.125,6.752081871032715,679100,0.0,
1994-06-15 00:00:00+00:00,25.5,25.5,24.75,6.68556022644043,945400,0.0,
1994-06-16 00:00:00+00:00,25.0,25.125,24.875,6.68556022644043,610600,0.0,
1994-06-17 00:00:00+00:00,25.125,25.125,24.875,6.652298450469971,428000,0.0,
1994-06-20 00:00:00+00:00,25.0,25.0,24.625,6.619035243988037,567700,0.0,
1994-06-21 00:00:00+00:00,24.875,24.875,24.125,6.452730178833008,1532400,0.0,
1994-06-22 00:00:00+00:00,24.5,24.875,24.5,6.519251346588135,1128800,0.0,
1994-06-23 00:00:00+00:00,24.5,24.875,24.375,6.485990047454834,713900,0.0,
1994-06-24 00:00:00+00:00,24.5,24.5,24.0,6.38620662689209,643800,0.0,
1994-06-27 00:00:00+00:00,24.0,24.125,23.75,6.419467926025391,653500,0.0,
1994-06-28 00:00:00+00:00,24.0,24.125,23.875,6.38620662689209,658400,0.0,
1994-06-29 00:00:00+00:00,24.0,24.25,24.0,6.419467926025391,829900,0.0,
1994-06-30 00:00:00+00:00,24.375,24.5,23.75,6.3529438972473145,679800,0.0,
1994-07-01 00:00:00+00:00,24.125,24.125,23.625,6.3529438972473145,618700,0.0,
1994-07-05 00:00:00+00:00,23.75,24.125,23.75,6.38620662689209,257700,0.0,
1994-07-06 00:00:00+00:00,24.0,24.0,23.625,6.319682121276856,687200,0.0,
1994-07-07 00:00:00+00:00,24.0,24.375,23.875,6.452730178833008,630500,0.0,
1994-07-08 00:00:00+00:00,24.125,24.625,24.125,6.519251346588135,486200,0.0,
1994-07-11 00:00:00+00:00,24.5,24.625,24.125,6.485990047454834,577000,0.0,
1994-07-12 00:00:00+00:00,24.5,24.75,24.25,6.58577299118042,858200,0.0,
1994-07-13 00:00:00+00:00,24.75,25.125,24.625,6.619035243988037,824700,0.0,
1994-07-14 00:00:00+00:00,24.875,25.375,24.875,6.652298450469971,790600,0.0,
1994-07-15 00:00:00+00:00,25.0,25.25,24.875,6.652298450469971,1211800,0.0,
1994-07-18 00:00:00+00:00,25.125,25.125,24.625,6.619035243988037,323400,0.0,
1994-07-19 00:00:00+00:00,24.625,24.875,24.625,6.55251407623291,395100,0.0,
1994-07-20 00:00:00+00:00,24.75,24.875,24.625,6.55251407623291,1821700,0.0,
1994-07-21 00:00:00+00:00,24.625,25.25,24.5,6.68556022644043,998800,0.0,
1994-07-22 00:00:00+00:00,25.375,25.75,25.375,6.785342693328857,629500,0.0,
1994-07-25 00:00:00+00:00,25.625,25.625,25.5,6.818603992462158,526400,0.0,
1994-07-26 00:00:00+00:00,25.625,25.625,25.25,6.752081871032715,749000,0.0,
1994-07-27 00:00:00+00:00,25.5,25.5,25.0,6.718820571899414,1365000,0.0,
1994-07-28 00:00:00+00:00,25.25,25.375,25.0,6.718820571899414,1331400,0.0,
1994-07-29 00:00:00+00:00,25.375,25.5,25.25,6.752081871032715,533500,0.0,
1994-08-01 00:00:00+00:00,25.375,26.0,25.25,6.918390274047852,1283400,0.0,
1994-08-02 00:00:00+00:00,26.25,26.875,26.25,7.0846991539001465,2254600,0.0,
1994-08-03 00:00:00+00:00,26.125,26.5,25.75,7.01817512512207,2034500,0.0,
1994-08-04 00:00:00+00:00,26.25,26.625,25.75,6.851865291595459,1098200,0.0,
1994-08-05 00:00:00+00:00,25.5,25.75,25.375,6.785342693328857,738700,0.0,
1994-08-08 00:00:00+00:00,25.625,25.75,25.5,6.818603992462158,510000,0.0,
1994-08-09 00:00:00+00:00,25.375,25.625,25.25,6.752081871032715,436000,0.0,
1994-08-10 00:00:00+00:00,25.375,25.375,25.125,6.752081871032715,727400,0.0,
1994-08-11 00:00:00+00:00,25.25,25.5,25.25,6.752081871032715,718900,0.0,
1994-08-12 00:00:00+00:00,25.375,25.5,25.125,6.68556022644043,733000,0.0,
1994-08-15 00:00:00+00:00,25.125,25.125,24.875,6.619035243988037,511500,0.0,
1994-08-16 00:00:00+00:00,24.875,25.0,24.625,6.619035243988037,2544900,0.0,
1994-08-17 00:00:00+00:00,25.0,25.125,24.75,6.619035243988037,990800,0.0,
1994-08-18 00:00:00+00:00,24.75,24.75,24.25,6.605622291564941,934100,0.2,
1994-08-19 00:00:00+00:00,24.625,24.875,24.375,6.639154434204102,513200,0.0,
1994-08-22 00:00:00+00:00,24.625,25.0,24.5,6.639154434204102,1067300,0.0,
1994-08-23 00:00:00+00:00,24.75,24.875,24.625,6.605622291564941,733200,0.0,
1994-08-24 00:00:00+00:00,24.625,24.875,24.625,6.672684669494629,787400,0.0,
1994-08-25 00:00:00+00:00,25.0,25.25,24.875,6.706218242645264,1068200,0.0,
1994-08-26 00:00:00+00:00,25.25,25.375,25.125,6.773278713226318,776300,0.0,
1994-08-29 00:00:00+00:00,25.375,25.75,25.375,6.873872756958008,1258100,0.0,
1994-08-30 00:00:00+00:00,25.625,25.75,25.375,6.90740442276001,853100,0.0,
1994-08-31 00:00:00+00:00,25.75,26.125,25.75,6.9409356117248535,1071300,0.0,
1994-09-01 00:00:00+00:00,25.875,26.0,25.75,6.9409356117248535,572900,0.0,
1994-09-02 00:00:00+00:00,26.0,26.25,25.625,6.90740442276001,681100,0.0,
1994-09-06 00:00:00+00:00,25.875,25.875,25.5,6.840342044830322,636700,0.0,
1994-09-07 00:00:00+00:00,25.625,25.875,25.5,6.90740442276001,479700,0.0,
1994-09-08 00:00:00+00:00,25.75,25.875,25.75,6.90740442276001,643300,0.0,
1994-09-09 00:00:00+00:00,25.75,25.75,25.375,6.840342044830322,501000,0.0,
