date,CLRO_Open,CLRO_High,CLRO_Low,CLRO_Close,CLRO_Volume,CLRO_Dividends,CLRO_Stock Splits
1989-08-11 00:00:00+00:00,2.1875,2.1875,2.1875,0.7773831486701965,0,0.0,
1989-08-14 00:00:00+00:00,0.0,2.25,2.1875,0.7773831486701965,1400,0.0,
1989-08-15 00:00:00+00:00,0.0,2.25,2.125,0.7551723718643188,2900,0.0,
1989-08-16 00:00:00+00:00,0.0,2.25,2.125,0.7551723718643188,3000,0.0,
1989-08-17 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,4600,0.0,
1989-08-18 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,2200,0.0,
1989-08-21 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,25800,0.0,
1989-08-22 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,800,0.0,
1989-08-23 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,5200,0.0,
1989-08-24 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,3300,0.0,
1989-08-25 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,5000,0.0,
1989-08-28 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,1000,0.0,
1989-08-29 00:00:00+00:00,0.0,2.1875,2.0,0.7107503414154053,12100,0.0,
1989-08-30 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,500,0.0,
1989-08-31 00:00:00+00:00,0.0,2.125,2.0625,0.7329612374305725,9600,0.0,
1989-09-01 00:00:00+00:00,0.0,2.125,2.0625,0.7329612374305725,1000,0.0,
1989-09-05 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,20300,0.0,
1989-09-06 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,6400,0.0,
1989-09-07 00:00:00+00:00,2.0,2.0,2.0,0.7107503414154053,0,0.0,
1989-09-08 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,1000,0.0,
1989-09-11 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,400,0.0,
1989-09-12 00:00:00+00:00,2.0,2.0,2.0,0.7107503414154053,0,0.0,
1989-09-13 00:00:00+00:00,0.0,2.0625,2.0,0.7107503414154053,2000,0.0,
1989-09-14 00:00:00+00:00,0.0,2.0625,2.0,0.7107503414154053,1000,0.0,
1989-09-15 00:00:00+00:00,0.0,2.0625,2.0,0.7107503414154053,20900,0.0,
1989-09-18 00:00:00+00:00,0.0,2.0,1.9375,0.688539445400238,13000,0.0,
1989-09-19 00:00:00+00:00,0.0,2.0,1.9375,0.688539445400238,1400,0.0,
1989-09-20 00:00:00+00:00,1.9375,1.9375,1.9375,0.688539445400238,0,0.0,
1989-09-21 00:00:00+00:00,0.0,2.0,1.9375,0.688539445400238,2000,0.0,
1989-09-22 00:00:00+00:00,0.0,2.0,1.9375,0.688539445400238,3200,0.0,
1989-09-25 00:00:00+00:00,0.0,2.0,1.9375,0.688539445400238,7000,0.0,
1989-09-26 00:00:00+00:00,0.0,2.125,1.9375,0.688539445400238,200,0.0,
1989-09-27 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,500,0.0,
1989-09-28 00:00:00+00:00,0.0,2.0625,1.9375,0.688539445400238,1000,0.0,
1989-09-29 00:00:00+00:00,0.0,2.0625,1.9375,0.688539445400238,500,0.0,
1989-10-02 00:00:00+00:00,0.0,2.0625,1.875,0.666328489780426,1000,0.0,
1989-10-03 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1989-10-04 00:00:00+00:00,0.0,2.0625,1.875,0.666328489780426,1000,0.0,
1989-10-05 00:00:00+00:00,0.0,2.0,1.875,0.666328489780426,1500,0.0,
1989-10-06 00:00:00+00:00,0.0,2.0,1.875,0.666328489780426,4000,0.0,
1989-10-09 00:00:00+00:00,0.0,2.0,1.8125,0.6441174149513245,3000,0.0,
1989-10-10 00:00:00+00:00,0.0,2.0,1.8125,0.6441174149513245,300,0.0,
1989-10-11 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,500,0.0,
1989-10-12 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,2000,0.0,
1989-10-13 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,500,0.0,
1989-10-16 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-10-17 00:00:00+00:00,0.0,1.96875,1.75,0.6219066381454468,2100,0.0,
1989-10-18 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-10-19 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,6000,0.0,
1989-10-20 00:00:00+00:00,0.0,1.90625,1.75,0.6219066381454468,5200,0.0,
1989-10-23 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-10-24 00:00:00+00:00,0.0,1.875,1.75,0.6219066381454468,2100,0.0,
1989-10-25 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-10-26 00:00:00+00:00,0.0,1.875,1.75,0.6219066381454468,1000,0.0,
1989-10-27 00:00:00+00:00,0.0,1.875,1.75,0.6219066381454468,100,0.0,
1989-10-30 00:00:00+00:00,0.0,1.875,1.75,0.6219066381454468,1000,0.0,
1989-10-31 00:00:00+00:00,0.0,1.875,1.75,0.6219066381454468,500,0.0,
1989-11-01 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-02 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-03 00:00:00+00:00,0.0,2.0,1.8125,0.6441174149513245,7700,0.0,
1989-11-06 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,6300,0.0,
1989-11-07 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,1000,0.0,
1989-11-08 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,900,0.0,
1989-11-09 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-10 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,100,0.0,
1989-11-13 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-14 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-15 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,700,0.0,
1989-11-16 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-17 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,3200,0.0,
1989-11-20 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-21 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,1300,0.0,
1989-11-22 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-24 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-27 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-28 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-11-29 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,1000,0.0,
1989-11-30 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,300,0.0,
1989-12-01 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-04 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-05 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,100,0.0,
1989-12-06 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,6000,0.0,
1989-12-07 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,300,0.0,
1989-12-08 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,200,0.0,
1989-12-11 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-12 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-13 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-14 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-15 00:00:00+00:00,1.75,1.75,1.75,0.6219066381454468,0,0.0,
1989-12-18 00:00:00+00:00,0.0,1.9375,1.75,0.6219066381454468,5900,0.0,
1989-12-19 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,2300,0.0,
1989-12-20 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,200,0.0,
1989-12-21 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1989-12-22 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1989-12-26 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,10000,0.0,
1989-12-27 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,7300,0.0,
1989-12-28 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,200,0.0,
1989-12-29 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,600,0.0,
1990-01-02 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,12600,0.0,
1990-01-03 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-04 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-05 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,1500,0.0,
1990-01-08 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,600,0.0,
1990-01-09 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-10 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-11 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,2000,0.0,
1990-01-12 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-15 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,700,0.0,
1990-01-16 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-17 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-18 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,1000,0.0,
1990-01-19 00:00:00+00:00,0.0,1.75,1.625,0.5774847865104675,1100,0.0,
1990-01-22 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-23 00:00:00+00:00,1.625,1.625,1.625,0.5774847865104675,0,0.0,
1990-01-24 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,2200,0.0,
1990-01-25 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,900,0.0,
1990-01-26 00:00:00+00:00,1.5,1.5,1.5,0.5330628156661987,0,0.0,
1990-01-29 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,300,0.0,
1990-01-30 00:00:00+00:00,1.5,1.5,1.5,0.5330628156661987,0,0.0,
1990-01-31 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,400,0.0,
1990-02-01 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,14700,0.0,
1990-02-02 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,700,0.0,
1990-02-05 00:00:00+00:00,1.5,1.5,1.5,0.5330628156661987,0,0.0,
1990-02-06 00:00:00+00:00,1.5,1.5,1.5,0.5330628156661987,0,0.0,
1990-02-07 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,1000,0.0,
1990-02-08 00:00:00+00:00,1.5,1.5,1.5,0.5330628156661987,0,0.0,
1990-02-09 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,35000,0.0,
1990-02-12 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,1000,0.0,
1990-02-13 00:00:00+00:00,1.5,1.5,1.5,0.5330628156661987,0,0.0,
1990-02-14 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,200,0.0,
1990-02-15 00:00:00+00:00,0.0,1.75,1.5,0.5330628156661987,100,0.0,
1990-02-16 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,4000,0.0,
1990-02-20 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,500,0.0,
1990-02-21 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-02-22 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,900,0.0,
1990-02-23 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-02-26 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,700,0.0,
1990-02-27 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,300,0.0,
1990-02-28 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,2000,0.0,
1990-03-01 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-03-02 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-03-05 00:00:00+00:00,0.0,1.75,1.5625,0.5552736520767212,2100,0.0,
1990-03-06 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-03-07 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-03-08 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-03-09 00:00:00+00:00,1.5625,1.5625,1.5625,0.5552736520767212,0,0.0,
1990-03-12 00:00:00+00:00,0.0,1.875,1.6875,0.5996954441070557,36000,0.0,
1990-03-13 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,14200,0.0,
1990-03-14 00:00:00+00:00,0.0,2.0,1.75,0.6219066381454468,5300,0.0,
1990-03-15 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,6500,0.0,
1990-03-16 00:00:00+00:00,0.0,2.1875,1.875,0.666328489780426,3000,0.0,
1990-03-19 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,4600,0.0,
1990-03-20 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-03-21 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-03-22 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-03-23 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,3000,0.0,
1990-03-26 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-03-27 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,1200,0.0,
1990-03-28 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,3200,0.0,
1990-03-29 00:00:00+00:00,0.0,2.125,2.0,0.7107503414154053,5000,0.0,
1990-03-30 00:00:00+00:00,0.0,2.1875,2.0625,0.7329612374305725,4000,0.0,
1990-04-02 00:00:00+00:00,0.0,2.25,2.0,0.7107503414154053,5200,0.0,
1990-04-03 00:00:00+00:00,0.0,2.1875,2.0,0.7107503414154053,13100,0.0,
1990-04-04 00:00:00+00:00,0.0,2.375,2.125,0.7551723718643188,1500,0.0,
1990-04-05 00:00:00+00:00,0.0,2.3125,2.1875,0.7773831486701965,1500,0.0,
1990-04-06 00:00:00+00:00,0.0,2.3125,2.1875,0.7773831486701965,5200,0.0,
1990-04-09 00:00:00+00:00,0.0,2.3125,2.1875,0.7773831486701965,1000,0.0,
1990-04-10 00:00:00+00:00,0.0,2.3125,2.1875,0.7773831486701965,10800,0.0,
1990-04-11 00:00:00+00:00,0.0,2.25,1.875,0.666328489780426,21000,0.0,
1990-04-12 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-04-16 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,10600,0.0,
1990-04-17 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,100,0.0,
1990-04-18 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,200,0.0,
1990-04-19 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-04-20 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,1300,0.0,
1990-04-23 00:00:00+00:00,0.0,2.125,1.875,0.666328489780426,6300,0.0,
1990-04-24 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-04-25 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-04-26 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-04-27 00:00:00+00:00,1.875,1.875,1.875,0.666328489780426,0,0.0,
1990-04-30 00:00:00+00:00,0.0,1.9375,1.625,0.5774847865104675,5300,0.0,
1990-05-01 00:00:00+00:00,0.0,1.9375,1.6875,0.5996954441070557,500,0.0,
1990-05-02 00:00:00+00:00,0.0,2.0,1.6875,0.5996954441070557,1000,0.0,
1990-05-03 00:00:00+00:00,0.0,2.0,1.6875,0.5996954441070557,400,0.0,
1990-05-04 00:00:00+00:00,1.6875,1.6875,1.6875,0.5996954441070557,0,0.0,
1990-05-07 00:00:00+00:00,1.6875,1.6875,1.6875,0.5996954441070557,0,0.0,
1990-05-08 00:00:00+00:00,1.6875,1.6875,1.6875,0.5996954441070557,0,0.0,
1990-05-09 00:00:00+00:00,1.6875,1.6875,1.6875,0.5996954441070557,0,0.0,
1990-05-10 00:00:00+00:00,0.0,1.875,1.625,0.5774847865104675,3000,0.0,
