date,CCI_Open,CCI_High,CCI_Low,CCI_Close,CCI_Volume,CCI_Dividends,CCI_Stock Splits
2003-08-07 00:00:00+00:00,10.0,10.0,9.75,6.576979637145996,1805700,0.0,
2003-08-08 00:00:00+00:00,9.9399995803833,10.100000381469728,9.649999618530272,6.623861312866211,1321900,0.0,
2003-08-11 00:00:00+00:00,9.850000381469728,9.979999542236328,9.770000457763672,6.603768348693848,939000,0.0,
2003-08-12 00:00:00+00:00,9.979999542236328,10.5,9.979999542236328,6.838181018829346,2632100,0.0,
2003-08-13 00:00:00+00:00,10.31999969482422,10.970000267028809,10.279999732971191,7.199848175048828,2351600,0.0,
2003-08-14 00:00:00+00:00,9.899999618530272,10.25,9.75,6.797997951507568,6523200,0.0,
2003-08-15 00:00:00+00:00,10.0,10.140000343322754,10.0,6.757813453674316,773900,0.0,
2003-08-18 00:00:00+00:00,10.100000381469728,10.34000015258789,10.100000381469728,6.864972114562988,2193400,0.0,
2003-08-19 00:00:00+00:00,10.260000228881836,10.550000190734863,10.140000343322754,7.005620002746582,2012600,0.0,
2003-08-20 00:00:00+00:00,10.359999656677246,10.43000030517578,10.260000228881836,6.96543550491333,2068400,0.0,
2003-08-21 00:00:00+00:00,10.350000381469728,10.619999885559082,10.3100004196167,6.99222469329834,1306900,0.0,
2003-08-22 00:00:00+00:00,10.4399995803833,10.489999771118164,10.270000457763672,6.96543550491333,1633000,0.0,
2003-08-25 00:00:00+00:00,10.25,10.350000381469728,10.149999618530272,6.858273506164551,610500,0.0,
2003-08-26 00:00:00+00:00,10.229999542236328,10.239999771118164,9.989999771118164,6.731020927429199,1364100,0.0,
2003-08-27 00:00:00+00:00,10.220000267028809,10.640000343322754,10.220000267028809,7.1261749267578125,1523400,0.0,
2003-08-28 00:00:00+00:00,10.600000381469728,10.75,10.479999542236328,7.139570236206055,982500,0.0,
2003-08-29 00:00:00+00:00,10.460000038146973,10.81999969482422,10.460000038146973,7.199848175048828,796100,0.0,
2003-09-02 00:00:00+00:00,10.75,10.949999809265137,10.649999618530272,7.273519515991211,1497800,0.0,
2003-09-03 00:00:00+00:00,10.850000381469728,10.970000267028809,10.800000190734863,7.333798408508301,1359300,0.0,
2003-09-04 00:00:00+00:00,10.949999809265137,11.050000190734863,10.9399995803833,7.347195148468018,1619400,0.0,
2003-09-05 00:00:00+00:00,10.899999618530272,11.0,10.869999885559082,7.300311088562012,792200,0.0,
2003-09-08 00:00:00+00:00,10.93000030517578,10.93000030517578,10.649999618530272,7.213244915008545,1648600,0.0,
2003-09-09 00:00:00+00:00,10.699999809265137,10.75,10.630000114440918,7.139570236206055,1263000,0.0,
2003-09-10 00:00:00+00:00,10.65999984741211,10.670000076293944,10.25,6.885063171386719,784800,0.0,
2003-09-11 00:00:00+00:00,10.239999771118164,10.25,10.050000190734863,6.831484317779541,2284400,0.0,
2003-09-12 00:00:00+00:00,10.210000038146973,10.359999656677246,10.170000076293944,6.878367900848389,1682800,0.0,
2003-09-15 00:00:00+00:00,10.31999969482422,10.390000343322754,10.149999618530272,6.831484317779541,1417700,0.0,
2003-09-16 00:00:00+00:00,10.25,10.630000114440918,10.239999771118164,6.998922348022461,2445400,0.0,
2003-09-17 00:00:00+00:00,10.470000267028809,10.6899995803833,10.460000038146973,7.072595119476318,1184500,0.0,
2003-09-18 00:00:00+00:00,10.5600004196167,10.56999969482422,10.25,6.864972114562988,953000,0.0,
2003-09-19 00:00:00+00:00,10.149999618530272,10.260000228881836,9.880000114440918,6.690834045410156,1823200,0.0,
2003-09-22 00:00:00+00:00,9.899999618530272,9.899999618530272,9.399999618530272,6.4229350090026855,3272300,0.0,
2003-09-23 00:00:00+00:00,10.0,10.0,9.800000190734863,6.610466003417969,2042100,0.0,
2003-09-24 00:00:00+00:00,9.880000114440918,9.979999542236328,9.5,6.456420421600342,1205900,0.0,
2003-09-25 00:00:00+00:00,9.75,9.800000190734863,9.40999984741211,6.369355201721191,1740300,0.0,
2003-09-26 00:00:00+00:00,9.40999984741211,9.479999542236328,9.130000114440918,6.262194633483887,1873800,0.0,
2003-09-29 00:00:00+00:00,9.300000190734863,9.399999618530272,9.0,6.208614349365234,1151500,0.0,
2003-09-30 00:00:00+00:00,9.149999618530272,9.550000190734863,9.149999618530272,6.302380561828613,1266600,0.0,
2003-10-01 00:00:00+00:00,9.4399995803833,9.699999809265137,9.350000381469728,6.436330318450928,1539200,0.0,
2003-10-02 00:00:00+00:00,9.600000381469728,10.5,9.470000267028809,6.96543550491333,7216800,0.0,
2003-10-03 00:00:00+00:00,10.550000190734863,10.899999618530272,10.550000190734863,7.159663200378418,4443700,0.0,
2003-10-06 00:00:00+00:00,10.619999885559082,11.050000190734863,10.619999885559082,7.387378692626953,1709100,0.0,
2003-10-07 00:00:00+00:00,10.979999542236328,11.100000381469728,10.81999969482422,7.373982429504394,1219000,0.0,
2003-10-08 00:00:00+00:00,11.039999961853027,11.199999809265137,10.9399995803833,7.353890895843506,1215700,0.0,
2003-10-09 00:00:00+00:00,11.079999923706056,11.380000114440918,10.989999771118164,7.461054801940918,981700,0.0,
2003-10-10 00:00:00+00:00,11.0600004196167,11.199999809265137,10.970000267028809,7.434262752532959,645100,0.0,
2003-10-13 00:00:00+00:00,11.100000381469728,11.380000114440918,11.039999961853027,7.621795177459717,633800,0.0,
2003-10-14 00:00:00+00:00,11.380000114440918,11.380000114440918,11.199999809265137,7.568214893341064,633800,0.0,
2003-10-15 00:00:00+00:00,11.449999809265137,11.449999809265137,11.220000267028809,7.561516284942627,961500,0.0,
2003-10-16 00:00:00+00:00,11.220000267028809,11.3100004196167,11.15999984741211,7.561516284942627,442500,0.0,
2003-10-17 00:00:00+00:00,11.199999809265137,11.25,11.149999618530272,7.5079345703125,1395900,0.0,
2003-10-20 00:00:00+00:00,11.199999809265137,11.470000267028809,11.199999809265137,7.655282497406006,1346200,0.0,
2003-10-21 00:00:00+00:00,11.489999771118164,11.699999809265137,11.470000267028809,7.822720527648926,609000,0.0,
2003-10-22 00:00:00+00:00,11.65999984741211,11.65999984741211,11.43000030517578,7.7021636962890625,695800,0.0,
2003-10-23 00:00:00+00:00,11.399999618530272,11.420000076293944,11.0,7.534727573394775,1375400,0.0,
2003-10-24 00:00:00+00:00,11.149999618530272,11.15999984741211,10.970000267028809,7.467748641967773,515600,0.0,
2003-10-27 00:00:00+00:00,11.350000381469728,11.550000190734863,11.210000038146973,7.715559005737305,671500,0.0,
2003-10-28 00:00:00+00:00,11.529999732971191,11.869999885559082,11.5,7.936578750610352,1115800,0.0,
2003-10-29 00:00:00+00:00,12.0,13.100000381469728,12.0,8.680001258850098,4765900,0.0,
2003-10-30 00:00:00+00:00,12.989999771118164,13.100000381469728,12.59000015258789,8.505868911743164,1472000,0.0,
2003-10-31 00:00:00+00:00,12.649999618530272,12.8100004196167,12.529999732971191,8.479077339172363,1819200,0.0,
2003-11-03 00:00:00+00:00,12.600000381469728,12.609999656677246,12.329999923706056,8.432193756103516,1035300,0.0,
2003-11-04 00:00:00+00:00,12.5,12.640000343322754,12.260000228881836,8.458984375,1249600,0.0,
2003-11-05 00:00:00+00:00,12.619999885559082,12.619999885559082,12.170000076293944,8.191083908081055,719300,0.0,
2003-11-06 00:00:00+00:00,12.43000030517578,12.510000228881836,12.15999984741211,8.351825714111328,599800,0.0,
2003-11-07 00:00:00+00:00,12.470000267028809,13.029999732971191,12.470000267028809,8.633123397827148,813300,0.0,
2003-11-10 00:00:00+00:00,12.850000381469728,12.850000381469728,12.199999809265137,8.170992851257324,1254600,0.0,
2003-11-11 00:00:00+00:00,12.199999809265137,12.270000457763672,11.920000076293944,8.043737411499023,481100,0.0,
2003-11-12 00:00:00+00:00,12.029999732971191,12.460000038146973,12.0,8.33842945098877,864000,0.0,
2003-11-13 00:00:00+00:00,12.300000190734863,12.539999961853027,12.220000267028809,8.191083908081055,891600,0.0,
2003-11-14 00:00:00+00:00,12.130000114440918,12.1899995803833,11.81999969482422,7.963367462158203,551400,0.0,
2003-11-17 00:00:00+00:00,11.890000343322754,11.890000343322754,11.4399995803833,7.769138813018799,1030200,0.0,
2003-11-18 00:00:00+00:00,11.600000381469728,12.350000381469728,11.600000381469728,7.903088092803955,718500,0.0,
2003-11-19 00:00:00+00:00,11.8100004196167,11.8100004196167,11.449999809265137,7.769138813018799,2666200,0.0,
2003-11-20 00:00:00+00:00,11.550000190734863,11.899999618530272,11.399999618530272,7.661978244781494,491000,0.0,
2003-11-21 00:00:00+00:00,11.5,12.130000114440918,11.460000038146973,7.970066070556641,2821000,0.0,
2003-11-24 00:00:00+00:00,11.890000343322754,12.140000343322754,11.850000381469728,8.09731674194336,670500,0.0,
2003-11-25 00:00:00+00:00,12.140000343322754,12.1899995803833,12.010000228881836,8.057130813598633,489600,0.0,
2003-11-26 00:00:00+00:00,12.079999923706056,12.300000190734863,12.079999923706056,8.15759563446045,647500,0.0,
2003-11-28 00:00:00+00:00,12.18000030517578,12.449999809265137,12.18000030517578,8.311637878417969,271600,0.0,
2003-12-01 00:00:00+00:00,12.479999542236328,12.710000038146973,12.420000076293944,8.472381591796875,587200,0.0,
2003-12-02 00:00:00+00:00,12.579999923706056,12.720000267028809,12.4399995803833,8.505868911743164,583600,0.0,
2003-12-03 00:00:00+00:00,12.649999618530272,12.789999961853027,12.649999618530272,8.539353370666504,718500,0.0,
2003-12-04 00:00:00+00:00,12.75,12.800000190734863,12.399999618530272,8.3853120803833,919200,0.0,
2003-12-05 00:00:00+00:00,12.520000457763672,12.600000381469728,12.420000076293944,8.438894271850586,1372900,0.0,
2003-12-08 00:00:00+00:00,12.5,12.800000190734863,12.350000381469728,8.33842945098877,871800,0.0,
2003-12-09 00:00:00+00:00,12.550000190734863,12.600000381469728,12.06999969482422,8.104018211364746,428000,0.0,
2003-12-10 00:00:00+00:00,12.100000381469728,12.130000114440918,11.579999923706056,7.862907409667969,753900,0.0,
2003-12-11 00:00:00+00:00,11.649999618530272,12.149999618530272,11.600000381469728,8.037046432495117,1589500,0.0,
2003-12-12 00:00:00+00:00,12.0,12.0,11.649999618530272,7.83611536026001,559900,0.0,
2003-12-15 00:00:00+00:00,11.899999618530272,11.920000076293944,11.449999809265137,7.668675422668457,1131700,0.0,
2003-12-16 00:00:00+00:00,11.460000038146973,11.470000267028809,11.119999885559082,7.534727573394775,1696300,0.0,
2003-12-17 00:00:00+00:00,11.199999809265137,11.329999923706056,11.130000114440918,7.5079345703125,875600,0.0,
2003-12-18 00:00:00+00:00,11.210000038146973,11.329999923706056,11.130000114440918,7.5079345703125,1259600,0.0,
2003-12-19 00:00:00+00:00,11.229999542236328,11.260000228881836,10.800000190734863,7.233334541320801,1918900,0.0,
2003-12-22 00:00:00+00:00,10.949999809265137,11.0,10.84000015258789,7.367287158966064,2472300,0.0,
2003-12-23 00:00:00+00:00,11.100000381469728,11.25,11.0600004196167,7.474448204040527,757900,0.0,
2003-12-24 00:00:00+00:00,11.0600004196167,11.31999969482422,11.0600004196167,7.4543538093566895,234300,0.0,
2003-12-26 00:00:00+00:00,11.119999885559082,11.3100004196167,11.119999885559082,7.501236915588379,253600,0.0,
2003-12-29 00:00:00+00:00,11.300000190734863,11.5,11.09000015258789,7.434262752532959,995400,0.0,
2003-12-30 00:00:00+00:00,11.100000381469728,11.1899995803833,10.989999771118164,7.360589981079102,993500,0.0,
2003-12-31 00:00:00+00:00,10.989999771118164,11.109999656677246,10.859999656677246,7.387378692626953,1605300,0.0,
2004-01-02 00:00:00+00:00,11.020000457763672,11.100000381469728,10.899999618530272,7.367287158966064,684100,0.0,
2004-01-05 00:00:00+00:00,11.199999809265137,11.550000190734863,11.100000381469728,7.735651016235352,3224800,0.0,
2004-01-06 00:00:00+00:00,11.550000190734863,11.850000381469728,11.350000381469728,7.903088092803955,3180800,0.0,
2004-01-07 00:00:00+00:00,11.850000381469728,12.229999542236328,11.800000190734863,8.124110221862793,4084000,0.0,
2004-01-08 00:00:00+00:00,12.600000381469728,12.670000076293944,12.390000343322754,8.472381591796875,3191900,0.0,
2004-01-09 00:00:00+00:00,12.649999618530272,13.229999542236328,12.5,8.773771286010742,3845200,0.0,
2004-01-12 00:00:00+00:00,13.109999656677246,13.149999618530272,12.899999618530272,8.74028205871582,2537600,0.0,
2004-01-13 00:00:00+00:00,13.100000381469728,13.100000381469728,12.850000381469728,8.693399429321289,2709900,0.0,
2004-01-14 00:00:00+00:00,13.029999732971191,13.039999961853027,12.289999961853027,8.438894271850586,3933800,0.0,
2004-01-15 00:00:00+00:00,12.699999809265137,12.739999771118164,12.380000114440918,8.40540599822998,3583500,0.0,
2004-01-16 00:00:00+00:00,12.600000381469728,12.699999809265137,12.399999618530272,8.472381591796875,4246700,0.0,
2004-01-20 00:00:00+00:00,12.68000030517578,12.869999885559082,12.529999732971191,8.505868911743164,2200700,0.0,
2004-01-21 00:00:00+00:00,12.600000381469728,12.609999656677246,12.3100004196167,8.33842945098877,926000,0.0,
2004-01-22 00:00:00+00:00,12.399999618530272,12.630000114440918,12.350000381469728,8.318339347839355,782700,0.0,
2004-01-23 00:00:00+00:00,12.399999618530272,12.670000076293944,12.399999618530272,8.438894271850586,761700,0.0,
2004-01-26 00:00:00+00:00,12.5600004196167,12.640000343322754,12.4399995803833,8.331729888916016,1130400,0.0,
2004-01-27 00:00:00+00:00,12.4399995803833,12.75,12.399999618530272,8.3853120803833,528700,0.0,
2004-01-28 00:00:00+00:00,12.5,12.649999618530272,12.109999656677246,8.130810737609863,869800,0.0,
2004-01-29 00:00:00+00:00,12.140000343322754,12.220000267028809,11.600000381469728,8.003552436828613,2457200,0.0,
2004-01-30 00:00:00+00:00,12.0,12.550000190734863,11.850000381469728,8.30494213104248,1891000,0.0,
2004-02-02 00:00:00+00:00,12.300000190734863,12.449999809265137,12.0600004196167,8.20448112487793,1677600,0.0,
2004-02-03 00:00:00+00:00,12.149999618530272,12.289999961853027,12.050000190734863,8.211174964904785,1491300,0.0,
2004-02-04 00:00:00+00:00,12.25,12.25,11.520000457763672,7.83611536026001,3774600,0.0,
2004-02-05 00:00:00+00:00,11.899999618530272,12.100000381469728,11.789999961853027,8.037046432495117,1601400,0.0,
2004-02-06 00:00:00+00:00,12.029999732971191,12.600000381469728,12.029999732971191,8.418801307678223,1702400,0.0,
2004-02-09 00:00:00+00:00,12.5,12.640000343322754,12.40999984741211,8.44559097290039,530300,0.0,
2004-02-10 00:00:00+00:00,12.5600004196167,12.600000381469728,12.34000015258789,8.271451950073242,976000,0.0,
2004-02-11 00:00:00+00:00,12.399999618530272,12.5,12.300000190734863,8.30494213104248,913300,0.0,
2004-02-12 00:00:00+00:00,12.40999984741211,12.8100004196167,12.31999969482422,8.26476001739502,2504000,0.0,
2004-02-13 00:00:00+00:00,12.350000381469728,12.600000381469728,12.18000030517578,8.211174964904785,467500,0.0,
2004-02-17 00:00:00+00:00,12.260000228881836,12.979999542236328,12.260000228881836,8.552749633789062,2047500,0.0,
2004-02-18 00:00:00+00:00,12.670000076293944,12.890000343322754,11.93000030517578,8.104018211364746,2593800,0.0,
2004-02-19 00:00:00+00:00,12.75,12.760000228881836,12.0,8.130810737609863,2153500,0.0,
2004-02-20 00:00:00+00:00,12.140000343322754,12.199999809265137,11.859999656677246,8.02364444732666,1210700,0.0,
2004-02-23 00:00:00+00:00,11.979999542236328,12.050000190734863,11.859999656677246,7.996856689453125,1071200,0.0,
2004-02-24 00:00:00+00:00,11.850000381469728,11.850000381469728,11.350000381469728,7.735651016235352,1293600,0.0,
2004-02-25 00:00:00+00:00,11.550000190734863,11.850000381469728,11.550000190734863,7.83611536026001,1358600,0.0,
2004-02-26 00:00:00+00:00,11.710000038146973,11.899999618530272,11.649999618530272,7.936578750610352,1464800,0.0,
2004-02-27 00:00:00+00:00,11.850000381469728,12.199999809265137,11.850000381469728,8.07052993774414,1761700,0.0,
2004-03-01 00:00:00+00:00,12.199999809265137,12.270000457763672,12.029999732971191,8.124110221862793,1205000,0.0,
2004-03-02 00:00:00+00:00,12.229999542236328,13.0,12.229999542236328,8.693399429321289,4049800,0.0,
2004-03-03 00:00:00+00:00,12.949999809265137,13.399999618530272,12.800000190734863,8.80056095123291,2944000,0.0,
2004-03-04 00:00:00+00:00,13.050000190734863,13.859999656677246,13.050000190734863,9.276086807250977,4079500,0.0,
2004-03-05 00:00:00+00:00,13.75,13.75,13.300000190734863,9.061765670776367,1620500,0.0,
2004-03-08 00:00:00+00:00,13.5,13.56999969482422,13.100000381469728,8.860836029052734,2304500,0.0,
2004-03-09 00:00:00+00:00,13.199999809265137,13.270000457763672,12.949999809265137,8.726884841918945,1303600,0.0,
2004-03-10 00:00:00+00:00,13.0,13.029999732971191,12.550000190734863,8.512564659118652,1180000,0.0,
2004-03-11 00:00:00+00:00,12.550000190734863,12.850000381469728,12.520000457763672,8.465681076049805,657100,0.0,
2004-03-12 00:00:00+00:00,12.670000076293944,12.84000015258789,12.539999961853027,8.458984375,625400,0.0,
2004-03-15 00:00:00+00:00,12.649999618530272,12.670000076293944,12.300000190734863,8.371918678283691,834800,0.0,
2004-03-16 00:00:00+00:00,12.75,13.199999809265137,12.75,8.807256698608398,1963500,0.0,
2004-03-17 00:00:00+00:00,13.149999618530272,13.479999542236328,13.119999885559082,8.907722473144531,1114000,0.0,
2004-03-18 00:00:00+00:00,13.199999809265137,13.199999809265137,12.850000381469728,8.706791877746582,821200,0.0,
2004-03-19 00:00:00+00:00,13.0,13.0,12.800000190734863,8.606332778930664,1556900,0.0,
2004-03-22 00:00:00+00:00,12.850000381469728,12.859999656677246,12.43000030517578,8.398707389831543,1225200,0.0,
2004-03-23 00:00:00+00:00,12.5,12.68000030517578,12.079999923706056,8.124110221862793,1516700,0.0,
2004-03-24 00:00:00+00:00,12.18000030517578,12.199999809265137,11.75,7.976762771606445,2064300,0.0,
2004-03-25 00:00:00+00:00,11.920000076293944,12.300000190734863,11.899999618530272,8.16429328918457,1689900,0.0,
2004-03-26 00:00:00+00:00,12.1899995803833,12.300000190734863,12.020000457763672,8.110712051391602,1092800,0.0,
2004-03-29 00:00:00+00:00,12.149999618530272,12.4399995803833,12.140000343322754,8.26476001739502,1439200,0.0,
2004-03-30 00:00:00+00:00,12.34000015258789,12.720000267028809,12.270000457763672,8.438894271850586,1313000,0.0,
2004-03-31 00:00:00+00:00,12.649999618530272,12.710000038146973,12.449999809265137,8.458984375,1294400,0.0,
2004-04-01 00:00:00+00:00,12.619999885559082,12.970000267028809,12.510000228881836,8.613029479980469,2419100,0.0,
2004-04-02 00:00:00+00:00,12.949999809265137,13.0600004196167,12.859999656677246,8.686704635620117,998900,0.0,
2004-04-05 00:00:00+00:00,12.899999618530272,13.279999732971191,12.869999885559082,8.874234199523926,1041800,0.0,
2004-04-06 00:00:00+00:00,13.5,13.869999885559082,13.300000190734863,9.115342140197754,2478400,0.0,
2004-04-07 00:00:00+00:00,13.600000381469728,13.880000114440918,13.600000381469728,9.242597579956056,2011400,0.0,
2004-04-08 00:00:00+00:00,13.850000381469728,14.18000030517578,13.81999969482422,9.423428535461426,1317300,0.0,
2004-04-12 00:00:00+00:00,14.050000190734863,14.0600004196167,13.770000457763672,9.309569358825684,763100,0.0,
2004-04-13 00:00:00+00:00,14.25,14.25,13.520000457763672,9.22920036315918,1090600,0.0,
2004-04-14 00:00:00+00:00,13.579999923706056,13.68000030517578,13.4399995803833,9.142133712768556,884100,0.0,
2004-04-15 00:00:00+00:00,14.0,14.850000381469728,13.899999618530272,9.631053924560549,4504000,0.0,
2004-04-16 00:00:00+00:00,14.369999885559082,14.600000381469728,14.279999732971191,9.738216400146484,1025700,0.0,
2004-04-19 00:00:00+00:00,14.539999961853027,15.0,14.5,10.046298027038574,2054700,0.0,
2004-04-20 00:00:00+00:00,15.0,15.119999885559082,14.869999885559082,9.98602294921875,2177300,0.0,
2004-04-21 00:00:00+00:00,14.90999984741211,15.390000343322754,14.760000228881836,10.260622024536133,1220900,0.0,
2004-04-22 00:00:00+00:00,15.220000267028809,15.800000190734863,15.199999809265137,10.468243598937988,2408300,0.0,
2004-04-23 00:00:00+00:00,15.649999618530272,15.68000030517578,15.170000076293944,10.260622024536133,1369800,0.0,
2004-04-26 00:00:00+00:00,15.25,15.350000381469728,15.06999969482422,10.280713081359863,609300,0.0,
2004-04-27 00:00:00+00:00,15.25,15.329999923706056,14.90999984741211,9.992722511291504,1758200,0.0,
2004-04-28 00:00:00+00:00,14.800000190734863,14.84000015258789,14.470000267028809,9.71812343597412,924200,0.0,
2004-04-29 00:00:00+00:00,14.460000038146973,14.59000015258789,14.329999923706056,9.631053924560549,852800,0.0,
2004-04-30 00:00:00+00:00,14.43000030517578,14.43000030517578,13.8100004196167,9.343059539794922,678000,0.0,
2004-05-03 00:00:00+00:00,14.25,15.0,14.0600004196167,9.89895725250244,1624200,0.0,
2004-05-04 00:00:00+00:00,14.739999771118164,15.050000190734863,14.630000114440918,10.046298027038574,1067000,0.0,
2004-05-05 00:00:00+00:00,15.0,15.0,14.510000228881836,9.878862380981444,765800,0.0,
2004-05-06 00:00:00+00:00,14.760000228881836,14.850000381469728,14.300000190734863,9.74491024017334,1239200,0.0,
2004-05-07 00:00:00+00:00,14.5600004196167,14.600000381469728,14.350000381469728,9.67124080657959,501000,0.0,
2004-05-10 00:00:00+00:00,14.199999809265137,14.199999809265137,13.600000381469728,9.242597579956056,1425500,0.0,
2004-05-11 00:00:00+00:00,13.800000190734863,14.0,13.6899995803833,9.235898971557615,1844200,0.0,
2004-05-12 00:00:00+00:00,13.649999618530272,13.789999961853027,13.34000015258789,9.142133712768556,768900,0.0,
2004-05-13 00:00:00+00:00,13.5,13.739999771118164,13.460000038146973,9.101948738098145,1875000,0.0,
2004-05-14 00:00:00+00:00,13.609999656677246,13.710000038146973,13.300000190734863,9.048368453979492,647400,0.0,
2004-05-17 00:00:00+00:00,13.300000190734863,13.380000114440918,12.989999771118164,8.813955307006836,849300,0.0,
2004-05-18 00:00:00+00:00,13.260000228881836,13.65999984741211,13.1899995803833,8.974693298339844,2178500,0.0,
2004-05-19 00:00:00+00:00,13.449999809265137,13.75,13.449999809265137,9.08855438232422,1465000,0.0,
2004-05-20 00:00:00+00:00,13.56999969482422,13.8100004196167,13.510000228881836,9.249297142028809,895800,0.0,
2004-05-21 00:00:00+00:00,13.8100004196167,14.010000228881836,13.8100004196167,9.376546859741213,905400,0.0,
2004-05-24 00:00:00+00:00,14.0,14.220000267028809,13.84000015258789,9.396636962890623,570200,0.0,
2004-05-25 00:00:00+00:00,13.949999809265137,14.550000190734863,13.93000030517578,9.677936553955078,893400,0.0,
2004-05-26 00:00:00+00:00,14.470000267028809,14.550000190734863,14.199999809265137,9.711427688598633,866400,0.0,
2004-05-27 00:00:00+00:00,14.600000381469728,14.979999542236328,14.5,9.86546516418457,937800,0.0,
2004-05-28 00:00:00+00:00,14.800000190734863,14.890000343322754,14.600000381469728,9.86546516418457,1148800,0.0,
2004-06-01 00:00:00+00:00,14.600000381469728,14.729999542236328,14.449999809265137,9.758308410644531,627400,0.0,
2004-06-02 00:00:00+00:00,14.5600004196167,14.649999618530272,14.34000015258789,9.644448280334473,710800,0.0,
2004-06-03 00:00:00+00:00,14.300000190734863,14.369999885559082,13.989999771118164,9.40333652496338,1256500,0.0,
2004-06-04 00:00:00+00:00,14.130000114440918,14.800000190734863,14.06999969482422,9.778399467468262,2071700,0.0,
2004-06-07 00:00:00+00:00,14.699999809265137,15.260000228881836,14.579999923706056,10.012810707092283,1301900,0.0,
2004-06-08 00:00:00+00:00,14.800000190734863,15.18000030517578,14.779999732971191,10.06639289855957,1154900,0.0,
2004-06-09 00:00:00+00:00,14.949999809265137,15.149999618530272,14.710000038146973,9.91904640197754,847000,0.0,
2004-06-10 00:00:00+00:00,14.8100004196167,15.100000381469728,14.8100004196167,10.079788208007812,825300,0.0,
2004-06-14 00:00:00+00:00,15.050000190734863,15.100000381469728,14.8100004196167,10.012810707092283,1326600,0.0,
2004-06-15 00:00:00+00:00,15.010000228881836,15.300000190734863,14.84000015258789,10.059694290161133,1613700,0.0,
2004-06-16 00:00:00+00:00,14.949999809265137,15.029999732971191,14.81999969482422,10.046298027038574,1452300,0.0,
2004-06-17 00:00:00+00:00,14.899999618530272,15.220000267028809,14.8100004196167,10.193646430969238,946200,0.0,
2004-06-18 00:00:00+00:00,15.220000267028809,15.550000190734863,15.149999618530272,10.193646430969238,707500,0.0,
2004-06-21 00:00:00+00:00,15.25,15.350000381469728,14.899999618530272,10.012810707092283,468200,0.0,
2004-06-22 00:00:00+00:00,15.18000030517578,15.449999809265137,15.119999885559082,10.307502746582031,1115500,0.0,
2004-06-23 00:00:00+00:00,15.260000228881836,16.09000015258789,15.260000228881836,10.68256664276123,3108300,0.0,
2004-06-24 00:00:00+00:00,17.100000381469727,17.100000381469727,16.100000381469727,10.87009620666504,2718400,0.0,
2004-06-25 00:00:00+00:00,16.299999237060547,16.34000015258789,15.90999984741211,10.769635200500488,4467200,0.0,
2004-06-28 00:00:00+00:00,15.949999809265137,15.949999809265137,14.020000457763672,9.463617324829102,10336400,0.0,
2004-06-29 00:00:00+00:00,13.850000381469728,14.739999771118164,13.65999984741211,9.698027610778809,6320500,0.0,
2004-06-30 00:00:00+00:00,14.489999771118164,14.979999542236328,14.489999771118164,9.878862380981444,2721900,0.0,
2004-07-01 00:00:00+00:00,14.760000228881836,14.770000457763672,14.31999969482422,9.70472526550293,1250200,0.0,
2004-07-02 00:00:00+00:00,14.5,14.619999885559082,14.369999885559082,9.664541244506836,704700,0.0,
2004-07-06 00:00:00+00:00,14.369999885559082,14.420000076293944,14.210000038146973,9.62435817718506,868100,0.0,
2004-07-07 00:00:00+00:00,14.350000381469728,15.020000457763672,14.350000381469728,10.059694290161133,3083000,0.0,
2004-07-08 00:00:00+00:00,14.949999809265137,15.100000381469728,14.729999542236328,9.91904640197754,2896800,0.0,
2004-07-09 00:00:00+00:00,14.779999732971191,15.0,14.75,9.959232330322266,884100,0.0,
2004-07-12 00:00:00+00:00,14.869999885559082,14.899999618530272,14.619999885559082,9.852069854736328,490400,0.0,
2004-07-13 00:00:00+00:00,14.75,14.890000343322754,14.609999656677246,9.80519199371338,290000,0.0,
2004-07-14 00:00:00+00:00,14.640000343322754,14.739999771118164,14.199999809265137,9.597567558288574,1034900,0.0,
2004-07-15 00:00:00+00:00,14.369999885559082,14.449999809265137,14.100000381469728,9.543988227844238,1234200,0.0,
2004-07-16 00:00:00+00:00,14.289999961853027,14.550000190734863,14.289999961853027,9.677936553955078,744200,0.0,
2004-07-19 00:00:00+00:00,14.520000457763672,14.649999618530272,14.43000030517578,9.811885833740234,847300,0.0,
2004-07-20 00:00:00+00:00,14.649999618530272,15.09000015258789,14.460000038146973,9.972627639770508,1290400,0.0,
2004-07-21 00:00:00+00:00,14.949999809265137,15.239999771118164,14.25,9.55068588256836,885000,0.0,
2004-07-22 00:00:00+00:00,14.25,14.25,13.729999542236328,9.343059539794922,1718500,0.0,
2004-07-23 00:00:00+00:00,13.960000038146973,13.960000038146973,13.3100004196167,9.028276443481444,1855100,0.0,
2004-07-26 00:00:00+00:00,13.5,13.550000190734863,12.550000190734863,8.472381591796875,3250100,0.0,
2004-07-27 00:00:00+00:00,12.68000030517578,13.84000015258789,12.68000030517578,9.262690544128418,1953300,0.0,
2004-07-28 00:00:00+00:00,13.800000190734863,14.550000190734863,13.800000190734863,9.657844543457031,3614100,0.0,
2004-07-29 00:00:00+00:00,14.43000030517578,14.989999771118164,14.170000076293944,9.517197608947754,3975600,0.0,
2004-07-30 00:00:00+00:00,14.25,14.850000381469728,14.100000381469728,9.456916809082031,3031000,0.0,
2004-08-02 00:00:00+00:00,14.100000381469728,14.199999809265137,13.649999618530272,9.309569358825684,2451200,0.0,
