date,LII_Open,LII_High,LII_Low,LII_Close,LII_Volume,LII_Dividends,LII_Stock Splits
2000-02-15 00:00:00+00:00,9.9375,10.0,9.6875,6.376456737518311,50700,0.0,
2000-02-16 00:00:00+00:00,9.75,9.875,9.3125,6.253834247589111,163600,0.0,
2000-02-17 00:00:00+00:00,9.6875,9.75,9.625,6.335582256317139,85200,0.0,
2000-02-18 00:00:00+00:00,9.6875,9.75,9.5,6.335582256317139,80400,0.0,
2000-02-22 00:00:00+00:00,9.75,9.8125,9.625,6.376456737518311,68800,0.0,
2000-02-23 00:00:00+00:00,9.625,9.6875,9.125,6.090334415435791,106900,0.0,
2000-02-24 00:00:00+00:00,9.3125,9.625,9.0625,5.926835536956787,129500,0.0,
2000-02-25 00:00:00+00:00,9.1875,9.25,8.9375,5.885960102081299,191800,0.0,
2000-02-28 00:00:00+00:00,9.125,9.625,9.125,6.294709205627441,71100,0.0,
2000-02-29 00:00:00+00:00,9.75,9.75,9.0,6.212958812713623,159600,0.0,
2000-03-01 00:00:00+00:00,9.375,9.6875,9.25,6.049460887908936,124000,0.0,
2000-03-02 00:00:00+00:00,9.3125,9.6875,9.3125,6.253834247589111,174900,0.0,
2000-03-03 00:00:00+00:00,9.5625,10.0,9.5625,6.335582256317139,160400,0.0,
2000-03-06 00:00:00+00:00,9.75,9.75,9.5,6.294709205627441,167900,0.0,
2000-03-07 00:00:00+00:00,9.625,10.1875,9.5,6.376456737518311,799900,0.0,
2000-03-08 00:00:00+00:00,9.75,10.0625,9.75,6.5399556159973145,242400,0.0,
2000-03-09 00:00:00+00:00,9.9375,10.125,9.9375,6.580828666687012,211800,0.0,
2000-03-10 00:00:00+00:00,10.0625,10.375,10.0,6.703454494476318,168200,0.0,
2000-03-13 00:00:00+00:00,10.0,10.25,10.0,6.580828666687012,121100,0.0,
2000-03-14 00:00:00+00:00,9.875,10.0625,9.375,6.253834247589111,501600,0.0,
2000-03-15 00:00:00+00:00,9.625,9.75,9.375,6.172083377838135,180100,0.0,
2000-03-16 00:00:00+00:00,9.5625,9.875,9.5625,6.335582256317139,327100,0.0,
2000-03-17 00:00:00+00:00,9.5,9.625,9.4375,6.294709205627441,128200,0.0,
2000-03-20 00:00:00+00:00,9.5,10.125,9.5,6.376456737518311,559300,0.0,
2000-03-21 00:00:00+00:00,9.8125,10.0,9.75,6.458207130432129,174800,0.0,
2000-03-22 00:00:00+00:00,9.75,9.9375,9.625,6.335582256317139,154800,0.0,
2000-03-23 00:00:00+00:00,9.4375,9.6875,9.4375,6.274488925933838,90800,0.095,
2000-03-24 00:00:00+00:00,9.4375,9.4375,9.0,6.026812553405762,149100,0.0,
2000-03-27 00:00:00+00:00,9.1875,9.3125,9.125,6.068089485168457,62000,0.0,
2000-03-28 00:00:00+00:00,9.25,9.3125,9.0625,5.985531806945801,115200,0.0,
2000-03-29 00:00:00+00:00,9.125,9.25,9.0,5.985531806945801,59300,0.0,
2000-03-30 00:00:00+00:00,9.0,9.0625,8.6875,5.861695289611816,91100,0.0,
2000-03-31 00:00:00+00:00,9.0625,9.125,8.75,5.779133796691895,121100,0.0,
2000-04-03 00:00:00+00:00,8.75,9.125,8.75,6.026812553405762,72100,0.0,
2000-04-04 00:00:00+00:00,9.1875,9.3125,8.9375,5.985531806945801,153400,0.0,
2000-04-05 00:00:00+00:00,9.0,9.0625,8.9375,5.944252967834473,85600,0.0,
2000-04-06 00:00:00+00:00,9.0,9.1875,8.875,6.068089485168457,73100,0.0,
2000-04-07 00:00:00+00:00,9.1875,9.1875,8.8125,5.9029717445373535,94000,0.0,
2000-04-10 00:00:00+00:00,8.9375,9.0,8.8125,5.861695289611816,35300,0.0,
2000-04-11 00:00:00+00:00,8.9375,9.0,8.625,5.9029717445373535,91000,0.0,
2000-04-12 00:00:00+00:00,8.8125,8.875,8.5625,5.73785400390625,82300,0.0,
2000-04-13 00:00:00+00:00,8.75,8.875,8.625,5.73785400390625,52000,0.0,
2000-04-14 00:00:00+00:00,8.5625,8.5625,8.0,5.36633825302124,101800,0.0,
2000-04-17 00:00:00+00:00,8.0625,8.3125,7.875,5.325058937072754,127000,0.0,
2000-04-18 00:00:00+00:00,8.1875,8.875,8.1875,5.6965765953063965,71800,0.0,
2000-04-19 00:00:00+00:00,8.6875,8.9375,8.625,5.9029717445373535,75900,0.0,
2000-04-20 00:00:00+00:00,8.8125,8.8125,8.5,5.655295372009277,81300,0.0,
2000-04-24 00:00:00+00:00,8.5625,8.5625,8.25,5.4488959312438965,224000,0.0,
2000-04-25 00:00:00+00:00,8.375,8.5625,8.375,5.572737216949463,100100,0.0,
2000-04-26 00:00:00+00:00,8.375,8.625,8.375,5.572737216949463,77600,0.0,
2000-04-27 00:00:00+00:00,8.375,8.375,8.25,5.531455993652344,49400,0.0,
2000-04-28 00:00:00+00:00,8.3125,8.4375,8.25,5.572737216949463,63100,0.0,
2000-05-01 00:00:00+00:00,8.4375,8.5,8.3125,5.531455993652344,63500,0.0,
2000-05-02 00:00:00+00:00,8.375,8.5625,8.34375,5.531455993652344,133700,0.0,
2000-05-03 00:00:00+00:00,8.4375,8.5,8.0625,5.407619476318359,70400,0.0,
2000-05-04 00:00:00+00:00,8.3125,8.3125,8.0625,5.407619476318359,118600,0.0,
2000-05-05 00:00:00+00:00,8.125,8.5,8.0625,5.614016532897949,262100,0.0,
2000-05-08 00:00:00+00:00,8.4375,8.75,8.375,5.779133796691895,70700,0.0,
2000-05-09 00:00:00+00:00,8.8125,9.6875,8.8125,6.357048988342285,372600,0.0,
2000-05-10 00:00:00+00:00,9.625,10.3125,9.5625,6.563443660736084,388500,0.0,
2000-05-11 00:00:00+00:00,9.9375,10.3125,9.9375,6.687284469604492,267800,0.0,
2000-05-12 00:00:00+00:00,10.1875,10.25,10.0,6.604724407196045,312000,0.0,
2000-05-15 00:00:00+00:00,10.0,10.5,10.0,6.893683433532715,122300,0.0,
2000-05-16 00:00:00+00:00,10.5,10.875,10.5,7.058799743652344,179500,0.0,
2000-05-17 00:00:00+00:00,10.6875,11.1875,10.625,7.265195369720459,104700,0.0,
2000-05-18 00:00:00+00:00,11.0,11.75,11.0,7.595434188842773,208000,0.0,
2000-05-19 00:00:00+00:00,11.5625,11.625,11.125,7.512873649597168,72800,0.0,
2000-05-22 00:00:00+00:00,11.25,11.3125,10.875,7.223918437957764,91400,0.0,
2000-05-23 00:00:00+00:00,10.875,11.5,10.875,7.55415153503418,119900,0.0,
2000-05-24 00:00:00+00:00,11.3125,11.5,11.0,7.575796604156494,169800,0.095,
2000-05-25 00:00:00+00:00,11.375,11.4375,11.25,7.617424964904785,46900,0.0,
2000-05-26 00:00:00+00:00,11.375,11.5625,11.375,7.659051418304443,103800,0.0,
2000-05-30 00:00:00+00:00,11.5,11.625,11.375,7.617424964904785,123500,0.0,
2000-05-31 00:00:00+00:00,11.3125,11.875,11.3125,7.825547695159912,128000,0.0,
2000-06-01 00:00:00+00:00,11.8125,12.25,11.75,8.116926193237305,153700,0.0,
2000-06-02 00:00:00+00:00,12.125,13.0625,12.125,8.408305168151855,229300,0.0,
2000-06-05 00:00:00+00:00,12.6875,13.5,12.625,8.658056259155273,208600,0.0,
2000-06-06 00:00:00+00:00,12.875,12.9375,12.375,8.408305168151855,141400,0.0,
2000-06-07 00:00:00+00:00,12.75,13.0625,12.5,8.449934005737305,187000,0.0,
2000-06-08 00:00:00+00:00,12.625,12.6875,12.375,8.408305168151855,60100,0.0,
2000-06-09 00:00:00+00:00,12.625,13.125,12.625,8.741308212280273,95400,0.0,
2000-06-12 00:00:00+00:00,13.0,13.625,12.875,9.07430934906006,73900,0.0,
2000-06-13 00:00:00+00:00,13.5,13.5625,13.125,8.741308212280273,123900,0.0,
2000-06-14 00:00:00+00:00,13.25,13.3125,13.0625,8.866182327270508,73900,0.0,
2000-06-15 00:00:00+00:00,13.25,13.25,11.5,7.825547695159912,161800,0.0,
2000-06-16 00:00:00+00:00,11.875,12.5625,11.875,8.366681098937988,189300,0.0,
2000-06-19 00:00:00+00:00,12.5625,12.6875,12.375,8.408305168151855,65200,0.0,
2000-06-20 00:00:00+00:00,12.625,12.6875,12.5,8.449934005737305,97000,0.0,
2000-06-21 00:00:00+00:00,12.5625,12.625,12.25,8.241804122924805,58300,0.0,
2000-06-22 00:00:00+00:00,12.375,12.6875,12.3125,8.408305168151855,84500,0.0,
2000-06-23 00:00:00+00:00,12.625,13.25,12.625,8.741308212280273,65600,0.0,
2000-06-26 00:00:00+00:00,13.0,13.625,13.0,8.991055488586426,162900,0.0,
2000-06-27 00:00:00+00:00,13.375,14.125,13.375,9.282440185546877,180200,0.0,
2000-06-28 00:00:00+00:00,13.8125,14.4375,13.8125,9.615438461303713,308200,0.0,
2000-06-29 00:00:00+00:00,14.3125,15.0,13.875,9.865190505981444,254400,0.0,
2000-06-30 00:00:00+00:00,14.9375,15.125,13.25,8.824559211730957,804100,0.0,
2000-07-03 00:00:00+00:00,13.25,13.3125,13.1875,8.824559211730957,43100,0.0,
2000-07-05 00:00:00+00:00,13.3125,13.3125,13.1875,8.824559211730957,67900,0.0,
2000-07-06 00:00:00+00:00,13.375,13.875,13.3125,9.24081039428711,64100,0.0,
2000-07-07 00:00:00+00:00,13.875,14.0,13.8125,9.24081039428711,55700,0.0,
2000-07-10 00:00:00+00:00,13.9375,14.375,13.875,9.490557670593262,70800,0.0,
2000-07-11 00:00:00+00:00,14.25,14.3125,14.0,9.36568832397461,72200,0.0,
2000-07-12 00:00:00+00:00,14.0625,14.5,14.0,9.657062530517578,99600,0.0,
2000-07-13 00:00:00+00:00,14.4375,14.75,14.4375,9.74030876159668,127800,0.0,
2000-07-14 00:00:00+00:00,14.5625,14.75,14.375,9.781940460205078,54200,0.0,
2000-07-17 00:00:00+00:00,14.5625,14.6875,14.5,9.74030876159668,68000,0.0,
2000-07-18 00:00:00+00:00,14.5,15.0,14.4375,9.906818389892578,160900,0.0,
2000-07-19 00:00:00+00:00,14.6875,14.6875,14.0625,9.448939323425291,48500,0.0,
2000-07-20 00:00:00+00:00,14.0625,14.375,14.0,9.407310485839844,82700,0.0,
2000-07-21 00:00:00+00:00,14.0625,14.125,13.9375,9.282440185546877,28600,0.0,
2000-07-24 00:00:00+00:00,13.875,13.875,13.5,9.157562255859377,82000,0.0,
2000-07-25 00:00:00+00:00,13.625,13.625,12.9375,8.616430282592773,142300,0.0,
2000-07-26 00:00:00+00:00,13.0,13.75,12.8125,9.157562255859377,71000,0.0,
2000-07-27 00:00:00+00:00,13.75,13.8125,13.5625,9.157562255859377,32300,0.0,
2000-07-28 00:00:00+00:00,13.75,13.8125,13.375,8.907808303833008,29500,0.0,
2000-07-31 00:00:00+00:00,13.375,13.375,13.1875,8.782937049865723,47300,0.0,
2000-08-01 00:00:00+00:00,13.1875,13.3125,13.1875,8.824559211730957,27300,0.0,
2000-08-02 00:00:00+00:00,13.1875,13.1875,12.625,8.449934005737305,77800,0.0,
2000-08-03 00:00:00+00:00,12.6875,12.75,12.625,8.449934005737305,60600,0.0,
2000-08-04 00:00:00+00:00,12.75,12.75,12.625,8.449934005737305,14800,0.0,
2000-08-07 00:00:00+00:00,12.6875,12.75,12.625,8.449934005737305,23500,0.0,
2000-08-08 00:00:00+00:00,12.625,12.6875,12.5625,8.408305168151855,30200,0.0,
2000-08-09 00:00:00+00:00,12.4375,12.625,12.4375,8.366681098937988,67900,0.0,
2000-08-10 00:00:00+00:00,12.625,12.625,12.5625,8.366681098937988,35500,0.0,
2000-08-11 00:00:00+00:00,12.5625,12.8125,12.5,8.491559028625488,45100,0.0,
2000-08-14 00:00:00+00:00,12.875,13.3125,12.8125,8.866182327270508,51600,0.0,
2000-08-15 00:00:00+00:00,13.1875,13.25,13.0,8.741308212280273,63700,0.0,
2000-08-16 00:00:00+00:00,13.0,13.1875,13.0,8.782937049865723,205500,0.0,
2000-08-17 00:00:00+00:00,13.1875,13.75,13.125,9.157562255859377,48000,0.0,
2000-08-18 00:00:00+00:00,13.6875,13.6875,13.5625,9.115933418273926,35400,0.0,
2000-08-21 00:00:00+00:00,13.625,13.625,13.5625,9.032685279846191,59500,0.0,
2000-08-22 00:00:00+00:00,13.5,13.625,13.5,9.07430934906006,85600,0.0,
2000-08-23 00:00:00+00:00,13.5,13.625,13.375,9.032685279846191,63200,0.0,
2000-08-24 00:00:00+00:00,13.4375,13.6875,13.4375,9.115933418273926,63100,0.0,
2000-08-25 00:00:00+00:00,13.5625,13.625,13.5625,9.032685279846191,30500,0.0,
2000-08-28 00:00:00+00:00,13.5625,13.625,13.4375,9.032685279846191,80700,0.0,
2000-08-29 00:00:00+00:00,13.375,13.8125,13.375,9.054478645324709,114200,0.095,
2000-08-30 00:00:00+00:00,13.4375,13.625,13.375,9.138317108154297,84600,0.0,
2000-08-31 00:00:00+00:00,13.5,13.9375,13.375,9.264077186584473,180600,0.0,
2000-09-01 00:00:00+00:00,13.8125,14.25,13.8125,9.431754112243652,113000,0.0,
2000-09-05 00:00:00+00:00,14.0,14.1875,14.0,9.473670959472656,131300,0.0,
2000-09-06 00:00:00+00:00,14.125,14.125,14.0,9.389833450317385,143700,0.0,
2000-09-07 00:00:00+00:00,14.125,14.125,13.75,9.305992126464844,112800,0.0,
2000-09-08 00:00:00+00:00,13.875,13.875,12.4375,8.341861724853516,201000,0.0,
2000-09-11 00:00:00+00:00,12.5,12.9375,12.3125,8.67721176147461,35600,0.0,
2000-09-12 00:00:00+00:00,12.9375,13.0,12.75,8.67721176147461,67900,0.0,
2000-09-13 00:00:00+00:00,12.875,13.0,12.75,8.635293006896973,42500,0.0,
2000-09-14 00:00:00+00:00,12.9375,12.9375,12.75,8.593377113342285,45400,0.0,
2000-09-15 00:00:00+00:00,12.6875,12.6875,12.1875,8.341861724853516,81800,0.0,
2000-09-18 00:00:00+00:00,11.25,11.25,9.5625,6.748942852020264,263500,0.0,
2000-09-19 00:00:00+00:00,10.0625,10.125,9.75,6.707024574279785,145800,0.0,
2000-09-20 00:00:00+00:00,9.9375,10.0625,9.875,6.707024574279785,85600,0.0,
2000-09-21 00:00:00+00:00,9.875,10.125,9.875,6.665104389190674,63100,0.0,
2000-09-22 00:00:00+00:00,9.8125,10.125,9.8125,6.748942852020264,33200,0.0,
2000-09-25 00:00:00+00:00,10.0,10.0,9.0,6.2039971351623535,933700,0.0,
2000-09-26 00:00:00+00:00,9.375,9.4375,9.25,6.329756736755371,35000,0.0,
2000-09-27 00:00:00+00:00,9.375,9.5,9.25,6.2039971351623535,14900,0.0,
2000-09-28 00:00:00+00:00,9.375,9.5625,9.3125,6.329756736755371,39000,0.0,
2000-09-29 00:00:00+00:00,9.4375,9.5,9.125,6.287835121154785,55100,0.0,
2000-10-02 00:00:00+00:00,9.375,9.5,8.75,5.910564422607422,97400,0.0,
2000-10-03 00:00:00+00:00,8.6875,8.9375,8.5625,5.742888450622559,113900,0.0,
