date,PLG_Open,PLG_High,PLG_Low,PLG_Close,PLG_Volume,PLG_Dividends,PLG_Stock Splits
2010-06-11 00:00:00+00:00,195.0,195.0,189.0,190.0,1111,,
2010-06-14 00:00:00+00:00,195.0,195.0,185.0,185.0,1938,,
2010-06-15 00:00:00+00:00,187.0,190.0,183.0,187.0,2263,,
2010-06-16 00:00:00+00:00,186.0,193.0,186.0,192.0,1750,,
2010-06-17 00:00:00+00:00,192.0,205.0,192.0,203.0,1953,,
2010-06-18 00:00:00+00:00,214.0,214.0,200.0,208.0,2236,,
2010-06-21 00:00:00+00:00,215.0,221.0,187.0,189.0,12229,,
2010-06-22 00:00:00+00:00,184.0,193.0,180.0,183.0,6365,,
2010-06-23 00:00:00+00:00,181.0,183.0,177.0,177.0,2093,,
2010-06-24 00:00:00+00:00,177.0,181.0,176.0,177.0,1972,,
2010-06-25 00:00:00+00:00,178.0,182.0,176.0,182.0,1016,,
2010-06-28 00:00:00+00:00,182.0,182.0,173.0,180.0,2086,,
2010-06-29 00:00:00+00:00,175.0,180.0,170.0,173.0,2058,,
2010-06-30 00:00:00+00:00,170.0,172.0,162.0,170.0,2718,,
2010-07-01 00:00:00+00:00,170.0,170.0,157.0,161.0,2289,,
2010-07-02 00:00:00+00:00,165.0,173.0,164.0,173.0,1095,,
2010-07-06 00:00:00+00:00,175.0,182.0,163.0,171.0,1468,,
2010-07-07 00:00:00+00:00,169.0,176.0,169.0,173.0,724,,
2010-07-08 00:00:00+00:00,177.0,181.0,173.0,173.0,904,,
2010-07-09 00:00:00+00:00,175.0,181.0,174.0,181.0,857,,
2010-07-12 00:00:00+00:00,180.0,183.0,176.0,182.0,1184,,
2010-07-13 00:00:00+00:00,185.0,185.0,176.0,179.0,1050,,
2010-07-14 00:00:00+00:00,176.0,178.0,175.0,176.0,826,,
2010-07-15 00:00:00+00:00,175.0,177.0,168.0,176.0,731,,
2010-07-16 00:00:00+00:00,172.0,175.0,169.0,172.0,1765,,
2010-07-19 00:00:00+00:00,170.0,173.0,168.0,170.0,528,,
2010-07-20 00:00:00+00:00,171.0,172.0,168.0,169.0,731,,
2010-07-21 00:00:00+00:00,172.0,175.0,167.0,168.0,482,,
2010-07-22 00:00:00+00:00,166.0,175.0,160.0,172.0,774,,
2010-07-23 00:00:00+00:00,175.0,188.0,172.0,188.0,2246,,
2010-07-26 00:00:00+00:00,186.0,191.0,184.0,190.0,868,,
2010-07-27 00:00:00+00:00,190.0,192.0,178.0,178.0,1106,,
2010-07-28 00:00:00+00:00,175.0,181.0,174.0,181.0,779,,
2010-07-29 00:00:00+00:00,180.0,183.0,178.0,181.0,413,,
2010-07-30 00:00:00+00:00,182.0,184.0,177.0,179.0,768,,
2010-08-02 00:00:00+00:00,180.0,184.0,178.0,180.0,601,,
2010-08-03 00:00:00+00:00,182.0,185.0,178.0,178.0,910,,
2010-08-04 00:00:00+00:00,178.0,183.0,178.0,180.0,762,,
2010-08-05 00:00:00+00:00,180.0,180.0,171.0,173.0,580,,
2010-08-06 00:00:00+00:00,173.0,184.0,172.0,184.0,1091,,
2010-08-09 00:00:00+00:00,185.0,185.0,179.0,184.0,566,,
2010-08-10 00:00:00+00:00,184.0,184.0,175.0,180.0,777,,
2010-08-11 00:00:00+00:00,175.0,176.0,165.0,168.0,2299,,
2010-08-12 00:00:00+00:00,167.0,188.0,166.0,187.0,1109,,
2010-08-13 00:00:00+00:00,183.0,201.0,177.0,201.0,3297,,
2010-08-16 00:00:00+00:00,209.0,209.0,195.0,197.0,1040,,
2010-08-17 00:00:00+00:00,196.0,198.0,184.0,186.0,2688,,
2010-08-18 00:00:00+00:00,186.0,188.0,183.0,187.0,386,,
2010-08-19 00:00:00+00:00,188.0,190.0,181.0,182.0,467,,
2010-08-20 00:00:00+00:00,180.0,180.0,175.0,179.0,919,,
2010-08-23 00:00:00+00:00,177.0,177.0,172.0,173.0,512,,
2010-08-24 00:00:00+00:00,173.0,176.0,169.0,175.0,1032,,
2010-08-25 00:00:00+00:00,174.0,176.0,170.0,170.0,943,,
2010-08-26 00:00:00+00:00,172.0,175.0,167.0,169.0,1384,,
2010-08-27 00:00:00+00:00,174.0,176.0,169.0,175.0,1559,,
2010-08-30 00:00:00+00:00,173.0,179.0,173.0,176.0,684,,
2010-08-31 00:00:00+00:00,176.0,178.0,173.0,177.0,691,,
2010-09-01 00:00:00+00:00,180.0,188.0,176.0,187.0,1014,,
2010-09-02 00:00:00+00:00,188.0,190.0,180.0,181.0,1097,,
2010-09-03 00:00:00+00:00,182.0,184.0,178.0,182.0,704,,
2010-09-07 00:00:00+00:00,183.0,185.0,180.0,182.0,993,,
2010-09-08 00:00:00+00:00,184.0,188.0,184.0,186.0,754,,
2010-09-09 00:00:00+00:00,187.0,191.0,182.0,184.0,1424,,
2010-09-10 00:00:00+00:00,187.0,190.0,184.0,189.0,447,,
2010-09-13 00:00:00+00:00,192.0,195.0,190.0,190.0,731,,
2010-09-14 00:00:00+00:00,194.0,198.0,190.0,191.0,2682,,
2010-09-15 00:00:00+00:00,191.0,192.0,186.0,192.0,554,,
2010-09-16 00:00:00+00:00,195.0,201.0,189.0,194.0,3172,,
2010-09-17 00:00:00+00:00,198.0,206.0,194.0,197.0,2310,,
2010-09-20 00:00:00+00:00,201.0,208.0,200.0,204.0,2012,,
2010-09-21 00:00:00+00:00,203.0,203.0,195.0,197.0,1606,,
2010-09-22 00:00:00+00:00,193.0,202.0,193.0,199.0,1329,,
2010-09-23 00:00:00+00:00,203.0,204.0,197.0,197.0,983,,
2010-09-24 00:00:00+00:00,198.0,218.0,198.0,217.0,4311,,
2010-09-27 00:00:00+00:00,217.0,230.0,209.0,214.0,5350,,
2010-09-28 00:00:00+00:00,213.0,220.0,205.0,217.0,2773,,
2010-09-29 00:00:00+00:00,219.0,224.0,215.0,217.0,3108,,
2010-09-30 00:00:00+00:00,220.0,239.0,219.0,234.0,3734,,
2010-10-01 00:00:00+00:00,218.0,224.0,203.0,220.0,16771,,
2010-10-04 00:00:00+00:00,222.0,223.0,205.0,209.0,2514,,
2010-10-05 00:00:00+00:00,212.0,215.0,207.0,211.0,2602,,
2010-10-06 00:00:00+00:00,214.0,217.0,212.0,214.0,3778,,
2010-10-07 00:00:00+00:00,213.0,215.0,207.0,207.0,3770,,
2010-10-08 00:00:00+00:00,210.0,218.0,205.0,216.0,3138,,
2010-10-11 00:00:00+00:00,216.0,220.0,210.0,214.0,1083,,
2010-10-12 00:00:00+00:00,215.0,221.0,210.0,217.0,1622,,
2010-10-13 00:00:00+00:00,218.0,221.0,214.0,217.0,3001,,
2010-10-14 00:00:00+00:00,219.0,219.0,206.0,206.0,2795,,
2010-10-15 00:00:00+00:00,207.0,207.0,193.0,197.0,3889,,
2010-10-18 00:00:00+00:00,195.0,198.0,188.0,189.0,2322,,
2010-10-19 00:00:00+00:00,192.0,192.0,180.0,183.0,2548,,
2010-10-20 00:00:00+00:00,192.0,192.0,181.0,189.0,2505,,
2010-10-21 00:00:00+00:00,190.0,193.0,182.0,187.0,2052,,
2010-10-22 00:00:00+00:00,184.0,195.0,183.0,194.0,2594,,
2010-10-25 00:00:00+00:00,198.0,201.0,193.0,195.0,2435,,
2010-10-26 00:00:00+00:00,184.0,199.0,184.0,192.0,2469,,
2010-10-27 00:00:00+00:00,192.0,192.0,184.0,189.0,2302,,
2010-10-28 00:00:00+00:00,189.0,198.0,186.0,197.0,2116,,
2010-10-29 00:00:00+00:00,198.0,199.0,194.0,197.0,1295,,
2010-11-01 00:00:00+00:00,198.0,203.0,197.0,200.0,1971,,
2010-11-02 00:00:00+00:00,215.0,215.0,206.0,211.0,12061,,
2010-11-03 00:00:00+00:00,212.0,217.0,205.0,210.0,7196,,
2010-11-04 00:00:00+00:00,215.0,235.0,213.0,233.0,26092,,
2010-11-05 00:00:00+00:00,235.0,241.0,230.0,231.0,20285,,
2010-11-08 00:00:00+00:00,238.0,245.0,235.0,240.0,15962,,
2010-11-09 00:00:00+00:00,250.0,250.0,221.0,226.0,24354,,
2010-11-10 00:00:00+00:00,227.0,238.0,221.0,237.0,10546,,
2010-11-11 00:00:00+00:00,244.0,244.0,234.0,239.0,6694,,
2010-11-12 00:00:00+00:00,238.0,238.0,220.0,228.0,8086,,
2010-11-15 00:00:00+00:00,226.0,230.0,220.0,222.0,3215,,
2010-11-16 00:00:00+00:00,220.0,221.0,210.0,211.0,6851,,
2010-11-17 00:00:00+00:00,213.0,219.0,211.0,215.0,3804,,
2010-11-18 00:00:00+00:00,224.0,226.0,218.0,224.0,5094,,
2010-11-19 00:00:00+00:00,225.0,226.0,217.0,224.0,3179,,
2010-11-22 00:00:00+00:00,224.0,226.0,215.0,222.0,3393,,
2010-11-23 00:00:00+00:00,217.0,220.0,211.0,212.0,3922,,
2010-11-24 00:00:00+00:00,215.0,217.0,207.0,207.0,3773,,
2010-11-26 00:00:00+00:00,205.0,208.0,201.0,206.0,3399,,
2010-11-29 00:00:00+00:00,209.0,209.0,196.0,205.0,8133,,
2010-11-30 00:00:00+00:00,198.0,210.0,198.0,199.0,4938,,
2010-12-01 00:00:00+00:00,209.0,214.0,204.0,212.0,8406,,
2010-12-02 00:00:00+00:00,213.0,228.0,211.0,224.0,12255,,
2010-12-03 00:00:00+00:00,228.0,229.0,220.0,224.0,6252,,
2010-12-06 00:00:00+00:00,227.0,227.0,218.0,219.0,4826,,
2010-12-07 00:00:00+00:00,226.0,226.0,215.0,215.0,5388,,
2010-12-08 00:00:00+00:00,214.0,218.0,209.0,213.0,2869,,
2010-12-09 00:00:00+00:00,216.0,218.0,211.0,213.0,3476,,
2010-12-10 00:00:00+00:00,216.0,217.0,210.0,212.0,4464,,
2010-12-13 00:00:00+00:00,217.0,224.0,213.0,213.0,7007,,
2010-12-14 00:00:00+00:00,215.0,221.0,214.0,218.0,6454,,
2010-12-15 00:00:00+00:00,219.0,230.0,217.0,230.0,11481,,
2010-12-16 00:00:00+00:00,230.0,239.0,226.0,236.0,11908,,
2010-12-17 00:00:00+00:00,239.0,244.0,232.0,244.0,8072,,
2010-12-20 00:00:00+00:00,248.0,249.0,235.0,245.0,12841,,
2010-12-21 00:00:00+00:00,247.0,249.0,237.0,238.0,5979,,
2010-12-22 00:00:00+00:00,236.0,242.0,236.0,240.0,4494,,
2010-12-23 00:00:00+00:00,246.0,246.0,234.0,234.0,2431,,
2010-12-27 00:00:00+00:00,240.0,240.0,231.0,232.0,2184,,
2010-12-28 00:00:00+00:00,240.0,266.0,238.0,264.0,13194,,
2010-12-29 00:00:00+00:00,262.0,280.0,260.0,272.0,13824,,
2010-12-30 00:00:00+00:00,279.0,279.0,260.0,269.0,5598,,
2010-12-31 00:00:00+00:00,264.0,271.0,262.0,266.0,2835,,
2011-01-03 00:00:00+00:00,265.0,277.0,265.0,273.0,6330,,
2011-01-04 00:00:00+00:00,273.0,274.0,247.0,255.0,13692,,
2011-01-05 00:00:00+00:00,252.0,257.0,249.0,253.0,5551,,
2011-01-06 00:00:00+00:00,252.0,255.0,227.0,232.0,11889,,
2011-01-07 00:00:00+00:00,228.0,238.0,228.0,235.0,5186,,
2011-01-10 00:00:00+00:00,242.0,246.0,236.0,243.0,4988,,
2011-01-11 00:00:00+00:00,255.0,255.0,245.0,249.0,5070,,
2011-01-12 00:00:00+00:00,258.0,258.0,244.0,250.0,5328,,
2011-01-13 00:00:00+00:00,252.0,253.0,242.0,248.0,6743,,
2011-01-14 00:00:00+00:00,244.0,247.0,235.0,241.0,4502,,
2011-01-18 00:00:00+00:00,237.0,245.0,237.0,242.0,4618,,
2011-01-19 00:00:00+00:00,240.0,249.0,238.0,245.0,4801,,
2011-01-20 00:00:00+00:00,244.0,244.0,234.0,238.0,5607,,
2011-01-21 00:00:00+00:00,239.0,241.0,235.0,235.0,2026,,
2011-01-24 00:00:00+00:00,237.0,240.0,236.0,239.0,2580,,
2011-01-25 00:00:00+00:00,236.0,236.0,222.0,227.0,7267,,
2011-01-26 00:00:00+00:00,221.0,235.0,221.0,234.0,4445,,
2011-01-27 00:00:00+00:00,235.0,241.0,226.0,232.0,3809,,
2011-01-28 00:00:00+00:00,231.0,231.0,224.0,224.0,2813,,
2011-01-31 00:00:00+00:00,220.0,225.0,220.0,224.0,3248,,
2011-02-01 00:00:00+00:00,224.0,233.0,224.0,232.0,3565,,
2011-02-02 00:00:00+00:00,230.0,231.0,225.0,229.0,2925,,
2011-02-03 00:00:00+00:00,231.0,239.0,229.0,237.0,11064,,
2011-02-04 00:00:00+00:00,240.0,242.0,237.0,239.0,7386,,
2011-02-07 00:00:00+00:00,241.0,243.0,240.0,240.0,3927,,
2011-02-08 00:00:00+00:00,244.0,245.0,236.0,241.0,4078,,
2011-02-09 00:00:00+00:00,243.0,243.0,233.0,238.0,5119,,
2011-02-10 00:00:00+00:00,235.0,239.0,232.0,234.0,2595,,
2011-02-11 00:00:00+00:00,235.0,237.0,232.0,234.0,1739,,
2011-02-14 00:00:00+00:00,233.0,240.0,233.0,239.0,2025,,
2011-02-15 00:00:00+00:00,240.0,245.0,239.0,245.0,4887,,
2011-02-16 00:00:00+00:00,244.0,255.0,242.0,254.0,12098,,
2011-02-17 00:00:00+00:00,262.0,262.0,249.0,250.0,9669,,
2011-02-18 00:00:00+00:00,250.0,252.0,241.0,247.0,7328,,
2011-02-22 00:00:00+00:00,244.0,248.0,241.0,241.0,16351,,
2011-02-23 00:00:00+00:00,241.0,242.0,236.0,241.0,4730,,
2011-02-24 00:00:00+00:00,239.0,241.0,237.0,241.0,6155,,
2011-02-25 00:00:00+00:00,239.0,247.0,238.0,247.0,1848,,
2011-02-28 00:00:00+00:00,249.0,256.0,248.0,251.0,5647,,
2011-03-01 00:00:00+00:00,253.0,256.0,246.0,249.0,3157,,
2011-03-02 00:00:00+00:00,250.0,251.0,242.0,250.0,5306,,
2011-03-03 00:00:00+00:00,249.0,249.0,244.0,246.0,2661,,
2011-03-04 00:00:00+00:00,246.0,248.0,243.0,245.0,3301,,
2011-03-07 00:00:00+00:00,252.0,252.0,234.0,241.0,8123,,
2011-03-08 00:00:00+00:00,240.0,240.0,233.0,236.0,2102,,
2011-03-09 00:00:00+00:00,238.0,241.0,231.0,231.0,3050,,
2011-03-10 00:00:00+00:00,230.0,230.0,208.0,213.0,9843,,
2011-03-11 00:00:00+00:00,212.0,217.0,210.0,214.0,2944,,
2011-03-14 00:00:00+00:00,218.0,218.0,206.0,209.0,4139,,
2011-03-15 00:00:00+00:00,200.0,200.0,193.0,195.0,10988,,
2011-03-16 00:00:00+00:00,198.0,204.0,190.0,192.0,5844,,
2011-03-17 00:00:00+00:00,197.0,200.0,192.0,196.0,4838,,
2011-03-18 00:00:00+00:00,202.0,207.0,200.0,203.0,4839,,
2011-03-21 00:00:00+00:00,212.0,215.0,210.0,213.0,3274,,
2011-03-22 00:00:00+00:00,215.0,215.0,205.0,208.0,3596,,
2011-03-23 00:00:00+00:00,211.0,217.0,206.0,217.0,2774,,
2011-03-24 00:00:00+00:00,221.0,221.0,210.0,210.0,4413,,
2011-03-25 00:00:00+00:00,210.0,213.0,204.0,205.0,3047,,
2011-03-28 00:00:00+00:00,207.0,212.0,201.0,202.0,1401,,
2011-03-29 00:00:00+00:00,203.0,206.0,196.0,197.0,3724,,
2011-03-30 00:00:00+00:00,198.0,201.0,197.0,198.0,3988,,
2011-03-31 00:00:00+00:00,200.0,202.0,196.0,197.0,4799,,
2011-04-01 00:00:00+00:00,199.0,205.0,198.0,205.0,2311,,
2011-04-04 00:00:00+00:00,202.0,220.0,202.0,214.0,5420,,
2011-04-05 00:00:00+00:00,211.0,216.0,208.0,211.0,3425,,
2011-04-06 00:00:00+00:00,215.0,225.0,213.0,220.0,7882,,
2011-04-07 00:00:00+00:00,222.0,228.0,219.0,228.0,5795,,
2011-04-08 00:00:00+00:00,229.0,234.0,225.0,227.0,4762,,
2011-04-11 00:00:00+00:00,229.0,231.0,218.0,219.0,4092,,
2011-04-12 00:00:00+00:00,219.0,222.0,210.0,216.0,4198,,
2011-04-13 00:00:00+00:00,216.0,222.0,216.0,220.0,2103,,
2011-04-14 00:00:00+00:00,217.0,226.0,217.0,217.0,3264,,
2011-04-15 00:00:00+00:00,221.0,223.0,213.0,216.0,2202,,
2011-04-18 00:00:00+00:00,210.0,212.0,206.0,208.0,2640,,
2011-04-19 00:00:00+00:00,211.0,216.0,207.0,208.0,1970,,
2011-04-20 00:00:00+00:00,212.0,221.0,211.0,221.0,3445,,
2011-04-21 00:00:00+00:00,223.0,225.0,220.0,223.0,1924,,
2011-04-25 00:00:00+00:00,221.0,225.0,215.0,216.0,2798,,
2011-04-26 00:00:00+00:00,212.0,216.0,208.0,210.0,2142,,
2011-04-27 00:00:00+00:00,210.0,213.0,208.0,209.0,1966,,
2011-04-28 00:00:00+00:00,210.0,211.0,206.0,208.0,3375,,
2011-04-29 00:00:00+00:00,210.0,211.0,207.0,210.0,3990,,
2011-05-02 00:00:00+00:00,210.0,210.0,200.0,202.0,5638,,
2011-05-03 00:00:00+00:00,200.0,202.0,196.0,200.0,5795,,
2011-05-04 00:00:00+00:00,196.0,200.0,194.0,198.0,2790,,
2011-05-05 00:00:00+00:00,198.0,199.0,195.0,197.0,2704,,
2011-05-06 00:00:00+00:00,200.0,203.0,195.0,197.0,1979,,
2011-05-09 00:00:00+00:00,201.0,214.0,199.0,213.0,4466,,
2011-05-10 00:00:00+00:00,212.0,214.0,207.0,209.0,4077,,
2011-05-11 00:00:00+00:00,208.0,212.0,206.0,209.0,3981,,
2011-05-12 00:00:00+00:00,208.0,209.0,199.0,207.0,2689,,
2011-05-13 00:00:00+00:00,207.0,207.0,199.0,199.0,1846,,
2011-05-16 00:00:00+00:00,199.0,204.0,197.0,198.0,1180,,
2011-05-17 00:00:00+00:00,196.0,197.0,184.0,187.0,4217,,
2011-05-18 00:00:00+00:00,189.0,194.0,189.0,190.0,1606,,
2011-05-19 00:00:00+00:00,195.0,197.0,192.0,197.0,1709,,
2011-05-20 00:00:00+00:00,196.0,203.0,194.0,200.0,2293,,
2011-05-23 00:00:00+00:00,198.0,202.0,190.0,197.0,1455,,
2011-05-24 00:00:00+00:00,199.0,207.0,198.0,206.0,2060,,
2011-05-25 00:00:00+00:00,208.0,208.0,202.0,205.0,865,,
2011-05-26 00:00:00+00:00,205.0,206.0,201.0,205.0,904,,
2011-05-27 00:00:00+00:00,206.0,208.0,203.0,207.0,1984,,
2011-05-31 00:00:00+00:00,209.0,210.0,205.0,208.0,2083,,
2011-06-01 00:00:00+00:00,206.0,207.0,202.0,207.0,1095,,
2011-06-02 00:00:00+00:00,205.0,208.0,204.0,206.0,1122,,
2011-06-03 00:00:00+00:00,202.0,205.0,201.0,205.0,2624,,
2011-06-06 00:00:00+00:00,203.0,206.0,201.0,201.0,1000,,
2011-06-07 00:00:00+00:00,203.0,207.0,203.0,206.0,902,,
2011-06-08 00:00:00+00:00,204.0,205.0,197.0,198.0,1142,,
2011-06-09 00:00:00+00:00,198.0,205.0,197.0,204.0,1434,,
2011-06-10 00:00:00+00:00,201.0,204.0,198.0,199.0,965,,
2011-06-13 00:00:00+00:00,199.0,201.0,194.0,198.0,1309,,
2011-06-14 00:00:00+00:00,201.0,201.0,197.0,197.0,1190,,
2011-06-15 00:00:00+00:00,197.0,197.0,193.0,194.0,2077,,
2011-06-16 00:00:00+00:00,193.0,194.0,192.0,194.0,1788,,
2011-06-17 00:00:00+00:00,195.0,195.0,190.0,194.0,1256,,
2011-06-20 00:00:00+00:00,193.0,195.0,191.0,193.0,1215,,
2011-06-21 00:00:00+00:00,194.0,199.0,192.0,197.0,2204,,
2011-06-22 00:00:00+00:00,193.0,203.0,192.0,200.0,3420,,
2011-06-23 00:00:00+00:00,196.0,197.0,192.0,196.0,1612,,
2011-06-24 00:00:00+00:00,192.0,196.0,189.0,196.0,1278,,
2011-06-27 00:00:00+00:00,193.0,197.0,189.0,195.0,1558,,
2011-06-28 00:00:00+00:00,192.0,194.0,190.0,193.0,673,,
2011-06-29 00:00:00+00:00,193.0,193.0,182.0,182.0,2653,,
2011-06-30 00:00:00+00:00,182.0,182.0,174.0,175.0,3261,,
2011-07-01 00:00:00+00:00,174.0,183.0,174.0,179.0,833,,
2011-07-05 00:00:00+00:00,177.0,180.0,170.0,173.0,4001,,
2011-07-06 00:00:00+00:00,178.0,181.0,170.0,181.0,1952,,
2011-07-07 00:00:00+00:00,183.0,184.0,179.0,180.0,1920,,
2011-07-08 00:00:00+00:00,178.0,182.0,176.0,182.0,1607,,
2011-07-11 00:00:00+00:00,182.0,185.0,178.0,181.0,1593,,
2011-07-12 00:00:00+00:00,181.0,181.0,173.0,173.0,2176,,
2011-07-13 00:00:00+00:00,180.0,185.0,177.0,182.0,2983,,
2011-07-14 00:00:00+00:00,187.0,188.0,177.0,177.0,1426,,
2011-07-15 00:00:00+00:00,180.0,182.0,175.0,178.0,1060,,
2011-07-18 00:00:00+00:00,185.0,186.0,175.0,175.0,1532,,
2011-07-19 00:00:00+00:00,181.0,182.0,175.0,175.0,885,,
2011-07-20 00:00:00+00:00,179.0,179.0,173.0,175.0,1358,,
2011-07-21 00:00:00+00:00,176.0,184.0,175.0,182.0,739,,
2011-07-22 00:00:00+00:00,184.0,184.0,177.0,181.0,1267,,
2011-07-25 00:00:00+00:00,182.0,185.0,178.0,179.0,1045,,
2011-07-26 00:00:00+00:00,181.0,182.0,177.0,179.0,1194,,
2011-07-27 00:00:00+00:00,180.0,181.0,175.0,175.0,465,,
2011-07-28 00:00:00+00:00,174.0,174.0,171.0,173.0,680,,
2011-07-29 00:00:00+00:00,173.0,177.0,169.0,176.0,2094,,
2011-08-01 00:00:00+00:00,178.0,179.0,174.0,174.0,790,,
2011-08-02 00:00:00+00:00,175.0,176.0,171.0,172.0,1885,,
2011-08-03 00:00:00+00:00,174.0,178.0,174.0,178.0,2648,,
2011-08-04 00:00:00+00:00,178.0,178.0,160.0,163.0,4409,,
2011-08-05 00:00:00+00:00,164.0,166.0,134.0,152.0,6564,,
2011-08-08 00:00:00+00:00,145.0,147.0,133.0,133.0,6349,,
2011-08-09 00:00:00+00:00,133.0,142.0,131.0,136.0,4068,,
2011-08-10 00:00:00+00:00,140.0,140.0,125.0,126.0,5257,,
2011-08-11 00:00:00+00:00,135.0,151.0,128.0,151.0,3633,,
2011-08-12 00:00:00+00:00,153.0,156.0,133.0,139.0,3892,,
2011-08-15 00:00:00+00:00,137.0,146.0,137.0,141.0,1520,,
2011-08-16 00:00:00+00:00,141.0,147.0,136.0,138.0,1129,,
2011-08-17 00:00:00+00:00,140.0,142.0,133.0,134.0,1903,,
2011-08-18 00:00:00+00:00,131.0,135.0,126.0,130.0,3128,,
2011-08-19 00:00:00+00:00,133.0,139.0,130.0,133.0,1996,,
2011-08-22 00:00:00+00:00,136.0,139.0,132.0,132.0,1400,,
2011-08-23 00:00:00+00:00,132.0,135.0,130.0,130.0,1068,,
2011-08-24 00:00:00+00:00,131.0,134.0,126.0,129.0,1626,,
2011-08-25 00:00:00+00:00,132.0,132.0,125.0,127.0,3040,,
2011-08-26 00:00:00+00:00,130.0,135.0,129.0,133.0,2943,,
2011-08-29 00:00:00+00:00,135.0,137.0,128.0,128.0,3254,,
2011-08-30 00:00:00+00:00,132.0,135.0,128.0,130.0,2643,,
2011-08-31 00:00:00+00:00,131.0,137.0,131.0,133.0,779,,
2011-09-01 00:00:00+00:00,133.0,136.0,130.0,131.0,560,,
2011-09-02 00:00:00+00:00,131.0,136.0,129.0,129.0,996,,
2011-09-06 00:00:00+00:00,125.0,141.0,125.0,129.0,3027,,
2011-09-07 00:00:00+00:00,132.0,133.0,128.0,130.0,1540,,
2011-09-08 00:00:00+00:00,134.0,135.0,126.0,126.0,2015,,
2011-09-09 00:00:00+00:00,125.0,130.0,125.0,128.0,973,,
2011-09-12 00:00:00+00:00,127.0,128.0,116.0,118.0,1698,,
2011-09-13 00:00:00+00:00,121.0,124.0,117.0,120.0,1311,,
2011-09-14 00:00:00+00:00,121.0,125.0,120.0,120.0,1191,,
2011-09-15 00:00:00+00:00,121.0,129.0,120.0,128.0,763,,
2011-09-16 00:00:00+00:00,126.0,130.0,126.0,129.0,492,,
2011-09-19 00:00:00+00:00,124.0,129.0,123.0,128.0,814,,
2011-09-20 00:00:00+00:00,130.0,130.0,122.0,123.0,855,,
2011-09-21 00:00:00+00:00,122.0,125.0,115.0,115.0,1322,,
2011-09-22 00:00:00+00:00,101.0,116.0,100.0,110.0,2832,,
2011-09-23 00:00:00+00:00,110.0,113.0,106.0,106.0,856,,
2011-09-26 00:00:00+00:00,105.0,107.0,97.0,102.0,2610,,
2011-09-27 00:00:00+00:00,117.0,120.0,110.0,113.0,3124,,
2011-09-28 00:00:00+00:00,113.0,116.0,106.0,108.0,2134,,
2011-09-29 00:00:00+00:00,110.0,112.0,104.0,107.0,879,,
2011-09-30 00:00:00+00:00,106.0,110.0,101.0,103.0,1264,,
2011-10-03 00:00:00+00:00,101.0,103.0,95.0,100.0,1901,,
2011-10-04 00:00:00+00:00,98.0,101.0,90.0,98.0,2298,,
2011-10-05 00:00:00+00:00,97.0,123.0,95.0,115.0,1522,,
2011-10-06 00:00:00+00:00,114.0,120.0,109.0,120.0,1035,,
2011-10-07 00:00:00+00:00,123.0,123.0,107.0,113.0,2502,,
2011-10-10 00:00:00+00:00,115.0,120.0,113.0,118.0,652,,
2011-10-11 00:00:00+00:00,117.0,122.0,116.0,120.0,833,,
2011-10-12 00:00:00+00:00,123.0,124.0,118.0,121.0,738,,
2011-10-13 00:00:00+00:00,122.0,133.0,117.0,129.0,1783,,
2011-10-14 00:00:00+00:00,130.0,135.0,127.0,133.0,2001,,
2011-10-17 00:00:00+00:00,133.0,141.0,132.0,135.0,1427,,
2011-10-18 00:00:00+00:00,130.0,135.0,120.0,134.0,1732,,
2011-10-19 00:00:00+00:00,137.0,138.0,124.0,130.0,674,,
2011-10-20 00:00:00+00:00,127.0,131.0,121.0,123.0,764,,
2011-10-21 00:00:00+00:00,126.0,127.0,121.0,123.0,690,,
2011-10-24 00:00:00+00:00,124.0,125.0,121.0,123.0,1417,,
2011-10-25 00:00:00+00:00,120.0,124.0,120.0,124.0,1403,,
2011-10-26 00:00:00+00:00,125.0,125.0,120.0,123.0,806,,
2011-10-27 00:00:00+00:00,125.0,127.0,122.0,126.0,885,,
2011-10-28 00:00:00+00:00,126.0,134.0,125.0,133.0,1341,,
2011-10-31 00:00:00+00:00,131.0,132.0,127.0,131.0,1296,,
2011-11-01 00:00:00+00:00,127.0,132.0,126.0,131.0,1329,,
2011-11-02 00:00:00+00:00,129.0,139.0,128.0,138.0,1777,,
2011-11-03 00:00:00+00:00,139.0,139.0,132.0,138.0,1952,,
2011-11-04 00:00:00+00:00,135.0,138.0,131.0,134.0,295,,
2011-11-07 00:00:00+00:00,133.0,139.0,133.0,136.0,811,,
2011-11-08 00:00:00+00:00,138.0,139.0,134.0,136.0,709,,
2011-11-09 00:00:00+00:00,133.0,152.0,129.0,131.0,5003,,
2011-11-10 00:00:00+00:00,134.0,136.0,124.0,130.0,1689,,
2011-11-11 00:00:00+00:00,129.0,135.0,126.0,129.0,1102,,
2011-11-14 00:00:00+00:00,128.0,130.0,125.0,128.0,1463,,
2011-11-15 00:00:00+00:00,125.0,127.0,120.0,122.0,1114,,
2011-11-16 00:00:00+00:00,121.0,125.0,120.0,123.0,1162,,
2011-11-17 00:00:00+00:00,123.0,123.0,117.0,119.0,1680,,
2011-11-18 00:00:00+00:00,120.0,121.0,116.0,116.0,969,,
2011-11-21 00:00:00+00:00,115.0,116.0,110.0,111.0,1421,,
2011-11-22 00:00:00+00:00,113.0,118.0,112.0,114.0,1209,,
