date,ARLP_Open,ARLP_High,ARLP_Low,ARLP_Close,ARLP_Volume,ARLP_Dividends,ARLP_Stock Splits
2000-05-04 00:00:00+00:00,3.265625,3.34375,3.265625,0.5164706110954285,213200,0.0,
2000-05-05 00:00:00+00:00,3.40625,3.4375,3.34375,0.528537392616272,77200,0.0,
2000-05-08 00:00:00+00:00,3.421875,3.46875,3.359375,0.5237107276916504,135600,0.0,
2000-05-09 00:00:00+00:00,3.40625,3.453125,3.25,0.5212973356246948,126000,0.0,
2000-05-10 00:00:00+00:00,3.3125,3.46875,3.25,0.5212973356246948,172400,0.0,
2000-05-11 00:00:00+00:00,3.4375,3.53125,3.390625,0.5309509038925171,127600,0.0,
2000-05-12 00:00:00+00:00,3.375,3.5,3.375,0.5406044721603394,75600,0.0,
2000-05-15 00:00:00+00:00,3.5,3.53125,3.4375,0.5309509038925171,95200,0.0,
2000-05-16 00:00:00+00:00,3.5,3.6875,3.453125,0.5430178046226501,254400,0.0,
2000-05-17 00:00:00+00:00,3.515625,3.53125,3.46875,0.5454312562942505,113200,0.0,
2000-05-18 00:00:00+00:00,3.53125,3.53125,3.4375,0.5309509038925171,117200,0.0,
2000-05-19 00:00:00+00:00,3.46875,3.46875,3.40625,0.528537392616272,32800,0.0,
2000-05-22 00:00:00+00:00,3.46875,3.46875,3.34375,0.5261240005493164,67200,0.0,
2000-05-23 00:00:00+00:00,3.4375,3.4375,3.3125,0.5164706110954285,139200,0.0,
2000-05-24 00:00:00+00:00,3.34375,3.40625,3.3125,0.5261240005493164,131200,0.0,
2000-05-25 00:00:00+00:00,3.40625,3.4375,3.328125,0.5309509038925171,170800,0.0,
2000-05-26 00:00:00+00:00,3.375,3.5625,3.375,0.5502580404281616,103200,0.0,
2000-05-30 00:00:00+00:00,3.5625,3.5625,3.4375,0.5309509038925171,72800,0.0,
2000-05-31 00:00:00+00:00,3.5,3.5625,3.390625,0.5357776284217834,68400,0.0,
2000-06-01 00:00:00+00:00,3.5625,3.59375,3.46875,0.5550849437713623,122000,0.0,
2000-06-02 00:00:00+00:00,3.5,3.59375,3.5,0.5550849437713623,27200,0.0,
2000-06-05 00:00:00+00:00,3.59375,3.59375,3.46875,0.5502580404281616,148000,0.0,
2000-06-06 00:00:00+00:00,3.5625,3.609375,3.5,0.5406044721603394,134000,0.0,
2000-06-07 00:00:00+00:00,3.554687976837158,3.71875,3.554687976837158,0.5647388100624084,124400,0.0,
2000-06-08 00:00:00+00:00,3.671875,3.671875,3.5,0.5671521425247192,129200,0.0,
2000-06-09 00:00:00+00:00,3.671875,3.671875,3.5,0.5406044721603394,63600,0.0,
2000-06-12 00:00:00+00:00,3.5,3.65625,3.5,0.5647388100624084,126800,0.0,
2000-06-13 00:00:00+00:00,3.65625,3.65625,3.5625,0.5599119067192078,109200,0.0,
2000-06-14 00:00:00+00:00,3.65625,3.671875,3.53125,0.5671521425247192,150400,0.0,
2000-06-15 00:00:00+00:00,3.617187976837158,3.625,3.578125,0.5599119067192078,94000,0.0,
2000-06-16 00:00:00+00:00,3.671875,3.671875,3.578125,0.5671521425247192,227600,0.0,
2000-06-19 00:00:00+00:00,3.640625,3.671875,3.546875,0.5478448271751404,166800,0.0,
2000-06-20 00:00:00+00:00,3.609375,3.609375,3.46875,0.5406044721603394,144000,0.0,
2000-06-21 00:00:00+00:00,3.625,3.625,3.5,0.5526716709136963,238400,0.0,
2000-06-22 00:00:00+00:00,3.53125,3.59375,3.5,0.5550849437713623,90000,0.0,
2000-06-23 00:00:00+00:00,3.609375,3.625,3.546875,0.5502580404281616,131600,0.0,
2000-06-26 00:00:00+00:00,3.625,3.625,3.515625,0.5430178046226501,47200,0.0,
2000-06-27 00:00:00+00:00,3.625,3.625,3.5,0.5574985146522522,193600,0.0,
2000-06-28 00:00:00+00:00,3.5,3.703125,3.5,0.5719789266586304,115600,0.0,
2000-06-29 00:00:00+00:00,3.59375,3.65625,3.59375,0.5599119067192078,70000,0.0,
2000-06-30 00:00:00+00:00,3.625,3.78125,3.625,0.5840458273887634,66000,0.0,
2000-07-03 00:00:00+00:00,3.796875,3.796875,3.75,0.5840458273887634,141200,0.0,
2000-07-05 00:00:00+00:00,3.765625,3.78125,3.65625,0.5695655941963196,179200,0.0,
2000-07-06 00:00:00+00:00,3.78125,3.78125,3.71875,0.5743923783302307,66000,0.0,
2000-07-07 00:00:00+00:00,3.8125,3.8125,3.765625,0.5840458273887634,233200,0.0,
2000-07-10 00:00:00+00:00,3.796875,3.84375,3.78125,0.586459219455719,126800,0.0,
2000-07-11 00:00:00+00:00,3.796875,4.0,3.78125,0.6009398698806763,384400,0.0,
2000-07-12 00:00:00+00:00,3.9375,4.109375,3.875,0.6178340315818787,253200,0.0,
2000-07-13 00:00:00+00:00,4.03125,4.0625,3.90625,0.6081801652908325,181600,0.0,
2000-07-14 00:00:00+00:00,3.921875,4.09375,3.921875,0.6226605772972107,114000,0.0,
2000-07-17 00:00:00+00:00,4.03125,4.21875,3.96875,0.6371411681175232,230000,0.0,
2000-07-18 00:00:00+00:00,4.15625,4.21875,3.96875,0.6178340315818787,215600,0.0,
2000-07-19 00:00:00+00:00,4.125,4.1875,4.015625,0.6274874806404114,326400,0.0,
2000-07-20 00:00:00+00:00,4.0625,4.3125,4.0625,0.6395544409751892,183200,0.0,
2000-07-21 00:00:00+00:00,4.1875,4.234375,4.015625,0.6371411681175232,135200,0.0,
2000-07-24 00:00:00+00:00,4.171875,4.21875,3.9375,0.6178340315818787,587600,0.0,
2000-07-25 00:00:00+00:00,3.984375,3.984375,3.65625,0.588873028755188,290800,0.0,
2000-07-26 00:00:00+00:00,3.8125,3.828125,3.734375,0.586459219455719,137600,0.0,
2000-07-27 00:00:00+00:00,3.734375,3.828125,3.65625,0.6089196801185608,263600,0.125,
2000-07-28 00:00:00+00:00,3.65625,3.828125,3.65625,0.5939460396766663,75200,0.0,
2000-07-31 00:00:00+00:00,3.734375,3.8125,3.65625,0.6014328598976135,81200,0.0,
2000-08-01 00:00:00+00:00,3.75,3.78125,3.71875,0.5989372730255127,112800,0.0,
2000-08-02 00:00:00+00:00,3.75,3.78125,3.71875,0.5989372730255127,106800,0.0,
2000-08-03 00:00:00+00:00,3.6875,3.6875,3.59375,0.5739814043045044,148000,0.0,
2000-08-04 00:00:00+00:00,3.625,3.78125,3.5625,0.5939460396766663,99600,0.0,
2000-08-07 00:00:00+00:00,3.78125,3.84375,3.6875,0.5989372730255127,71600,0.0,
2000-08-08 00:00:00+00:00,3.75,3.78125,3.75,0.5989372730255127,60800,0.0,
2000-08-09 00:00:00+00:00,3.75,3.78125,3.6875,0.5964415669441223,201200,0.0,
2000-08-10 00:00:00+00:00,3.78125,3.84375,3.71875,0.6089196801185608,102000,0.0,
2000-08-11 00:00:00+00:00,3.84375,3.875,3.6875,0.5939460396766663,52800,0.0,
2000-08-14 00:00:00+00:00,3.6875,3.8125,3.6875,0.5889550447463989,82400,0.0,
2000-08-15 00:00:00+00:00,3.8125,3.875,3.71875,0.60392826795578,220400,0.0,
2000-08-16 00:00:00+00:00,3.75,3.8125,3.734375,0.6089196801185608,88800,0.0,
2000-08-17 00:00:00+00:00,3.8125,3.859375,3.78125,0.6064238548278809,57600,0.0,
2000-08-18 00:00:00+00:00,3.875,3.875,3.796875,0.6064238548278809,74400,0.0,
2000-08-21 00:00:00+00:00,3.796875,3.859375,3.6875,0.5989372730255127,109200,0.0,
2000-08-22 00:00:00+00:00,3.75,3.875,3.75,0.6189016699790955,98000,0.0,
2000-08-23 00:00:00+00:00,3.875,3.875,3.71875,0.6189016699790955,312800,0.0,
2000-08-24 00:00:00+00:00,3.75,3.875,3.75,0.6014328598976135,113600,0.0,
2000-08-25 00:00:00+00:00,3.828125,3.828125,3.734375,0.5964415669441223,157200,0.0,
2000-08-28 00:00:00+00:00,3.75,3.8125,3.734375,0.6089196801185608,102800,0.0,
2000-08-29 00:00:00+00:00,3.8125,3.8125,3.78125,0.6064238548278809,52400,0.0,
2000-08-30 00:00:00+00:00,3.8125,3.828125,3.78125,0.6089196801185608,146800,0.0,
2000-08-31 00:00:00+00:00,3.828125,3.828125,3.734375,0.6089196801185608,171600,0.0,
2000-09-01 00:00:00+00:00,3.875,4.0,3.84375,0.6288841962814331,66400,0.0,
2000-09-05 00:00:00+00:00,3.984375,4.015625,3.9375,0.6288841962814331,127200,0.0,
2000-09-06 00:00:00+00:00,3.9375,4.109375,3.9375,0.6313797235488892,68400,0.0,
2000-09-07 00:00:00+00:00,3.890625,3.96875,3.8125,0.6189016699790955,170400,0.0,
2000-09-08 00:00:00+00:00,3.96875,4.09375,3.84375,0.6238929033279419,93200,0.0,
2000-09-11 00:00:00+00:00,4.0,4.03125,3.875,0.6288841962814331,49200,0.0,
2000-09-12 00:00:00+00:00,3.96875,4.0625,3.90625,0.6413617730140686,139200,0.0,
2000-09-13 00:00:00+00:00,4.046875,4.125,4.0,0.6488487720489502,176000,0.0,
2000-09-14 00:00:00+00:00,4.09375,4.4375,4.0625,0.6837867498397827,140000,0.0,
2000-09-15 00:00:00+00:00,4.25,4.375,4.1875,0.6763002872467041,102400,0.0,
2000-09-18 00:00:00+00:00,4.1875,4.359375,4.1875,0.6787953972816467,199600,0.0,
2000-09-19 00:00:00+00:00,4.0625,4.359375,4.0625,0.6613264679908752,211200,0.0,
2000-09-20 00:00:00+00:00,4.28125,4.28125,4.140625,0.6738044023513794,100800,0.0,
2000-09-21 00:00:00+00:00,4.25,4.3125,4.140625,0.6638221144676208,132000,0.0,
2000-09-22 00:00:00+00:00,4.25,4.25,4.140625,0.6763002872467041,138800,0.0,
2000-09-25 00:00:00+00:00,4.25,4.28125,4.203125,0.6738044023513794,82400,0.0,
2000-09-26 00:00:00+00:00,4.171875,4.296875,4.171875,0.6688132882118225,121600,0.0,
2000-09-27 00:00:00+00:00,4.234375,4.28125,4.1875,0.6738044023513794,149600,0.0,
2000-09-28 00:00:00+00:00,4.25,4.296875,4.21875,0.6812911629676819,135600,0.0,
2000-09-29 00:00:00+00:00,4.28125,4.28125,4.125,0.6688132882118225,139600,0.0,
2000-10-02 00:00:00+00:00,4.28125,4.28125,4.21875,0.6812911629676819,120400,0.0,
