date,LGO_Open,LGO_High,LGO_Low,LGO_Close,LGO_Volume,LGO_Dividends,LGO_Stock Splits
2017-12-14 00:00:00+00:00,7.699999809265137,8.100000381469727,7.699999809265137,8.100000381469727,2420,,
2017-12-15 00:00:00+00:00,8.100000381469727,8.100000381469727,7.800000190734863,7.900000095367432,1440,,
2017-12-18 00:00:00+00:00,8.0,8.0,7.800000190734863,7.800000190734863,1940,,
2017-12-19 00:00:00+00:00,7.900000095367432,7.900000095367432,7.699999809265137,7.800000190734863,2360,,
2017-12-20 00:00:00+00:00,7.800000190734863,8.0,7.699999809265137,8.0,470,,
2017-12-21 00:00:00+00:00,8.5,8.5,7.5,7.5,4700,,
2017-12-22 00:00:00+00:00,7.800000190734863,8.300000190734863,7.800000190734863,8.300000190734863,580,,
2017-12-26 00:00:00+00:00,8.600000381469727,8.600000381469727,7.699999809265137,8.600000381469727,3340,,
2017-12-27 00:00:00+00:00,8.600000381469727,9.399999618530272,8.399999618530273,9.399999618530272,2290,,
2017-12-28 00:00:00+00:00,9.5,10.399999618530272,9.5,10.300000190734863,7760,,
2017-12-29 00:00:00+00:00,10.5,10.800000190734863,10.199999809265137,10.699999809265137,1530,,
2018-01-02 00:00:00+00:00,11.199999809265137,11.300000190734863,10.899999618530272,11.300000190734863,4820,,
2018-01-03 00:00:00+00:00,11.399999618530272,11.399999618530272,10.399999618530272,11.300000190734863,1790,,
2018-01-04 00:00:00+00:00,11.199999809265137,11.300000190734863,10.899999618530272,11.300000190734863,7670,,
2018-01-05 00:00:00+00:00,11.399999618530272,11.399999618530272,11.199999809265137,11.399999618530272,1500,,
2018-01-08 00:00:00+00:00,11.5,11.5,11.199999809265137,11.199999809265137,9160,,
2018-01-09 00:00:00+00:00,11.300000190734863,11.300000190734863,10.699999809265137,10.699999809265137,5270,,
2018-01-10 00:00:00+00:00,11.0,11.100000381469728,10.199999809265137,10.600000381469728,2960,,
2018-01-11 00:00:00+00:00,10.600000381469728,10.600000381469728,10.0,10.399999618530272,1700,,
2018-01-12 00:00:00+00:00,10.699999809265137,11.0,10.5,10.600000381469728,7800,,
2018-01-16 00:00:00+00:00,10.5,11.0,10.5,10.800000190734863,4950,,
2018-01-17 00:00:00+00:00,10.800000190734863,10.800000190734863,10.5,10.5,2970,,
2018-01-18 00:00:00+00:00,10.600000381469728,10.800000190734863,10.5,10.5,910,,
2018-01-19 00:00:00+00:00,10.5,10.5,10.300000190734863,10.5,3940,,
2018-01-22 00:00:00+00:00,10.5,10.5,10.199999809265137,10.300000190734863,2420,,
2018-01-23 00:00:00+00:00,10.199999809265137,10.199999809265137,9.800000190734863,9.800000190734863,4590,,
2018-01-24 00:00:00+00:00,9.899999618530272,10.199999809265137,9.899999618530272,10.100000381469728,3580,,
2018-01-25 00:00:00+00:00,10.199999809265137,10.300000190734863,10.0,10.0,960,,
2018-01-26 00:00:00+00:00,10.0,10.5,10.0,10.300000190734863,6190,,
2018-01-29 00:00:00+00:00,10.600000381469728,10.899999618530272,10.300000190734863,10.5,3030,,
2018-01-30 00:00:00+00:00,10.5,10.5,9.800000190734863,10.0,3620,,
2018-01-31 00:00:00+00:00,10.0,10.100000381469728,10.0,10.100000381469728,1310,,
2018-02-01 00:00:00+00:00,10.100000381469728,10.199999809265137,10.0,10.0,7120,,
2018-02-02 00:00:00+00:00,9.800000190734863,9.800000190734863,9.300000190734863,9.399999618530272,5780,,
2018-02-05 00:00:00+00:00,9.199999809265137,9.199999809265137,8.600000381469727,8.699999809265137,20770,,
2018-02-06 00:00:00+00:00,8.699999809265137,9.100000381469728,8.600000381469727,9.0,27370,,
2018-02-07 00:00:00+00:00,9.199999809265137,9.399999618530272,9.100000381469728,9.300000190734863,3100,,
2018-02-08 00:00:00+00:00,9.199999809265137,9.300000190734863,8.899999618530273,9.0,6520,,
2018-02-09 00:00:00+00:00,9.100000381469728,9.5,8.800000190734863,9.5,7910,,
2018-02-12 00:00:00+00:00,9.600000381469728,9.699999809265137,9.399999618530272,9.5,4400,,
2018-02-13 00:00:00+00:00,9.699999809265137,9.699999809265137,9.300000190734863,9.300000190734863,14180,,
2018-02-14 00:00:00+00:00,9.5,9.699999809265137,9.399999618530272,9.600000381469728,23470,,
2018-02-15 00:00:00+00:00,9.899999618530272,10.0,9.5,9.600000381469728,55190,,
2018-02-16 00:00:00+00:00,9.5,9.5,9.5,9.5,2890,,
2018-02-20 00:00:00+00:00,9.300000190734863,9.899999618530272,9.300000190734863,9.800000190734863,2830,,
2018-02-21 00:00:00+00:00,9.800000190734863,10.100000381469728,9.699999809265137,9.699999809265137,2840,,
2018-02-22 00:00:00+00:00,9.800000190734863,9.899999618530272,9.699999809265137,9.899999618530272,890,,
2018-02-23 00:00:00+00:00,9.899999618530272,10.0,9.800000190734863,10.0,2160,,
2018-02-26 00:00:00+00:00,10.199999809265137,10.199999809265137,9.800000190734863,9.899999618530272,4190,,
2018-02-27 00:00:00+00:00,9.800000190734863,9.899999618530272,9.699999809265137,9.800000190734863,30240,,
2018-02-28 00:00:00+00:00,9.600000381469728,9.600000381469728,9.0,9.0,7640,,
2018-03-01 00:00:00+00:00,9.0,9.0,8.399999618530273,8.600000381469727,9590,,
2018-03-02 00:00:00+00:00,8.600000381469727,8.800000190734863,8.600000381469727,8.800000190734863,2880,,
2018-03-05 00:00:00+00:00,8.899999618530273,10.199999809265137,8.899999618530273,9.600000381469728,2220,,
2018-03-06 00:00:00+00:00,9.800000190734863,10.600000381469728,9.800000190734863,10.600000381469728,6170,,
2018-03-07 00:00:00+00:00,10.5,10.5,10.100000381469728,10.5,3460,,
2018-03-08 00:00:00+00:00,10.800000190734863,10.800000190734863,10.0,10.199999809265137,3430,,
2018-03-09 00:00:00+00:00,10.399999618530272,10.699999809265137,10.399999618530272,10.600000381469728,650,,
2018-03-12 00:00:00+00:00,10.600000381469728,10.600000381469728,10.399999618530272,10.600000381469728,1060,,
2018-03-13 00:00:00+00:00,10.0,10.600000381469728,10.0,10.399999618530272,2310,,
2018-03-14 00:00:00+00:00,10.5,10.600000381469728,10.399999618530272,10.5,720,,
2018-03-15 00:00:00+00:00,10.5,10.5,10.199999809265137,10.5,5400,,
2018-03-16 00:00:00+00:00,10.5,10.5,10.199999809265137,10.300000190734863,510,,
2018-03-19 00:00:00+00:00,10.399999618530272,10.399999618530272,9.800000190734863,10.300000190734863,2760,,
2018-03-20 00:00:00+00:00,10.399999618530272,10.399999618530272,10.199999809265137,10.300000190734863,2060,,
2018-03-21 00:00:00+00:00,10.800000190734863,10.800000190734863,10.199999809265137,10.300000190734863,2490,,
2018-03-22 00:00:00+00:00,10.300000190734863,10.399999618530272,9.800000190734863,10.199999809265137,3030,,
2018-03-23 00:00:00+00:00,10.399999618530272,10.5,10.100000381469728,10.300000190734863,4960,,
2018-03-26 00:00:00+00:00,10.199999809265137,10.300000190734863,10.100000381469728,10.199999809265137,1850,,
2018-03-27 00:00:00+00:00,10.100000381469728,10.199999809265137,10.100000381469728,10.199999809265137,2440,,
2018-03-28 00:00:00+00:00,10.199999809265137,10.199999809265137,9.699999809265137,10.0,27780,,
2018-03-29 00:00:00+00:00,10.399999618530272,10.800000190734863,10.399999618530272,10.5,2940,,
2018-04-02 00:00:00+00:00,11.100000381469728,11.100000381469728,10.0,10.199999809265137,9090,,
2018-04-03 00:00:00+00:00,10.600000381469728,11.300000190734863,10.5,11.199999809265137,46740,,
2018-04-04 00:00:00+00:00,11.399999618530272,12.100000381469728,11.100000381469728,11.699999809265137,24670,,
2018-04-05 00:00:00+00:00,12.0,12.399999618530272,11.300000190734863,12.399999618530272,20860,,
2018-04-06 00:00:00+00:00,12.399999618530272,13.199999809265137,12.399999618530272,13.0,19330,,
2018-04-09 00:00:00+00:00,13.199999809265137,14.800000190734863,13.0,14.800000190734863,22700,,
2018-04-10 00:00:00+00:00,14.800000190734863,15.0,13.800000190734863,13.800000190734863,4250,,
2018-04-11 00:00:00+00:00,13.800000190734863,14.899999618530272,13.800000190734863,14.199999809265137,6870,,
2018-04-12 00:00:00+00:00,14.600000381469728,14.800000190734863,14.0,14.100000381469728,6200,,
2018-04-13 00:00:00+00:00,14.300000190734863,14.399999618530272,14.100000381469728,14.199999809265137,5320,,
2018-04-16 00:00:00+00:00,14.199999809265137,14.5,14.100000381469728,14.300000190734863,5240,,
2018-04-17 00:00:00+00:00,14.399999618530272,14.399999618530272,14.100000381469728,14.300000190734863,10980,,
2018-04-18 00:00:00+00:00,14.199999809265137,14.199999809265137,13.899999618530272,13.899999618530272,3390,,
2018-04-19 00:00:00+00:00,13.899999618530272,15.0,13.899999618530272,15.0,1910,,
2018-04-20 00:00:00+00:00,15.0,15.100000381469728,14.5,15.100000381469728,11300,,
2018-04-23 00:00:00+00:00,15.100000381469728,15.5,14.100000381469728,14.399999618530272,3470,,
2018-04-24 00:00:00+00:00,14.199999809265137,14.699999809265137,13.300000190734863,13.399999618530272,13410,,
2018-04-25 00:00:00+00:00,13.199999809265137,14.100000381469728,13.0,14.100000381469728,4380,,
2018-04-26 00:00:00+00:00,14.100000381469728,14.100000381469728,14.0,14.0,4680,,
2018-04-27 00:00:00+00:00,14.0,14.100000381469728,13.800000190734863,13.800000190734863,4830,,
2018-04-30 00:00:00+00:00,14.300000190734863,14.300000190734863,13.199999809265137,13.800000190734863,6480,,
2018-05-01 00:00:00+00:00,13.600000381469728,13.600000381469728,13.100000381469728,13.199999809265137,9950,,
2018-05-02 00:00:00+00:00,13.399999618530272,13.5,12.600000381469728,12.800000190734863,4980,,
2018-05-03 00:00:00+00:00,12.899999618530272,13.399999618530272,12.800000190734863,13.100000381469728,1940,,
2018-05-04 00:00:00+00:00,13.0,13.100000381469728,12.699999809265137,13.0,3680,,
2018-05-07 00:00:00+00:00,13.100000381469728,14.100000381469728,13.100000381469728,14.0,5140,,
2018-05-08 00:00:00+00:00,14.100000381469728,14.899999618530272,14.100000381469728,14.899999618530272,3750,,
2018-05-09 00:00:00+00:00,14.899999618530272,15.800000190734863,14.899999618530272,15.100000381469728,45070,,
2018-05-10 00:00:00+00:00,16.100000381469727,16.100000381469727,15.300000190734863,15.300000190734863,2820,,
2018-05-11 00:00:00+00:00,15.899999618530272,16.100000381469727,15.199999809265137,15.399999618530272,6440,,
2018-05-14 00:00:00+00:00,15.5,15.5,14.300000190734863,15.0,4270,,
2018-05-15 00:00:00+00:00,14.300000190734863,14.899999618530272,14.300000190734863,14.699999809265137,5690,,
2018-05-16 00:00:00+00:00,15.0,15.399999618530272,15.0,15.100000381469728,5710,,
2018-05-17 00:00:00+00:00,15.5,15.5,14.300000190734863,14.300000190734863,2690,,
2018-05-18 00:00:00+00:00,14.399999618530272,14.800000190734863,14.300000190734863,14.300000190734863,2440,,
2018-05-21 00:00:00+00:00,15.0,15.300000190734863,14.600000381469728,14.600000381469728,1610,,
2018-05-22 00:00:00+00:00,14.5,14.600000381469728,14.199999809265137,14.399999618530272,5440,,
2018-05-23 00:00:00+00:00,15.199999809265137,15.199999809265137,14.100000381469728,14.5,7300,,
2018-05-24 00:00:00+00:00,14.399999618530272,14.5,13.899999618530272,14.0,5070,,
2018-05-25 00:00:00+00:00,13.899999618530272,14.0,13.199999809265137,13.800000190734863,5890,,
2018-05-29 00:00:00+00:00,14.600000381469728,14.899999618530272,14.0,14.100000381469728,7740,,
2018-05-30 00:00:00+00:00,14.600000381469728,14.600000381469728,14.100000381469728,14.100000381469728,4020,,
2018-05-31 00:00:00+00:00,14.100000381469728,14.399999618530272,13.5,13.800000190734863,2260,,
2018-06-01 00:00:00+00:00,14.300000190734863,14.300000190734863,13.600000381469728,13.600000381469728,4960,,
2018-06-04 00:00:00+00:00,14.399999618530272,14.399999618530272,14.0,14.0,2310,,
2018-06-05 00:00:00+00:00,13.800000190734863,14.0,13.600000381469728,13.699999809265137,4630,,
2018-06-06 00:00:00+00:00,13.899999618530272,14.0,13.199999809265137,13.600000381469728,5920,,
2018-06-07 00:00:00+00:00,13.699999809265137,14.0,13.0,13.899999618530272,6020,,
2018-06-08 00:00:00+00:00,14.0,14.100000381469728,13.899999618530272,13.899999618530272,12250,,
2018-06-11 00:00:00+00:00,14.0,14.0,13.5,13.5,1000,,
2018-06-12 00:00:00+00:00,14.100000381469728,14.100000381469728,13.600000381469728,13.600000381469728,700,,
2018-06-13 00:00:00+00:00,13.800000190734863,14.199999809265137,13.699999809265137,13.800000190734863,1230,,
2018-06-14 00:00:00+00:00,13.5,13.600000381469728,13.300000190734863,13.600000381469728,1570,,
2018-06-15 00:00:00+00:00,13.699999809265137,13.699999809265137,13.199999809265137,13.600000381469728,1810,,
2018-06-18 00:00:00+00:00,13.300000190734863,13.5,13.199999809265137,13.300000190734863,4250,,
2018-06-19 00:00:00+00:00,13.199999809265137,13.5,13.0,13.300000190734863,6710,,
2018-06-20 00:00:00+00:00,13.5,14.0,13.300000190734863,13.600000381469728,5280,,
2018-06-21 00:00:00+00:00,13.699999809265137,14.0,13.199999809265137,13.399999618530272,9350,,
2018-06-22 00:00:00+00:00,13.5,13.899999618530272,13.399999618530272,13.699999809265137,7810,,
2018-06-25 00:00:00+00:00,13.899999618530272,13.899999618530272,13.399999618530272,13.5,6020,,
2018-06-26 00:00:00+00:00,13.600000381469728,13.600000381469728,13.399999618530272,13.399999618530272,8840,,
2018-06-27 00:00:00+00:00,14.0,14.100000381469728,13.600000381469728,13.600000381469728,6820,,
2018-06-28 00:00:00+00:00,14.199999809265137,14.199999809265137,13.600000381469728,13.699999809265137,12240,,
2018-06-29 00:00:00+00:00,14.199999809265137,14.199999809265137,13.0,13.0,14870,,
2018-07-02 00:00:00+00:00,12.899999618530272,13.300000190734863,12.899999618530272,13.199999809265137,2560,,
2018-07-03 00:00:00+00:00,13.199999809265137,13.199999809265137,13.0,13.100000381469728,4260,,
2018-07-05 00:00:00+00:00,14.199999809265137,14.199999809265137,13.399999618530272,13.399999618530272,15340,,
2018-07-06 00:00:00+00:00,13.699999809265137,14.0,13.300000190734863,13.699999809265137,9670,,
2018-07-09 00:00:00+00:00,14.100000381469728,14.399999618530272,13.899999618530272,14.300000190734863,35190,,
2018-07-10 00:00:00+00:00,14.600000381469728,14.699999809265137,14.300000190734863,14.300000190734863,31740,,
2018-07-11 00:00:00+00:00,14.300000190734863,14.399999618530272,13.399999618530272,13.5,38950,,
2018-07-12 00:00:00+00:00,14.199999809265137,14.199999809265137,13.100000381469728,13.100000381469728,9790,,
2018-07-13 00:00:00+00:00,13.300000190734863,13.300000190734863,12.800000190734863,12.800000190734863,5510,,
2018-07-16 00:00:00+00:00,12.899999618530272,13.199999809265137,12.899999618530272,13.0,13230,,
2018-07-17 00:00:00+00:00,12.800000190734863,13.100000381469728,12.600000381469728,12.600000381469728,27330,,
2018-07-18 00:00:00+00:00,13.199999809265137,13.199999809265137,13.0,13.0,46920,,
2018-07-19 00:00:00+00:00,13.399999618530272,13.399999618530272,10.899999618530272,12.0,30510,,
2018-07-20 00:00:00+00:00,12.600000381469728,13.699999809265137,12.199999809265137,12.800000190734863,127750,,
2018-07-23 00:00:00+00:00,12.899999618530272,13.199999809265137,12.699999809265137,13.0,47430,,
2018-07-24 00:00:00+00:00,13.699999809265137,20.5,13.0,15.100000381469728,1086760,,
2018-07-25 00:00:00+00:00,16.0,16.5,15.300000190734863,15.699999809265137,295150,,
2018-07-26 00:00:00+00:00,16.200000762939453,16.600000381469727,15.300000190734863,15.800000190734863,103780,,
2018-07-27 00:00:00+00:00,15.899999618530272,16.0,15.399999618530272,15.399999618530272,79140,,
2018-07-30 00:00:00+00:00,16.200000762939453,16.200000762939453,15.399999618530272,15.600000381469728,108880,,
2018-07-31 00:00:00+00:00,15.300000190734863,15.600000381469728,14.5,14.699999809265137,112690,,
2018-08-01 00:00:00+00:00,14.5,15.0,14.399999618530272,14.699999809265137,59670,,
2018-08-02 00:00:00+00:00,15.0,15.0,14.399999618530272,14.5,54160,,
2018-08-03 00:00:00+00:00,14.800000190734863,15.0,14.5,14.699999809265137,28810,,
2018-08-06 00:00:00+00:00,14.899999618530272,15.899999618530272,14.699999809265137,15.899999618530272,60110,,
2018-08-07 00:00:00+00:00,15.0,15.600000381469728,14.800000190734863,15.399999618530272,54340,,
2018-08-08 00:00:00+00:00,15.300000190734863,15.699999809265137,15.300000190734863,15.399999618530272,15540,,
2018-08-09 00:00:00+00:00,15.5,15.600000381469728,15.100000381469728,15.399999618530272,17730,,
2018-08-10 00:00:00+00:00,15.100000381469728,16.799999237060547,15.100000381469728,16.799999237060547,79030,,
2018-08-13 00:00:00+00:00,16.799999237060547,17.600000381469727,16.799999237060547,17.200000762939453,141260,,
2018-08-14 00:00:00+00:00,17.799999237060547,18.799999237060547,16.600000381469727,18.299999237060547,127660,,
2018-08-15 00:00:00+00:00,18.700000762939453,19.200000762939453,17.100000381469727,17.5,97100,,
2018-08-16 00:00:00+00:00,17.899999618530273,18.399999618530277,17.299999237060547,18.200000762939453,84300,,
2018-08-17 00:00:00+00:00,18.299999237060547,19.700000762939453,18.299999237060547,19.5,134210,,
2018-08-20 00:00:00+00:00,20.0,22.0,19.600000381469727,21.399999618530277,209130,,
2018-08-21 00:00:00+00:00,21.899999618530277,22.399999618530277,21.200000762939453,21.399999618530277,195760,,
2018-08-22 00:00:00+00:00,21.0,22.299999237060547,21.0,22.0,75350,,
2018-08-23 00:00:00+00:00,22.299999237060547,22.299999237060547,19.799999237060547,20.100000381469727,140110,,
2018-08-24 00:00:00+00:00,19.0,20.899999618530277,19.0,20.200000762939453,62890,,
2018-08-27 00:00:00+00:00,21.299999237060547,21.5,20.200000762939453,21.200000762939453,60170,,
2018-08-28 00:00:00+00:00,21.0,21.299999237060547,20.200000762939453,21.0,35390,,
2018-08-29 00:00:00+00:00,20.799999237060547,21.5,20.299999237060547,21.200000762939453,39750,,
2018-08-30 00:00:00+00:00,21.700000762939453,22.100000381469727,21.0,21.399999618530277,57280,,
2018-08-31 00:00:00+00:00,21.5,21.700000762939453,20.5,21.100000381469727,46060,,
2018-09-04 00:00:00+00:00,21.299999237060547,21.299999237060547,20.100000381469727,20.100000381469727,58750,,
2018-09-05 00:00:00+00:00,20.100000381469727,20.399999618530277,19.799999237060547,20.399999618530277,55660,,
2018-09-06 00:00:00+00:00,20.5,20.700000762939453,20.0,20.299999237060547,25310,,
2018-09-07 00:00:00+00:00,19.299999237060547,20.299999237060547,19.299999237060547,20.200000762939453,27470,,
2018-09-10 00:00:00+00:00,20.5,20.899999618530277,20.100000381469727,20.600000381469727,20290,,
2018-09-11 00:00:00+00:00,20.600000381469727,21.0,20.100000381469727,20.600000381469727,33390,,
2018-09-12 00:00:00+00:00,20.700000762939453,22.200000762939453,20.600000381469727,21.5,58560,,
2018-09-13 00:00:00+00:00,21.899999618530277,22.299999237060547,21.5,21.600000381469727,45960,,
2018-09-14 00:00:00+00:00,21.899999618530277,22.100000381469727,21.200000762939453,21.700000762939453,35930,,
2018-09-17 00:00:00+00:00,22.0,22.600000381469727,21.700000762939453,22.200000762939453,41320,,
2018-09-18 00:00:00+00:00,22.399999618530277,23.899999618530277,22.399999618530277,23.5,66560,,
2018-09-19 00:00:00+00:00,24.100000381469727,24.100000381469727,21.899999618530277,22.799999237060547,78510,,
2018-09-20 00:00:00+00:00,22.700000762939453,23.100000381469727,21.899999618530277,22.799999237060547,37270,,
2018-09-21 00:00:00+00:00,22.899999618530277,23.100000381469727,22.299999237060547,23.0,37440,,
2018-09-24 00:00:00+00:00,22.899999618530277,23.899999618530277,22.899999618530277,23.5,25640,,
2018-09-25 00:00:00+00:00,23.0,25.399999618530277,23.0,25.0,99910,,
2018-09-26 00:00:00+00:00,25.700000762939453,26.299999237060547,25.0,25.700000762939453,98040,,
2018-09-27 00:00:00+00:00,25.899999618530277,28.600000381469727,25.799999237060547,27.299999237060547,119290,,
2018-09-28 00:00:00+00:00,28.0,28.5,27.0,28.100000381469727,84350,,
2018-10-01 00:00:00+00:00,29.899999618530277,29.899999618530277,28.5,29.200000762939453,65210,,
2018-10-02 00:00:00+00:00,28.100000381469727,29.600000381469727,27.899999618530277,28.200000762939453,109590,,
2018-10-03 00:00:00+00:00,27.899999618530277,29.399999618530277,27.899999618530277,28.700000762939453,48740,,
2018-10-04 00:00:00+00:00,29.100000381469727,29.200000762939453,28.399999618530277,29.0,40260,,
2018-10-05 00:00:00+00:00,29.5,30.600000381469727,29.100000381469727,30.5,57480,,
2018-10-08 00:00:00+00:00,31.399999618530277,34.79999923706055,30.299999237060547,32.79999923706055,121700,,
2018-10-09 00:00:00+00:00,31.799999237060547,32.70000076293945,24.0,27.0,306050,,
2018-10-10 00:00:00+00:00,27.0,27.200000762939453,24.399999618530277,26.5,189390,,
2018-10-11 00:00:00+00:00,26.5,29.100000381469727,25.799999237060547,28.299999237060547,103720,,
2018-10-12 00:00:00+00:00,29.0,29.600000381469727,26.700000762939453,27.100000381469727,72650,,
2018-10-15 00:00:00+00:00,27.100000381469727,27.700000762939453,26.899999618530277,27.100000381469727,32830,,
2018-10-16 00:00:00+00:00,27.100000381469727,28.399999618530277,26.600000381469727,27.0,54120,,
2018-10-17 00:00:00+00:00,27.0,31.0,26.5,29.299999237060547,254220,,
2018-10-18 00:00:00+00:00,29.200000762939453,29.899999618530277,27.700000762939453,27.899999618530277,82850,,
2018-10-19 00:00:00+00:00,28.100000381469727,28.700000762939453,28.0,28.600000381469727,49230,,
2018-10-22 00:00:00+00:00,29.0,30.0,28.600000381469727,29.799999237060547,64510,,
2018-10-23 00:00:00+00:00,29.0,30.5,28.600000381469727,29.200000762939453,67820,,
2018-10-24 00:00:00+00:00,30.5,33.29999923706055,29.899999618530277,32.400001525878906,152150,,
2018-10-25 00:00:00+00:00,33.0,34.099998474121094,30.700000762939453,32.400001525878906,101570,,
2018-10-26 00:00:00+00:00,32.400001525878906,32.5,30.700000762939453,31.399999618530277,84870,,
2018-10-29 00:00:00+00:00,32.0,32.900001525878906,31.399999618530277,32.400001525878906,105430,,
2018-10-30 00:00:00+00:00,33.400001525878906,34.29999923706055,30.5,30.899999618530277,169760,,
2018-10-31 00:00:00+00:00,32.5,32.5,29.5,30.399999618530277,126120,,
2018-11-01 00:00:00+00:00,31.200000762939453,31.299999237060547,28.799999237060547,28.799999237060547,99270,,
2018-11-02 00:00:00+00:00,28.700000762939453,30.799999237060547,28.600000381469727,30.399999618530277,55320,,
2018-11-05 00:00:00+00:00,31.399999618530277,31.700000762939453,30.399999618530277,31.600000381469727,51520,,
2018-11-06 00:00:00+00:00,31.799999237060547,33.599998474121094,31.799999237060547,33.20000076293945,105690,,
2018-11-07 00:00:00+00:00,34.0,34.29999923706055,33.0,33.5,85450,,
2018-11-08 00:00:00+00:00,33.79999923706055,35.29999923706055,33.5,35.0,71200,,
2018-11-09 00:00:00+00:00,35.599998474121094,35.599998474121094,32.79999923706055,33.900001525878906,78220,,
2018-11-12 00:00:00+00:00,34.20000076293945,35.0,31.799999237060547,32.29999923706055,88400,,
2018-11-13 00:00:00+00:00,32.29999923706055,32.79999923706055,31.5,32.70000076293945,50470,,
2018-11-14 00:00:00+00:00,33.70000076293945,35.0,33.0,34.599998474121094,79570,,
2018-11-15 00:00:00+00:00,35.0,35.20000076293945,30.600000381469727,31.299999237060547,125260,,
2018-11-16 00:00:00+00:00,32.20000076293945,32.900001525878906,29.600000381469727,30.200000762939453,102350,,
2018-11-19 00:00:00+00:00,30.299999237060547,32.0,30.299999237060547,30.700000762939453,66190,,
2018-11-20 00:00:00+00:00,30.200000762939453,30.200000762939453,26.600000381469727,28.5,175390,,
2018-11-21 00:00:00+00:00,28.399999618530277,28.600000381469727,26.899999618530277,27.299999237060547,86080,,
2018-11-23 00:00:00+00:00,26.5,27.600000381469727,26.5,27.399999618530277,24490,,
2018-11-26 00:00:00+00:00,27.600000381469727,27.600000381469727,24.700000762939453,24.899999618530277,166910,,
2018-11-27 00:00:00+00:00,24.399999618530277,25.0,20.799999237060547,22.200000762939453,356420,,
2018-11-28 00:00:00+00:00,20.700000762939453,26.100000381469727,20.700000762939453,25.399999618530277,111310,,
2018-11-29 00:00:00+00:00,25.5,27.5,24.5,27.299999237060547,57400,,
2018-11-30 00:00:00+00:00,26.799999237060547,28.100000381469727,26.200000762939453,27.600000381469727,81760,,
2018-12-03 00:00:00+00:00,31.0,31.0,27.600000381469727,28.299999237060547,55940,,
2018-12-04 00:00:00+00:00,29.0,29.0,25.799999237060547,25.899999618530277,64380,,
2018-12-06 00:00:00+00:00,26.0,26.0,23.700000762939453,24.0,80340,,
2018-12-07 00:00:00+00:00,24.200000762939453,25.799999237060547,23.5,23.799999237060547,46120,,
2018-12-10 00:00:00+00:00,24.0,24.100000381469727,22.100000381469727,23.5,64920,,
2018-12-11 00:00:00+00:00,24.100000381469727,25.299999237060547,23.5,23.700000762939453,33640,,
2018-12-12 00:00:00+00:00,24.0,24.5,22.5,22.899999618530277,52740,,
2018-12-13 00:00:00+00:00,22.299999237060547,24.200000762939453,21.5,22.799999237060547,46750,,
2018-12-14 00:00:00+00:00,22.799999237060547,23.5,22.399999618530277,22.5,29550,,
2018-12-17 00:00:00+00:00,22.5,22.5,20.0,20.799999237060547,115170,,
2018-12-18 00:00:00+00:00,19.700000762939453,22.5,19.5,22.0,37020,,
2018-12-19 00:00:00+00:00,21.600000381469727,23.200000762939453,21.600000381469727,22.0,46180,,
2018-12-20 00:00:00+00:00,21.700000762939453,21.899999618530277,20.0,21.200000762939453,75870,,
2018-12-21 00:00:00+00:00,20.899999618530277,22.0,20.700000762939453,21.0,52780,,
2018-12-24 00:00:00+00:00,20.200000762939453,21.0,19.600000381469727,19.799999237060547,57180,,
2018-12-26 00:00:00+00:00,19.100000381469727,21.0,18.899999618530277,20.799999237060547,40430,,
2018-12-27 00:00:00+00:00,19.899999618530277,20.899999618530277,19.600000381469727,20.799999237060547,46050,,
2018-12-28 00:00:00+00:00,20.600000381469727,21.5,20.299999237060547,20.899999618530277,33590,,
2018-12-31 00:00:00+00:00,21.0,22.0,20.100000381469727,20.700000762939453,39320,,
2019-01-02 00:00:00+00:00,20.600000381469727,21.899999618530277,20.0,21.399999618530277,35910,,
2019-01-03 00:00:00+00:00,21.299999237060547,21.799999237060547,20.899999618530277,21.299999237060547,14470,,
2019-01-04 00:00:00+00:00,21.899999618530277,23.200000762939453,21.5,22.299999237060547,44030,,
2019-01-07 00:00:00+00:00,22.200000762939453,23.5,21.600000381469727,23.200000762939453,37000,,
2019-01-08 00:00:00+00:00,24.200000762939453,24.200000762939453,23.0,23.299999237060547,33440,,
2019-01-09 00:00:00+00:00,23.600000381469727,24.100000381469727,23.399999618530277,23.799999237060547,32780,,
2019-01-10 00:00:00+00:00,24.0,24.600000381469727,22.799999237060547,23.0,27900,,
2019-01-11 00:00:00+00:00,23.100000381469727,23.100000381469727,21.399999618530277,21.700000762939453,37990,,
2019-01-14 00:00:00+00:00,21.899999618530277,22.200000762939453,21.0,21.299999237060547,28270,,
2019-01-15 00:00:00+00:00,21.299999237060547,22.100000381469727,21.200000762939453,21.899999618530277,16440,,
2019-01-16 00:00:00+00:00,22.5,22.600000381469727,21.399999618530277,21.899999618530277,30510,,
2019-01-17 00:00:00+00:00,21.299999237060547,22.299999237060547,21.200000762939453,22.0,14160,,
2019-01-18 00:00:00+00:00,22.100000381469727,23.200000762939453,21.5,23.0,34270,,
2019-01-22 00:00:00+00:00,23.100000381469727,23.200000762939453,21.0,21.100000381469727,39320,,
2019-01-23 00:00:00+00:00,21.299999237060547,21.5,20.5,20.799999237060547,47000,,
2019-01-24 00:00:00+00:00,21.0,21.700000762939453,20.5,21.299999237060547,19880,,
2019-01-25 00:00:00+00:00,21.299999237060547,21.399999618530277,20.200000762939453,20.600000381469727,73870,,
