date,SOWG_Open,SOWG_High,SOWG_Low,SOWG_Close,SOWG_Volume,SOWG_Dividends,SOWG_Stock Splits
2018-08-02 00:00:00+00:00,6.0,9.0,6.0,9.0,486,,
2018-08-03 00:00:00+00:00,6.0,6.0,6.0,6.0,377,,
2018-08-06 00:00:00+00:00,6.0,9.0,6.0,9.0,1010,,
2018-08-07 00:00:00+00:00,6.0,6.0,6.0,6.0,83,,
2018-08-08 00:00:00+00:00,6.0,9.0,6.0,9.0,123,,
2018-08-09 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-08-10 00:00:00+00:00,6.0,6.0,6.0,6.0,1,,
2018-08-13 00:00:00+00:00,6.0,9.0,6.0,9.0,1035,,
2018-08-14 00:00:00+00:00,6.0,6.0,6.0,6.0,300,,
2018-08-15 00:00:00+00:00,6.0,6.0,6.0,6.0,109,,
2018-08-16 00:00:00+00:00,6.0,6.0,6.0,6.0,5,,
2018-08-17 00:00:00+00:00,6.0,6.0,6.0,6.0,12,,
2018-08-20 00:00:00+00:00,6.0,6.0,6.0,6.0,18,,
2018-08-21 00:00:00+00:00,6.0,6.0,6.0,6.0,85,,
2018-08-22 00:00:00+00:00,6.0,6.0,6.0,6.0,661,,
2018-08-23 00:00:00+00:00,6.0,6.0,6.0,6.0,7,,
2018-08-24 00:00:00+00:00,6.0,6.0,6.0,6.0,14,,
2018-08-27 00:00:00+00:00,6.0,6.0,6.0,6.0,140,,
2018-08-28 00:00:00+00:00,6.0,6.0,6.0,6.0,167,,
2018-08-29 00:00:00+00:00,6.0,6.0,6.0,6.0,117,,
2018-08-30 00:00:00+00:00,6.0,6.0,6.0,6.0,67,,
2018-08-31 00:00:00+00:00,6.0,6.0,6.0,6.0,33,,
2018-09-04 00:00:00+00:00,6.0,6.0,6.0,6.0,4,,
2018-09-05 00:00:00+00:00,6.0,6.0,6.0,6.0,36,,
2018-09-06 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-09-07 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-09-10 00:00:00+00:00,6.0,6.0,6.0,6.0,2,,
2018-09-11 00:00:00+00:00,6.0,6.0,6.0,6.0,3,,
2018-09-12 00:00:00+00:00,6.0,6.0,6.0,6.0,10,,
2018-09-13 00:00:00+00:00,6.0,6.0,6.0,6.0,493,,
2018-09-14 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-09-17 00:00:00+00:00,6.0,6.0,6.0,6.0,13,,
2018-09-18 00:00:00+00:00,6.0,6.0,6.0,6.0,16,,
2018-09-19 00:00:00+00:00,6.0,6.0,6.0,6.0,1,,
2018-09-20 00:00:00+00:00,6.0,6.0,6.0,6.0,53,,
2018-09-21 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-09-24 00:00:00+00:00,6.0,6.0,6.0,6.0,6,,
2018-09-25 00:00:00+00:00,6.0,6.0,6.0,6.0,34,,
2018-09-26 00:00:00+00:00,6.0,6.0,6.0,6.0,52,,
2018-09-27 00:00:00+00:00,6.0,6.0,6.0,6.0,2,,
2018-09-28 00:00:00+00:00,6.0,6.0,6.0,6.0,18,,
2018-10-01 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-02 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-03 00:00:00+00:00,6.0,6.0,6.0,6.0,5,,
2018-10-04 00:00:00+00:00,6.0,6.0,6.0,6.0,34,,
2018-10-05 00:00:00+00:00,6.0,6.0,6.0,6.0,103,,
2018-10-08 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-09 00:00:00+00:00,6.0,6.0,6.0,6.0,16,,
2018-10-10 00:00:00+00:00,6.0,6.0,6.0,6.0,208,,
2018-10-11 00:00:00+00:00,6.0,6.0,6.0,6.0,167,,
2018-10-12 00:00:00+00:00,6.0,6.0,6.0,6.0,7,,
2018-10-15 00:00:00+00:00,6.0,9.0,6.0,9.0,459,,
2018-10-16 00:00:00+00:00,6.0,6.0,6.0,6.0,33,,
2018-10-17 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-18 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-19 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-22 00:00:00+00:00,6.0,6.0,6.0,6.0,168,,
2018-10-23 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-24 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-25 00:00:00+00:00,6.0,6.0,6.0,6.0,192,,
2018-10-26 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-29 00:00:00+00:00,6.0,6.0,6.0,6.0,12,,
2018-10-30 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-10-31 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-11-01 00:00:00+00:00,6.0,6.0,6.0,6.0,72,,
2018-11-02 00:00:00+00:00,6.0,6.0,6.0,6.0,2,,
2018-11-05 00:00:00+00:00,6.0,6.0,6.0,6.0,6,,
2018-11-06 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-11-07 00:00:00+00:00,6.0,6.0,6.0,6.0,1,,
2018-11-08 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-11-09 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-11-12 00:00:00+00:00,6.0,6.0,6.0,6.0,111,,
2018-11-13 00:00:00+00:00,6.0,6.0,6.0,6.0,230,,
2018-11-14 00:00:00+00:00,6.0,6.0,6.0,6.0,261,,
2018-11-15 00:00:00+00:00,6.0,6.0,6.0,6.0,250,,
2018-11-16 00:00:00+00:00,9.0,9.0,9.0,9.0,67,,
2018-11-19 00:00:00+00:00,6.0,6.0,6.0,6.0,7,,
2018-11-20 00:00:00+00:00,6.0,6.0,6.0,6.0,283,,
2018-11-21 00:00:00+00:00,6.0,6.0,6.0,6.0,188,,
2018-11-23 00:00:00+00:00,6.0,6.0,6.0,6.0,1,,
2018-11-26 00:00:00+00:00,6.0,6.0,6.0,6.0,250,,
2018-11-27 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-11-28 00:00:00+00:00,6.0,6.0,6.0,6.0,267,,
2018-11-29 00:00:00+00:00,6.0,6.0,6.0,6.0,219,,
2018-11-30 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-12-03 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-12-04 00:00:00+00:00,6.0,6.0,6.0,6.0,584,,
2018-12-06 00:00:00+00:00,6.0,6.0,3.0,6.0,200,,
2018-12-07 00:00:00+00:00,6.0,6.0,6.0,6.0,397,,
2018-12-10 00:00:00+00:00,6.0,6.0,6.0,6.0,59,,
2018-12-11 00:00:00+00:00,6.0,6.0,6.0,6.0,196,,
2018-12-12 00:00:00+00:00,6.0,6.0,6.0,6.0,236,,
2018-12-13 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-12-14 00:00:00+00:00,6.0,6.0,6.0,6.0,178,,
2018-12-17 00:00:00+00:00,6.0,6.0,6.0,6.0,20,,
2018-12-18 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2018-12-19 00:00:00+00:00,6.0,6.0,6.0,6.0,23,,
2018-12-20 00:00:00+00:00,6.0,9.0,6.0,9.0,1450,,
2018-12-21 00:00:00+00:00,9.0,9.0,9.0,9.0,421,,
2018-12-24 00:00:00+00:00,9.0,9.0,9.0,9.0,55,,
2018-12-26 00:00:00+00:00,9.0,9.0,6.0,9.0,394,,
2018-12-27 00:00:00+00:00,9.0,9.0,9.0,9.0,55,,
2018-12-28 00:00:00+00:00,9.0,9.0,9.0,9.0,357,,
2018-12-31 00:00:00+00:00,9.0,9.0,9.0,9.0,174,,
2019-01-02 00:00:00+00:00,9.0,15.0,9.0,15.0,17782,,
2019-01-03 00:00:00+00:00,12.0,12.0,12.0,12.0,152,,
2019-01-04 00:00:00+00:00,12.0,12.0,12.0,12.0,109,,
2019-01-07 00:00:00+00:00,12.0,12.0,12.0,12.0,543,,
2019-01-08 00:00:00+00:00,12.0,15.0,12.0,15.0,323,,
2019-01-09 00:00:00+00:00,15.0,15.0,12.0,12.0,658,,
2019-01-10 00:00:00+00:00,12.0,12.0,12.0,12.0,820,,
2019-01-11 00:00:00+00:00,12.0,12.0,12.0,12.0,143,,
2019-01-14 00:00:00+00:00,12.0,12.0,12.0,12.0,17,,
2019-01-15 00:00:00+00:00,12.0,12.0,12.0,12.0,17,,
2019-01-16 00:00:00+00:00,12.0,12.0,12.0,12.0,12,,
2019-01-17 00:00:00+00:00,12.0,12.0,12.0,12.0,13,,
2019-01-18 00:00:00+00:00,12.0,12.0,12.0,12.0,517,,
2019-01-22 00:00:00+00:00,12.0,12.0,12.0,12.0,8,,
2019-01-23 00:00:00+00:00,12.0,12.0,12.0,12.0,113,,
2019-01-24 00:00:00+00:00,12.0,12.0,12.0,12.0,7,,
2019-01-25 00:00:00+00:00,12.0,12.0,12.0,12.0,270,,
2019-01-28 00:00:00+00:00,12.0,12.0,12.0,12.0,30,,
2019-01-29 00:00:00+00:00,12.0,12.0,12.0,12.0,250,,
2019-01-30 00:00:00+00:00,9.0,12.0,9.0,9.0,671,,
2019-01-31 00:00:00+00:00,9.0,12.0,9.0,12.0,87,,
2019-02-01 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-02-04 00:00:00+00:00,9.0,9.0,9.0,9.0,27,,
2019-02-05 00:00:00+00:00,12.0,12.0,12.0,12.0,185,,
2019-02-06 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-02-07 00:00:00+00:00,12.0,12.0,12.0,12.0,15,,
2019-02-08 00:00:00+00:00,9.0,12.0,9.0,12.0,333,,
2019-02-11 00:00:00+00:00,12.0,12.0,12.0,12.0,178,,
2019-02-12 00:00:00+00:00,9.0,12.0,9.0,9.0,115,,
2019-02-13 00:00:00+00:00,12.0,12.0,12.0,12.0,133,,
2019-02-14 00:00:00+00:00,12.0,12.0,9.0,9.0,780,,
2019-02-15 00:00:00+00:00,9.0,9.0,9.0,9.0,3,,
2019-02-19 00:00:00+00:00,12.0,12.0,9.0,9.0,1573,,
2019-02-20 00:00:00+00:00,9.0,12.0,9.0,12.0,176,,
2019-02-21 00:00:00+00:00,12.0,12.0,12.0,12.0,93,,
2019-02-22 00:00:00+00:00,12.0,12.0,12.0,12.0,943,,
2019-02-25 00:00:00+00:00,12.0,12.0,12.0,12.0,844,,
2019-02-26 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-02-27 00:00:00+00:00,12.0,12.0,12.0,12.0,1320,,
2019-02-28 00:00:00+00:00,12.0,12.0,12.0,12.0,375,,
2019-03-01 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-03-04 00:00:00+00:00,12.0,12.0,12.0,12.0,1,,
2019-03-05 00:00:00+00:00,12.0,12.0,12.0,12.0,51,,
2019-03-06 00:00:00+00:00,12.0,12.0,12.0,12.0,212,,
2019-03-07 00:00:00+00:00,12.0,12.0,12.0,12.0,1,,
2019-03-08 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-03-11 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-03-12 00:00:00+00:00,12.0,12.0,12.0,12.0,50,,
2019-03-13 00:00:00+00:00,12.0,12.0,12.0,12.0,428,,
2019-03-14 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-03-15 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-03-18 00:00:00+00:00,12.0,12.0,12.0,12.0,100,,
2019-03-19 00:00:00+00:00,12.0,12.0,12.0,12.0,3,,
2019-03-20 00:00:00+00:00,12.0,12.0,12.0,12.0,674,,
2019-03-21 00:00:00+00:00,12.0,12.0,12.0,12.0,1029,,
2019-03-22 00:00:00+00:00,12.0,12.0,12.0,12.0,2,,
2019-03-25 00:00:00+00:00,12.0,12.0,12.0,12.0,29,,
2019-03-26 00:00:00+00:00,12.0,12.0,12.0,12.0,170,,
2019-03-27 00:00:00+00:00,12.0,12.0,12.0,12.0,1,,
2019-03-28 00:00:00+00:00,12.0,12.0,12.0,12.0,3,,
2019-03-29 00:00:00+00:00,12.0,12.0,12.0,12.0,30,,
2019-04-01 00:00:00+00:00,12.0,12.0,9.0,12.0,168,,
2019-04-02 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-04-03 00:00:00+00:00,9.0,12.0,9.0,9.0,645,,
2019-04-04 00:00:00+00:00,12.0,12.0,9.0,9.0,55,,
2019-04-05 00:00:00+00:00,12.0,12.0,12.0,12.0,92,,
2019-04-08 00:00:00+00:00,12.0,12.0,12.0,12.0,88,,
2019-04-09 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-04-10 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-04-11 00:00:00+00:00,12.0,12.0,12.0,12.0,1096,,
2019-04-12 00:00:00+00:00,12.0,12.0,12.0,12.0,14,,
2019-04-15 00:00:00+00:00,12.0,12.0,12.0,12.0,336,,
2019-04-16 00:00:00+00:00,12.0,12.0,12.0,12.0,858,,
2019-04-17 00:00:00+00:00,12.0,12.0,9.0,12.0,700,,
2019-04-18 00:00:00+00:00,9.0,12.0,9.0,12.0,1240,,
2019-04-22 00:00:00+00:00,12.0,12.0,9.0,9.0,637,,
2019-04-23 00:00:00+00:00,12.0,12.0,12.0,12.0,67,,
2019-04-24 00:00:00+00:00,12.0,12.0,9.0,12.0,124,,
2019-04-25 00:00:00+00:00,9.0,9.0,9.0,9.0,10,,
2019-04-26 00:00:00+00:00,12.0,12.0,9.0,12.0,160,,
2019-04-29 00:00:00+00:00,12.0,12.0,12.0,12.0,193,,
2019-04-30 00:00:00+00:00,12.0,12.0,12.0,12.0,56,,
2019-05-01 00:00:00+00:00,12.0,12.0,12.0,12.0,1000,,
2019-05-02 00:00:00+00:00,12.0,12.0,12.0,12.0,37,,
2019-05-03 00:00:00+00:00,9.0,12.0,9.0,9.0,203,,
2019-05-06 00:00:00+00:00,9.0,12.0,9.0,9.0,31,,
2019-05-07 00:00:00+00:00,12.0,12.0,12.0,12.0,797,,
2019-05-08 00:00:00+00:00,12.0,12.0,12.0,12.0,92,,
2019-05-09 00:00:00+00:00,12.0,12.0,12.0,12.0,10,,
2019-05-10 00:00:00+00:00,12.0,12.0,12.0,12.0,3,,
2019-05-13 00:00:00+00:00,12.0,12.0,12.0,12.0,8,,
2019-05-14 00:00:00+00:00,12.0,12.0,12.0,12.0,56,,
2019-05-15 00:00:00+00:00,12.0,12.0,12.0,12.0,60,,
2019-05-16 00:00:00+00:00,12.0,12.0,12.0,12.0,1878,,
2019-05-17 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-05-20 00:00:00+00:00,9.0,12.0,9.0,12.0,87,,
2019-05-21 00:00:00+00:00,9.0,12.0,9.0,12.0,20,,
2019-05-22 00:00:00+00:00,9.0,9.0,9.0,9.0,45,,
2019-05-23 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-05-24 00:00:00+00:00,12.0,12.0,6.0,9.0,803,,
2019-05-28 00:00:00+00:00,9.0,12.0,9.0,12.0,80,,
2019-05-29 00:00:00+00:00,9.0,9.0,9.0,9.0,167,,
2019-05-30 00:00:00+00:00,9.0,12.0,9.0,9.0,169,,
2019-05-31 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-03 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-04 00:00:00+00:00,9.0,9.0,9.0,9.0,22,,
2019-06-05 00:00:00+00:00,9.0,12.0,9.0,9.0,1396,,
2019-06-06 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-07 00:00:00+00:00,9.0,9.0,9.0,9.0,17,,
2019-06-10 00:00:00+00:00,9.0,12.0,9.0,9.0,100,,
2019-06-11 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-12 00:00:00+00:00,9.0,9.0,9.0,9.0,8,,
2019-06-13 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-14 00:00:00+00:00,9.0,12.0,9.0,9.0,42,,
2019-06-17 00:00:00+00:00,9.0,9.0,9.0,9.0,158,,
2019-06-18 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-19 00:00:00+00:00,9.0,9.0,9.0,9.0,104,,
2019-06-20 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-06-21 00:00:00+00:00,9.0,9.0,9.0,9.0,367,,
2019-06-24 00:00:00+00:00,9.0,9.0,9.0,9.0,23,,
2019-06-25 00:00:00+00:00,9.0,9.0,9.0,9.0,133,,
2019-06-26 00:00:00+00:00,9.0,12.0,9.0,12.0,525,,
2019-06-27 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-06-28 00:00:00+00:00,12.0,12.0,12.0,12.0,451,,
2019-07-01 00:00:00+00:00,12.0,12.0,12.0,12.0,217,,
2019-07-02 00:00:00+00:00,12.0,12.0,12.0,12.0,30,,
2019-07-03 00:00:00+00:00,12.0,12.0,12.0,12.0,56,,
2019-07-05 00:00:00+00:00,12.0,12.0,12.0,12.0,111,,
2019-07-08 00:00:00+00:00,12.0,12.0,12.0,12.0,17,,
2019-07-09 00:00:00+00:00,12.0,12.0,12.0,12.0,147,,
2019-07-10 00:00:00+00:00,12.0,12.0,12.0,12.0,8,,
2019-07-11 00:00:00+00:00,12.0,12.0,12.0,12.0,10,,
2019-07-12 00:00:00+00:00,12.0,12.0,12.0,12.0,7,,
2019-07-15 00:00:00+00:00,12.0,12.0,12.0,12.0,34,,
2019-07-16 00:00:00+00:00,12.0,12.0,12.0,12.0,12,,
2019-07-17 00:00:00+00:00,12.0,12.0,12.0,12.0,37,,
2019-07-18 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2019-07-19 00:00:00+00:00,12.0,12.0,12.0,12.0,50,,
2019-07-22 00:00:00+00:00,9.0,9.0,9.0,9.0,1,,
2019-07-23 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-07-24 00:00:00+00:00,12.0,12.0,12.0,12.0,33,,
2019-07-25 00:00:00+00:00,12.0,12.0,9.0,9.0,36,,
2019-07-26 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-07-29 00:00:00+00:00,12.0,12.0,9.0,9.0,186,,
2019-07-30 00:00:00+00:00,12.0,12.0,9.0,9.0,186,,
2019-07-31 00:00:00+00:00,9.0,9.0,9.0,9.0,23,,
2019-08-01 00:00:00+00:00,9.0,9.0,9.0,9.0,61,,
2019-08-02 00:00:00+00:00,9.0,9.0,9.0,9.0,61,,
2019-08-05 00:00:00+00:00,9.0,9.0,9.0,9.0,0,,
2019-08-06 00:00:00+00:00,9.0,9.0,6.0,6.0,510,,
2019-08-07 00:00:00+00:00,9.0,9.0,9.0,9.0,18,,
2019-08-08 00:00:00+00:00,9.0,9.0,9.0,9.0,54,,
2019-08-09 00:00:00+00:00,9.0,9.0,6.0,9.0,2069,,
2019-08-12 00:00:00+00:00,6.0,9.0,6.0,9.0,1949,,
2019-08-13 00:00:00+00:00,9.0,9.0,6.0,6.0,807,,
2019-08-14 00:00:00+00:00,6.0,6.0,6.0,6.0,3,,
2019-08-15 00:00:00+00:00,6.0,6.0,6.0,6.0,259,,
2019-08-16 00:00:00+00:00,6.0,6.0,6.0,6.0,1,,
2019-08-19 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-08-20 00:00:00+00:00,6.0,6.0,6.0,6.0,100,,
2019-08-21 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-08-22 00:00:00+00:00,6.0,6.0,6.0,6.0,39,,
2019-08-23 00:00:00+00:00,6.0,6.0,6.0,6.0,102,,
2019-08-26 00:00:00+00:00,9.0,9.0,6.0,6.0,67,,
2019-08-27 00:00:00+00:00,6.0,6.0,6.0,6.0,113,,
2019-08-28 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-08-29 00:00:00+00:00,9.0,9.0,9.0,9.0,50,,
2019-08-30 00:00:00+00:00,9.0,9.0,6.0,6.0,179,,
2019-09-03 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-09-04 00:00:00+00:00,6.0,6.0,6.0,6.0,692,,
2019-09-05 00:00:00+00:00,6.0,6.0,6.0,6.0,69,,
2019-09-06 00:00:00+00:00,6.0,6.0,6.0,6.0,683,,
2019-09-09 00:00:00+00:00,6.0,6.0,6.0,6.0,867,,
2019-09-10 00:00:00+00:00,6.0,6.0,6.0,6.0,931,,
2019-09-11 00:00:00+00:00,6.0,9.0,6.0,6.0,3410,,
2019-09-12 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-09-13 00:00:00+00:00,6.0,6.0,6.0,6.0,12,,
2019-09-16 00:00:00+00:00,6.0,6.0,6.0,6.0,164,,
2019-09-17 00:00:00+00:00,6.0,6.0,6.0,6.0,1040,,
2019-09-18 00:00:00+00:00,6.0,6.0,6.0,6.0,537,,
2019-09-19 00:00:00+00:00,6.0,6.0,6.0,6.0,30,,
2019-09-20 00:00:00+00:00,9.0,9.0,6.0,6.0,1397,,
2019-09-23 00:00:00+00:00,6.0,6.0,6.0,6.0,302,,
2019-09-24 00:00:00+00:00,6.0,6.0,6.0,6.0,146,,
2019-09-25 00:00:00+00:00,6.0,6.0,6.0,6.0,5,,
2019-09-26 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-09-27 00:00:00+00:00,6.0,6.0,6.0,6.0,123,,
2019-09-30 00:00:00+00:00,6.0,6.0,6.0,6.0,80,,
2019-10-01 00:00:00+00:00,6.0,6.0,6.0,6.0,33,,
2019-10-02 00:00:00+00:00,6.0,6.0,6.0,6.0,1035,,
2019-10-03 00:00:00+00:00,6.0,6.0,6.0,6.0,26,,
2019-10-04 00:00:00+00:00,6.0,6.0,6.0,6.0,17,,
2019-10-07 00:00:00+00:00,6.0,6.0,6.0,6.0,337,,
2019-10-08 00:00:00+00:00,6.0,6.0,6.0,6.0,335,,
2019-10-09 00:00:00+00:00,6.0,6.0,6.0,6.0,5133,,
2019-10-10 00:00:00+00:00,3.0,3.0,3.0,3.0,578,,
2019-10-11 00:00:00+00:00,6.0,6.0,6.0,6.0,402,,
2019-10-14 00:00:00+00:00,6.0,6.0,6.0,6.0,1567,,
2019-10-15 00:00:00+00:00,6.0,6.0,6.0,6.0,1603,,
2019-10-16 00:00:00+00:00,6.0,6.0,3.0,6.0,120,,
2019-10-17 00:00:00+00:00,6.0,6.0,6.0,6.0,1042,,
2019-10-18 00:00:00+00:00,6.0,6.0,6.0,6.0,24,,
2019-10-21 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-10-22 00:00:00+00:00,6.0,6.0,6.0,6.0,38,,
2019-10-23 00:00:00+00:00,6.0,6.0,6.0,6.0,641,,
2019-10-24 00:00:00+00:00,6.0,6.0,6.0,6.0,1386,,
2019-10-25 00:00:00+00:00,6.0,6.0,6.0,6.0,3575,,
2019-10-28 00:00:00+00:00,6.0,6.0,6.0,6.0,75,,
2019-10-29 00:00:00+00:00,6.0,6.0,6.0,6.0,153,,
2019-10-30 00:00:00+00:00,6.0,6.0,6.0,6.0,17,,
2019-10-31 00:00:00+00:00,6.0,6.0,6.0,6.0,35,,
2019-11-01 00:00:00+00:00,6.0,6.0,6.0,6.0,108,,
2019-11-04 00:00:00+00:00,6.0,6.0,6.0,6.0,2867,,
2019-11-05 00:00:00+00:00,6.0,6.0,6.0,6.0,1279,,
2019-11-06 00:00:00+00:00,6.0,6.0,6.0,6.0,17,,
2019-11-07 00:00:00+00:00,6.0,6.0,6.0,6.0,35,,
2019-11-08 00:00:00+00:00,9.0,9.0,6.0,6.0,1,,
2019-11-11 00:00:00+00:00,6.0,6.0,6.0,6.0,97,,
2019-11-12 00:00:00+00:00,6.0,6.0,6.0,6.0,10,,
2019-11-13 00:00:00+00:00,6.0,6.0,6.0,6.0,83,,
2019-11-14 00:00:00+00:00,6.0,6.0,6.0,6.0,25,,
2019-11-15 00:00:00+00:00,6.0,6.0,6.0,6.0,44,,
2019-11-18 00:00:00+00:00,6.0,6.0,6.0,6.0,41,,
2019-11-19 00:00:00+00:00,6.0,6.0,6.0,6.0,123,,
2019-11-20 00:00:00+00:00,6.0,6.0,6.0,6.0,144,,
2019-11-21 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-11-22 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-11-25 00:00:00+00:00,6.0,6.0,6.0,6.0,22,,
2019-11-26 00:00:00+00:00,6.0,6.0,6.0,6.0,1257,,
2019-11-27 00:00:00+00:00,6.0,6.0,6.0,6.0,80,,
2019-11-29 00:00:00+00:00,6.0,6.0,6.0,6.0,157,,
2019-12-02 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-12-03 00:00:00+00:00,6.0,6.0,6.0,6.0,312,,
2019-12-04 00:00:00+00:00,6.0,6.0,6.0,6.0,46,,
2019-12-05 00:00:00+00:00,6.0,6.0,6.0,6.0,75,,
2019-12-06 00:00:00+00:00,6.0,6.0,6.0,6.0,1,,
2019-12-09 00:00:00+00:00,6.0,6.0,6.0,6.0,87,,
2019-12-10 00:00:00+00:00,6.0,6.0,6.0,6.0,157,,
2019-12-11 00:00:00+00:00,6.0,9.0,6.0,6.0,290,,
2019-12-12 00:00:00+00:00,6.0,6.0,6.0,6.0,62,,
2019-12-13 00:00:00+00:00,6.0,6.0,6.0,6.0,17,,
2019-12-16 00:00:00+00:00,6.0,6.0,6.0,6.0,37,,
2019-12-17 00:00:00+00:00,6.0,6.0,6.0,6.0,37,,
2019-12-18 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2019-12-19 00:00:00+00:00,6.0,6.0,6.0,6.0,116,,
2019-12-20 00:00:00+00:00,6.0,6.0,6.0,6.0,513,,
2019-12-23 00:00:00+00:00,6.0,6.0,6.0,6.0,196,,
2019-12-24 00:00:00+00:00,6.0,6.0,6.0,6.0,63,,
2019-12-26 00:00:00+00:00,6.0,6.0,6.0,6.0,874,,
2019-12-27 00:00:00+00:00,6.0,6.0,6.0,6.0,408,,
2019-12-30 00:00:00+00:00,6.0,6.0,6.0,6.0,9,,
2019-12-31 00:00:00+00:00,6.0,6.0,6.0,6.0,267,,
2020-01-02 00:00:00+00:00,6.0,6.0,6.0,6.0,17,,
2020-01-03 00:00:00+00:00,6.0,6.0,6.0,6.0,128,,
2020-01-06 00:00:00+00:00,6.0,6.0,6.0,6.0,87,,
2020-01-07 00:00:00+00:00,6.0,6.0,6.0,6.0,5,,
2020-01-08 00:00:00+00:00,6.0,6.0,6.0,6.0,18,,
2020-01-09 00:00:00+00:00,6.0,6.0,6.0,6.0,37,,
2020-01-10 00:00:00+00:00,6.0,6.0,6.0,6.0,591,,
2020-01-13 00:00:00+00:00,6.0,6.0,6.0,6.0,88,,
2020-01-14 00:00:00+00:00,6.0,6.0,6.0,6.0,476,,
2020-01-15 00:00:00+00:00,6.0,6.0,6.0,6.0,43,,
2020-01-16 00:00:00+00:00,6.0,6.0,6.0,6.0,160,,
2020-01-17 00:00:00+00:00,6.0,6.0,6.0,6.0,262,,
2020-01-21 00:00:00+00:00,6.0,6.0,6.0,6.0,759,,
2020-01-22 00:00:00+00:00,6.0,6.0,6.0,6.0,141,,
2020-01-23 00:00:00+00:00,6.0,6.0,6.0,6.0,0,,
2020-01-24 00:00:00+00:00,6.0,6.0,6.0,6.0,183,,
2020-01-27 00:00:00+00:00,6.0,6.0,3.0,6.0,122,,
2020-01-28 00:00:00+00:00,3.0,6.0,3.0,6.0,878,,
2020-01-29 00:00:00+00:00,3.0,6.0,3.0,3.0,39,,
