date,USIO_Open,USIO_High,USIO_Low,USIO_Close,USIO_Volume,USIO_Dividends,USIO_Stock Splits
2002-11-22 00:00:00+00:00,4.199999809265137,4.349999904632568,3.299999952316284,3.900000095367432,83447,,
2002-11-25 00:00:00+00:00,4.050000190734863,4.199999809265137,3.450000047683716,3.450000047683716,40247,,
2002-11-26 00:00:00+00:00,3.450000047683716,3.75,3.150000095367432,3.5999999046325684,38320,,
2002-11-27 00:00:00+00:00,3.5999999046325684,4.5,3.150000095367432,3.450000047683716,124347,,
2002-11-29 00:00:00+00:00,3.5999999046325684,3.75,3.450000047683716,3.5999999046325684,32180,,
2002-12-02 00:00:00+00:00,3.75,6.150000095367432,3.450000047683716,6.150000095367432,228387,,
2002-12-03 00:00:00+00:00,5.550000190734863,5.849999904632568,5.099999904632568,5.25,85993,,
2002-12-04 00:00:00+00:00,5.099999904632568,5.550000190734863,4.349999904632568,5.099999904632568,37353,,
2002-12-05 00:00:00+00:00,5.25,5.550000190734863,4.800000190734863,4.949999809265137,18700,,
2002-12-06 00:00:00+00:00,4.800000190734863,5.099999904632568,4.349999904632568,4.650000095367432,20733,,
2002-12-09 00:00:00+00:00,4.349999904632568,4.650000095367432,4.050000190734863,4.050000190734863,15853,,
2002-12-10 00:00:00+00:00,4.199999809265137,4.349999904632568,3.450000047683716,4.050000190734863,10740,,
2002-12-11 00:00:00+00:00,4.199999809265137,4.349999904632568,3.5999999046325684,4.050000190734863,9807,,
2002-12-12 00:00:00+00:00,3.900000095367432,4.349999904632568,3.75,4.199999809265137,16660,,
2002-12-13 00:00:00+00:00,4.349999904632568,4.349999904632568,3.75,3.900000095367432,17153,,
2002-12-16 00:00:00+00:00,4.050000190734863,4.050000190734863,3.75,3.75,6953,,
2002-12-17 00:00:00+00:00,3.75,4.050000190734863,3.450000047683716,3.75,11320,,
2002-12-18 00:00:00+00:00,3.5999999046325684,3.75,3.450000047683716,3.5999999046325684,3773,,
2002-12-19 00:00:00+00:00,3.450000047683716,3.75,3.450000047683716,3.5999999046325684,2533,,
2002-12-20 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.450000047683716,3.5999999046325684,5153,,
2002-12-23 00:00:00+00:00,3.450000047683716,3.75,2.8499999046325684,3.150000095367432,22853,,
2002-12-24 00:00:00+00:00,3.0,3.299999952316284,3.0,3.150000095367432,5793,,
2002-12-26 00:00:00+00:00,3.0,3.299999952316284,2.700000047683716,3.150000095367432,4900,,
2002-12-27 00:00:00+00:00,3.150000095367432,3.299999952316284,2.700000047683716,3.299999952316284,6793,,
2002-12-30 00:00:00+00:00,3.0,3.150000095367432,2.700000047683716,2.8499999046325684,21693,,
2002-12-31 00:00:00+00:00,2.700000047683716,3.0,2.700000047683716,2.700000047683716,7380,,
2003-01-02 00:00:00+00:00,2.8499999046325684,3.0,2.8499999046325684,2.8499999046325684,4747,,
2003-01-03 00:00:00+00:00,3.150000095367432,3.75,3.0,3.450000047683716,26313,,
2003-01-06 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.0,3.299999952316284,9147,,
2003-01-07 00:00:00+00:00,3.450000047683716,3.450000047683716,3.0,3.299999952316284,3440,,
2003-01-08 00:00:00+00:00,3.450000047683716,3.450000047683716,3.150000095367432,3.150000095367432,3907,,
2003-01-09 00:00:00+00:00,3.150000095367432,3.299999952316284,2.8499999046325684,3.150000095367432,6773,,
2003-01-10 00:00:00+00:00,3.150000095367432,3.450000047683716,3.0,3.150000095367432,4667,,
2003-01-13 00:00:00+00:00,3.0,3.299999952316284,3.0,3.299999952316284,2827,,
2003-01-14 00:00:00+00:00,3.0,3.450000047683716,3.0,3.150000095367432,6307,,
2003-01-15 00:00:00+00:00,3.150000095367432,3.299999952316284,3.0,3.0,3860,,
2003-01-16 00:00:00+00:00,3.150000095367432,3.150000095367432,2.8499999046325684,3.0,7720,,
2003-01-17 00:00:00+00:00,3.0,3.299999952316284,2.700000047683716,3.150000095367432,3253,,
2003-01-21 00:00:00+00:00,2.8499999046325684,3.299999952316284,2.700000047683716,3.0,7560,,
2003-01-22 00:00:00+00:00,3.0,3.150000095367432,2.700000047683716,2.8499999046325684,3147,,
2003-01-23 00:00:00+00:00,2.700000047683716,3.150000095367432,2.700000047683716,2.8499999046325684,2840,,
2003-01-24 00:00:00+00:00,3.0,3.0,1.649999976158142,2.400000095367432,9747,,
2003-01-27 00:00:00+00:00,2.0999999046325684,2.549999952316284,2.0999999046325684,2.25,9227,,
2003-01-28 00:00:00+00:00,2.25,2.700000047683716,2.25,2.400000095367432,3033,,
2003-01-29 00:00:00+00:00,2.549999952316284,2.8499999046325684,2.400000095367432,2.700000047683716,2420,,
2003-01-30 00:00:00+00:00,2.700000047683716,3.0,2.549999952316284,2.8499999046325684,4847,,
2003-01-31 00:00:00+00:00,2.8499999046325684,3.5999999046325684,2.700000047683716,3.150000095367432,26120,,
2003-02-03 00:00:00+00:00,3.150000095367432,3.299999952316284,2.8499999046325684,3.0,12660,,
2003-02-04 00:00:00+00:00,1.649999976158142,2.549999952316284,1.5,1.649999976158142,15620,,
2003-02-05 00:00:00+00:00,1.950000047683716,2.0999999046325684,1.649999976158142,2.0999999046325684,12187,,
2003-02-06 00:00:00+00:00,2.700000047683716,2.700000047683716,1.7999999523162842,1.7999999523162842,1013,,
2003-02-07 00:00:00+00:00,2.400000095367432,2.400000095367432,1.950000047683716,2.0999999046325684,3713,,
2003-02-10 00:00:00+00:00,1.950000047683716,2.549999952316284,1.950000047683716,1.950000047683716,2207,,
2003-02-11 00:00:00+00:00,2.0999999046325684,2.400000095367432,1.7999999523162842,2.400000095367432,2447,,
2003-02-12 00:00:00+00:00,1.950000047683716,2.400000095367432,1.950000047683716,2.25,2373,,
2003-02-13 00:00:00+00:00,2.0999999046325684,2.400000095367432,1.7999999523162842,2.0999999046325684,2293,,
2003-02-14 00:00:00+00:00,2.400000095367432,2.700000047683716,2.0999999046325684,2.25,8693,,
2003-02-18 00:00:00+00:00,1.950000047683716,2.0999999046325684,1.950000047683716,2.0999999046325684,1660,,
2003-02-19 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.7999999523162842,1.950000047683716,8073,,
2003-02-20 00:00:00+00:00,2.0999999046325684,2.25,1.7999999523162842,1.950000047683716,10367,,
2003-02-21 00:00:00+00:00,2.0999999046325684,2.0999999046325684,1.950000047683716,1.950000047683716,1640,,
2003-02-24 00:00:00+00:00,1.950000047683716,1.950000047683716,1.7999999523162842,1.950000047683716,5560,,
2003-02-25 00:00:00+00:00,1.950000047683716,1.950000047683716,1.7999999523162842,1.950000047683716,1353,,
2003-02-26 00:00:00+00:00,1.950000047683716,2.0999999046325684,1.7999999523162842,1.7999999523162842,14973,,
2003-02-27 00:00:00+00:00,1.7999999523162842,1.950000047683716,1.5,1.649999976158142,12740,,
2003-02-28 00:00:00+00:00,1.5,1.649999976158142,1.2000000476837158,1.350000023841858,26520,,
2003-03-03 00:00:00+00:00,1.2000000476837158,1.350000023841858,1.2000000476837158,1.2000000476837158,24400,,
2003-03-04 00:00:00+00:00,1.0499999523162842,1.2000000476837158,0.8999999761581421,1.0499999523162842,11353,,
2003-03-05 00:00:00+00:00,0.8999999761581421,1.0499999523162842,0.8999999761581421,1.0499999523162842,14660,,
2003-03-06 00:00:00+00:00,1.0499999523162842,1.350000023841858,0.8999999761581421,1.350000023841858,5213,,
2003-03-07 00:00:00+00:00,1.0499999523162842,1.350000023841858,1.0499999523162842,1.2000000476837158,820,,
2003-03-10 00:00:00+00:00,1.0499999523162842,1.350000023841858,0.8999999761581421,1.350000023841858,7260,,
2003-03-11 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,6120,,
2003-03-12 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,1667,,
2003-03-13 00:00:00+00:00,1.350000023841858,1.950000047683716,1.350000023841858,1.649999976158142,13467,,
2003-03-14 00:00:00+00:00,1.950000047683716,2.400000095367432,1.7999999523162842,2.25,22293,,
2003-03-17 00:00:00+00:00,2.25,2.400000095367432,2.0999999046325684,2.400000095367432,4247,,
2003-03-18 00:00:00+00:00,2.0999999046325684,2.25,2.0999999046325684,2.0999999046325684,4007,,
2003-03-19 00:00:00+00:00,1.950000047683716,1.950000047683716,1.5,1.5,10607,,
2003-03-20 00:00:00+00:00,1.649999976158142,1.649999976158142,1.350000023841858,1.649999976158142,4607,,
2003-03-21 00:00:00+00:00,1.350000023841858,1.649999976158142,1.350000023841858,1.649999976158142,14480,,
2003-03-24 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,1007,,
2003-03-25 00:00:00+00:00,1.5,1.5,1.350000023841858,1.350000023841858,1320,,
2003-03-26 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,1273,,
2003-03-27 00:00:00+00:00,1.5,1.649999976158142,1.5,1.5,8333,,
2003-03-28 00:00:00+00:00,1.5,2.0999999046325684,1.5,1.950000047683716,3100,,
2003-03-31 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.649999976158142,2.0999999046325684,4507,,
2003-04-01 00:00:00+00:00,1.5,1.649999976158142,1.5,1.5,2593,,
2003-04-02 00:00:00+00:00,1.950000047683716,1.950000047683716,1.649999976158142,1.649999976158142,1053,,
2003-04-03 00:00:00+00:00,1.649999976158142,1.950000047683716,1.649999976158142,1.950000047683716,2740,,
2003-04-04 00:00:00+00:00,1.950000047683716,1.950000047683716,1.7999999523162842,1.7999999523162842,2727,,
2003-04-07 00:00:00+00:00,1.950000047683716,1.950000047683716,1.649999976158142,1.649999976158142,127,,
2003-04-08 00:00:00+00:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,333,,
2003-04-09 00:00:00+00:00,1.649999976158142,1.950000047683716,1.649999976158142,1.649999976158142,1553,,
2003-04-10 00:00:00+00:00,1.649999976158142,1.950000047683716,1.649999976158142,1.950000047683716,4880,,
2003-04-11 00:00:00+00:00,1.649999976158142,1.950000047683716,1.649999976158142,1.7999999523162842,2727,,
2003-04-14 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.7999999523162842,2.0999999046325684,973,,
2003-04-15 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.7999999523162842,2.0999999046325684,1653,,
2003-04-16 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.7999999523162842,1.7999999523162842,6740,,
2003-04-17 00:00:00+00:00,1.7999999523162842,2.400000095367432,1.7999999523162842,1.950000047683716,4273,,
2003-04-21 00:00:00+00:00,1.950000047683716,2.0999999046325684,1.7999999523162842,1.7999999523162842,6213,,
2003-04-22 00:00:00+00:00,1.950000047683716,1.950000047683716,1.649999976158142,1.649999976158142,2093,,
2003-04-23 00:00:00+00:00,1.649999976158142,1.950000047683716,1.649999976158142,1.7999999523162842,8887,,
2003-04-24 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.649999976158142,1.649999976158142,2293,,
2003-04-25 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,760,,
2003-04-28 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.649999976158142,1.649999976158142,307,,
2003-04-29 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.5,1.649999976158142,12020,,
2003-04-30 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,2160,,
2003-05-01 00:00:00+00:00,1.649999976158142,1.649999976158142,1.2000000476837158,1.350000023841858,7427,,
2003-05-02 00:00:00+00:00,1.5,1.649999976158142,1.350000023841858,1.5,6860,,
2003-05-05 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,253,,
2003-05-06 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.350000023841858,1.350000023841858,80,,
2003-05-07 00:00:00+00:00,1.350000023841858,1.7999999523162842,1.350000023841858,1.350000023841858,4653,,
2003-05-08 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0,,
2003-05-09 00:00:00+00:00,1.649999976158142,1.649999976158142,1.350000023841858,1.649999976158142,2420,,
2003-05-12 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5,1.5,3467,,
2003-05-13 00:00:00+00:00,1.350000023841858,1.649999976158142,1.350000023841858,1.649999976158142,1033,,
2003-05-14 00:00:00+00:00,1.350000023841858,1.649999976158142,1.350000023841858,1.5,2360,,
2003-05-15 00:00:00+00:00,1.350000023841858,1.5,1.2000000476837158,1.350000023841858,5273,,
2003-05-16 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.5,6373,,
2003-05-19 00:00:00+00:00,1.649999976158142,1.649999976158142,1.2000000476837158,1.2000000476837158,627,,
2003-05-20 00:00:00+00:00,1.2000000476837158,2.25,1.2000000476837158,1.350000023841858,18313,,
2003-05-21 00:00:00+00:00,1.5,1.649999976158142,1.350000023841858,1.5,3713,,
2003-05-22 00:00:00+00:00,1.5,1.5,1.2000000476837158,1.350000023841858,13193,,
2003-05-23 00:00:00+00:00,1.5,1.5,1.2000000476837158,1.5,3627,,
2003-05-27 00:00:00+00:00,1.350000023841858,1.5,1.2000000476837158,1.350000023841858,10280,,
2003-05-28 00:00:00+00:00,1.350000023841858,1.5,1.2000000476837158,1.350000023841858,11387,,
2003-05-29 00:00:00+00:00,1.2000000476837158,1.350000023841858,1.2000000476837158,1.350000023841858,6453,,
2003-05-30 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,2793,,
2003-06-02 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,1867,,
2003-06-03 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,10713,,
2003-06-04 00:00:00+00:00,1.5,1.5,1.350000023841858,1.350000023841858,13800,,
2003-06-05 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,553,,
2003-06-06 00:00:00+00:00,1.350000023841858,1.5,1.2000000476837158,1.350000023841858,17347,,
2003-06-09 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,15127,,
2003-06-10 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,5327,,
2003-06-11 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,2813,,
2003-06-12 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,867,,
2003-06-13 00:00:00+00:00,1.5,1.5,1.350000023841858,1.5,3173,,
2003-06-16 00:00:00+00:00,1.5,1.5,1.5,1.5,9167,,
2003-06-17 00:00:00+00:00,1.5,1.5,1.350000023841858,1.350000023841858,7233,,
2003-06-18 00:00:00+00:00,1.5,1.5,1.350000023841858,1.5,640,,
2003-06-19 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,1620,,
2003-06-20 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,3580,,
2003-06-23 00:00:00+00:00,1.350000023841858,1.649999976158142,1.350000023841858,1.649999976158142,800,,
2003-06-24 00:00:00+00:00,1.350000023841858,1.649999976158142,1.350000023841858,1.5,953,,
2003-06-25 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,1153,,
2003-06-26 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,1133,,
2003-06-27 00:00:00+00:00,1.5,1.5,1.350000023841858,1.5,3040,,
2003-06-30 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.7999999523162842,14440,,
2003-07-01 00:00:00+00:00,1.5,1.950000047683716,1.5,1.649999976158142,9553,,
2003-07-02 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.5,1.5,5013,,
2003-07-03 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1467,,
2003-07-07 00:00:00+00:00,1.649999976158142,1.950000047683716,1.5,1.7999999523162842,12420,,
2003-07-08 00:00:00+00:00,1.5,1.950000047683716,1.5,1.7999999523162842,5140,,
2003-07-09 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5,1.5,4347,,
2003-07-10 00:00:00+00:00,1.5,1.950000047683716,1.5,1.649999976158142,2000,,
2003-07-11 00:00:00+00:00,1.5,1.649999976158142,1.5,1.5,3987,,
2003-07-14 00:00:00+00:00,1.5,1.5,1.5,1.5,1007,,
2003-07-15 00:00:00+00:00,1.5,1.5,1.350000023841858,1.5,3133,,
2003-07-16 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,307,,
2003-07-17 00:00:00+00:00,1.5,1.5,1.350000023841858,1.350000023841858,5527,,
2003-07-18 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,3613,,
2003-07-21 00:00:00+00:00,1.5,1.5,1.350000023841858,1.5,2140,,
2003-07-22 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,400,,
2003-07-23 00:00:00+00:00,1.350000023841858,1.950000047683716,1.350000023841858,1.649999976158142,14493,,
2003-07-24 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.5,1.5,1440,,
2003-07-25 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.649999976158142,1.649999976158142,7133,,
2003-07-28 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,1507,,
2003-07-29 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5,1.5,1360,,
2003-07-30 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5,1.5,1927,,
2003-07-31 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.5,253,,
2003-08-01 00:00:00+00:00,1.5,1.5,1.5,1.5,467,,
2003-08-04 00:00:00+00:00,1.5,1.5,1.5,1.5,73,,
2003-08-05 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.649999976158142,2427,,
2003-08-06 00:00:00+00:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0,,
2003-08-07 00:00:00+00:00,1.5,1.649999976158142,1.5,1.5,11307,,
2003-08-08 00:00:00+00:00,1.5,1.649999976158142,1.5,1.649999976158142,367,,
2003-08-11 00:00:00+00:00,1.5,1.5,1.5,1.5,107,,
2003-08-12 00:00:00+00:00,1.5,1.5,1.5,1.5,2453,,
2003-08-13 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,1533,,
2003-08-14 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.5,8533,,
2003-08-15 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,80,,
2003-08-18 00:00:00+00:00,1.350000023841858,1.5,1.350000023841858,1.350000023841858,2147,,
2003-08-19 00:00:00+00:00,1.5,1.5,1.350000023841858,1.350000023841858,1060,,
2003-08-20 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,1300,,
2003-08-21 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.5,1.7999999523162842,11867,,
2003-08-22 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.5,1.649999976158142,8300,,
2003-08-25 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.7999999523162842,1853,,
2003-08-26 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.7999999523162842,2640,,
2003-08-27 00:00:00+00:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,7,,
2003-08-28 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,1267,,
2003-08-29 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,1707,,
2003-09-02 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,380,,
2003-09-03 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.5,1.5,353,,
2003-09-04 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.5,1.7999999523162842,2040,,
2003-09-05 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.649999976158142,1.7999999523162842,1233,,
2003-09-08 00:00:00+00:00,1.649999976158142,2.0999999046325684,1.649999976158142,1.649999976158142,1340,,
2003-09-09 00:00:00+00:00,1.649999976158142,2.0999999046325684,1.649999976158142,2.0999999046325684,113,,
2003-09-10 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.649999976158142,1.7999999523162842,1733,,
2003-09-11 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.649999976158142,440,,
2003-09-12 00:00:00+00:00,1.649999976158142,2.0999999046325684,1.649999976158142,1.950000047683716,2760,,
2003-09-15 00:00:00+00:00,1.649999976158142,1.7999999523162842,1.649999976158142,1.7999999523162842,13,,
2003-09-16 00:00:00+00:00,1.950000047683716,2.25,1.649999976158142,1.950000047683716,5393,,
2003-09-17 00:00:00+00:00,1.950000047683716,2.549999952316284,1.950000047683716,2.0999999046325684,1427,,
2003-09-18 00:00:00+00:00,2.549999952316284,3.450000047683716,2.549999952316284,3.299999952316284,16607,,
2003-09-19 00:00:00+00:00,3.450000047683716,7.349999904632568,3.450000047683716,5.25,22920,,
2003-09-22 00:00:00+00:00,5.25,6.150000095367432,4.199999809265137,4.5,14467,,
2003-09-23 00:00:00+00:00,4.199999809265137,5.550000190734863,3.900000095367432,5.099999904632568,9060,,
2003-09-24 00:00:00+00:00,5.550000190734863,5.849999904632568,4.5,4.800000190734863,6753,,
2003-09-25 00:00:00+00:00,4.800000190734863,4.800000190734863,4.349999904632568,4.349999904632568,2980,,
2003-09-26 00:00:00+00:00,4.349999904632568,4.650000095367432,4.199999809265137,4.650000095367432,2727,,
2003-09-29 00:00:00+00:00,4.650000095367432,4.949999809265137,4.050000190734863,4.949999809265137,6940,,
2003-09-30 00:00:00+00:00,4.650000095367432,5.099999904632568,4.650000095367432,4.650000095367432,3047,,
2003-10-01 00:00:00+00:00,4.650000095367432,4.800000190734863,4.050000190734863,4.349999904632568,8633,,
2003-10-02 00:00:00+00:00,4.349999904632568,4.650000095367432,3.450000047683716,3.900000095367432,11867,,
2003-10-03 00:00:00+00:00,3.900000095367432,4.349999904632568,3.900000095367432,3.900000095367432,6460,,
2003-10-06 00:00:00+00:00,4.199999809265137,4.949999809265137,4.199999809265137,4.800000190734863,7453,,
2003-10-07 00:00:00+00:00,4.949999809265137,4.949999809265137,4.199999809265137,4.199999809265137,4100,,
2003-10-08 00:00:00+00:00,4.050000190734863,4.650000095367432,4.050000190734863,4.349999904632568,1313,,
2003-10-09 00:00:00+00:00,4.199999809265137,4.949999809265137,4.199999809265137,4.349999904632568,8547,,
2003-10-10 00:00:00+00:00,4.5,4.5,4.349999904632568,4.349999904632568,11187,,
2003-10-13 00:00:00+00:00,4.5,4.5,4.050000190734863,4.5,3980,,
2003-10-14 00:00:00+00:00,4.800000190734863,4.800000190734863,4.199999809265137,4.5,3393,,
2003-10-15 00:00:00+00:00,4.5,5.25,4.5,4.5,7633,,
2003-10-16 00:00:00+00:00,5.25,5.25,3.900000095367432,4.800000190734863,1660,,
2003-10-17 00:00:00+00:00,4.800000190734863,5.099999904632568,4.050000190734863,4.349999904632568,6960,,
2003-10-20 00:00:00+00:00,4.5,4.5,4.050000190734863,4.5,25667,,
2003-10-21 00:00:00+00:00,4.5,4.5,4.050000190734863,4.349999904632568,3447,,
2003-10-22 00:00:00+00:00,3.5999999046325684,4.5,3.5999999046325684,3.5999999046325684,5687,,
2003-10-23 00:00:00+00:00,3.5999999046325684,4.650000095367432,3.5999999046325684,4.5,2667,,
2003-10-24 00:00:00+00:00,4.5,4.5,3.75,4.349999904632568,1780,,
2003-10-27 00:00:00+00:00,3.75,4.800000190734863,3.75,4.650000095367432,3753,,
2003-10-28 00:00:00+00:00,3.75,4.5,3.75,4.5,1413,,
2003-10-29 00:00:00+00:00,3.75,4.650000095367432,3.75,4.050000190734863,620,,
2003-10-30 00:00:00+00:00,3.75,4.650000095367432,3.75,4.650000095367432,3587,,
2003-10-31 00:00:00+00:00,4.650000095367432,4.650000095367432,4.199999809265137,4.199999809265137,1027,,
2003-11-03 00:00:00+00:00,4.199999809265137,4.5,3.900000095367432,3.900000095367432,3733,,
2003-11-04 00:00:00+00:00,4.5,4.800000190734863,4.349999904632568,4.650000095367432,7813,,
2003-11-05 00:00:00+00:00,4.800000190734863,4.800000190734863,4.5,4.5,5073,,
2003-11-06 00:00:00+00:00,4.050000190734863,4.349999904632568,4.050000190734863,4.199999809265137,1600,,
2003-11-07 00:00:00+00:00,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,360,,
2003-11-10 00:00:00+00:00,4.349999904632568,4.650000095367432,3.900000095367432,4.349999904632568,2173,,
2003-11-11 00:00:00+00:00,4.050000190734863,4.650000095367432,3.900000095367432,4.5,6033,,
2003-11-12 00:00:00+00:00,3.900000095367432,4.349999904632568,3.75,3.900000095367432,10800,,
2003-11-13 00:00:00+00:00,4.349999904632568,4.349999904632568,3.75,3.900000095367432,3987,,
2003-11-14 00:00:00+00:00,4.349999904632568,4.349999904632568,3.75,4.349999904632568,860,,
2003-11-17 00:00:00+00:00,4.349999904632568,4.349999904632568,3.75,4.349999904632568,133,,
2003-11-18 00:00:00+00:00,3.75,3.900000095367432,3.299999952316284,3.450000047683716,17560,,
2003-11-19 00:00:00+00:00,3.299999952316284,3.5999999046325684,2.25,2.8499999046325684,11933,,
2003-11-20 00:00:00+00:00,2.8499999046325684,3.0,2.549999952316284,3.0,8560,,
2003-11-21 00:00:00+00:00,3.0,3.0,2.8499999046325684,2.8499999046325684,593,,
2003-11-24 00:00:00+00:00,3.0,3.0,2.8499999046325684,3.0,1467,,
2003-11-25 00:00:00+00:00,2.8499999046325684,3.0,2.700000047683716,2.700000047683716,4180,,
2003-11-26 00:00:00+00:00,3.0,3.0,2.549999952316284,2.549999952316284,2940,,
2003-11-28 00:00:00+00:00,2.549999952316284,2.8499999046325684,2.549999952316284,2.549999952316284,6033,,
2003-12-01 00:00:00+00:00,2.700000047683716,4.5,1.7999999523162842,3.5999999046325684,26560,,
2003-12-02 00:00:00+00:00,3.299999952316284,3.900000095367432,2.8499999046325684,3.900000095367432,5920,,
2003-12-03 00:00:00+00:00,3.450000047683716,3.900000095367432,2.549999952316284,3.450000047683716,6380,,
2003-12-04 00:00:00+00:00,3.299999952316284,3.450000047683716,2.25,2.549999952316284,16393,,
2003-12-05 00:00:00+00:00,2.549999952316284,2.700000047683716,2.549999952316284,2.549999952316284,33,,
2003-12-08 00:00:00+00:00,2.400000095367432,2.549999952316284,2.400000095367432,2.549999952316284,113,,
2003-12-09 00:00:00+00:00,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,400,,
2003-12-10 00:00:00+00:00,2.549999952316284,2.700000047683716,2.549999952316284,2.549999952316284,1153,,
2003-12-11 00:00:00+00:00,2.549999952316284,2.700000047683716,2.549999952316284,2.700000047683716,1080,,
2003-12-12 00:00:00+00:00,2.549999952316284,3.5999999046325684,2.549999952316284,2.549999952316284,2353,,
2003-12-15 00:00:00+00:00,2.8499999046325684,3.450000047683716,2.400000095367432,2.400000095367432,2267,,
2003-12-16 00:00:00+00:00,2.549999952316284,2.700000047683716,2.549999952316284,2.549999952316284,1107,,
2003-12-17 00:00:00+00:00,3.0,3.0,2.549999952316284,2.549999952316284,980,,
2003-12-18 00:00:00+00:00,2.549999952316284,2.8499999046325684,2.549999952316284,2.549999952316284,1913,,
2003-12-19 00:00:00+00:00,2.549999952316284,2.700000047683716,2.25,2.400000095367432,6140,,
2003-12-22 00:00:00+00:00,2.400000095367432,3.150000095367432,2.25,2.25,7793,,
2003-12-23 00:00:00+00:00,2.400000095367432,2.400000095367432,2.0999999046325684,2.0999999046325684,6827,,
2003-12-24 00:00:00+00:00,2.25,2.400000095367432,2.0999999046325684,2.0999999046325684,1113,,
