date,ARE_Open,ARE_High,ARE_Low,ARE_Close,ARE_Volume,ARE_Dividends,ARE_Stock Splits
2004-09-21 00:00:00+00:00,64.3499984741211,64.7699966430664,63.77999877929688,33.6748046875,62200,0.0,
2004-09-22 00:00:00+00:00,64.47000122070312,64.58999633789062,64.0999984741211,33.58089065551758,68000,0.0,
2004-09-23 00:00:00+00:00,64.5,64.55000305175781,64.16999816894531,33.48173904418945,181000,0.0,
2004-09-24 00:00:00+00:00,64.30000305175781,64.48999786376953,63.41999816894531,33.11129379272461,94000,0.0,
2004-09-27 00:00:00+00:00,64.19999694824219,64.8499984741211,63.88999938964844,33.46086120605469,101500,0.0,
2004-09-28 00:00:00+00:00,64.2300033569336,65.0,64.02999877929688,33.91481399536133,80700,0.0,
2004-09-29 00:00:00+00:00,64.19000244140625,64.93000030517578,64.13999938964844,34.17302322387695,99000,0.64,
2004-09-30 00:00:00+00:00,64.86000061035156,65.94999694824219,64.81999969482422,34.63147735595703,105900,0.0,
2004-10-01 00:00:00+00:00,65.87000274658203,66.44999694824219,65.51000213623047,34.989803314208984,113600,0.0,
2004-10-04 00:00:00+00:00,66.4000015258789,66.9800033569336,66.23999786376953,35.11099624633789,66900,0.0,
2004-10-05 00:00:00+00:00,66.5999984741211,67.22000122070312,66.5999984741211,35.25328063964844,83600,0.0,
2004-10-06 00:00:00+00:00,66.75,67.30000305175781,66.75,35.46405792236328,83100,0.0,
2004-10-07 00:00:00+00:00,67.37999725341797,67.37999725341797,65.77999877929688,34.66310119628906,89000,0.0,
2004-10-08 00:00:00+00:00,66.0,66.7300033569336,66.0,34.92130661010742,50300,0.0,
2004-10-11 00:00:00+00:00,66.05000305175781,66.2699966430664,65.5999984741211,34.57877349853516,37300,0.0,
2004-10-12 00:00:00+00:00,65.62000274658203,66.98999786376953,65.62000274658203,35.30070877075195,56700,0.0,
2004-10-13 00:00:00+00:00,67.47000122070312,67.5,66.19999694824219,34.8843994140625,60100,0.0,
2004-10-14 00:00:00+00:00,66.3499984741211,67.2300033569336,66.19999694824219,35.342857360839844,55200,0.0,
2004-10-15 00:00:00+00:00,67.25,67.88999938964844,67.0199966430664,35.46405792236328,66100,0.0,
2004-10-18 00:00:00+00:00,67.31999969482422,67.5,66.7300033569336,35.42716598510742,118900,0.0,
2004-10-19 00:00:00+00:00,67.4800033569336,68.73999786376953,67.37000274658203,35.61687088012695,90200,0.0,
2004-10-20 00:00:00+00:00,67.69999694824219,67.80999755859375,66.08999633789062,35.30597305297852,79600,0.0,
2004-10-21 00:00:00+00:00,67.1500015258789,68.0,66.9000015258789,35.67485046386719,68600,0.0,
2004-10-22 00:00:00+00:00,67.6500015258789,68.0999984741211,66.47000122070312,35.11099624633789,53500,0.0,
2004-10-25 00:00:00+00:00,66.62999725341797,66.93000030517578,66.37000274658203,35.1004638671875,60000,0.0,
2004-10-26 00:00:00+00:00,66.5,67.19999694824219,66.4000015258789,35.41136169433594,86600,0.0,
2004-10-27 00:00:00+00:00,67.3499984741211,68.30999755859375,67.3499984741211,35.985748291015625,95800,0.0,
2004-10-28 00:00:00+00:00,68.29000091552734,68.4000015258789,67.18000030517578,35.448246002197266,116800,0.0,
2004-10-29 00:00:00+00:00,67.1500015258789,67.20999908447266,65.95999908447266,34.80538558959961,154400,0.0,
2004-11-01 00:00:00+00:00,66.19999694824219,67.08999633789062,65.91999816894531,35.35340118408203,76600,0.0,
2004-11-02 00:00:00+00:00,67.19999694824219,67.22000122070312,66.1500015258789,34.90022659301758,82500,0.0,
2004-11-03 00:00:00+00:00,66.5999984741211,67.6500015258789,66.5999984741211,35.622154235839844,132800,0.0,
2004-11-04 00:00:00+00:00,67.5999984741211,69.02999877929688,67.54000091552734,36.30718994140625,67200,0.0,
2004-11-05 00:00:00+00:00,68.1500015258789,68.18000030517578,67.12999725341797,35.374481201171875,309200,0.0,
2004-11-08 00:00:00+00:00,67.02999877929688,67.55000305175781,66.69999694824219,35.49042510986328,69800,0.0,
2004-11-09 00:00:00+00:00,67.3499984741211,67.51000213623047,66.95999908447266,35.543094635009766,87100,0.0,
2004-11-10 00:00:00+00:00,67.16999816894531,69.12000274658203,67.1500015258789,35.82766342163086,51500,0.0,
2004-11-11 00:00:00+00:00,68.02999877929688,69.0999984741211,67.9000015258789,36.41258239746094,65000,0.0,
2004-11-12 00:00:00+00:00,69.16999816894531,71.0999984741211,68.91999816894531,37.466495513916016,120600,0.0,
2004-11-15 00:00:00+00:00,70.6500015258789,71.94999694824219,70.52999877929688,37.43487930297852,128800,0.0,
2004-11-16 00:00:00+00:00,71.04000091552734,71.55000305175781,69.72000122070312,36.73929214477539,99100,0.0,
2004-11-17 00:00:00+00:00,69.81999969482422,70.38999938964844,67.19999694824219,35.70119857788086,158300,0.0,
2004-11-18 00:00:00+00:00,67.9000015258789,68.4000015258789,66.72000122070312,35.78023147583008,133300,0.0,
2004-11-19 00:00:00+00:00,67.9000015258789,67.94000244140625,67.13999938964844,35.51676177978516,72400,0.0,
2004-11-22 00:00:00+00:00,67.3499984741211,69.08999633789062,67.3499984741211,36.37567901611328,122900,0.0,
2004-11-23 00:00:00+00:00,69.02999877929688,70.80000305175781,68.76000213623047,37.30839920043945,204900,0.0,
2004-11-24 00:00:00+00:00,70.80000305175781,71.68000030517578,70.69999694824219,37.63510513305664,48900,0.0,
2004-11-26 00:00:00+00:00,71.55000305175781,71.75,70.95999908447266,37.397987365722656,18400,0.0,
2004-11-29 00:00:00+00:00,70.97000122070312,71.87000274658203,70.76000213623047,37.65092086791992,118100,0.0,
2004-11-30 00:00:00+00:00,71.3499984741211,71.80000305175781,71.01000213623047,37.83538055419922,94600,0.0,
2004-12-01 00:00:00+00:00,71.9800033569336,74.66000366210938,71.8499984741211,39.11058807373047,145000,0.0,
2004-12-02 00:00:00+00:00,74.22000122070312,74.22000122070312,72.87999725341797,38.59417724609375,133100,0.0,
2004-12-03 00:00:00+00:00,73.47000122070312,74.12999725341797,73.33000183105469,38.81022644042969,165500,0.0,
2004-12-06 00:00:00+00:00,73.6500015258789,73.9000015258789,73.1500015258789,38.5888900756836,136400,0.0,
2004-12-07 00:00:00+00:00,73.2300033569336,73.2300033569336,71.88999938964844,37.88277816772461,104400,0.0,
2004-12-08 00:00:00+00:00,71.9800033569336,72.69999694824219,71.9800033569336,38.30961990356445,131700,0.0,
2004-12-09 00:00:00+00:00,72.6500015258789,73.0199966430664,71.98999786376953,38.46770095825195,117200,0.0,
2004-12-10 00:00:00+00:00,72.8499984741211,74.12999725341797,72.83000183105469,38.9577751159668,169100,0.0,
2004-12-13 00:00:00+00:00,74.0999984741211,74.30000305175781,73.8499984741211,39.05263900756836,118000,0.0,
2004-12-14 00:00:00+00:00,73.69999694824219,74.33000183105469,73.55000305175781,39.07371520996094,68700,0.0,
2004-12-15 00:00:00+00:00,74.36000061035156,74.8499984741211,73.91999816894531,39.44256210327149,83700,0.0,
2004-12-16 00:00:00+00:00,74.80000305175781,75.23999786376953,73.55999755859375,38.76279830932617,66400,0.0,
2004-12-17 00:00:00+00:00,73.56999969482422,74.68000030517578,72.98999786376953,39.24760437011719,69600,0.0,
2004-12-20 00:00:00+00:00,74.37999725341797,74.86000061035156,73.79000091552734,39.04208755493164,72100,0.0,
2004-12-21 00:00:00+00:00,74.25,74.94999694824219,74.25,39.30028533935547,119200,0.0,
2004-12-22 00:00:00+00:00,74.62999725341797,75.08999633789062,74.56999969482422,39.46891784667969,49900,0.0,
2004-12-23 00:00:00+00:00,74.91000366210938,75.19999694824219,74.80000305175781,39.41621017456055,62100,0.0,
2004-12-27 00:00:00+00:00,74.9000015258789,75.0,73.8499984741211,39.0210189819336,39500,0.0,
2004-12-28 00:00:00+00:00,74.1500015258789,74.73999786376953,74.0999984741211,39.25813674926758,60600,0.0,
2004-12-29 00:00:00+00:00,74.5999984741211,74.5999984741211,74.4000015258789,39.242332458496094,48600,0.0,
2004-12-30 00:00:00+00:00,73.69999694824219,74.19000244140625,73.4000015258789,39.44435501098633,78500,0.66,
2004-12-31 00:00:00+00:00,74.19000244140625,74.91999816894531,74.1500015258789,39.56664657592773,59800,0.0,
2005-01-03 00:00:00+00:00,74.41999816894531,74.5,72.75,38.80104446411133,150900,0.0,
2005-01-04 00:00:00+00:00,73.0999984741211,73.41999816894531,71.76000213623047,38.17898941040039,133600,0.0,
2005-01-05 00:00:00+00:00,71.69999694824219,71.69999694824219,68.16000366210938,36.36601257324219,429000,0.0,
2005-01-06 00:00:00+00:00,68.41000366210938,69.16999816894531,67.69999694824219,36.15336227416992,331700,0.0,
2005-01-07 00:00:00+00:00,68.69999694824219,69.02999877929688,68.05999755859375,36.54146957397461,248100,0.0,
2005-01-10 00:00:00+00:00,68.25,68.5,68.0,36.30220031738281,250700,0.0,
2005-01-11 00:00:00+00:00,68.19999694824219,68.33999633789062,67.0999984741211,35.67485427856445,124200,0.0,
2005-01-12 00:00:00+00:00,67.0,67.31999969482422,65.5,35.217620849609375,212000,0.0,
2005-01-13 00:00:00+00:00,66.3499984741211,67.83000183105469,66.3499984741211,35.56850814819336,303900,0.0,
2005-01-14 00:00:00+00:00,67.30000305175781,67.69000244140625,66.87999725341797,35.7598991394043,86300,0.0,
2005-01-18 00:00:00+00:00,66.80000305175781,68.55000305175781,66.62999725341797,36.44577407836914,91600,0.0,
2005-01-19 00:00:00+00:00,68.6500015258789,69.2300033569336,67.9000015258789,36.2862663269043,274100,0.0,
2005-01-20 00:00:00+00:00,67.86000061035156,68.66999816894531,67.30000305175781,36.16397476196289,147400,0.0,
2005-01-21 00:00:00+00:00,68.12000274658203,69.0,67.75,36.3447494506836,107200,0.0,
2005-01-24 00:00:00+00:00,68.5,68.8499984741211,67.48999786376953,35.930049896240234,165700,0.0,
2005-01-25 00:00:00+00:00,67.5999984741211,67.9800033569336,66.38999938964844,35.29736328125,204100,0.0,
2005-01-26 00:00:00+00:00,66.5,67.05000305175781,66.20999908447266,35.6429443359375,183900,0.0,
2005-01-27 00:00:00+00:00,66.94000244140625,67.19999694824219,66.45999908447266,35.3345947265625,245300,0.0,
2005-01-28 00:00:00+00:00,67.0,67.30000305175781,66.69999694824219,35.61635971069336,116200,0.0,
2005-01-31 00:00:00+00:00,67.19999694824219,67.6500015258789,66.22000122070312,35.38773727416992,166200,0.0,
2005-02-01 00:00:00+00:00,66.69999694824219,67.22000122070312,66.63999938964844,35.48876190185547,187200,0.0,
2005-02-02 00:00:00+00:00,66.6500015258789,67.33000183105469,66.6500015258789,35.78116989135742,129000,0.0,
2005-02-03 00:00:00+00:00,67.4800033569336,67.95999908447266,67.2300033569336,35.823707580566406,126100,0.0,
2005-02-04 00:00:00+00:00,67.80000305175781,68.47000122070312,67.80000305175781,36.40323638916016,128100,0.0,
2005-02-07 00:00:00+00:00,68.47000122070312,68.87000274658203,68.29000091552734,36.42449188232422,113100,0.0,
2005-02-08 00:00:00+00:00,68.51000213623047,69.06999969482422,68.31999969482422,36.71691131591797,87000,0.0,
2005-02-09 00:00:00+00:00,69.05999755859375,69.25,68.69999694824219,36.62652969360352,85100,0.0,
2005-02-10 00:00:00+00:00,68.88999938964844,69.27999877929688,68.55000305175781,36.75943756103516,109400,0.0,
2005-02-11 00:00:00+00:00,69.05000305175781,70.37000274658203,68.33000183105469,37.40277099609375,105600,0.0,
2005-02-14 00:00:00+00:00,70.4000015258789,70.4800033569336,69.58999633789062,37.2645263671875,173000,0.0,
2005-02-15 00:00:00+00:00,70.1500015258789,71.05999755859375,70.04000091552734,37.39744567871094,100700,0.0,
2005-02-16 00:00:00+00:00,70.27999877929688,71.5,70.0,37.65264129638672,101000,0.0,
2005-02-17 00:00:00+00:00,70.7699966430664,70.77999877929688,69.69999694824219,37.11566162109375,79200,0.0,
2005-02-18 00:00:00+00:00,69.80999755859375,69.80999755859375,69.0,36.71159744262695,83100,0.0,
2005-02-22 00:00:00+00:00,69.0,69.0,66.83999633789062,35.536598205566406,104500,0.0,
2005-02-23 00:00:00+00:00,67.25,67.5999984741211,66.5999984741211,35.40899658203125,99000,0.0,
2005-02-24 00:00:00+00:00,66.5999984741211,66.9000015258789,66.16999816894531,35.41965866088867,108900,0.0,
2005-02-25 00:00:00+00:00,66.62000274658203,68.05999755859375,66.62000274658203,36.185245513916016,56400,0.0,
2005-02-28 00:00:00+00:00,68.06999969482422,68.06999969482422,66.68000030517578,35.61104965209961,224400,0.0,
2005-03-01 00:00:00+00:00,67.08000183105469,68.4800033569336,67.0199966430664,36.38728332519531,75600,0.0,
2005-03-02 00:00:00+00:00,68.44000244140625,68.44000244140625,67.7699966430664,36.16397476196289,91000,0.0,
2005-03-03 00:00:00+00:00,68.1500015258789,68.2699966430664,67.5999984741211,36.174617767333984,51300,0.0,
2005-03-04 00:00:00+00:00,68.29000091552734,69.69000244140625,68.12999725341797,36.92425155639648,66800,0.0,
2005-03-07 00:00:00+00:00,69.3499984741211,69.94999694824219,68.87999725341797,36.685020446777344,115200,0.0,
2005-03-08 00:00:00+00:00,68.9000015258789,68.91999816894531,68.41000366210938,36.45641708374024,76900,0.0,
2005-03-09 00:00:00+00:00,68.48999786376953,68.5,67.16000366210938,35.807769775390625,147400,0.0,
2005-03-10 00:00:00+00:00,67.37000274658203,67.8499984741211,66.91000366210938,35.8449821472168,138900,0.0,
2005-03-11 00:00:00+00:00,67.25,67.5,66.77999877929688,35.525978088378906,81000,0.0,
2005-03-14 00:00:00+00:00,66.81999969482422,67.44999694824219,66.69000244140625,35.86091995239258,58400,0.0,
2005-03-15 00:00:00+00:00,67.8499984741211,68.54000091552734,66.58000183105469,35.62168502807617,75400,0.0,
2005-03-16 00:00:00+00:00,66.9000015258789,67.4000015258789,66.6500015258789,35.51534652709961,69800,0.0,
2005-03-17 00:00:00+00:00,67.05000305175781,67.12999725341797,66.5199966430664,35.61104965209961,57900,0.0,
2005-03-18 00:00:00+00:00,67.1500015258789,67.1500015258789,66.45999908447266,35.40899658203125,166500,0.0,
2005-03-21 00:00:00+00:00,66.75,66.7699966430664,65.9000015258789,35.16975402832031,38100,0.0,
2005-03-22 00:00:00+00:00,66.30000305175781,66.80000305175781,65.11000061035156,34.61683654785156,83000,0.0,
2005-03-23 00:00:00+00:00,65.0,65.80000305175781,63.84999847412109,34.558345794677734,115100,0.0,
2005-03-24 00:00:00+00:00,65.08999633789062,65.58999633789062,64.91000366210938,34.69126510620117,86900,0.0,
2005-03-28 00:00:00+00:00,65.0999984741211,65.61000061035156,64.86000061035156,34.62215042114258,64900,0.0,
2005-03-29 00:00:00+00:00,65.12000274658203,65.58999633789062,64.83000183105469,34.53174591064453,104200,0.0,
2005-03-30 00:00:00+00:00,63.34999847412109,64.6500015258789,63.150001525878906,34.5639762878418,482300,0.66,
2005-03-31 00:00:00+00:00,64.47000122070312,64.63999938964844,63.90999984741211,34.58009338378906,153000,0.0,
2005-04-01 00:00:00+00:00,65.0,65.20999908447266,63.11000061035156,34.112796783447266,219800,0.0,
2005-04-04 00:00:00+00:00,63.34999847412109,63.34999847412109,62.09000015258789,33.769046783447266,265000,0.0,
2005-04-05 00:00:00+00:00,63.04999923706055,63.45000076293945,62.77999877929688,33.77439880371094,148100,0.0,
2005-04-06 00:00:00+00:00,63.09999847412109,63.9900016784668,63.09999847412109,34.37062454223633,84000,0.0,
2005-04-07 00:00:00+00:00,63.9900016784668,64.81999969482422,63.83000183105469,34.59084701538086,106700,0.0,
2005-04-08 00:00:00+00:00,64.5999984741211,64.5999984741211,64.05000305175781,34.451194763183594,128000,0.0,
2005-04-11 00:00:00+00:00,65.5999984741211,65.5999984741211,64.51000213623047,34.83792495727539,248000,0.0,
2005-04-12 00:00:00+00:00,64.86000061035156,65.8499984741211,64.4000015258789,35.262237548828125,145000,0.0,
2005-04-13 00:00:00+00:00,65.5,66.0999984741211,65.0,35.04203414916992,194300,0.0,
2005-04-14 00:00:00+00:00,65.0999984741211,65.63999938964844,64.8499984741211,34.97220993041992,283800,0.0,
2005-04-15 00:00:00+00:00,65.16000366210938,65.48999786376953,64.91000366210938,35.03129196166992,308800,0.0,
2005-04-18 00:00:00+00:00,65.47000122070312,65.88999938964844,65.0999984741211,35.30522537231445,199800,0.0,
2005-04-19 00:00:00+00:00,65.80000305175781,66.33999633789062,65.69000244140625,35.63286209106445,67000,0.0,
2005-04-20 00:00:00+00:00,66.08999633789062,66.77999877929688,66.0,35.76178741455078,136600,0.0,
2005-04-21 00:00:00+00:00,66.77999877929688,66.94999694824219,65.93000030517578,35.853084564208984,84900,0.0,
2005-04-22 00:00:00+00:00,66.75,67.02999877929688,66.05999755859375,35.853084564208984,96100,0.0,
2005-04-25 00:00:00+00:00,66.75,68.05000305175781,66.6500015258789,36.55135345458984,123700,0.0,
2005-04-26 00:00:00+00:00,68.0,68.19000244140625,67.69999694824219,36.524505615234375,129700,0.0,
2005-04-27 00:00:00+00:00,67.8499984741211,68.72000122070312,67.33000183105469,36.91121673583984,121900,0.0,
2005-04-28 00:00:00+00:00,68.5999984741211,68.66000366210938,68.0,36.63191223144531,72200,0.0,
2005-04-29 00:00:00+00:00,68.0,68.86000061035156,67.6500015258789,36.96493148803711,130200,0.0,
2005-05-02 00:00:00+00:00,68.87000274658203,69.06999969482422,67.62999725341797,36.72859191894531,89700,0.0,
2005-05-03 00:00:00+00:00,68.5,68.9000015258789,68.1500015258789,36.927337646484375,107400,0.0,
2005-05-04 00:00:00+00:00,68.5,69.8499984741211,68.30000305175781,37.3838996887207,93500,0.0,
2005-05-05 00:00:00+00:00,69.5999984741211,70.63999938964844,69.37000274658203,37.86730194091797,168000,0.0,
2005-05-06 00:00:00+00:00,70.05000305175781,70.66999816894531,69.5,37.400020599365234,94600,0.0,
2005-05-09 00:00:00+00:00,70.69999694824219,73.05000305175781,70.0999984741211,38.75357055664063,334200,0.0,
2005-05-10 00:00:00+00:00,71.9000015258789,72.12999725341797,71.30000305175781,38.570926666259766,119800,0.0,
2005-05-11 00:00:00+00:00,71.70999908447266,72.25,71.44999694824219,38.6192741394043,111100,0.0,
2005-05-12 00:00:00+00:00,71.94999694824219,72.0,70.3499984741211,37.84043884277344,139500,0.0,
2005-05-13 00:00:00+00:00,70.55000305175781,70.73999786376953,69.29000091552734,37.314090728759766,189200,0.0,
2005-05-16 00:00:00+00:00,69.25,70.19999694824219,69.25,37.53965759277344,113500,0.0,
2005-05-17 00:00:00+00:00,69.63999938964844,70.4800033569336,69.5,37.77599334716797,108400,0.0,
2005-05-18 00:00:00+00:00,70.58000183105469,71.77999877929688,70.58000183105469,38.506492614746094,180700,0.0,
2005-05-19 00:00:00+00:00,71.8499984741211,72.62999725341797,71.80999755859375,38.96841430664063,128400,0.0,
2005-05-20 00:00:00+00:00,72.30000305175781,72.41000366210938,71.80000305175781,38.80727767944336,100500,0.0,
2005-05-23 00:00:00+00:00,72.23999786376953,72.23999786376953,71.30000305175781,38.45813751220703,192000,0.0,
2005-05-24 00:00:00+00:00,71.3499984741211,71.9000015258789,71.01000213623047,38.51185607910156,194800,0.0,
2005-05-25 00:00:00+00:00,71.5999984741211,71.63999938964844,70.4000015258789,37.89417266845703,120700,0.0,
2005-05-26 00:00:00+00:00,70.6500015258789,71.16000366210938,68.69999694824219,37.06698989868164,202500,0.0,
2005-05-27 00:00:00+00:00,69.25,69.80999755859375,69.19999694824219,37.27646255493164,119000,0.0,
2005-05-31 00:00:00+00:00,69.5,69.94999694824219,69.30000305175781,37.2227668762207,150900,0.0,
2005-06-01 00:00:00+00:00,69.33000183105469,70.4800033569336,69.33000183105469,37.74375915527344,98600,0.0,
2005-06-02 00:00:00+00:00,70.1500015258789,71.16999816894531,70.08999633789062,38.0445671081543,105800,0.0,
2005-06-03 00:00:00+00:00,70.75,71.55999755859375,70.68000030517578,38.12513732910156,78200,0.0,
2005-06-06 00:00:00+00:00,70.9800033569336,71.80000305175781,70.97000122070312,38.2056999206543,152000,0.0,
2005-06-07 00:00:00+00:00,71.5,72.0,71.13999938964844,38.23253631591797,102000,0.0,
2005-06-08 00:00:00+00:00,71.36000061035156,72.0999984741211,71.36000061035156,38.65688705444336,120600,0.0,
2005-06-09 00:00:00+00:00,71.8499984741211,72.30000305175781,71.37999725341797,38.83415603637695,162400,0.0,
2005-06-10 00:00:00+00:00,72.19999694824219,72.5,72.02999877929688,38.88248443603516,88100,0.0,
2005-06-13 00:00:00+00:00,72.26000213623047,72.66000366210938,72.02999877929688,39.02213287353516,132500,0.0,
2005-06-14 00:00:00+00:00,72.5,73.02999877929688,72.38999938964844,39.21012115478516,96700,0.0,
2005-06-15 00:00:00+00:00,73.16000366210938,74.06999969482422,72.76000213623047,39.67742538452149,164800,0.0,
2005-06-16 00:00:00+00:00,73.86000061035156,74.41999816894531,73.30999755859375,39.63982772827149,134800,0.0,
2005-06-17 00:00:00+00:00,74.0999984741211,75.29000091552734,74.0999984741211,40.43476867675781,160000,0.0,
2005-06-20 00:00:00+00:00,75.0999984741211,75.41999816894531,74.5,40.17693710327149,106200,0.0,
2005-06-21 00:00:00+00:00,75.0,75.04000091552734,74.25,39.95135116577149,56000,0.0,
2005-06-22 00:00:00+00:00,74.62999725341797,74.9000015258789,73.62999725341797,39.67205810546875,48200,0.0,
2005-06-23 00:00:00+00:00,73.86000061035156,74.4000015258789,73.41999816894531,39.44646072387695,82300,0.0,
2005-06-24 00:00:00+00:00,73.30000305175781,73.9000015258789,73.08000183105469,39.69353485107422,134000,0.0,
2005-06-27 00:00:00+00:00,73.80000305175781,74.12000274658203,73.4000015258789,39.77408981323242,71400,0.0,
2005-06-28 00:00:00+00:00,74.0999984741211,74.23999786376953,73.62000274658203,39.83855438232422,110800,0.0,
2005-06-29 00:00:00+00:00,73.5999984741211,73.72000122070312,73.04000091552734,39.76268005371094,91600,0.68,
2005-06-30 00:00:00+00:00,73.5,73.63999938964844,72.7300033569336,39.81686401367188,83000,0.0,
2005-07-01 00:00:00+00:00,73.5,73.5999984741211,73.0199966430664,39.78976440429688,79600,0.0,
2005-07-05 00:00:00+00:00,73.19999694824219,75.05999755859375,73.16000366210938,40.467384338378906,105400,0.0,
2005-07-06 00:00:00+00:00,74.5999984741211,74.77999877929688,74.08999633789062,40.16923904418945,60200,0.0,
2005-07-07 00:00:00+00:00,73.69999694824219,74.95999908447266,73.45999908447266,40.63002395629883,69200,0.0,
2005-07-08 00:00:00+00:00,74.87000274658203,76.4000015258789,74.75,41.19921875,126800,0.0,
2005-07-11 00:00:00+00:00,76.0999984741211,78.33999633789062,76.0999984741211,42.36471176147461,77000,0.0,
2005-07-12 00:00:00+00:00,78.08000183105469,78.68000030517578,77.5199966430664,42.39181137084961,61200,0.0,
2005-07-13 00:00:00+00:00,78.20999908447266,78.20999908447266,77.56999969482422,42.16413879394531,227400,0.0,
2005-07-14 00:00:00+00:00,78.0,78.0,76.7699966430664,41.65997695922852,192100,0.0,
2005-07-15 00:00:00+00:00,76.5,77.58000183105469,76.41000366210938,42.012351989746094,82800,0.0,
2005-07-18 00:00:00+00:00,77.37000274658203,77.9000015258789,76.73999786376953,42.1316032409668,123600,0.0,
2005-07-19 00:00:00+00:00,77.8499984741211,79.0,77.8499984741211,42.82548522949219,94600,0.0,
2005-07-20 00:00:00+00:00,78.9000015258789,80.25,78.5999984741211,43.48684310913086,322500,0.0,
2005-07-21 00:00:00+00:00,80.08999633789062,80.25,78.44999694824219,42.5815658569336,85800,0.0,
2005-07-22 00:00:00+00:00,78.44999694824219,80.01000213623047,78.44999694824219,43.36758804321289,83300,0.0,
2005-07-25 00:00:00+00:00,80.0,80.5,79.01000213623047,43.03149032592773,218900,0.0,
2005-07-26 00:00:00+00:00,79.30000305175781,80.5,79.2699966430664,43.55731201171875,68800,0.0,
2005-07-27 00:00:00+00:00,80.44999694824219,80.58000183105469,79.94999694824219,43.55731201171875,144500,0.0,
2005-07-28 00:00:00+00:00,80.44999694824219,81.48999786376953,80.30000305175781,43.8012580871582,74100,0.0,
2005-07-29 00:00:00+00:00,80.81999969482422,81.19999694824219,80.29000091552734,43.611549377441406,83200,0.0,
2005-08-01 00:00:00+00:00,80.44999694824219,80.75,80.0,43.55731201171875,122100,0.0,
2005-08-02 00:00:00+00:00,80.25,80.97000122070312,79.88999938964844,43.88799285888672,131100,0.0,
2005-08-03 00:00:00+00:00,80.9000015258789,80.9000015258789,79.91000366210938,43.70368957519531,160400,0.0,
2005-08-04 00:00:00+00:00,80.37000274658203,80.79000091552734,79.25,43.04233932495117,232400,0.0,
2005-08-05 00:00:00+00:00,78.9800033569336,78.9800033569336,76.4000015258789,41.74129486083984,214800,0.0,
2005-08-08 00:00:00+00:00,76.0,76.25,74.54000091552734,40.63002395629883,343100,0.0,
2005-08-09 00:00:00+00:00,75.19999694824219,75.62000274658203,74.0,40.467384338378906,314600,0.0,
2005-08-10 00:00:00+00:00,75.19999694824219,77.19999694824219,75.0199966430664,41.28595352172852,348200,0.0,
2005-08-11 00:00:00+00:00,77.19999694824219,80.19000244140625,77.18000030517578,43.42180633544922,311800,0.0,
2005-08-12 00:00:00+00:00,79.69999694824219,80.01000213623047,78.94999694824219,43.04233932495117,118500,0.0,
2005-08-15 00:00:00+00:00,79.30000305175781,80.76000213623047,78.91000366210938,43.25917434692383,82000,0.0,
2005-08-16 00:00:00+00:00,79.5999984741211,80.48999786376953,79.5999984741211,43.31338119506836,72800,0.0,
2005-08-17 00:00:00+00:00,79.80000305175781,79.8499984741211,79.04000091552734,43.04233932495117,75600,0.0,
2005-08-18 00:00:00+00:00,79.37999725341797,79.37999725341797,78.38999938964844,42.69540786743164,122800,0.0,
2005-08-19 00:00:00+00:00,78.5999984741211,78.86000061035156,78.44999694824219,42.700809478759766,67400,0.0,
2005-08-22 00:00:00+00:00,78.8499984741211,79.1500015258789,78.43000030517578,42.82548522949219,100700,0.0,
2005-08-23 00:00:00+00:00,79.0,79.66999816894531,78.86000061035156,43.0965576171875,69100,0.0,
2005-08-24 00:00:00+00:00,79.30000305175781,81.18000030517578,79.25,43.1778678894043,74600,0.0,
2005-08-25 00:00:00+00:00,79.69999694824219,80.33000183105469,79.44999694824219,43.31338119506836,49900,0.0,
2005-08-26 00:00:00+00:00,79.91999816894531,80.0999984741211,79.41000366210938,43.25917434692383,97600,0.0,
2005-08-29 00:00:00+00:00,79.55000305175781,80.05999755859375,79.29000091552734,43.25917434692383,72700,0.0,
2005-08-30 00:00:00+00:00,79.69999694824219,80.44999694824219,79.5999984741211,43.58443832397461,81800,0.0,
2005-08-31 00:00:00+00:00,80.5,81.95999908447266,80.25,44.42465972900391,89200,0.0,
2005-09-01 00:00:00+00:00,81.94999694824219,84.19999694824219,81.80999755859375,45.15653610229492,129800,0.0,
2005-09-02 00:00:00+00:00,83.19999694824219,84.08999633789062,83.0,45.24324798583984,149600,0.0,
2005-09-06 00:00:00+00:00,83.69999694824219,85.7300033569336,83.5999984741211,46.45752334594727,146000,0.0,
2005-09-07 00:00:00+00:00,85.5,85.80999755859375,84.94999694824219,46.21359634399414,131700,0.0,
2005-09-08 00:00:00+00:00,85.0,85.4000015258789,84.30000305175781,45.91543960571289,85200,0.0,
2005-09-09 00:00:00+00:00,84.70999908447266,85.0,84.31999969482422,46.072662353515625,36500,0.0,
2005-09-12 00:00:00+00:00,84.75,85.8499984741211,84.68000030517578,46.2840690612793,47700,0.0,
2005-09-13 00:00:00+00:00,85.19999694824219,85.55999755859375,85.05000305175781,46.16481018066406,81800,0.0,
2005-09-14 00:00:00+00:00,85.16000366210938,85.29000091552734,84.63999938964844,45.969635009765625,66300,0.0,
2005-09-15 00:00:00+00:00,84.79000091552734,85.38999938964844,84.26000213623047,45.80702590942383,122700,0.0,
2005-09-16 00:00:00+00:00,84.80000305175781,85.18000030517578,84.25,46.02385711669922,162400,0.0,
