date,OXM_Open,OXM_High,OXM_Low,OXM_Close,OXM_Volume,OXM_Dividends,OXM_Stock Splits
1980-09-23 00:00:00+00:00,0.0,1.75,1.75,0.6196680068969727,10400,0.0,
1980-09-24 00:00:00+00:00,0.0,1.78125,1.75,0.6307336688041687,13600,0.0,
1980-09-25 00:00:00+00:00,0.0,1.78125,1.75,0.6196680068969727,11200,0.0,
1980-09-26 00:00:00+00:00,0.0,1.71875,1.6875,0.5975373983383179,8000,0.0,
1980-09-29 00:00:00+00:00,0.0,1.640625,1.609375,0.5698734521865845,21600,0.0,
1980-09-30 00:00:00+00:00,0.0,1.65625,1.640625,0.5864716172218323,17600,0.0,
1980-10-01 00:00:00+00:00,0.0,1.640625,1.640625,0.5809389352798462,2400,0.0,
1980-10-02 00:00:00+00:00,0.0,1.6875,1.671875,0.5975373983383179,16000,0.0,
1980-10-03 00:00:00+00:00,0.0,1.65625,1.65625,0.5864716172218323,4000,0.0,
1980-10-06 00:00:00+00:00,0.0,1.65625,1.625,0.5864716172218323,2400,0.0,
1980-10-07 00:00:00+00:00,0.0,1.671875,1.640625,0.5920045375823975,4000,0.0,
1980-10-08 00:00:00+00:00,0.0,1.640625,1.640625,0.5809389352798462,5600,0.0,
1980-10-09 00:00:00+00:00,0.0,1.671875,1.625,0.5809389352798462,10400,0.0,
1980-10-10 00:00:00+00:00,0.0,1.640625,1.625,0.5754062533378601,4000,0.0,
1980-10-13 00:00:00+00:00,1.625,1.625,1.625,0.5754062533378601,0,0.0,
1980-10-14 00:00:00+00:00,0.0,1.640625,1.625,0.5809389352798462,14400,0.0,
1980-10-15 00:00:00+00:00,0.0,1.640625,1.640625,0.5809389352798462,5600,0.0,
1980-10-16 00:00:00+00:00,0.0,1.65625,1.625,0.5864716172218323,9600,0.0,
1980-10-17 00:00:00+00:00,1.65625,1.65625,1.65625,0.5864716172218323,0,0.0,
1980-10-20 00:00:00+00:00,0.0,1.640625,1.625,0.5809389352798462,4000,0.0,
1980-10-21 00:00:00+00:00,0.0,1.625,1.625,0.5754062533378601,4800,0.0,
1980-10-22 00:00:00+00:00,0.0,1.625,1.609375,0.5698734521865845,4800,0.0,
1980-10-23 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,4000,0.0,
1980-10-24 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,2400,0.0,
1980-10-27 00:00:00+00:00,0.0,1.625,1.609375,0.5754062533378601,1600,0.0,
1980-10-28 00:00:00+00:00,0.0,1.65625,1.625,0.5754062533378601,4000,0.0,
1980-10-29 00:00:00+00:00,0.0,1.640625,1.640625,0.5809389352798462,3200,0.0,
1980-10-30 00:00:00+00:00,0.0,1.640625,1.59375,0.5643404722213745,32000,0.0,
1980-10-31 00:00:00+00:00,0.0,1.609375,1.578125,0.5698734521865845,18400,0.0,
1980-11-03 00:00:00+00:00,0.0,1.71875,1.625,0.6086027026176453,37600,0.0,
1980-11-05 00:00:00+00:00,0.0,1.75,1.734375,0.6141351461410522,4800,0.0,
1980-11-06 00:00:00+00:00,0.0,1.71875,1.71875,0.6086027026176453,9600,0.0,
1980-11-07 00:00:00+00:00,0.0,1.71875,1.6875,0.6086027026176453,168000,0.0,
1980-11-10 00:00:00+00:00,0.0,1.734375,1.71875,0.6141351461410522,2400,0.0,
1980-11-11 00:00:00+00:00,0.0,1.71875,1.71875,0.6086027026176453,5600,0.0,
1980-11-12 00:00:00+00:00,0.0,1.75,1.734375,0.6196680068969727,8800,0.0,
1980-11-13 00:00:00+00:00,0.0,1.75,1.75,0.6196680068969727,9600,0.0,
1980-11-14 00:00:00+00:00,0.0,1.75,1.75,0.6196680068969727,6400,0.0,
1980-11-17 00:00:00+00:00,0.0,1.734375,1.734375,0.6141351461410522,800,0.0,
1980-11-18 00:00:00+00:00,0.0,1.75,1.75,0.6196680068969727,15200,0.0,
1980-11-19 00:00:00+00:00,0.0,1.765625,1.75,0.6196680068969727,16000,0.0,
1980-11-20 00:00:00+00:00,0.0,1.75,1.75,0.6196680068969727,3200,0.0,
1980-11-21 00:00:00+00:00,0.0,1.71875,1.6875,0.5975373983383179,11200,0.0,
1980-11-24 00:00:00+00:00,0.0,1.65625,1.640625,0.5864716172218323,8000,0.0,
1980-11-25 00:00:00+00:00,0.0,1.625,1.625,0.5754062533378601,2400,0.0,
1980-11-26 00:00:00+00:00,1.625,1.625,1.625,0.5754062533378601,0,0.0,
1980-11-28 00:00:00+00:00,0.0,1.65625,1.65625,0.5864716172218323,1600,0.0,
1980-12-01 00:00:00+00:00,0.0,1.640625,1.640625,0.5809389352798462,800,0.0,
1980-12-02 00:00:00+00:00,0.0,1.625,1.625,0.5754062533378601,5600,0.0,
1980-12-03 00:00:00+00:00,0.0,1.640625,1.609375,0.5809389352798462,14400,0.0,
1980-12-04 00:00:00+00:00,0.0,1.65625,1.609375,0.5754062533378601,4800,0.0,
1980-12-05 00:00:00+00:00,1.625,1.625,1.625,0.5754062533378601,0,0.0,
1980-12-08 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,5600,0.0,
1980-12-09 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,800,0.0,
1980-12-10 00:00:00+00:00,0.0,1.640625,1.609375,0.5698734521865845,5600,0.0,
1980-12-11 00:00:00+00:00,0.0,1.59375,1.59375,0.5643404722213745,1600,0.0,
1980-12-12 00:00:00+00:00,0.0,1.625,1.59375,0.5754062533378601,3200,0.0,
1980-12-15 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,800,0.0,
1980-12-16 00:00:00+00:00,0.0,1.609375,1.59375,0.5698734521865845,10400,0.0,
1980-12-17 00:00:00+00:00,0.0,1.59375,1.578125,0.5588076710700989,8800,0.0,
1980-12-18 00:00:00+00:00,1.578125,1.578125,1.578125,0.5588076710700989,0,0.0,
1980-12-19 00:00:00+00:00,1.578125,1.578125,1.578125,0.5588076710700989,0,0.0,
1980-12-22 00:00:00+00:00,0.0,1.5625,1.5625,0.5532751679420471,3200,0.0,
1980-12-23 00:00:00+00:00,0.0,1.5625,1.53125,0.5422096252441406,3200,0.0,
1980-12-24 00:00:00+00:00,0.0,1.53125,1.53125,0.5422096252441406,800,0.0,
1980-12-26 00:00:00+00:00,0.0,1.59375,1.5625,0.5643404722213745,11200,0.0,
1980-12-29 00:00:00+00:00,0.0,1.5625,1.5625,0.5532751679420471,5600,0.0,
1980-12-30 00:00:00+00:00,0.0,1.53125,1.53125,0.5422096252441406,2400,0.0,
1980-12-31 00:00:00+00:00,0.0,1.546875,1.515625,0.5366768836975098,12800,0.0,
1981-01-02 00:00:00+00:00,0.0,1.484375,1.484375,0.525611162185669,7200,0.0,
1981-01-05 00:00:00+00:00,0.0,1.5,1.5,0.5311442613601685,4800,0.0,
1981-01-06 00:00:00+00:00,0.0,1.65625,1.546875,0.5864716172218323,94400,0.0,
1981-01-07 00:00:00+00:00,0.0,1.640625,1.609375,0.5809389352798462,41600,0.0,
1981-01-08 00:00:00+00:00,0.0,1.625,1.609375,0.5754062533378601,6400,0.0,
1981-01-09 00:00:00+00:00,0.0,1.59375,1.59375,0.5643404722213745,19200,0.0,
1981-01-12 00:00:00+00:00,0.0,1.640625,1.59375,0.5809389352798462,7200,0.0,
1981-01-13 00:00:00+00:00,0.0,1.625,1.625,0.5754062533378601,3200,0.0,
1981-01-14 00:00:00+00:00,0.0,1.609375,1.59375,0.5643404722213745,8000,0.0,
1981-01-15 00:00:00+00:00,0.0,1.609375,1.578125,0.5698734521865845,12800,0.0,
1981-01-16 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,5600,0.0,
1981-01-19 00:00:00+00:00,0.0,1.71875,1.640625,0.6086027026176453,34400,0.0,
1981-01-20 00:00:00+00:00,0.0,1.734375,1.703125,0.6086027026176453,44800,0.0,
1981-01-21 00:00:00+00:00,0.0,1.703125,1.6875,0.5975373983383179,4000,0.0,
1981-01-22 00:00:00+00:00,0.0,1.65625,1.65625,0.5864716172218323,5600,0.0,
1981-01-23 00:00:00+00:00,0.0,1.65625,1.640625,0.5809389352798462,6400,0.0,
1981-01-26 00:00:00+00:00,0.0,1.65625,1.640625,0.5809389352798462,2400,0.0,
1981-01-27 00:00:00+00:00,0.0,1.625,1.625,0.5754062533378601,5600,0.0,
1981-01-28 00:00:00+00:00,0.0,1.625,1.609375,0.5698734521865845,20000,0.0,
1981-01-29 00:00:00+00:00,0.0,1.625,1.609375,0.5754062533378601,4000,0.0,
1981-01-30 00:00:00+00:00,0.0,1.625,1.625,0.5754062533378601,800,0.0,
1981-02-02 00:00:00+00:00,0.0,1.625,1.609375,0.5698734521865845,8000,0.0,
1981-02-03 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,1600,0.0,
1981-02-04 00:00:00+00:00,0.0,1.640625,1.625,0.5754062533378601,1600,0.0,
1981-02-05 00:00:00+00:00,1.625,1.625,1.625,0.5754062533378601,0,0.0,
1981-02-06 00:00:00+00:00,1.625,1.625,1.625,0.5754062533378601,0,0.0,
1981-02-09 00:00:00+00:00,0.0,1.625,1.59375,0.5643404722213745,10400,0.0,
1981-02-10 00:00:00+00:00,0.0,1.625,1.59375,0.5643404722213745,10400,0.0,
1981-02-11 00:00:00+00:00,0.0,1.609375,1.578125,0.5588076710700989,3200,0.0,
1981-02-12 00:00:00+00:00,0.0,1.59375,1.5625,0.5532751679420471,14400,0.0,
1981-02-13 00:00:00+00:00,1.5625,1.5625,1.5625,0.5532751679420471,0,0.0,
1981-02-17 00:00:00+00:00,0.0,1.59375,1.5625,0.5532751679420471,9600,0.0,
1981-02-18 00:00:00+00:00,0.0,1.5625,1.5625,0.5532751679420471,2400,0.0,
1981-02-19 00:00:00+00:00,1.5625,1.5625,1.5625,0.5532751679420471,0,0.0,
1981-02-20 00:00:00+00:00,0.0,1.59375,1.5625,0.5532751679420471,9600,0.0,
1981-02-23 00:00:00+00:00,0.0,1.53125,1.53125,0.5422096252441406,9600,0.0,
1981-02-24 00:00:00+00:00,0.0,1.578125,1.546875,0.5477424263954163,8000,0.0,
1981-02-25 00:00:00+00:00,0.0,1.546875,1.5,0.5366768836975098,8000,0.0,
1981-02-26 00:00:00+00:00,0.0,1.546875,1.515625,0.5366768836975098,4000,0.0,
1981-02-27 00:00:00+00:00,0.0,1.53125,1.5,0.5422096252441406,4800,0.0,
1981-03-02 00:00:00+00:00,1.53125,1.53125,1.53125,0.5422096252441406,0,0.0,
1981-03-03 00:00:00+00:00,0.0,1.53125,1.5,0.5422096252441406,17600,0.0,
1981-03-04 00:00:00+00:00,0.0,1.5625,1.546875,0.5532751679420471,8800,0.0,
1981-03-05 00:00:00+00:00,0.0,1.5625,1.546875,0.5477424263954163,5600,0.0,
1981-03-06 00:00:00+00:00,0.0,1.5625,1.5625,0.5532751679420471,800,0.0,
1981-03-09 00:00:00+00:00,0.0,1.5625,1.5625,0.5532751679420471,2400,0.0,
1981-03-10 00:00:00+00:00,0.0,1.609375,1.59375,0.5698734521865845,5600,0.0,
1981-03-11 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,5600,0.0,
1981-03-12 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,800,0.0,
1981-03-13 00:00:00+00:00,0.0,1.609375,1.609375,0.5698734521865845,1600,0.0,
1981-03-16 00:00:00+00:00,0.0,1.625,1.609375,0.5698734521865845,12000,0.0,
1981-03-17 00:00:00+00:00,0.0,1.640625,1.609375,0.5754062533378601,11200,0.0,
1981-03-18 00:00:00+00:00,0.0,1.640625,1.609375,0.5809389352798462,1600,0.0,
1981-03-19 00:00:00+00:00,0.0,1.671875,1.65625,0.5864716172218323,9600,0.0,
1981-03-20 00:00:00+00:00,0.0,1.671875,1.65625,0.5864716172218323,7200,0.0,
1981-03-23 00:00:00+00:00,0.0,1.765625,1.6875,0.6196680068969727,21600,0.0,
1981-03-24 00:00:00+00:00,0.0,1.78125,1.75,0.6307336688041687,4000,0.0,
1981-03-25 00:00:00+00:00,0.0,1.859375,1.765625,0.6473321914672852,30400,0.0,
1981-03-26 00:00:00+00:00,0.0,1.859375,1.828125,0.6473321914672852,7200,0.0,
1981-03-27 00:00:00+00:00,0.0,1.984375,1.859375,0.6749955415725708,34400,0.0,
1981-03-30 00:00:00+00:00,0.0,1.90625,1.875,0.6639302372932434,4800,0.0,
1981-03-31 00:00:00+00:00,0.0,1.890625,1.8125,0.6583975553512573,10400,0.0,
1981-04-01 00:00:00+00:00,0.0,1.96875,1.875,0.6971268057823181,76800,0.0,
1981-04-02 00:00:00+00:00,0.0,1.984375,1.96875,0.6971268057823181,44000,0.0,
1981-04-03 00:00:00+00:00,0.0,1.984375,1.96875,0.7026591300964355,1600,0.0,
1981-04-06 00:00:00+00:00,0.0,1.984375,1.96875,0.6971268057823181,10400,0.0,
1981-04-07 00:00:00+00:00,0.0,1.984375,1.953125,0.6915938854217529,29600,0.0,
1981-04-08 00:00:00+00:00,0.0,1.953125,1.953125,0.6915938854217529,2400,0.0,
1981-04-09 00:00:00+00:00,0.0,1.984375,1.953125,0.6971268057823181,12800,0.0,
1981-04-10 00:00:00+00:00,0.0,1.984375,1.953125,0.6915938854217529,22400,0.0,
1981-04-13 00:00:00+00:00,0.0,1.96875,1.9375,0.6971268057823181,22400,0.0,
1981-04-14 00:00:00+00:00,0.0,1.96875,1.9375,0.6971268057823181,10400,0.0,
1981-04-15 00:00:00+00:00,0.0,2.0,1.953125,0.6971268057823181,38400,0.0,
1981-04-16 00:00:00+00:00,0.0,2.0,1.984375,0.7026591300964355,8800,0.0,
1981-04-20 00:00:00+00:00,0.0,2.015625,2.0,0.7137247323989868,35200,0.0,
1981-04-21 00:00:00+00:00,0.0,2.015625,2.0,0.7081921100616455,9600,0.0,
1981-04-22 00:00:00+00:00,0.0,2.015625,2.0,0.7081921100616455,8000,0.0,
1981-04-23 00:00:00+00:00,0.0,2.015625,2.0,0.7081921100616455,16000,0.0,
1981-04-24 00:00:00+00:00,0.0,2.0,1.984375,0.7026591300964355,4000,0.0,
1981-04-27 00:00:00+00:00,0.0,2.0,1.953125,0.6915938854217529,17600,0.0,
1981-04-28 00:00:00+00:00,0.0,1.96875,1.96875,0.6971268057823181,800,0.0,
1981-04-29 00:00:00+00:00,0.0,2.0,1.96875,0.6971268057823181,2400,0.0,
1981-04-30 00:00:00+00:00,0.0,2.0,1.984375,0.7026591300964355,4000,0.0,
1981-05-01 00:00:00+00:00,0.0,2.1875,2.015625,0.7635198831558228,167200,0.0,
1981-05-04 00:00:00+00:00,0.0,2.15625,2.0,0.7081921100616455,43200,0.0,
1981-05-05 00:00:00+00:00,0.0,2.0,1.96875,0.7081921100616455,7200,0.0,
1981-05-06 00:00:00+00:00,0.0,1.984375,1.984375,0.7026591300964355,4000,0.0,
1981-05-07 00:00:00+00:00,0.0,2.0625,2.015625,0.7303231358528137,5600,0.0,
1981-05-08 00:00:00+00:00,0.0,2.0625,2.03125,0.7303231358528137,2400,0.0,
1981-05-11 00:00:00+00:00,0.0,2.0625,2.015625,0.7192580103874207,5600,0.0,
1981-05-12 00:00:00+00:00,0.0,2.109375,2.0625,0.7469211220741272,6400,0.0,
