date,SGLY_Open,SGLY_High,SGLY_Low,SGLY_Close,SGLY_Volume,SGLY_Dividends,SGLY_Stock Splits
2018-07-27 00:00:00+00:00,57.5,59.0,56.5,57.0,638,,
2018-07-30 00:00:00+00:00,57.0,58.0,56.5,56.5,70,,
2018-07-31 00:00:00+00:00,56.5,59.5,56.5,59.0,516,,
2018-08-01 00:00:00+00:00,59.0,59.5,56.5,59.0,618,,
2018-08-02 00:00:00+00:00,58.0,59.0,57.0,58.0,374,,
2018-08-03 00:00:00+00:00,58.0,58.0,56.5,58.0,350,,
2018-08-06 00:00:00+00:00,56.5,60.0,56.5,57.0,834,,
2018-08-07 00:00:00+00:00,56.5,60.0,56.5,60.0,258,,
2018-08-08 00:00:00+00:00,60.0,61.5,58.0,59.5,258,,
2018-08-09 00:00:00+00:00,60.0,61.0,59.0,60.0,168,,
2018-08-10 00:00:00+00:00,58.5,60.0,58.5,59.0,290,,
2018-08-13 00:00:00+00:00,59.0,60.0,57.5,57.5,436,,
2018-08-14 00:00:00+00:00,57.5,58.5,56.5,57.5,426,,
2018-08-15 00:00:00+00:00,57.0,58.5,55.0,57.5,1482,,
2018-08-16 00:00:00+00:00,58.0,58.0,55.0,55.0,224,,
2018-08-17 00:00:00+00:00,55.5,59.0,55.5,58.0,504,,
2018-08-20 00:00:00+00:00,58.0,58.5,56.5,56.5,180,,
2018-08-21 00:00:00+00:00,56.0,57.5,56.0,56.0,450,,
2018-08-22 00:00:00+00:00,56.5,57.5,53.5,57.5,2540,,
2018-08-23 00:00:00+00:00,56.5,56.5,52.5,53.5,900,,
2018-08-24 00:00:00+00:00,54.0,54.5,53.0,54.5,934,,
2018-08-27 00:00:00+00:00,55.0,56.5,53.0,54.5,682,,
2018-08-28 00:00:00+00:00,55.0,55.0,53.5,54.0,268,,
2018-08-29 00:00:00+00:00,54.5,54.5,54.0,54.0,76,,
2018-08-30 00:00:00+00:00,54.5,55.0,54.5,55.0,368,,
2018-08-31 00:00:00+00:00,55.0,56.5,54.0,54.0,220,,
2018-09-04 00:00:00+00:00,54.5,55.5,54.0,55.0,486,,
2018-09-05 00:00:00+00:00,55.0,55.5,55.0,55.0,230,,
2018-09-06 00:00:00+00:00,55.5,56.0,54.0,54.0,196,,
2018-09-07 00:00:00+00:00,54.0,54.5,54.0,54.5,608,,
2018-09-10 00:00:00+00:00,54.5,55.5,54.0,54.0,632,,
2018-09-11 00:00:00+00:00,56.0,56.0,54.0,55.0,206,,
2018-09-12 00:00:00+00:00,55.0,55.0,54.0,55.0,334,,
2018-09-13 00:00:00+00:00,55.0,55.0,52.5,54.0,1100,,
2018-09-14 00:00:00+00:00,54.0,54.5,52.5,53.5,242,,
2018-09-17 00:00:00+00:00,55.0,56.5,54.5,55.0,1240,,
2018-09-18 00:00:00+00:00,56.0,56.0,54.0,54.0,726,,
2018-09-19 00:00:00+00:00,55.5,56.5,53.0,55.0,1324,,
2018-09-20 00:00:00+00:00,55.0,56.0,52.5,54.0,1724,,
2018-09-21 00:00:00+00:00,56.5,56.5,54.0,55.0,2212,,
2018-09-24 00:00:00+00:00,54.0,56.5,54.0,54.5,1062,,
2018-09-25 00:00:00+00:00,54.5,65.5,54.5,59.5,13438,,
2018-09-26 00:00:00+00:00,59.5,62.0,57.0,57.0,2082,,
2018-09-27 00:00:00+00:00,58.0,62.5,56.0,60.5,3862,,
2018-09-28 00:00:00+00:00,64.0,65.0,56.0,58.5,6154,,
2018-10-01 00:00:00+00:00,58.0,58.0,56.0,56.0,1232,,
2018-10-02 00:00:00+00:00,56.0,57.5,55.5,55.5,882,,
2018-10-03 00:00:00+00:00,55.5,56.0,54.0,54.5,1046,,
2018-10-04 00:00:00+00:00,55.0,56.0,54.0,54.5,1036,,
2018-10-05 00:00:00+00:00,55.0,56.0,54.0,54.0,452,,
2018-10-08 00:00:00+00:00,54.5,55.5,49.5,52.0,3874,,
2018-10-09 00:00:00+00:00,50.5,51.0,50.0,51.0,2824,,
2018-10-10 00:00:00+00:00,50.5,50.5,44.0,46.5,1240,,
2018-10-11 00:00:00+00:00,46.5,47.5,45.0,46.5,1530,,
2018-10-12 00:00:00+00:00,46.0,49.5,45.5,46.5,2672,,
2018-10-15 00:00:00+00:00,47.0,55.5,45.5,50.5,10446,,
2018-10-16 00:00:00+00:00,50.5,51.5,49.0,49.0,790,,
2018-10-17 00:00:00+00:00,49.5,49.5,48.0,49.0,1054,,
2018-10-18 00:00:00+00:00,49.0,53.0,49.0,49.5,2624,,
2018-10-19 00:00:00+00:00,50.0,55.0,50.0,51.0,2942,,
2018-10-22 00:00:00+00:00,57.5,71.5,55.0,63.0,58946,,
2018-10-23 00:00:00+00:00,53.0,60.0,52.5,60.0,12686,,
2018-10-24 00:00:00+00:00,59.5,62.0,55.5,55.5,4490,,
2018-10-25 00:00:00+00:00,57.0,58.5,55.0,58.0,2294,,
2018-10-26 00:00:00+00:00,57.0,60.0,55.0,57.5,4362,,
2018-10-29 00:00:00+00:00,60.0,69.5,58.5,63.0,29536,,
2018-10-30 00:00:00+00:00,62.5,66.0,60.5,65.0,7072,,
2018-10-31 00:00:00+00:00,65.5,75.0,62.5,72.5,25886,,
2018-11-01 00:00:00+00:00,74.0,80.0,68.0,75.0,23696,,
2018-11-02 00:00:00+00:00,75.0,76.0,65.5,70.5,8454,,
2018-11-05 00:00:00+00:00,70.0,72.0,66.0,69.5,3050,,
2018-11-06 00:00:00+00:00,69.0,70.5,65.0,67.0,3122,,
2018-11-07 00:00:00+00:00,67.5,67.5,63.0,63.5,5370,,
2018-11-08 00:00:00+00:00,62.5,62.5,57.5,62.5,3486,,
2018-11-09 00:00:00+00:00,62.5,66.0,60.5,64.0,6276,,
2018-11-12 00:00:00+00:00,63.5,64.0,58.0,59.5,2890,,
2018-11-13 00:00:00+00:00,61.0,64.5,58.5,64.5,4370,,
2018-11-14 00:00:00+00:00,59.0,61.5,52.5,53.0,9986,,
2018-11-15 00:00:00+00:00,53.5,54.5,48.5,48.5,4354,,
2018-11-16 00:00:00+00:00,50.5,51.5,49.0,51.5,1742,,
2018-11-19 00:00:00+00:00,51.0,54.5,49.0,51.0,2128,,
2018-11-20 00:00:00+00:00,50.0,54.5,50.0,51.0,1624,,
2018-11-21 00:00:00+00:00,51.5,53.5,51.0,51.0,806,,
2018-11-23 00:00:00+00:00,50.0,53.0,50.0,51.5,1124,,
2018-11-26 00:00:00+00:00,51.5,54.5,50.5,51.0,1026,,
2018-11-27 00:00:00+00:00,50.5,52.0,50.5,51.0,642,,
2018-11-28 00:00:00+00:00,51.0,53.5,50.5,52.0,674,,
2018-11-29 00:00:00+00:00,51.0,52.5,50.5,51.0,588,,
2018-11-30 00:00:00+00:00,50.5,52.5,50.0,52.0,1746,,
2018-12-03 00:00:00+00:00,52.5,53.5,51.0,52.5,554,,
2018-12-04 00:00:00+00:00,52.5,52.5,48.5,49.0,952,,
2018-12-06 00:00:00+00:00,50.0,50.5,47.0,47.5,892,,
2018-12-07 00:00:00+00:00,47.5,50.0,47.5,47.5,130,,
2018-12-10 00:00:00+00:00,45.0,48.5,45.0,45.5,1304,,
2018-12-11 00:00:00+00:00,45.5,47.5,44.5,44.5,1116,,
2018-12-12 00:00:00+00:00,45.5,45.5,43.0,43.0,1438,,
2018-12-13 00:00:00+00:00,44.5,44.5,42.5,43.0,756,,
2018-12-14 00:00:00+00:00,43.0,44.5,43.0,43.0,726,,
2018-12-17 00:00:00+00:00,42.5,43.0,40.0,41.0,838,,
2018-12-18 00:00:00+00:00,41.5,42.5,38.0,40.5,1486,,
2018-12-19 00:00:00+00:00,40.5,48.0,39.0,40.0,3438,,
2018-12-20 00:00:00+00:00,41.0,41.0,38.0,38.5,668,,
2018-12-21 00:00:00+00:00,40.0,40.0,37.5,37.5,816,,
2018-12-24 00:00:00+00:00,38.5,39.5,37.5,37.5,838,,
2018-12-26 00:00:00+00:00,38.5,39.5,37.5,39.5,674,,
2018-12-27 00:00:00+00:00,39.5,39.5,37.5,38.0,1522,,
2018-12-28 00:00:00+00:00,38.0,39.0,37.5,38.5,972,,
2018-12-31 00:00:00+00:00,37.5,39.0,37.5,38.5,1406,,
2019-01-02 00:00:00+00:00,38.5,44.5,38.5,42.5,1092,,
2019-01-03 00:00:00+00:00,39.5,42.5,39.0,42.5,196,,
2019-01-04 00:00:00+00:00,41.0,45.0,41.0,45.0,70,,
2019-01-07 00:00:00+00:00,46.0,47.0,43.5,43.5,618,,
2019-01-08 00:00:00+00:00,44.0,45.0,40.5,42.5,1150,,
2019-01-09 00:00:00+00:00,41.5,43.0,41.0,42.5,856,,
2019-01-10 00:00:00+00:00,42.5,49.5,42.5,46.0,6880,,
2019-01-11 00:00:00+00:00,46.0,49.0,44.0,46.5,1050,,
2019-01-14 00:00:00+00:00,45.0,46.5,42.5,44.0,1578,,
2019-01-15 00:00:00+00:00,43.5,45.5,42.5,42.5,2308,,
2019-01-16 00:00:00+00:00,42.5,44.0,41.0,42.0,870,,
2019-01-17 00:00:00+00:00,41.5,44.0,40.5,42.0,1448,,
2019-01-18 00:00:00+00:00,41.0,44.5,39.0,39.5,4006,,
2019-01-22 00:00:00+00:00,39.0,41.0,39.0,39.0,590,,
2019-01-23 00:00:00+00:00,39.0,39.0,39.0,39.0,754,,
2019-01-24 00:00:00+00:00,39.0,40.5,39.0,39.0,536,,
2019-01-25 00:00:00+00:00,40.0,41.0,39.5,40.0,2678,,
2019-01-28 00:00:00+00:00,40.0,40.5,39.0,39.0,1280,,
2019-01-29 00:00:00+00:00,39.5,39.5,39.0,39.5,278,,
2019-01-30 00:00:00+00:00,39.5,40.0,39.0,40.0,196,,
2019-01-31 00:00:00+00:00,39.5,40.0,39.0,39.5,662,,
2019-02-01 00:00:00+00:00,38.0,40.0,37.5,40.0,2316,,
2019-02-04 00:00:00+00:00,40.0,40.0,38.0,39.0,206,,
2019-02-05 00:00:00+00:00,38.5,39.0,38.5,39.0,374,,
2019-02-06 00:00:00+00:00,39.0,40.0,38.0,40.0,238,,
2019-02-07 00:00:00+00:00,39.0,41.5,38.5,40.0,3606,,
2019-02-08 00:00:00+00:00,40.0,41.0,38.5,40.0,796,,
2019-02-11 00:00:00+00:00,40.5,42.0,40.0,41.0,762,,
2019-02-12 00:00:00+00:00,41.0,42.5,38.0,41.5,2702,,
2019-02-13 00:00:00+00:00,39.0,42.0,39.0,42.0,1970,,
2019-02-14 00:00:00+00:00,45.0,45.0,40.5,42.5,1134,,
2019-02-15 00:00:00+00:00,42.5,45.5,42.5,45.0,1800,,
2019-02-19 00:00:00+00:00,45.5,46.5,45.0,45.0,696,,
2019-02-20 00:00:00+00:00,45.0,46.5,45.0,45.5,3448,,
2019-02-21 00:00:00+00:00,46.5,47.5,44.0,46.5,2344,,
2019-02-22 00:00:00+00:00,46.5,46.5,44.5,46.0,1160,,
2019-02-25 00:00:00+00:00,47.0,52.0,46.5,50.0,3202,,
2019-02-26 00:00:00+00:00,51.5,53.5,50.5,51.5,1180,,
2019-02-27 00:00:00+00:00,52.0,52.0,50.0,50.5,1410,,
2019-02-28 00:00:00+00:00,50.0,52.0,50.0,51.5,650,,
2019-03-01 00:00:00+00:00,50.5,51.0,46.0,48.5,4630,,
2019-03-04 00:00:00+00:00,48.5,49.5,45.0,47.0,2410,,
2019-03-05 00:00:00+00:00,46.5,48.5,46.0,47.5,1302,,
2019-03-06 00:00:00+00:00,47.5,48.5,45.5,47.0,1076,,
2019-03-07 00:00:00+00:00,46.0,49.0,45.0,49.0,4124,,
2019-03-08 00:00:00+00:00,47.5,50.0,45.0,49.0,2374,,
2019-03-11 00:00:00+00:00,51.5,51.5,47.5,49.0,2006,,
2019-03-12 00:00:00+00:00,49.0,50.5,47.0,48.5,1726,,
2019-03-13 00:00:00+00:00,47.0,47.5,45.0,45.5,1040,,
2019-03-14 00:00:00+00:00,45.0,46.0,45.0,45.0,682,,
2019-03-15 00:00:00+00:00,45.0,46.5,45.0,45.5,1306,,
2019-03-18 00:00:00+00:00,46.0,47.0,45.5,46.0,708,,
2019-03-19 00:00:00+00:00,45.5,46.5,45.5,45.5,500,,
2019-03-20 00:00:00+00:00,46.0,47.0,45.5,47.0,610,,
2019-03-21 00:00:00+00:00,47.0,47.0,45.0,46.0,1262,,
2019-03-22 00:00:00+00:00,46.5,47.0,45.0,46.5,864,,
2019-03-25 00:00:00+00:00,45.5,46.5,41.0,43.5,1774,,
2019-03-26 00:00:00+00:00,42.5,44.5,42.5,43.5,476,,
2019-03-27 00:00:00+00:00,43.5,45.5,43.5,43.5,482,,
2019-03-28 00:00:00+00:00,44.0,44.5,43.5,44.0,370,,
2019-03-29 00:00:00+00:00,45.5,45.5,42.0,44.5,804,,
2019-04-01 00:00:00+00:00,42.5,44.0,42.5,43.5,400,,
2019-04-02 00:00:00+00:00,42.5,44.5,42.5,44.5,298,,
2019-04-03 00:00:00+00:00,44.5,44.5,43.0,44.0,92,,
2019-04-04 00:00:00+00:00,43.0,44.0,43.0,44.0,206,,
2019-04-05 00:00:00+00:00,44.0,45.0,43.0,45.0,290,,
2019-04-08 00:00:00+00:00,45.0,45.0,43.0,43.0,744,,
2019-04-09 00:00:00+00:00,43.0,44.5,43.0,43.0,116,,
2019-04-10 00:00:00+00:00,43.0,44.0,42.0,43.5,752,,
2019-04-11 00:00:00+00:00,44.0,44.0,42.5,44.0,634,,
2019-04-12 00:00:00+00:00,44.0,44.0,42.5,43.0,240,,
2019-04-15 00:00:00+00:00,43.0,45.0,40.5,42.5,572,,
2019-04-16 00:00:00+00:00,43.0,43.0,41.5,42.5,618,,
2019-04-17 00:00:00+00:00,42.0,43.5,41.5,43.0,188,,
2019-04-18 00:00:00+00:00,42.5,44.5,41.5,44.5,394,,
2019-04-22 00:00:00+00:00,42.5,44.5,42.0,44.5,220,,
2019-04-23 00:00:00+00:00,43.0,44.5,42.5,44.5,142,,
2019-04-24 00:00:00+00:00,44.5,44.5,43.0,44.0,116,,
2019-04-25 00:00:00+00:00,43.5,44.5,43.5,44.5,268,,
2019-04-26 00:00:00+00:00,43.5,44.5,43.5,44.5,90,,
2019-04-29 00:00:00+00:00,44.5,44.5,42.5,44.5,870,,
2019-04-30 00:00:00+00:00,44.5,45.0,43.0,45.0,472,,
2019-05-01 00:00:00+00:00,44.0,46.0,44.0,45.0,520,,
2019-05-02 00:00:00+00:00,44.5,46.5,44.0,45.0,1202,,
2019-05-03 00:00:00+00:00,44.0,45.0,42.5,45.0,984,,
2019-05-06 00:00:00+00:00,44.5,44.5,42.5,44.5,754,,
2019-05-07 00:00:00+00:00,43.0,43.0,38.5,40.5,2136,,
2019-05-08 00:00:00+00:00,40.5,40.5,36.5,40.5,916,,
2019-05-09 00:00:00+00:00,40.5,40.5,39.0,40.0,648,,
2019-05-10 00:00:00+00:00,40.0,40.0,39.0,40.0,852,,
2019-05-13 00:00:00+00:00,37.0,40.0,37.0,40.0,296,,
2019-05-14 00:00:00+00:00,40.0,40.0,37.5,39.5,966,,
2019-05-15 00:00:00+00:00,40.0,40.0,38.5,39.0,1066,,
2019-05-16 00:00:00+00:00,40.0,44.0,40.0,41.0,1456,,
2019-05-17 00:00:00+00:00,42.0,42.5,39.5,41.5,386,,
2019-05-20 00:00:00+00:00,40.0,40.5,38.5,38.5,794,,
2019-05-21 00:00:00+00:00,40.5,40.5,38.0,40.0,150,,
2019-05-22 00:00:00+00:00,40.5,41.0,40.5,41.0,212,,
2019-05-23 00:00:00+00:00,41.0,41.0,38.0,39.0,208,,
2019-05-24 00:00:00+00:00,41.0,41.0,39.0,39.5,1534,,
2019-05-28 00:00:00+00:00,39.0,40.0,38.0,38.0,470,,
2019-05-29 00:00:00+00:00,39.0,40.0,36.0,39.5,182,,
2019-05-30 00:00:00+00:00,39.5,39.5,36.0,39.0,690,,
2019-05-31 00:00:00+00:00,38.0,38.5,37.0,37.5,276,,
2019-06-03 00:00:00+00:00,37.0,38.5,37.0,38.5,558,,
2019-06-04 00:00:00+00:00,36.5,38.0,32.0,35.0,2052,,
2019-06-05 00:00:00+00:00,35.0,37.0,35.0,35.0,216,,
2019-06-06 00:00:00+00:00,34.0,36.0,33.5,35.0,152,,
2019-06-07 00:00:00+00:00,32.0,38.0,32.0,35.0,354,,
2019-06-10 00:00:00+00:00,35.0,37.5,35.0,35.5,338,,
2019-06-11 00:00:00+00:00,36.5,37.0,35.0,35.0,388,,
2019-06-12 00:00:00+00:00,35.5,37.0,35.5,36.5,116,,
2019-06-13 00:00:00+00:00,35.5,37.0,35.5,36.0,426,,
2019-06-14 00:00:00+00:00,36.0,36.0,35.0,36.0,1110,,
2019-06-17 00:00:00+00:00,36.0,36.0,34.5,35.5,884,,
2019-06-18 00:00:00+00:00,35.5,37.0,34.5,36.0,424,,
2019-06-19 00:00:00+00:00,37.0,38.5,35.0,36.0,594,,
2019-06-20 00:00:00+00:00,36.0,37.5,34.0,36.5,2926,,
2019-06-21 00:00:00+00:00,35.0,36.5,35.0,36.5,164,,
2019-06-24 00:00:00+00:00,36.5,36.5,36.0,36.0,84,,
2019-06-25 00:00:00+00:00,34.5,36.5,34.5,36.0,112,,
2019-06-26 00:00:00+00:00,36.5,36.5,36.0,36.0,56,,
2019-06-27 00:00:00+00:00,36.5,36.5,34.5,35.0,146,,
2019-06-28 00:00:00+00:00,34.5,36.0,34.0,35.5,806,,
2019-07-01 00:00:00+00:00,35.5,36.0,34.5,36.0,60,,
2019-07-02 00:00:00+00:00,36.0,36.0,35.5,36.0,1388,,
2019-07-03 00:00:00+00:00,36.0,36.0,35.5,36.0,250,,
2019-07-05 00:00:00+00:00,36.0,36.0,34.0,36.0,120,,
2019-07-08 00:00:00+00:00,36.0,36.0,33.0,35.0,330,,
2019-07-09 00:00:00+00:00,35.5,37.5,34.0,35.5,2166,,
2019-07-10 00:00:00+00:00,35.0,38.5,34.5,38.5,276,,
2019-07-11 00:00:00+00:00,38.5,38.5,35.0,37.5,700,,
2019-07-12 00:00:00+00:00,36.5,37.5,36.5,37.0,118,,
2019-07-15 00:00:00+00:00,37.0,37.0,36.5,36.5,76,,
2019-07-16 00:00:00+00:00,36.0,37.5,35.0,37.5,30,,
2019-07-17 00:00:00+00:00,37.5,37.5,35.0,35.0,262,,
2019-07-18 00:00:00+00:00,36.0,37.5,34.0,37.5,322,,
2019-07-19 00:00:00+00:00,37.5,37.5,34.5,35.0,610,,
2019-07-22 00:00:00+00:00,35.0,36.0,34.5,35.0,718,,
2019-07-23 00:00:00+00:00,35.0,35.0,34.5,34.5,820,,
2019-07-24 00:00:00+00:00,32.5,35.0,32.5,33.5,256,,
2019-07-25 00:00:00+00:00,32.5,34.5,32.5,33.0,394,,
2019-07-26 00:00:00+00:00,34.5,35.0,33.0,34.5,576,,
2019-07-29 00:00:00+00:00,34.0,34.0,32.0,34.0,464,,
2019-07-30 00:00:00+00:00,34.0,35.0,32.0,32.5,348,,
2019-07-31 00:00:00+00:00,34.5,34.5,33.5,34.0,26,,
2019-08-01 00:00:00+00:00,34.0,34.0,32.0,32.0,202,,
2019-08-02 00:00:00+00:00,33.0,34.0,32.0,32.0,118,,
2019-08-05 00:00:00+00:00,33.5,33.5,32.0,33.5,32,,
2019-08-06 00:00:00+00:00,34.0,34.0,34.0,34.0,28,,
2019-08-07 00:00:00+00:00,33.5,34.0,33.0,33.5,292,,
2019-08-08 00:00:00+00:00,32.5,35.0,32.5,34.5,462,,
2019-08-09 00:00:00+00:00,34.0,35.0,33.5,34.5,112,,
2019-08-12 00:00:00+00:00,33.5,35.0,33.5,35.0,94,,
2019-08-13 00:00:00+00:00,35.0,35.0,33.5,34.5,244,,
2019-08-14 00:00:00+00:00,32.5,34.5,32.5,33.0,104,,
2019-08-15 00:00:00+00:00,34.5,34.5,33.5,33.5,108,,
2019-08-16 00:00:00+00:00,32.5,35.0,32.5,35.0,226,,
2019-08-19 00:00:00+00:00,35.0,35.0,32.5,35.0,240,,
2019-08-20 00:00:00+00:00,34.0,34.0,32.5,33.0,32,,
2019-08-21 00:00:00+00:00,34.0,35.5,34.0,35.0,468,,
2019-08-22 00:00:00+00:00,34.0,37.5,34.0,36.5,1908,,
2019-08-23 00:00:00+00:00,36.5,37.5,35.5,35.5,534,,
2019-08-26 00:00:00+00:00,35.5,36.0,35.0,36.0,168,,
2019-08-27 00:00:00+00:00,35.5,36.0,32.5,33.0,118,,
2019-08-28 00:00:00+00:00,35.0,36.5,35.0,36.5,556,,
2019-08-29 00:00:00+00:00,36.5,36.5,33.5,36.0,564,,
2019-08-30 00:00:00+00:00,36.0,37.0,34.0,36.0,164,,
2019-09-03 00:00:00+00:00,35.5,37.0,35.5,35.5,104,,
2019-09-04 00:00:00+00:00,35.5,37.5,35.5,35.5,256,,
2019-09-05 00:00:00+00:00,35.5,36.5,34.5,36.5,300,,
2019-09-06 00:00:00+00:00,35.5,36.5,35.5,36.5,10,,
2019-09-09 00:00:00+00:00,36.0,36.5,35.5,36.5,44,,
2019-09-10 00:00:00+00:00,36.0,36.0,34.5,34.5,212,,
2019-09-11 00:00:00+00:00,34.5,35.5,34.5,35.5,58,,
2019-09-12 00:00:00+00:00,35.0,36.0,34.5,34.5,38,,
2019-09-13 00:00:00+00:00,36.0,36.0,34.0,35.0,272,,
2019-09-16 00:00:00+00:00,34.5,36.5,34.5,36.0,630,,
2019-09-17 00:00:00+00:00,36.0,36.5,35.5,35.5,110,,
2019-09-18 00:00:00+00:00,35.5,36.5,35.5,35.5,216,,
2019-09-19 00:00:00+00:00,36.0,36.5,36.0,36.5,58,,
2019-09-20 00:00:00+00:00,36.5,36.5,36.0,36.0,454,,
2019-09-23 00:00:00+00:00,36.5,39.5,36.5,36.5,1550,,
2019-09-24 00:00:00+00:00,38.0,39.5,33.5,38.5,506,,
2019-09-25 00:00:00+00:00,36.5,38.5,36.5,38.0,190,,
2019-09-26 00:00:00+00:00,37.0,38.5,35.5,38.5,430,,
2019-09-27 00:00:00+00:00,38.0,38.0,36.0,36.5,176,,
2019-09-30 00:00:00+00:00,36.0,38.0,36.0,38.0,192,,
2019-10-01 00:00:00+00:00,36.0,36.0,34.5,35.0,1704,,
2019-10-02 00:00:00+00:00,35.5,35.5,34.5,34.5,82,,
2019-10-03 00:00:00+00:00,34.5,34.5,34.0,34.0,238,,
2019-10-04 00:00:00+00:00,34.0,35.5,32.5,35.0,1322,,
2019-10-07 00:00:00+00:00,35.0,35.5,33.0,35.0,1062,,
2019-10-08 00:00:00+00:00,35.0,35.0,34.0,34.5,244,,
2019-10-09 00:00:00+00:00,34.5,35.0,33.0,34.5,222,,
2019-10-10 00:00:00+00:00,34.0,36.0,34.0,35.5,2520,,
2019-10-11 00:00:00+00:00,35.5,35.5,33.5,35.0,1236,,
2019-10-14 00:00:00+00:00,35.0,37.0,35.0,37.0,2792,,
2019-10-15 00:00:00+00:00,38.0,38.5,34.0,38.0,2506,,
2019-10-16 00:00:00+00:00,37.0,38.0,37.0,38.0,554,,
2019-10-17 00:00:00+00:00,38.0,39.0,37.5,38.5,908,,
2019-10-18 00:00:00+00:00,38.5,40.0,38.0,39.5,870,,
2019-10-21 00:00:00+00:00,40.5,40.5,38.0,38.0,428,,
2019-10-22 00:00:00+00:00,39.5,40.0,38.0,38.5,212,,
2019-10-23 00:00:00+00:00,39.0,40.0,39.0,39.5,192,,
2019-10-24 00:00:00+00:00,39.5,40.5,39.0,40.0,66,,
2019-10-25 00:00:00+00:00,39.5,40.5,37.5,39.0,96,,
2019-10-28 00:00:00+00:00,38.5,40.0,37.5,40.0,338,,
2019-10-29 00:00:00+00:00,39.0,40.0,38.5,40.0,954,,
2019-10-30 00:00:00+00:00,40.0,40.0,38.0,38.0,352,,
2019-10-31 00:00:00+00:00,38.5,39.0,37.5,38.5,198,,
2019-11-01 00:00:00+00:00,38.5,39.0,37.5,38.5,514,,
2019-11-04 00:00:00+00:00,39.0,39.0,37.5,38.5,114,,
2019-11-05 00:00:00+00:00,38.5,38.5,35.5,37.0,1072,,
2019-11-06 00:00:00+00:00,36.0,37.0,36.0,37.0,126,,
2019-11-07 00:00:00+00:00,36.0,39.0,35.5,39.0,600,,
2019-11-08 00:00:00+00:00,38.5,38.5,36.0,38.0,208,,
2019-11-11 00:00:00+00:00,38.5,38.5,36.0,36.5,284,,
2019-11-12 00:00:00+00:00,38.0,38.0,37.0,37.5,368,,
2019-11-13 00:00:00+00:00,36.5,37.0,36.0,37.0,168,,
2019-11-14 00:00:00+00:00,36.0,37.0,35.0,36.5,138,,
2019-11-15 00:00:00+00:00,36.5,36.5,36.0,36.5,22,,
2019-11-18 00:00:00+00:00,36.5,37.0,36.5,37.0,42,,
2019-11-19 00:00:00+00:00,36.5,36.5,34.0,34.0,758,,
2019-11-20 00:00:00+00:00,33.0,33.0,24.5,27.0,3236,,
2019-11-21 00:00:00+00:00,26.5,30.0,26.5,27.0,416,,
2019-11-22 00:00:00+00:00,27.0,27.5,25.5,27.0,370,,
2019-11-25 00:00:00+00:00,27.0,27.0,26.5,26.5,848,,
2019-11-26 00:00:00+00:00,26.5,27.5,25.0,26.5,116,,
2019-11-27 00:00:00+00:00,27.0,27.5,25.0,25.5,1014,,
2019-11-29 00:00:00+00:00,25.5,26.5,24.5,26.5,924,,
2019-12-02 00:00:00+00:00,26.0,26.5,25.0,25.0,1698,,
2019-12-03 00:00:00+00:00,26.0,26.0,24.5,24.5,126,,
2019-12-04 00:00:00+00:00,25.0,26.5,25.0,25.0,592,,
2019-12-05 00:00:00+00:00,25.0,26.5,24.5,26.5,730,,
2019-12-06 00:00:00+00:00,25.5,25.5,25.0,25.0,56,,
2019-12-09 00:00:00+00:00,25.5,26.0,23.5,25.0,702,,
2019-12-10 00:00:00+00:00,25.5,25.5,24.5,24.5,738,,
2019-12-11 00:00:00+00:00,25.0,25.0,22.0,24.0,522,,
2019-12-12 00:00:00+00:00,22.5,24.5,20.5,22.0,1840,,
2019-12-13 00:00:00+00:00,22.0,27.0,20.0,26.0,3498,,
2019-12-16 00:00:00+00:00,27.0,27.0,23.0,26.5,1956,,
2019-12-17 00:00:00+00:00,24.0,25.5,23.0,25.5,1246,,
2019-12-18 00:00:00+00:00,24.0,24.5,22.5,24.5,2752,,
2019-12-19 00:00:00+00:00,22.5,24.5,22.5,24.5,324,,
2019-12-20 00:00:00+00:00,23.0,24.5,22.5,22.5,990,,
2019-12-23 00:00:00+00:00,23.0,23.0,20.0,22.5,1452,,
2019-12-24 00:00:00+00:00,22.5,23.5,22.0,23.5,1438,,
2019-12-26 00:00:00+00:00,23.0,24.5,22.0,24.0,1782,,
2019-12-27 00:00:00+00:00,22.5,24.5,22.5,23.0,1924,,
2019-12-30 00:00:00+00:00,23.0,24.5,23.0,23.5,1050,,
2019-12-31 00:00:00+00:00,23.5,24.0,22.0,22.5,3978,,
2020-01-02 00:00:00+00:00,24.0,24.0,22.5,23.5,218,,
2020-01-03 00:00:00+00:00,25.0,25.0,22.5,23.5,270,,
2020-01-06 00:00:00+00:00,22.5,23.5,21.0,23.5,1726,,
2020-01-07 00:00:00+00:00,23.0,23.0,22.0,22.0,618,,
2020-01-08 00:00:00+00:00,21.0,23.0,20.5,22.0,1626,,
2020-01-09 00:00:00+00:00,21.5,22.5,20.0,21.0,2438,,
2020-01-10 00:00:00+00:00,21.0,23.5,20.0,21.0,2528,,
2020-01-13 00:00:00+00:00,20.0,21.5,20.0,21.5,304,,
2020-01-14 00:00:00+00:00,23.0,26.0,21.5,25.5,5396,,
2020-01-15 00:00:00+00:00,26.0,26.0,24.0,25.0,1362,,
2020-01-16 00:00:00+00:00,24.5,24.5,22.5,24.0,608,,
2020-01-17 00:00:00+00:00,23.0,24.0,23.0,23.0,760,,
2020-01-21 00:00:00+00:00,23.5,25.0,23.5,24.5,1756,,
