date,KNW_Open,KNW_High,KNW_Low,KNW_Close,KNW_Volume,KNW_Dividends,KNW_Stock Splits
2010-05-28 00:00:00+00:00,16.5,16.5,15.0,15.0,47,,
2010-06-01 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2010-06-02 00:00:00+00:00,21.0,21.0,21.0,21.0,100,,
2010-06-03 00:00:00+00:00,21.0,21.0,21.0,21.0,45,,
2010-06-04 00:00:00+00:00,22.5,24.0,22.5,24.0,100,,
2010-06-07 00:00:00+00:00,24.0,24.0,24.0,24.0,33,,
2010-06-08 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
2010-06-09 00:00:00+00:00,22.5,37.5,22.5,37.5,382,,
2010-06-10 00:00:00+00:00,37.5,37.5,37.5,37.5,50,,
2010-06-11 00:00:00+00:00,30.0,30.0,30.0,30.0,45,,
2010-06-14 00:00:00+00:00,37.5,60.0,37.5,60.0,193,,
2010-06-15 00:00:00+00:00,52.5,52.5,52.5,52.5,33,,
2010-06-16 00:00:00+00:00,52.5,52.5,52.5,52.5,0,,
2010-06-17 00:00:00+00:00,45.0,45.0,45.0,45.0,10,,
2010-06-18 00:00:00+00:00,45.0,45.0,45.0,45.0,0,,
2010-06-21 00:00:00+00:00,45.0,45.0,45.0,45.0,0,,
2010-06-22 00:00:00+00:00,45.0,45.0,45.0,45.0,22,,
2010-06-23 00:00:00+00:00,37.5,37.5,37.5,37.5,33,,
2010-06-24 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2010-06-25 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2010-06-28 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2010-06-29 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2010-06-30 00:00:00+00:00,43.5,43.5,43.5,43.5,33,,
2010-07-01 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-02 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-06 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-07 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-08 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-09 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-12 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-13 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-14 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-15 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-16 00:00:00+00:00,43.5,43.5,43.5,43.5,0,,
2010-07-19 00:00:00+00:00,37.5,37.5,36.0,36.0,7,,
2010-07-20 00:00:00+00:00,30.0,30.0,30.0,30.0,65,,
2010-07-21 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-22 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-23 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-26 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-27 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-28 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-29 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-07-30 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-08-02 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-08-03 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-08-04 00:00:00+00:00,27.0,36.0,27.0,36.0,18,,
2010-08-05 00:00:00+00:00,36.0,36.0,36.0,36.0,0,,
2010-08-06 00:00:00+00:00,36.0,36.0,36.0,36.0,0,,
2010-08-09 00:00:00+00:00,36.0,37.5,27.0,27.0,309,,
2010-08-10 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-11 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-12 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-13 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-16 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-17 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-18 00:00:00+00:00,27.0,27.0,27.0,27.0,0,,
2010-08-19 00:00:00+00:00,21.0,30.0,21.0,30.0,13,,
2010-08-20 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
2010-08-23 00:00:00+00:00,33.0,33.0,21.0,33.0,537,,
2010-08-24 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-08-25 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-08-26 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-08-27 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-08-30 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-08-31 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-09-01 00:00:00+00:00,33.0,33.0,33.0,33.0,259,,
2010-09-02 00:00:00+00:00,33.0,33.0,33.0,33.0,67,,
2010-09-03 00:00:00+00:00,33.0,33.0,33.0,33.0,69,,
2010-09-07 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-09-08 00:00:00+00:00,33.0,33.0,33.0,33.0,0,,
2010-09-09 00:00:00+00:00,33.0,33.0,33.0,33.0,7,,
2010-09-10 00:00:00+00:00,33.0,33.0,31.5,31.5,167,,
2010-09-13 00:00:00+00:00,58.5,58.5,58.5,58.5,3,,
2010-09-14 00:00:00+00:00,58.5,60.0,34.5,60.0,624,,
2010-09-15 00:00:00+00:00,54.0,54.0,45.0,45.0,167,,
2010-09-16 00:00:00+00:00,43.5,45.0,42.0,45.0,193,,
2010-09-17 00:00:00+00:00,46.5,48.0,46.5,48.0,133,,
2010-09-20 00:00:00+00:00,46.5,46.5,42.0,42.0,133,,
2010-09-21 00:00:00+00:00,42.0,42.0,42.0,42.0,0,,
2010-09-22 00:00:00+00:00,45.0,45.0,45.0,45.0,100,,
2010-09-23 00:00:00+00:00,45.0,45.0,45.0,45.0,67,,
2010-09-24 00:00:00+00:00,46.5,46.5,46.5,46.5,100,,
2010-09-27 00:00:00+00:00,46.5,48.0,46.5,46.5,157,,
2010-09-28 00:00:00+00:00,43.5,43.5,43.5,43.5,67,,
2010-09-29 00:00:00+00:00,45.0,49.5,45.0,48.0,133,,
2010-09-30 00:00:00+00:00,46.5,49.5,46.5,49.5,287,,
2010-10-01 00:00:00+00:00,52.5,75.0,51.0,67.5,1075,,
2010-10-04 00:00:00+00:00,67.5,67.5,60.0,67.5,316,,
2010-10-05 00:00:00+00:00,67.5,67.5,63.0,67.5,365,,
2010-10-06 00:00:00+00:00,64.5,66.0,60.0,63.0,650,,
2010-10-07 00:00:00+00:00,67.5,67.5,60.0,60.0,529,,
2010-10-08 00:00:00+00:00,60.0,63.0,58.5,58.5,233,,
2010-10-11 00:00:00+00:00,63.0,63.0,58.5,58.5,47,,
2010-10-12 00:00:00+00:00,57.0,58.5,57.0,57.0,167,,
2010-10-13 00:00:00+00:00,55.5,61.5,55.5,61.5,1233,,
2010-10-14 00:00:00+00:00,60.0,64.5,55.5,60.0,761,,
2010-10-15 00:00:00+00:00,60.0,67.5,60.0,67.5,133,,
2010-10-18 00:00:00+00:00,69.0,75.0,64.5,69.0,1236,,
2010-10-19 00:00:00+00:00,82.5,82.5,69.0,70.5,812,,
2010-10-20 00:00:00+00:00,70.5,73.5,55.5,66.0,807,,
2010-10-21 00:00:00+00:00,75.0,75.0,66.0,73.5,977,,
2010-10-22 00:00:00+00:00,75.0,81.0,66.0,73.5,1778,,
2010-10-25 00:00:00+00:00,72.0,82.5,72.0,82.5,2540,,
2010-10-26 00:00:00+00:00,84.0,100.5,82.5,100.5,5294,,
2010-10-27 00:00:00+00:00,100.5,108.0,100.5,105.0,6217,,
2010-10-28 00:00:00+00:00,111.0,111.0,96.0,100.5,4921,,
2010-10-29 00:00:00+00:00,97.5,97.5,67.5,67.5,4056,,
2010-11-01 00:00:00+00:00,76.5,84.0,70.5,84.0,2973,,
2010-11-02 00:00:00+00:00,85.5,87.0,84.0,85.5,2537,,
2010-11-03 00:00:00+00:00,90.0,90.0,78.0,78.0,1500,,
2010-11-04 00:00:00+00:00,90.0,90.0,75.0,84.0,1381,,
2010-11-05 00:00:00+00:00,84.0,84.0,73.5,75.0,1214,,
2010-11-08 00:00:00+00:00,82.5,82.5,69.0,75.0,1073,,
2010-11-09 00:00:00+00:00,75.0,81.0,69.0,73.5,879,,
2010-11-10 00:00:00+00:00,75.0,78.0,69.0,75.0,437,,
2010-11-11 00:00:00+00:00,75.0,75.0,63.0,66.0,816,,
2010-11-12 00:00:00+00:00,67.5,67.5,52.5,60.0,899,,
2010-11-15 00:00:00+00:00,72.0,72.0,46.5,49.5,394,,
2010-11-16 00:00:00+00:00,46.5,58.5,46.5,48.0,511,,
2010-11-17 00:00:00+00:00,46.5,49.5,34.5,36.0,1245,,
2010-11-18 00:00:00+00:00,45.0,45.0,36.0,36.0,489,,
2010-11-19 00:00:00+00:00,36.0,40.5,36.0,37.5,296,,
2010-11-22 00:00:00+00:00,39.0,58.5,37.5,52.5,840,,
2010-11-23 00:00:00+00:00,52.5,55.5,45.0,46.5,461,,
2010-11-24 00:00:00+00:00,45.0,45.0,42.0,42.0,373,,
2010-11-26 00:00:00+00:00,42.0,51.0,42.0,48.0,426,,
2010-11-29 00:00:00+00:00,51.0,52.5,49.5,49.5,543,,
2010-11-30 00:00:00+00:00,52.5,63.0,51.0,63.0,1551,,
2010-12-01 00:00:00+00:00,63.0,63.0,57.0,58.5,804,,
2010-12-02 00:00:00+00:00,63.0,63.0,54.0,63.0,340,,
2010-12-03 00:00:00+00:00,63.0,64.5,58.5,64.5,355,,
2010-12-06 00:00:00+00:00,66.0,67.5,60.0,67.5,508,,
2010-12-07 00:00:00+00:00,69.0,69.0,63.0,64.5,165,,
2010-12-08 00:00:00+00:00,69.0,73.5,58.5,73.5,795,,
2010-12-09 00:00:00+00:00,70.5,78.0,70.5,76.5,1302,,
2010-12-10 00:00:00+00:00,78.0,78.0,70.5,76.5,415,,
2010-12-13 00:00:00+00:00,76.5,76.5,69.0,76.5,180,,
2010-12-14 00:00:00+00:00,69.0,69.0,60.0,67.5,275,,
2010-12-15 00:00:00+00:00,67.5,67.5,51.0,52.5,600,,
2010-12-16 00:00:00+00:00,48.0,52.5,46.5,49.5,271,,
2010-12-17 00:00:00+00:00,48.0,55.5,48.0,54.0,231,,
2010-12-20 00:00:00+00:00,52.5,55.5,52.5,52.5,127,,
2010-12-21 00:00:00+00:00,51.0,54.0,51.0,52.5,285,,
2010-12-22 00:00:00+00:00,54.0,54.0,51.0,51.0,265,,
2010-12-23 00:00:00+00:00,51.0,51.0,46.5,51.0,199,,
2010-12-27 00:00:00+00:00,49.5,51.0,46.5,51.0,184,,
2010-12-28 00:00:00+00:00,51.0,51.0,46.5,51.0,77,,
2010-12-29 00:00:00+00:00,46.5,52.5,42.0,52.5,518,,
2010-12-30 00:00:00+00:00,42.0,52.5,42.0,52.5,23,,
2010-12-31 00:00:00+00:00,49.5,49.5,42.0,48.0,219,,
2011-01-03 00:00:00+00:00,49.5,54.0,49.5,52.5,303,,
2011-01-04 00:00:00+00:00,57.0,66.0,57.0,66.0,509,,
2011-01-05 00:00:00+00:00,66.0,66.0,57.0,60.0,191,,
2011-01-06 00:00:00+00:00,63.0,63.0,57.0,63.0,441,,
2011-01-07 00:00:00+00:00,63.0,63.0,51.0,63.0,135,,
2011-01-10 00:00:00+00:00,63.0,63.0,52.5,63.0,323,,
2011-01-11 00:00:00+00:00,51.0,63.0,51.0,52.5,153,,
2011-01-12 00:00:00+00:00,54.0,63.0,54.0,61.5,229,,
2011-01-13 00:00:00+00:00,60.0,60.0,54.0,54.0,181,,
2011-01-14 00:00:00+00:00,54.0,67.5,51.0,51.0,46,,
2011-01-18 00:00:00+00:00,54.0,66.0,54.0,60.0,83,,
2011-01-19 00:00:00+00:00,61.5,66.0,58.5,63.0,146,,
2011-01-20 00:00:00+00:00,60.0,63.0,52.5,63.0,183,,
2011-01-21 00:00:00+00:00,63.0,63.0,60.0,60.0,294,,
2011-01-24 00:00:00+00:00,61.5,70.5,54.0,64.5,1037,,
2011-01-25 00:00:00+00:00,67.5,67.5,57.0,60.0,255,,
2011-01-26 00:00:00+00:00,66.0,75.0,61.5,72.0,3765,,
2011-01-27 00:00:00+00:00,72.0,76.5,72.0,76.5,2553,,
2011-01-28 00:00:00+00:00,76.5,76.5,70.5,76.5,1341,,
2011-01-31 00:00:00+00:00,76.5,78.0,69.0,73.5,2616,,
2011-02-01 00:00:00+00:00,73.5,73.5,66.0,73.5,1156,,
2011-02-02 00:00:00+00:00,73.5,76.5,66.0,75.0,907,,
2011-02-03 00:00:00+00:00,75.0,75.0,70.5,70.5,693,,
2011-02-04 00:00:00+00:00,75.0,79.5,72.0,79.5,3967,,
2011-02-07 00:00:00+00:00,81.0,85.5,79.5,85.5,1867,,
2011-02-08 00:00:00+00:00,90.0,90.0,84.0,88.5,2703,,
2011-02-09 00:00:00+00:00,90.0,90.0,84.0,90.0,1050,,
2011-02-10 00:00:00+00:00,88.5,90.0,84.0,87.0,1479,,
2011-02-11 00:00:00+00:00,91.5,96.0,85.5,96.0,2745,,
2011-02-14 00:00:00+00:00,99.0,105.0,96.0,102.0,3857,,
2011-02-15 00:00:00+00:00,102.0,103.5,97.5,102.0,2795,,
2011-02-16 00:00:00+00:00,102.0,102.0,97.5,97.5,1618,,
2011-02-17 00:00:00+00:00,94.5,99.0,79.5,85.5,4357,,
2011-02-18 00:00:00+00:00,84.0,90.0,79.5,85.5,2799,,
2011-02-22 00:00:00+00:00,87.0,88.5,67.5,75.0,2691,,
2011-02-23 00:00:00+00:00,78.0,78.0,60.0,64.5,1966,,
2011-02-24 00:00:00+00:00,75.0,87.0,64.5,84.0,2377,,
2011-02-25 00:00:00+00:00,90.0,105.0,87.0,99.0,9913,,
2011-02-28 00:00:00+00:00,102.0,102.0,87.0,93.0,3513,,
2011-03-01 00:00:00+00:00,88.5,96.0,72.0,76.5,2024,,
2011-03-02 00:00:00+00:00,76.5,96.0,76.5,82.5,1930,,
2011-03-03 00:00:00+00:00,94.5,103.5,82.5,93.0,4993,,
2011-03-04 00:00:00+00:00,94.5,100.5,90.0,100.5,3137,,
2011-03-07 00:00:00+00:00,96.0,102.0,90.0,91.5,2415,,
2011-03-08 00:00:00+00:00,91.5,94.5,78.0,78.0,3859,,
2011-03-09 00:00:00+00:00,82.5,82.5,76.5,78.0,1738,,
2011-03-10 00:00:00+00:00,78.0,87.0,69.0,73.5,3960,,
2011-03-11 00:00:00+00:00,69.0,85.5,67.5,84.0,1967,,
2011-03-14 00:00:00+00:00,82.5,87.0,76.5,81.0,7975,,
2011-03-15 00:00:00+00:00,82.5,87.0,75.0,75.0,2447,,
2011-03-16 00:00:00+00:00,79.5,87.0,76.5,82.5,1690,,
2011-03-17 00:00:00+00:00,78.0,87.0,75.0,78.0,1419,,
2011-03-18 00:00:00+00:00,81.0,85.5,76.5,82.5,1041,,
2011-03-21 00:00:00+00:00,81.0,88.5,75.0,87.0,1883,,
2011-03-22 00:00:00+00:00,87.0,93.0,84.0,93.0,3683,,
2011-03-23 00:00:00+00:00,97.5,97.5,88.5,94.5,5047,,
2011-03-24 00:00:00+00:00,94.5,100.5,93.0,97.5,2001,,
2011-03-25 00:00:00+00:00,99.0,99.0,96.0,99.0,1479,,
2011-03-28 00:00:00+00:00,99.0,99.0,85.5,87.0,2325,,
2011-03-29 00:00:00+00:00,99.0,99.0,69.0,75.0,8279,,
2011-03-30 00:00:00+00:00,73.5,87.0,73.5,84.0,3488,,
2011-03-31 00:00:00+00:00,87.0,87.0,76.5,76.5,3893,,
2011-04-01 00:00:00+00:00,78.0,82.5,76.5,78.0,3129,,
2011-04-04 00:00:00+00:00,79.5,79.5,76.5,79.5,1579,,
2011-04-05 00:00:00+00:00,79.5,81.0,76.5,81.0,2397,,
2011-04-06 00:00:00+00:00,84.0,85.5,79.5,81.0,1944,,
2011-04-07 00:00:00+00:00,81.0,82.5,75.0,78.0,2605,,
2011-04-08 00:00:00+00:00,79.5,81.0,76.5,76.5,2357,,
2011-04-11 00:00:00+00:00,79.5,81.0,69.0,75.0,6472,,
2011-04-12 00:00:00+00:00,72.0,78.0,72.0,75.0,1529,,
2011-04-13 00:00:00+00:00,75.0,78.0,72.0,75.0,1829,,
2011-04-14 00:00:00+00:00,76.5,79.5,69.0,75.0,2099,,
2011-04-15 00:00:00+00:00,78.0,78.0,72.0,72.0,933,,
2011-04-18 00:00:00+00:00,73.5,75.0,69.0,70.5,1434,,
2011-04-19 00:00:00+00:00,67.5,73.5,66.0,66.0,1304,,
2011-04-20 00:00:00+00:00,70.5,78.0,70.5,73.5,4495,,
2011-04-21 00:00:00+00:00,75.0,76.5,72.0,73.5,1861,,
2011-04-25 00:00:00+00:00,73.5,75.0,72.0,73.5,2279,,
2011-04-26 00:00:00+00:00,69.0,73.5,69.0,72.0,947,,
2011-04-27 00:00:00+00:00,70.5,73.5,70.5,72.0,1346,,
2011-04-28 00:00:00+00:00,72.0,73.5,69.0,69.0,1375,,
2011-04-29 00:00:00+00:00,69.0,72.0,67.5,67.5,620,,
2011-05-02 00:00:00+00:00,67.5,72.0,61.5,63.0,1291,,
2011-05-03 00:00:00+00:00,61.5,67.5,52.5,61.5,3391,,
2011-05-04 00:00:00+00:00,55.5,69.0,55.5,67.5,2338,,
2011-05-05 00:00:00+00:00,61.5,67.5,57.0,66.0,1021,,
2011-05-06 00:00:00+00:00,60.0,66.0,55.5,55.5,1240,,
2011-05-09 00:00:00+00:00,52.5,60.0,52.5,52.5,1313,,
2011-05-10 00:00:00+00:00,52.5,60.0,52.5,58.5,884,,
2011-05-11 00:00:00+00:00,63.0,63.0,52.5,52.5,717,,
2011-05-12 00:00:00+00:00,54.0,55.5,49.5,55.5,862,,
2011-05-13 00:00:00+00:00,55.5,58.5,51.0,58.5,738,,
2011-05-16 00:00:00+00:00,58.5,58.5,46.5,54.0,1527,,
2011-05-17 00:00:00+00:00,48.0,52.5,46.5,51.0,1157,,
2011-05-18 00:00:00+00:00,51.0,54.0,48.0,49.5,1283,,
2011-05-19 00:00:00+00:00,49.5,51.0,42.0,46.5,1836,,
2011-05-20 00:00:00+00:00,48.0,48.0,40.5,43.5,607,,
2011-05-23 00:00:00+00:00,40.5,49.5,40.5,48.0,1803,,
2011-05-24 00:00:00+00:00,48.0,48.0,40.5,42.0,1173,,
2011-05-25 00:00:00+00:00,40.5,45.0,40.5,43.5,1183,,
2011-05-26 00:00:00+00:00,42.0,45.0,39.0,45.0,1955,,
2011-05-27 00:00:00+00:00,43.5,43.5,39.0,42.0,628,,
2011-05-31 00:00:00+00:00,39.0,42.0,37.5,40.5,896,,
2011-06-01 00:00:00+00:00,39.0,39.0,31.5,33.0,2072,,
2011-06-02 00:00:00+00:00,33.0,39.0,33.0,37.5,1298,,
2011-06-03 00:00:00+00:00,39.0,51.0,37.5,48.0,2099,,
2011-06-06 00:00:00+00:00,45.0,51.0,45.0,49.5,741,,
2011-06-07 00:00:00+00:00,49.5,49.5,46.5,49.5,471,,
2011-06-08 00:00:00+00:00,49.5,49.5,45.0,49.5,539,,
2011-06-09 00:00:00+00:00,49.5,49.5,33.0,39.0,3245,,
2011-06-10 00:00:00+00:00,37.5,45.0,34.5,37.5,1102,,
2011-06-13 00:00:00+00:00,37.5,42.0,34.5,34.5,1319,,
2011-06-14 00:00:00+00:00,36.0,37.5,33.0,37.5,867,,
2011-06-15 00:00:00+00:00,37.5,37.5,33.0,34.5,397,,
2011-06-16 00:00:00+00:00,37.5,37.5,33.0,34.5,159,,
2011-06-17 00:00:00+00:00,33.0,34.5,33.0,34.5,313,,
2011-06-20 00:00:00+00:00,37.5,37.5,33.0,34.5,239,,
2011-06-21 00:00:00+00:00,37.5,37.5,33.0,34.5,571,,
2011-06-22 00:00:00+00:00,33.0,36.0,33.0,33.0,932,,
2011-06-23 00:00:00+00:00,34.5,34.5,33.0,34.5,157,,
2011-06-24 00:00:00+00:00,34.5,34.5,33.0,33.0,303,,
2011-06-27 00:00:00+00:00,33.0,34.5,33.0,33.0,314,,
2011-06-28 00:00:00+00:00,31.5,34.5,31.5,31.5,591,,
2011-06-29 00:00:00+00:00,31.5,36.0,31.5,33.0,433,,
2011-06-30 00:00:00+00:00,36.0,37.5,33.0,36.0,520,,
2011-07-01 00:00:00+00:00,34.5,34.5,30.0,33.0,413,,
2011-07-05 00:00:00+00:00,34.5,34.5,31.5,31.5,92,,
2011-07-06 00:00:00+00:00,33.0,36.0,30.0,31.5,511,,
2011-07-07 00:00:00+00:00,30.0,34.5,30.0,33.0,450,,
2011-07-08 00:00:00+00:00,33.0,33.0,30.0,31.5,418,,
2011-07-11 00:00:00+00:00,31.5,31.5,30.0,31.5,439,,
2011-07-12 00:00:00+00:00,30.0,33.0,30.0,30.0,748,,
2011-07-13 00:00:00+00:00,31.5,31.5,24.0,30.0,401,,
2011-07-14 00:00:00+00:00,28.5,28.5,25.5,27.0,1079,,
2011-07-15 00:00:00+00:00,25.5,31.5,25.5,25.5,290,,
2011-07-18 00:00:00+00:00,24.0,28.5,24.0,27.0,1341,,
2011-07-19 00:00:00+00:00,25.5,28.5,25.5,25.5,615,,
2011-07-20 00:00:00+00:00,25.5,28.5,24.0,27.0,1741,,
2011-07-21 00:00:00+00:00,25.5,27.0,24.0,25.5,715,,
2011-07-22 00:00:00+00:00,24.0,25.5,22.5,22.5,1793,,
2011-07-25 00:00:00+00:00,27.0,27.0,21.0,22.5,929,,
2011-07-26 00:00:00+00:00,22.5,22.5,22.5,22.5,455,,
2011-07-27 00:00:00+00:00,19.5,21.0,16.5,18.0,2811,,
2011-07-28 00:00:00+00:00,18.0,22.5,18.0,19.5,259,,
2011-07-29 00:00:00+00:00,19.5,21.0,18.0,21.0,513,,
2011-08-01 00:00:00+00:00,22.5,22.5,21.0,22.5,355,,
2011-08-02 00:00:00+00:00,24.0,24.0,19.5,21.0,87,,
2011-08-03 00:00:00+00:00,25.5,27.0,21.0,27.0,503,,
2011-08-04 00:00:00+00:00,27.0,30.0,24.0,25.5,403,,
2011-08-05 00:00:00+00:00,25.5,27.0,24.0,27.0,844,,
2011-08-08 00:00:00+00:00,28.5,28.5,22.5,24.0,509,,
2011-08-09 00:00:00+00:00,22.5,27.0,22.5,27.0,919,,
2011-08-10 00:00:00+00:00,27.0,27.0,22.5,25.5,177,,
2011-08-11 00:00:00+00:00,25.5,25.5,22.5,25.5,302,,
2011-08-12 00:00:00+00:00,25.5,27.0,24.0,27.0,20,,
2011-08-15 00:00:00+00:00,27.0,27.0,22.5,25.5,405,,
2011-08-16 00:00:00+00:00,22.5,22.5,22.5,22.5,208,,
2011-08-17 00:00:00+00:00,25.5,27.0,25.5,27.0,299,,
2011-08-18 00:00:00+00:00,22.5,22.5,21.0,22.5,233,,
2011-08-19 00:00:00+00:00,21.0,27.0,21.0,25.5,125,,
2011-08-22 00:00:00+00:00,25.5,25.5,21.0,22.5,83,,
2011-08-23 00:00:00+00:00,24.0,25.5,24.0,25.5,161,,
2011-08-24 00:00:00+00:00,24.0,25.5,24.0,24.0,63,,
2011-08-25 00:00:00+00:00,24.0,25.5,24.0,24.0,149,,
2011-08-26 00:00:00+00:00,24.0,24.0,22.5,22.5,219,,
2011-08-29 00:00:00+00:00,22.5,22.5,22.5,22.5,41,,
2011-08-30 00:00:00+00:00,21.0,21.0,18.0,19.5,969,,
2011-08-31 00:00:00+00:00,19.5,19.5,15.0,15.0,3211,,
2011-09-01 00:00:00+00:00,18.0,22.5,15.0,21.0,1972,,
2011-09-02 00:00:00+00:00,21.0,21.0,16.5,19.5,1352,,
2011-09-06 00:00:00+00:00,19.5,21.0,16.5,19.5,543,,
2011-09-07 00:00:00+00:00,21.0,22.5,16.5,19.5,2125,,
2011-09-08 00:00:00+00:00,16.5,19.5,16.5,16.5,2740,,
2011-09-09 00:00:00+00:00,16.5,19.5,16.5,16.5,1316,,
2011-09-12 00:00:00+00:00,16.5,16.5,13.5,16.5,3054,,
2011-09-13 00:00:00+00:00,16.5,16.5,15.0,16.5,302,,
2011-09-14 00:00:00+00:00,16.5,16.5,13.5,16.5,577,,
2011-09-15 00:00:00+00:00,16.5,16.5,15.0,16.5,333,,
2011-09-16 00:00:00+00:00,16.5,16.5,15.0,16.5,583,,
2011-09-19 00:00:00+00:00,15.0,15.0,15.0,15.0,29,,
2011-09-20 00:00:00+00:00,16.5,16.5,15.0,15.0,157,,
2011-09-21 00:00:00+00:00,15.0,16.5,15.0,15.0,332,,
2011-09-22 00:00:00+00:00,15.0,15.0,12.0,12.0,1141,,
2011-09-23 00:00:00+00:00,12.0,15.0,12.0,15.0,565,,
2011-09-26 00:00:00+00:00,13.5,15.0,13.5,13.5,431,,
2011-09-27 00:00:00+00:00,13.5,15.0,13.5,15.0,289,,
2011-09-28 00:00:00+00:00,15.0,15.0,12.0,15.0,556,,
2011-09-29 00:00:00+00:00,12.0,15.0,12.0,15.0,48,,
2011-09-30 00:00:00+00:00,15.0,15.0,12.0,12.0,866,,
2011-10-03 00:00:00+00:00,10.5,12.0,10.5,12.0,454,,
2011-10-04 00:00:00+00:00,10.5,12.0,7.5,7.5,1556,,
2011-10-05 00:00:00+00:00,7.5,9.0,7.5,9.0,197,,
2011-10-06 00:00:00+00:00,9.0,10.5,9.0,9.0,831,,
2011-10-07 00:00:00+00:00,10.5,10.5,10.5,10.5,139,,
2011-10-10 00:00:00+00:00,9.0,9.0,7.5,9.0,363,,
2011-10-11 00:00:00+00:00,9.0,12.0,9.0,12.0,570,,
2011-10-12 00:00:00+00:00,12.0,12.0,9.0,10.5,67,,
2011-10-13 00:00:00+00:00,10.5,10.5,9.0,10.5,343,,
2011-10-14 00:00:00+00:00,9.0,12.0,9.0,12.0,332,,
2011-10-17 00:00:00+00:00,12.0,12.0,10.5,10.5,181,,
2011-10-18 00:00:00+00:00,10.5,10.5,10.5,10.5,231,,
2011-10-19 00:00:00+00:00,9.0,10.5,9.0,9.0,432,,
2011-10-20 00:00:00+00:00,7.5,13.5,7.5,13.5,1630,,
2011-10-21 00:00:00+00:00,13.5,19.5,12.0,16.5,6688,,
2011-10-24 00:00:00+00:00,16.5,19.5,16.5,16.5,2605,,
2011-10-25 00:00:00+00:00,16.5,16.5,13.5,13.5,861,,
2011-10-26 00:00:00+00:00,13.5,15.0,13.5,15.0,585,,
2011-10-27 00:00:00+00:00,13.5,15.0,13.5,15.0,196,,
2011-10-28 00:00:00+00:00,15.0,15.0,13.5,15.0,261,,
2011-10-31 00:00:00+00:00,13.5,15.0,12.0,15.0,658,,
2011-11-01 00:00:00+00:00,15.0,15.0,12.0,13.5,247,,
2011-11-02 00:00:00+00:00,15.0,15.0,9.0,10.5,1281,,
2011-11-03 00:00:00+00:00,12.0,12.0,10.5,12.0,448,,
2011-11-04 00:00:00+00:00,10.5,12.0,10.5,10.5,260,,
2011-11-07 00:00:00+00:00,10.5,12.0,10.5,10.5,489,,
2011-11-08 00:00:00+00:00,10.5,10.5,10.5,10.5,115,,
2011-11-09 00:00:00+00:00,10.5,12.0,10.5,12.0,228,,
2011-11-10 00:00:00+00:00,12.0,12.0,9.0,10.5,392,,
2011-11-11 00:00:00+00:00,9.0,15.0,9.0,15.0,1794,,
2011-11-14 00:00:00+00:00,10.5,15.0,10.5,15.0,280,,
2011-11-15 00:00:00+00:00,12.0,15.0,12.0,12.0,87,,
2011-11-16 00:00:00+00:00,13.5,15.0,12.0,13.5,723,,
