date,SUI_Open,SUI_High,SUI_Low,SUI_Close,SUI_Volume,SUI_Dividends,SUI_Stock Splits
1994-11-07 00:00:00+00:00,21.875,21.875,21.875,3.6745200157165527,6700,0.0,
1994-11-08 00:00:00+00:00,22.125,22.125,21.875,3.6745200157165527,2500,0.0,
1994-11-09 00:00:00+00:00,21.875,22.125,21.875,3.71651291847229,17700,0.0,
1994-11-10 00:00:00+00:00,22.25,22.25,22.25,3.7375118732452393,8600,0.0,
1994-11-11 00:00:00+00:00,22.25,22.625,22.25,3.7795064449310303,17300,0.0,
1994-11-14 00:00:00+00:00,22.625,22.75,22.5,3.8215019702911377,12800,0.0,
1994-11-15 00:00:00+00:00,22.625,22.875,22.625,3.8215019702911377,19600,0.0,
1994-11-16 00:00:00+00:00,22.75,23.125,22.75,3.842497110366821,14500,0.0,
1994-11-17 00:00:00+00:00,22.75,22.875,22.625,3.8215019702911377,24400,0.0,
1994-11-18 00:00:00+00:00,22.75,22.75,22.625,3.8005025386810303,12900,0.0,
1994-11-21 00:00:00+00:00,22.75,22.75,22.5,3.7795064449310303,7400,0.0,
1994-11-22 00:00:00+00:00,22.5,22.5,21.875,3.6745200157165527,6000,0.0,
1994-11-23 00:00:00+00:00,21.875,21.875,21.0,3.527538537979126,14700,0.0,
1994-11-25 00:00:00+00:00,21.125,21.25,20.75,3.548536539077759,12500,0.0,
1994-11-28 00:00:00+00:00,21.0,21.125,20.75,3.548536539077759,14100,0.0,
1994-11-29 00:00:00+00:00,21.125,21.25,21.0,3.527538537979126,4600,0.0,
1994-11-30 00:00:00+00:00,21.125,21.125,20.875,3.548536539077759,5100,0.0,
1994-12-01 00:00:00+00:00,21.125,21.125,20.75,3.4855456352233887,2600,0.0,
1994-12-02 00:00:00+00:00,20.75,20.875,20.5,3.506542205810547,3700,0.0,
1994-12-05 00:00:00+00:00,21.125,21.125,20.5,3.4435513019561768,6900,0.0,
1994-12-06 00:00:00+00:00,20.5,20.5,19.875,3.3385634422302246,22500,0.0,
1994-12-07 00:00:00+00:00,20.0,20.5,19.75,3.4435513019561768,173300,0.0,
1994-12-08 00:00:00+00:00,20.75,21.5,20.75,3.611527919769287,14800,0.0,
1994-12-09 00:00:00+00:00,21.5,21.625,21.375,3.611527919769287,16500,0.0,
1994-12-12 00:00:00+00:00,21.75,21.875,21.6875,3.6745200157165527,10900,0.0,
1994-12-13 00:00:00+00:00,21.875,22.25,21.875,3.7375118732452393,55400,0.0,
1994-12-14 00:00:00+00:00,22.125,22.375,22.0,3.758509397506714,76100,0.0,
1994-12-15 00:00:00+00:00,22.625,22.875,22.5,3.8005025386810303,59300,0.0,
1994-12-16 00:00:00+00:00,22.625,23.0,22.625,3.8215019702911377,79000,0.0,
1994-12-19 00:00:00+00:00,22.75,22.75,22.25,3.7375118732452393,61900,0.0,
1994-12-20 00:00:00+00:00,22.5,22.5,21.125,3.653522491455078,452400,0.0,
1994-12-21 00:00:00+00:00,22.0,22.125,21.625,3.653522491455078,13900,0.0,
1994-12-22 00:00:00+00:00,22.0,22.375,22.0,3.7375118732452393,4100,0.0,
1994-12-23 00:00:00+00:00,21.875,21.875,21.875,3.747791290283203,300,0.435,
1994-12-27 00:00:00+00:00,21.75,21.875,21.75,3.726375341415405,800,0.0,
1994-12-28 00:00:00+00:00,22.0,22.125,22.0,3.790621757507324,2100,0.0,
1994-12-29 00:00:00+00:00,22.0,22.5,22.0,3.854871273040772,3700,0.0,
1994-12-30 00:00:00+00:00,22.25,22.625,22.25,3.854871273040772,6700,0.0,
1995-01-03 00:00:00+00:00,22.5,22.625,22.25,3.812039375305176,3900,0.0,
1995-01-04 00:00:00+00:00,22.25,22.25,22.25,3.812039375305176,900,0.0,
1995-01-05 00:00:00+00:00,22.25,22.25,22.125,3.790621757507324,7700,0.0,
1995-01-06 00:00:00+00:00,22.125,22.125,22.0,3.790621757507324,21400,0.0,
1995-01-09 00:00:00+00:00,22.0,22.0,21.75,3.747791290283203,21400,0.0,
1995-01-10 00:00:00+00:00,21.75,22.0,21.75,3.726375341415405,4600,0.0,
1995-01-11 00:00:00+00:00,21.625,21.875,21.625,3.726375341415405,21200,0.0,
1995-01-12 00:00:00+00:00,21.875,21.875,21.75,3.747791290283203,3800,0.0,
1995-01-13 00:00:00+00:00,21.75,22.0,21.75,3.7692055702209473,18700,0.0,
1995-01-16 00:00:00+00:00,22.0,22.0,21.875,3.747791290283203,17200,0.0,
1995-01-17 00:00:00+00:00,22.0,22.0,21.875,3.747791290283203,28800,0.0,
1995-01-18 00:00:00+00:00,21.875,21.875,21.75,3.747791290283203,3900,0.0,
1995-01-19 00:00:00+00:00,21.875,21.875,21.125,3.619295835494995,26400,0.0,
1995-01-20 00:00:00+00:00,21.125,21.375,21.125,3.662125825881958,13800,0.0,
1995-01-23 00:00:00+00:00,21.375,21.375,21.25,3.640710830688477,11400,0.0,
1995-01-24 00:00:00+00:00,21.25,21.25,21.125,3.640710830688477,32200,0.0,
1995-01-25 00:00:00+00:00,21.25,21.375,21.25,3.640710830688477,23800,0.0,
1995-01-26 00:00:00+00:00,21.5,21.5,21.375,3.662125825881958,3900,0.0,
1995-01-27 00:00:00+00:00,21.5,21.625,21.5,3.6835432052612314,5400,0.0,
1995-01-30 00:00:00+00:00,21.625,21.625,21.375,3.662125825881958,3200,0.0,
1995-01-31 00:00:00+00:00,21.625,22.0,21.625,3.7692055702209473,4600,0.0,
1995-02-01 00:00:00+00:00,22.25,22.25,21.875,3.7692055702209473,13900,0.0,
1995-02-02 00:00:00+00:00,21.875,22.25,21.875,3.812039375305176,7400,0.0,
1995-02-03 00:00:00+00:00,22.5,22.625,22.5,3.854871273040772,10100,0.0,
1995-02-06 00:00:00+00:00,22.75,23.125,22.625,3.940533638000488,100700,0.0,
1995-02-07 00:00:00+00:00,22.875,23.0,22.875,3.940533638000488,19300,0.0,
1995-02-08 00:00:00+00:00,22.875,23.125,22.875,3.940533638000488,17100,0.0,
1995-02-09 00:00:00+00:00,23.125,23.125,22.875,3.9191179275512695,17200,0.0,
1995-02-10 00:00:00+00:00,22.875,22.875,22.875,3.9191179275512695,700,0.0,
1995-02-13 00:00:00+00:00,23.0,23.0,22.875,3.9191179275512695,2300,0.0,
1995-02-14 00:00:00+00:00,22.875,22.875,22.625,3.897704124450684,25500,0.0,
1995-02-15 00:00:00+00:00,23.0,23.0,22.75,3.940533638000488,2300,0.0,
1995-02-16 00:00:00+00:00,22.875,23.0,22.875,3.940533638000488,6200,0.0,
1995-02-17 00:00:00+00:00,22.875,22.875,22.875,3.9191179275512695,1900,0.0,
1995-02-21 00:00:00+00:00,23.0,23.0,22.75,3.9191179275512695,2600,0.0,
1995-02-22 00:00:00+00:00,22.875,23.0,22.75,3.9191179275512695,79800,0.0,
1995-02-23 00:00:00+00:00,22.875,22.875,22.875,3.9191179275512695,27400,0.0,
