date,RCMT_Open,RCMT_High,RCMT_Low,RCMT_Close,RCMT_Volume,RCMT_Dividends,RCMT_Stock Splits
1984-05-15 00:00:00+00:00,0.0,2.8125,2.1875,0.7644302845001221,3560,0.0,
1984-05-16 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,2060,0.0,
1984-05-17 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,3900,0.0,
1984-05-18 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,2340,0.0,
1984-05-21 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,4200,0.0,
1984-05-22 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,3480,0.0,
1984-05-23 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,1400,0.0,
1984-05-24 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,400,0.0,
1984-05-25 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,1200,0.0,
1984-05-29 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,1460,0.0,
1984-05-30 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,880,0.0,
1984-05-31 00:00:00+00:00,0.0,2.5,1.5625,0.5460216999053955,4220,0.0,
1984-06-01 00:00:00+00:00,0.0,2.1875,1.5625,0.5460216999053955,1420,0.0,
1984-06-04 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,2400,0.0,
1984-06-05 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,1000,0.0,
1984-06-06 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,5440,0.0,
1984-06-07 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,960,0.0,
1984-06-08 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,400,0.0,
1984-06-11 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,2600,0.0,
1984-06-12 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,1240,0.0,
1984-06-13 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,23840,0.0,
1984-06-14 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,1120,0.0,
1984-06-15 00:00:00+00:00,0.0,2.5,1.875,0.6552259922027588,460,0.0,
1984-06-18 00:00:00+00:00,0.0,2.5,1.5625,0.5460216999053955,760,0.0,
1984-06-19 00:00:00+00:00,0.0,2.1875,1.5625,0.5460216999053955,1880,0.0,
1984-06-20 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,100,0.0,
1984-06-21 00:00:00+00:00,0.0,2.1875,1.875,0.6552259922027588,2880,0.0,
1984-06-22 00:00:00+00:00,0.0,2.1875,1.875,0.6552259922027588,1340,0.0,
1984-06-25 00:00:00+00:00,0.0,2.1875,1.875,0.6552259922027588,3500,0.0,
1984-06-26 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,4640,0.0,
1984-06-27 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,1700,0.0,
1984-06-28 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,7680,0.0,
1984-06-29 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,840,0.0,
1984-07-02 00:00:00+00:00,0.0,2.5,2.34375,0.8190324902534485,360,0.0,
1984-07-03 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,920,0.0,
1984-07-05 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,180,0.0,
1984-07-06 00:00:00+00:00,0.0,2.5,2.1875,0.7644302845001221,420,0.0,
1984-07-09 00:00:00+00:00,0.0,2.34375,2.1875,0.7644302845001221,5840,0.0,
1984-07-10 00:00:00+00:00,0.0,2.34375,2.1875,0.7644302845001221,860,0.0,
1984-07-11 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,1680,0.0,
1984-07-12 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,720,0.0,
1984-07-13 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,6480,0.0,
1984-07-16 00:00:00+00:00,0.0,1.875,1.71875,0.6006238460540771,2520,0.0,
1984-07-17 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,4600,0.0,
1984-07-18 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,740,0.0,
1984-07-19 00:00:00+00:00,1.71875,1.71875,1.71875,0.6006238460540771,0,0.0,
1984-07-20 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,1780,0.0,
1984-07-23 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,2220,0.0,
1984-07-24 00:00:00+00:00,0.0,2.1875,1.71875,0.6006238460540771,420,0.0,
1984-07-25 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1800,0.0,
1984-07-26 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,100,0.0,
1984-07-27 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,720,0.0,
1984-07-30 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,3860,0.0,
1984-07-31 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1280,0.0,
1984-08-01 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1200,0.0,
1984-08-02 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,840,0.0,
1984-08-03 00:00:00+00:00,0.0,2.03125,1.875,0.6552259922027588,920,0.0,
1984-08-06 00:00:00+00:00,0.0,1.875,1.71875,0.6006238460540771,8340,0.0,
1984-08-07 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,2640,0.0,
1984-08-08 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1560,0.0,
1984-08-09 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1240,0.0,
1984-08-10 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,720,0.0,
1984-08-13 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1200,0.0,
1984-08-14 00:00:00+00:00,0.0,2.03125,1.71875,0.6006238460540771,1120,0.0,
1984-08-15 00:00:00+00:00,0.0,1.875,1.71875,0.6006238460540771,160,0.0,
1984-08-16 00:00:00+00:00,0.0,1.875,1.71875,0.6006238460540771,1240,0.0,
1984-08-17 00:00:00+00:00,0.0,1.875,1.71875,0.6006238460540771,3740,0.0,
1984-08-20 00:00:00+00:00,0.0,1.875,1.5625,0.5460216999053955,2840,0.0,
1984-08-21 00:00:00+00:00,0.0,1.875,1.5625,0.5460216999053955,3200,0.0,
1984-08-22 00:00:00+00:00,0.0,1.875,1.5625,0.5460216999053955,1600,0.0,
1984-08-23 00:00:00+00:00,0.0,1.875,1.5625,0.5460216999053955,2800,0.0,
1984-08-24 00:00:00+00:00,0.0,1.875,1.5625,0.5460216999053955,2420,0.0,
1984-08-27 00:00:00+00:00,0.0,1.875,1.5625,0.5460216999053955,820,0.0,
1984-08-28 00:00:00+00:00,0.0,1.875,1.25,0.436817318201065,4040,0.0,
1984-08-29 00:00:00+00:00,0.0,1.875,1.25,0.436817318201065,1380,0.0,
1984-08-30 00:00:00+00:00,0.0,1.875,1.25,0.436817318201065,14080,0.0,
1984-08-31 00:00:00+00:00,0.0,1.875,1.25,0.436817318201065,800,0.0,
1984-09-04 00:00:00+00:00,0.0,1.875,1.25,0.436817318201065,2240,0.0,
1984-09-05 00:00:00+00:00,0.0,1.875,1.40625,0.4914194941520691,1200,0.0,
1984-09-06 00:00:00+00:00,0.0,1.71875,1.5625,0.5460216999053955,3700,0.0,
1984-09-07 00:00:00+00:00,0.0,1.71875,1.5625,0.5460216999053955,6200,0.0,
1984-09-10 00:00:00+00:00,0.0,1.71875,1.40625,0.4914194941520691,6880,0.0,
1984-09-11 00:00:00+00:00,0.0,1.71875,1.40625,0.4914194941520691,260,0.0,
1984-09-12 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,3920,0.0,
1984-09-13 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,1380,0.0,
1984-09-14 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,40,0.0,
1984-09-17 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,720,0.0,
1984-09-18 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,860,0.0,
1984-09-19 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,980,0.0,
1984-09-20 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,1080,0.0,
1984-09-21 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,5100,0.0,
1984-09-24 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,240,0.0,
1984-09-25 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,1760,0.0,
1984-09-26 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,4420,0.0,
1984-09-27 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,4020,0.0,
1984-09-28 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,16100,0.0,
1984-10-01 00:00:00+00:00,0.0,1.25,1.09375,0.382215142250061,14260,0.0,
1984-10-02 00:00:00+00:00,0.0,1.25,1.09375,0.382215142250061,3260,0.0,
1984-10-03 00:00:00+00:00,0.0,1.25,1.09375,0.382215142250061,1820,0.0,
1984-10-04 00:00:00+00:00,0.0,1.5625,1.09375,0.382215142250061,18000,0.0,
1984-10-05 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,1000,0.0,
1984-10-08 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,400,0.0,
1984-10-09 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,3680,0.0,
1984-10-10 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,2320,0.0,
1984-10-11 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,4040,0.0,
1984-10-12 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,2140,0.0,
1984-10-15 00:00:00+00:00,0.0,1.40625,1.09375,0.382215142250061,7220,0.0,
1984-10-16 00:00:00+00:00,0.0,1.40625,1.09375,0.382215142250061,720,0.0,
1984-10-17 00:00:00+00:00,0.0,1.40625,1.09375,0.382215142250061,4080,0.0,
1984-10-18 00:00:00+00:00,0.0,1.5625,1.09375,0.382215142250061,1200,0.0,
1984-10-19 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,240,0.0,
1984-10-22 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,3560,0.0,
1984-10-23 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,100,0.0,
1984-10-24 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,4140,0.0,
1984-10-25 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,500,0.0,
1984-10-26 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,600,0.0,
1984-10-29 00:00:00+00:00,1.25,1.25,1.25,0.436817318201065,0,0.0,
1984-10-30 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,580,0.0,
1984-10-31 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,4000,0.0,
1984-11-01 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,1040,0.0,
1984-11-02 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,220,0.0,
1984-11-05 00:00:00+00:00,0.0,1.5625,1.25,0.436817318201065,600,0.0,
1984-11-06 00:00:00+00:00,0.0,1.40625,1.25,0.436817318201065,5200,0.0,
1984-11-07 00:00:00+00:00,0.0,1.40625,1.25,0.436817318201065,5000,0.0,
1984-11-08 00:00:00+00:00,0.0,1.25,0.9375,0.3276129961013794,15500,0.0,
1984-11-09 00:00:00+00:00,0.0,1.09375,0.78125,0.2730108499526977,4680,0.0,
1984-11-12 00:00:00+00:00,0.0,1.25,0.78125,0.2730108499526977,1800,0.0,
