date,GJH_Open,GJH_High,GJH_Low,GJH_Close,GJH_Volume,GJH_Dividends,GJH_Stock Splits
2005-02-14 00:00:00+00:00,9.850000381469728,9.859999656677246,9.850000381469728,2.5050456523895264,8600,0.0,
2005-02-15 00:00:00+00:00,9.850000381469728,10.0,9.850000381469728,2.5050456523895264,7500,0.0,
2005-02-16 00:00:00+00:00,9.949999809265137,9.949999809265137,9.850000381469728,2.5050456523895264,3200,0.0,
2005-02-17 00:00:00+00:00,9.850000381469728,9.850000381469728,9.850000381469728,2.5050456523895264,0,0.0,
2005-02-18 00:00:00+00:00,9.949999809265137,9.949999809265137,9.949999809265137,2.5304768085479736,11000,0.0,
2005-02-22 00:00:00+00:00,9.9399995803833,9.9399995803833,9.9399995803833,2.527933359146118,500,0.0,
2005-02-23 00:00:00+00:00,9.979999542236328,9.979999542236328,9.800000190734863,2.492328643798828,19100,0.0,
2005-02-24 00:00:00+00:00,9.899999618530272,10.0,9.899999618530272,2.5431935787200928,10200,0.0,
2005-02-25 00:00:00+00:00,10.0,10.0,10.0,2.5431935787200928,0,0.0,
2005-02-28 00:00:00+00:00,10.0,10.0,10.0,2.5431935787200928,0,0.0,
2005-03-01 00:00:00+00:00,10.0,10.0,10.0,2.5431935787200928,500,0.0,
2005-03-02 00:00:00+00:00,9.949999809265137,9.970000267028809,9.890000343322754,2.5355632305145264,5800,0.0,
2005-03-03 00:00:00+00:00,10.0,10.0,9.880000114440918,2.512674570083618,2700,0.0,
2005-03-04 00:00:00+00:00,9.859999656677246,9.859999656677246,9.859999656677246,2.5075883865356445,1200,0.0,
2005-03-07 00:00:00+00:00,9.859999656677246,9.859999656677246,9.859999656677246,2.5075883865356445,0,0.0,
2005-03-08 00:00:00+00:00,9.859999656677246,9.859999656677246,9.859999656677246,2.5075883865356445,0,0.0,
2005-03-09 00:00:00+00:00,9.859999656677246,9.949999809265137,9.859999656677246,2.5304768085479736,1500,0.0,
2005-03-10 00:00:00+00:00,9.859999656677246,9.859999656677246,9.850000381469728,2.5050456523895264,1000,0.0,
2005-03-11 00:00:00+00:00,9.850000381469728,9.850000381469728,9.850000381469728,2.5050456523895264,0,0.0,
2005-03-14 00:00:00+00:00,9.850000381469728,9.850000381469728,9.850000381469728,2.5050456523895264,0,0.0,
2005-03-15 00:00:00+00:00,9.81999969482422,9.81999969482422,9.81999969482422,2.497415542602539,500,0.0,
2005-03-16 00:00:00+00:00,9.720000267028809,9.720000267028809,9.720000267028809,2.4719836711883545,500,0.0,
2005-03-17 00:00:00+00:00,9.720000267028809,9.720000267028809,9.720000267028809,2.4719836711883545,0,0.0,
2005-03-18 00:00:00+00:00,9.619999885559082,9.739999771118164,9.5600004196167,2.477069854736328,2200,0.0,
2005-03-21 00:00:00+00:00,9.640000343322754,9.640000343322754,9.640000343322754,2.451637029647827,100700,0.0,
2005-03-22 00:00:00+00:00,9.449999809265137,9.5600004196167,9.449999809265137,2.4287495613098145,9200,0.0,
2005-03-23 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,500,0.0,
2005-03-24 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,0,0.0,
2005-03-28 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,0,0.0,
2005-03-29 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,0,0.0,
2005-03-30 00:00:00+00:00,9.5,9.5,9.5,2.4160330295562744,0,0.0,
2005-03-31 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,400,0.0,
2005-04-01 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-04-04 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-04-05 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-04-06 00:00:00+00:00,9.619999885559082,9.619999885559082,9.619999885559082,2.446550846099853,400,0.0,
2005-04-07 00:00:00+00:00,9.619999885559082,9.619999885559082,9.619999885559082,2.446550846099853,0,0.0,
2005-04-08 00:00:00+00:00,9.699999809265137,9.699999809265137,9.699999809265137,2.4668972492218018,1100,0.0,
2005-04-11 00:00:00+00:00,9.699999809265137,9.699999809265137,9.699999809265137,2.4668972492218018,0,0.0,
2005-04-12 00:00:00+00:00,9.600000381469728,9.699999809265137,9.510000228881836,2.4668972492218018,19400,0.0,
2005-04-13 00:00:00+00:00,9.649999618530272,9.699999809265137,9.649999618530272,2.4668972492218018,5000,0.0,
2005-04-14 00:00:00+00:00,9.600000381469728,9.600000381469728,9.550000190734863,2.4287495613098145,2500,0.0,
2005-04-15 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-04-18 00:00:00+00:00,9.649999618530272,9.649999618530272,9.649999618530272,2.454180955886841,1200,0.0,
2005-04-19 00:00:00+00:00,9.550000190734863,9.640000343322754,9.550000190734863,2.451637029647827,1600,0.0,
2005-04-20 00:00:00+00:00,9.640000343322754,9.640000343322754,9.640000343322754,2.451637029647827,0,0.0,
2005-04-21 00:00:00+00:00,9.65999984741211,9.65999984741211,9.65999984741211,2.4567244052886963,1000,0.0,
2005-04-22 00:00:00+00:00,9.65999984741211,9.65999984741211,9.65999984741211,2.4567244052886963,0,0.0,
2005-04-25 00:00:00+00:00,9.649999618530272,9.649999618530272,9.649999618530272,2.454180955886841,30600,0.0,
2005-04-26 00:00:00+00:00,9.649999618530272,9.649999618530272,9.649999618530272,2.454180955886841,0,0.0,
2005-04-27 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,11600,0.0,
2005-04-28 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-04-29 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-05-02 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,2.4287495613098145,0,0.0,
2005-05-03 00:00:00+00:00,9.600000381469728,9.600000381469728,9.579999923706056,2.4363789558410645,1800,0.0,
