date,PAAS_Open,PAAS_High,PAAS_Low,PAAS_Close,PAAS_Volume,PAAS_Dividends,PAAS_Stock Splits
2004-06-08 00:00:00+00:00,13.380000114440918,13.489999771118164,13.06999969482422,10.54135799407959,676100,0.0,
2004-06-09 00:00:00+00:00,12.989999771118164,13.25,12.279999732971191,9.774862289428713,1270000,0.0,
2004-06-10 00:00:00+00:00,12.359999656677246,12.649999618530272,12.34000015258789,9.932902336120604,803500,0.0,
2004-06-14 00:00:00+00:00,12.630000114440918,12.65999984741211,11.850000381469728,9.435068130493164,1138200,0.0,
2004-06-15 00:00:00+00:00,12.079999923706056,12.270000457763672,11.949999809265137,9.608915328979492,1201900,0.0,
2004-06-16 00:00:00+00:00,12.029999732971191,12.279999732971191,11.829999923706056,9.585210800170898,794500,0.0,
2004-06-17 00:00:00+00:00,12.300000190734863,12.640000343322754,12.130000114440918,9.853880882263184,716300,0.0,
2004-06-18 00:00:00+00:00,12.729999542236328,12.850000381469728,12.640000343322754,10.106746673583984,701300,0.0,
2004-06-21 00:00:00+00:00,12.979999542236328,13.0,12.449999809265137,10.011920928955078,653300,0.0,
2004-06-22 00:00:00+00:00,12.710000038146973,12.720000267028809,12.460000038146973,9.98821258544922,676700,0.0,
2004-06-23 00:00:00+00:00,12.710000038146973,12.720000267028809,12.40999984741211,9.956607818603516,385400,0.0,
2004-06-24 00:00:00+00:00,12.9399995803833,13.5,12.84000015258789,10.628280639648438,1405900,0.0,
2004-06-25 00:00:00+00:00,13.489999771118164,13.550000190734863,13.149999618530272,10.659889221191406,632100,0.0,
2004-06-28 00:00:00+00:00,13.489999771118164,13.6899995803833,12.859999656677246,10.248983383178713,807600,0.0,
2004-06-29 00:00:00+00:00,12.899999618530272,13.020000457763672,12.65999984741211,10.090941429138184,557900,0.0,
2004-06-30 00:00:00+00:00,12.90999984741211,13.25,12.739999771118164,10.391221046447754,585700,0.0,
2004-07-01 00:00:00+00:00,13.350000381469728,13.40999984741211,13.09000015258789,10.343807220458984,464100,0.0,
2004-07-02 00:00:00+00:00,13.220000267028809,13.670000076293944,13.199999809265137,10.786317825317385,736000,0.0,
2004-07-06 00:00:00+00:00,13.880000114440918,14.15999984741211,13.510000228881836,10.896955490112305,1515000,0.0,
2004-07-07 00:00:00+00:00,14.050000190734863,14.649999618530272,14.029999732971191,11.442195892333984,1946900,0.0,
2004-07-08 00:00:00+00:00,14.550000190734863,15.279999732971191,14.479999542236328,12.01114273071289,2228800,0.0,
2004-07-09 00:00:00+00:00,15.119999885559082,15.239999771118164,14.609999656677246,11.93212604522705,1006200,0.0,
2004-07-12 00:00:00+00:00,14.960000038146973,15.1899995803833,14.65999984741211,11.69505786895752,834500,0.0,
2004-07-13 00:00:00+00:00,14.399999618530272,14.640000343322754,14.300000190734863,11.529117584228516,654500,0.0,
2004-07-14 00:00:00+00:00,14.789999961853027,14.949999809265137,14.5,11.513311386108398,826800,0.0,
2004-07-15 00:00:00+00:00,14.460000038146973,14.84000015258789,14.34000015258789,11.4263916015625,632300,0.0,
2004-07-16 00:00:00+00:00,14.720000267028809,15.399999618530272,14.649999618530272,12.145477294921877,1195600,0.0,
2004-07-19 00:00:00+00:00,15.25,15.369999885559082,14.84000015258789,11.884710311889648,1117900,0.0,
2004-07-20 00:00:00+00:00,14.84000015258789,14.9399995803833,14.529999732971191,11.600236892700195,749000,0.0,
2004-07-21 00:00:00+00:00,14.56999969482422,14.56999969482422,13.510000228881836,10.67569637298584,1825000,0.0,
2004-07-22 00:00:00+00:00,13.720000267028809,14.260000228881836,13.65999984741211,11.244644165039062,1548300,0.0,
2004-07-23 00:00:00+00:00,13.789999961853027,14.0,13.479999542236328,10.715208053588867,777000,0.0,
2004-07-26 00:00:00+00:00,13.399999618530272,13.729999542236328,12.649999618530272,10.114646911621094,1179700,0.0,
2004-07-27 00:00:00+00:00,12.829999923706056,13.109999656677246,12.359999656677246,10.320096969604492,1589400,0.0,
2004-07-28 00:00:00+00:00,12.989999771118164,13.760000228881836,12.899999618530272,10.683597564697266,1170800,0.0,
2004-07-29 00:00:00+00:00,13.31999969482422,13.890000343322754,13.279999732971191,10.707300186157228,901800,0.0,
2004-07-30 00:00:00+00:00,13.739999771118164,13.890000343322754,13.31999969482422,10.833736419677734,767500,0.0,
2004-08-02 00:00:00+00:00,13.850000381469728,13.989999771118164,13.3100004196167,10.889053344726562,633700,0.0,
2004-08-03 00:00:00+00:00,13.520000457763672,14.039999961853027,13.510000228881836,10.81002712249756,730200,0.0,
2004-08-04 00:00:00+00:00,13.40999984741211,13.739999771118164,13.270000457763672,10.707300186157228,827000,0.0,
2004-08-05 00:00:00+00:00,13.550000190734863,13.670000076293944,12.93000030517578,10.288493156433104,765000,0.0,
2004-08-06 00:00:00+00:00,13.31999969482422,13.619999885559082,13.25,10.659889221191406,897700,0.0,
2004-08-09 00:00:00+00:00,13.649999618530272,13.649999618530272,13.0600004196167,10.51765251159668,443000,0.0,
2004-08-10 00:00:00+00:00,13.43000030517578,13.670000076293944,13.09000015258789,10.399121284484863,585400,0.0,
2004-08-11 00:00:00+00:00,13.0,13.109999656677246,12.720000267028809,10.225276947021484,586300,0.0,
2004-08-12 00:00:00+00:00,12.859999656677246,13.149999618530272,12.789999961853027,10.177863121032717,391600,0.0,
2004-08-13 00:00:00+00:00,12.850000381469728,13.619999885559082,12.84000015258789,10.723108291625977,684300,0.0,
2004-08-16 00:00:00+00:00,13.84000015258789,13.970000267028809,13.739999771118164,11.02338981628418,608900,0.0,
2004-08-17 00:00:00+00:00,13.649999618530272,14.1899995803833,13.630000114440918,10.952263832092283,760500,0.0,
2004-08-18 00:00:00+00:00,13.899999618530272,14.40999984741211,13.68000030517578,11.260443687438965,804200,0.0,
2004-08-19 00:00:00+00:00,14.619999885559082,14.84000015258789,14.449999809265137,11.52121353149414,1315800,0.0,
2004-08-20 00:00:00+00:00,14.65999984741211,15.100000381469728,14.609999656677246,11.781982421875,1307200,0.0,
2004-08-23 00:00:00+00:00,14.800000190734863,14.800000190734863,14.350000381469728,11.4263916015625,656700,0.0,
2004-08-24 00:00:00+00:00,14.25,14.350000381469728,14.010000228881836,11.220937728881836,790800,0.0,
2004-08-25 00:00:00+00:00,14.289999961853027,14.890000343322754,14.210000038146973,11.766183853149414,797900,0.0,
2004-08-26 00:00:00+00:00,14.729999542236328,15.050000190734863,14.479999542236328,11.560724258422852,620900,0.0,
2004-08-27 00:00:00+00:00,14.75,14.800000190734863,14.329999923706056,11.639744758605955,470900,0.0,
2004-08-30 00:00:00+00:00,14.850000381469728,15.1899995803833,14.399999618530272,11.410587310791016,711900,0.0,
2004-08-31 00:00:00+00:00,14.5,14.850000381469728,14.260000228881836,11.71086597442627,602800,0.0,
2004-09-01 00:00:00+00:00,14.779999732971191,14.979999542236328,14.520000457763672,11.80568790435791,468100,0.0,
2004-09-02 00:00:00+00:00,14.75,14.869999885559082,14.550000190734863,11.592336654663086,446100,0.0,
2004-09-03 00:00:00+00:00,14.4399995803833,14.649999618530272,14.229999542236328,11.568625450134276,474000,0.0,
2004-09-07 00:00:00+00:00,14.220000267028809,14.350000381469728,14.0,11.181426048278809,645000,0.0,
2004-09-08 00:00:00+00:00,13.989999771118164,14.289999961853027,13.760000228881836,11.094502449035645,731000,0.0,
2004-09-09 00:00:00+00:00,13.880000114440918,14.359999656677246,13.880000114440918,11.34737491607666,360600,0.0,
2004-09-10 00:00:00+00:00,14.5,14.640000343322754,14.399999618530272,11.473803520202637,401600,0.0,
2004-09-13 00:00:00+00:00,14.479999542236328,14.640000343322754,14.199999809265137,11.434289932250977,320300,0.0,
2004-09-14 00:00:00+00:00,14.56999969482422,14.890000343322754,14.5,11.73457145690918,635400,0.0,
2004-09-15 00:00:00+00:00,14.75,14.84000015258789,14.520000457763672,11.505411148071287,349000,0.0,
2004-09-16 00:00:00+00:00,14.609999656677246,14.800000190734863,14.300000190734863,11.458001136779783,287800,0.0,
2004-09-17 00:00:00+00:00,14.449999809265137,14.6899995803833,14.18000030517578,11.339468002319336,319400,0.0,
2004-09-20 00:00:00+00:00,14.31999969482422,14.489999771118164,14.109999656677246,11.213034629821776,375500,0.0,
2004-09-21 00:00:00+00:00,14.390000343322754,14.949999809265137,14.3100004196167,11.758281707763672,1056200,0.0,
2004-09-22 00:00:00+00:00,14.710000038146973,15.699999809265137,14.5600004196167,12.335129737854004,2284200,0.0,
2004-09-23 00:00:00+00:00,15.829999923706056,16.15999984741211,15.649999618530272,12.548486709594728,1662500,0.0,
2004-09-24 00:00:00+00:00,15.90999984741211,16.049999237060547,15.600000381469728,12.595895767211914,830600,0.0,
2004-09-27 00:00:00+00:00,15.829999923706056,16.389999389648438,15.609999656677246,12.595895767211914,1001500,0.0,
2004-09-28 00:00:00+00:00,16.299999237060547,16.399999618530273,16.110000610351562,12.825060844421388,1085100,0.0,
2004-09-29 00:00:00+00:00,16.440000534057617,16.469999313354492,15.960000038146973,12.896177291870115,861900,0.0,
2004-09-30 00:00:00+00:00,16.5,17.309999465942383,16.450000762939453,13.449322700500488,1640000,0.0,
2004-10-01 00:00:00+00:00,16.979999542236328,17.100000381469727,16.59000015258789,13.338692665100098,998200,0.0,
2004-10-04 00:00:00+00:00,16.350000381469727,16.610000610351562,16.139999389648438,12.817157745361328,1001600,0.0,
2004-10-05 00:00:00+00:00,16.450000762939453,17.25,16.299999237060547,13.544145584106444,1492600,0.0,
2004-10-06 00:00:00+00:00,17.1200008392334,17.639999389648438,17.059999465942383,13.883933067321776,1704900,0.0,
2004-10-07 00:00:00+00:00,17.6299991607666,17.760000228881836,17.219999313354492,13.710090637207031,1034100,0.0,
2004-10-08 00:00:00+00:00,17.950000762939453,18.09000015258789,17.399999618530273,13.883933067321776,1366500,0.0,
2004-10-11 00:00:00+00:00,17.59000015258789,17.59000015258789,17.020000457763672,13.6073579788208,628900,0.0,
2004-10-12 00:00:00+00:00,16.799999237060547,16.979999542236328,16.5,13.070019721984863,829100,0.0,
2004-10-13 00:00:00+00:00,16.059999465942383,16.260000228881836,15.699999809265137,12.753936767578123,1614600,0.0,
2004-10-14 00:00:00+00:00,16.290000915527344,16.6299991607666,16.1200008392334,12.801351547241213,739200,0.0,
2004-10-15 00:00:00+00:00,16.399999618530273,16.770000457763672,16.31999969482422,12.983098030090332,569700,0.0,
2004-10-18 00:00:00+00:00,16.829999923706055,16.829999923706055,15.920000076293944,12.80925178527832,811900,0.0,
2004-10-19 00:00:00+00:00,16.31999969482422,16.6200008392334,16.260000228881836,12.90407943725586,620700,0.0,
2004-10-20 00:00:00+00:00,16.84000015258789,17.200000762939453,16.600000381469727,13.55204963684082,1362500,0.0,
2004-10-21 00:00:00+00:00,17.149999618530273,17.43000030517578,17.030000686645508,13.678482055664062,682600,0.0,
2004-10-22 00:00:00+00:00,17.239999771118164,17.399999618530273,16.90999984741211,13.39400863647461,442100,0.0,
2004-10-25 00:00:00+00:00,17.40999984741211,17.5,17.15999984741211,13.670578956604004,906400,0.0,
2004-10-26 00:00:00+00:00,17.049999237060547,17.280000686645508,16.75,13.654773712158203,960000,0.0,
2004-10-27 00:00:00+00:00,17.43000030517578,17.5,16.59000015258789,13.346590042114258,784600,0.0,
2004-10-28 00:00:00+00:00,16.700000762939453,17.09000015258789,16.459999084472656,13.038412094116213,680300,0.0,
2004-10-29 00:00:00+00:00,16.520000457763672,16.969999313354492,16.5,13.330792427062988,502400,0.0,
2004-11-01 00:00:00+00:00,16.969999313354492,17.31999969482422,16.579999923706055,13.172748565673828,839000,0.0,
2004-11-02 00:00:00+00:00,16.479999542236328,16.600000381469727,16.229999542236328,13.038412094116213,828800,0.0,
2004-11-03 00:00:00+00:00,16.739999771118164,17.270000457763672,16.65999984741211,13.64687442779541,733500,0.0,
2004-11-04 00:00:00+00:00,17.649999618530273,17.920000076293945,17.25,13.631067276000977,960200,0.0,
2004-11-05 00:00:00+00:00,17.239999771118164,18.0,17.18000030517578,14.105195999145508,1334000,0.0,
2004-11-08 00:00:00+00:00,17.809999465942383,18.270000457763672,17.719999313354492,14.19211196899414,1505800,0.0,
2004-11-09 00:00:00+00:00,17.979999542236328,18.38999938964844,17.850000381469727,14.176312446594238,962700,0.0,
2004-11-10 00:00:00+00:00,17.81999969482422,18.07999992370605,17.549999237060547,13.9945650100708,908800,0.0,
2004-11-11 00:00:00+00:00,17.850000381469727,17.959999084472656,17.56999969482422,14.128900527954102,541900,0.0,
2004-11-12 00:00:00+00:00,18.06999969482422,18.5,17.8799991607666,14.555611610412598,785700,0.0,
2004-11-15 00:00:00+00:00,18.200000762939453,18.5,18.010000228881836,14.294840812683104,641200,0.0,
2004-11-16 00:00:00+00:00,18.270000457763672,18.5,18.149999618530277,14.50819492340088,706300,0.0,
2004-11-17 00:00:00+00:00,18.5,18.940000534057617,18.46999931335449,14.674145698547363,882800,0.0,
2004-11-18 00:00:00+00:00,18.350000381469727,18.46999931335449,17.65999984741211,14.128900527954102,1093000,0.0,
2004-11-19 00:00:00+00:00,18.07999992370605,18.34000015258789,17.899999618530273,14.476590156555176,1136500,0.0,
2004-11-22 00:00:00+00:00,18.32999992370605,18.559999465942383,18.209999084472656,14.626730918884276,674900,0.0,
2004-11-23 00:00:00+00:00,18.46999931335449,18.46999931335449,18.149999618530277,14.397573471069336,797300,0.0,
2004-11-24 00:00:00+00:00,18.270000457763672,18.440000534057617,18.06999969482422,14.381763458251951,745100,0.0,
2004-11-26 00:00:00+00:00,18.100000381469727,18.729999542236328,18.100000381469727,14.737359046936035,348100,0.0,
2004-11-29 00:00:00+00:00,18.57999992370605,18.739999771118164,18.350000381469727,14.626730918884276,610600,0.0,
2004-11-30 00:00:00+00:00,18.34000015258789,18.6299991607666,17.84000015258789,14.310646057128906,735300,0.0,
2004-12-01 00:00:00+00:00,18.020000457763672,18.3799991607666,17.850000381469727,14.200018882751465,966300,0.0,
2004-12-02 00:00:00+00:00,18.030000686645508,18.170000076293945,16.579999923706055,13.26757526397705,2001100,0.0,
2004-12-03 00:00:00+00:00,16.8799991607666,17.399999618530273,16.450000762939453,13.401907920837402,1077000,0.0,
2004-12-06 00:00:00+00:00,16.90999984741211,17.0,16.1299991607666,12.935686111450195,1723000,0.0,
2004-12-07 00:00:00+00:00,16.31999969482422,16.489999771118164,15.8100004196167,12.57219409942627,1075100,0.0,
2004-12-08 00:00:00+00:00,15.460000038146973,15.81999969482422,15.100000381469728,12.485272407531738,1815800,0.0,
2004-12-09 00:00:00+00:00,15.5,15.770000457763672,15.359999656677246,12.398344039916992,1129900,0.0,
2004-12-10 00:00:00+00:00,15.59000015258789,16.110000610351562,15.529999732971191,12.516879081726074,1048100,0.0,
2004-12-13 00:00:00+00:00,15.960000038146973,16.639999389648438,15.859999656677246,13.02260684967041,985100,0.0,
2004-12-14 00:00:00+00:00,16.559999465942383,16.559999465942383,15.850000381469728,12.769742012023926,863000,0.0,
2004-12-15 00:00:00+00:00,16.5,16.950000762939453,16.260000228881836,13.24386501312256,1134500,0.0,
2004-12-16 00:00:00+00:00,16.739999771118164,16.780000686645508,16.280000686645508,12.896177291870115,669300,0.0,
2004-12-17 00:00:00+00:00,16.280000686645508,16.479999542236328,16.079999923706055,12.73023509979248,599400,0.0,
2004-12-20 00:00:00+00:00,16.450000762939453,16.450000762939453,15.9399995803833,12.706524848937988,464000,0.0,
2004-12-21 00:00:00+00:00,16.200000762939453,16.3700008392334,15.9399995803833,12.880369186401367,460600,0.0,
2004-12-22 00:00:00+00:00,16.200000762939453,16.3799991607666,15.979999542236328,12.753936767578123,404000,0.0,
2004-12-23 00:00:00+00:00,16.31999969482422,16.450000762939453,16.040000915527344,12.825060844421388,446200,0.0,
2004-12-27 00:00:00+00:00,16.459999084472656,16.56999969482422,16.079999923706055,12.975197792053224,347400,0.0,
2004-12-28 00:00:00+00:00,16.559999465942383,16.59000015258789,16.1200008392334,12.943585395812988,289400,0.0,
2004-12-29 00:00:00+00:00,15.90999984741211,16.149999618530273,15.850000381469728,12.674919128417969,604800,0.0,
2004-12-30 00:00:00+00:00,15.779999732971191,16.329999923706055,15.779999732971191,12.667016983032228,501000,0.0,
2004-12-31 00:00:00+00:00,16.110000610351562,16.18000030517578,15.899999618530272,12.6275053024292,320800,0.0,
2005-01-03 00:00:00+00:00,15.739999771118164,15.789999961853027,15.130000114440918,12.019046783447266,947900,0.0,
2005-01-04 00:00:00+00:00,15.010000228881836,15.489999771118164,14.699999809265137,11.821492195129396,1383000,0.0,
2005-01-05 00:00:00+00:00,15.010000228881836,15.229999542236328,14.670000076293944,11.65554904937744,781600,0.0,
2005-01-06 00:00:00+00:00,14.75,14.850000381469728,14.529999732971191,11.481701850891112,797800,0.0,
2005-01-07 00:00:00+00:00,14.779999732971191,15.029999732971191,14.510000228881836,11.568625450134276,909600,0.0,
2005-01-10 00:00:00+00:00,14.640000343322754,14.989999771118164,14.640000343322754,11.718768119812012,499500,0.0,
2005-01-11 00:00:00+00:00,15.039999961853027,15.520000457763672,15.0,12.050654411315918,640000,0.0,
2005-01-12 00:00:00+00:00,15.59000015258789,15.649999618530272,15.199999809265137,12.01114273071289,823300,0.0,
2005-01-13 00:00:00+00:00,15.149999618530272,15.300000190734863,14.890000343322754,11.853106498718262,701600,0.0,
2005-01-14 00:00:00+00:00,14.899999618530272,14.989999771118164,14.520000457763672,11.600236892700195,1249500,0.0,
2005-01-18 00:00:00+00:00,14.65999984741211,15.1899995803833,14.5600004196167,11.971631050109863,688600,0.0,
2005-01-19 00:00:00+00:00,15.300000190734863,15.470000267028809,14.869999885559082,11.837303161621094,633300,0.0,
2005-01-20 00:00:00+00:00,14.609999656677246,15.029999732971191,14.539999961853027,11.845200538635254,739600,0.0,
2005-01-21 00:00:00+00:00,15.100000381469728,15.399999618530272,15.0,12.113872528076172,1155400,0.0,
2005-01-24 00:00:00+00:00,15.479999542236328,15.619999885559082,15.130000114440918,12.10597038269043,849600,0.0,
2005-01-25 00:00:00+00:00,15.31999969482422,15.350000381469728,14.859999656677246,11.861004829406738,708200,0.0,
2005-01-26 00:00:00+00:00,15.279999732971191,15.470000267028809,15.06999969482422,12.07436180114746,584500,0.0,
2005-01-27 00:00:00+00:00,15.25,15.399999618530272,15.149999618530272,12.058554649353027,530800,0.0,
2005-01-28 00:00:00+00:00,15.34000015258789,15.4399995803833,15.010000228881836,11.89260959625244,584600,0.0,
2005-01-31 00:00:00+00:00,14.800000190734863,15.039999961853027,14.779999732971191,11.876811027526855,368800,0.0,
2005-02-01 00:00:00+00:00,15.140000343322754,15.34000015258789,14.960000038146973,11.868906021118164,747100,0.0,
2005-02-02 00:00:00+00:00,14.960000038146973,15.260000228881836,14.960000038146973,11.924223899841309,419300,0.0,
2005-02-03 00:00:00+00:00,14.899999618530272,15.119999885559082,14.75,11.853106498718262,677300,0.0,
2005-02-04 00:00:00+00:00,14.960000038146973,15.18000030517578,14.68000030517578,11.687161445617676,516000,0.0,
2005-02-07 00:00:00+00:00,14.699999809265137,14.829999923706056,14.369999885559082,11.497509002685549,644300,0.0,
2005-02-08 00:00:00+00:00,14.600000381469728,14.739999771118164,14.369999885559082,11.48960781097412,506300,0.0,
2005-02-09 00:00:00+00:00,14.420000076293944,14.93000030517578,14.399999618530272,11.758281707763672,633200,0.0,
2005-02-10 00:00:00+00:00,14.989999771118164,15.84000015258789,14.989999771118164,12.42205047607422,1175100,0.0,
2005-02-11 00:00:00+00:00,15.93000030517578,16.1299991607666,15.81999969482422,12.540581703186035,1015000,0.0,
2005-02-14 00:00:00+00:00,16.299999237060547,16.350000381469727,15.979999542236328,12.690723419189451,680000,0.0,
2005-02-15 00:00:00+00:00,16.100000381469727,16.34000015258789,15.779999732971191,12.690723419189451,884200,0.0,
2005-02-16 00:00:00+00:00,16.0,16.31999969482422,15.640000343322754,12.738131523132324,770900,0.0,
2005-02-17 00:00:00+00:00,16.31999969482422,16.510000228881836,16.1200008392334,13.046316146850586,598900,0.0,
2005-02-18 00:00:00+00:00,16.510000228881836,16.75,16.399999618530273,13.188551902770996,919400,0.0,
2005-02-22 00:00:00+00:00,16.850000381469727,17.540000915527344,16.81999969482422,13.79701042175293,1390100,0.0,
2005-02-23 00:00:00+00:00,17.399999618530273,17.399999618530273,16.950000762939453,13.694286346435549,732700,0.0,
2005-02-24 00:00:00+00:00,17.399999618530273,17.399999618530273,16.719999313354492,13.23596477508545,1028500,0.0,
2005-02-25 00:00:00+00:00,16.790000915527344,17.149999618530273,16.65999984741211,13.441417694091797,582000,0.0,
2005-02-28 00:00:00+00:00,17.200000762939453,17.25,16.739999771118164,13.354496002197266,678800,0.0,
2005-03-01 00:00:00+00:00,16.979999542236328,16.979999542236328,16.260000228881836,12.911980628967283,788800,0.0,
2005-03-02 00:00:00+00:00,16.3799991607666,16.549999237060547,16.149999618530273,12.90407943725586,772400,0.0,
2005-03-03 00:00:00+00:00,16.239999771118164,16.3799991607666,15.789999961853027,12.674919128417969,1228700,0.0,
2005-03-04 00:00:00+00:00,16.25,17.239999771118164,16.200000762939453,13.520441055297852,1409100,0.0,
2005-03-07 00:00:00+00:00,17.020000457763672,17.25,16.719999313354492,13.39400863647461,659500,0.0,
2005-03-08 00:00:00+00:00,17.260000228881836,17.75,17.1299991607666,13.899735450744627,1024100,0.0,
2005-03-09 00:00:00+00:00,17.579999923706055,17.93000030517578,17.329999923706055,13.852334022521973,1017500,0.0,
2005-03-10 00:00:00+00:00,17.600000381469727,17.600000381469727,16.950000762939453,13.473026275634766,702800,0.0,
2005-03-11 00:00:00+00:00,17.25,17.420000076293945,17.049999237060547,13.55204963684082,505600,0.0,
2005-03-14 00:00:00+00:00,16.81999969482422,17.100000381469727,16.649999618530273,13.401907920837402,497900,0.0,
2005-03-15 00:00:00+00:00,17.0,17.149999618530273,16.760000228881836,13.354496002197266,422400,0.0,
2005-03-16 00:00:00+00:00,16.90999984741211,17.239999771118164,16.780000686645508,13.275477409362791,443000,0.0,
2005-03-17 00:00:00+00:00,16.700000762939453,16.8799991607666,16.510000228881836,13.22016143798828,502100,0.0,
2005-03-18 00:00:00+00:00,16.610000610351562,16.799999237060547,16.3700008392334,13.006808280944824,526200,0.0,
2005-03-21 00:00:00+00:00,16.1299991607666,16.190000534057617,15.920000076293944,12.6275053024292,779500,0.0,
2005-03-22 00:00:00+00:00,16.280000686645508,16.329999923706055,15.529999732971191,12.343031883239746,882000,0.0,
2005-03-23 00:00:00+00:00,15.529999732971191,15.75,15.3100004196167,12.153383255004885,883500,0.0,
2005-03-24 00:00:00+00:00,15.369999885559082,15.68000030517578,15.149999618530272,11.979535102844238,743900,0.0,
2005-03-28 00:00:00+00:00,15.100000381469728,15.350000381469728,15.100000381469728,11.955829620361328,664900,0.0,
2005-03-29 00:00:00+00:00,15.140000343322754,15.479999542236328,14.890000343322754,11.821492195129396,826500,0.0,
2005-03-30 00:00:00+00:00,15.0,15.800000190734863,14.989999771118164,12.461563110351562,1050700,0.0,
2005-03-31 00:00:00+00:00,15.890000343322754,15.979999542236328,15.5,12.53267765045166,725100,0.0,
2005-04-01 00:00:00+00:00,15.800000190734863,15.979999542236328,15.420000076293944,12.31142234802246,596700,0.0,
2005-04-04 00:00:00+00:00,15.5,15.520000457763672,15.020000457763672,12.177088737487791,882000,0.0,
2005-04-05 00:00:00+00:00,15.630000114440918,15.859999656677246,15.420000076293944,12.224501609802246,529200,0.0,
2005-04-06 00:00:00+00:00,15.649999618530272,16.110000610351562,15.34000015258789,12.319328308105469,661500,0.0,
2005-04-07 00:00:00+00:00,15.760000228881836,15.949999809265137,15.4399995803833,12.343031883239746,525800,0.0,
2005-04-08 00:00:00+00:00,15.6899995803833,15.75,15.300000190734863,12.169182777404783,741200,0.0,
2005-04-11 00:00:00+00:00,15.68000030517578,15.75,15.34000015258789,12.232401847839355,671400,0.0,
2005-04-12 00:00:00+00:00,15.479999542236328,15.5600004196167,15.109999656677246,12.08226203918457,853300,0.0,
2005-04-13 00:00:00+00:00,15.1899995803833,15.329999923706056,14.989999771118164,11.876811027526855,884500,0.0,
2005-04-14 00:00:00+00:00,14.920000076293944,14.979999542236328,14.350000381469728,11.442195892333984,1293700,0.0,
2005-04-15 00:00:00+00:00,14.390000343322754,14.949999809265137,14.350000381469728,11.37898063659668,842000,0.0,
2005-04-18 00:00:00+00:00,14.449999809265137,14.739999771118164,14.300000190734863,11.529117584228516,642200,0.0,
2005-04-19 00:00:00+00:00,14.699999809265137,15.350000381469728,14.640000343322754,12.066458702087402,843600,0.0,
2005-04-20 00:00:00+00:00,15.170000076293944,15.779999732971191,15.100000381469728,11.995341300964355,754900,0.0,
2005-04-21 00:00:00+00:00,15.229999542236328,15.449999809265137,14.93000030517578,11.916319847106934,466900,0.0,
2005-04-22 00:00:00+00:00,15.270000457763672,15.43000030517578,15.079999923706056,11.947930335998535,494700,0.0,
2005-04-25 00:00:00+00:00,15.199999809265137,15.220000267028809,14.619999885559082,11.995341300964355,866500,0.0,
2005-04-26 00:00:00+00:00,15.359999656677246,15.390000343322754,14.960000038146973,11.837303161621094,558600,0.0,
2005-04-27 00:00:00+00:00,14.869999885559082,14.90999984741211,13.949999809265137,11.047090530395508,1380700,0.0,
2005-04-28 00:00:00+00:00,13.779999732971191,14.18000030517578,13.579999923706056,10.975974082946776,927700,0.0,
2005-04-29 00:00:00+00:00,13.869999885559082,14.149999618530272,13.670000076293944,10.841638565063477,791100,0.0,
2005-05-02 00:00:00+00:00,13.770000457763672,13.770000457763672,13.369999885559082,10.778424263000488,785600,0.0,
2005-05-03 00:00:00+00:00,13.600000381469728,14.010000228881836,13.539999961853027,10.999677658081056,766200,0.0,
2005-05-04 00:00:00+00:00,14.109999656677246,14.279999732971191,14.020000457763672,11.244644165039062,520200,0.0,
2005-05-05 00:00:00+00:00,14.31999969482422,14.31999969482422,13.9399995803833,11.213034629821776,417100,0.0,
2005-05-06 00:00:00+00:00,13.970000267028809,14.15999984741211,13.800000190734863,11.047090530395508,446100,0.0,
2005-05-09 00:00:00+00:00,13.9399995803833,14.149999618530272,13.880000114440918,11.141915321350098,563300,0.0,
2005-05-10 00:00:00+00:00,14.09000015258789,14.329999923706056,13.869999885559082,11.054993629455566,606000,0.0,
2005-05-11 00:00:00+00:00,13.93000030517578,13.970000267028809,13.630000114440918,10.889053344726562,604000,0.0,
2005-05-12 00:00:00+00:00,13.649999618530272,13.6899995803833,12.850000381469728,10.288493156433104,1319300,0.0,
2005-05-13 00:00:00+00:00,12.9399995803833,13.130000114440918,12.5600004196167,9.956607818603516,1010300,0.0,
2005-05-16 00:00:00+00:00,12.510000228881836,12.75,12.3100004196167,9.759055137634276,864600,0.0,
2005-05-17 00:00:00+00:00,12.460000038146973,12.880000114440918,12.460000038146973,10.075139045715332,746400,0.0,
2005-05-18 00:00:00+00:00,12.8100004196167,13.140000343322754,12.8100004196167,10.288493156433104,932000,0.0,
2005-05-19 00:00:00+00:00,12.989999771118164,13.100000381469728,12.75,10.138355255126951,634500,0.0,
2005-05-20 00:00:00+00:00,12.65999984741211,12.800000190734863,12.460000038146973,9.924999237060549,661600,0.0,
2005-05-23 00:00:00+00:00,12.59000015258789,13.100000381469728,12.59000015258789,10.343807220458984,503100,0.0,
2005-05-24 00:00:00+00:00,13.229999542236328,13.289999961853027,13.020000457763672,10.422826766967772,410700,0.0,
2005-05-25 00:00:00+00:00,13.279999732971191,13.329999923706056,12.920000076293944,10.399121284484863,510700,0.0,
2005-05-26 00:00:00+00:00,13.09000015258789,13.300000190734863,12.899999618530272,10.233176231384276,427400,0.0,
2005-05-27 00:00:00+00:00,13.149999618530272,13.789999961853027,13.149999618530272,10.889053344726562,848900,0.0,
2005-05-31 00:00:00+00:00,13.649999618530272,14.390000343322754,13.210000038146973,11.29206085205078,1544300,0.0,
