date,LSTA_Open,LSTA_High,LSTA_Low,LSTA_Close,LSTA_Volume,LSTA_Dividends,LSTA_Stock Splits
1999-12-02 00:00:00+00:00,159375.0,159375.0,140625.0,159375.0,0,,
1999-12-03 00:00:00+00:00,157031.25,159375.0,150000.0,159375.0,0,,
1999-12-06 00:00:00+00:00,164062.5,173437.5,164062.5,173437.5,0,,
1999-12-07 00:00:00+00:00,164062.5,173437.5,159375.0,159375.0,0,,
1999-12-08 00:00:00+00:00,168750.0,196875.0,164062.5,196875.0,1,,
1999-12-09 00:00:00+00:00,196875.0,225000.0,196875.0,225000.0,2,,
1999-12-10 00:00:00+00:00,225000.0,225000.0,206250.0,206250.0,1,,
1999-12-13 00:00:00+00:00,215625.0,215625.0,187500.0,206250.0,1,,
1999-12-14 00:00:00+00:00,206250.0,215625.0,201562.5,210937.5,0,,
1999-12-15 00:00:00+00:00,201562.5,201562.5,187500.0,187500.0,0,,
1999-12-16 00:00:00+00:00,201562.5,210937.5,192187.5,201562.5,1,,
1999-12-17 00:00:00+00:00,192187.5,210937.5,192187.5,203906.25,1,,
1999-12-20 00:00:00+00:00,206250.0,225000.0,201562.5,217968.75,1,,
1999-12-21 00:00:00+00:00,225000.0,300000.0,225000.0,300000.0,2,,
1999-12-22 00:00:00+00:00,290625.0,300000.0,257812.5,290625.0,1,,
1999-12-23 00:00:00+00:00,295312.5,356250.0,290625.0,351562.5,2,,
1999-12-27 00:00:00+00:00,342187.5,389062.5,342187.5,375000.0,1,,
1999-12-28 00:00:00+00:00,393750.0,393750.0,375000.0,384375.0,1,,
1999-12-29 00:00:00+00:00,375000.0,379687.5,360937.5,365625.0,0,,
1999-12-30 00:00:00+00:00,375000.0,375000.0,281250.0,281250.0,1,,
1999-12-31 00:00:00+00:00,300000.0,309375.0,281250.0,281250.0,0,,
2000-01-03 00:00:00+00:00,300000.0,318750.0,281250.0,318750.0,0,,
2000-01-04 00:00:00+00:00,314062.5,337500.0,300000.0,337500.0,0,,
2000-01-05 00:00:00+00:00,337500.0,337500.0,337500.0,337500.0,0,,
2000-01-06 00:00:00+00:00,337500.0,351562.5,328125.0,351562.5,0,,
2000-01-07 00:00:00+00:00,309375.0,337500.0,300000.0,328125.0,0,,
2000-01-10 00:00:00+00:00,346875.0,365625.0,337500.0,337500.0,0,,
2000-01-11 00:00:00+00:00,356250.0,384375.0,337500.0,375000.0,1,,
2000-01-12 00:00:00+00:00,389062.5,398437.5,375000.0,393750.0,1,,
2000-01-13 00:00:00+00:00,398437.5,435937.5,389062.5,421875.0,2,,
2000-01-14 00:00:00+00:00,431250.0,506250.0,421875.0,459375.0,2,,
2000-01-18 00:00:00+00:00,459375.0,492187.5,459375.0,478125.0,2,,
2000-01-19 00:00:00+00:00,487500.0,525000.0,464062.5,520312.5,3,,
2000-01-20 00:00:00+00:00,562500.0,600000.0,553125.0,595312.5,5,,
2000-01-21 00:00:00+00:00,595312.5,618750.0,581250.0,609375.0,1,,
2000-01-24 00:00:00+00:00,618750.0,637500.0,618750.0,623437.5,2,,
2000-01-25 00:00:00+00:00,623437.5,628125.0,581250.0,581250.0,1,,
2000-01-26 00:00:00+00:00,581250.0,581250.0,520312.5,520312.5,2,,
2000-01-27 00:00:00+00:00,525000.0,527343.75,515625.0,525000.0,0,,
2000-01-28 00:00:00+00:00,525000.0,525000.0,492187.5,492187.5,1,,
2000-01-31 00:00:00+00:00,510937.5,510937.5,440625.0,450000.0,0,,
2000-02-01 00:00:00+00:00,450000.0,450000.0,431250.0,431250.0,0,,
2000-02-02 00:00:00+00:00,431250.0,468750.0,431250.0,468750.0,0,,
2000-02-03 00:00:00+00:00,468750.0,468750.0,459375.0,468750.0,0,,
2000-02-04 00:00:00+00:00,450000.0,478125.0,440625.0,473437.5,1,,
2000-02-07 00:00:00+00:00,496875.0,534375.0,492187.5,496875.0,0,,
2000-02-08 00:00:00+00:00,487500.0,501562.5,487500.0,487500.0,0,,
2000-02-09 00:00:00+00:00,496875.0,501562.5,459375.0,496875.0,0,,
2000-02-10 00:00:00+00:00,478125.0,487500.0,478125.0,487500.0,0,,
2000-02-11 00:00:00+00:00,496875.0,506250.0,478125.0,506250.0,0,,
2000-02-14 00:00:00+00:00,496875.0,506250.0,440625.0,440625.0,0,,
2000-02-15 00:00:00+00:00,468750.0,468750.0,440625.0,468750.0,0,,
2000-02-16 00:00:00+00:00,468750.0,487500.0,459375.0,459375.0,0,,
2000-02-17 00:00:00+00:00,468750.0,468750.0,440625.0,468750.0,0,,
2000-02-18 00:00:00+00:00,468750.0,506250.0,450000.0,450000.0,0,,
2000-02-22 00:00:00+00:00,450000.0,459375.0,440625.0,440625.0,0,,
2000-02-23 00:00:00+00:00,440625.0,450000.0,440625.0,440625.0,0,,
2000-02-24 00:00:00+00:00,440625.0,445312.5,440625.0,445312.5,0,,
2000-02-25 00:00:00+00:00,445312.5,464062.5,445312.5,464062.5,0,,
2000-02-28 00:00:00+00:00,482812.5,482812.5,445312.5,445312.5,0,,
2000-02-29 00:00:00+00:00,478125.0,478125.0,445312.5,445312.5,0,,
2000-03-01 00:00:00+00:00,459375.0,468750.0,398437.5,440625.0,0,,
2000-03-02 00:00:00+00:00,445312.5,468750.0,440625.0,468750.0,0,,
2000-03-03 00:00:00+00:00,440625.0,478125.0,440625.0,478125.0,0,,
2000-03-06 00:00:00+00:00,468750.0,478125.0,440625.0,450000.0,0,,
2000-03-07 00:00:00+00:00,450000.0,459375.0,440625.0,450000.0,0,,
2000-03-08 00:00:00+00:00,450000.0,450000.0,440625.0,450000.0,0,,
2000-03-09 00:00:00+00:00,440625.0,450000.0,440625.0,450000.0,0,,
2000-03-10 00:00:00+00:00,450000.0,459375.0,440625.0,450000.0,0,,
2000-03-13 00:00:00+00:00,440625.0,450000.0,440625.0,440625.0,0,,
2000-03-14 00:00:00+00:00,440625.0,445312.5,440625.0,445312.5,0,,
2000-03-15 00:00:00+00:00,445312.5,454687.5,440625.0,454687.5,0,,
2000-03-16 00:00:00+00:00,454687.5,454687.5,445312.5,445312.5,0,,
2000-03-17 00:00:00+00:00,450000.0,450000.0,450000.0,450000.0,0,,
2000-03-20 00:00:00+00:00,450000.0,450000.0,445312.5,445312.5,0,,
2000-03-21 00:00:00+00:00,440625.0,450000.0,440625.0,450000.0,0,,
2000-03-22 00:00:00+00:00,450000.0,450000.0,440625.0,440625.0,0,,
2000-03-23 00:00:00+00:00,459375.0,459375.0,440625.0,450000.0,0,,
2000-03-24 00:00:00+00:00,450000.0,459375.0,412500.0,450000.0,1,,
2000-03-27 00:00:00+00:00,454687.5,464062.5,450000.0,464062.5,1,,
2000-03-28 00:00:00+00:00,440625.0,464062.5,440625.0,450000.0,0,,
2000-03-29 00:00:00+00:00,450000.0,454687.5,450000.0,450000.0,0,,
2000-03-30 00:00:00+00:00,450000.0,454687.5,440625.0,450000.0,0,,
2000-03-31 00:00:00+00:00,454687.5,454687.5,450000.0,450000.0,0,,
2000-04-03 00:00:00+00:00,450000.0,459375.0,440625.0,440625.0,0,,
2000-04-04 00:00:00+00:00,440625.0,450000.0,440625.0,445312.5,0,,
2000-04-05 00:00:00+00:00,445312.5,445312.5,440625.0,445312.5,0,,
2000-04-06 00:00:00+00:00,440625.0,464062.5,440625.0,454687.5,0,,
2000-04-07 00:00:00+00:00,454687.5,454687.5,450000.0,450000.0,0,,
2000-04-10 00:00:00+00:00,459375.0,459375.0,450000.0,450000.0,0,,
2000-04-11 00:00:00+00:00,450000.0,454687.5,440625.0,440625.0,0,,
2000-04-12 00:00:00+00:00,440625.0,454687.5,440625.0,454687.5,0,,
2000-04-13 00:00:00+00:00,440625.0,450000.0,440625.0,450000.0,0,,
2000-04-14 00:00:00+00:00,440625.0,440625.0,375000.0,398437.5,1,,
2000-04-17 00:00:00+00:00,389062.5,393750.0,337500.0,346875.0,0,,
2000-04-18 00:00:00+00:00,346875.0,356250.0,337500.0,346875.0,0,,
2000-04-19 00:00:00+00:00,337500.0,346875.0,337500.0,346875.0,0,,
2000-04-20 00:00:00+00:00,346875.0,384375.0,346875.0,384375.0,0,,
2000-04-24 00:00:00+00:00,384375.0,384375.0,356250.0,356250.0,0,,
2000-04-25 00:00:00+00:00,365625.0,365625.0,356250.0,356250.0,0,,
2000-04-26 00:00:00+00:00,370312.5,370312.5,342187.5,342187.5,0,,
2000-04-27 00:00:00+00:00,342187.5,342187.5,342187.5,342187.5,0,,
2000-04-28 00:00:00+00:00,342187.5,351562.5,342187.5,342187.5,0,,
2000-05-01 00:00:00+00:00,342187.5,342187.5,318750.0,337500.0,0,,
2000-05-02 00:00:00+00:00,337500.0,356250.0,337500.0,356250.0,0,,
2000-05-03 00:00:00+00:00,337500.0,356250.0,337500.0,356250.0,0,,
2000-05-04 00:00:00+00:00,365625.0,403125.0,365625.0,398437.5,1,,
2000-05-05 00:00:00+00:00,403125.0,421875.0,375000.0,384375.0,0,,
2000-05-08 00:00:00+00:00,375000.0,389062.5,365625.0,365625.0,0,,
2000-05-09 00:00:00+00:00,356250.0,356250.0,332812.5,337500.0,0,,
2000-05-10 00:00:00+00:00,337500.0,337500.0,318750.0,337500.0,0,,
2000-05-11 00:00:00+00:00,337500.0,356250.0,328125.0,356250.0,0,,
2000-05-12 00:00:00+00:00,356250.0,360937.5,318750.0,360937.5,0,,
2000-05-15 00:00:00+00:00,356250.0,356250.0,337500.0,337500.0,0,,
2000-05-16 00:00:00+00:00,346875.0,346875.0,318750.0,318750.0,0,,
2000-05-17 00:00:00+00:00,318750.0,318750.0,318750.0,318750.0,0,,
2000-05-18 00:00:00+00:00,346875.0,360937.5,318750.0,337500.0,0,,
2000-05-19 00:00:00+00:00,356250.0,375000.0,356250.0,365625.0,0,,
2000-05-22 00:00:00+00:00,375000.0,375000.0,375000.0,375000.0,0,,
2000-05-23 00:00:00+00:00,346875.0,346875.0,328125.0,328125.0,0,,
2000-05-24 00:00:00+00:00,328125.0,337500.0,318750.0,337500.0,0,,
2000-05-25 00:00:00+00:00,337500.0,337500.0,328125.0,337500.0,0,,
2000-05-26 00:00:00+00:00,318750.0,318750.0,281250.0,281250.0,0,,
2000-05-30 00:00:00+00:00,281250.0,281250.0,253125.0,271875.0,0,,
2000-05-31 00:00:00+00:00,281250.0,290625.0,271875.0,281250.0,0,,
2000-06-01 00:00:00+00:00,281250.0,290625.0,281250.0,290625.0,0,,
2000-06-02 00:00:00+00:00,300000.0,318750.0,290625.0,309375.0,0,,
2000-06-05 00:00:00+00:00,342187.5,342187.5,318750.0,342187.5,0,,
2000-06-06 00:00:00+00:00,342187.5,342187.5,328125.0,328125.0,0,,
2000-06-07 00:00:00+00:00,328125.0,342187.5,328125.0,337500.0,0,,
2000-06-08 00:00:00+00:00,342187.5,346875.0,328125.0,337500.0,0,,
2000-06-09 00:00:00+00:00,351562.5,360937.5,337500.0,346875.0,0,,
2000-06-12 00:00:00+00:00,360937.5,360937.5,337500.0,337500.0,0,,
2000-06-13 00:00:00+00:00,337500.0,337500.0,337500.0,337500.0,0,,
2000-06-14 00:00:00+00:00,337500.0,337500.0,337500.0,337500.0,0,,
2000-06-15 00:00:00+00:00,337500.0,337500.0,318750.0,318750.0,0,,
2000-06-16 00:00:00+00:00,318750.0,328125.0,318750.0,323437.5,0,,
2000-06-19 00:00:00+00:00,323437.5,356250.0,290625.0,356250.0,0,,
2000-06-20 00:00:00+00:00,328125.0,365625.0,309375.0,318750.0,0,,
2000-06-21 00:00:00+00:00,309375.0,309375.0,262500.0,271875.0,0,,
2000-06-22 00:00:00+00:00,290625.0,290625.0,281250.0,281250.0,0,,
2000-06-23 00:00:00+00:00,290625.0,290625.0,290625.0,290625.0,0,,
2000-06-26 00:00:00+00:00,281250.0,281250.0,281250.0,281250.0,0,,
2000-06-27 00:00:00+00:00,292968.75,292968.75,281250.0,281250.0,0,,
2000-06-28 00:00:00+00:00,281250.0,281250.0,281250.0,281250.0,0,,
