date,SQQQ_Open,SQQQ_High,SQQQ_Low,SQQQ_Close,SQQQ_Volume,SQQQ_Dividends,SQQQ_Stock Splits
2013-01-18 00:00:00+00:00,59152.0,59760.0,58800.0,51488.21484375,1011,0.0,
2013-01-22 00:00:00+00:00,58800.0,59856.0,58576.0,51194.859375,847,0.0,
2013-01-23 00:00:00+00:00,57664.0,57952.0,57088.0,50314.84765625,851,0.0,
2013-01-24 00:00:00+00:00,59904.0,60240.0,58416.0,52340.29296875,1048,0.0,
2013-01-25 00:00:00+00:00,59424.0,59728.0,58544.0,51572.01953125,851,0.0,
2013-01-28 00:00:00+00:00,58976.0,59248.0,58064.0,51292.64453125,908,0.0,
2013-01-29 00:00:00+00:00,58880.0,60016.0,58256.0,51222.80078125,1482,0.0,
2013-01-30 00:00:00+00:00,58352.0,59376.0,57776.0,51404.39453125,1301,0.0,
2013-01-31 00:00:00+00:00,58960.0,59536.0,58128.0,51823.453125,1031,0.0,
2013-02-01 00:00:00+00:00,58080.0,58848.0,56992.0,50021.5078125,1325,0.0,
2013-02-04 00:00:00+00:00,58320.0,60304.0,57792.0,52633.625,1078,0.0,
2013-02-05 00:00:00+00:00,59504.0,59904.0,57072.0,50328.81640625,1029,0.0,
2013-02-06 00:00:00+00:00,58176.0,58672.0,57408.0,50789.78125,1092,0.0,
2013-02-07 00:00:00+00:00,57920.0,59920.0,57824.0,50650.08984375,980,0.0,
2013-02-08 00:00:00+00:00,57072.0,57248.0,55856.0,49099.578125,1168,0.0,
2013-02-11 00:00:00+00:00,56112.0,56736.0,56048.0,49099.578125,580,0.0,
2013-02-12 00:00:00+00:00,56400.0,57024.0,56048.0,49672.29296875,639,0.0,
2013-02-13 00:00:00+00:00,56352.0,56784.0,55616.0,49113.55078125,707,0.0,
2013-02-14 00:00:00+00:00,56976.0,57120.0,56064.0,49197.36328125,574,0.0,
2013-02-15 00:00:00+00:00,56304.0,57264.0,55920.0,49602.4453125,644,0.0,
2013-02-19 00:00:00+00:00,56400.0,56496.0,55520.0,48498.9296875,744,0.0,
2013-02-20 00:00:00+00:00,55568.0,58112.0,55536.0,50664.0625,1052,0.0,
2013-02-21 00:00:00+00:00,58784.0,60624.0,58576.0,52396.16796875,1374,0.0,
2013-02-22 00:00:00+00:00,58960.0,59648.0,58192.0,50831.6796875,858,0.0,
2013-02-25 00:00:00+00:00,56960.0,60512.0,56448.0,52717.44921875,1321,0.0,
2013-02-26 00:00:00+00:00,60048.0,61280.0,59296.0,52102.8203125,1778,0.0,
2013-02-27 00:00:00+00:00,59664.0,59888.0,56704.0,50468.5,1375,0.0,
2013-02-28 00:00:00+00:00,57840.0,58176.0,56544.0,50733.91015625,873,0.0,
2013-03-01 00:00:00+00:00,58784.0,59632.0,57168.0,50049.44140625,1237,0.0,
2013-03-04 00:00:00+00:00,57968.0,58240.0,56560.0,49378.953125,1075,0.0,
2013-03-05 00:00:00+00:00,55632.0,55680.0,53952.0,47269.6875,1360,0.0,
2013-03-06 00:00:00+00:00,53664.0,54768.0,53600.0,47632.87109375,870,0.0,
2013-03-07 00:00:00+00:00,54416.0,54672.0,53872.0,47241.75,628,0.0,
2013-03-08 00:00:00+00:00,53552.0,54560.0,53344.0,47060.16015625,660,0.0,
2013-03-11 00:00:00+00:00,54080.0,54624.0,53424.0,46669.0390625,565,0.0,
2013-03-12 00:00:00+00:00,53904.0,54784.0,53584.0,47241.75,781,0.0,
2013-03-13 00:00:00+00:00,53840.0,54816.0,53632.0,47367.47265625,1058,0.0,
2013-03-14 00:00:00+00:00,53712.0,54048.0,53360.0,46892.54296875,649,0.0,
2013-03-15 00:00:00+00:00,53568.0,54560.0,53520.0,47269.6875,786,0.0,
2013-03-18 00:00:00+00:00,55600.0,56000.0,53856.0,47618.9140625,1138,0.0,
2013-03-19 00:00:00+00:00,54048.0,56256.0,53696.0,47772.5625,1563,0.0,
2013-03-20 00:00:00+00:00,53648.0,54416.0,53296.0,46878.57421875,974,0.0,
2013-03-21 00:00:00+00:00,55040.0,55856.0,54704.0,48387.18359375,1018,0.0,
2013-03-22 00:00:00+00:00,54800.0,54992.0,53760.0,47060.16015625,1180,0.0,
2013-03-25 00:00:00+00:00,53360.0,55216.0,53024.0,47535.09375,1372,0.0,
2013-03-26 00:00:00+00:00,53840.0,54176.0,53536.0,46766.828125,808,0.0,
2013-03-27 00:00:00+00:00,54592.0,54864.0,53264.0,46529.36328125,1091,0.0,
2013-03-28 00:00:00+00:00,53360.0,53744.0,52800.0,46236.02734375,831,0.0,
2013-04-01 00:00:00+00:00,52832.0,54432.0,52704.0,47157.94140625,1207,0.0,
2013-04-02 00:00:00+00:00,53312.0,53392.0,52240.0,46040.45703125,1590,0.0,
2013-04-03 00:00:00+00:00,52592.0,54560.0,52448.0,47185.87890625,1133,0.0,
2013-04-04 00:00:00+00:00,54240.0,55008.0,53760.0,47199.85546875,768,0.0,
2013-04-05 00:00:00+00:00,56720.0,57056.0,55248.0,48429.0859375,1341,0.0,
2013-04-08 00:00:00+00:00,55424.0,55888.0,54560.0,47660.81640625,971,0.0,
2013-04-09 00:00:00+00:00,54096.0,54912.0,52848.0,46696.984375,1662,0.0,
2013-04-10 00:00:00+00:00,52960.0,53008.0,50160.0,43973.11328125,2228,0.0,
2013-04-11 00:00:00+00:00,50768.0,50912.0,50096.0,43959.140625,1322,0.0,
2013-04-12 00:00:00+00:00,50784.0,51680.0,50432.0,44056.921875,1203,0.0,
2013-04-15 00:00:00+00:00,51200.0,53664.0,50848.0,46738.88671875,2129,0.0,
2013-04-16 00:00:00+00:00,52528.0,52912.0,51216.0,44783.28125,1173,0.0,
2013-04-17 00:00:00+00:00,52752.0,55264.0,52672.0,47451.27734375,2274,0.0,
2013-04-18 00:00:00+00:00,53920.0,57328.0,53904.0,49462.76171875,2308,0.0,
2013-04-19 00:00:00+00:00,56256.0,56560.0,53952.0,47297.62890625,1516,0.0,
2013-04-22 00:00:00+00:00,53648.0,54304.0,52048.0,45956.640625,1346,0.0,
2013-04-23 00:00:00+00:00,51696.0,52560.0,50576.0,44643.60546875,2213,0.0,
2013-04-24 00:00:00+00:00,51520.0,51856.0,50640.0,44699.4765625,1419,0.0,
2013-04-25 00:00:00+00:00,50720.0,50800.0,49808.0,43959.140625,1330,0.0,
2013-04-26 00:00:00+00:00,50768.0,51472.0,50400.0,44364.234375,1117,0.0,
2013-04-29 00:00:00+00:00,50368.0,50368.0,48848.0,43148.9609375,1428,0.0,
2013-04-30 00:00:00+00:00,49264.0,49792.0,48320.0,42199.09765625,1220,0.0,
2013-05-01 00:00:00+00:00,48368.0,49296.0,48112.0,42729.8984375,1076,0.0,
2013-05-02 00:00:00+00:00,48800.0,48896.0,46864.0,41193.3515625,1328,0.0,
2013-05-03 00:00:00+00:00,45824.0,45904.0,45056.0,39740.62890625,1275,0.0,
2013-05-06 00:00:00+00:00,45280.0,45360.0,44752.0,39279.66796875,844,0.0,
2013-05-07 00:00:00+00:00,44784.0,45520.0,44640.0,39363.47265625,1330,0.0,
2013-05-08 00:00:00+00:00,45152.0,45328.0,44256.0,38720.921875,938,0.0,
2013-05-09 00:00:00+00:00,44592.0,44816.0,43680.0,38846.640625,1020,0.0,
2013-05-10 00:00:00+00:00,44304.0,44512.0,43680.0,38162.17578125,914,0.0,
2013-05-13 00:00:00+00:00,43952.0,44096.0,43264.0,38022.4921875,915,0.0,
2013-05-14 00:00:00+00:00,43552.0,43552.0,42496.0,37477.71875,1012,0.0,
2013-05-15 00:00:00+00:00,43152.0,43472.0,42528.0,37240.23828125,786,0.0,
2013-05-16 00:00:00+00:00,42448.0,42848.0,41904.0,37365.96484375,1278,0.0,
2013-05-17 00:00:00+00:00,42192.0,42512.0,41472.0,36248.4765625,1224,0.0,
2013-05-20 00:00:00+00:00,41856.0,42208.0,41328.0,36485.94140625,1042,0.0,
2013-05-21 00:00:00+00:00,41776.0,42208.0,41136.0,36276.4140625,1047,0.0,
2013-05-22 00:00:00+00:00,41392.0,43312.0,40432.0,37226.28515625,3567,0.0,
2013-05-23 00:00:00+00:00,43792.0,44048.0,42560.0,37505.65234375,2346,0.0,
2013-05-24 00:00:00+00:00,43824.0,44192.0,43024.0,37561.51953125,1564,0.0,
2013-05-28 00:00:00+00:00,41520.0,42576.0,41040.0,36807.22265625,1784,0.0,
2013-05-29 00:00:00+00:00,42672.0,43488.0,42336.0,37365.96484375,2055,0.0,
2013-05-30 00:00:00+00:00,42784.0,42784.0,41536.0,36765.3203125,1504,0.0,
2013-05-31 00:00:00+00:00,42624.0,43392.0,41632.0,37882.80859375,1392,0.0,
2013-06-03 00:00:00+00:00,43216.0,44704.0,42992.0,37533.58984375,3515,0.0,
2013-06-04 00:00:00+00:00,42784.0,44208.0,42256.0,38148.21484375,2667,0.0,
2013-06-05 00:00:00+00:00,44080.0,45488.0,43616.0,39600.93359375,3156,0.0,
2013-06-06 00:00:00+00:00,45216.0,46512.0,44720.0,39070.1328125,2891,0.0,
2013-06-07 00:00:00+00:00,44160.0,44496.0,42752.0,37463.75,2361,0.0,
2013-06-10 00:00:00+00:00,42592.0,43104.0,42240.0,37407.87890625,1857,0.0,
2013-06-11 00:00:00+00:00,44128.0,44528.0,42976.0,38525.36328125,2609,0.0,
2013-06-12 00:00:00+00:00,43344.0,45824.0,43280.0,39838.40625,2863,0.0,
2013-06-13 00:00:00+00:00,45824.0,46208.0,43616.0,38357.7421875,1850,0.0,
2013-06-14 00:00:00+00:00,43904.0,44960.0,43760.0,39056.16796875,1760,0.0,
2013-06-17 00:00:00+00:00,43648.0,44192.0,42704.0,37994.55859375,2427,0.0,
2013-06-18 00:00:00+00:00,43296.0,43328.0,42160.0,37058.66015625,1921,0.0,
2013-06-19 00:00:00+00:00,42368.0,43952.0,42256.0,38273.91796875,3314,0.0,
2013-06-20 00:00:00+00:00,45344.0,47360.0,44896.0,41081.6171875,3440,0.0,
2013-06-21 00:00:00+00:00,46976.0,48848.0,46576.0,41556.54296875,2862,0.0,
2013-06-24 00:00:00+00:00,48832.0,50272.0,47984.0,42813.71484375,4089,0.0,
2013-06-25 00:00:00+00:00,47696.0,48896.0,47408.0,41975.6015625,1525,0.0,
2013-06-26 00:00:00+00:00,46816.0,47280.0,46464.0,40830.1796875,1684,0.0,
2013-06-27 00:00:00+00:00,46016.0,46224.0,45264.0,40243.4921875,2117,0.0,
2013-06-28 00:00:00+00:00,46624.0,46880.0,45120.0,40201.59375,2833,0.0,
2013-07-01 00:00:00+00:00,44976.0,45216.0,43984.0,39377.44921875,2107,0.0,
2013-07-02 00:00:00+00:00,45184.0,45760.0,44224.0,39391.40625,2384,0.0,
2013-07-03 00:00:00+00:00,45520.0,45632.0,43840.0,38832.6640625,1024,0.0,
2013-07-05 00:00:00+00:00,43760.0,44800.0,43408.0,37980.578125,2141,0.0,
2013-07-08 00:00:00+00:00,42768.0,43808.0,42768.0,37840.89453125,1313,0.0,
2013-07-09 00:00:00+00:00,42752.0,43328.0,42272.0,37156.4375,1857,0.0,
2013-07-10 00:00:00+00:00,42704.0,42704.0,41632.0,36499.9140625,1813,0.0,
2013-07-11 00:00:00+00:00,40448.0,40560.0,39216.0,34306.84375,1989,0.0,
2013-07-12 00:00:00+00:00,39232.0,39536.0,38720.0,33887.79296875,1348,0.0,
2013-07-15 00:00:00+00:00,38688.0,38992.0,38464.0,33636.35546875,827,0.0,
2013-07-16 00:00:00+00:00,38448.0,38976.0,38352.0,33762.07421875,796,0.0,
2013-07-17 00:00:00+00:00,38352.0,38720.0,38128.0,33538.57421875,817,0.0,
2013-07-18 00:00:00+00:00,38432.0,38864.0,38112.0,33734.140625,1071,0.0,
2013-07-19 00:00:00+00:00,39632.0,40192.0,39632.0,34781.7734375,1354,0.0,
2013-07-22 00:00:00+00:00,39440.0,39872.0,39248.0,34502.40625,752,0.0,
2013-07-23 00:00:00+00:00,39296.0,40480.0,39280.0,35256.71484375,1209,0.0,
2013-07-24 00:00:00+00:00,39200.0,40272.0,39152.0,34907.49609375,1279,0.0,
2013-07-25 00:00:00+00:00,39424.0,40064.0,39104.0,34237.0078125,1659,0.0,
2013-07-26 00:00:00+00:00,39680.0,39888.0,38608.0,33706.203125,1188,0.0,
2013-07-29 00:00:00+00:00,38816.0,39136.0,38336.0,33831.91796875,1034,0.0,
2013-07-30 00:00:00+00:00,38416.0,38624.0,37728.0,33370.9453125,1762,0.0,
2013-07-31 00:00:00+00:00,38016.0,38208.0,37344.0,33203.3359375,1698,0.0,
2013-08-01 00:00:00+00:00,37200.0,37344.0,36672.0,32155.681640625,1279,0.0,
2013-08-02 00:00:00+00:00,36816.0,37056.0,36192.0,31596.939453125,1034,0.0,
2013-08-05 00:00:00+00:00,36368.0,36448.0,36048.0,31555.0390625,723,0.0,
2013-08-06 00:00:00+00:00,36256.0,37200.0,36176.0,32113.775390625,1008,0.0,
2013-08-07 00:00:00+00:00,37024.0,37760.0,36784.0,32211.552734375,1279,0.0,
2013-08-08 00:00:00+00:00,36352.0,37136.0,36176.0,31764.5625,1072,0.0,
2013-08-09 00:00:00+00:00,36512.0,37168.0,36224.0,32155.681640625,896,0.0,
2013-08-12 00:00:00+00:00,37312.0,37312.0,36416.0,31988.060546875,769,0.0,
2013-08-13 00:00:00+00:00,36464.0,37248.0,35744.0,31415.3515625,1528,0.0,
2013-08-14 00:00:00+00:00,36064.0,36544.0,35888.0,31778.52734375,1647,0.0,
2013-08-15 00:00:00+00:00,37584.0,38528.0,37584.0,33356.9765625,1951,0.0,
2013-08-16 00:00:00+00:00,38224.0,38496.0,37712.0,33440.79296875,1069,0.0,
2013-08-19 00:00:00+00:00,38272.0,38496.0,37312.0,33594.44921875,1654,0.0,
2013-08-20 00:00:00+00:00,38288.0,38368.0,37456.0,33133.48046875,1383,0.0,
2013-08-21 00:00:00+00:00,38320.0,38768.0,37360.0,33482.69921875,2244,0.0,
2013-08-22 00:00:00+00:00,37872.0,37936.0,37168.0,32532.83984375,866,0.0,
2013-08-23 00:00:00+00:00,36416.0,36880.0,36352.0,31876.3125,961,0.0,
2013-08-26 00:00:00+00:00,36448.0,36656.0,35600.0,31834.41015625,1476,0.0,
2013-08-27 00:00:00+00:00,37712.0,38912.0,37200.0,33762.07421875,2866,0.0,
2013-08-28 00:00:00+00:00,38752.0,38752.0,37712.0,33343.01171875,1781,0.0,
2013-08-29 00:00:00+00:00,38208.0,38400.0,36816.0,32672.53125,1809,0.0,
2013-08-30 00:00:00+00:00,37328.0,38512.0,37312.0,33259.19921875,1923,0.0,
2013-09-03 00:00:00+00:00,37136.0,37984.0,36656.0,32714.427734375,1788,0.0,
2013-09-04 00:00:00+00:00,37152.0,37408.0,36096.0,31624.875,1622,0.0,
2013-09-05 00:00:00+00:00,36176.0,36224.0,35792.0,31513.1328125,677,0.0,
2013-09-06 00:00:00+00:00,35744.0,37168.0,35392.0,31331.5390625,2074,0.0,
2013-09-09 00:00:00+00:00,35536.0,35536.0,34512.0,30241.982421875,1197,0.0,
2013-09-10 00:00:00+00:00,34048.0,34544.0,34032.0,29822.92578125,1174,0.0,
2013-09-11 00:00:00+00:00,34848.0,34992.0,34320.0,30004.51953125,1313,0.0,
2013-09-12 00:00:00+00:00,34400.0,34656.0,34144.0,30102.302734375,611,0.0,
2013-09-13 00:00:00+00:00,34336.0,34912.0,34272.0,30004.51953125,598,0.0,
2013-09-16 00:00:00+00:00,33552.0,34880.0,33488.0,30255.95703125,1229,0.0,
2013-09-17 00:00:00+00:00,34464.0,34464.0,33824.0,29627.373046875,830,0.0,
2013-09-18 00:00:00+00:00,33824.0,34016.0,32512.0,28565.755859375,2274,0.0,
2013-09-19 00:00:00+00:00,32464.0,32656.0,32256.0,28370.19921875,1214,0.0,
2013-09-20 00:00:00+00:00,32256.0,32880.0,32160.0,28649.56640625,1341,0.0,
2013-09-23 00:00:00+00:00,32400.0,33488.0,32304.0,28817.197265625,1463,0.0,
2013-09-24 00:00:00+00:00,32832.0,33344.0,32480.0,28817.197265625,1280,0.0,
2013-09-25 00:00:00+00:00,32992.0,33552.0,32816.0,29082.59375,1506,0.0,
2013-09-26 00:00:00+00:00,32976.0,32992.0,32352.0,28412.099609375,1396,0.0,
2013-09-27 00:00:00+00:00,33072.0,33296.0,32544.0,28495.916015625,1323,0.0,
2013-09-30 00:00:00+00:00,33744.0,34016.0,32688.0,28845.126953125,1693,0.0,
2013-10-01 00:00:00+00:00,32976.0,32976.0,31888.0,27895.263671875,1687,0.0,
2013-10-02 00:00:00+00:00,32576.0,32672.0,31824.0,27895.263671875,1603,0.0,
2013-10-03 00:00:00+00:00,32112.0,33584.0,31872.0,28873.064453125,2421,0.0,
2013-10-04 00:00:00+00:00,33104.0,33168.0,32096.0,28132.732421875,1401,0.0,
2013-10-07 00:00:00+00:00,33072.0,33088.0,32288.0,28817.197265625,1848,0.0,
2013-10-08 00:00:00+00:00,33040.0,34944.0,32976.0,30437.55078125,3424,0.0,
2013-10-09 00:00:00+00:00,34704.0,36096.0,34624.0,30786.767578125,3844,0.0,
2013-10-10 00:00:00+00:00,34128.0,34128.0,32784.0,28831.162109375,3286,0.0,
2013-10-11 00:00:00+00:00,33232.0,33264.0,32160.0,28160.669921875,1977,0.0,
2013-10-14 00:00:00+00:00,32848.0,32912.0,31536.0,27532.08203125,1809,0.0,
2013-10-15 00:00:00+00:00,31600.0,32032.0,31184.0,27867.330078125,2053,0.0,
2013-10-16 00:00:00+00:00,31424.0,31552.0,30784.0,26903.498046875,2275,0.0,
2013-10-17 00:00:00+00:00,31232.0,31312.0,30272.0,26470.470703125,1458,0.0,
2013-10-18 00:00:00+00:00,29456.0,29728.0,28800.0,25185.359375,1816,0.0,
2013-10-21 00:00:00+00:00,28640.0,28896.0,28416.0,25031.70703125,1300,0.0,
2013-10-22 00:00:00+00:00,28352.0,29040.0,28032.0,24905.98828125,2292,0.0,
2013-10-23 00:00:00+00:00,28960.0,29440.0,28752.0,25339.013671875,1447,0.0,
2013-10-24 00:00:00+00:00,29008.0,29104.0,28448.0,25003.765625,1166,0.0,
2013-10-25 00:00:00+00:00,27856.0,28416.0,27632.0,24500.900390625,1272,0.0,
2013-10-28 00:00:00+00:00,28000.0,28384.0,27888.0,24458.9921875,1147,0.0,
2013-10-29 00:00:00+00:00,27776.0,28224.0,27648.0,24347.24609375,1033,0.0,
2013-10-30 00:00:00+00:00,27552.0,28320.0,27440.0,24431.0546875,1831,0.0,
2013-10-31 00:00:00+00:00,28128.0,28432.0,27616.0,24542.806640625,1940,0.0,
2013-11-01 00:00:00+00:00,27888.0,28528.0,27760.0,24556.775390625,1293,0.0,
2013-11-04 00:00:00+00:00,27824.0,28304.0,27824.0,24445.025390625,742,0.0,
2013-11-05 00:00:00+00:00,28288.0,28560.0,27696.0,24333.2734375,1302,0.0,
2013-11-06 00:00:00+00:00,27552.0,28192.0,27504.0,24375.18359375,1074,0.0,
2013-11-07 00:00:00+00:00,27888.0,29552.0,27776.0,25744.107421875,2466,0.0,
2013-11-08 00:00:00+00:00,29184.0,29392.0,28288.0,24710.4296875,1962,0.0,
2013-11-11 00:00:00+00:00,28464.0,28688.0,28176.0,24808.208984375,882,0.0,
2013-11-12 00:00:00+00:00,28656.0,28720.0,28160.0,24696.4609375,1167,0.0,
2013-11-13 00:00:00+00:00,28864.0,28864.0,27200.0,23746.599609375,1861,0.0,
2013-11-14 00:00:00+00:00,27472.0,27632.0,26944.0,23620.875,1412,0.0,
2013-11-15 00:00:00+00:00,26944.0,27200.0,26848.0,23439.287109375,1025,0.0,
2013-11-18 00:00:00+00:00,26880.0,27776.0,26720.0,24109.779296875,1217,0.0,
2013-11-19 00:00:00+00:00,27648.0,28000.0,27280.0,24319.306640625,2030,0.0,
2013-11-20 00:00:00+00:00,27648.0,28320.0,27344.0,24500.900390625,1618,0.0,
2013-11-21 00:00:00+00:00,27760.0,27792.0,27136.0,23760.564453125,1480,0.0,
2013-11-22 00:00:00+00:00,27040.0,27136.0,26752.0,23369.443359375,1032,0.0,
2013-11-25 00:00:00+00:00,26464.0,26784.0,26400.0,23215.7890625,902,0.0,
2013-11-26 00:00:00+00:00,26560.0,26720.0,25968.0,22852.609375,1258,0.0,
2013-11-27 00:00:00+00:00,26000.0,26064.0,25584.0,22349.73828125,1173,0.0,
2013-11-29 00:00:00+00:00,25328.0,25376.0,25040.0,22014.4921875,726,0.0,
2013-12-02 00:00:00+00:00,25072.0,25472.0,24944.0,22168.146484375,1407,0.0,
2013-12-03 00:00:00+00:00,25440.0,25728.0,25232.0,22168.146484375,1608,0.0,
2013-12-04 00:00:00+00:00,25744.0,25984.0,25104.0,22126.23828125,1571,0.0,
2013-12-05 00:00:00+00:00,25280.0,25648.0,25216.0,22210.052734375,1443,0.0,
2013-12-06 00:00:00+00:00,24832.0,25264.0,24736.0,21735.119140625,1260,0.0,
2013-12-09 00:00:00+00:00,24624.0,24720.0,24432.0,21497.65234375,646,0.0,
2013-12-10 00:00:00+00:00,24720.0,24784.0,24512.0,21511.623046875,713,0.0,
2013-12-11 00:00:00+00:00,24672.0,25696.0,24560.0,22349.73828125,1646,0.0,
2013-12-12 00:00:00+00:00,25584.0,25840.0,25376.0,22489.419921875,1195,0.0,
2013-12-13 00:00:00+00:00,25408.0,26032.0,25392.0,22601.17578125,887,0.0,
2013-12-16 00:00:00+00:00,25488.0,25552.0,25008.0,22210.052734375,1105,0.0,
2013-12-17 00:00:00+00:00,25424.0,25760.0,25296.0,22321.802734375,968,0.0,
2013-12-18 00:00:00+00:00,25568.0,26608.0,24640.0,21553.53125,2533,0.0,
2013-12-19 00:00:00+00:00,24864.0,25232.0,24832.0,21749.087890625,963,0.0,
2013-12-20 00:00:00+00:00,24816.0,24816.0,24000.0,21092.564453125,1420,0.0,
2013-12-23 00:00:00+00:00,23568.0,23792.0,23408.0,20436.041015625,1289,0.0,
2013-12-24 00:00:00+00:00,23376.0,23504.0,23328.0,20380.16796875,506,0.0,
2013-12-26 00:00:00+00:00,23264.0,23376.0,23088.0,20212.541015625,519,0.0,
2013-12-27 00:00:00+00:00,23040.0,23392.0,23008.0,20352.228515625,1154,0.0,
2013-12-30 00:00:00+00:00,23408.0,23600.0,23312.0,20422.072265625,626,0.0,
2013-12-31 00:00:00+00:00,23264.0,23312.0,22960.0,20044.919921875,818,0.0,
2014-01-02 00:00:00+00:00,23248.0,23680.0,23248.0,20505.88671875,1449,0.0,
2014-01-03 00:00:00+00:00,23472.0,24016.0,23424.0,20952.8828125,970,0.0,
2014-01-06 00:00:00+00:00,24000.0,24528.0,23904.0,21176.373046875,865,0.0,
2014-01-07 00:00:00+00:00,23920.0,24064.0,23488.0,20589.69921875,1327,0.0,
2014-01-08 00:00:00+00:00,23616.0,23728.0,23248.0,20436.041015625,1484,0.0,
2014-01-09 00:00:00+00:00,23168.0,23920.0,23168.0,20687.4765625,1460,0.0,
2014-01-10 00:00:00+00:00,23520.0,24032.0,23360.0,20450.01171875,1144,0.0,
2014-01-13 00:00:00+00:00,23568.0,24752.0,23296.0,21357.966796875,1490,0.0,
2014-01-14 00:00:00+00:00,24224.0,24224.0,23024.0,20170.63671875,2314,0.0,
2014-01-15 00:00:00+00:00,22800.0,22848.0,22368.0,19653.80078125,1788,0.0,
2014-01-16 00:00:00+00:00,22576.0,22656.0,22400.0,19611.89453125,1149,0.0,
2014-01-17 00:00:00+00:00,22672.0,23040.0,22496.0,19989.046875,1247,0.0,
2014-01-21 00:00:00+00:00,22448.0,22928.0,22320.0,19514.115234375,1352,0.0,
2014-01-22 00:00:00+00:00,22208.0,22384.0,22032.0,19346.490234375,1213,0.0,
2014-01-23 00:00:00+00:00,22368.0,22864.0,22368.0,19583.95703125,1902,0.0,
2014-01-24 00:00:00+00:00,22656.0,23760.0,22640.0,20743.353515625,6296,0.0,
2014-01-27 00:00:00+00:00,23712.0,24940.0,23596.0,21305.587890625,7210,0.0,
2014-01-28 00:00:00+00:00,24768.0,24908.0,24380.0,21333.521484375,3675,0.0,
2014-01-29 00:00:00+00:00,25068.0,25384.0,24556.0,22049.416015625,5417,0.0,
2014-01-30 00:00:00+00:00,24296.0,24392.0,23588.0,20872.556640625,4052,0.0,
2014-01-31 00:00:00+00:00,24636.0,24700.0,23692.0,20987.80078125,4570,0.0,
2014-02-03 00:00:00+00:00,24160.0,25876.0,23840.0,22433.548828125,9158,0.0,
2014-02-04 00:00:00+00:00,25288.0,25528.0,24820.0,21874.802734375,4222,0.0,
2014-02-05 00:00:00+00:00,25360.0,26156.0,25044.0,22108.7734375,5485,0.0,
2014-02-06 00:00:00+00:00,25088.0,25104.0,24260.0,21246.220703125,3515,0.0,
2014-02-07 00:00:00+00:00,23928.0,24140.0,22992.0,20111.271484375,8877,0.0,
2014-02-10 00:00:00+00:00,23076.0,23100.0,22616.0,19762.052734375,4371,0.0,
2014-02-11 00:00:00+00:00,22520.0,22568.0,21736.0,19091.564453125,6958,0.0,
2014-02-12 00:00:00+00:00,21732.0,21936.0,21592.0,18983.3125,9128,0.0,
2014-02-13 00:00:00+00:00,22212.0,22216.0,21208.0,18550.28515625,11385,0.0,
2014-02-14 00:00:00+00:00,21292.0,21460.0,20980.0,18445.517578125,6979,0.0,
2014-02-18 00:00:00+00:00,21020.0,21172.0,20700.0,18183.603515625,7537,0.0,
2014-02-19 00:00:00+00:00,20940.0,21368.0,20788.0,18536.3125,13351,0.0,
2014-02-20 00:00:00+00:00,21196.0,21472.0,20820.0,18277.8984375,11460,0.0,
2014-02-21 00:00:00+00:00,20752.0,21100.0,20660.0,18382.66015625,7275,0.0,
2014-02-24 00:00:00+00:00,20912.0,20948.0,20400.0,18026.458984375,11732,0.0,
2014-02-25 00:00:00+00:00,20612.0,20952.0,20472.0,18120.748046875,14778,0.0,
2014-02-26 00:00:00+00:00,20564.0,21056.0,20392.0,18166.1484375,16473,0.0,
2014-02-27 00:00:00+00:00,20804.0,20888.0,20348.0,17813.4375,10404,0.0,
2014-02-28 00:00:00+00:00,20416.0,21012.0,20052.0,17865.826171875,20212,0.0,
2014-03-03 00:00:00+00:00,21064.0,21464.0,20760.0,18253.453125,18246,0.0,
2014-03-04 00:00:00+00:00,20240.0,20292.0,20000.0,17568.98828125,13238,0.0,
2014-03-05 00:00:00+00:00,20016.0,20144.0,19848.0,17408.349609375,10159,0.0,
2014-03-06 00:00:00+00:00,19820.0,20216.0,19772.0,17464.2265625,12775,0.0,
2014-03-07 00:00:00+00:00,19808.0,20596.0,19752.0,17719.15234375,15177,0.0,
2014-03-10 00:00:00+00:00,20332.0,20636.0,20208.0,17673.755859375,9207,0.0,
2014-03-11 00:00:00+00:00,20096.0,20676.0,19940.0,17897.25390625,14863,0.0,
2014-03-12 00:00:00+00:00,20776.0,21008.0,20240.0,17691.21484375,10791,0.0,
2014-03-13 00:00:00+00:00,20036.0,21400.0,20024.0,18452.501953125,17399,0.0,
2014-03-14 00:00:00+00:00,21348.0,21584.0,21056.0,18829.654296875,11763,0.0,
2014-03-17 00:00:00+00:00,21156.0,21164.0,20652.0,18319.798828125,7407,0.0,
2014-03-18 00:00:00+00:00,20916.0,20928.0,20164.0,17649.30859375,11524,0.0,
2014-03-19 00:00:00+00:00,20204.0,20952.0,20040.0,17942.646484375,11806,0.0,
2014-03-20 00:00:00+00:00,20744.0,20868.0,20200.0,17792.486328125,8199,0.0,
2014-03-21 00:00:00+00:00,20056.0,21228.0,20004.0,18442.025390625,12957,0.0,
2014-03-24 00:00:00+00:00,20880.0,22236.0,20848.0,18902.986328125,8375,0.0,
2014-03-25 00:00:00+00:00,21332.0,21992.0,20916.0,18731.875,15462,0.0,
2014-03-26 00:00:00+00:00,21128.0,22292.0,20996.0,19458.244140625,16187,0.0,
