date,FDP_Open,FDP_High,FDP_Low,FDP_Close,FDP_Volume,FDP_Dividends,FDP_Stock Splits
2001-09-28 00:00:00+00:00,13.0,13.100000381469728,12.75,9.104969024658203,153100,0.0,
2001-10-01 00:00:00+00:00,12.960000038146973,13.0,12.420000076293944,8.81691837310791,94500,0.0,
2001-10-02 00:00:00+00:00,12.5600004196167,13.199999809265137,12.5600004196167,9.175219535827637,113600,0.0,
2001-10-03 00:00:00+00:00,13.06999969482422,13.3100004196167,13.0,9.13306713104248,178900,0.0,
2001-10-04 00:00:00+00:00,13.0,13.279999732971191,12.989999771118164,9.12603759765625,38300,0.0,
2001-10-05 00:00:00+00:00,13.050000190734863,13.15999984741211,12.5600004196167,8.894197463989258,63200,0.0,
2001-10-08 00:00:00+00:00,12.670000076293944,12.800000190734863,12.600000381469728,8.971478462219238,35700,0.0,
2001-10-09 00:00:00+00:00,12.75,13.0,12.699999809265137,9.119011878967283,80300,0.0,
2001-10-10 00:00:00+00:00,12.970000267028809,13.40999984741211,12.949999809265137,9.308698654174805,103500,0.0,
2001-10-11 00:00:00+00:00,13.25,13.81999969482422,13.199999809265137,9.29465389251709,113300,0.0,
2001-10-12 00:00:00+00:00,13.199999809265137,13.229999542236328,12.739999771118164,9.027681350708008,46400,0.0,
2001-10-15 00:00:00+00:00,12.949999809265137,13.1899995803833,12.890000343322754,9.069833755493164,93700,0.0,
2001-10-16 00:00:00+00:00,12.90999984741211,12.989999771118164,12.880000114440918,9.097935676574709,39900,0.0,
2001-10-17 00:00:00+00:00,12.960000038146973,13.039999961853027,12.699999809265137,8.978507995605469,43600,0.0,
2001-10-18 00:00:00+00:00,12.729999542236328,13.0,12.699999809265137,9.097935676574709,55100,0.0,
2001-10-19 00:00:00+00:00,12.949999809265137,12.949999809265137,12.15999984741211,8.781793594360352,78900,0.0,
2001-10-22 00:00:00+00:00,12.5,12.640000343322754,12.0,8.613180160522461,56900,0.0,
2001-10-23 00:00:00+00:00,12.359999656677246,12.550000190734863,12.25,8.655333518981934,61000,0.0,
2001-10-24 00:00:00+00:00,12.220000267028809,12.489999771118164,12.220000267028809,8.704516410827637,51800,0.0,
2001-10-25 00:00:00+00:00,12.5,13.300000190734863,11.6899995803833,8.36026382446289,243700,0.0,
2001-10-26 00:00:00+00:00,11.949999809265137,12.350000381469728,11.920000076293944,8.676412582397461,87800,0.0,
2001-10-29 00:00:00+00:00,12.350000381469728,12.850000381469728,12.350000381469728,8.99255657196045,167800,0.0,
2001-10-30 00:00:00+00:00,12.899999618530272,13.300000190734863,12.779999732971191,9.18224048614502,43500,0.0,
2001-10-31 00:00:00+00:00,14.0,14.0,13.06999969482422,9.238448143005373,85800,0.0,
2001-11-01 00:00:00+00:00,13.199999809265137,13.199999809265137,13.0,9.16819667816162,63400,0.0,
2001-11-02 00:00:00+00:00,13.020000457763672,13.119999885559082,12.850000381469728,9.034708976745604,75500,0.0,
2001-11-05 00:00:00+00:00,12.850000381469728,13.289999961853027,12.850000381469728,9.329774856567385,98700,0.0,
2001-11-06 00:00:00+00:00,13.270000457763672,13.270000457763672,13.0,9.245473861694336,35000,0.0,
2001-11-07 00:00:00+00:00,13.100000381469728,13.649999618530272,13.010000228881836,9.343829154968262,69100,0.0,
2001-11-08 00:00:00+00:00,13.199999809265137,13.279999732971191,12.920000076293944,9.12603759765625,36800,0.0,
2001-11-09 00:00:00+00:00,13.149999618530272,13.649999618530272,13.050000190734863,9.364903450012209,84600,0.0,
2001-11-12 00:00:00+00:00,13.350000381469728,13.350000381469728,13.020000457763672,9.26654815673828,86400,0.0,
2001-11-13 00:00:00+00:00,13.100000381469728,13.359999656677246,13.100000381469728,9.203320503234863,59800,0.0,
2001-11-14 00:00:00+00:00,13.149999618530272,13.149999618530272,12.5,8.999582290649414,72000,0.0,
2001-11-15 00:00:00+00:00,12.81999969482422,13.0,12.8100004196167,9.11198902130127,37300,0.0,
2001-11-16 00:00:00+00:00,12.960000038146973,12.989999771118164,12.8100004196167,9.097935676574709,27000,0.0,
2001-11-19 00:00:00+00:00,12.970000267028809,12.989999771118164,12.699999809265137,8.922303199768066,37800,0.0,
2001-11-20 00:00:00+00:00,12.800000190734863,12.949999809265137,12.449999809265137,8.788819313049316,27900,0.0,
2001-11-21 00:00:00+00:00,12.609999656677246,12.899999618530272,12.600000381469728,9.027681350708008,23700,0.0,
2001-11-23 00:00:00+00:00,12.869999885559082,12.989999771118164,12.869999885559082,9.12603759765625,29600,0.0,
2001-11-26 00:00:00+00:00,12.989999771118164,13.0,12.649999618530272,9.062809944152832,39700,0.0,
2001-11-27 00:00:00+00:00,12.949999809265137,12.949999809265137,12.75,8.957425117492676,35100,0.0,
2001-11-28 00:00:00+00:00,12.550000190734863,12.850000381469728,12.550000190734863,8.957425117492676,61000,0.0,
2001-11-29 00:00:00+00:00,12.850000381469728,13.050000190734863,12.75,9.11198902130127,57300,0.0,
2001-11-30 00:00:00+00:00,12.979999542236328,14.0,12.970000267028809,9.617820739746094,149200,0.0,
2001-12-03 00:00:00+00:00,13.75,14.149999618530272,13.710000038146973,9.709147453308104,127400,0.0,
2001-12-04 00:00:00+00:00,13.890000343322754,13.93000030517578,13.699999809265137,9.730226516723633,80600,0.0,
2001-12-05 00:00:00+00:00,13.899999618530272,13.989999771118164,13.619999885559082,9.765353202819824,94000,0.0,
2001-12-06 00:00:00+00:00,13.899999618530272,14.0,13.789999961853027,9.821557998657228,67100,0.0,
2001-12-07 00:00:00+00:00,13.949999809265137,14.300000190734863,13.949999809265137,10.02529525756836,147300,0.0,
2001-12-10 00:00:00+00:00,14.289999961853027,14.600000381469728,14.25,10.053394317626951,132600,0.0,
2001-12-11 00:00:00+00:00,14.25,14.550000190734863,14.25,10.081497192382812,91900,0.0,
2001-12-12 00:00:00+00:00,14.350000381469728,14.399999618530272,14.260000228881836,10.053394317626951,71600,0.0,
2001-12-13 00:00:00+00:00,14.3100004196167,14.489999771118164,14.300000190734863,10.144731521606444,42600,0.0,
2001-12-14 00:00:00+00:00,14.4399995803833,14.489999771118164,14.25,10.039348602294922,59600,0.0,
2001-12-17 00:00:00+00:00,14.289999961853027,14.699999809265137,14.289999961853027,10.26416015625,355300,0.0,
2001-12-18 00:00:00+00:00,14.699999809265137,14.979999542236328,14.649999618530272,10.418721199035645,112100,0.0,
2001-12-19 00:00:00+00:00,14.729999542236328,15.140000343322754,14.729999542236328,10.40466594696045,118700,0.0,
2001-12-20 00:00:00+00:00,14.850000381469728,14.859999656677246,14.699999809265137,10.327390670776367,32400,0.0,
2001-12-21 00:00:00+00:00,14.649999618530272,14.949999809265137,14.300000190734863,10.053394317626951,73700,0.0,
2001-12-24 00:00:00+00:00,14.25,14.3100004196167,14.149999618530272,10.01124382019043,158700,0.0,
2001-12-26 00:00:00+00:00,14.199999809265137,14.899999618530272,14.199999809265137,10.42574691772461,128200,0.0,
2001-12-27 00:00:00+00:00,14.850000381469728,15.109999656677246,14.850000381469728,10.5381498336792,137300,0.0,
2001-12-28 00:00:00+00:00,15.050000190734863,15.140000343322754,14.920000076293944,10.552204132080078,162700,0.0,
2001-12-31 00:00:00+00:00,14.949999809265137,15.199999809265137,14.81999969482422,10.57327651977539,107000,0.0,
2002-01-02 00:00:00+00:00,15.050000190734863,15.06999969482422,14.850000381469728,10.4608736038208,89500,0.0,
2002-01-03 00:00:00+00:00,14.890000343322754,14.979999542236328,14.84000015258789,10.4608736038208,152200,0.0,
2002-01-04 00:00:00+00:00,14.9399995803833,14.9399995803833,14.600000381469728,10.271183967590332,60900,0.0,
2002-01-07 00:00:00+00:00,14.619999885559082,14.619999885559082,13.5,9.62484359741211,146900,0.0,
2002-01-08 00:00:00+00:00,13.789999961853027,14.350000381469728,13.779999732971191,9.800480842590332,123900,0.0,
2002-01-09 00:00:00+00:00,13.960000038146973,14.5,13.949999809265137,10.179855346679688,117500,0.0,
2002-01-10 00:00:00+00:00,14.489999771118164,14.489999771118164,14.0,9.898838996887209,46000,0.0,
2002-01-11 00:00:00+00:00,14.09000015258789,14.09000015258789,13.9399995803833,9.814531326293944,25100,0.0,
2002-01-14 00:00:00+00:00,14.0,14.18000030517578,13.699999809265137,9.62484359741211,145400,0.0,
2002-01-15 00:00:00+00:00,13.800000190734863,14.399999618530272,13.800000190734863,10.046369552612305,79900,0.0,
2002-01-16 00:00:00+00:00,14.3100004196167,14.3100004196167,14.100000381469728,9.90586280822754,29400,0.0,
2002-01-17 00:00:00+00:00,14.149999618530272,14.220000267028809,14.100000381469728,9.969091415405272,16500,0.0,
2002-01-18 00:00:00+00:00,14.239999771118164,14.380000114440918,14.050000190734863,10.095550537109377,128100,0.0,
2002-01-22 00:00:00+00:00,14.300000190734863,14.4399995803833,14.149999618530272,10.046369552612305,108700,0.0,
2002-01-23 00:00:00+00:00,14.329999923706056,14.68000030517578,14.329999923706056,10.31334114074707,126400,0.0,
2002-01-24 00:00:00+00:00,14.75,14.859999656677246,14.75,10.397643089294434,68700,0.0,
2002-01-25 00:00:00+00:00,14.699999809265137,15.34000015258789,14.699999809265137,10.685687065124512,432700,0.0,
2002-01-28 00:00:00+00:00,15.149999618530272,16.040000915527344,15.149999618530272,11.240694999694824,704200,0.0,
2002-01-29 00:00:00+00:00,16.0,16.030000686645508,15.369999885559082,11.022906303405762,416300,0.0,
2002-01-30 00:00:00+00:00,15.550000190734863,16.100000381469727,15.300000190734863,11.20556926727295,118500,0.0,
2002-01-31 00:00:00+00:00,15.949999809265137,16.639999389648438,15.859999656677246,11.458484649658203,528300,0.0,
2002-02-01 00:00:00+00:00,16.600000381469727,16.959999084472656,16.600000381469727,11.760580062866213,272200,0.0,
2002-02-04 00:00:00+00:00,16.700000762939453,17.0,16.5,11.767600059509276,154900,0.0,
2002-02-05 00:00:00+00:00,16.75,16.780000686645508,16.399999618530273,11.528743743896484,88400,0.0,
2002-02-06 00:00:00+00:00,16.309999465942383,16.350000381469727,16.100000381469727,11.416330337524414,69700,0.0,
2002-02-07 00:00:00+00:00,16.299999237060547,16.34000015258789,15.75,11.148545265197754,82500,0.05,
2002-02-08 00:00:00+00:00,15.920000076293944,15.989999771118164,15.850000381469728,11.247201919555664,58400,0.0,
2002-02-11 00:00:00+00:00,16.059999465942383,16.889999389648438,16.059999465942383,11.65593147277832,223300,0.0,
2002-02-12 00:00:00+00:00,16.700000762939453,17.299999237060547,16.600000381469727,11.733454704284668,844200,0.0,
2002-02-13 00:00:00+00:00,16.899999618530273,17.31999969482422,16.899999618530273,12.099903106689451,375500,0.0,
2002-02-14 00:00:00+00:00,17.170000076293945,17.190000534057617,17.0,11.98009967803955,504400,0.0,
2002-02-15 00:00:00+00:00,17.0,17.059999465942383,16.579999923706055,11.966009140014648,303500,0.0,
2002-02-19 00:00:00+00:00,17.5,17.5,17.100000381469727,12.332456588745115,605100,0.0,
2002-02-20 00:00:00+00:00,17.450000762939453,17.489999771118164,17.020000457763672,12.001242637634276,256300,0.0,
2002-02-21 00:00:00+00:00,17.030000686645508,17.049999237060547,16.670000076293945,11.86734676361084,292400,0.0,
2002-02-22 00:00:00+00:00,16.850000381469727,17.8799991607666,16.850000381469727,12.409975051879885,615900,0.0,
2002-02-25 00:00:00+00:00,17.809999465942383,17.81999969482422,17.260000228881836,12.318361282348633,219200,0.0,
2002-02-26 00:00:00+00:00,17.5,17.59000015258789,17.25,12.367690086364746,412200,0.0,
2002-02-27 00:00:00+00:00,17.75,17.850000381469727,17.649999618530273,12.515680313110352,254800,0.0,
2002-02-28 00:00:00+00:00,17.75,17.75,17.100000381469727,12.29722023010254,153000,0.0,
2002-03-01 00:00:00+00:00,17.549999237060547,17.600000381469727,17.360000610351562,12.332456588745115,92500,0.0,
2002-03-04 00:00:00+00:00,17.5,17.700000762939453,17.5,12.473397254943848,309200,0.0,
2002-03-05 00:00:00+00:00,17.600000381469727,17.940000534057617,17.59000015258789,12.642531394958496,102500,0.0,
2002-03-06 00:00:00+00:00,17.950000762939453,18.190000534057617,17.799999237060547,12.762337684631348,175000,0.0,
2002-03-07 00:00:00+00:00,18.200000762939453,18.25,18.049999237060547,12.734140396118164,152800,0.0,
2002-03-08 00:00:00+00:00,18.100000381469727,18.700000762939453,18.100000381469727,13.142876625061035,206600,0.0,
2002-03-11 00:00:00+00:00,18.75,19.299999237060547,18.540000915527344,13.459997177124023,297700,0.0,
2002-03-12 00:00:00+00:00,19.149999618530277,19.290000915527344,18.989999771118164,13.516375541687012,266800,0.0,
2002-03-13 00:00:00+00:00,19.229999542236328,19.799999237060547,19.15999984741211,13.62912654876709,202500,0.0,
2002-03-14 00:00:00+00:00,19.350000381469727,19.5,18.170000076293945,12.825756072998049,230400,0.0,
2002-03-15 00:00:00+00:00,18.25,18.5,18.09000015258789,12.783473014831545,158500,0.0,
2002-03-18 00:00:00+00:00,18.09000015258789,18.09000015258789,16.670000076293945,12.23379611968994,319700,0.0,
2002-03-19 00:00:00+00:00,17.350000381469727,18.100000381469727,17.350000381469727,12.713003158569336,146900,0.0,
2002-03-20 00:00:00+00:00,18.040000915527344,18.31999969482422,17.520000457763672,12.395879745483398,146000,0.0,
2002-03-21 00:00:00+00:00,17.600000381469727,17.6200008392334,17.450000762939453,12.388837814331056,57100,0.0,
2002-03-22 00:00:00+00:00,17.510000228881836,17.700000762939453,17.510000228881836,12.424064636230469,69000,0.0,
2002-03-25 00:00:00+00:00,17.530000686645508,18.51000022888184,17.530000686645508,12.825756072998049,145100,0.0,
2002-03-26 00:00:00+00:00,18.25,19.299999237060547,18.239999771118164,13.459997177124023,154700,0.0,
2002-03-27 00:00:00+00:00,19.11000061035156,20.0,19.0,13.812348365783691,224400,0.0,
2002-03-28 00:00:00+00:00,19.549999237060547,19.700000762939453,18.399999618530277,13.248584747314451,277100,0.0,
2002-04-01 00:00:00+00:00,18.899999618530277,19.399999618530277,18.88999938964844,13.622081756591797,97800,0.0,
2002-04-02 00:00:00+00:00,19.18000030517578,19.479999542236328,19.149999618530277,13.70664119720459,82800,0.0,
2002-04-03 00:00:00+00:00,19.420000076293945,20.09000015258789,19.399999618530277,14.108331680297852,166900,0.0,
2002-04-04 00:00:00+00:00,20.100000381469727,20.190000534057617,19.700000762939453,14.009673118591309,149600,0.0,
2002-04-05 00:00:00+00:00,19.5,20.01000022888184,19.5,14.051955223083496,111400,0.0,
2002-04-08 00:00:00+00:00,19.88999938964844,19.920000076293945,19.5,13.791207313537598,77200,0.0,
2002-04-09 00:00:00+00:00,19.57999992370605,19.670000076293945,18.940000534057617,13.558649063110352,158600,0.0,
2002-04-10 00:00:00+00:00,19.34000015258789,20.07999992370605,19.34000015258789,14.14356803894043,81700,0.0,
2002-04-11 00:00:00+00:00,20.299999237060547,20.75,20.25,14.601625442504885,134500,0.0,
2002-04-12 00:00:00+00:00,20.799999237060547,21.18000030517578,20.649999618530277,14.841229438781738,158600,0.0,
2002-04-15 00:00:00+00:00,21.11000061035156,21.5,20.950000762939453,15.10901927947998,238100,0.0,
2002-04-16 00:00:00+00:00,21.479999542236328,21.8799991607666,21.479999542236328,15.172444343566896,248300,0.0,
2002-04-17 00:00:00+00:00,21.600000381469727,21.600000381469727,20.899999618530277,14.918744087219238,219900,0.0,
2002-04-18 00:00:00+00:00,21.3700008392334,22.190000534057617,21.3700008392334,15.538895606994627,328000,0.0,
2002-04-19 00:00:00+00:00,21.850000381469727,22.0,21.399999618530277,15.447280883789062,258100,0.0,
2002-04-22 00:00:00+00:00,21.96999931335449,21.989999771118164,21.100000381469727,15.186532020568848,261600,0.0,
2002-04-23 00:00:00+00:00,21.899999618530277,22.100000381469727,21.84000015258789,15.552990913391112,247500,0.0,
2002-04-24 00:00:00+00:00,22.5,23.399999618530277,22.399999618530277,16.483211517333984,585100,0.0,
2002-04-25 00:00:00+00:00,23.38999938964844,23.920000076293945,23.0,16.779176712036133,256800,0.0,
2002-04-26 00:00:00+00:00,23.90999984741211,24.649999618530277,23.399999618530277,16.490257263183594,368600,0.0,
2002-04-29 00:00:00+00:00,23.549999237060547,24.049999237060547,22.979999542236328,16.92013931274414,366700,0.0,
2002-04-30 00:00:00+00:00,24.25,24.649999618530277,23.0,16.595964431762695,423700,0.0,
2002-05-01 00:00:00+00:00,23.799999237060547,24.239999771118164,23.520000457763672,16.983552932739258,322700,0.0,
2002-05-02 00:00:00+00:00,24.399999618530277,24.540000915527344,24.25,17.117450714111328,248300,0.0,
2002-05-03 00:00:00+00:00,24.38999938964844,24.399999618530277,23.51000022888184,16.70167350769043,234800,0.0,
2002-05-06 00:00:00+00:00,23.899999618530277,23.899999618530277,22.75,16.222457885742188,375100,0.0,
2002-05-07 00:00:00+00:00,23.040000915527344,23.040000915527344,22.770000457763672,16.194272994995117,418300,0.0,
2002-05-08 00:00:00+00:00,22.899999618530277,23.350000381469727,22.899999618530277,16.279024124145508,595100,0.05,
2002-05-09 00:00:00+00:00,23.100000381469727,23.56999969482422,23.100000381469727,16.519155502319336,342500,0.0,
2002-05-10 00:00:00+00:00,23.489999771118164,23.700000762939453,23.43000030517578,16.681583404541016,206200,0.0,
2002-05-13 00:00:00+00:00,23.75,24.0,23.75,16.94290542602539,243400,0.0,
2002-05-14 00:00:00+00:00,24.049999237060547,24.13999938964844,23.559999465942383,17.020586013793945,302100,0.0,
2002-05-15 00:00:00+00:00,24.100000381469727,24.34000015258789,23.899999618530277,16.914649963378906,134200,0.0,
2002-05-16 00:00:00+00:00,23.850000381469727,23.989999771118164,23.65999984741211,16.94290542602539,147100,0.0,
2002-05-17 00:00:00+00:00,24.0,24.299999237060547,23.850000381469727,16.94290542602539,141500,0.0,
2002-05-20 00:00:00+00:00,23.989999771118164,23.989999771118164,23.700000762939453,16.94290542602539,148100,0.0,
2002-05-21 00:00:00+00:00,23.950000762939453,23.989999771118164,23.75,16.844024658203125,63400,0.0,
2002-05-22 00:00:00+00:00,23.649999618530277,24.399999618530277,23.399999618530277,17.17595863342285,239700,0.0,
2002-05-23 00:00:00+00:00,24.46999931335449,24.479999542236328,23.690000534057617,17.020586013793945,141900,0.0,
2002-05-24 00:00:00+00:00,24.200000762939453,24.239999771118164,23.63999938964844,16.79458236694336,78300,0.0,
2002-05-28 00:00:00+00:00,23.850000381469727,23.93000030517578,23.270000457763672,16.589763641357422,114400,0.0,
2002-05-29 00:00:00+00:00,23.5,23.530000686645508,23.399999618530277,16.589763641357422,116800,0.0,
2002-05-30 00:00:00+00:00,23.950000762939453,24.200000762939453,23.780000686645508,16.97821044921875,223800,0.0,
2002-05-31 00:00:00+00:00,24.239999771118164,24.450000762939453,24.239999771118164,17.1477108001709,168700,0.0,
2002-06-03 00:00:00+00:00,24.43000030517578,24.43000030517578,24.049999237060547,16.992340087890625,157200,0.0,
2002-06-04 00:00:00+00:00,24.01000022888184,24.07999992370605,23.809999465942383,16.907583236694336,136800,0.0,
2002-06-05 00:00:00+00:00,24.040000915527344,24.38999938964844,23.90999984741211,17.084150314331055,230000,0.0,
2002-06-06 00:00:00+00:00,24.399999618530277,24.440000534057617,23.780000686645508,16.964082717895508,369800,0.0,
2002-06-07 00:00:00+00:00,23.899999618530277,23.989999771118164,23.350000381469727,16.561519622802734,208300,0.0,
2002-06-10 00:00:00+00:00,23.5,24.030000686645508,23.459999084472656,16.90052604675293,147700,0.0,
2002-06-11 00:00:00+00:00,24.1299991607666,24.8799991607666,24.1299991607666,17.20421600341797,202400,0.0,
2002-06-12 00:00:00+00:00,24.450000762939453,25.0,24.450000762939453,17.620895385742188,224300,0.0,
2002-06-13 00:00:00+00:00,25.0,25.700000762939453,24.940000534057617,18.00933074951172,404400,0.0,
2002-06-14 00:00:00+00:00,25.299999237060547,26.020000457763672,25.13999938964844,18.36246490478516,232800,0.0,
2002-06-17 00:00:00+00:00,26.75,27.25,26.350000381469727,19.06870460510254,463200,0.0,
2002-06-18 00:00:00+00:00,27.200000762939453,28.790000915527344,26.950000762939453,20.332902908325195,1135000,0.0,
2002-06-19 00:00:00+00:00,28.649999618530277,28.81999969482422,27.520000457763672,19.5984001159668,731900,0.0,
2002-06-20 00:00:00+00:00,27.739999771118164,28.670000076293945,27.26000022888184,20.07158470153809,196300,0.0,
2002-06-21 00:00:00+00:00,28.350000381469727,28.399999618530277,27.1299991607666,19.23820304870605,160700,0.0,
2002-06-24 00:00:00+00:00,27.299999237060547,27.88999938964844,26.25,19.06870460510254,508600,0.0,
2002-06-25 00:00:00+00:00,27.0,27.690000534057617,26.700000762939453,19.18170738220215,293100,0.0,
2002-06-26 00:00:00+00:00,26.899999618530277,26.979999542236328,26.1299991607666,18.99102210998535,188500,0.0,
2002-06-27 00:00:00+00:00,26.350000381469727,26.350000381469727,23.899999618530277,17.59264373779297,690500,0.0,
2002-06-28 00:00:00+00:00,24.25,25.850000381469727,24.25,17.656211853027344,290400,0.0,
2002-07-01 00:00:00+00:00,25.0,25.559999465942383,24.850000381469727,17.762147903442383,339600,0.0,
2002-07-02 00:00:00+00:00,25.15999984741211,25.440000534057617,24.700000762939453,17.71271514892578,161100,0.0,
2002-07-03 00:00:00+00:00,25.149999618530277,25.450000762939453,25.0,17.811582565307617,256700,0.0,
2002-07-05 00:00:00+00:00,25.350000381469727,25.899999618530277,25.270000457763672,18.256515502929688,124800,0.0,
2002-07-08 00:00:00+00:00,26.0,26.149999618530277,25.76000022888184,18.20708465576172,208300,0.0,
2002-07-09 00:00:00+00:00,25.770000457763672,25.790000915527344,25.32999992370605,18.079965591430664,195500,0.0,
2002-07-10 00:00:00+00:00,25.5,25.989999771118164,25.459999084472656,18.32007598876953,157600,0.0,
2002-07-11 00:00:00+00:00,25.920000076293945,26.149999618530277,25.700000762939453,18.3271541595459,220900,0.0,
2002-07-12 00:00:00+00:00,25.950000762939453,26.049999237060547,25.799999237060547,18.29890251159668,243200,0.0,
2002-07-15 00:00:00+00:00,25.86000061035156,25.8700008392334,23.709999084472656,17.119464874267578,445700,0.0,
2002-07-16 00:00:00+00:00,24.13999938964844,24.13999938964844,22.600000381469727,16.243709564208984,295500,0.0,
2002-07-17 00:00:00+00:00,23.149999618530277,23.57999992370605,21.5,15.290279388427734,472500,0.0,
2002-07-18 00:00:00+00:00,21.700000762939453,21.700000762939453,21.0,15.21259880065918,309300,0.0,
2002-07-19 00:00:00+00:00,21.34000015258789,21.46999931335449,20.36000061035156,14.37922191619873,242800,0.0,
2002-07-22 00:00:00+00:00,20.149999618530277,20.479999542236328,19.799999237060547,14.336844444274902,206300,0.0,
2002-07-23 00:00:00+00:00,20.299999237060547,20.850000381469727,20.299999237060547,14.661718368530272,253700,0.0,
2002-07-24 00:00:00+00:00,20.700000762939453,20.700000762939453,19.75,14.223837852478027,426300,0.0,
2002-07-25 00:00:00+00:00,20.149999618530277,21.989999771118164,20.06999969482422,15.3114652633667,256900,0.0,
2002-07-26 00:00:00+00:00,21.68000030517578,21.799999237060547,21.40999984741211,15.254963874816896,125400,0.0,
2002-07-29 00:00:00+00:00,22.399999618530277,23.13999938964844,22.32999992370605,16.180156707763672,270200,0.0,
2002-07-30 00:00:00+00:00,23.549999237060547,24.5,23.299999237060547,16.526214599609375,417300,0.0,
2002-07-31 00:00:00+00:00,23.600000381469727,24.600000381469727,23.600000381469727,17.317214965820312,251200,0.0,
2002-08-01 00:00:00+00:00,25.270000457763672,25.600000381469727,24.25,17.380773544311523,294800,0.0,
2002-08-02 00:00:00+00:00,24.75,24.940000534057617,23.770000457763672,16.872272491455078,126100,0.0,
2002-08-05 00:00:00+00:00,23.850000381469727,24.299999237060547,22.950000762939453,16.35671043395996,277600,0.0,
2002-08-06 00:00:00+00:00,23.190000534057617,24.290000915527344,23.06999969482422,16.50502586364746,330100,0.0,
2002-08-07 00:00:00+00:00,23.520000457763672,24.670000076293945,23.520000457763672,17.281902313232422,231200,0.0,
2002-08-08 00:00:00+00:00,24.56999969482422,25.899999618530277,24.56999969482422,18.180667877197266,260900,0.05,
2002-08-09 00:00:00+00:00,25.75,27.6200008392334,25.68000030517578,18.7539005279541,305900,0.0,
2002-08-12 00:00:00+00:00,26.299999237060547,27.200000762939453,26.280000686645508,18.86005210876465,199400,0.0,
2002-08-13 00:00:00+00:00,26.75,27.399999618530277,26.75,19.044057846069336,205700,0.0,
2002-08-14 00:00:00+00:00,26.959999084472656,27.149999618530277,26.90999984741211,19.044057846069336,135700,0.0,
2002-08-15 00:00:00+00:00,26.950000762939453,27.32999992370605,26.649999618530277,19.06529235839844,122400,0.0,
2002-08-16 00:00:00+00:00,26.739999771118164,26.8700008392334,25.75,18.400060653686523,367200,0.0,
2002-08-19 00:00:00+00:00,26.25,26.57999992370605,26.07999992370605,18.711441040039062,146100,0.0,
2002-08-20 00:00:00+00:00,26.5,27.75,26.209999084472656,19.36960220336914,191100,0.0,
2002-08-21 00:00:00+00:00,27.6200008392334,28.229999542236328,27.450000762939453,19.78005790710449,208900,0.0,
2002-08-22 00:00:00+00:00,27.950000762939453,28.520000457763672,27.950000762939453,20.162208557128903,184300,0.0,
2002-08-23 00:00:00+00:00,28.34000015258789,28.34000015258789,27.75,19.78005790710449,75200,0.0,
2002-08-26 00:00:00+00:00,28.149999618530277,28.229999542236328,27.399999618530277,19.73051643371582,93800,0.0,
2002-08-27 00:00:00+00:00,27.899999618530277,28.049999237060547,27.6299991607666,19.61021614074707,78700,0.0,
2002-08-28 00:00:00+00:00,27.649999618530277,27.700000762939453,27.280000686645508,19.348369598388672,54800,0.0,
2002-08-29 00:00:00+00:00,27.239999771118164,27.5,27.0,19.15729141235352,144800,0.0,
2002-08-30 00:00:00+00:00,27.0,27.420000076293945,27.0,19.213911056518555,139500,0.0,
2002-09-03 00:00:00+00:00,27.049999237060547,27.049999237060547,25.799999237060547,18.400060653686523,295000,0.0,
2002-09-04 00:00:00+00:00,26.0,26.350000381469727,25.850000381469727,18.38590240478516,211300,0.0,
2002-09-05 00:00:00+00:00,25.57999992370605,26.1200008392334,25.059999465942383,18.27267265319824,124300,0.0,
2002-09-06 00:00:00+00:00,26.21999931335449,27.07999992370605,26.21999931335449,19.051136016845703,125300,0.0,
2002-09-09 00:00:00+00:00,26.920000076293945,27.489999771118164,26.65999984741211,19.19267463684082,117800,0.0,
2002-09-10 00:00:00+00:00,27.200000762939453,27.420000076293945,27.040000915527344,19.213911056518555,116700,0.0,
2002-09-11 00:00:00+00:00,27.299999237060547,27.299999237060547,26.75,19.0299015045166,111500,0.0,
2002-09-12 00:00:00+00:00,26.950000762939453,26.950000762939453,25.93000030517578,18.400060653686523,175500,0.0,
2002-09-13 00:00:00+00:00,25.600000381469727,25.84000015258789,25.049999237060547,18.00374984741211,372500,0.0,
2002-09-16 00:00:00+00:00,25.43000030517578,25.600000381469727,25.25,18.109899520874023,234100,0.0,
2002-09-17 00:00:00+00:00,25.5,25.75,25.5,18.095748901367188,143500,0.0,
2002-09-18 00:00:00+00:00,25.56999969482422,25.700000762939453,24.600000381469727,17.48712730407715,229300,0.0,
2002-09-19 00:00:00+00:00,24.559999465942383,24.559999465942383,22.40999984741211,16.276966094970703,456900,0.0,
2002-09-20 00:00:00+00:00,23.0,23.88999938964844,22.75,16.77235984802246,318000,0.0,
2002-09-23 00:00:00+00:00,24.100000381469727,24.6299991607666,23.899999618530277,16.96343994140625,494800,0.0,
2002-09-24 00:00:00+00:00,23.25,23.450000762939453,23.07999992370605,16.37604331970215,336800,0.0,
2002-09-25 00:00:00+00:00,23.0,23.299999237060547,23.0,16.37604331970215,370200,0.0,
2002-09-26 00:00:00+00:00,23.100000381469727,23.1200008392334,22.51000022888184,16.19912338256836,271800,0.0,
2002-09-27 00:00:00+00:00,23.09000015258789,24.59000015258789,23.09000015258789,16.94927978515625,408700,0.0,
2002-09-30 00:00:00+00:00,24.149999618530277,25.690000534057617,24.149999618530277,18.109899520874023,523500,0.0,
