date,SBET_Open,SBET_High,SBET_Low,SBET_Close,SBET_Volume,SBET_Dividends,SBET_Stock Splits
2005-04-21 00:00:00+00:00,139.60000610351562,145.60000610351562,139.60000610351562,139.60000610351562,28,,
2005-04-22 00:00:00+00:00,139.60000610351562,139.60000610351562,139.60000610351562,139.60000610351562,0,,
2005-04-25 00:00:00+00:00,139.60000610351562,139.60000610351562,139.60000610351562,139.60000610351562,0,,
2005-04-26 00:00:00+00:00,139.60000610351562,139.60000610351562,139.60000610351562,139.60000610351562,0,,
2005-04-27 00:00:00+00:00,132.8000030517578,133.1999969482422,132.8000030517578,133.1999969482422,20,,
2005-04-28 00:00:00+00:00,132.0,134.0,132.0,134.0,130,,
2005-04-29 00:00:00+00:00,136.0,140.0,136.0,140.0,58,,
2005-05-02 00:00:00+00:00,131.1999969482422,138.8000030517578,130.0,138.0,275,,
2005-05-03 00:00:00+00:00,132.0,139.60000610351562,132.0,139.60000610351562,43,,
2005-05-04 00:00:00+00:00,139.60000610351562,139.60000610351562,135.1999969482422,136.0,88,,
2005-05-05 00:00:00+00:00,130.0,139.60000610351562,130.0,139.60000610351562,40,,
2005-05-06 00:00:00+00:00,139.60000610351562,148.39999389648438,124.0,148.39999389648438,243,,
2005-05-09 00:00:00+00:00,138.39999389648438,148.8000030517578,138.0,147.1999969482422,40,,
2005-05-10 00:00:00+00:00,147.1999969482422,147.1999969482422,147.1999969482422,147.1999969482422,0,,
2005-05-11 00:00:00+00:00,147.1999969482422,147.1999969482422,147.1999969482422,147.1999969482422,0,,
2005-05-12 00:00:00+00:00,147.1999969482422,147.1999969482422,147.1999969482422,147.1999969482422,0,,
2005-05-13 00:00:00+00:00,135.1999969482422,135.1999969482422,124.0,128.0,318,,
2005-05-16 00:00:00+00:00,128.0,128.0,128.0,128.0,0,,
2005-05-17 00:00:00+00:00,136.0,136.0,130.0,130.0,33,,
2005-05-18 00:00:00+00:00,137.60000610351562,137.60000610351562,137.60000610351562,137.60000610351562,18,,
2005-05-19 00:00:00+00:00,136.0,136.8000030517578,136.0,136.8000030517578,88,,
2005-05-20 00:00:00+00:00,136.0,141.60000610351562,125.5999984741211,138.0,75,,
2005-05-23 00:00:00+00:00,135.1999969482422,135.60000610351562,128.8000030517578,134.0,118,,
2005-05-24 00:00:00+00:00,114.4000015258789,132.0,114.4000015258789,131.60000610351562,73,,
2005-05-25 00:00:00+00:00,131.1999969482422,135.1999969482422,131.1999969482422,135.1999969482422,65,,
2005-05-26 00:00:00+00:00,135.1999969482422,135.1999969482422,135.1999969482422,135.1999969482422,0,,
2005-05-27 00:00:00+00:00,135.1999969482422,136.0,135.1999969482422,136.0,28,,
2005-05-31 00:00:00+00:00,114.8000030517578,136.0,114.8000030517578,135.1999969482422,55,,
2005-06-01 00:00:00+00:00,135.1999969482422,135.1999969482422,135.1999969482422,135.1999969482422,0,,
2005-06-02 00:00:00+00:00,135.1999969482422,135.1999969482422,135.1999969482422,135.1999969482422,0,,
2005-06-03 00:00:00+00:00,122.0,135.1999969482422,122.0,124.8000030517578,110,,
2005-06-06 00:00:00+00:00,132.0,132.0,132.0,132.0,108,,
2005-06-07 00:00:00+00:00,125.1999969482422,138.0,125.1999969482422,138.0,348,,
2005-06-08 00:00:00+00:00,133.60000610351562,133.60000610351562,133.60000610351562,133.60000610351562,225,,
2005-06-09 00:00:00+00:00,133.60000610351562,133.60000610351562,133.60000610351562,133.60000610351562,0,,
2005-06-10 00:00:00+00:00,133.60000610351562,133.60000610351562,133.60000610351562,133.60000610351562,0,,
2005-06-13 00:00:00+00:00,124.8000030517578,124.8000030517578,124.8000030517578,124.8000030517578,125,,
2005-06-14 00:00:00+00:00,133.1999969482422,133.1999969482422,131.60000610351562,131.60000610351562,13,,
2005-06-15 00:00:00+00:00,136.0,140.0,136.0,140.0,25,,
2005-06-16 00:00:00+00:00,125.1999969482422,132.0,124.8000030517578,132.0,80,,
2005-06-17 00:00:00+00:00,134.39999389648438,134.39999389648438,124.0,124.0,20,,
2005-06-20 00:00:00+00:00,125.5999984741211,125.5999984741211,125.5999984741211,125.5999984741211,25,,
2005-06-21 00:00:00+00:00,129.60000610351562,132.0,128.0,128.0,38,,
2005-06-22 00:00:00+00:00,128.0,128.0,128.0,128.0,0,,
2005-06-23 00:00:00+00:00,132.0,132.0,124.0,130.0,53,,
2005-06-24 00:00:00+00:00,130.0,130.0,130.0,130.0,0,,
2005-06-27 00:00:00+00:00,130.0,130.0,130.0,130.0,0,,
2005-06-28 00:00:00+00:00,130.0,130.0,130.0,130.0,0,,
2005-06-29 00:00:00+00:00,130.0,130.0,130.0,130.0,0,,
2005-06-30 00:00:00+00:00,128.39999389648438,128.39999389648438,114.0,128.0,140,,
2005-07-01 00:00:00+00:00,128.0,128.0,128.0,128.0,0,,
2005-07-05 00:00:00+00:00,117.1999969482422,131.60000610351562,117.1999969482422,131.60000610351562,45,,
2005-07-06 00:00:00+00:00,131.60000610351562,131.60000610351562,131.60000610351562,131.60000610351562,0,,
2005-07-07 00:00:00+00:00,119.5999984741211,130.0,119.5999984741211,130.0,18,,
2005-07-08 00:00:00+00:00,130.0,131.60000610351562,117.1999969482422,120.8000030517578,33,,
2005-07-11 00:00:00+00:00,127.5999984741211,133.60000610351562,127.5999984741211,133.60000610351562,28,,
2005-07-12 00:00:00+00:00,133.60000610351562,133.60000610351562,133.60000610351562,133.60000610351562,0,,
2005-07-13 00:00:00+00:00,128.0,132.0,128.0,132.0,48,,
2005-07-14 00:00:00+00:00,130.0,132.0,126.4000015258789,132.0,13,,
2005-07-15 00:00:00+00:00,131.1999969482422,134.0,124.0,134.0,80,,
2005-07-18 00:00:00+00:00,132.0,135.60000610351562,124.8000030517578,135.60000610351562,100,,
2005-07-19 00:00:00+00:00,132.0,138.0,132.0,136.39999389648438,73,,
2005-07-20 00:00:00+00:00,132.0,138.0,126.8000030517578,138.0,60,,
2005-07-21 00:00:00+00:00,132.39999389648438,137.60000610351562,130.0,137.60000610351562,33,,
2005-07-22 00:00:00+00:00,139.1999969482422,139.1999969482422,138.8000030517578,138.8000030517578,30,,
2005-07-25 00:00:00+00:00,133.60000610351562,137.60000610351562,133.60000610351562,137.60000610351562,5,,
2005-07-26 00:00:00+00:00,138.0,138.0,138.0,138.0,3,,
2005-07-27 00:00:00+00:00,138.0,140.0,131.60000610351562,134.0,35,,
2005-07-28 00:00:00+00:00,132.0,139.60000610351562,130.8000030517578,133.1999969482422,23,,
2005-07-29 00:00:00+00:00,135.1999969482422,135.1999969482422,132.39999389648438,132.39999389648438,90,,
2005-08-01 00:00:00+00:00,134.39999389648438,139.60000610351562,134.39999389648438,139.60000610351562,10,,
2005-08-02 00:00:00+00:00,140.0,140.0,122.4000015258789,139.60000610351562,20,,
2005-08-03 00:00:00+00:00,134.0,137.1999969482422,120.4000015258789,120.4000015258789,58,,
2005-08-04 00:00:00+00:00,144.0,144.0,128.0,138.8000030517578,298,,
2005-08-05 00:00:00+00:00,136.0,141.1999969482422,136.0,140.0,130,,
2005-08-08 00:00:00+00:00,140.0,141.1999969482422,138.39999389648438,140.0,280,,
2005-08-09 00:00:00+00:00,140.0,155.60000610351562,140.0,155.1999969482422,1225,,
2005-08-10 00:00:00+00:00,159.1999969482422,159.1999969482422,150.0,154.0,628,,
2005-08-11 00:00:00+00:00,136.8000030517578,169.1999969482422,136.8000030517578,169.1999969482422,763,,
2005-08-12 00:00:00+00:00,168.8000030517578,168.8000030517578,160.0,161.1999969482422,123,,
2005-08-15 00:00:00+00:00,164.0,168.8000030517578,162.0,164.0,143,,
2005-08-16 00:00:00+00:00,162.0,163.60000610351562,156.0,163.60000610351562,40,,
2005-08-17 00:00:00+00:00,164.0,164.0,160.8000030517578,162.0,58,,
2005-08-18 00:00:00+00:00,156.0,161.60000610351562,156.0,161.60000610351562,30,,
2005-08-19 00:00:00+00:00,161.60000610351562,161.60000610351562,161.60000610351562,161.60000610351562,0,,
2005-08-22 00:00:00+00:00,156.0,156.0,140.8000030517578,155.60000610351562,30,,
2005-08-23 00:00:00+00:00,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,0,,
2005-08-24 00:00:00+00:00,154.39999389648438,154.39999389648438,150.0,153.60000610351562,53,,
2005-08-25 00:00:00+00:00,152.0,152.0,150.39999389648438,150.39999389648438,63,,
2005-08-26 00:00:00+00:00,154.39999389648438,154.39999389648438,154.39999389648438,154.39999389648438,25,,
2005-08-29 00:00:00+00:00,152.0,152.0,152.0,152.0,18,,
2005-08-30 00:00:00+00:00,152.0,152.0,152.0,152.0,0,,
2005-08-31 00:00:00+00:00,152.0,152.0,152.0,152.0,15,,
2005-09-01 00:00:00+00:00,155.1999969482422,155.1999969482422,148.39999389648438,152.0,55,,
2005-09-02 00:00:00+00:00,152.0,152.0,152.0,152.0,0,,
2005-09-06 00:00:00+00:00,152.0,152.0,148.0,150.0,90,,
2005-09-07 00:00:00+00:00,154.0,154.0,154.0,154.0,8,,
2005-09-08 00:00:00+00:00,154.0,154.0,154.0,154.0,0,,
2005-09-09 00:00:00+00:00,155.1999969482422,155.1999969482422,155.1999969482422,155.1999969482422,3,,
2005-09-12 00:00:00+00:00,154.0,154.0,154.0,154.0,103,,
2005-09-13 00:00:00+00:00,152.0,154.0,152.0,154.0,30,,
2005-09-14 00:00:00+00:00,154.0,155.60000610351562,154.0,155.60000610351562,23,,
2005-09-15 00:00:00+00:00,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,0,,
2005-09-16 00:00:00+00:00,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,0,,
2005-09-19 00:00:00+00:00,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,0,,
2005-09-20 00:00:00+00:00,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,0,,
2005-09-21 00:00:00+00:00,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,0,,
2005-09-22 00:00:00+00:00,154.8000030517578,154.8000030517578,154.8000030517578,154.8000030517578,18,,
2005-09-23 00:00:00+00:00,148.0,154.8000030517578,148.0,154.8000030517578,38,,
2005-09-26 00:00:00+00:00,154.8000030517578,154.8000030517578,154.8000030517578,154.8000030517578,0,,
2005-09-27 00:00:00+00:00,154.8000030517578,154.8000030517578,154.8000030517578,154.8000030517578,0,,
2005-09-28 00:00:00+00:00,154.8000030517578,154.8000030517578,154.8000030517578,154.8000030517578,0,,
2005-09-29 00:00:00+00:00,146.0,154.0,146.0,154.0,90,,
2005-09-30 00:00:00+00:00,138.0,154.0,130.0,154.0,105,,
2005-10-03 00:00:00+00:00,152.0,154.0,152.0,154.0,63,,
2005-10-04 00:00:00+00:00,152.0,152.0,152.0,152.0,125,,
2005-10-05 00:00:00+00:00,154.0,154.0,154.0,154.0,3,,
2005-10-06 00:00:00+00:00,154.0,154.0,154.0,154.0,0,,
2005-10-07 00:00:00+00:00,142.0,159.1999969482422,142.0,159.1999969482422,10,,
2005-10-10 00:00:00+00:00,134.39999389648438,148.0,134.39999389648438,148.0,30,,
2005-10-11 00:00:00+00:00,143.1999969482422,148.0,143.1999969482422,148.0,218,,
2005-10-12 00:00:00+00:00,148.0,148.0,148.0,148.0,0,,
2005-10-13 00:00:00+00:00,148.0,148.0,148.0,148.0,0,,
2005-10-14 00:00:00+00:00,134.8000030517578,146.0,134.0,146.0,65,,
2005-10-17 00:00:00+00:00,146.0,146.0,146.0,146.0,0,,
2005-10-18 00:00:00+00:00,130.39999389648438,143.1999969482422,118.4000015258789,143.1999969482422,40,,
2005-10-19 00:00:00+00:00,143.1999969482422,143.1999969482422,143.1999969482422,143.1999969482422,33,,
2005-10-20 00:00:00+00:00,122.0,122.0,122.0,122.0,25,,
2005-10-21 00:00:00+00:00,122.0,139.1999969482422,122.0,139.1999969482422,10,,
2005-10-24 00:00:00+00:00,139.1999969482422,139.1999969482422,139.1999969482422,139.1999969482422,0,,
2005-10-25 00:00:00+00:00,139.1999969482422,139.1999969482422,139.1999969482422,139.1999969482422,0,,
2005-10-26 00:00:00+00:00,139.1999969482422,139.1999969482422,139.1999969482422,139.1999969482422,0,,
2005-10-27 00:00:00+00:00,130.0,138.39999389648438,130.0,138.39999389648438,5,,
2005-10-28 00:00:00+00:00,138.0,138.0,138.0,138.0,5,,
2005-10-31 00:00:00+00:00,137.60000610351562,137.60000610351562,137.60000610351562,137.60000610351562,25,,
2005-11-01 00:00:00+00:00,138.39999389648438,138.39999389648438,136.0,136.0,83,,
2005-11-02 00:00:00+00:00,136.0,136.0,136.0,136.0,0,,
2005-11-03 00:00:00+00:00,136.0,136.0,136.0,136.0,0,,
2005-11-04 00:00:00+00:00,136.0,136.0,136.0,136.0,0,,
2005-11-07 00:00:00+00:00,136.0,136.0,136.0,136.0,0,,
2005-11-08 00:00:00+00:00,131.60000610351562,136.0,131.60000610351562,136.0,28,,
2005-11-09 00:00:00+00:00,132.0,136.0,132.0,136.0,30,,
2005-11-10 00:00:00+00:00,127.5999984741211,135.60000610351562,127.5999984741211,135.60000610351562,8,,
2005-11-11 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,0,,
2005-11-14 00:00:00+00:00,130.0,133.1999969482422,130.0,133.1999969482422,33,,
2005-11-15 00:00:00+00:00,130.0,132.8000030517578,130.0,132.8000030517578,28,,
2005-11-16 00:00:00+00:00,132.8000030517578,132.8000030517578,132.8000030517578,132.8000030517578,0,,
2005-11-17 00:00:00+00:00,132.8000030517578,132.8000030517578,132.8000030517578,132.8000030517578,0,,
2005-11-18 00:00:00+00:00,122.4000015258789,132.8000030517578,122.4000015258789,132.8000030517578,53,,
2005-11-21 00:00:00+00:00,120.0,126.4000015258789,120.0,123.1999969482422,533,,
2005-11-22 00:00:00+00:00,125.5999984741211,125.5999984741211,125.5999984741211,125.5999984741211,328,,
2005-11-23 00:00:00+00:00,122.0,123.5999984741211,121.5999984741211,123.5999984741211,168,,
2005-11-25 00:00:00+00:00,124.0,124.0,121.5999984741211,124.0,15,,
2005-11-28 00:00:00+00:00,120.4000015258789,124.0,120.4000015258789,124.0,70,,
2005-11-29 00:00:00+00:00,120.4000015258789,124.0,120.4000015258789,124.0,23,,
2005-11-30 00:00:00+00:00,122.4000015258789,125.1999969482422,122.0,124.0,130,,
2005-12-01 00:00:00+00:00,126.4000015258789,132.8000030517578,126.4000015258789,130.39999389648438,48,,
2005-12-02 00:00:00+00:00,132.0,132.0,132.0,132.0,5,,
2005-12-05 00:00:00+00:00,114.4000015258789,131.60000610351562,114.4000015258789,124.0,360,,
2005-12-06 00:00:00+00:00,122.0,122.8000030517578,120.0,122.8000030517578,1408,,
2005-12-07 00:00:00+00:00,125.5999984741211,126.0,124.8000030517578,124.8000030517578,68,,
2005-12-08 00:00:00+00:00,124.0,124.0,124.0,124.0,20,,
2005-12-09 00:00:00+00:00,124.0,124.0,124.0,124.0,0,,
2005-12-12 00:00:00+00:00,122.0,124.4000015258789,120.0,124.4000015258789,308,,
2005-12-13 00:00:00+00:00,119.5999984741211,132.8000030517578,116.0,127.1999969482422,128,,
2005-12-14 00:00:00+00:00,132.0,132.0,132.0,132.0,25,,
2005-12-15 00:00:00+00:00,132.8000030517578,136.39999389648438,132.0,136.39999389648438,228,,
2005-12-16 00:00:00+00:00,142.0,142.0,137.1999969482422,140.0,60,,
2005-12-19 00:00:00+00:00,140.0,140.0,140.0,140.0,0,,
2005-12-20 00:00:00+00:00,140.0,140.0,137.1999969482422,138.39999389648438,138,,
2005-12-21 00:00:00+00:00,130.0,130.39999389648438,125.1999969482422,128.0,350,,
2005-12-22 00:00:00+00:00,124.8000030517578,135.1999969482422,124.8000030517578,135.1999969482422,35,,
2005-12-23 00:00:00+00:00,135.1999969482422,135.1999969482422,135.1999969482422,135.1999969482422,0,,
2005-12-27 00:00:00+00:00,123.1999969482422,131.1999969482422,122.4000015258789,127.5999984741211,105,,
2005-12-28 00:00:00+00:00,123.1999969482422,127.1999969482422,123.1999969482422,127.1999969482422,40,,
2005-12-29 00:00:00+00:00,124.0,127.5999984741211,124.0,127.5999984741211,73,,
2005-12-30 00:00:00+00:00,127.5999984741211,127.5999984741211,127.5999984741211,127.5999984741211,0,,
2006-01-03 00:00:00+00:00,127.5999984741211,127.5999984741211,127.5999984741211,127.5999984741211,0,,
2006-01-04 00:00:00+00:00,127.5999984741211,138.0,127.5999984741211,136.0,200,,
2006-01-05 00:00:00+00:00,136.0,136.0,136.0,136.0,0,,
2006-01-06 00:00:00+00:00,129.60000610351562,137.60000610351562,129.60000610351562,137.60000610351562,8,,
2006-01-09 00:00:00+00:00,136.8000030517578,136.8000030517578,132.39999389648438,136.8000030517578,28,,
2006-01-10 00:00:00+00:00,130.0,135.1999969482422,129.60000610351562,131.60000610351562,20,,
2006-01-11 00:00:00+00:00,135.1999969482422,135.60000610351562,135.1999969482422,135.60000610351562,5,,
2006-01-12 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,0,,
2006-01-13 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,0,,
2006-01-17 00:00:00+00:00,134.0,135.60000610351562,134.0,135.60000610351562,18,,
2006-01-18 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,0,,
2006-01-19 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,0,,
2006-01-20 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,0,,
2006-01-23 00:00:00+00:00,134.0,135.60000610351562,128.0,134.0,558,,
2006-01-24 00:00:00+00:00,127.5999984741211,136.0,127.5999984741211,136.0,43,,
2006-01-25 00:00:00+00:00,125.1999969482422,136.0,125.1999969482422,136.0,65,,
2006-01-26 00:00:00+00:00,126.4000015258789,136.0,126.4000015258789,135.60000610351562,25,,
2006-01-27 00:00:00+00:00,135.60000610351562,138.0,132.8000030517578,137.60000610351562,43,,
2006-01-30 00:00:00+00:00,136.0,140.0,132.0,140.0,288,,
2006-01-31 00:00:00+00:00,132.39999389648438,139.1999969482422,124.8000030517578,138.39999389648438,58,,
2006-02-01 00:00:00+00:00,128.39999389648438,140.0,128.39999389648438,140.0,30,,
2006-02-02 00:00:00+00:00,134.0,140.0,132.8000030517578,140.0,23,,
2006-02-03 00:00:00+00:00,132.39999389648438,140.0,132.39999389648438,140.0,8,,
2006-02-06 00:00:00+00:00,134.39999389648438,140.0,124.0,124.8000030517578,140,,
2006-02-07 00:00:00+00:00,133.1999969482422,140.0,132.39999389648438,140.0,45,,
2006-02-08 00:00:00+00:00,132.0,139.60000610351562,132.0,139.60000610351562,18,,
2006-02-09 00:00:00+00:00,132.39999389648438,140.0,132.39999389648438,132.39999389648438,198,,
2006-02-10 00:00:00+00:00,132.39999389648438,140.0,132.39999389648438,140.0,30,,
2006-02-13 00:00:00+00:00,140.0,140.0,140.0,140.0,0,,
2006-02-14 00:00:00+00:00,140.0,140.0,140.0,140.0,0,,
2006-02-15 00:00:00+00:00,140.0,140.0,140.0,140.0,0,,
2006-02-16 00:00:00+00:00,138.8000030517578,138.8000030517578,138.39999389648438,138.39999389648438,50,,
2006-02-17 00:00:00+00:00,138.8000030517578,139.60000610351562,138.8000030517578,139.60000610351562,28,,
2006-02-21 00:00:00+00:00,134.39999389648438,139.60000610351562,134.39999389648438,139.60000610351562,28,,
2006-02-22 00:00:00+00:00,138.0,138.0,132.8000030517578,138.0,55,,
2006-02-23 00:00:00+00:00,138.0,138.0,138.0,138.0,0,,
2006-02-24 00:00:00+00:00,138.0,138.0,138.0,138.0,0,,
2006-02-27 00:00:00+00:00,133.60000610351562,137.60000610351562,132.0,137.60000610351562,225,,
2006-02-28 00:00:00+00:00,135.1999969482422,138.0,134.39999389648438,138.0,53,,
2006-03-01 00:00:00+00:00,134.39999389648438,138.0,134.39999389648438,136.8000030517578,63,,
2006-03-02 00:00:00+00:00,138.0,138.0,138.0,138.0,3,,
2006-03-03 00:00:00+00:00,138.0,138.0,138.0,138.0,0,,
2006-03-06 00:00:00+00:00,117.5999984741211,138.0,117.5999984741211,138.0,80,,
2006-03-07 00:00:00+00:00,138.0,138.0,128.39999389648438,138.0,75,,
2006-03-08 00:00:00+00:00,130.0,137.1999969482422,130.0,137.1999969482422,50,,
2006-03-09 00:00:00+00:00,137.1999969482422,137.1999969482422,136.0,136.0,13,,
2006-03-10 00:00:00+00:00,135.60000610351562,135.60000610351562,130.0,135.1999969482422,33,,
2006-03-13 00:00:00+00:00,136.0,137.1999969482422,136.0,137.1999969482422,5,,
2006-03-14 00:00:00+00:00,129.60000610351562,136.39999389648438,129.60000610351562,136.39999389648438,10,,
2006-03-15 00:00:00+00:00,124.0,136.8000030517578,124.0,136.8000030517578,40,,
2006-03-16 00:00:00+00:00,136.8000030517578,138.0,136.8000030517578,138.0,83,,
2006-03-17 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,25,,
2006-03-20 00:00:00+00:00,134.0,138.0,134.0,138.0,5,,
2006-03-21 00:00:00+00:00,135.60000610351562,135.60000610351562,135.60000610351562,135.60000610351562,25,,
2006-03-22 00:00:00+00:00,138.0,138.0,135.1999969482422,135.1999969482422,28,,
2006-03-23 00:00:00+00:00,138.0,138.0,127.5999984741211,128.0,350,,
2006-03-24 00:00:00+00:00,124.8000030517578,135.1999969482422,124.4000015258789,124.8000030517578,200,,
2006-03-27 00:00:00+00:00,135.1999969482422,135.1999969482422,134.0,135.1999969482422,35,,
2006-03-28 00:00:00+00:00,135.1999969482422,135.1999969482422,135.1999969482422,135.1999969482422,0,,
2006-03-29 00:00:00+00:00,136.0,136.0,130.39999389648438,133.1999969482422,150,,
2006-03-30 00:00:00+00:00,130.39999389648438,130.39999389648438,124.0,130.0,90,,
2006-03-31 00:00:00+00:00,128.0,131.60000610351562,128.0,131.60000610351562,8,,
2006-04-03 00:00:00+00:00,129.1999969482422,133.60000610351562,129.1999969482422,133.60000610351562,5,,
2006-04-04 00:00:00+00:00,126.8000030517578,130.8000030517578,125.5999984741211,130.8000030517578,130,,
2006-04-05 00:00:00+00:00,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578,0,,
2006-04-06 00:00:00+00:00,126.4000015258789,129.60000610351562,126.4000015258789,129.60000610351562,155,,
2006-04-07 00:00:00+00:00,126.4000015258789,130.8000030517578,126.4000015258789,130.8000030517578,188,,
2006-04-10 00:00:00+00:00,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578,0,,
2006-04-11 00:00:00+00:00,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578,0,,
2006-04-12 00:00:00+00:00,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578,0,,
2006-04-13 00:00:00+00:00,128.0,130.8000030517578,127.5999984741211,130.8000030517578,30,,
2006-04-17 00:00:00+00:00,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578,0,,
2006-04-18 00:00:00+00:00,130.8000030517578,130.8000030517578,130.8000030517578,130.8000030517578,0,,
2006-04-19 00:00:00+00:00,126.0,128.0,126.0,128.0,15,,
2006-04-20 00:00:00+00:00,127.1999969482422,128.0,124.0,124.0,315,,
2006-04-21 00:00:00+00:00,129.60000610351562,129.60000610351562,129.60000610351562,129.60000610351562,3,,
2006-04-24 00:00:00+00:00,126.0,127.1999969482422,125.5999984741211,127.1999969482422,103,,
2006-04-25 00:00:00+00:00,127.1999969482422,127.1999969482422,127.1999969482422,127.1999969482422,0,,
2006-04-26 00:00:00+00:00,126.0,128.0,126.0,128.0,28,,
2006-04-27 00:00:00+00:00,124.4000015258789,128.0,124.4000015258789,128.0,30,,
2006-04-28 00:00:00+00:00,128.0,128.0,128.0,128.0,0,,
2006-05-01 00:00:00+00:00,122.4000015258789,125.1999969482422,109.1999969482422,125.1999969482422,90,,
2006-05-02 00:00:00+00:00,124.4000015258789,124.4000015258789,122.0,123.5999984741211,288,,
2006-05-03 00:00:00+00:00,124.4000015258789,124.4000015258789,124.4000015258789,124.4000015258789,3,,
2006-05-04 00:00:00+00:00,124.8000030517578,124.8000030517578,123.5999984741211,124.0,33,,
2006-05-05 00:00:00+00:00,123.1999969482422,131.60000610351562,123.1999969482422,129.1999969482422,870,,
2006-05-08 00:00:00+00:00,116.4000015258789,124.4000015258789,116.4000015258789,120.4000015258789,380,,
2006-05-09 00:00:00+00:00,123.5999984741211,123.5999984741211,120.4000015258789,123.1999969482422,205,,
2006-05-10 00:00:00+00:00,127.1999969482422,127.1999969482422,127.1999969482422,127.1999969482422,5,,
2006-05-11 00:00:00+00:00,116.0,127.1999969482422,116.0,127.1999969482422,15,,
2006-05-12 00:00:00+00:00,127.1999969482422,127.1999969482422,127.1999969482422,127.1999969482422,0,,
2006-05-15 00:00:00+00:00,120.4000015258789,124.4000015258789,120.0,124.4000015258789,48,,
2006-05-16 00:00:00+00:00,124.4000015258789,124.4000015258789,124.4000015258789,124.4000015258789,0,,
2006-05-17 00:00:00+00:00,124.4000015258789,124.4000015258789,124.4000015258789,124.4000015258789,0,,
2006-05-18 00:00:00+00:00,124.4000015258789,124.4000015258789,124.4000015258789,124.4000015258789,0,,
2006-05-19 00:00:00+00:00,124.0,124.0,124.0,124.0,30,,
2006-05-22 00:00:00+00:00,125.1999969482422,125.5999984741211,120.4000015258789,124.0,28,,
2006-05-23 00:00:00+00:00,124.0,124.0,124.0,124.0,0,,
2006-05-24 00:00:00+00:00,124.0,124.0,124.0,124.0,0,,
2006-05-25 00:00:00+00:00,120.0,123.5999984741211,118.0,120.4000015258789,43,,
2006-05-26 00:00:00+00:00,122.8000030517578,122.8000030517578,122.8000030517578,122.8000030517578,3,,
2006-05-30 00:00:00+00:00,118.0,120.0,112.4000015258789,120.0,255,,
2006-05-31 00:00:00+00:00,112.4000015258789,120.8000030517578,112.0,120.0,288,,
2006-06-01 00:00:00+00:00,120.0,120.0,120.0,120.0,0,,
2006-06-02 00:00:00+00:00,120.0,120.0,120.0,120.0,0,,
2006-06-05 00:00:00+00:00,114.0,120.8000030517578,114.0,120.0,25,,
2006-06-06 00:00:00+00:00,112.0,120.0,112.0,120.0,5,,
2006-06-07 00:00:00+00:00,120.0,120.0,120.0,120.0,0,,
2006-06-08 00:00:00+00:00,114.8000030517578,120.0,112.0,117.5999984741211,28,,
2006-06-09 00:00:00+00:00,119.5999984741211,119.5999984741211,119.5999984741211,119.5999984741211,3,,
2006-06-12 00:00:00+00:00,119.5999984741211,119.5999984741211,119.5999984741211,119.5999984741211,0,,
2006-06-13 00:00:00+00:00,112.0,117.5999984741211,101.1999969482422,117.5999984741211,75,,
2006-06-14 00:00:00+00:00,117.5999984741211,117.5999984741211,117.5999984741211,117.5999984741211,0,,
2006-06-15 00:00:00+00:00,101.1999969482422,118.0,101.1999969482422,112.0,40,,
2006-06-16 00:00:00+00:00,115.5999984741211,115.5999984741211,112.4000015258789,112.4000015258789,5,,
2006-06-19 00:00:00+00:00,102.0,108.0,102.0,103.1999969482422,8,,
2006-06-20 00:00:00+00:00,107.5999984741211,112.0,100.0,112.0,33,,
2006-06-21 00:00:00+00:00,112.0,112.0,112.0,112.0,0,,
2006-06-22 00:00:00+00:00,101.5999984741211,104.0,92.8000030517578,104.0,43,,
2006-06-23 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
2006-06-26 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
2006-06-27 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
2006-06-28 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
2006-06-29 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
2006-06-30 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
2006-07-03 00:00:00+00:00,104.0,104.0,104.0,104.0,0,,
