date,DLPN_Open,DLPN_High,DLPN_Low,DLPN_Close,DLPN_Volume,DLPN_Dividends,DLPN_Stock Splits
2007-07-05 00:00:00+00:00,360.0,420.0,262.0,262.0,37,,
2007-07-06 00:00:00+00:00,360.0,360.0,360.0,360.0,5,,
2007-07-09 00:00:00+00:00,320.0,320.0,300.0,320.0,8,,
2007-07-10 00:00:00+00:00,420.0,450.0,340.0,340.0,45,,
2007-07-11 00:00:00+00:00,300.0,390.0,300.0,310.0,20,,
2007-07-12 00:00:00+00:00,380.0,590.0,380.0,590.0,27,,
2007-07-13 00:00:00+00:00,590.0,600.0,538.0,540.0,70,,
2007-07-16 00:00:00+00:00,540.0,550.0,500.0,550.0,22,,
2007-07-17 00:00:00+00:00,500.0,590.0,500.0,590.0,14,,
2007-07-18 00:00:00+00:00,560.0,560.0,530.0,540.0,24,,
2007-07-19 00:00:00+00:00,500.0,500.0,480.0,480.0,4,,
2007-07-20 00:00:00+00:00,460.0,460.0,460.0,460.0,10,,
2007-07-23 00:00:00+00:00,550.0,600.0,460.0,500.0,122,,
2007-07-24 00:00:00+00:00,590.0,600.0,480.0,520.0,173,,
2007-07-25 00:00:00+00:00,580.0,580.0,460.0,460.0,147,,
2007-07-26 00:00:00+00:00,480.0,480.0,350.0,480.0,32,,
2007-07-27 00:00:00+00:00,270.0,270.0,270.0,270.0,3,,
2007-07-30 00:00:00+00:00,480.0,480.0,420.0,420.0,8,,
2007-07-31 00:00:00+00:00,420.0,420.0,320.0,420.0,26,,
2007-08-01 00:00:00+00:00,400.0,400.0,360.0,400.0,25,,
2007-08-02 00:00:00+00:00,400.0,400.0,400.0,400.0,5,,
2007-08-03 00:00:00+00:00,320.0,490.0,320.0,420.0,40,,
2007-08-06 00:00:00+00:00,370.0,400.0,320.0,400.0,10,,
2007-08-07 00:00:00+00:00,320.0,390.0,320.0,390.0,16,,
2007-08-08 00:00:00+00:00,322.0,390.0,322.0,390.0,10,,
2007-08-09 00:00:00+00:00,310.0,390.0,300.0,390.0,20,,
2007-08-10 00:00:00+00:00,390.0,390.0,390.0,390.0,0,,
2007-08-13 00:00:00+00:00,390.0,390.0,390.0,390.0,0,,
2007-08-14 00:00:00+00:00,390.0,390.0,390.0,390.0,0,,
2007-08-15 00:00:00+00:00,300.0,300.0,280.0,280.0,8,,
2007-08-16 00:00:00+00:00,280.0,308.0,270.0,308.0,36,,
2007-08-17 00:00:00+00:00,308.0,308.0,290.0,290.0,10,,
2007-08-20 00:00:00+00:00,300.0,300.0,270.0,270.0,10,,
2007-08-21 00:00:00+00:00,270.0,270.0,220.0,240.0,22,,
2007-08-22 00:00:00+00:00,240.0,240.0,240.0,240.0,0,,
2007-08-23 00:00:00+00:00,240.0,240.0,240.0,240.0,3,,
2007-08-24 00:00:00+00:00,300.0,300.0,300.0,300.0,4,,
2007-08-27 00:00:00+00:00,240.0,240.0,240.0,240.0,3,,
2007-08-28 00:00:00+00:00,260.0,340.0,240.0,260.0,35,,
2007-08-29 00:00:00+00:00,220.0,220.0,220.0,220.0,8,,
2007-08-30 00:00:00+00:00,220.0,220.0,220.0,220.0,8,,
2007-08-31 00:00:00+00:00,220.0,220.0,220.0,220.0,13,,
2007-09-04 00:00:00+00:00,220.0,220.0,190.0,190.0,33,,
2007-09-05 00:00:00+00:00,172.0,172.0,130.0,130.0,18,,
2007-09-06 00:00:00+00:00,130.0,300.0,130.0,210.0,100,,
2007-09-07 00:00:00+00:00,230.0,230.0,210.0,210.0,17,,
2007-09-10 00:00:00+00:00,230.0,250.0,230.0,250.0,10,,
2007-09-11 00:00:00+00:00,250.0,250.0,210.0,210.0,20,,
2007-09-12 00:00:00+00:00,210.0,210.0,210.0,210.0,3,,
2007-09-13 00:00:00+00:00,200.0,200.0,200.0,200.0,28,,
2007-09-14 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-09-17 00:00:00+00:00,140.0,200.0,140.0,200.0,12,,
2007-09-18 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-09-19 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-09-20 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-09-21 00:00:00+00:00,220.0,240.0,140.0,220.0,57,,
2007-09-24 00:00:00+00:00,210.0,220.0,140.0,140.0,24,,
2007-09-25 00:00:00+00:00,140.0,140.0,140.0,140.0,2,,
2007-09-26 00:00:00+00:00,200.0,200.0,200.0,200.0,8,,
2007-09-27 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-09-28 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-10-01 00:00:00+00:00,200.0,200.0,200.0,200.0,0,,
2007-10-02 00:00:00+00:00,200.0,202.0,200.0,202.0,16,,
2007-10-03 00:00:00+00:00,202.0,202.0,202.0,202.0,0,,
2007-10-04 00:00:00+00:00,202.0,300.0,202.0,250.0,12,,
2007-10-05 00:00:00+00:00,250.0,360.0,240.0,360.0,16,,
2007-10-08 00:00:00+00:00,300.0,300.0,300.0,300.0,8,,
2007-10-09 00:00:00+00:00,300.0,300.0,300.0,300.0,3,,
2007-10-10 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2007-10-11 00:00:00+00:00,220.0,220.0,220.0,220.0,8,,
2007-10-12 00:00:00+00:00,220.0,220.0,220.0,220.0,0,,
2007-10-15 00:00:00+00:00,240.0,240.0,240.0,240.0,3,,
2007-10-16 00:00:00+00:00,220.0,220.0,120.0,200.0,27,,
2007-10-17 00:00:00+00:00,220.0,230.0,220.0,230.0,20,,
2007-10-18 00:00:00+00:00,230.0,260.0,230.0,260.0,24,,
2007-10-19 00:00:00+00:00,260.0,280.0,260.0,260.0,96,,
2007-10-22 00:00:00+00:00,260.0,280.0,260.0,280.0,39,,
2007-10-23 00:00:00+00:00,280.0,280.0,280.0,280.0,42,,
2007-10-24 00:00:00+00:00,290.0,320.0,290.0,290.0,33,,
2007-10-25 00:00:00+00:00,360.0,390.0,302.0,302.0,23,,
2007-10-26 00:00:00+00:00,360.0,360.0,302.0,302.0,34,,
2007-10-29 00:00:00+00:00,302.0,340.0,302.0,340.0,11,,
2007-10-30 00:00:00+00:00,310.0,362.0,290.0,362.0,23,,
2007-10-31 00:00:00+00:00,360.0,400.0,360.0,400.0,18,,
2007-11-01 00:00:00+00:00,400.0,424.0,400.0,400.0,83,,
2007-11-02 00:00:00+00:00,400.0,400.0,350.0,350.0,8,,
2007-11-05 00:00:00+00:00,350.0,350.0,350.0,350.0,0,,
2007-11-06 00:00:00+00:00,350.0,400.0,350.0,400.0,55,,
2007-11-07 00:00:00+00:00,420.0,420.0,420.0,420.0,5,,
2007-11-08 00:00:00+00:00,380.0,410.0,380.0,400.0,15,,
2007-11-09 00:00:00+00:00,400.0,420.0,350.0,370.0,105,,
2007-11-12 00:00:00+00:00,350.0,350.0,320.0,320.0,30,,
2007-11-13 00:00:00+00:00,380.0,380.0,260.0,270.0,68,,
2007-11-14 00:00:00+00:00,380.0,380.0,378.0,378.0,30,,
2007-11-15 00:00:00+00:00,300.0,300.0,300.0,300.0,5,,
2007-11-16 00:00:00+00:00,300.0,300.0,300.0,300.0,8,,
2007-11-19 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2007-11-20 00:00:00+00:00,370.0,370.0,270.0,300.0,30,,
2007-11-21 00:00:00+00:00,270.0,300.0,270.0,300.0,20,,
2007-11-23 00:00:00+00:00,270.0,270.0,270.0,270.0,2,,
2007-11-26 00:00:00+00:00,300.0,360.0,270.0,280.0,18,,
2007-11-27 00:00:00+00:00,370.0,370.0,270.0,360.0,40,,
2007-11-28 00:00:00+00:00,280.0,280.0,270.0,270.0,16,,
2007-11-29 00:00:00+00:00,270.0,270.0,270.0,270.0,0,,
2007-11-30 00:00:00+00:00,300.0,300.0,270.0,300.0,21,,
2007-12-03 00:00:00+00:00,300.0,300.0,300.0,300.0,2,,
2007-12-04 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2007-12-05 00:00:00+00:00,262.0,300.0,232.0,300.0,19,,
2007-12-06 00:00:00+00:00,300.0,300.0,300.0,300.0,0,,
2007-12-07 00:00:00+00:00,222.0,280.0,220.0,280.0,20,,
2007-12-10 00:00:00+00:00,280.0,280.0,280.0,280.0,0,,
2007-12-11 00:00:00+00:00,270.0,360.0,270.0,360.0,23,,
2007-12-12 00:00:00+00:00,350.0,370.0,280.0,370.0,48,,
2007-12-13 00:00:00+00:00,400.0,400.0,300.0,330.0,55,,
2007-12-14 00:00:00+00:00,330.0,340.0,300.0,340.0,35,,
2007-12-17 00:00:00+00:00,338.0,340.0,300.0,340.0,30,,
2007-12-18 00:00:00+00:00,300.0,330.0,300.0,300.0,18,,
2007-12-19 00:00:00+00:00,240.0,330.0,240.0,330.0,33,,
2007-12-20 00:00:00+00:00,330.0,330.0,270.0,320.0,20,,
2007-12-21 00:00:00+00:00,320.0,340.0,280.0,280.0,21,,
2007-12-24 00:00:00+00:00,338.0,340.0,282.0,340.0,50,,
2007-12-26 00:00:00+00:00,282.0,282.0,282.0,282.0,1,,
2007-12-27 00:00:00+00:00,338.0,338.0,282.0,330.0,9,,
2007-12-28 00:00:00+00:00,282.0,330.0,282.0,282.0,18,,
2007-12-31 00:00:00+00:00,330.0,330.0,290.0,290.0,16,,
2008-01-02 00:00:00+00:00,330.0,338.0,330.0,338.0,6,,
2008-01-03 00:00:00+00:00,296.0,300.0,296.0,296.0,10,,
2008-01-04 00:00:00+00:00,290.0,338.0,280.0,280.0,49,,
2008-01-07 00:00:00+00:00,280.0,280.0,280.0,280.0,0,,
2008-01-08 00:00:00+00:00,260.0,280.0,240.0,280.0,48,,
2008-01-09 00:00:00+00:00,280.0,280.0,280.0,280.0,3,,
2008-01-10 00:00:00+00:00,280.0,280.0,280.0,280.0,5,,
2008-01-11 00:00:00+00:00,280.0,280.0,280.0,280.0,0,,
2008-01-14 00:00:00+00:00,280.0,280.0,280.0,280.0,0,,
2008-01-15 00:00:00+00:00,280.0,280.0,280.0,280.0,0,,
2008-01-16 00:00:00+00:00,280.0,300.0,280.0,300.0,10,,
2008-01-17 00:00:00+00:00,280.0,280.0,260.0,260.0,29,,
2008-01-18 00:00:00+00:00,278.0,280.0,260.0,280.0,18,,
2008-01-22 00:00:00+00:00,280.0,280.0,278.0,278.0,60,,
2008-01-23 00:00:00+00:00,278.0,278.0,278.0,278.0,0,,
2008-01-24 00:00:00+00:00,252.0,270.0,232.0,250.0,20,,
2008-01-25 00:00:00+00:00,270.0,270.0,270.0,270.0,3,,
2008-01-28 00:00:00+00:00,240.0,240.0,220.0,220.0,12,,
2008-01-29 00:00:00+00:00,270.0,270.0,270.0,270.0,1,,
2008-01-30 00:00:00+00:00,268.0,268.0,268.0,268.0,5,,
2008-01-31 00:00:00+00:00,250.0,250.0,210.0,210.0,16,,
2008-02-01 00:00:00+00:00,270.0,270.0,230.0,250.0,48,,
2008-02-04 00:00:00+00:00,270.0,280.0,240.0,240.0,39,,
2008-02-05 00:00:00+00:00,220.0,268.0,180.0,268.0,13,,
2008-02-06 00:00:00+00:00,268.0,268.0,268.0,268.0,3,,
2008-02-07 00:00:00+00:00,268.0,268.0,268.0,268.0,0,,
2008-02-08 00:00:00+00:00,268.0,268.0,268.0,268.0,0,,
2008-02-11 00:00:00+00:00,268.0,268.0,268.0,268.0,0,,
2008-02-12 00:00:00+00:00,268.0,268.0,268.0,268.0,0,,
2008-02-13 00:00:00+00:00,258.0,258.0,258.0,258.0,1,,
2008-02-14 00:00:00+00:00,150.0,150.0,150.0,150.0,8,,
2008-02-15 00:00:00+00:00,230.0,230.0,202.0,202.0,56,,
2008-02-19 00:00:00+00:00,228.0,228.0,160.0,160.0,6,,
2008-02-20 00:00:00+00:00,224.0,224.0,160.0,202.0,36,,
2008-02-21 00:00:00+00:00,152.0,202.0,152.0,202.0,33,,
2008-02-22 00:00:00+00:00,152.0,202.0,152.0,202.0,7,,
2008-02-25 00:00:00+00:00,170.0,202.0,152.0,202.0,5,,
2008-02-26 00:00:00+00:00,202.0,202.0,202.0,202.0,0,,
2008-02-27 00:00:00+00:00,200.0,202.0,200.0,202.0,25,,
2008-02-28 00:00:00+00:00,196.0,202.0,150.0,202.0,31,,
2008-02-29 00:00:00+00:00,150.0,202.0,140.0,202.0,72,,
2008-03-03 00:00:00+00:00,130.0,202.0,130.0,202.0,5,,
2008-03-04 00:00:00+00:00,130.0,152.0,130.0,152.0,10,,
2008-03-05 00:00:00+00:00,202.0,202.0,150.0,170.0,70,,
2008-03-06 00:00:00+00:00,202.0,202.0,164.0,164.0,43,,
2008-03-07 00:00:00+00:00,202.0,202.0,180.0,202.0,20,,
2008-03-10 00:00:00+00:00,202.0,202.0,202.0,202.0,0,,
2008-03-11 00:00:00+00:00,198.0,198.0,170.0,170.0,46,,
2008-03-12 00:00:00+00:00,190.0,190.0,190.0,190.0,2,,
2008-03-13 00:00:00+00:00,190.0,190.0,190.0,190.0,0,,
2008-03-14 00:00:00+00:00,190.0,190.0,150.0,168.0,20,,
2008-03-17 00:00:00+00:00,180.0,190.0,150.0,150.0,35,,
2008-03-18 00:00:00+00:00,190.0,190.0,150.0,150.0,37,,
2008-03-19 00:00:00+00:00,190.0,190.0,140.0,190.0,18,,
2008-03-20 00:00:00+00:00,190.0,190.0,190.0,190.0,3,,
2008-03-24 00:00:00+00:00,190.0,190.0,190.0,190.0,0,,
2008-03-25 00:00:00+00:00,190.0,190.0,170.0,170.0,13,,
2008-03-26 00:00:00+00:00,130.0,170.0,130.0,160.0,65,,
2008-03-27 00:00:00+00:00,160.0,160.0,160.0,160.0,28,,
2008-03-28 00:00:00+00:00,140.0,160.0,140.0,150.0,209,,
2008-03-31 00:00:00+00:00,150.0,202.0,150.0,190.0,285,,
2008-04-01 00:00:00+00:00,190.0,200.0,190.0,198.0,74,,
2008-04-02 00:00:00+00:00,200.0,200.0,196.0,196.0,45,,
2008-04-03 00:00:00+00:00,192.0,200.0,192.0,192.0,105,,
2008-04-04 00:00:00+00:00,198.0,198.0,196.0,196.0,28,,
2008-04-07 00:00:00+00:00,194.0,194.0,180.0,180.0,195,,
2008-04-08 00:00:00+00:00,180.0,180.0,176.0,176.0,35,,
2008-04-09 00:00:00+00:00,176.0,176.0,176.0,176.0,104,,
2008-04-10 00:00:00+00:00,176.0,176.0,176.0,176.0,0,,
2008-04-11 00:00:00+00:00,130.0,140.0,130.0,140.0,43,,
2008-04-14 00:00:00+00:00,150.0,180.0,150.0,162.0,65,,
2008-04-15 00:00:00+00:00,162.0,162.0,162.0,162.0,20,,
2008-04-16 00:00:00+00:00,164.0,200.0,158.0,158.0,45,,
2008-04-17 00:00:00+00:00,158.0,158.0,158.0,158.0,5,,
2008-04-18 00:00:00+00:00,158.0,158.0,150.0,150.0,80,,
2008-04-21 00:00:00+00:00,112.0,200.0,112.0,130.0,50,,
2008-04-22 00:00:00+00:00,130.0,130.0,130.0,130.0,35,,
2008-04-23 00:00:00+00:00,144.0,148.0,142.0,142.0,48,,
2008-04-24 00:00:00+00:00,142.0,142.0,142.0,142.0,0,,
2008-04-25 00:00:00+00:00,142.0,142.0,142.0,142.0,0,,
