date,AKO-A_Open,AKO-A_High,AKO-A_Low,AKO-A_Close,AKO-A_Volume,AKO-A_Dividends,AKO-A_Stock Splits
2012-12-26 00:00:00+00:00,30.399999618530277,30.399999618530277,30.399999618530277,24.69779586791992,0,0.0,
2012-12-27 00:00:00+00:00,30.059999465942383,30.059999465942383,29.6200008392334,24.064105987548828,400,0.0,
2012-12-28 00:00:00+00:00,29.31999969482422,29.700000762939453,29.31999969482422,24.129100799560547,600,0.0,
2012-12-31 00:00:00+00:00,29.670000076293945,29.940000534057617,29.670000076293945,24.32408332824707,1900,0.0,
2013-01-02 00:00:00+00:00,30.13999938964844,30.6200008392334,30.13999938964844,24.87653350830078,3400,0.0,
2013-01-03 00:00:00+00:00,30.479999542236328,30.479999542236328,30.479999542236328,24.762792587280277,100,0.0,
2013-01-04 00:00:00+00:00,30.32999992370605,30.32999992370605,30.149999618530277,24.49469375610352,300,0.0,
2013-01-07 00:00:00+00:00,30.190000534057617,30.34000015258789,30.190000534057617,24.64905548095703,400,0.0,
2013-01-08 00:00:00+00:00,30.299999237060547,30.489999771118164,30.030000686645508,24.397201538085938,1900,0.0,
2013-01-09 00:00:00+00:00,30.34000015258789,30.71999931335449,30.34000015258789,24.95777702331543,1700,0.0,
2013-01-10 00:00:00+00:00,30.649999618530277,30.940000534057617,30.649999618530277,25.104013442993164,900,0.0,
2013-01-11 00:00:00+00:00,30.86000061035156,31.15999984741211,30.799999237060547,25.19338035583496,1400,0.0,
2013-01-14 00:00:00+00:00,30.86000061035156,31.15999984741211,30.709999084472656,25.315244674682617,700,0.0,
2013-01-15 00:00:00+00:00,30.399999618530277,30.649999618530277,30.229999542236328,24.81966781616211,8100,0.0,
2013-01-16 00:00:00+00:00,30.399999618530277,30.940000534057617,30.1200008392334,25.136510848999023,10300,0.0,
2013-01-17 00:00:00+00:00,30.790000915527344,30.790000915527344,30.489999771118164,25.014650344848636,600,0.0,
2013-01-18 00:00:00+00:00,30.63999938964844,30.809999465942383,30.350000381469727,25.030895233154297,1400,0.0,
2013-01-22 00:00:00+00:00,31.0,31.0,30.489999771118164,24.77091789245605,1500,0.0,
2013-01-23 00:00:00+00:00,30.25,30.649999618530277,30.21999931335449,24.90090751647949,1200,0.0,
2013-01-24 00:00:00+00:00,30.420000076293945,30.5,30.350000381469727,24.77903938293457,300,0.0,
2013-01-25 00:00:00+00:00,30.649999618530277,31.3799991607666,30.649999618530277,25.347745895385746,1600,0.0,
2013-01-28 00:00:00+00:00,31.1200008392334,31.43000030517578,30.88999938964844,25.217750549316406,6000,0.0,
2013-01-29 00:00:00+00:00,31.11000061035156,31.350000381469727,31.11000061035156,25.46961212158203,300,0.0,
2013-01-30 00:00:00+00:00,31.229999542236328,31.229999542236328,31.059999465942383,25.339618682861328,800,0.0,
2013-01-31 00:00:00+00:00,31.25,31.25,30.979999542236328,25.266502380371094,7500,0.0,
2013-02-01 00:00:00+00:00,31.13999938964844,31.489999771118164,31.06999969482422,25.58334350585937,4600,0.0,
2013-02-04 00:00:00+00:00,31.32999992370605,31.450000762939453,31.25,25.55084800720215,12700,0.0,
2013-02-05 00:00:00+00:00,31.479999542236328,32.68000030517578,31.479999542236328,26.184541702270508,3300,0.0,
2013-02-06 00:00:00+00:00,32.22999954223633,32.369998931884766,32.22999954223633,26.298280715942383,300,0.0,
2013-02-07 00:00:00+00:00,32.220001220703125,32.220001220703125,32.06999969482422,26.05455780029297,200,0.0,
2013-02-08 00:00:00+00:00,32.220001220703125,32.25,32.18000030517578,26.200796127319336,8200,0.0,
2013-02-11 00:00:00+00:00,32.220001220703125,32.470001220703125,31.899999618530277,26.241411209106445,3300,0.0,
2013-02-12 00:00:00+00:00,32.33000183105469,32.470001220703125,32.0,26.217039108276367,2600,0.0,
2013-02-13 00:00:00+00:00,32.27000045776367,32.27000045776367,32.27000045776367,26.217039108276367,0,0.0,
2013-02-14 00:00:00+00:00,32.310001373291016,32.47999954223633,32.13999938964844,26.38764953613281,2700,0.0,
2013-02-15 00:00:00+00:00,32.4900016784668,32.4900016784668,32.4900016784668,26.395771026611328,100,0.0,
2013-02-19 00:00:00+00:00,32.43000030517578,32.5,32.29999923706055,26.322656631469727,1700,0.0,
2013-02-20 00:00:00+00:00,32.220001220703125,32.349998474121094,30.90999984741211,25.331491470336918,1300,0.0,
2013-02-21 00:00:00+00:00,31.290000915527344,31.799999237060547,30.479999542236328,25.144636154174805,10300,0.0,
2013-02-22 00:00:00+00:00,31.3700008392334,31.3700008392334,31.3700008392334,25.485855102539062,100,0.0,
2013-02-25 00:00:00+00:00,31.399999618530277,32.209999084472656,31.399999618530277,25.99768447875977,1700,0.0,
2013-02-26 00:00:00+00:00,32.04999923706055,32.04999923706055,31.63999938964844,25.85144805908203,3500,0.0,
2013-02-27 00:00:00+00:00,31.65999984741211,32.11000061035156,31.65999984741211,25.86769676208496,10400,0.0,
2013-02-28 00:00:00+00:00,32.0,33.34000015258789,32.0,27.086339950561523,2100,0.0,
2013-03-01 00:00:00+00:00,32.5,33.33000183105469,31.299999237060547,27.07821655273437,8000,0.0,
2013-03-04 00:00:00+00:00,33.25,34.06999969482422,33.25,27.67941093444824,2300,0.0,
2013-03-05 00:00:00+00:00,34.0,34.0,32.22999954223633,26.73699378967285,2700,0.0,
2013-03-06 00:00:00+00:00,32.650001525878906,32.65999984741211,32.630001068115234,26.509521484375,500,0.0,
2013-03-07 00:00:00+00:00,32.5,32.5,31.899999618530277,26.282032012939453,700,0.0,
2013-03-08 00:00:00+00:00,32.16999816894531,32.400001525878906,31.979999542236328,26.322656631469727,17900,0.0,
2013-03-11 00:00:00+00:00,32.29999923706055,32.4900016784668,32.0,26.046432495117188,1300,0.0,
2013-03-12 00:00:00+00:00,32.459999084472656,32.459999084472656,32.459999084472656,26.37139892578125,100,0.0,
2013-03-13 00:00:00+00:00,32.150001525878906,32.70000076293945,32.150001525878906,26.56638526916504,800,0.0,
2013-03-14 00:00:00+00:00,32.79999923706055,32.79999923706055,32.29999923706055,26.48514175415039,4100,0.0,
2013-03-15 00:00:00+00:00,32.75,32.75,32.75,26.607006072998047,100,0.0,
2013-03-18 00:00:00+00:00,32.75,32.75,32.75,26.607006072998047,0,0.0,
2013-03-19 00:00:00+00:00,32.20000076293945,32.20000076293945,32.20000076293945,26.16016960144043,100,0.0,
2013-03-20 00:00:00+00:00,31.459999084472656,32.130001068115234,31.459999084472656,26.10329818725586,300,0.0,
2013-03-21 00:00:00+00:00,32.0,32.0,31.790000915527344,25.8351993560791,1100,0.0,
2013-03-22 00:00:00+00:00,31.13999938964844,31.84000015258789,31.13999938964844,25.705209732055664,600,0.0,
2013-03-25 00:00:00+00:00,31.200000762939453,31.799999237060547,30.84000015258789,25.06339263916016,800,0.0,
2013-03-26 00:00:00+00:00,31.25,31.59000015258789,31.25,25.66459083557129,200,0.0,
2013-03-27 00:00:00+00:00,31.0,31.59000015258789,30.979999542236328,25.453357696533203,1000,0.0,
2013-03-28 00:00:00+00:00,31.729999542236328,32.02000045776367,31.729999542236328,26.01393699645996,200,0.0,
2013-04-01 00:00:00+00:00,31.18000030517578,31.540000915527344,31.18000030517578,25.62397003173828,300,0.0,
2013-04-02 00:00:00+00:00,31.56999969482422,31.850000381469727,31.399999618530277,25.87582397460937,3800,0.0,
2013-04-03 00:00:00+00:00,31.850000381469727,32.33000183105469,31.850000381469727,26.09517288208008,900,0.0,
2013-04-04 00:00:00+00:00,31.950000762939453,32.189998626708984,31.479999542236328,26.02205848693848,8700,0.0,
2013-04-05 00:00:00+00:00,32.0,32.54999923706055,31.82999992370605,26.44451904296875,4700,0.0,
2013-04-08 00:00:00+00:00,31.780000686645508,31.780000686645508,31.190000534057617,25.66459083557129,3200,0.0,
2013-04-09 00:00:00+00:00,31.84000015258789,31.84000015258789,31.84000015258789,25.86769676208496,1100,0.0,
2013-04-10 00:00:00+00:00,31.559999465942383,31.700000762939453,31.06999969482422,25.74583625793457,1600,0.0,
2013-04-11 00:00:00+00:00,31.299999237060547,31.299999237060547,30.649999618530277,25.07964324951172,2100,0.0,
2013-04-12 00:00:00+00:00,30.96999931335449,31.0,30.790000915527344,25.11213493347168,1200,0.0,
2013-04-15 00:00:00+00:00,30.559999465942383,30.559999465942383,30.5,24.77903938293457,200,0.0,
2013-04-16 00:00:00+00:00,30.170000076293945,30.459999084472656,30.149999618530277,24.746545791625977,600,0.0,
2013-04-17 00:00:00+00:00,30.3700008392334,30.450000762939453,29.739999771118164,24.738422393798828,2800,0.0,
2013-04-18 00:00:00+00:00,30.459999084472656,30.84000015258789,30.200000762939453,24.53531646728516,3200,0.0,
2013-04-19 00:00:00+00:00,30.549999237060547,30.8799991607666,30.0,24.53531646728516,20700,0.0,
2013-04-22 00:00:00+00:00,30.0,30.450000762939453,29.799999237060547,24.61655616760254,14300,0.0,
2013-04-23 00:00:00+00:00,30.290000915527344,30.57999992370605,30.290000915527344,24.84403419494629,600,0.0,
2013-04-24 00:00:00+00:00,30.350000381469727,30.799999237060547,30.229999542236328,25.02276611328125,700,0.0,
2013-04-25 00:00:00+00:00,30.790000915527344,30.790000915527344,30.790000915527344,25.014650344848636,200,0.0,
2013-04-26 00:00:00+00:00,30.440000534057617,30.549999237060547,30.440000534057617,24.81966781616211,400,0.0,
2013-04-29 00:00:00+00:00,30.950000762939453,31.440000534057617,30.790000915527344,25.5427303314209,1700,0.0,
2013-04-30 00:00:00+00:00,31.709999084472656,31.86000061035156,31.030000686645508,25.66459083557129,3400,0.0,
2013-05-01 00:00:00+00:00,31.59000015258789,31.690000534057617,31.59000015258789,25.74583625793457,300,0.0,
2013-05-02 00:00:00+00:00,31.8799991607666,31.8799991607666,31.8799991607666,25.900196075439453,1100,0.0,
2013-05-03 00:00:00+00:00,32.099998474121094,32.099998474121094,31.709999084472656,25.762081146240234,200,0.0,
2013-05-06 00:00:00+00:00,31.709999084472656,31.709999084472656,31.709999084472656,25.762081146240234,0,0.0,
2013-05-07 00:00:00+00:00,31.600000381469727,31.700000762939453,31.31999969482422,25.672712326049805,1400,0.0,
2013-05-08 00:00:00+00:00,31.440000534057617,31.84000015258789,31.049999237060547,25.86769676208496,1100,0.0,
2013-05-09 00:00:00+00:00,31.63999938964844,32.25,31.63999938964844,26.19266891479492,13500,0.0,
2013-05-10 00:00:00+00:00,31.709999084472656,31.709999084472656,31.40999984741211,25.70693588256836,400,0.155,
2013-05-13 00:00:00+00:00,31.09000015258789,31.09000015258789,30.700000762939453,25.306921005249023,1500,0.0,
2013-05-14 00:00:00+00:00,30.899999618530277,30.959999084472656,30.559999465942383,25.27427101135254,500,0.0,
2013-05-15 00:00:00+00:00,30.450000762939453,30.790000915527344,30.450000762939453,25.13549423217773,300,0.0,
2013-05-16 00:00:00+00:00,31.149999618530277,31.549999237060547,31.149999618530277,25.592653274536133,2200,0.0,
2013-05-17 00:00:00+00:00,30.950000762939453,31.350000381469727,30.57999992370605,25.06201934814453,700,0.0,
2013-05-20 00:00:00+00:00,30.799999237060547,31.07999992370605,30.700000762939453,25.37223243713379,800,0.0,
2013-05-21 00:00:00+00:00,30.68000030517578,30.68000030517578,30.540000915527344,24.931400299072266,500,0.0,
2013-05-22 00:00:00+00:00,30.940000534057617,30.940000534057617,29.82999992370605,24.98038673400879,2100,0.0,
2013-05-23 00:00:00+00:00,30.5,30.5,30.5,24.898744583129883,100,0.0,
2013-05-24 00:00:00+00:00,30.1200008392334,30.520000457763672,29.709999084472656,24.506895065307617,1500,0.0,
2013-05-28 00:00:00+00:00,29.6200008392334,29.6200008392334,29.299999237060547,23.91912841796875,700,0.0,
2013-05-29 00:00:00+00:00,29.26000022888184,29.34000015258789,28.84000015258789,23.59258460998535,2700,0.0,
2013-05-30 00:00:00+00:00,28.84000015258789,29.25,28.84000015258789,23.617076873779297,6000,0.0,
2013-05-31 00:00:00+00:00,28.84000015258789,29.899999618530277,28.84000015258789,24.36811828613281,10800,0.0,
2013-06-03 00:00:00+00:00,29.450000762939453,29.450000762939453,29.100000381469727,23.79667091369629,1900,0.0,
2013-06-04 00:00:00+00:00,29.100000381469727,29.100000381469727,29.100000381469727,23.7558536529541,100,0.0,
2013-06-05 00:00:00+00:00,29.049999237060547,29.450000762939453,29.049999237060547,24.04157829284668,400,0.0,
2013-06-06 00:00:00+00:00,29.25,29.450000762939453,29.25,23.91912841796875,1500,0.0,
2013-06-07 00:00:00+00:00,29.030000686645508,29.350000381469727,28.15999984741211,23.4864559173584,2900,0.0,
2013-06-10 00:00:00+00:00,28.1299991607666,28.1299991607666,27.450000762939453,22.64561462402344,6600,0.0,
2013-06-11 00:00:00+00:00,27.190000534057617,27.68000030517578,27.190000534057617,22.59663772583008,5400,0.0,
2013-06-12 00:00:00+00:00,27.6200008392334,27.709999084472656,27.530000686645508,22.61296272277832,7600,0.0,
2013-06-13 00:00:00+00:00,27.989999771118164,28.770000457763672,27.989999771118164,23.25788116455078,1900,0.0,
2013-06-14 00:00:00+00:00,28.549999237060547,28.739999771118164,28.229999542236328,23.46196937561035,600,0.0,
2013-06-17 00:00:00+00:00,29.13999938964844,29.5,28.979999542236328,23.89463424682617,2600,0.0,
2013-06-18 00:00:00+00:00,29.149999618530277,29.200000762939453,28.209999084472656,23.46553039550781,25700,0.147,
2013-06-19 00:00:00+00:00,28.799999237060547,28.799999237060547,27.309999465942383,23.358871459960938,3600,0.0,
2013-06-20 00:00:00+00:00,27.670000076293945,27.670000076293945,26.459999084472656,21.709714889526367,14600,0.0,
2013-06-21 00:00:00+00:00,26.0,27.229999542236328,25.6299991607666,22.054317474365234,10700,0.0,
2013-06-24 00:00:00+00:00,26.8799991607666,27.149999618530277,26.0,22.275842666625977,10800,0.0,
2013-06-25 00:00:00+00:00,26.920000076293945,27.100000381469727,26.850000381469727,22.02970123291016,500,0.0,
2013-06-26 00:00:00+00:00,27.01000022888184,27.01000022888184,26.520000457763672,22.15277099609375,4600,0.0,
2013-06-27 00:00:00+00:00,27.100000381469727,27.100000381469727,26.75,22.23481750488281,58800,0.0,
2013-06-28 00:00:00+00:00,26.700000762939453,27.299999237060547,26.700000762939453,22.39891242980957,20400,0.0,
2013-07-01 00:00:00+00:00,26.920000076293945,27.350000381469727,26.799999237060547,22.43993759155273,34500,0.0,
2013-07-02 00:00:00+00:00,27.399999618530277,27.399999618530277,26.989999771118164,22.30865859985352,2100,0.0,
2013-07-03 00:00:00+00:00,26.979999542236328,26.979999542236328,26.850000381469727,22.02970123291016,300,0.0,
2013-07-05 00:00:00+00:00,26.46999931335449,26.71999931335449,25.920000076293945,21.709714889526367,8300,0.0,
2013-07-08 00:00:00+00:00,26.299999237060547,26.299999237060547,26.0,21.496397018432617,2000,0.0,
2013-07-09 00:00:00+00:00,25.920000076293945,26.13999938964844,25.799999237060547,21.41434669494629,9500,0.0,
2013-07-10 00:00:00+00:00,25.899999618530277,26.049999237060547,25.5,21.08616065979004,21900,0.0,
2013-07-11 00:00:00+00:00,25.31999969482422,25.790000915527344,24.920000076293945,21.07795143127441,36400,0.0,
2013-07-12 00:00:00+00:00,25.440000534057617,26.280000686645508,25.440000534057617,21.562030792236328,1500,0.0,
2013-07-15 00:00:00+00:00,26.479999542236328,26.700000762939453,26.399999618530277,21.660484313964844,1400,0.0,
2013-07-16 00:00:00+00:00,26.299999237060547,26.5,26.299999237060547,21.742536544799805,900,0.0,
2013-07-17 00:00:00+00:00,26.799999237060547,27.600000381469727,26.65999984741211,22.39891242980957,17000,0.0,
2013-07-18 00:00:00+00:00,26.96999931335449,26.96999931335449,26.75,21.947660446166992,700,0.0,
2013-07-19 00:00:00+00:00,26.780000686645508,26.780000686645508,26.399999618530277,21.742536544799805,600,0.0,
2013-07-22 00:00:00+00:00,26.149999618530277,26.15999984741211,26.049999237060547,21.373321533203125,700,0.0,
2013-07-23 00:00:00+00:00,26.049999237060547,26.049999237060547,26.0,21.332300186157227,400,0.0,
2013-07-24 00:00:00+00:00,26.049999237060547,26.049999237060547,25.649999618530277,21.209228515625,16100,0.0,
2013-07-25 00:00:00+00:00,25.549999237060547,25.950000762939453,25.549999237060547,21.291275024414062,3700,0.0,
2013-07-26 00:00:00+00:00,25.799999237060547,25.799999237060547,25.799999237060547,21.16820335388184,16200,0.0,
2013-07-29 00:00:00+00:00,25.950000762939453,25.950000762939453,25.600000381469727,21.045135498046875,1200,0.0,
2013-07-30 00:00:00+00:00,25.530000686645508,25.59000015258789,25.020000457763672,20.602075576782227,2700,0.0,
2013-07-31 00:00:00+00:00,25.200000762939453,25.700000762939453,25.200000762939453,21.08616065979004,1100,0.0,
2013-08-01 00:00:00+00:00,25.799999237060547,25.799999237060547,25.200000762939453,20.675920486450195,1700,0.0,
2013-08-02 00:00:00+00:00,25.020000457763672,25.190000534057617,24.770000457763672,20.511829376220703,12400,0.0,
2013-08-05 00:00:00+00:00,25.0,25.0,24.700000762939453,20.314912796020508,5600,0.0,
2013-08-06 00:00:00+00:00,24.709999084472656,24.709999084472656,24.3799991607666,20.18363380432129,6700,0.0,
2013-08-07 00:00:00+00:00,24.649999618530277,24.649999618530277,24.280000686645508,19.92108917236328,2200,0.0,
2013-08-08 00:00:00+00:00,25.25,25.25,24.5,20.30670738220215,7500,0.0,
2013-08-09 00:00:00+00:00,24.899999618530277,24.899999618530277,24.729999542236328,20.30670738220215,12100,0.0,
2013-08-12 00:00:00+00:00,24.899999618530277,24.899999618530277,24.770000457763672,20.347734451293945,7700,0.0,
2013-08-13 00:00:00+00:00,24.850000381469727,24.950000762939453,24.700000762939453,20.47080612182617,1900,0.0,
2013-08-14 00:00:00+00:00,24.950000762939453,25.350000381469727,24.950000762939453,20.511829376220703,2400,0.0,
2013-08-15 00:00:00+00:00,25.020000457763672,25.07999992370605,24.88999938964844,20.57746696472168,800,0.0,
2013-08-16 00:00:00+00:00,25.07999992370605,25.07999992370605,24.65999984741211,20.30670738220215,14600,0.0,
2013-08-19 00:00:00+00:00,24.51000022888184,24.690000534057617,24.040000915527344,19.880062103271484,2100,0.0,
2013-08-20 00:00:00+00:00,24.040000915527344,24.26000022888184,23.549999237060547,19.69135284423828,40200,0.0,
2013-08-21 00:00:00+00:00,23.979999542236328,24.229999542236328,23.979999542236328,19.78981208801269,3000,0.0,
2013-08-22 00:00:00+00:00,24.25,24.25,24.25,19.896469116210938,1300,0.0,
2013-08-23 00:00:00+00:00,24.01000022888184,24.25,23.84000015258789,19.707765579223636,2500,0.0,
2013-08-26 00:00:00+00:00,24.25,24.25,23.559999465942383,19.33034324645996,900,0.0,
2013-08-27 00:00:00+00:00,23.459999084472656,23.46999931335449,22.11000061035156,18.32936668395996,4500,0.0,
2013-08-28 00:00:00+00:00,22.100000381469727,23.200000762939453,21.82999992370605,19.03497314453125,38800,0.0,
2013-08-29 00:00:00+00:00,23.200000762939453,23.229999542236328,22.96999931335449,18.99394989013672,15300,0.0,
2013-08-30 00:00:00+00:00,22.850000381469727,23.540000915527344,22.75,19.125226974487305,5000,0.0,
2013-09-03 00:00:00+00:00,23.420000076293945,23.530000686645508,23.280000686645508,19.30572891235352,400,0.0,
2013-09-04 00:00:00+00:00,23.309999465942383,23.309999465942383,23.309999465942383,19.125226974487305,100,0.0,
2013-09-05 00:00:00+00:00,22.950000762939453,23.899999618530277,22.950000762939453,19.609302520751957,5300,0.0,
2013-09-06 00:00:00+00:00,23.799999237060547,24.93000030517578,23.799999237060547,19.9785213470459,183500,0.0,
2013-09-09 00:00:00+00:00,24.399999618530277,24.450000762939453,24.309999465942383,20.060565948486328,6600,0.0,
2013-09-10 00:00:00+00:00,24.38999938964844,24.850000381469727,24.280000686645508,20.38875389099121,800,0.0,
2013-09-11 00:00:00+00:00,24.68000030517578,25.190000534057617,24.68000030517578,20.66771125793457,500,0.0,
2013-09-12 00:00:00+00:00,24.950000762939453,25.049999237060547,24.950000762939453,20.552845001220703,400,0.0,
2013-09-13 00:00:00+00:00,24.709999084472656,24.709999084472656,24.709999084472656,20.27388572692871,100,0.0,
2013-09-16 00:00:00+00:00,24.700000762939453,25.0,24.700000762939453,20.50362014770508,1700,0.0,
2013-09-17 00:00:00+00:00,24.81999969482422,24.81999969482422,24.40999984741211,20.02774429321289,2700,0.0,
2013-09-18 00:00:00+00:00,24.40999984741211,24.75,24.40999984741211,20.30670738220215,500,0.0,
2013-09-19 00:00:00+00:00,24.75,25.0,24.549999237060547,20.142614364624023,2000,0.0,
2013-09-20 00:00:00+00:00,24.399999618530277,24.799999237060547,24.200000762939453,20.347734451293945,2600,0.0,
2013-09-23 00:00:00+00:00,24.57999992370605,26.0,24.07999992370605,21.258459091186523,12200,0.0,
2013-09-24 00:00:00+00:00,25.90999984741211,26.07999992370605,25.520000457763672,20.9384708404541,4800,0.0,
2013-09-25 00:00:00+00:00,25.51000022888184,25.899999618530277,25.299999237060547,21.25025177001953,2500,0.0,
2013-09-26 00:00:00+00:00,25.65999984741211,25.950000762939453,25.5,20.922060012817383,1300,0.0,
2013-09-27 00:00:00+00:00,25.5,25.5,24.790000915527344,20.42977333068848,8700,0.0,
2013-09-30 00:00:00+00:00,25.21999931335449,25.729999542236328,24.75,20.626691818237305,12000,0.0,
2013-10-01 00:00:00+00:00,25.13999938964844,25.51000022888184,25.13999938964844,20.922060012817383,2800,0.0,
2013-10-02 00:00:00+00:00,25.75,25.75,25.75,21.127178192138672,300,0.0,
2013-10-03 00:00:00+00:00,25.489999771118164,25.530000686645508,25.100000381469727,20.790786743164062,1200,0.0,
2013-10-04 00:00:00+00:00,25.59000015258789,25.799999237060547,25.100000381469727,20.95488166809082,3200,0.0,
2013-10-07 00:00:00+00:00,24.940000534057617,25.6299991607666,24.940000534057617,20.90565299987793,1800,0.0,
2013-10-08 00:00:00+00:00,25.049999237060547,25.290000915527344,24.950000762939453,20.511829376220703,2400,0.0,
2013-10-09 00:00:00+00:00,25.01000022888184,25.01000022888184,25.01000022888184,20.52002716064453,100,0.0,
2013-10-10 00:00:00+00:00,25.0,25.899999618530277,24.96999931335449,21.25025177001953,5500,0.0,
2013-10-11 00:00:00+00:00,25.63999938964844,25.700000762939453,25.049999237060547,21.08616065979004,2400,0.0,
2013-10-14 00:00:00+00:00,25.989999771118164,25.989999771118164,25.0,20.593873977661133,3400,0.0,
2013-10-15 00:00:00+00:00,24.989999771118164,25.299999237060547,24.850000381469727,20.757966995239254,3600,0.0,
2013-10-16 00:00:00+00:00,25.25,25.700000762939453,25.25,21.08616065979004,2900,0.0,
2013-10-17 00:00:00+00:00,25.489999771118164,25.700000762939453,25.489999771118164,21.045135498046875,2300,0.0,
2013-10-18 00:00:00+00:00,25.8700008392334,26.0,25.6200008392334,21.16820335388184,4900,0.0,
2013-10-21 00:00:00+00:00,26.059999465942383,26.059999465942383,25.600000381469727,21.012311935424805,800,0.0,
2013-10-22 00:00:00+00:00,26.040000915527344,26.190000534057617,26.01000022888184,21.340505599975582,2500,0.0,
2013-10-23 00:00:00+00:00,25.899999618530277,25.989999771118164,25.809999465942383,21.324092864990234,2700,0.0,
2013-10-24 00:00:00+00:00,25.989999771118164,25.989999771118164,25.989999771118164,21.324092864990234,0,0.0,
2013-10-25 00:00:00+00:00,25.90999984741211,25.90999984741211,25.6200008392334,21.0205192565918,600,0.0,
2013-10-28 00:00:00+00:00,25.36000061035156,25.5,25.36000061035156,20.922060012817383,800,0.0,
2013-10-29 00:00:00+00:00,25.26000022888184,25.440000534057617,25.200000762939453,20.87282943725586,1100,0.0,
2013-10-30 00:00:00+00:00,25.18000030517578,25.5,25.0,20.89744758605957,11000,0.0,
2013-10-31 00:00:00+00:00,25.68000030517578,26.40999984741211,25.670000076293945,21.14358901977539,8400,0.0,
2013-11-01 00:00:00+00:00,25.530000686645508,25.76000022888184,25.479999542236328,21.135387420654297,1300,0.0,
2013-11-04 00:00:00+00:00,24.76000022888184,25.899999618530277,24.76000022888184,21.25025177001953,4900,0.0,
2013-11-05 00:00:00+00:00,25.989999771118164,25.989999771118164,25.61000061035156,21.012311935424805,1200,0.0,
2013-11-06 00:00:00+00:00,25.350000381469727,25.6299991607666,25.100000381469727,20.757966995239254,6900,0.0,
2013-11-07 00:00:00+00:00,25.01000022888184,25.01000022888184,24.770000457763672,20.42977333068848,2400,0.0,
2013-11-08 00:00:00+00:00,24.71999931335449,24.8799991607666,24.71999931335449,20.35593605041504,700,0.0,
2013-11-11 00:00:00+00:00,24.600000381469727,24.600000381469727,23.729999542236328,19.9785213470459,19200,0.0,
2013-11-12 00:00:00+00:00,23.799999237060547,24.520000457763672,23.530000686645508,19.527257919311523,4000,0.0,
2013-11-13 00:00:00+00:00,23.3799991607666,23.479999542236328,23.149999618530277,19.524742126464844,12600,0.547,
2013-11-14 00:00:00+00:00,23.01000022888184,23.21999931335449,23.01000022888184,19.499542236328125,7800,0.0,
2013-11-15 00:00:00+00:00,23.100000381469727,23.149999618530277,23.040000915527344,19.44075965881348,1900,0.0,
2013-11-18 00:00:00+00:00,23.31999969482422,23.31999969482422,23.149999618530277,19.45755958557129,2800,0.0,
2013-11-19 00:00:00+00:00,23.399999618530277,23.399999618530277,22.76000022888184,19.155242919921875,3600,0.0,
2013-11-20 00:00:00+00:00,22.780000686645508,22.899999618530277,22.459999084472656,18.970489501953125,5600,0.0,
2013-11-21 00:00:00+00:00,22.809999465942383,22.86000061035156,22.31999969482422,19.046070098876957,8800,0.0,
2013-11-22 00:00:00+00:00,22.540000915527344,23.25,22.5,19.524742126464844,5900,0.0,
2013-11-25 00:00:00+00:00,23.020000457763672,23.399999618530277,23.020000457763672,19.608715057373047,5400,0.0,
2013-11-26 00:00:00+00:00,23.32999992370605,23.32999992370605,22.979999542236328,19.524742126464844,2400,0.0,
2013-11-27 00:00:00+00:00,23.040000915527344,23.040000915527344,22.780000686645508,19.27280807495117,4700,0.0,
2013-11-29 00:00:00+00:00,22.850000381469727,22.850000381469727,22.200000762939453,18.81932830810547,1400,0.0,
2013-12-02 00:00:00+00:00,22.40999984741211,22.799999237060547,22.40999984741211,18.81932830810547,10500,0.0,
2013-12-03 00:00:00+00:00,22.18000030517578,22.18000030517578,21.670000076293945,18.50861358642578,6600,0.0,
2013-12-04 00:00:00+00:00,22.01000022888184,22.01000022888184,21.700000762939453,18.26507377624512,3600,0.0,
2013-12-05 00:00:00+00:00,22.1299991607666,22.31999969482422,22.1299991607666,18.74374771118164,200,0.0,
2013-12-06 00:00:00+00:00,22.1200008392334,22.200000762939453,22.0,18.475021362304688,600,0.0,
2013-12-09 00:00:00+00:00,22.209999084472656,22.209999084472656,22.209999084472656,18.651369094848636,300,0.0,
2013-12-10 00:00:00+00:00,21.75,22.190000534057617,21.75,18.56739616394043,8900,0.0,
2013-12-11 00:00:00+00:00,21.959999084472656,22.049999237060547,21.75,18.26507377624512,8200,0.0,
2013-12-12 00:00:00+00:00,21.780000686645508,21.780000686645508,21.440000534057617,18.013145446777344,16400,0.0,
2013-12-13 00:00:00+00:00,21.209999084472656,21.450000762939453,21.209999084472656,17.88718032836914,2100,0.0,
2013-12-16 00:00:00+00:00,21.209999084472656,21.3700008392334,21.0,17.6352481842041,7900,0.0,
2013-12-17 00:00:00+00:00,21.239999771118164,21.46999931335449,20.950000762939453,17.593259811401367,5400,0.0,
2013-12-18 00:00:00+00:00,20.950000762939453,21.170000076293945,20.899999618530277,17.778011322021484,8200,0.0,
2013-12-19 00:00:00+00:00,21.1200008392334,21.200000762939453,21.1200008392334,17.786405563354492,1800,0.0,
2013-12-20 00:00:00+00:00,20.920000076293945,21.34000015258789,20.920000076293945,17.81999969482422,3400,0.0,
2013-12-23 00:00:00+00:00,20.799999237060547,21.479999542236328,20.799999237060547,17.88718032836914,2600,0.0,
2013-12-24 00:00:00+00:00,21.43000030517578,21.559999465942383,21.3700008392334,18.05513381958008,4300,0.0,
