date,INO_Open,INO_High,INO_Low,INO_Close,INO_Volume,INO_Dividends,INO_Stock Splits
2004-08-06 00:00:00+00:00,178.55999755859375,186.2400054931641,172.8000030517578,180.47999572753903,1008,,
2004-08-09 00:00:00+00:00,180.47999572753903,180.47999572753903,163.1999969482422,167.0399932861328,2324,,
2004-08-10 00:00:00+00:00,167.0399932861328,167.0399932861328,163.1999969482422,167.0399932861328,867,,
2004-08-11 00:00:00+00:00,167.0399932861328,170.8800048828125,163.1999969482422,170.8800048828125,1552,,
2004-08-12 00:00:00+00:00,170.8800048828125,170.8800048828125,159.36000061035156,159.36000061035156,738,,
2004-08-13 00:00:00+00:00,161.27999877929688,167.0399932861328,161.27999877929688,163.1999969482422,280,,
2004-08-16 00:00:00+00:00,161.27999877929688,172.8000030517578,161.27999877929688,168.9600067138672,386,,
2004-08-17 00:00:00+00:00,163.1999969482422,180.47999572753903,163.1999969482422,172.8000030517578,1415,,
2004-08-18 00:00:00+00:00,172.8000030517578,172.8000030517578,165.1199951171875,165.1199951171875,272,,
2004-08-19 00:00:00+00:00,165.1199951171875,168.9600067138672,159.36000061035156,163.1999969482422,652,,
2004-08-20 00:00:00+00:00,163.1999969482422,163.1999969482422,153.60000610351562,163.1999969482422,915,,
2004-08-23 00:00:00+00:00,157.44000244140625,161.27999877929688,151.67999267578125,161.27999877929688,510,,
2004-08-24 00:00:00+00:00,155.52000427246094,157.44000244140625,147.83999633789062,151.67999267578125,899,,
2004-08-25 00:00:00+00:00,149.75999450683594,149.75999450683594,140.16000366210938,144.0,1105,,
2004-08-26 00:00:00+00:00,144.0,149.75999450683594,126.72000122070312,147.83999633789062,3332,,
2004-08-27 00:00:00+00:00,147.83999633789062,151.67999267578125,144.0,147.83999633789062,2478,,
2004-08-30 00:00:00+00:00,153.60000610351562,155.52000427246094,145.9199981689453,145.9199981689453,751,,
2004-08-31 00:00:00+00:00,151.67999267578125,151.67999267578125,144.0,147.83999633789062,901,,
2004-09-01 00:00:00+00:00,151.67999267578125,167.0399932861328,147.83999633789062,165.1199951171875,2181,,
2004-09-02 00:00:00+00:00,174.72000122070312,174.72000122070312,165.1199951171875,172.8000030517578,1451,,
2004-09-03 00:00:00+00:00,182.3999938964844,184.32000732421875,172.8000030517578,184.32000732421875,1665,,
2004-09-07 00:00:00+00:00,184.32000732421875,186.2400054931641,170.8800048828125,174.72000122070312,2083,,
2004-09-08 00:00:00+00:00,176.63999938964844,184.32000732421875,170.8800048828125,180.47999572753903,668,,
2004-09-09 00:00:00+00:00,180.47999572753903,184.32000732421875,174.72000122070312,180.47999572753903,886,,
2004-09-10 00:00:00+00:00,180.47999572753903,180.47999572753903,168.9600067138672,172.8000030517578,1121,,
2004-09-13 00:00:00+00:00,149.27999877929688,172.8000030517578,149.27999877929688,163.1999969482422,1848,,
2004-09-14 00:00:00+00:00,165.60000610351562,166.55999755859375,148.8000030517578,154.55999755859375,1133,,
2004-09-15 00:00:00+00:00,159.36000061035156,159.36000061035156,153.60000610351562,156.9600067138672,1371,,
2004-09-16 00:00:00+00:00,156.9600067138672,158.39999389648438,154.0800018310547,155.0399932861328,467,,
2004-09-17 00:00:00+00:00,146.39999389648438,151.1999969482422,146.39999389648438,147.83999633789062,1244,,
2004-09-20 00:00:00+00:00,151.1999969482422,151.1999969482422,144.47999572753906,145.9199981689453,1206,,
2004-09-21 00:00:00+00:00,148.8000030517578,148.8000030517578,144.0,144.47999572753906,477,,
2004-09-22 00:00:00+00:00,144.47999572753906,144.47999572753906,140.63999938964844,142.55999755859375,633,,
2004-09-23 00:00:00+00:00,142.55999755859375,144.0,142.55999755859375,143.52000427246094,379,,
2004-09-24 00:00:00+00:00,141.60000610351562,144.47999572753906,141.60000610351562,143.0399932861328,500,,
2004-09-27 00:00:00+00:00,140.63999938964844,143.0399932861328,135.83999633789062,141.1199951171875,242,,
2004-09-28 00:00:00+00:00,139.1999969482422,143.52000427246094,139.1999969482422,142.0800018310547,769,,
2004-09-29 00:00:00+00:00,140.16000366210938,140.16000366210938,132.9600067138672,137.27999877929688,585,,
2004-09-30 00:00:00+00:00,133.9199981689453,142.0800018310547,132.47999572753906,142.0800018310547,1925,,
2004-10-01 00:00:00+00:00,140.63999938964844,141.1199951171875,132.0,134.39999389648438,660,,
2004-10-04 00:00:00+00:00,136.8000030517578,136.8000030517578,132.9600067138672,135.36000061035156,1854,,
2004-10-05 00:00:00+00:00,135.36000061035156,140.16000366210938,134.8800048828125,140.16000366210938,1121,,
2004-10-06 00:00:00+00:00,135.83999633789062,137.75999450683594,132.0,134.39999389648438,1571,,
2004-10-07 00:00:00+00:00,132.0,134.39999389648438,132.0,132.0,240,,
2004-10-08 00:00:00+00:00,134.39999389648438,134.8800048828125,129.60000610351562,129.60000610351562,669,,
2004-10-11 00:00:00+00:00,133.44000244140625,133.44000244140625,129.60000610351562,129.60000610351562,294,,
2004-10-12 00:00:00+00:00,129.60000610351562,132.0,127.1999969482422,132.0,413,,
2004-10-13 00:00:00+00:00,129.60000610351562,134.39999389648438,120.95999908447266,124.8000030517578,1894,,
2004-10-14 00:00:00+00:00,122.4000015258789,124.8000030517578,113.76000213623048,122.4000015258789,4008,,
2004-10-15 00:00:00+00:00,121.44000244140624,129.1199951171875,121.44000244140624,124.8000030517578,1754,,
2004-10-18 00:00:00+00:00,122.4000015258789,124.8000030517578,120.0,122.4000015258789,558,,
2004-10-19 00:00:00+00:00,122.4000015258789,122.4000015258789,120.0,120.0,346,,
2004-10-20 00:00:00+00:00,125.27999877929688,125.27999877929688,120.0,124.8000030517578,446,,
2004-10-21 00:00:00+00:00,125.27999877929688,138.72000122070312,125.27999877929688,136.8000030517578,2046,,
2004-10-22 00:00:00+00:00,141.60000610351562,143.52000427246094,136.8000030517578,142.0800018310547,4735,,
2004-10-25 00:00:00+00:00,141.1199951171875,141.1199951171875,138.24000549316406,140.16000366210938,781,,
2004-10-26 00:00:00+00:00,144.9600067138672,151.1999969482422,141.60000610351562,151.1999969482422,4163,,
2004-10-27 00:00:00+00:00,151.1999969482422,161.27999877929688,151.1999969482422,158.39999389648438,4850,,
2004-10-28 00:00:00+00:00,163.1999969482422,165.1199951171875,160.8000030517578,161.75999450683594,3173,,
2004-10-29 00:00:00+00:00,159.36000061035156,159.36000061035156,156.0,157.44000244140625,1877,,
2004-11-01 00:00:00+00:00,160.8000030517578,160.8000030517578,156.9600067138672,160.32000732421875,594,,
2004-11-02 00:00:00+00:00,163.1999969482422,167.52000427246094,155.0399932861328,155.0399932861328,767,,
2004-11-03 00:00:00+00:00,157.44000244140625,158.39999389648438,156.0,156.0,629,,
2004-11-04 00:00:00+00:00,158.39999389648438,163.1999969482422,142.55999755859375,149.27999877929688,2790,,
2004-11-05 00:00:00+00:00,146.39999389648438,153.1199951171875,139.1999969482422,148.8000030517578,4452,,
2004-11-08 00:00:00+00:00,152.63999938964844,163.1999969482422,144.0,163.1999969482422,2577,,
2004-11-09 00:00:00+00:00,167.0399932861328,168.0,161.27999877929688,168.0,2704,,
2004-11-10 00:00:00+00:00,168.0,168.0,160.8000030517578,167.52000427246094,496,,
2004-11-11 00:00:00+00:00,168.0,168.0,163.1999969482422,165.60000610351562,754,,
2004-11-12 00:00:00+00:00,167.52000427246094,167.52000427246094,158.39999389648438,163.1999969482422,519,,
2004-11-15 00:00:00+00:00,161.27999877929688,172.32000732421875,161.27999877929688,169.9199981689453,1721,,
2004-11-16 00:00:00+00:00,166.0800018310547,170.39999389648438,166.0800018310547,167.0399932861328,2198,,
2004-11-17 00:00:00+00:00,169.9199981689453,173.75999450683594,168.47999572753906,172.8000030517578,1144,,
2004-11-18 00:00:00+00:00,174.24000549316406,174.72000122070312,170.39999389648438,172.8000030517578,498,,
2004-11-19 00:00:00+00:00,174.24000549316406,174.24000549316406,168.0,172.32000732421875,1633,,
2004-11-22 00:00:00+00:00,168.0,174.24000549316406,168.0,168.0,973,,
2004-11-23 00:00:00+00:00,163.1999969482422,164.63999938964844,158.39999389648438,158.39999389648438,2819,,
2004-11-24 00:00:00+00:00,158.39999389648438,160.8000030517578,146.8800048828125,158.39999389648438,1550,,
2004-11-26 00:00:00+00:00,156.0,159.36000061035156,153.60000610351562,157.9199981689453,179,,
2004-11-29 00:00:00+00:00,153.60000610351562,153.60000610351562,146.8800048828125,150.72000122070312,638,,
2004-11-30 00:00:00+00:00,148.8000030517578,155.52000427246094,148.8000030517578,153.1199951171875,392,,
2004-12-01 00:00:00+00:00,154.55999755859375,156.0,148.8000030517578,154.0800018310547,331,,
2004-12-02 00:00:00+00:00,153.60000610351562,155.0399932861328,152.63999938964844,154.55999755859375,290,,
2004-12-03 00:00:00+00:00,149.75999450683594,154.55999755859375,149.27999877929688,153.60000610351562,242,,
2004-12-06 00:00:00+00:00,155.0399932861328,155.0399932861328,151.1999969482422,153.60000610351562,417,,
2004-12-07 00:00:00+00:00,136.8000030517578,151.1999969482422,136.8000030517578,144.47999572753906,1790,,
2004-12-08 00:00:00+00:00,139.1999969482422,147.36000061035156,139.1999969482422,144.47999572753906,465,,
2004-12-09 00:00:00+00:00,144.0,148.32000732421875,144.0,146.8800048828125,298,,
2004-12-10 00:00:00+00:00,146.8800048828125,147.36000061035156,143.52000427246094,143.52000427246094,763,,
2004-12-13 00:00:00+00:00,142.55999755859375,146.39999389648438,141.60000610351562,144.0,683,,
2004-12-14 00:00:00+00:00,144.0,144.0,139.1999969482422,143.0399932861328,1038,,
2004-12-15 00:00:00+00:00,143.0399932861328,144.0,135.83999633789062,136.8000030517578,1531,,
2004-12-16 00:00:00+00:00,141.60000610351562,141.60000610351562,134.8800048828125,138.72000122070312,1175,,
2004-12-17 00:00:00+00:00,136.8000030517578,142.0800018310547,136.8000030517578,142.0800018310547,1742,,
2004-12-20 00:00:00+00:00,142.0800018310547,146.39999389648438,141.60000610351562,144.0,702,,
2004-12-21 00:00:00+00:00,142.55999755859375,145.44000244140625,140.63999938964844,144.47999572753906,521,,
2004-12-22 00:00:00+00:00,144.9600067138672,153.1199951171875,144.9600067138672,153.1199951171875,1254,,
2004-12-23 00:00:00+00:00,153.1199951171875,163.1999969482422,150.24000549316406,162.24000549316406,2302,,
2004-12-27 00:00:00+00:00,162.72000122070312,192.0,162.72000122070312,191.5200042724609,9675,,
2004-12-28 00:00:00+00:00,194.3999938964844,213.6000061035156,192.0,196.32000732421875,8446,,
2004-12-29 00:00:00+00:00,204.9600067138672,205.9199981689453,180.0,187.1999969482422,3681,,
2004-12-30 00:00:00+00:00,180.47999572753903,194.3999938964844,180.0,182.3999938964844,1823,,
2004-12-31 00:00:00+00:00,184.8000030517578,190.55999755859372,184.8000030517578,189.1199951171875,1052,,
2005-01-03 00:00:00+00:00,190.55999755859372,192.0,187.1999969482422,187.1999969482422,485,,
2005-01-04 00:00:00+00:00,188.16000366210935,188.63999938964844,168.0,168.0,2769,,
2005-01-05 00:00:00+00:00,168.0,172.8000030517578,156.9600067138672,170.39999389648438,2485,,
2005-01-06 00:00:00+00:00,172.8000030517578,174.72000122070312,170.39999389648438,172.8000030517578,944,,
2005-01-07 00:00:00+00:00,172.8000030517578,184.8000030517578,172.8000030517578,181.9199981689453,1035,,
2005-01-10 00:00:00+00:00,192.0,192.0,180.47999572753903,180.47999572753903,1202,,
2005-01-11 00:00:00+00:00,188.63999938964844,188.63999938964844,182.3999938964844,186.72000122070312,2623,,
2005-01-12 00:00:00+00:00,187.1999969482422,187.67999267578125,185.75999450683597,185.75999450683597,1083,,
2005-01-13 00:00:00+00:00,192.0,192.0,184.8000030517578,184.8000030517578,1779,,
2005-01-14 00:00:00+00:00,180.9600067138672,190.55999755859372,180.9600067138672,183.3600006103516,656,,
2005-01-18 00:00:00+00:00,189.6000061035156,189.6000061035156,183.3600006103516,184.8000030517578,713,,
2005-01-19 00:00:00+00:00,184.8000030517578,187.1999969482422,182.3999938964844,187.1999969482422,379,,
2005-01-20 00:00:00+00:00,187.67999267578125,187.67999267578125,182.3999938964844,183.3600006103516,402,,
2005-01-21 00:00:00+00:00,182.3999938964844,186.72000122070312,177.60000610351562,186.72000122070312,565,,
2005-01-24 00:00:00+00:00,187.1999969482422,187.67999267578125,182.8800048828125,187.1999969482422,1442,,
2005-01-25 00:00:00+00:00,187.1999969482422,188.16000366210935,185.27999877929688,187.1999969482422,504,,
2005-01-26 00:00:00+00:00,185.75999450683597,196.8000030517578,185.75999450683597,196.32000732421875,2573,,
2005-01-27 00:00:00+00:00,196.8000030517578,210.2400054931641,196.8000030517578,208.8000030517578,2113,,
2005-01-28 00:00:00+00:00,209.75999450683597,216.0,199.1999969482422,202.55999755859372,3663,,
2005-01-31 00:00:00+00:00,204.9600067138672,210.72000122070312,201.1199951171875,210.72000122070312,1279,,
2005-02-01 00:00:00+00:00,211.1999969482422,211.1999969482422,204.0,210.2400054931641,1675,,
2005-02-02 00:00:00+00:00,211.1999969482422,223.1999969482422,211.1999969482422,215.0399932861328,2623,,
2005-02-03 00:00:00+00:00,216.0,221.75999450683597,216.0,221.75999450683597,1983,,
2005-02-04 00:00:00+00:00,216.47999572753903,218.8800048828125,216.0,217.9199981689453,1125,,
2005-02-07 00:00:00+00:00,216.47999572753903,217.9199981689453,201.6000061035156,202.55999755859372,1708,,
2005-02-08 00:00:00+00:00,202.55999755859372,204.9600067138672,202.55999755859372,202.55999755859372,273,,
2005-02-09 00:00:00+00:00,202.55999755859372,202.55999755859372,188.63999938964844,195.83999633789065,1404,,
2005-02-10 00:00:00+00:00,194.8800048828125,205.44000244140625,194.8800048828125,203.5200042724609,954,,
2005-02-11 00:00:00+00:00,208.8000030517578,212.16000366210935,208.8000030517578,208.8000030517578,550,,
2005-02-14 00:00:00+00:00,206.3999938964844,211.1999969482422,206.3999938964844,208.8000030517578,760,,
2005-02-15 00:00:00+00:00,208.8000030517578,209.27999877929688,206.8800048828125,207.3600006103516,481,,
2005-02-16 00:00:00+00:00,208.8000030517578,210.2400054931641,204.9600067138672,204.9600067138672,440,,
2005-02-17 00:00:00+00:00,211.1999969482422,211.1999969482422,201.6000061035156,202.0800018310547,471,,
2005-02-18 00:00:00+00:00,201.6000061035156,201.6000061035156,197.27999877929688,201.6000061035156,271,,
2005-02-22 00:00:00+00:00,204.0,215.5200042724609,203.5200042724609,206.3999938964844,3335,,
2005-02-23 00:00:00+00:00,206.3999938964844,215.0399932861328,206.3999938964844,213.1199951171875,1135,,
2005-02-24 00:00:00+00:00,215.5200042724609,216.0,212.16000366210935,214.0800018310547,1315,,
2005-02-25 00:00:00+00:00,213.6000061035156,214.0800018310547,205.44000244140625,207.83999633789065,1723,,
2005-02-28 00:00:00+00:00,208.8000030517578,208.8000030517578,202.55999755859372,204.0,735,,
2005-03-01 00:00:00+00:00,208.8000030517578,213.1199951171875,205.44000244140625,211.67999267578125,717,,
2005-03-02 00:00:00+00:00,211.1999969482422,213.6000061035156,209.75999450683597,213.6000061035156,831,,
2005-03-03 00:00:00+00:00,215.5200042724609,225.6000061035156,214.0800018310547,224.63999938964844,5065,,
2005-03-04 00:00:00+00:00,228.0,239.0399932861328,228.0,232.8000030517578,3960,,
2005-03-07 00:00:00+00:00,235.1999969482422,242.8800048828125,235.1999969482422,240.47999572753903,2919,,
2005-03-08 00:00:00+00:00,242.3999938964844,242.8800048828125,218.8800048828125,222.72000122070312,2267,,
2005-03-09 00:00:00+00:00,227.5200042724609,232.8000030517578,221.75999450683597,226.0800018310547,4692,,
2005-03-10 00:00:00+00:00,227.5200042724609,229.9199981689453,217.44000244140625,223.67999267578125,2806,,
2005-03-11 00:00:00+00:00,228.0,228.0,216.47999572753903,220.8000030517578,1313,,
2005-03-14 00:00:00+00:00,223.1999969482422,223.1999969482422,210.72000122070312,211.1999969482422,1250,,
2005-03-15 00:00:00+00:00,211.1999969482422,213.6000061035156,201.6000061035156,202.55999755859372,829,,
2005-03-16 00:00:00+00:00,202.0800018310547,208.8000030517578,201.6000061035156,204.0,544,,
2005-03-17 00:00:00+00:00,206.3999938964844,208.8000030517578,202.55999755859372,203.0399932861328,1033,,
2005-03-18 00:00:00+00:00,203.0399932861328,204.0,192.0,197.75999450683597,1860,,
2005-03-21 00:00:00+00:00,201.6000061035156,201.6000061035156,189.6000061035156,190.0800018310547,1479,,
2005-03-22 00:00:00+00:00,190.0800018310547,191.5200042724609,180.0,184.8000030517578,3950,,
2005-03-23 00:00:00+00:00,184.8000030517578,191.5200042724609,184.8000030517578,187.1999969482422,2527,,
2005-03-24 00:00:00+00:00,187.1999969482422,189.6000061035156,186.72000122070312,188.16000366210935,1263,,
2005-03-28 00:00:00+00:00,188.63999938964844,188.63999938964844,185.27999877929688,185.27999877929688,938,,
2005-03-29 00:00:00+00:00,186.72000122070312,186.72000122070312,169.9199981689453,174.72000122070312,696,,
2005-03-30 00:00:00+00:00,170.39999389648438,170.39999389648438,158.39999389648438,167.52000427246094,3473,,
2005-03-31 00:00:00+00:00,170.39999389648438,170.39999389648438,158.39999389648438,164.16000366210938,5817,,
2005-04-01 00:00:00+00:00,162.24000549316406,167.52000427246094,162.24000549316406,164.16000366210938,2604,,
2005-04-04 00:00:00+00:00,164.63999938964844,164.63999938964844,156.0,157.9199981689453,650,,
2005-04-05 00:00:00+00:00,157.9199981689453,157.9199981689453,144.0,156.0,1838,,
2005-04-06 00:00:00+00:00,152.16000366210938,163.1999969482422,152.16000366210938,160.32000732421875,702,,
2005-04-07 00:00:00+00:00,160.8000030517578,163.1999969482422,152.63999938964844,158.39999389648438,1567,,
2005-04-08 00:00:00+00:00,156.47999572753906,160.8000030517578,151.67999267578125,151.67999267578125,1560,,
2005-04-11 00:00:00+00:00,151.67999267578125,151.67999267578125,148.8000030517578,151.1999969482422,1740,,
2005-04-12 00:00:00+00:00,151.67999267578125,187.1999969482422,151.67999267578125,177.60000610351562,3210,,
2005-04-13 00:00:00+00:00,180.0,187.1999969482422,177.60000610351562,177.60000610351562,2119,,
2005-04-14 00:00:00+00:00,175.1999969482422,181.9199981689453,172.8000030517578,172.8000030517578,681,,
2005-04-15 00:00:00+00:00,166.55999755859375,166.55999755859375,156.0,163.1999969482422,2246,,
2005-04-18 00:00:00+00:00,165.60000610351562,165.60000610351562,160.8000030517578,162.24000549316406,731,,
2005-04-19 00:00:00+00:00,162.72000122070312,162.72000122070312,156.0,156.0,348,,
2005-04-20 00:00:00+00:00,160.8000030517578,160.8000030517578,142.55999755859375,144.0,2754,,
2005-04-21 00:00:00+00:00,144.0,148.8000030517578,141.60000610351562,148.8000030517578,621,,
2005-04-22 00:00:00+00:00,144.0,148.8000030517578,144.0,145.9199981689453,204,,
2005-04-25 00:00:00+00:00,145.9199981689453,156.0,144.0,153.60000610351562,1267,,
2005-04-26 00:00:00+00:00,151.1999969482422,151.1999969482422,144.0,151.1999969482422,579,,
2005-04-27 00:00:00+00:00,152.63999938964844,153.1199951171875,150.72000122070312,150.72000122070312,265,,
2005-04-28 00:00:00+00:00,146.39999389648438,146.8800048828125,144.0,144.9600067138672,427,,
2005-04-29 00:00:00+00:00,144.9600067138672,153.1199951171875,144.9600067138672,144.9600067138672,744,,
2005-05-02 00:00:00+00:00,148.8000030517578,149.27999877929688,139.67999267578125,149.27999877929688,248,,
2005-05-03 00:00:00+00:00,149.27999877929688,149.27999877929688,144.0,148.8000030517578,269,,
2005-05-04 00:00:00+00:00,146.39999389648438,163.1999969482422,144.0,163.1999969482422,573,,
2005-05-05 00:00:00+00:00,163.1999969482422,165.60000610351562,146.8800048828125,154.0800018310547,308,,
2005-05-06 00:00:00+00:00,157.44000244140625,157.9199981689453,156.0,156.9600067138672,90,,
2005-05-09 00:00:00+00:00,157.44000244140625,162.72000122070312,156.0,160.8000030517578,617,,
2005-05-10 00:00:00+00:00,160.8000030517578,162.72000122070312,155.52000427246094,158.39999389648438,544,,
2005-05-11 00:00:00+00:00,158.39999389648438,160.8000030517578,156.0,158.39999389648438,35,,
2005-05-12 00:00:00+00:00,159.83999633789062,160.32000732421875,156.0,160.32000732421875,138,,
2005-05-13 00:00:00+00:00,160.32000732421875,160.32000732421875,154.0800018310547,157.44000244140625,233,,
2005-05-16 00:00:00+00:00,158.39999389648438,158.39999389648438,148.8000030517578,150.72000122070312,256,,
2005-05-17 00:00:00+00:00,146.8800048828125,150.72000122070312,144.0,148.8000030517578,567,,
2005-05-18 00:00:00+00:00,148.8000030517578,148.8000030517578,145.44000244140625,146.39999389648438,271,,
2005-05-19 00:00:00+00:00,145.9199981689453,146.8800048828125,145.44000244140625,145.9199981689453,121,,
2005-05-20 00:00:00+00:00,145.9199981689453,150.72000122070312,145.9199981689453,150.72000122070312,154,,
2005-05-23 00:00:00+00:00,148.8000030517578,148.8000030517578,145.44000244140625,148.8000030517578,173,,
2005-05-24 00:00:00+00:00,148.32000732421875,148.8000030517578,136.8000030517578,144.0,510,,
2005-05-25 00:00:00+00:00,139.1999969482422,143.52000427246094,139.1999969482422,141.60000610351562,206,,
2005-05-26 00:00:00+00:00,139.67999267578125,143.52000427246094,139.67999267578125,140.16000366210938,231,,
2005-05-27 00:00:00+00:00,139.67999267578125,144.0,139.67999267578125,144.0,319,,
2005-05-31 00:00:00+00:00,144.0,146.39999389648438,141.60000610351562,144.0,354,,
2005-06-01 00:00:00+00:00,144.0,144.0,144.0,144.0,79,,
2005-06-02 00:00:00+00:00,141.60000610351562,141.60000610351562,138.72000122070312,138.72000122070312,275,,
2005-06-03 00:00:00+00:00,142.55999755859375,143.52000427246094,139.1999969482422,143.52000427246094,179,,
2005-06-06 00:00:00+00:00,141.60000610351562,141.60000610351562,132.47999572753906,136.8000030517578,627,,
2005-06-07 00:00:00+00:00,139.1999969482422,139.1999969482422,134.8800048828125,135.36000061035156,181,,
2005-06-08 00:00:00+00:00,135.36000061035156,135.36000061035156,125.27999877929688,127.1999969482422,783,,
2005-06-09 00:00:00+00:00,123.83999633789062,127.1999969482422,115.68000030517578,117.5999984741211,3396,,
2005-06-10 00:00:00+00:00,117.12000274658205,122.4000015258789,115.1999969482422,122.4000015258789,2673,,
2005-06-13 00:00:00+00:00,127.1999969482422,127.1999969482422,117.5999984741211,123.83999633789062,415,,
2005-06-14 00:00:00+00:00,128.63999938964844,128.63999938964844,125.76000213623048,128.16000366210938,617,,
2005-06-15 00:00:00+00:00,128.63999938964844,143.0399932861328,128.63999938964844,135.83999633789062,1040,,
2005-06-16 00:00:00+00:00,143.0399932861328,155.52000427246094,141.60000610351562,148.8000030517578,1285,,
2005-06-17 00:00:00+00:00,153.60000610351562,182.3999938964844,152.63999938964844,159.36000061035156,2348,,
2005-06-20 00:00:00+00:00,162.72000122070312,168.0,162.72000122070312,165.1199951171875,606,,
2005-06-21 00:00:00+00:00,163.67999267578125,168.0,160.8000030517578,168.0,488,,
2005-06-22 00:00:00+00:00,168.0,170.39999389648438,155.0399932861328,167.0399932861328,1108,,
2005-06-23 00:00:00+00:00,163.1999969482422,168.0,158.39999389648438,159.36000061035156,475,,
2005-06-24 00:00:00+00:00,156.0,158.39999389648438,155.0399932861328,156.9600067138672,446,,
2005-06-27 00:00:00+00:00,158.39999389648438,158.39999389648438,151.1999969482422,158.39999389648438,542,,
2005-06-28 00:00:00+00:00,156.0,160.8000030517578,153.60000610351562,158.39999389648438,123,,
2005-06-29 00:00:00+00:00,153.60000610351562,164.16000366210938,151.1999969482422,156.0,450,,
2005-06-30 00:00:00+00:00,154.0800018310547,155.0399932861328,149.27999877929688,149.27999877929688,240,,
2005-07-01 00:00:00+00:00,148.8000030517578,148.8000030517578,148.8000030517578,148.8000030517578,42,,
2005-07-05 00:00:00+00:00,146.39999389648438,148.8000030517578,144.0,145.44000244140625,421,,
2005-07-06 00:00:00+00:00,148.32000732421875,148.32000732421875,144.0,146.8800048828125,125,,
2005-07-07 00:00:00+00:00,144.47999572753906,144.47999572753906,135.83999633789062,139.1999969482422,952,,
2005-07-08 00:00:00+00:00,139.67999267578125,139.67999267578125,137.27999877929688,139.1999969482422,271,,
2005-07-11 00:00:00+00:00,139.1999969482422,141.60000610351562,134.8800048828125,134.8800048828125,840,,
2005-07-12 00:00:00+00:00,134.8800048828125,136.32000732421875,127.1999969482422,131.0399932861328,377,,
2005-07-13 00:00:00+00:00,141.60000610351562,148.8000030517578,136.8000030517578,140.63999938964844,990,,
2005-07-14 00:00:00+00:00,143.52000427246094,146.39999389648438,139.67999267578125,141.60000610351562,1283,,
2005-07-15 00:00:00+00:00,139.67999267578125,142.0800018310547,139.1999969482422,139.67999267578125,569,,
2005-07-18 00:00:00+00:00,139.67999267578125,146.39999389648438,139.67999267578125,144.0,1294,,
2005-07-19 00:00:00+00:00,144.0,146.39999389648438,139.1999969482422,145.9199981689453,560,,
2005-07-20 00:00:00+00:00,144.0,156.0,144.0,153.60000610351562,594,,
2005-07-21 00:00:00+00:00,148.8000030517578,158.39999389648438,148.8000030517578,153.60000610351562,406,,
2005-07-22 00:00:00+00:00,151.1999969482422,154.55999755859375,151.1999969482422,153.60000610351562,104,,
2005-07-25 00:00:00+00:00,151.67999267578125,153.60000610351562,144.0,144.0,379,,
2005-07-26 00:00:00+00:00,146.39999389648438,146.39999389648438,144.0,144.9600067138672,321,,
2005-07-27 00:00:00+00:00,144.0,144.0,143.52000427246094,143.52000427246094,348,,
2005-07-28 00:00:00+00:00,144.47999572753906,147.36000061035156,144.0,147.36000061035156,288,,
2005-07-29 00:00:00+00:00,147.83999633789062,148.8000030517578,144.0,147.83999633789062,354,,
2005-08-01 00:00:00+00:00,145.44000244140625,156.47999572753906,145.44000244140625,155.52000427246094,613,,
2005-08-02 00:00:00+00:00,152.16000366210938,153.60000610351562,146.39999389648438,153.60000610351562,119,,
2005-08-03 00:00:00+00:00,153.60000610351562,155.52000427246094,148.8000030517578,148.8000030517578,38,,
2005-08-04 00:00:00+00:00,148.8000030517578,148.8000030517578,144.9600067138672,145.44000244140625,223,,
2005-08-05 00:00:00+00:00,144.9600067138672,144.9600067138672,138.24000549316406,138.24000549316406,333,,
2005-08-08 00:00:00+00:00,136.8000030517578,144.0,136.8000030517578,140.16000366210938,196,,
2005-08-09 00:00:00+00:00,144.0,148.8000030517578,136.8000030517578,141.60000610351562,240,,
2005-08-10 00:00:00+00:00,145.44000244140625,146.39999389648438,136.8000030517578,140.63999938964844,285,,
2005-08-11 00:00:00+00:00,139.1999969482422,139.1999969482422,132.47999572753906,139.1999969482422,398,,
2005-08-12 00:00:00+00:00,138.24000549316406,139.1999969482422,134.39999389648438,139.1999969482422,135,,
2005-08-15 00:00:00+00:00,139.1999969482422,139.1999969482422,134.39999389648438,134.39999389648438,67,,
2005-08-16 00:00:00+00:00,134.39999389648438,136.8000030517578,120.0,132.0,923,,
2005-08-17 00:00:00+00:00,127.1999969482422,127.68000030517578,123.36000061035156,124.8000030517578,821,,
2005-08-18 00:00:00+00:00,124.8000030517578,136.32000732421875,124.8000030517578,132.0,433,,
2005-08-19 00:00:00+00:00,125.76000213623048,136.32000732421875,125.76000213623048,133.44000244140625,379,,
2005-08-22 00:00:00+00:00,129.60000610351562,136.32000732421875,126.23999786376952,134.39999389648438,763,,
2005-08-23 00:00:00+00:00,134.39999389648438,139.1999969482422,128.16000366210938,129.1199951171875,131,,
2005-08-24 00:00:00+00:00,129.60000610351562,130.0800018310547,128.63999938964844,128.63999938964844,67,,
2005-08-25 00:00:00+00:00,129.60000610351562,129.60000610351562,125.27999877929688,127.1999969482422,131,,
2005-08-26 00:00:00+00:00,127.1999969482422,127.1999969482422,122.87999725341795,127.1999969482422,523,,
2005-08-29 00:00:00+00:00,124.8000030517578,124.8000030517578,121.44000244140624,124.8000030517578,848,,
2005-08-30 00:00:00+00:00,122.4000015258789,129.60000610351562,121.44000244140624,129.60000610351562,410,,
