date,AIM_Open,AIM_High,AIM_Low,AIM_Close,AIM_Volume,AIM_Dividends,AIM_Stock Splits
2002-07-23 00:00:00+00:00,1066.56005859375,1071.8399658203125,950.4000244140624,955.6799926757812,174,,
2002-07-24 00:00:00+00:00,844.7999877929688,855.3599853515625,665.280029296875,844.7999877929688,121,,
2002-07-25 00:00:00+00:00,939.8400268554688,1024.3199462890625,871.2000122070312,1019.0399780273438,108,,
2002-07-26 00:00:00+00:00,1056.0,1056.0,955.6799926757812,955.6799926757812,51,,
2002-07-29 00:00:00+00:00,997.9199829101562,997.9199829101562,902.8800048828124,924.0,79,,
2002-07-30 00:00:00+00:00,997.9199829101562,1029.5999755859375,924.0,1024.3199462890625,33,,
2002-07-31 00:00:00+00:00,1056.0,1056.0,997.9199829101562,1029.5999755859375,33,,
2002-08-01 00:00:00+00:00,1029.5999755859375,1029.5999755859375,976.7999877929688,982.0800170898438,27,,
2002-08-02 00:00:00+00:00,1003.2000122070312,1003.2000122070312,950.4000244140624,950.4000244140624,73,,
2002-08-05 00:00:00+00:00,955.6799926757812,960.9600219726562,950.4000244140624,950.4000244140624,90,,
2002-08-06 00:00:00+00:00,976.7999877929688,1045.43994140625,950.4000244140624,950.4000244140624,45,,
2002-08-07 00:00:00+00:00,976.7999877929688,1003.2000122070312,960.9600219726562,982.0800170898438,82,,
2002-08-08 00:00:00+00:00,1050.719970703125,1050.719970703125,987.3599853515624,987.3599853515624,61,,
2002-08-09 00:00:00+00:00,1003.2000122070312,1034.8800048828125,982.0800170898438,982.0800170898438,63,,
2002-08-12 00:00:00+00:00,976.7999877929688,976.7999877929688,929.280029296875,929.280029296875,134,,
2002-08-13 00:00:00+00:00,913.4400024414062,924.0,913.4400024414062,913.4400024414062,47,,
2002-08-14 00:00:00+00:00,902.8800048828124,945.1199951171876,902.8800048828124,945.1199951171876,20,,
2002-08-15 00:00:00+00:00,976.7999877929688,992.6400146484376,950.4000244140624,960.9600219726562,8,,
2002-08-16 00:00:00+00:00,976.7999877929688,976.7999877929688,924.0,929.280029296875,15,,
2002-08-19 00:00:00+00:00,908.1599731445312,971.52001953125,902.8800048828124,945.1199951171876,71,,
2002-08-20 00:00:00+00:00,971.52001953125,971.52001953125,929.280029296875,939.8400268554688,32,,
2002-08-21 00:00:00+00:00,971.52001953125,997.9199829101562,929.280029296875,939.8400268554688,50,,
2002-08-22 00:00:00+00:00,950.4000244140624,976.7999877929688,939.8400268554688,966.239990234375,33,,
2002-08-23 00:00:00+00:00,976.7999877929688,976.7999877929688,950.4000244140624,950.4000244140624,26,,
2002-08-26 00:00:00+00:00,966.239990234375,976.7999877929688,950.4000244140624,960.9600219726562,35,,
2002-08-27 00:00:00+00:00,939.8400268554688,960.9600219726562,929.280029296875,929.280029296875,20,,
2002-08-28 00:00:00+00:00,992.6400146484376,992.6400146484376,924.0,934.5599975585938,41,,
2002-08-29 00:00:00+00:00,960.9600219726562,960.9600219726562,929.280029296875,945.1199951171876,16,,
2002-08-30 00:00:00+00:00,929.280029296875,955.6799926757812,929.280029296875,939.8400268554688,30,,
2002-09-03 00:00:00+00:00,955.6799926757812,955.6799926757812,939.8400268554688,939.8400268554688,45,,
2002-09-04 00:00:00+00:00,955.6799926757812,955.6799926757812,939.8400268554688,950.4000244140624,30,,
2002-09-05 00:00:00+00:00,960.9600219726562,960.9600219726562,939.8400268554688,950.4000244140624,23,,
2002-09-06 00:00:00+00:00,924.0,945.1199951171876,897.5999755859375,897.5999755859375,75,,
2002-09-09 00:00:00+00:00,892.3200073242188,897.5999755859375,865.9199829101562,865.9199829101562,29,,
2002-09-10 00:00:00+00:00,865.9199829101562,881.760009765625,850.0800170898438,860.6400146484375,34,,
2002-09-11 00:00:00+00:00,892.3200073242188,892.3200073242188,892.3200073242188,892.3200073242188,0,,
2002-09-12 00:00:00+00:00,897.5999755859375,897.5999755859375,802.5599975585938,834.239990234375,59,,
2002-09-13 00:00:00+00:00,792.0,844.7999877929688,792.0,823.6799926757812,20,,
2002-09-16 00:00:00+00:00,813.1199951171875,813.1199951171875,792.0,792.0,44,,
2002-09-17 00:00:00+00:00,839.52001953125,839.52001953125,776.1599731445312,776.1599731445312,44,,
2002-09-18 00:00:00+00:00,765.5999755859375,792.0,718.0800170898438,739.2000122070312,44,,
2002-09-19 00:00:00+00:00,765.5999755859375,765.5999755859375,686.4000244140625,702.239990234375,25,,
2002-09-20 00:00:00+00:00,665.280029296875,670.5599975585938,638.8800048828125,660.0,45,,
2002-09-23 00:00:00+00:00,633.5999755859375,660.0,528.0,549.1199951171875,128,,
2002-09-24 00:00:00+00:00,475.2000122070313,517.4400024414062,475.2000122070313,496.3200073242188,113,,
2002-09-25 00:00:00+00:00,485.760009765625,506.8800048828125,475.2000122070313,496.3200073242188,84,,
2002-09-26 00:00:00+00:00,528.0,533.280029296875,506.8800048828125,517.4400024414062,60,,
2002-09-27 00:00:00+00:00,533.280029296875,533.280029296875,390.7200012207031,422.3999938964844,217,,
2002-09-30 00:00:00+00:00,406.55999755859375,580.7999877929688,406.55999755859375,554.4000244140625,417,,
2002-10-01 00:00:00+00:00,617.760009765625,807.8400268554688,580.7999877929688,739.2000122070312,503,,
2002-10-02 00:00:00+00:00,792.0,1056.0,792.0,934.5599975585938,554,,
2002-10-03 00:00:00+00:00,1082.4000244140625,1372.800048828125,1066.56005859375,1224.9599609375,828,,
2002-10-04 00:00:00+00:00,1557.5999755859375,1557.5999755859375,1320.0,1330.56005859375,967,,
2002-10-07 00:00:00+00:00,1420.3199462890625,1420.3199462890625,1087.6800537109375,1135.199951171875,849,,
2002-10-08 00:00:00+00:00,1061.280029296875,1119.3599853515625,897.5999755859375,1008.47998046875,402,,
2002-10-09 00:00:00+00:00,976.7999877929688,1135.199951171875,976.7999877929688,1135.199951171875,346,,
2002-10-10 00:00:00+00:00,1161.5999755859375,1161.5999755859375,1061.280029296875,1114.0799560546875,144,,
2002-10-11 00:00:00+00:00,1267.199951171875,1267.199951171875,1108.800048828125,1188.0,186,,
2002-10-14 00:00:00+00:00,1114.0799560546875,1161.5999755859375,1077.1199951171875,1114.0799560546875,214,,
2002-10-15 00:00:00+00:00,1135.199951171875,1151.0400390625,1108.800048828125,1114.0799560546875,144,,
2002-10-16 00:00:00+00:00,1135.199951171875,1209.1199951171875,1135.199951171875,1188.0,169,,
2002-10-17 00:00:00+00:00,1240.800048828125,1346.4000244140625,1240.800048828125,1330.56005859375,320,,
2002-10-18 00:00:00+00:00,1372.800048828125,1430.8800048828125,1346.4000244140625,1372.800048828125,172,,
2002-10-21 00:00:00+00:00,1452.0,1483.6800537109375,1430.8800048828125,1467.8399658203125,320,,
2002-10-22 00:00:00+00:00,1504.800048828125,1525.9200439453125,1478.4000244140625,1510.0799560546875,176,,
2002-10-23 00:00:00+00:00,1515.3599853515625,1520.6400146484375,1399.199951171875,1404.47998046875,515,,
2002-10-24 00:00:00+00:00,1372.800048828125,1478.4000244140625,1335.8399658203125,1478.4000244140625,274,,
2002-10-25 00:00:00+00:00,1378.0799560546875,1499.52001953125,1378.0799560546875,1494.239990234375,177,,
2002-10-28 00:00:00+00:00,1494.239990234375,1504.800048828125,1372.800048828125,1399.199951171875,90,,
2002-10-29 00:00:00+00:00,1399.199951171875,1425.5999755859375,1372.800048828125,1393.9200439453125,71,,
2002-10-30 00:00:00+00:00,1393.9200439453125,1436.1600341796875,1378.0799560546875,1399.199951171875,70,,
2002-10-31 00:00:00+00:00,1420.3199462890625,1478.4000244140625,1372.800048828125,1425.5999755859375,135,,
2002-11-01 00:00:00+00:00,1383.3599853515625,1388.6400146484375,1330.56005859375,1367.52001953125,121,,
2002-11-04 00:00:00+00:00,1372.800048828125,1372.800048828125,1330.56005859375,1335.8399658203125,142,,
2002-11-05 00:00:00+00:00,1330.56005859375,1367.52001953125,1246.0799560546875,1272.47998046875,86,,
2002-11-06 00:00:00+00:00,1246.0799560546875,1309.43994140625,1188.0,1272.47998046875,146,,
2002-11-07 00:00:00+00:00,1288.3199462890625,1320.0,1188.0,1235.52001953125,141,,
2002-11-08 00:00:00+00:00,1214.4000244140625,1309.43994140625,1188.0,1261.9200439453125,61,,
2002-11-11 00:00:00+00:00,1288.3199462890625,1298.8800048828125,1267.199951171875,1293.5999755859375,12,,
2002-11-12 00:00:00+00:00,1293.5999755859375,1362.239990234375,1188.0,1335.8399658203125,29,,
2002-11-13 00:00:00+00:00,1320.0,1346.4000244140625,1267.199951171875,1293.5999755859375,27,,
2002-11-14 00:00:00+00:00,1267.199951171875,1314.719970703125,1235.52001953125,1283.0400390625,66,,
2002-11-15 00:00:00+00:00,1214.4000244140625,1293.5999755859375,1214.4000244140625,1283.0400390625,50,,
2002-11-18 00:00:00+00:00,1240.800048828125,1293.5999755859375,1214.4000244140625,1224.9599609375,114,,
2002-11-19 00:00:00+00:00,1288.3199462890625,1288.3199462890625,1214.4000244140625,1235.52001953125,55,,
2002-11-20 00:00:00+00:00,1230.239990234375,1235.52001953125,1224.9599609375,1224.9599609375,45,,
2002-11-21 00:00:00+00:00,1219.6800537109375,1224.9599609375,1198.56005859375,1203.8399658203125,89,,
2002-11-22 00:00:00+00:00,1198.56005859375,1203.8399658203125,1161.5999755859375,1161.5999755859375,66,,
2002-11-25 00:00:00+00:00,1161.5999755859375,1161.5999755859375,1098.239990234375,1108.800048828125,127,,
2002-11-26 00:00:00+00:00,1082.4000244140625,1082.4000244140625,1029.5999755859375,1071.8399658203125,59,,
2002-11-27 00:00:00+00:00,1066.56005859375,1077.1199951171875,1029.5999755859375,1050.719970703125,150,,
2002-11-29 00:00:00+00:00,1077.1199951171875,1135.199951171875,1056.0,1135.199951171875,106,,
2002-12-02 00:00:00+00:00,1230.239990234375,1235.52001953125,1161.5999755859375,1230.239990234375,140,,
2002-12-03 00:00:00+00:00,1267.199951171875,1362.239990234375,1261.9200439453125,1272.47998046875,144,,
2002-12-04 00:00:00+00:00,1219.6800537109375,1219.6800537109375,1188.0,1209.1199951171875,89,,
2002-12-05 00:00:00+00:00,1188.0,1203.8399658203125,1172.1600341796875,1198.56005859375,55,,
2002-12-06 00:00:00+00:00,1166.8800048828125,1182.719970703125,1092.9599609375,1092.9599609375,88,,
2002-12-09 00:00:00+00:00,1087.6800537109375,1161.5999755859375,1082.4000244140625,1161.5999755859375,69,,
2002-12-10 00:00:00+00:00,1151.0400390625,1151.0400390625,1114.0799560546875,1119.3599853515625,36,,
2002-12-11 00:00:00+00:00,1129.9200439453125,1172.1600341796875,1124.6400146484375,1161.5999755859375,77,,
2002-12-12 00:00:00+00:00,1119.3599853515625,1135.199951171875,1108.800048828125,1108.800048828125,21,,
2002-12-13 00:00:00+00:00,1108.800048828125,1156.3199462890625,1108.800048828125,1124.6400146484375,33,,
2002-12-16 00:00:00+00:00,1188.0,1209.1199951171875,1129.9200439453125,1188.0,43,,
2002-12-17 00:00:00+00:00,1214.4000244140625,1320.0,1214.4000244140625,1304.1600341796875,105,,
2002-12-18 00:00:00+00:00,1325.280029296875,1325.280029296875,1320.0,1320.0,166,,
2002-12-19 00:00:00+00:00,1320.0,1346.4000244140625,1320.0,1330.56005859375,124,,
2002-12-20 00:00:00+00:00,1325.280029296875,1335.8399658203125,1240.800048828125,1240.800048828125,133,,
2002-12-23 00:00:00+00:00,1188.0,1209.1199951171875,1140.47998046875,1145.760009765625,89,,
2002-12-24 00:00:00+00:00,1145.760009765625,1151.0400390625,1135.199951171875,1135.199951171875,15,,
2002-12-26 00:00:00+00:00,1140.47998046875,1140.47998046875,1114.0799560546875,1114.0799560546875,21,,
2002-12-27 00:00:00+00:00,1135.199951171875,1161.5999755859375,1129.9200439453125,1161.5999755859375,52,,
2002-12-30 00:00:00+00:00,1151.0400390625,1151.0400390625,1124.6400146484375,1135.199951171875,21,,
2002-12-31 00:00:00+00:00,1114.0799560546875,1161.5999755859375,1108.800048828125,1124.6400146484375,21,,
2003-01-02 00:00:00+00:00,1114.0799560546875,1124.6400146484375,1087.6800537109375,1119.3599853515625,65,,
2003-01-03 00:00:00+00:00,1108.800048828125,1114.0799560546875,1103.52001953125,1103.52001953125,24,,
2003-01-06 00:00:00+00:00,1103.52001953125,1119.3599853515625,1061.280029296875,1082.4000244140625,93,,
2003-01-07 00:00:00+00:00,1108.800048828125,1129.9200439453125,1082.4000244140625,1129.9200439453125,49,,
2003-01-08 00:00:00+00:00,1114.0799560546875,1135.199951171875,1108.800048828125,1119.3599853515625,43,,
2003-01-09 00:00:00+00:00,1108.800048828125,1119.3599853515625,1108.800048828125,1114.0799560546875,53,,
2003-01-10 00:00:00+00:00,1161.5999755859375,1161.5999755859375,1114.0799560546875,1114.0799560546875,42,,
2003-01-13 00:00:00+00:00,1114.0799560546875,1114.0799560546875,1092.9599609375,1092.9599609375,87,,
2003-01-14 00:00:00+00:00,1071.8399658203125,1103.52001953125,1071.8399658203125,1087.6800537109375,138,,
2003-01-15 00:00:00+00:00,1071.8399658203125,1108.800048828125,1056.0,1071.8399658203125,127,,
2003-01-16 00:00:00+00:00,1034.8800048828125,1082.4000244140625,1003.2000122070312,1003.2000122070312,103,,
2003-01-17 00:00:00+00:00,1003.2000122070312,1082.4000244140625,1003.2000122070312,1061.280029296875,102,,
2003-01-21 00:00:00+00:00,1077.1199951171875,1077.1199951171875,1056.0,1056.0,65,,
2003-01-22 00:00:00+00:00,1013.760009765625,1050.719970703125,1008.47998046875,1050.719970703125,33,,
2003-01-23 00:00:00+00:00,1040.1600341796875,1040.1600341796875,1013.760009765625,1029.5999755859375,25,,
2003-01-24 00:00:00+00:00,1029.5999755859375,1029.5999755859375,971.52001953125,971.52001953125,56,,
2003-01-27 00:00:00+00:00,971.52001953125,971.52001953125,865.9199829101562,865.9199829101562,101,,
2003-01-28 00:00:00+00:00,844.7999877929688,844.7999877929688,792.0,823.6799926757812,66,,
2003-01-29 00:00:00+00:00,871.2000122070312,897.5999755859375,850.0800170898438,876.47998046875,20,,
2003-01-30 00:00:00+00:00,897.5999755859375,945.1199951171876,892.3200073242188,897.5999755859375,98,,
2003-01-31 00:00:00+00:00,892.3200073242188,950.4000244140624,887.0399780273438,918.719970703125,88,,
2003-02-03 00:00:00+00:00,950.4000244140624,1029.5999755859375,950.4000244140624,997.9199829101562,105,,
2003-02-04 00:00:00+00:00,1003.2000122070312,1003.2000122070312,939.8400268554688,939.8400268554688,33,,
2003-02-05 00:00:00+00:00,955.6799926757812,955.6799926757812,929.280029296875,929.280029296875,54,,
2003-02-06 00:00:00+00:00,950.4000244140624,950.4000244140624,924.0,924.0,49,,
2003-02-07 00:00:00+00:00,950.4000244140624,950.4000244140624,908.1599731445312,924.0,46,,
2003-02-10 00:00:00+00:00,924.0,924.0,871.2000122070312,876.47998046875,38,,
2003-02-11 00:00:00+00:00,871.2000122070312,897.5999755859375,855.3599853515625,871.2000122070312,47,,
2003-02-12 00:00:00+00:00,871.2000122070312,950.4000244140624,871.2000122070312,924.0,46,,
2003-02-13 00:00:00+00:00,918.719970703125,960.9600219726562,918.719970703125,929.280029296875,32,,
2003-02-14 00:00:00+00:00,929.280029296875,934.5599975585938,924.0,934.5599975585938,36,,
2003-02-18 00:00:00+00:00,897.5999755859375,929.280029296875,892.3200073242188,929.280029296875,64,,
2003-02-19 00:00:00+00:00,929.280029296875,929.280029296875,902.8800048828124,902.8800048828124,47,,
2003-02-20 00:00:00+00:00,897.5999755859375,929.280029296875,897.5999755859375,929.280029296875,15,,
2003-02-21 00:00:00+00:00,913.4400024414062,924.0,902.8800048828124,902.8800048828124,18,,
2003-02-24 00:00:00+00:00,918.719970703125,918.719970703125,897.5999755859375,897.5999755859375,48,,
2003-02-25 00:00:00+00:00,897.5999755859375,918.719970703125,881.760009765625,881.760009765625,36,,
2003-02-26 00:00:00+00:00,860.6400146484375,881.760009765625,850.0800170898438,850.0800170898438,81,,
2003-02-27 00:00:00+00:00,850.0800170898438,850.0800170898438,765.5999755859375,792.0,194,,
2003-02-28 00:00:00+00:00,755.0399780273438,776.1599731445312,749.760009765625,770.8800048828125,69,,
2003-03-03 00:00:00+00:00,792.0,792.0,733.9199829101562,765.5999755859375,69,,
2003-03-04 00:00:00+00:00,765.5999755859375,897.5999755859375,744.47998046875,818.4000244140625,73,,
2003-03-05 00:00:00+00:00,792.0,807.8400268554688,765.5999755859375,765.5999755859375,39,,
2003-03-06 00:00:00+00:00,770.8800048828125,776.1599731445312,744.47998046875,776.1599731445312,77,,
2003-03-07 00:00:00+00:00,744.47998046875,776.1599731445312,744.47998046875,760.3200073242188,33,,
2003-03-10 00:00:00+00:00,807.8400268554688,807.8400268554688,728.6400146484375,765.5999755859375,126,,
2003-03-11 00:00:00+00:00,744.47998046875,765.5999755859375,744.47998046875,744.47998046875,16,,
2003-03-12 00:00:00+00:00,765.5999755859375,828.9600219726562,765.5999755859375,823.6799926757812,103,,
2003-03-13 00:00:00+00:00,792.0,844.7999877929688,792.0,818.4000244140625,205,,
2003-03-14 00:00:00+00:00,844.7999877929688,844.7999877929688,807.8400268554688,828.9600219726562,34,,
2003-03-17 00:00:00+00:00,818.4000244140625,818.4000244140625,749.760009765625,749.760009765625,71,,
2003-03-18 00:00:00+00:00,765.5999755859375,765.5999755859375,749.760009765625,765.5999755859375,90,,
2003-03-19 00:00:00+00:00,760.3200073242188,765.5999755859375,749.760009765625,749.760009765625,20,,
2003-03-20 00:00:00+00:00,760.3200073242188,765.5999755859375,744.47998046875,760.3200073242188,23,,
2003-03-21 00:00:00+00:00,744.47998046875,839.52001953125,744.47998046875,781.4400024414062,38,,
2003-03-24 00:00:00+00:00,792.0,828.9600219726562,786.719970703125,818.4000244140625,168,,
2003-03-25 00:00:00+00:00,792.0,797.280029296875,765.5999755859375,797.280029296875,26,,
2003-03-26 00:00:00+00:00,792.0,797.280029296875,765.5999755859375,765.5999755859375,65,,
2003-03-27 00:00:00+00:00,760.3200073242188,792.0,755.0399780273438,765.5999755859375,41,,
2003-03-28 00:00:00+00:00,744.47998046875,765.5999755859375,739.2000122070312,744.47998046875,49,,
2003-03-31 00:00:00+00:00,739.2000122070312,739.2000122070312,702.239990234375,702.239990234375,87,,
2003-04-01 00:00:00+00:00,707.52001953125,718.0800170898438,702.239990234375,712.7999877929688,28,,
2003-04-02 00:00:00+00:00,702.239990234375,712.7999877929688,702.239990234375,712.7999877929688,34,,
2003-04-03 00:00:00+00:00,733.9199829101562,781.4400024414062,723.3599853515625,749.760009765625,231,,
2003-04-04 00:00:00+00:00,765.5999755859375,786.719970703125,712.7999877929688,712.7999877929688,56,,
2003-04-07 00:00:00+00:00,765.5999755859375,765.5999755859375,723.3599853515625,739.2000122070312,47,,
2003-04-08 00:00:00+00:00,813.1199951171875,813.1199951171875,723.3599853515625,739.2000122070312,73,,
2003-04-09 00:00:00+00:00,723.3599853515625,765.5999755859375,723.3599853515625,739.2000122070312,89,,
2003-04-10 00:00:00+00:00,755.0399780273438,765.5999755859375,739.2000122070312,739.2000122070312,56,,
2003-04-11 00:00:00+00:00,728.6400146484375,744.47998046875,728.6400146484375,739.2000122070312,120,,
2003-04-14 00:00:00+00:00,760.3200073242188,760.3200073242188,733.9199829101562,733.9199829101562,19,,
2003-04-15 00:00:00+00:00,739.2000122070312,765.5999755859375,739.2000122070312,760.3200073242188,213,,
2003-04-16 00:00:00+00:00,765.5999755859375,781.4400024414062,749.760009765625,749.760009765625,58,,
2003-04-17 00:00:00+00:00,760.3200073242188,760.3200073242188,739.2000122070312,755.0399780273438,122,,
2003-04-21 00:00:00+00:00,744.47998046875,755.0399780273438,739.2000122070312,755.0399780273438,202,,
2003-04-22 00:00:00+00:00,755.0399780273438,892.3200073242188,755.0399780273438,871.2000122070312,487,,
2003-04-23 00:00:00+00:00,908.1599731445312,913.4400024414062,871.2000122070312,897.5999755859375,202,,
2003-04-24 00:00:00+00:00,844.7999877929688,844.7999877929688,776.1599731445312,792.0,137,,
2003-04-25 00:00:00+00:00,813.1199951171875,813.1199951171875,792.0,802.5599975585938,80,,
2003-04-28 00:00:00+00:00,818.4000244140625,839.52001953125,797.280029296875,818.4000244140625,74,,
2003-04-29 00:00:00+00:00,807.8400268554688,834.239990234375,802.5599975585938,834.239990234375,95,,
2003-04-30 00:00:00+00:00,871.2000122070312,918.719970703125,871.2000122070312,918.719970703125,152,,
2003-05-01 00:00:00+00:00,887.0399780273438,918.719970703125,871.2000122070312,887.0399780273438,119,,
2003-05-02 00:00:00+00:00,897.5999755859375,939.8400268554688,887.0399780273438,902.8800048828124,220,,
2003-05-05 00:00:00+00:00,976.7999877929688,1050.719970703125,976.7999877929688,987.3599853515624,170,,
2003-05-06 00:00:00+00:00,1029.5999755859375,1050.719970703125,982.0800170898438,1003.2000122070312,356,,
2003-05-07 00:00:00+00:00,1008.47998046875,1029.5999755859375,997.9199829101562,1003.2000122070312,107,,
2003-05-08 00:00:00+00:00,1003.2000122070312,1071.8399658203125,1003.2000122070312,1061.280029296875,214,,
2003-05-09 00:00:00+00:00,1071.8399658203125,1251.3599853515625,1066.56005859375,1203.8399658203125,247,,
2003-05-12 00:00:00+00:00,1261.9200439453125,1341.1199951171875,1188.0,1230.239990234375,384,,
2003-05-13 00:00:00+00:00,1452.0,1452.0,1272.47998046875,1452.0,569,,
2003-05-14 00:00:00+00:00,1557.5999755859375,1768.800048828125,1536.47998046875,1562.8800048828125,802,,
2003-05-15 00:00:00+00:00,1610.4000244140625,1663.199951171875,1562.8800048828125,1562.8800048828125,389,,
2003-05-16 00:00:00+00:00,1557.5999755859375,1562.8800048828125,1320.0,1499.52001953125,648,,
2003-05-19 00:00:00+00:00,1510.0799560546875,1610.4000244140625,1372.800048828125,1457.280029296875,416,,
2003-05-20 00:00:00+00:00,1457.280029296875,1457.280029296875,1288.3199462890625,1325.280029296875,375,,
2003-05-21 00:00:00+00:00,1293.5999755859375,1452.0,1151.0400390625,1314.719970703125,1595,,
2003-05-22 00:00:00+00:00,1314.719970703125,1314.719970703125,1166.8800048828125,1172.1600341796875,542,,
2003-05-23 00:00:00+00:00,1172.1600341796875,1172.1600341796875,1108.800048828125,1156.3199462890625,559,,
2003-05-27 00:00:00+00:00,1261.9200439453125,1473.1199951171875,1261.9200439453125,1341.1199951171875,1360,,
2003-05-28 00:00:00+00:00,1383.3599853515625,1467.8399658203125,1372.800048828125,1383.3599853515625,665,,
2003-05-29 00:00:00+00:00,1425.5999755859375,1425.5999755859375,1378.0799560546875,1393.9200439453125,162,,
2003-05-30 00:00:00+00:00,1409.760009765625,1478.4000244140625,1393.9200439453125,1452.0,300,,
2003-06-02 00:00:00+00:00,1531.199951171875,1663.199951171875,1515.3599853515625,1552.3199462890625,591,,
2003-06-03 00:00:00+00:00,1584.0,1584.0,1531.199951171875,1536.47998046875,283,,
2003-06-04 00:00:00+00:00,1557.5999755859375,1605.1199951171875,1536.47998046875,1536.47998046875,827,,
2003-06-05 00:00:00+00:00,1589.280029296875,1589.280029296875,1483.6800537109375,1504.800048828125,790,,
2003-06-06 00:00:00+00:00,1562.8800048828125,1584.0,1541.760009765625,1557.5999755859375,794,,
2003-06-09 00:00:00+00:00,1562.8800048828125,1562.8800048828125,1515.3599853515625,1525.9200439453125,138,,
2003-06-10 00:00:00+00:00,1584.0,1584.0,1478.4000244140625,1478.4000244140625,592,,
2003-06-11 00:00:00+00:00,1552.3199462890625,1552.3199462890625,1383.3599853515625,1393.9200439453125,624,,
2003-06-12 00:00:00+00:00,1478.4000244140625,1483.6800537109375,1362.239990234375,1399.199951171875,389,,
2003-06-13 00:00:00+00:00,1415.0400390625,1420.3199462890625,1372.800048828125,1409.760009765625,195,,
2003-06-16 00:00:00+00:00,1425.5999755859375,1452.0,1283.0400390625,1314.719970703125,681,,
2003-06-17 00:00:00+00:00,1309.43994140625,1478.4000244140625,1240.800048828125,1240.800048828125,929,,
2003-06-18 00:00:00+00:00,1240.800048828125,1261.9200439453125,1172.1600341796875,1188.0,374,,
2003-06-19 00:00:00+00:00,1214.4000244140625,1320.0,1203.8399658203125,1214.4000244140625,336,,
2003-06-20 00:00:00+00:00,1320.0,1320.0,1267.199951171875,1309.43994140625,164,,
2003-06-23 00:00:00+00:00,1409.760009765625,1452.0,1356.9599609375,1372.800048828125,240,,
2003-06-24 00:00:00+00:00,1393.9200439453125,1393.9200439453125,1341.1199951171875,1341.1199951171875,223,,
2003-06-25 00:00:00+00:00,1346.4000244140625,1346.4000244140625,1267.199951171875,1267.199951171875,429,,
2003-06-26 00:00:00+00:00,1309.43994140625,1309.43994140625,1092.9599609375,1092.9599609375,939,,
2003-06-27 00:00:00+00:00,1092.9599609375,1092.9599609375,982.0800170898438,1013.760009765625,1457,,
2003-06-30 00:00:00+00:00,1029.5999755859375,1029.5999755859375,976.7999877929688,992.6400146484376,546,,
2003-07-01 00:00:00+00:00,992.6400146484376,1108.800048828125,992.6400146484376,1056.0,235,,
2003-07-02 00:00:00+00:00,1188.0,1188.0,1114.0799560546875,1124.6400146484375,317,,
2003-07-03 00:00:00+00:00,1161.5999755859375,1214.4000244140625,1161.5999755859375,1203.8399658203125,183,,
2003-07-07 00:00:00+00:00,1240.800048828125,1240.800048828125,1188.0,1193.280029296875,265,,
2003-07-08 00:00:00+00:00,1193.280029296875,1193.280029296875,1135.199951171875,1140.47998046875,83,,
2003-07-09 00:00:00+00:00,1140.47998046875,1224.9599609375,1140.47998046875,1209.1199951171875,111,,
2003-07-10 00:00:00+00:00,1172.1600341796875,1209.1199951171875,1161.5999755859375,1166.8800048828125,49,,
2003-07-11 00:00:00+00:00,1166.8800048828125,1166.8800048828125,1082.4000244140625,1082.4000244140625,653,,
2003-07-14 00:00:00+00:00,1161.5999755859375,1209.1199951171875,1050.719970703125,1161.5999755859375,704,,
2003-07-15 00:00:00+00:00,1161.5999755859375,1240.800048828125,1108.800048828125,1188.0,472,,
2003-07-16 00:00:00+00:00,1188.0,1188.0,1056.0,1114.0799560546875,610,,
2003-07-17 00:00:00+00:00,1087.6800537109375,1087.6800537109375,1061.280029296875,1066.56005859375,121,,
2003-07-18 00:00:00+00:00,1177.43994140625,1177.43994140625,1066.56005859375,1071.8399658203125,151,,
2003-07-21 00:00:00+00:00,1071.8399658203125,1071.8399658203125,1056.0,1056.0,104,,
2003-07-22 00:00:00+00:00,1061.280029296875,1061.280029296875,1056.0,1061.280029296875,171,,
2003-07-23 00:00:00+00:00,1056.0,1061.280029296875,1045.43994140625,1045.43994140625,154,,
2003-07-24 00:00:00+00:00,1098.239990234375,1124.6400146484375,1040.1600341796875,1056.0,103,,
2003-07-25 00:00:00+00:00,1056.0,1066.56005859375,1056.0,1061.280029296875,147,,
2003-07-28 00:00:00+00:00,1056.0,1056.0,1040.1600341796875,1040.1600341796875,82,,
2003-07-29 00:00:00+00:00,1045.43994140625,1045.43994140625,1040.1600341796875,1045.43994140625,283,,
2003-07-30 00:00:00+00:00,1045.43994140625,1045.43994140625,1029.5999755859375,1029.5999755859375,109,,
2003-07-31 00:00:00+00:00,1034.8800048828125,1034.8800048828125,1029.5999755859375,1034.8800048828125,46,,
2003-08-01 00:00:00+00:00,1029.5999755859375,1034.8800048828125,1029.5999755859375,1034.8800048828125,53,,
2003-08-04 00:00:00+00:00,1151.0400390625,1151.0400390625,1029.5999755859375,1029.5999755859375,328,,
2003-08-05 00:00:00+00:00,1034.8800048828125,1034.8800048828125,1029.5999755859375,1029.5999755859375,105,,
2003-08-06 00:00:00+00:00,1034.8800048828125,1034.8800048828125,1003.2000122070312,1003.2000122070312,356,,
2003-08-07 00:00:00+00:00,1008.47998046875,1008.47998046875,1003.2000122070312,1003.2000122070312,66,,
2003-08-08 00:00:00+00:00,1008.47998046875,1008.47998046875,992.6400146484376,1003.2000122070312,297,,
