date,LIXT_Open,LIXT_High,LIXT_Low,LIXT_Close,LIXT_Volume,LIXT_Dividends,LIXT_Stock Splits
2012-12-17 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-18 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-19 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-20 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-21 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-24 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-26 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2012-12-27 00:00:00+00:00,2.5,2.5,2.5,2.5,680,,
2012-12-28 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2012-12-31 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-02 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-03 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-04 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-07 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-08 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-09 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-10 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-11 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-14 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-01-15 00:00:00+00:00,2.5,2.5,2.5,2.5,2330,,
2013-01-16 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,240,,
2013-01-17 00:00:00+00:00,3.0,3.0,3.0,3.0,4000,,
2013-01-18 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2013-01-22 00:00:00+00:00,2.5,2.5,2.5,2.5,2500,,
2013-01-23 00:00:00+00:00,4.5,4.5,4.5,4.5,250,,
2013-01-24 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2013-01-25 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2013-01-28 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,20,,
2013-01-29 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,0,,
2013-01-30 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,0,,
2013-01-31 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,0,,
2013-02-01 00:00:00+00:00,3.5,3.5,3.5,3.5,1000,,
2013-02-04 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-05 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-06 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-07 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-08 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-11 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-12 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-13 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-14 00:00:00+00:00,3.5,3.5,3.5,3.5,1500,,
2013-02-15 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-19 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-20 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-21 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-22 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-25 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-26 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-27 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-02-28 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-01 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-04 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-05 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-06 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-07 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-08 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-11 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-12 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-13 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-14 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-15 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-18 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-19 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-20 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-21 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-22 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-25 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-26 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-27 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-03-28 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-01 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-02 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-03 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-04 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-05 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-08 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-04-09 00:00:00+00:00,2.5,2.5,2.5,2.5,3360,,
2013-04-10 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-04-11 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-04-12 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-04-15 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-04-16 00:00:00+00:00,2.0,2.0,2.0,2.0,2500,,
2013-04-17 00:00:00+00:00,2.0,2.0,2.0,2.0,2500,,
2013-04-18 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-04-19 00:00:00+00:00,2.0,2.0,2.0,2.0,2800,,
2013-04-22 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-04-23 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-04-24 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-04-25 00:00:00+00:00,2.0,2.0,2.0,2.0,150,,
2013-04-26 00:00:00+00:00,2.0,2.0,2.0,2.0,50,,
2013-04-29 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-04-30 00:00:00+00:00,2.0,2.0,2.0,2.0,1000,,
2013-05-01 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-02 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-03 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-06 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-07 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-08 00:00:00+00:00,2.0,2.0,2.0,2.0,400,,
2013-05-09 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-10 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-13 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-14 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-05-15 00:00:00+00:00,2.0,2.0,2.0,2.0,750,,
2013-05-16 00:00:00+00:00,2.5,2.5,2.5,2.5,2660,,
2013-05-17 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-05-20 00:00:00+00:00,8.5,8.5,3.5,3.5,130,,
2013-05-21 00:00:00+00:00,3.5,3.5,3.5,3.5,70,,
2013-05-22 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-05-23 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-05-24 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-05-28 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2013-05-29 00:00:00+00:00,2.5,2.5,2.5,2.5,980,,
2013-05-30 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-05-31 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-03 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-04 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-05 00:00:00+00:00,1.2999999523162842,2.5,1.2999999523162842,2.5,1000,,
2013-06-06 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-07 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-10 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-11 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-12 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-13 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-14 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-17 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-18 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-19 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-20 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-21 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-24 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-25 00:00:00+00:00,2.5,2.5,2.5,2.5,100,,
2013-06-26 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-27 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-06-28 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-01 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-02 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-03 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-05 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-08 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-09 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-10 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-11 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-12 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-15 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-16 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-17 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-18 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-19 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-22 00:00:00+00:00,2.5,2.5,2.5,2.5,100,,
2013-07-23 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-24 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-25 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-26 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-29 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-30 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-07-31 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-01 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-02 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-05 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-06 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-07 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-08 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-09 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-12 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-13 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-14 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-15 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-16 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-19 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-20 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-21 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-22 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-23 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-26 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-27 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-28 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-29 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-08-30 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-03 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-04 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-05 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-06 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-09 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-10 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-11 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-12 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-13 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-16 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-17 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-18 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-19 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-20 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-23 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-24 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-25 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-26 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-27 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-09-30 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-10-01 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2013-10-02 00:00:00+00:00,2.0,2.0,2.0,2.0,50,,
2013-10-03 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-10-04 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,240,,
2013-10-07 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-08 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-09 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-10 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-11 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-14 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-15 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-16 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,50,,
2013-10-17 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-18 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-21 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-22 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-23 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-24 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-25 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-28 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-29 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-30 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-10-31 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-01 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-04 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-05 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-06 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-07 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-08 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-11 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2013-11-12 00:00:00+00:00,2.200000047683716,2.5,2.200000047683716,2.5,1430,,
2013-11-13 00:00:00+00:00,5.5,7.0,5.5,7.0,120,,
2013-11-14 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-15 00:00:00+00:00,7.0,7.0,7.0,7.0,100,,
2013-11-18 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-19 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-20 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-21 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-22 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-25 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2013-11-26 00:00:00+00:00,2.0,2.0,2.0,2.0,840,,
2013-11-27 00:00:00+00:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,20,,
2013-11-29 00:00:00+00:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0,,
2013-12-02 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,250,,
2013-12-03 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-04 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,750,,
2013-12-05 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-06 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-09 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-10 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-11 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-12 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-13 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-16 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2013-12-17 00:00:00+00:00,2.0,2.0,2.0,2.0,500,,
2013-12-18 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-12-19 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-12-20 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2013-12-23 00:00:00+00:00,1.600000023841858,1.600000023841858,1.2999999523162842,1.2999999523162842,2140,,
2013-12-24 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2013-12-26 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2013-12-27 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2013-12-30 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2013-12-31 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,710,,
2014-01-02 00:00:00+00:00,2.0,2.0,2.0,2.0,1500,,
2014-01-03 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-06 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-07 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-08 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-09 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-10 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-13 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,500,,
2014-01-14 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2014-01-15 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,,
2014-01-16 00:00:00+00:00,2.0,2.0,2.0,2.0,100,,
2014-01-17 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-21 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-22 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-01-23 00:00:00+00:00,1.5,2.0,1.5,2.0,1220,,
2014-01-24 00:00:00+00:00,2.0,2.0,2.0,2.0,100,,
2014-01-27 00:00:00+00:00,1.5,1.5,1.5,1.5,100,,
2014-01-28 00:00:00+00:00,1.5,2.0,0.8999999761581421,1.5,2460,,
2014-01-29 00:00:00+00:00,7.0,7.0,0.699999988079071,0.699999988079071,1050,,
2014-01-30 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2014-01-31 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2014-02-03 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2014-02-04 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2014-02-05 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2014-02-06 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2014-02-07 00:00:00+00:00,2.0,2.0,1.5,2.0,2920,,
2014-02-10 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-11 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-12 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-13 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-14 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-18 00:00:00+00:00,2.5,2.5,2.0999999046325684,2.0999999046325684,750,,
2014-02-19 00:00:00+00:00,2.0999999046325684,2.0999999046325684,1.899999976158142,1.899999976158142,1230,,
2014-02-20 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,
2014-02-21 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,,
2014-02-24 00:00:00+00:00,2.0,2.0,2.0,2.0,150,,
2014-02-25 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-26 00:00:00+00:00,2.0,2.0,2.0,2.0,90,,
2014-02-27 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-02-28 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-03 00:00:00+00:00,1.5,1.5,1.5,1.5,800,,
2014-03-04 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-05 00:00:00+00:00,1.5,1.5,1.5,1.5,2190,,
2014-03-06 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-07 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-10 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-11 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-12 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-13 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2014-03-14 00:00:00+00:00,2.0,2.0,2.0,2.0,180,,
2014-03-17 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-18 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-19 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,240,,
2014-03-20 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0,,
2014-03-21 00:00:00+00:00,2.0,2.0,2.0,2.0,200,,
2014-03-24 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-25 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-26 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-27 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-28 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-03-31 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-01 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-02 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-03 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-04 00:00:00+00:00,2.0,2.0,2.0,2.0,3670,,
2014-04-07 00:00:00+00:00,1.899999976158142,2.0,1.899999976158142,2.0,2310,,
2014-04-08 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-09 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-10 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-11 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-14 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-15 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-16 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-17 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-21 00:00:00+00:00,2.0,2.0,2.0,2.0,0,,
2014-04-22 00:00:00+00:00,2.0,2.0,2.0,2.0,500,,
2014-04-23 00:00:00+00:00,2.0,2.0,2.0,2.0,540,,
2014-04-24 00:00:00+00:00,2.0,2.0,2.0,2.0,500,,
2014-04-25 00:00:00+00:00,2.5,2.5,2.5,2.5,430,,
2014-04-28 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2014-04-29 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2014-04-30 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
