date,CIB_Open,CIB_High,CIB_Low,CIB_Close,CIB_Volume,CIB_Dividends,CIB_Stock Splits
2004-11-15 00:00:00+00:00,9.550000190734863,9.6899995803833,9.489999771118164,4.251293182373047,37200,0.0,
2004-11-16 00:00:00+00:00,9.600000381469728,9.630000114440918,9.449999809265137,4.233487606048584,63900,0.0,
2004-11-17 00:00:00+00:00,9.470000267028809,9.989999771118164,9.449999809265137,4.420454502105713,101000,0.0,
2004-11-18 00:00:00+00:00,9.989999771118164,9.989999771118164,9.859999656677246,4.429357051849365,92500,0.0,
2004-11-19 00:00:00+00:00,9.989999771118164,10.789999961853027,9.989999771118164,4.740971088409424,391200,0.0,
2004-11-22 00:00:00+00:00,10.81999969482422,11.470000267028809,10.81999969482422,4.932390213012695,317100,0.0,
2004-11-23 00:00:00+00:00,11.449999809265137,11.5,11.050000190734863,4.941295623779297,224900,0.0,
2004-11-24 00:00:00+00:00,11.550000190734863,11.550000190734863,10.770000457763672,4.892325878143311,151400,0.0,
2004-11-26 00:00:00+00:00,10.920000076293944,11.43000030517578,10.899999618530272,4.985810279846191,40400,0.0,
2004-11-29 00:00:00+00:00,11.449999809265137,11.9399995803833,11.380000114440918,5.288520812988281,562900,0.0,
2004-11-30 00:00:00+00:00,11.960000038146973,12.0,11.739999771118164,5.337488174438477,639100,0.0,
2004-12-01 00:00:00+00:00,11.989999771118164,12.06999969482422,11.800000190734863,5.315227508544922,220900,0.0,
2004-12-02 00:00:00+00:00,11.960000038146973,12.0,11.020000457763672,4.990259647369385,513400,0.0,
2004-12-03 00:00:00+00:00,11.199999809265137,11.760000228881836,11.199999809265137,5.163873195648193,311900,0.0,
2004-12-06 00:00:00+00:00,11.600000381469728,11.609999656677246,11.210000038146973,5.074840068817139,40700,0.0,
2004-12-07 00:00:00+00:00,11.3100004196167,11.350000381469728,11.0,4.941295623779297,75600,0.0,
2004-12-08 00:00:00+00:00,11.0,11.229999542236328,10.899999618530272,4.985810279846191,120200,0.0,
2004-12-09 00:00:00+00:00,11.130000114440918,11.1899995803833,10.960000038146973,4.945743560791016,94700,0.0,
2004-12-10 00:00:00+00:00,11.199999809265137,11.5,11.119999885559082,5.01252031326294,128100,0.0,
2004-12-13 00:00:00+00:00,11.380000114440918,11.75,11.380000114440918,5.19948673248291,114700,0.0,
2004-12-14 00:00:00+00:00,11.68000030517578,12.0,11.68000030517578,5.333036422729492,113300,0.0,
2004-12-15 00:00:00+00:00,11.979999542236328,12.1899995803833,11.960000038146973,5.368650436401367,162400,0.0,
2004-12-16 00:00:00+00:00,12.149999618530272,12.25,11.850000381469728,5.504809379577637,774700,0.113,
2004-12-17 00:00:00+00:00,12.359999656677246,12.779999732971191,12.0,5.5946855545043945,164600,0.0,
2004-12-20 00:00:00+00:00,12.5,12.800000190734863,12.300000190734863,5.567721366882324,113700,0.0,
2004-12-21 00:00:00+00:00,12.460000038146973,12.5,12.25,5.554238796234131,35700,0.0,
2004-12-22 00:00:00+00:00,12.399999618530272,12.479999542236328,12.010000228881836,5.437403202056885,164400,0.0,
2004-12-23 00:00:00+00:00,12.149999618530272,12.739999771118164,12.149999618530272,5.707025527954102,269000,0.0,
2004-12-27 00:00:00+00:00,12.729999542236328,13.489999771118164,12.720000267028809,6.062028884887695,188400,0.0,
2004-12-28 00:00:00+00:00,13.699999809265137,14.25,13.640000343322754,6.268738746643066,164800,0.0,
2004-12-29 00:00:00+00:00,14.050000190734863,14.109999656677246,13.399999618530272,6.219311237335205,86400,0.0,
2004-12-30 00:00:00+00:00,13.920000076293944,13.979999542236328,13.649999618530272,6.196842670440674,48400,0.0,
2004-12-31 00:00:00+00:00,13.550000190734863,14.140000343322754,13.5,6.345132827758789,56200,0.0,
2005-01-03 00:00:00+00:00,14.289999961853027,14.380000114440918,13.850000381469728,6.309183597564697,164000,0.0,
2005-01-04 00:00:00+00:00,14.079999923706056,14.100000381469728,13.4399995803833,6.075511455535889,153300,0.0,
2005-01-05 00:00:00+00:00,13.5,13.720000267028809,12.800000190734863,6.066524505615234,341200,0.0,
2005-01-06 00:00:00+00:00,13.5,13.5,13.199999809265137,5.972156047821045,99900,0.0,
2005-01-07 00:00:00+00:00,13.380000114440918,13.4399995803833,13.100000381469728,5.976649761199951,103800,0.0,
2005-01-10 00:00:00+00:00,13.479999542236328,13.899999618530272,13.239999771118164,6.026077747344971,239600,0.0,
2005-01-11 00:00:00+00:00,13.479999542236328,13.539999961853027,13.119999885559082,5.895761966705322,158000,0.0,
2005-01-12 00:00:00+00:00,13.100000381469728,13.239999771118164,12.859999656677246,5.823863983154297,248200,0.0,
2005-01-13 00:00:00+00:00,13.050000190734863,13.09000015258789,12.8100004196167,5.814877033233643,518900,0.0,
2005-01-14 00:00:00+00:00,13.039999961853027,13.100000381469728,12.869999885559082,5.8463287353515625,76100,0.0,
2005-01-18 00:00:00+00:00,13.100000381469728,13.350000381469728,13.0,5.945195198059082,167200,0.0,
2005-01-19 00:00:00+00:00,13.34000015258789,13.399999618530272,13.100000381469728,5.940699100494385,90500,0.0,
2005-01-20 00:00:00+00:00,13.100000381469728,13.199999809265137,12.550000190734863,5.729493141174316,190700,0.0,
2005-01-21 00:00:00+00:00,12.600000381469728,13.050000190734863,12.539999961853027,5.805884838104248,93500,0.0,
2005-01-24 00:00:00+00:00,13.0,13.0,12.75,5.733988761901856,109000,0.0,
2005-01-25 00:00:00+00:00,12.770000457763672,12.770000457763672,12.699999809265137,5.707025527954102,56200,0.0,
2005-01-26 00:00:00+00:00,12.699999809265137,12.850000381469728,12.640000343322754,5.733988761901856,260800,0.0,
2005-01-27 00:00:00+00:00,12.699999809265137,13.229999542236328,12.699999809265137,5.909242153167725,164200,0.0,
2005-01-28 00:00:00+00:00,13.220000267028809,13.529999732971191,13.18000030517578,6.080004215240479,199900,0.0,
2005-01-31 00:00:00+00:00,13.600000381469728,14.149999618530272,13.420000076293944,6.255260467529297,289000,0.0,
2005-02-01 00:00:00+00:00,14.25,14.3100004196167,13.6899995803833,6.349628925323486,163800,0.0,
2005-02-02 00:00:00+00:00,14.300000190734863,14.550000190734863,14.260000228881836,6.520390033721924,178400,0.0,
2005-02-03 00:00:00+00:00,14.800000190734863,14.979999542236328,14.600000381469728,6.71811580657959,1091800,0.0,
2005-02-04 00:00:00+00:00,15.0,15.350000381469728,14.979999542236328,6.830457210540772,218800,0.0,
2005-02-07 00:00:00+00:00,15.489999771118164,15.640000343322754,15.279999732971191,6.9787468910217285,409000,0.0,
2005-02-08 00:00:00+00:00,15.630000114440918,15.6899995803833,14.789999961853027,6.722609043121338,282500,0.0,
2005-02-09 00:00:00+00:00,14.960000038146973,15.25,14.899999618530272,6.722609043121338,111400,0.0,
2005-02-10 00:00:00+00:00,15.0,15.199999809265137,14.9399995803833,6.785520553588867,124300,0.0,
2005-02-11 00:00:00+00:00,15.18000030517578,15.18000030517578,14.800000190734863,6.749569892883301,124000,0.0,
2005-02-14 00:00:00+00:00,15.149999618530272,16.200000762939453,15.09000015258789,7.073116302490234,520600,0.0,
2005-02-15 00:00:00+00:00,16.190000534057617,16.3700008392334,15.899999618530272,7.145015716552734,699900,0.0,
2005-02-16 00:00:00+00:00,15.949999809265137,16.0,15.470000267028809,7.16299295425415,161500,0.0,
2005-02-17 00:00:00+00:00,16.100000381469727,16.1299991607666,15.760000228881836,7.167486667633057,129700,0.0,
2005-02-18 00:00:00+00:00,16.049999237060547,16.479999542236328,15.899999618530272,7.302295207977295,167100,0.0,
2005-02-22 00:00:00+00:00,16.600000381469727,16.739999771118164,15.8100004196167,7.127042770385742,186400,0.0,
2005-02-23 00:00:00+00:00,15.899999618530272,16.440000534057617,15.899999618530272,7.338246822357178,354500,0.0,
2005-02-24 00:00:00+00:00,16.3799991607666,16.450000762939453,16.25,7.347232818603516,238100,0.0,
2005-02-25 00:00:00+00:00,16.399999618530273,16.399999618530273,15.609999656677246,7.270839214324951,144600,0.0,
2005-02-28 00:00:00+00:00,16.0,16.190000534057617,15.899999618530272,7.194446563720703,155600,0.0,
2005-03-01 00:00:00+00:00,16.049999237060547,16.100000381469727,15.890000343322754,7.171977519989014,111200,0.0,
2005-03-02 00:00:00+00:00,15.960000038146973,16.450000762939453,15.880000114440918,7.302295207977295,242100,0.0,
2005-03-03 00:00:00+00:00,16.399999618530273,16.399999618530273,15.510000228881836,7.127042770385742,202800,0.0,
2005-03-04 00:00:00+00:00,15.75,16.209999084472656,15.199999809265137,7.279825687408447,271000,0.0,
2005-03-07 00:00:00+00:00,17.0,17.780000686645508,16.809999465942383,7.621349334716797,1103600,0.0,
2005-03-08 00:00:00+00:00,17.149999618530273,17.200000762939453,16.350000381469727,7.540464401245117,278900,0.0,
2005-03-09 00:00:00+00:00,16.799999237060547,17.0,16.3700008392334,7.405653476715088,140700,0.0,
2005-03-10 00:00:00+00:00,16.299999237060547,16.299999237060547,15.100000381469728,7.010204792022705,378800,0.0,
2005-03-11 00:00:00+00:00,15.449999809265137,16.200000762939453,15.300000190734863,7.109066486358643,159700,0.0,
2005-03-14 00:00:00+00:00,16.149999618530273,16.170000076293945,14.81999969482422,6.807989120483398,336300,0.0,
2005-03-15 00:00:00+00:00,15.0,15.449999809265137,12.619999885559082,5.886775016784668,1224600,0.0,
2005-03-16 00:00:00+00:00,13.699999809265137,15.149999618530272,13.5,6.7653093338012695,877400,0.161,
2005-03-17 00:00:00+00:00,15.75,15.75,14.31999969482422,6.7471113204956055,343100,0.0,
2005-03-18 00:00:00+00:00,14.93000030517578,15.199999809265137,14.699999809265137,6.6879658699035645,133300,0.0,
2005-03-21 00:00:00+00:00,14.600000381469728,14.600000381469728,13.279999732971191,6.410440444946289,352800,0.0,
2005-03-22 00:00:00+00:00,14.100000381469728,14.359999656677246,13.199999809265137,6.096512794494629,268300,0.0,
2005-03-23 00:00:00+00:00,13.100000381469728,13.229999542236328,12.869999885559082,5.952869892120361,293300,0.158,
2005-03-24 00:00:00+00:00,12.93000030517578,13.600000381469728,12.93000030517578,6.210688591003418,137800,0.0,
2005-03-28 00:00:00+00:00,13.0,13.56999969482422,13.0,6.031137466430664,168100,0.0,
2005-03-29 00:00:00+00:00,13.0,13.300000190734863,12.399999618530272,5.7088623046875,331800,0.0,
2005-03-30 00:00:00+00:00,12.550000190734863,13.06999969482422,12.5,5.943661689758301,380000,0.0,
2005-03-31 00:00:00+00:00,13.010000228881836,13.5,13.010000228881836,6.150839805603027,171000,0.0,
2005-04-01 00:00:00+00:00,13.489999771118164,13.899999618530272,13.489999771118164,6.288957595825195,172400,0.0,
2005-04-04 00:00:00+00:00,13.729999542236328,13.729999542236328,13.350000381469728,6.2475199699401855,73100,0.0,
2005-04-05 00:00:00+00:00,13.670000076293944,14.199999809265137,13.670000076293944,6.4178667068481445,147100,0.0,
2005-04-06 00:00:00+00:00,14.039999961853027,14.25,13.949999809265137,6.555983066558838,92700,0.0,
2005-04-07 00:00:00+00:00,14.3100004196167,14.479999542236328,13.899999618530272,6.666479587554932,158700,0.0,
2005-04-08 00:00:00+00:00,14.5,14.619999885559082,14.359999656677246,6.684893131256104,109300,0.0,
2005-04-11 00:00:00+00:00,14.600000381469728,14.800000190734863,14.550000190734863,6.717122077941895,87900,0.0,
2005-04-12 00:00:00+00:00,14.600000381469728,14.68000030517578,14.100000381469728,6.6941022872924805,112900,0.0,
2005-04-13 00:00:00+00:00,14.729999542236328,14.75,14.5,6.707911968231201,44700,0.0,
2005-04-14 00:00:00+00:00,14.470000267028809,14.56999969482422,14.010000228881836,6.468508243560791,91600,0.0,
2005-04-15 00:00:00+00:00,14.0,14.350000381469728,14.0,6.445488452911377,78400,0.0,
2005-04-18 00:00:00+00:00,14.0,14.0,13.300000190734863,6.284353256225586,134200,0.0,
2005-04-19 00:00:00+00:00,13.550000190734863,14.300000190734863,13.539999961853027,6.4546990394592285,141300,0.0,
2005-04-20 00:00:00+00:00,14.170000076293944,14.170000076293944,13.800000190734863,6.353410243988037,60500,0.0,
2005-04-21 00:00:00+00:00,13.949999809265137,14.520000457763672,13.899999618530272,6.638855934143066,83100,0.0,
2005-04-22 00:00:00+00:00,14.550000190734863,14.9399995803833,14.399999618530272,6.818406581878662,107700,0.0,
2005-04-25 00:00:00+00:00,14.710000038146973,15.050000190734863,14.710000038146973,6.924298286437988,82200,0.0,
2005-04-26 00:00:00+00:00,15.449999809265137,15.449999809265137,15.050000190734863,6.928900241851807,104500,0.0,
2005-04-27 00:00:00+00:00,15.0,15.109999656677246,14.829999923706056,6.836824893951416,141600,0.0,
2005-04-28 00:00:00+00:00,14.850000381469728,14.880000114440918,14.050000190734863,6.671082019805908,313200,0.0,
2005-04-29 00:00:00+00:00,14.550000190734863,14.770000457763672,14.390000343322754,6.799993515014648,50400,0.0,
2005-05-02 00:00:00+00:00,14.770000457763672,14.960000038146973,14.670000076293944,6.864448070526123,43900,0.0,
2005-05-03 00:00:00+00:00,14.979999542236328,14.979999542236328,14.649999618530272,6.758557796478272,46300,0.0,
2005-05-04 00:00:00+00:00,14.600000381469728,15.149999618530272,14.600000381469728,6.89667272567749,127200,0.0,
2005-05-05 00:00:00+00:00,14.880000114440918,15.100000381469728,14.75,6.813802719116211,147400,0.0,
2005-05-06 00:00:00+00:00,14.850000381469728,14.899999618530272,14.649999618530272,6.767763137817383,84600,0.0,
2005-05-09 00:00:00+00:00,14.75,15.050000190734863,14.710000038146973,6.882862091064453,55700,0.0,
2005-05-10 00:00:00+00:00,15.0,15.0,14.699999809265137,6.80919885635376,292800,0.0,
2005-05-11 00:00:00+00:00,14.710000038146973,14.899999618530272,14.710000038146973,6.80919885635376,193700,0.0,
2005-05-12 00:00:00+00:00,14.75,14.81999969482422,14.40999984741211,6.648064136505127,163200,0.0,
2005-05-13 00:00:00+00:00,14.300000190734863,14.619999885559082,14.300000190734863,6.6941022872924805,138800,0.0,
2005-05-16 00:00:00+00:00,14.5,14.65999984741211,14.5,6.7263264656066895,118000,0.0,
2005-05-17 00:00:00+00:00,14.550000190734863,14.609999656677246,14.40999984741211,6.65726900100708,278600,0.0,
2005-05-18 00:00:00+00:00,14.5600004196167,14.699999809265137,14.399999618530272,6.661871910095215,420500,0.0,
2005-05-19 00:00:00+00:00,14.470000267028809,14.670000076293944,14.359999656677246,6.689498424530029,89400,0.0,
2005-05-20 00:00:00+00:00,14.550000190734863,14.649999618530272,14.210000038146973,6.555983066558838,51800,0.0,
2005-05-23 00:00:00+00:00,14.199999809265137,14.350000381469728,14.06999969482422,6.546775341033936,63400,0.0,
2005-05-24 00:00:00+00:00,14.119999885559082,14.609999656677246,13.829999923706056,6.477718353271484,74800,0.0,
2005-05-25 00:00:00+00:00,13.949999809265137,14.300000190734863,13.949999809265137,6.537569999694824,80500,0.0,
2005-05-26 00:00:00+00:00,14.199999809265137,14.350000381469728,14.0600004196167,6.514547348022461,102000,0.0,
2005-05-27 00:00:00+00:00,14.020000457763672,14.229999542236328,14.020000457763672,6.491528511047363,58300,0.0,
2005-05-31 00:00:00+00:00,14.199999809265137,14.260000228881836,14.100000381469728,6.514547348022461,224900,0.0,
2005-06-01 00:00:00+00:00,14.100000381469728,14.449999809265137,14.050000190734863,6.537569999694824,150400,0.0,
2005-06-02 00:00:00+00:00,14.170000076293944,15.149999618530272,14.130000114440918,6.974942207336426,227200,0.0,
2005-06-03 00:00:00+00:00,15.0,15.050000190734863,14.510000228881836,6.680291175842285,111700,0.0,
2005-06-06 00:00:00+00:00,14.449999809265137,15.210000038146973,14.449999809265137,6.928900241851807,206200,0.0,
2005-06-07 00:00:00+00:00,15.18000030517578,15.34000015258789,14.989999771118164,6.96112871170044,224100,0.0,
2005-06-08 00:00:00+00:00,15.119999885559082,15.25,15.0,7.0209808349609375,80800,0.0,
2005-06-09 00:00:00+00:00,15.270000457763672,15.270000457763672,14.899999618530272,7.0209808349609375,189300,0.0,
2005-06-10 00:00:00+00:00,15.25,15.300000190734863,15.109999656677246,7.011770248413086,31700,0.0,
2005-06-13 00:00:00+00:00,15.300000190734863,15.5,15.300000190734863,7.203015804290772,209100,0.161,
2005-06-14 00:00:00+00:00,15.5,15.550000190734863,15.399999618530272,7.235585212707519,110000,0.0,
2005-06-15 00:00:00+00:00,15.600000381469728,16.0,15.600000381469728,7.444976329803467,171300,0.0,
2005-06-16 00:00:00+00:00,15.960000038146973,16.0,15.729999542236328,7.444976329803467,63900,0.0,
2005-06-17 00:00:00+00:00,15.989999771118164,16.079999923706055,15.920000076293944,7.47754955291748,79300,0.0,
2005-06-20 00:00:00+00:00,16.079999923706055,16.15999984741211,15.800000190734863,7.417055130004883,49900,0.0,
2005-06-21 00:00:00+00:00,16.0,16.06999969482422,15.31999969482422,7.203015804290772,100700,0.0,
2005-06-22 00:00:00+00:00,15.5,15.779999732971191,15.460000038146973,7.268158435821533,21500,0.0,
2005-06-23 00:00:00+00:00,15.670000076293944,16.0,15.630000114440918,7.351916790008545,102100,0.0,
2005-06-24 00:00:00+00:00,15.81999969482422,16.079999923706055,15.649999618530272,7.370527744293213,68500,0.0,
2005-06-27 00:00:00+00:00,15.979999542236328,16.049999237060547,15.770000457763672,7.444976329803467,108200,0.0,
2005-06-28 00:00:00+00:00,15.979999542236328,15.989999771118164,15.75,7.417055130004883,55900,0.0,
2005-06-29 00:00:00+00:00,15.979999542236328,16.049999237060547,15.850000381469728,7.440323352813721,258700,0.0,
2005-06-30 00:00:00+00:00,16.0,16.020000457763672,15.899999618530272,7.440323352813721,120800,0.0,
2005-07-01 00:00:00+00:00,15.989999771118164,16.049999237060547,15.850000381469728,7.435667514801025,169700,0.0,
2005-07-05 00:00:00+00:00,16.049999237060547,16.25,15.890000343322754,7.444976329803467,185100,0.0,
2005-07-06 00:00:00+00:00,16.0,16.0,15.90999984741211,7.435667514801025,105800,0.0,
2005-07-07 00:00:00+00:00,15.960000038146973,16.010000228881836,15.899999618530272,7.435667514801025,219200,0.0,
2005-07-08 00:00:00+00:00,16.0,16.600000381469727,15.979999542236328,7.603179454803467,584000,0.0,
2005-07-11 00:00:00+00:00,16.739999771118164,17.0,16.68000030517578,7.821879386901855,538800,0.0,
2005-07-12 00:00:00+00:00,16.799999237060547,16.920000076293945,16.649999618530273,7.779998779296875,336400,0.0,
2005-07-13 00:00:00+00:00,16.780000686645508,16.790000915527344,16.5,7.742774963378906,155500,0.0,
2005-07-14 00:00:00+00:00,16.6200008392334,16.700000762939453,16.450000762939453,7.700896263122559,130400,0.0,
2005-07-15 00:00:00+00:00,16.68000030517578,16.950000762939453,16.649999618530273,7.873066425323486,231600,0.0,
2005-07-18 00:00:00+00:00,17.149999618530273,18.21999931335449,17.149999618530273,8.17551326751709,605600,0.0,
2005-07-19 00:00:00+00:00,17.81999969482422,17.8799991607666,17.200000762939453,8.212737083435059,422900,0.0,
2005-07-20 00:00:00+00:00,17.799999237060547,18.0,17.649999618530273,8.366293907165527,617100,0.0,
2005-07-21 00:00:00+00:00,18.200000762939453,18.75,18.100000381469727,8.705965995788574,348300,0.0,
2005-07-22 00:00:00+00:00,19.700000762939453,20.13999938964844,19.489999771118164,9.30156707763672,1556000,0.0,
2005-07-25 00:00:00+00:00,20.450000762939453,20.5,20.0,9.334138870239258,692700,0.0,
2005-07-26 00:00:00+00:00,20.100000381469727,20.200000762939453,18.5,9.027032852172852,871400,0.0,
2005-07-27 00:00:00+00:00,19.399999618530277,19.399999618530277,19.0,8.924665451049805,485400,0.0,
2005-07-28 00:00:00+00:00,19.43000030517578,19.5,19.200000762939453,9.027032852172852,256100,0.0,
2005-07-29 00:00:00+00:00,19.399999618530277,19.5,19.25,8.980500221252441,356200,0.0,
2005-08-01 00:00:00+00:00,18.36000061035156,19.75,18.36000061035156,9.045646667480469,293700,0.0,
2005-08-02 00:00:00+00:00,19.57999992370605,20.229999542236328,19.5,9.259690284729004,375300,0.0,
2005-08-03 00:00:00+00:00,20.200000762939453,20.200000762939453,19.700000762939453,9.166627883911133,196400,0.0,
2005-08-04 00:00:00+00:00,20.100000381469727,20.34000015258789,19.850000381469727,9.357404708862305,413600,0.0,
2005-08-05 00:00:00+00:00,20.059999465942383,20.489999771118164,20.049999237060547,9.445813179016112,277200,0.0,
2005-08-08 00:00:00+00:00,20.57999992370605,21.850000381469727,20.540000915527344,9.89716339111328,681500,0.0,
2005-08-09 00:00:00+00:00,21.780000686645508,21.989999771118164,21.299999237060547,10.129823684692385,450100,0.0,
2005-08-10 00:00:00+00:00,21.850000381469727,22.649999618530277,21.850000381469727,10.436929702758787,723300,0.0,
2005-08-11 00:00:00+00:00,22.43000030517578,23.270000457763672,22.43000030517578,10.73472499847412,459400,0.0,
2005-08-12 00:00:00+00:00,23.25,23.299999237060547,21.049999237060547,10.618396759033203,828500,0.0,
2005-08-15 00:00:00+00:00,23.0,23.96999931335449,22.81999969482422,11.134893417358398,427500,0.0,
2005-08-16 00:00:00+00:00,24.049999237060547,24.200000762939453,22.440000534057617,10.697504043579102,579400,0.0,
2005-08-17 00:00:00+00:00,22.75,23.299999237060547,22.299999237060547,10.702153205871582,527500,0.0,
2005-08-18 00:00:00+00:00,23.0,23.540000915527344,22.920000076293945,10.953421592712402,322400,0.0,
2005-08-19 00:00:00+00:00,24.030000686645508,24.030000686645508,23.59000015258789,11.158156394958496,290300,0.0,
2005-08-22 00:00:00+00:00,24.200000762939453,24.399999618530277,23.100000381469727,10.939459800720217,421900,0.0,
2005-08-23 00:00:00+00:00,23.51000022888184,23.51000022888184,21.450000762939453,10.19962215423584,1233800,0.0,
2005-08-24 00:00:00+00:00,21.84000015258789,22.790000915527344,21.84000015258789,10.315945625305176,486300,0.0,
2005-08-25 00:00:00+00:00,22.3700008392334,22.63999938964844,22.299999237060547,10.422968864440918,170900,0.0,
2005-08-26 00:00:00+00:00,22.5,22.65999984741211,21.75,10.2880277633667,261100,0.0,
2005-08-29 00:00:00+00:00,22.31999969482422,22.75,20.75,10.19962215423584,637500,0.0,
2005-08-30 00:00:00+00:00,21.989999771118164,22.25,20.82999992370605,9.8925142288208,469700,0.0,
2005-08-31 00:00:00+00:00,21.350000381469727,21.600000381469727,21.020000457763672,9.948349952697754,327700,0.0,
2005-09-01 00:00:00+00:00,21.549999237060547,22.049999237060547,21.450000762939453,10.232189178466797,491900,0.0,
2005-09-02 00:00:00+00:00,22.0,22.5,22.0,10.353168487548828,382900,0.0,
2005-09-06 00:00:00+00:00,22.46999931335449,22.5,22.1299991607666,10.404352188110352,204700,0.0,
2005-09-07 00:00:00+00:00,22.57999992370605,22.75,22.36000061035156,10.562561988830566,350100,0.0,
2005-09-08 00:00:00+00:00,22.600000381469727,22.920000076293945,21.8700008392334,10.311294555664062,341800,0.0,
2005-09-09 00:00:00+00:00,22.049999237060547,22.190000534057617,21.18000030517578,9.8925142288208,481100,0.0,
2005-09-12 00:00:00+00:00,21.200000762939453,21.86000061035156,20.940000534057617,9.911127090454102,370300,0.0,
2005-09-13 00:00:00+00:00,21.299999237060547,21.299999237060547,19.309999465942383,9.431855201721191,884200,0.0,
2005-09-14 00:00:00+00:00,20.100000381469727,21.100000381469727,20.07999992370605,9.77153205871582,251600,0.0,
2005-09-15 00:00:00+00:00,21.399999618530277,21.399999618530277,20.450000762939453,9.585409164428713,223900,0.0,
2005-09-16 00:00:00+00:00,20.549999237060547,20.84000015258789,20.100000381469727,9.492344856262209,266800,0.0,
2005-09-19 00:00:00+00:00,19.75,20.739999771118164,19.75,9.465605735778809,475700,0.163,
2005-09-20 00:00:00+00:00,19.90999984741211,20.649999618530277,19.90999984741211,9.507824897766112,370100,0.0,
2005-09-21 00:00:00+00:00,20.149999618530277,20.700000762939453,20.11000061035156,9.596941947937012,227000,0.0,
2005-09-22 00:00:00+00:00,20.46999931335449,21.06999969482422,20.280000686645508,9.784568786621094,836000,0.0,
2005-09-23 00:00:00+00:00,21.0,21.700000762939453,20.01000022888184,10.117605209350586,920900,0.0,
2005-09-26 00:00:00+00:00,22.399999618530277,22.399999618530277,21.6200008392334,10.338059425354004,1002500,0.0,
2005-09-27 00:00:00+00:00,22.040000915527344,22.100000381469727,20.989999771118164,10.08476734161377,1348600,0.0,
2005-09-28 00:00:00+00:00,21.489999771118164,21.649999618530277,21.0,10.06600284576416,382000,0.0,
2005-09-29 00:00:00+00:00,21.489999771118164,21.950000762939453,21.489999771118164,10.239557266235352,274300,0.0,
2005-09-30 00:00:00+00:00,21.6299991607666,22.11000061035156,21.5,10.295844078063965,225400,0.0,
2005-10-03 00:00:00+00:00,22.11000061035156,22.299999237060547,21.729999542236328,10.319294929504396,508100,0.0,
2005-10-04 00:00:00+00:00,22.149999618530277,22.440000534057617,21.950000762939453,10.366202354431152,393400,0.0,
2005-10-05 00:00:00+00:00,22.01000022888184,22.299999237060547,21.0,9.911215782165527,607300,0.0,
2005-10-06 00:00:00+00:00,20.5,20.75,18.540000915527344,9.010619163513184,1240400,0.0,
2005-10-07 00:00:00+00:00,19.459999084472656,20.6299991607666,19.450000762939453,9.489060401916504,423400,0.0,
2005-10-10 00:00:00+00:00,20.229999542236328,20.350000381469727,19.51000022888184,9.193554878234863,216300,0.0,
2005-10-11 00:00:00+00:00,19.5,19.799999237060547,19.100000381469727,9.1044340133667,639700,0.0,
2005-10-12 00:00:00+00:00,19.3700008392334,20.309999465942383,19.36000061035156,9.16071891784668,395300,0.0,
2005-10-13 00:00:00+00:00,19.46999931335449,21.13999938964844,19.46999931335449,9.535968780517578,581300,0.0,
2005-10-14 00:00:00+00:00,20.3799991607666,20.850000381469727,19.979999542236328,9.723591804504396,318500,0.0,
2005-10-17 00:00:00+00:00,21.25,21.479999542236328,21.049999237060547,10.06600284576416,300000,0.0,
2005-10-18 00:00:00+00:00,21.780000686645508,21.8799991607666,21.149999618530277,10.22079372406006,572900,0.0,
2005-10-19 00:00:00+00:00,20.799999237060547,21.5,20.700000762939453,10.047240257263184,340100,0.0,
2005-10-20 00:00:00+00:00,21.76000022888184,22.600000381469727,21.100000381469727,10.164506912231444,786200,0.0,
2005-10-21 00:00:00+00:00,21.899999618530277,22.0,21.3799991607666,10.131674766540527,212800,0.0,
2005-10-24 00:00:00+00:00,21.68000030517578,22.299999237060547,21.6299991607666,10.460013389587402,224600,0.0,
2005-10-25 00:00:00+00:00,22.479999542236328,22.479999542236328,22.020000457763672,10.42717742919922,250000,0.0,
2005-10-26 00:00:00+00:00,22.3799991607666,22.450000762939453,21.600000381469727,10.202027320861816,207900,0.0,
2005-10-27 00:00:00+00:00,21.920000076293945,21.979999542236328,21.290000915527344,10.22079372406006,121800,0.0,
2005-10-28 00:00:00+00:00,21.739999771118164,22.25,21.51000022888184,10.403726577758787,116000,0.0,
2005-10-31 00:00:00+00:00,22.950000762939453,23.799999237060547,22.63999938964844,11.11669921875,1570900,0.0,
2005-11-01 00:00:00+00:00,23.700000762939453,24.18000030517578,23.030000686645508,11.280866622924805,747700,0.0,
2005-11-02 00:00:00+00:00,23.989999771118164,24.190000534057617,23.76000022888184,11.219887733459473,723400,0.0,
2005-11-03 00:00:00+00:00,24.649999618530277,24.700000762939453,24.0,11.318389892578123,537400,0.0,
2005-11-04 00:00:00+00:00,24.649999618530277,24.649999618530277,24.1299991607666,11.388748168945312,295500,0.0,
2005-11-07 00:00:00+00:00,24.600000381469727,24.6299991607666,23.850000381469727,11.243345260620115,276100,0.0,
2005-11-08 00:00:00+00:00,24.200000762939453,24.690000534057617,23.5,11.581067085266112,384200,0.0,
2005-11-09 00:00:00+00:00,24.899999618530277,25.729999542236328,24.770000457763672,12.068881034851074,652700,0.0,
2005-11-10 00:00:00+00:00,25.700000762939453,25.799999237060547,25.049999237060547,12.054810523986816,553400,0.0,
2005-11-11 00:00:00+00:00,25.700000762939453,26.190000534057617,25.309999465942383,12.209604263305664,434600,0.0,
