date,GATX_Open,GATX_High,GATX_Low,GATX_Close,GATX_Volume,GATX_Dividends,GATX_Stock Splits
1973-08-16 00:00:00+00:00,0.0,11.8125,11.6875,2.6106207370758057,13600,0.0,
1973-08-17 00:00:00+00:00,0.0,11.75,11.75,2.6036953926086426,6800,0.0,
1973-08-20 00:00:00+00:00,0.0,11.84375,11.6875,2.5898475646972656,10400,0.0,
1973-08-21 00:00:00+00:00,0.0,11.96875,11.6875,2.652169704437256,24800,0.0,
1973-08-22 00:00:00+00:00,0.0,11.90625,11.75,2.6036953926086426,14400,0.0,
1973-08-23 00:00:00+00:00,0.0,11.8125,11.6875,2.5898475646972656,4400,0.0,
1973-08-24 00:00:00+00:00,0.0,11.71875,11.625,2.5759973526000977,4400,0.0,
1973-08-27 00:00:00+00:00,0.0,11.625,11.5625,2.5621471405029297,3200,0.0,
1973-08-28 00:00:00+00:00,0.0,11.5625,11.4375,2.534447193145752,18400,0.0,
1973-08-29 00:00:00+00:00,0.0,11.6875,11.40625,2.5898475646972656,11200,0.0,
1973-08-30 00:00:00+00:00,0.0,11.75,11.6875,2.6036953926086426,20000,0.0,
1973-08-31 00:00:00+00:00,0.0,11.75,11.625,2.6036953926086426,34800,0.0,
1973-09-04 00:00:00+00:00,0.0,12.0,11.6875,2.6452436447143555,247200,0.0,
1973-09-05 00:00:00+00:00,0.0,12.0625,11.84375,2.659092903137207,49200,0.0,
1973-09-06 00:00:00+00:00,0.0,12.3125,12.0,2.679868221282959,35600,0.0,
1973-09-07 00:00:00+00:00,0.0,12.21875,12.09375,2.700643539428711,11600,0.0,
1973-09-10 00:00:00+00:00,0.0,12.125,11.9375,2.6452436447143555,8000,0.0,
1973-09-11 00:00:00+00:00,0.0,12.0625,11.9375,2.6729443073272705,125200,0.0,
1973-09-12 00:00:00+00:00,0.0,12.1875,12.0625,2.700643539428711,4400,0.0,
1973-09-13 00:00:00+00:00,0.0,12.125,12.0625,2.686793565750122,15600,0.0,
1973-09-14 00:00:00+00:00,0.0,12.3125,12.125,2.714491844177246,12800,0.0,
1973-09-17 00:00:00+00:00,0.0,12.625,12.1875,2.783738613128662,40800,0.0,
1973-09-18 00:00:00+00:00,0.0,12.8125,12.5,2.83913803100586,75200,0.0,
1973-09-19 00:00:00+00:00,0.0,13.1875,12.6875,2.9153082370758057,162000,0.0,
1973-09-20 00:00:00+00:00,0.0,13.375,13.09375,2.956857919692993,114400,0.0,
1973-09-21 00:00:00+00:00,0.0,13.40625,13.1875,2.970705986022949,54400,0.0,
1973-09-24 00:00:00+00:00,0.0,13.46875,13.25,2.936084508895874,34800,0.0,
1973-09-25 00:00:00+00:00,0.0,13.1875,12.875,2.8945326805114746,27200,0.0,
1973-09-26 00:00:00+00:00,0.0,13.0,12.875,2.859912633895874,23600,0.0,
1973-09-27 00:00:00+00:00,0.0,13.5625,13.0,3.0053303241729736,79200,0.0,
1973-09-28 00:00:00+00:00,0.0,13.75,13.5,3.046876907348633,31200,0.0,
1973-10-01 00:00:00+00:00,0.0,13.8125,13.75,3.0607264041900635,17200,0.0,
1973-10-02 00:00:00+00:00,0.0,14.5,13.875,3.1992220878601074,63600,0.0,
1973-10-03 00:00:00+00:00,0.0,14.46875,14.0625,3.1230499744415283,99200,0.0,
1973-10-04 00:00:00+00:00,0.0,14.5,14.125,3.1992220878601074,146800,0.0,
1973-10-05 00:00:00+00:00,0.0,14.8125,14.375,3.268470764160156,48800,0.0,
1973-10-08 00:00:00+00:00,0.0,15.1875,14.4375,3.3377175331115723,74000,0.0,
1973-10-09 00:00:00+00:00,0.0,15.125,14.90625,3.3030948638916016,48000,0.0,
1973-10-10 00:00:00+00:00,0.0,14.8125,14.3125,3.185371160507202,59200,0.0,
1973-10-11 00:00:00+00:00,0.0,14.625,14.0625,3.226921319961548,82000,0.0,
1973-10-12 00:00:00+00:00,0.0,14.9375,14.65625,3.29616641998291,28000,0.0,
1973-10-15 00:00:00+00:00,0.0,14.75,14.1875,3.143824815750122,139200,0.0,
1973-10-16 00:00:00+00:00,0.0,14.09375,13.875,3.1230499744415283,35600,0.0,
1973-10-17 00:00:00+00:00,0.0,14.03125,13.6875,3.046876907348633,34800,0.0,
1973-10-18 00:00:00+00:00,0.0,13.75,13.59375,3.033027648925781,25600,0.0,
1973-10-19 00:00:00+00:00,0.0,14.375,13.75,3.129974842071533,34800,0.0,
1973-10-22 00:00:00+00:00,0.0,14.0,13.75,3.046876907348633,14800,0.0,
1973-10-23 00:00:00+00:00,0.0,14.0625,13.5,3.116124629974365,20400,0.0,
1973-10-24 00:00:00+00:00,0.0,14.3125,14.125,3.164599657058716,45200,0.0,
1973-10-25 00:00:00+00:00,0.0,14.5625,14.1875,3.2130706310272217,32800,0.0,
1973-10-26 00:00:00+00:00,0.0,14.625,14.40625,3.2130706310272217,33600,0.0,
1973-10-29 00:00:00+00:00,0.0,14.625,14.375,3.226921319961548,34800,0.0,
1973-10-30 00:00:00+00:00,0.0,14.5625,14.34375,3.185371160507202,30400,0.0,
1973-10-31 00:00:00+00:00,0.0,14.28125,14.125,3.1576735973358154,36000,0.0,
1973-11-01 00:00:00+00:00,0.0,14.0625,13.9375,3.0884246826171875,16400,0.0,
1973-11-02 00:00:00+00:00,0.0,13.9375,13.8125,3.0607264041900635,84800,0.0,
1973-11-05 00:00:00+00:00,0.0,13.78125,13.5,2.9914798736572266,16400,0.0,
1973-11-06 00:00:00+00:00,0.0,13.5625,13.28125,2.9430079460144043,30000,0.0,
1973-11-07 00:00:00+00:00,0.0,13.5625,13.125,3.0053303241729736,21200,0.0,
1973-11-08 00:00:00+00:00,0.0,13.9375,13.625,3.0884246826171875,22000,0.0,
1973-11-09 00:00:00+00:00,0.0,13.9375,13.8125,3.0745770931243896,12800,0.0,
1973-11-12 00:00:00+00:00,0.0,13.78125,13.4375,3.0053303241729736,21200,0.0,
1973-11-13 00:00:00+00:00,0.0,13.6875,13.5,3.0261037349700928,39600,0.0,
1973-11-14 00:00:00+00:00,0.0,13.65625,13.21875,2.936084508895874,48800,0.0,
1973-11-15 00:00:00+00:00,0.0,13.21875,13.0,2.9291579723358154,17200,0.0,
1973-11-16 00:00:00+00:00,0.0,13.625,13.25,2.9914798736572266,31600,0.0,
1973-11-19 00:00:00+00:00,0.0,13.4375,13.3125,2.949932336807251,11600,0.0,
1973-11-20 00:00:00+00:00,0.0,13.5625,13.3125,2.9914798736572266,48400,0.0,
1973-11-21 00:00:00+00:00,0.0,13.5,13.34375,2.9776313304901123,40400,0.0,
1973-11-23 00:00:00+00:00,0.0,13.40625,13.28125,2.9430079460144043,12000,0.0,
1973-11-26 00:00:00+00:00,0.0,13.28125,12.8125,2.83913803100586,103600,0.0,
1973-11-27 00:00:00+00:00,0.0,12.875,12.25,2.769888401031494,77600,0.0,
1973-11-28 00:00:00+00:00,0.0,13.0,12.5625,2.880685806274414,40000,0.0,
1973-11-29 00:00:00+00:00,0.0,13.125,12.75,2.887611150741577,43200,0.0,
1973-11-30 00:00:00+00:00,0.0,13.25,13.0625,2.9222331047058105,61200,0.0,
1973-12-03 00:00:00+00:00,0.0,13.125,12.6875,2.83913803100586,25200,0.0,
1973-12-04 00:00:00+00:00,0.0,13.15625,12.78125,2.9153082370758057,18000,0.0,
1973-12-05 00:00:00+00:00,0.0,13.25,12.9375,2.8668367862701416,78000,0.0,
1973-12-06 00:00:00+00:00,0.0,13.3125,12.8125,2.936084508895874,75200,0.0,
1973-12-07 00:00:00+00:00,0.0,13.5,13.0625,2.936084508895874,55200,0.0,
1973-12-10 00:00:00+00:00,0.0,13.59375,13.3125,3.012256860733032,42000,0.0,
1973-12-11 00:00:00+00:00,0.0,13.84375,13.5625,3.0607264041900635,29600,0.0,
1973-12-12 00:00:00+00:00,0.0,13.75,13.625,3.0261037349700928,8400,0.0,
1973-12-13 00:00:00+00:00,0.0,13.75,13.5625,3.0053303241729736,30400,0.0,
1973-12-14 00:00:00+00:00,0.0,13.8125,13.375,3.033027648925781,27200,0.0,
1973-12-17 00:00:00+00:00,0.0,13.6875,13.5625,3.012256860733032,12000,0.0,
1973-12-18 00:00:00+00:00,0.0,13.75,13.53125,3.03995418548584,21200,0.0,
1973-12-19 00:00:00+00:00,0.0,13.9375,13.6875,3.0745770931243896,16000,0.0,
1973-12-20 00:00:00+00:00,0.0,14.0625,13.8125,3.116124629974365,24400,0.0,
1973-12-21 00:00:00+00:00,0.0,14.0,13.5625,3.0053303241729736,25600,0.0,
1973-12-24 00:00:00+00:00,0.0,13.71875,13.59375,3.03995418548584,16800,0.0,
1973-12-26 00:00:00+00:00,0.0,13.9375,13.8125,3.0884246826171875,20400,0.0,
1973-12-27 00:00:00+00:00,0.0,14.25,14.0,3.1576735973358154,8800,0.0,
1973-12-28 00:00:00+00:00,0.0,14.625,14.5,3.240771770477295,26400,0.0,
1973-12-31 00:00:00+00:00,0.0,15.0,14.75,3.3238673210144043,19200,0.0,
1974-01-02 00:00:00+00:00,0.0,15.59375,14.78125,3.455435276031494,58800,0.0,
1974-01-03 00:00:00+00:00,0.0,16.0625,15.875,3.545457363128662,42400,0.0,
1974-01-04 00:00:00+00:00,0.0,16.25,16.0,3.587005615234375,79200,0.0,
1974-01-07 00:00:00+00:00,0.0,16.25,15.65625,3.5385329723358154,54400,0.0,
1974-01-08 00:00:00+00:00,0.0,15.96875,15.125,3.365414619445801,68400,0.0,
1974-01-09 00:00:00+00:00,0.0,15.09375,14.90625,3.3030948638916016,34000,0.0,
1974-01-10 00:00:00+00:00,0.0,15.15625,14.90625,3.316941499710083,48400,0.0,
1974-01-11 00:00:00+00:00,0.0,15.125,14.96875,3.3238673210144043,47600,0.0,
1974-01-14 00:00:00+00:00,0.0,15.09375,15.0,3.3238673210144043,15200,0.0,
1974-01-15 00:00:00+00:00,0.0,15.0,14.6875,3.2753939628601074,24000,0.0,
1974-01-16 00:00:00+00:00,0.0,14.9375,14.6875,3.2546207904815674,21200,0.0,
1974-01-17 00:00:00+00:00,0.0,15.0625,14.8125,3.282318353652954,23600,0.0,
1974-01-18 00:00:00+00:00,0.0,14.90625,14.4375,3.2130706310272217,13600,0.0,
1974-01-21 00:00:00+00:00,0.0,14.4375,13.9375,3.0884246826171875,30800,0.0,
1974-01-22 00:00:00+00:00,0.0,14.0625,13.75,3.0607264041900635,13200,0.0,
1974-01-23 00:00:00+00:00,0.0,13.9375,13.8125,3.0607264041900635,28400,0.0,
1974-01-24 00:00:00+00:00,0.0,14.375,13.875,3.185371160507202,33200,0.0,
1974-01-25 00:00:00+00:00,0.0,15.0,14.5625,3.3030948638916016,52000,0.0,
1974-01-28 00:00:00+00:00,0.0,14.9375,14.5625,3.282318353652954,61200,0.0,
1974-01-29 00:00:00+00:00,0.0,14.9375,14.75,3.282318353652954,29200,0.0,
1974-01-30 00:00:00+00:00,0.0,14.9375,14.75,3.282318353652954,19200,0.0,
1974-01-31 00:00:00+00:00,0.0,14.90625,14.78125,3.2892417907714844,10800,0.0,
1974-02-01 00:00:00+00:00,0.0,14.8125,14.5625,3.226921319961548,26800,0.0,
1974-02-04 00:00:00+00:00,0.0,14.5,13.875,3.0745770931243896,35600,0.0,
1974-02-05 00:00:00+00:00,0.0,14.0,13.8125,3.10227632522583,20800,0.0,
1974-02-06 00:00:00+00:00,0.0,14.09375,14.0,3.1230499744415283,22400,0.0,
1974-02-07 00:00:00+00:00,0.0,14.25,14.15625,3.143824815750122,23200,0.0,
1974-02-08 00:00:00+00:00,0.0,14.28125,14.09375,3.1230499744415283,14400,0.0,
1974-02-11 00:00:00+00:00,0.0,14.09375,13.875,3.0745770931243896,59600,0.0,
1974-02-12 00:00:00+00:00,0.0,13.84375,13.75,3.053802251815796,35200,0.0,
1974-02-13 00:00:00+00:00,0.0,14.0,13.75,3.10227632522583,17200,0.0,
1974-02-14 00:00:00+00:00,0.0,14.0625,13.8125,3.0607264041900635,61600,0.0,
1974-02-15 00:00:00+00:00,0.0,14.09375,13.75,3.10227632522583,27600,0.0,
1974-02-19 00:00:00+00:00,0.0,14.375,14.125,3.129974842071533,38400,0.0,
1974-02-20 00:00:00+00:00,0.0,14.1875,14.0,3.10227632522583,23600,0.0,
1974-02-21 00:00:00+00:00,0.0,14.25,14.0625,3.1576735973358154,28800,0.0,
1974-02-22 00:00:00+00:00,0.0,14.8125,14.25,3.282318353652954,109600,0.0,
1974-02-25 00:00:00+00:00,0.0,15.0,14.625,3.2546207904815674,64400,0.0,
1974-02-26 00:00:00+00:00,0.0,14.5625,14.40625,3.2061455249786377,49200,0.0,
1974-02-27 00:00:00+00:00,0.0,14.71875,14.40625,3.247694969177246,45600,0.0,
1974-02-28 00:00:00+00:00,0.0,14.71875,14.5,3.2130706310272217,22000,0.0,
1974-03-01 00:00:00+00:00,0.0,14.4375,14.0625,3.143824815750122,20800,0.0,
1974-03-04 00:00:00+00:00,0.0,13.8125,13.625,3.033027648925781,15600,0.0,
1974-03-05 00:00:00+00:00,0.0,14.0,13.5625,3.033027648925781,32400,0.0,
1974-03-06 00:00:00+00:00,0.0,14.1875,13.75,3.129974842071533,32400,0.0,
1974-03-07 00:00:00+00:00,0.0,14.125,14.03125,3.1092004776000977,38000,0.0,
1974-03-08 00:00:00+00:00,0.0,14.0625,13.75,3.116124629974365,32800,0.0,
1974-03-11 00:00:00+00:00,0.0,14.0625,13.875,3.116124629974365,14400,0.0,
1974-03-12 00:00:00+00:00,0.0,14.09375,13.9375,3.0884246826171875,21600,0.0,
1974-03-13 00:00:00+00:00,0.0,14.0625,13.9375,3.0884246826171875,27200,0.0,
1974-03-14 00:00:00+00:00,0.0,13.90625,13.8125,3.0607264041900635,5600,0.0,
1974-03-15 00:00:00+00:00,0.0,14.0,13.53125,3.10227632522583,39200,0.0,
1974-03-18 00:00:00+00:00,0.0,13.9375,13.6875,3.033027648925781,9200,0.0,
1974-03-19 00:00:00+00:00,0.0,13.375,13.15625,2.9430079460144043,64000,0.0,
1974-03-20 00:00:00+00:00,0.0,13.5,13.3125,2.9914798736572266,85200,0.0,
1974-03-21 00:00:00+00:00,0.0,13.5,13.40625,2.970705986022949,35200,0.0,
1974-03-22 00:00:00+00:00,0.0,13.3125,13.0,2.901459217071533,26800,0.0,
1974-03-25 00:00:00+00:00,0.0,13.03125,12.8125,2.8668367862701416,20800,0.0,
1974-03-26 00:00:00+00:00,0.0,13.125,12.90625,2.887611150741577,20000,0.0,
1974-03-27 00:00:00+00:00,0.0,13.0625,13.0,2.8945326805114746,30400,0.0,
1974-03-28 00:00:00+00:00,0.0,13.0,12.875,2.859912633895874,24000,0.0,
1974-03-29 00:00:00+00:00,0.0,13.03125,12.78125,2.8737614154815674,83600,0.0,
1974-04-01 00:00:00+00:00,0.0,13.0,12.875,2.8529865741729736,12400,0.0,
1974-04-02 00:00:00+00:00,0.0,12.90625,12.875,2.8529865741729736,8800,0.0,
1974-04-03 00:00:00+00:00,0.0,12.96875,12.875,2.859912633895874,9200,0.0,
1974-04-04 00:00:00+00:00,0.0,12.875,12.71875,2.8529865741729736,31600,0.0,
1974-04-05 00:00:00+00:00,0.0,12.875,12.65625,2.811436414718628,26000,0.0,
1974-04-08 00:00:00+00:00,0.0,12.6875,12.625,2.7975893020629883,16000,0.0,
1974-04-09 00:00:00+00:00,0.0,12.625,12.5,2.769888401031494,41200,0.0,
1974-04-10 00:00:00+00:00,0.0,12.625,12.53125,2.7975893020629883,9600,0.0,
1974-04-11 00:00:00+00:00,0.0,12.625,12.5,2.7975893020629883,32800,0.0,
1974-04-15 00:00:00+00:00,0.0,12.625,12.4375,2.769888401031494,20000,0.0,
1974-04-16 00:00:00+00:00,0.0,12.59375,12.4375,2.7768123149871826,12000,0.0,
1974-04-17 00:00:00+00:00,0.0,12.6875,12.5625,2.7975893020629883,13600,0.0,
1974-04-18 00:00:00+00:00,0.0,12.625,12.46875,2.7629642486572266,46800,0.0,
1974-04-19 00:00:00+00:00,0.0,12.53125,12.4375,2.75603985786438,7200,0.0,
1974-04-22 00:00:00+00:00,0.0,12.5,12.125,2.700643539428711,23600,0.0,
1974-04-23 00:00:00+00:00,0.0,12.1875,11.5,2.5621471405029297,37200,0.0,
1974-04-24 00:00:00+00:00,0.0,11.375,11.0625,2.4513516426086426,33200,0.0,
