date,SRCL_Open,SRCL_High,SRCL_Low,SRCL_Close,SRCL_Volume,SRCL_Dividends,SRCL_Stock Splits
2004-12-30 00:00:00+00:00,23.07999992370605,23.229999542236328,22.739999771118164,23.19499969482422,410400,,
2004-12-31 00:00:00+00:00,23.25,23.25,22.82999992370605,22.975000381469727,363000,,
2005-01-03 00:00:00+00:00,22.959999084472656,23.32999992370605,22.940000534057617,23.0,735400,,
2005-01-04 00:00:00+00:00,23.040000915527344,23.19499969482422,22.700000762939453,22.75,510000,,
2005-01-05 00:00:00+00:00,22.84000015258789,22.959999084472656,22.530000686645508,22.71999931335449,677000,,
2005-01-06 00:00:00+00:00,22.825000762939453,22.850000381469727,22.68000030517578,22.725000381469727,523200,,
2005-01-07 00:00:00+00:00,22.70499992370605,25.1200008392334,22.70499992370605,24.25,3208200,,
2005-01-10 00:00:00+00:00,24.104999542236328,24.63999938964844,24.100000381469727,24.6299991607666,1492000,,
2005-01-11 00:00:00+00:00,24.625,24.834999084472656,24.350000381469727,24.59499931335449,857000,,
2005-01-12 00:00:00+00:00,24.545000076293945,25.11000061035156,24.405000686645508,25.09000015258789,1039200,,
2005-01-13 00:00:00+00:00,24.94499969482422,25.104999542236328,24.8700008392334,24.979999542236328,752600,,
2005-01-14 00:00:00+00:00,24.7549991607666,25.049999237060547,24.739999771118164,24.950000762939453,801400,,
2005-01-18 00:00:00+00:00,24.84000015258789,24.875,24.350000381469727,24.69499969482422,845000,,
2005-01-19 00:00:00+00:00,24.825000762939453,24.825000762939453,24.40999984741211,24.55500030517578,733800,,
2005-01-20 00:00:00+00:00,24.565000534057617,24.575000762939453,24.09000015258789,24.31999969482422,1292600,,
2005-01-21 00:00:00+00:00,24.399999618530277,24.59000015258789,24.26000022888184,24.334999084472656,393200,,
2005-01-24 00:00:00+00:00,24.229999542236328,24.4950008392334,23.940000534057617,24.399999618530277,733800,,
2005-01-25 00:00:00+00:00,24.34000015258789,24.790000915527344,24.34000015258789,24.725000381469727,1078800,,
2005-01-26 00:00:00+00:00,24.78499984741211,25.030000686645508,24.700000762939453,24.950000762939453,768400,,
2005-01-27 00:00:00+00:00,24.88999938964844,25.5,24.875,25.375,724600,,
2005-01-28 00:00:00+00:00,25.5,25.5,25.229999542236328,25.479999542236328,466200,,
2005-01-31 00:00:00+00:00,25.5,25.75,25.459999084472656,25.71500015258789,630000,,
2005-02-01 00:00:00+00:00,25.600000381469727,25.834999084472656,25.375,25.799999237060547,879600,,
2005-02-02 00:00:00+00:00,25.71999931335449,25.84499931335449,25.46999931335449,25.63500022888184,584400,,
2005-02-03 00:00:00+00:00,25.815000534057617,25.825000762939453,25.309999465942383,25.4950008392334,593000,,
2005-02-04 00:00:00+00:00,25.434999465942383,25.540000915527344,25.309999465942383,25.475000381469727,408000,,
2005-02-07 00:00:00+00:00,25.559999465942383,25.684999465942383,25.34499931335449,25.530000686645508,313800,,
2005-02-08 00:00:00+00:00,25.56999969482422,25.614999771118164,25.350000381469727,25.46999931335449,279800,,
2005-02-09 00:00:00+00:00,25.600000381469727,25.815000534057617,25.399999618530277,25.40999984741211,768600,,
2005-02-10 00:00:00+00:00,24.59499931335449,25.0,24.11000061035156,24.905000686645508,1141800,,
2005-02-11 00:00:00+00:00,24.184999465942383,24.38500022888184,22.51499938964844,22.670000076293945,6177000,,
2005-02-14 00:00:00+00:00,22.96999931335449,23.174999237060547,22.709999084472656,23.084999084472656,2086800,,
2005-02-15 00:00:00+00:00,23.024999618530277,23.174999237060547,22.684999465942383,22.899999618530277,1501600,,
2005-02-16 00:00:00+00:00,22.96500015258789,23.084999084472656,22.82999992370605,23.024999618530277,1308200,,
2005-02-17 00:00:00+00:00,23.1200008392334,23.1200008392334,22.7549991607666,22.834999084472656,687000,,
2005-02-18 00:00:00+00:00,22.924999237060547,22.96999931335449,22.7450008392334,22.799999237060547,521600,,
2005-02-22 00:00:00+00:00,22.950000762939453,22.950000762939453,22.25,22.40999984741211,1058400,,
2005-02-23 00:00:00+00:00,22.46500015258789,22.7450008392334,22.38500022888184,22.665000915527344,605600,,
2005-02-24 00:00:00+00:00,22.725000381469727,22.8799991607666,22.625,22.80500030517578,552800,,
2005-02-25 00:00:00+00:00,22.774999618530277,23.020000457763672,22.709999084472656,22.96500015258789,738800,,
2005-02-28 00:00:00+00:00,22.834999084472656,23.024999618530277,22.75,22.989999771118164,489200,,
2005-03-01 00:00:00+00:00,22.899999618530277,23.51499938964844,22.899999618530277,23.295000076293945,1114600,,
2005-03-02 00:00:00+00:00,23.5,23.5,22.799999237060547,23.05500030517578,575600,,
2005-03-03 00:00:00+00:00,23.06999969482422,23.125,22.82999992370605,23.01000022888184,447600,,
2005-03-04 00:00:00+00:00,23.084999084472656,23.239999771118164,22.989999771118164,23.01000022888184,296800,,
2005-03-07 00:00:00+00:00,23.084999084472656,23.48500061035156,23.024999618530277,23.3700008392334,408400,,
2005-03-08 00:00:00+00:00,23.45499992370605,23.479999542236328,23.190000534057617,23.25,452600,,
2005-03-09 00:00:00+00:00,23.290000915527344,23.290000915527344,23.045000076293945,23.184999465942383,285800,,
2005-03-10 00:00:00+00:00,23.26499938964844,23.350000381469727,23.049999237060547,23.274999618530277,289600,,
2005-03-11 00:00:00+00:00,23.13999938964844,23.350000381469727,22.70499992370605,22.93000030517578,565200,,
2005-03-14 00:00:00+00:00,22.915000915527344,23.21500015258789,22.71999931335449,23.104999542236328,403800,,
2005-03-15 00:00:00+00:00,22.98500061035156,23.34000015258789,22.950000762939453,23.23500061035156,415400,,
2005-03-16 00:00:00+00:00,23.13999938964844,23.5049991607666,22.834999084472656,22.920000076293945,336600,,
2005-03-17 00:00:00+00:00,23.01499938964844,23.084999084472656,22.684999465942383,22.725000381469727,488000,,
2005-03-18 00:00:00+00:00,22.86000061035156,22.950000762939453,22.604999542236328,22.700000762939453,643800,,
2005-03-21 00:00:00+00:00,22.825000762939453,22.834999084472656,22.5,22.63999938964844,304200,,
2005-03-22 00:00:00+00:00,22.5049991607666,22.875,22.5049991607666,22.6200008392334,466400,,
2005-03-23 00:00:00+00:00,22.5049991607666,22.684999465942383,22.274999618530277,22.354999542236328,716400,,
2005-03-24 00:00:00+00:00,22.3700008392334,22.5,22.06999969482422,22.239999771118164,683200,,
2005-03-28 00:00:00+00:00,22.3799991607666,22.3799991607666,22.040000915527344,22.125,584800,,
2005-03-29 00:00:00+00:00,22.18000030517578,22.48500061035156,22.100000381469727,22.1299991607666,755200,,
2005-03-30 00:00:00+00:00,22.114999771118164,22.375,22.075000762939453,22.209999084472656,479000,,
2005-03-31 00:00:00+00:00,22.325000762939453,22.325000762939453,21.96999931335449,22.100000381469727,498600,,
2005-04-01 00:00:00+00:00,22.184999465942383,22.565000534057617,22.125,22.530000686645508,504000,,
2005-04-04 00:00:00+00:00,22.420000076293945,22.440000534057617,21.700000762939453,22.024999618530277,817600,,
2005-04-05 00:00:00+00:00,21.93000030517578,22.280000686645508,21.815000534057617,22.239999771118164,584000,,
2005-04-06 00:00:00+00:00,22.170000076293945,22.299999237060547,21.9950008392334,22.125,506400,,
2005-04-07 00:00:00+00:00,22.075000762939453,22.155000686645508,21.950000762939453,22.075000762939453,660000,,
2005-04-08 00:00:00+00:00,22.024999618530277,22.170000076293945,21.3799991607666,22.075000762939453,826400,,
2005-04-11 00:00:00+00:00,22.045000076293945,22.184999465942383,21.84499931335449,22.01000022888184,334400,,
2005-04-12 00:00:00+00:00,22.030000686645508,22.065000534057617,21.834999084472656,21.959999084472656,489600,,
2005-04-13 00:00:00+00:00,21.924999237060547,22.059999465942383,21.875,21.959999084472656,617200,,
2005-04-14 00:00:00+00:00,22.040000915527344,22.065000534057617,21.895000457763672,21.96999931335449,769200,,
2005-04-15 00:00:00+00:00,21.895000457763672,22.540000915527344,21.8700008392334,22.059999465942383,1116600,,
2005-04-18 00:00:00+00:00,22.1200008392334,22.75,22.030000686645508,22.57999992370605,499600,,
2005-04-19 00:00:00+00:00,22.51000022888184,22.940000534057617,22.46999931335449,22.63999938964844,837600,,
2005-04-20 00:00:00+00:00,22.625,22.649999618530277,21.88500022888184,22.059999465942383,820800,,
2005-04-21 00:00:00+00:00,22.145000457763672,22.21999931335449,21.950000762939453,22.209999084472656,1290400,,
2005-04-22 00:00:00+00:00,22.28499984741211,22.46999931335449,21.989999771118164,22.09000015258789,504400,,
2005-04-25 00:00:00+00:00,22.21500015258789,22.59499931335449,22.024999618530277,22.59499931335449,671200,,
2005-04-26 00:00:00+00:00,22.815000534057617,24.270000457763672,22.655000686645508,23.850000381469727,1268800,,
2005-04-27 00:00:00+00:00,23.774999618530277,24.024999618530277,23.649999618530277,24.0049991607666,872800,,
2005-04-28 00:00:00+00:00,23.950000762939453,24.01000022888184,23.5,23.88500022888184,555600,,
2005-04-29 00:00:00+00:00,23.875,24.36000061035156,23.76000022888184,24.334999084472656,606000,,
2005-05-02 00:00:00+00:00,24.395000457763672,24.84499931335449,24.31999969482422,24.84000015258789,885200,,
2005-05-03 00:00:00+00:00,24.604999542236328,25.020000457763672,24.604999542236328,24.7549991607666,475200,,
2005-05-04 00:00:00+00:00,24.8700008392334,25.0049991607666,24.799999237060547,24.94499969482422,484800,,
2005-05-05 00:00:00+00:00,24.875,24.875,24.13500022888184,24.155000686645508,826800,,
2005-05-06 00:00:00+00:00,24.30500030517578,24.30500030517578,23.80500030517578,24.149999618530277,849200,,
2005-05-09 00:00:00+00:00,24.20499992370605,24.434999465942383,24.100000381469727,24.31999969482422,546800,,
2005-05-10 00:00:00+00:00,24.31999969482422,24.899999618530277,24.19499969482422,24.520000457763672,926400,,
2005-05-11 00:00:00+00:00,24.530000686645508,24.88999938964844,24.200000762939453,24.729999542236328,555600,,
2005-05-12 00:00:00+00:00,24.700000762939453,24.7549991607666,24.375,24.479999542236328,800000,,
2005-05-13 00:00:00+00:00,24.57999992370605,24.59499931335449,24.125,24.315000534057617,378600,,
2005-05-16 00:00:00+00:00,24.32999992370605,24.545000076293945,24.125,24.4950008392334,448200,,
2005-05-17 00:00:00+00:00,24.350000381469727,24.57999992370605,24.225000381469727,24.549999237060547,247200,,
2005-05-18 00:00:00+00:00,24.489999771118164,24.725000381469727,24.46999931335449,24.709999084472656,276000,,
2005-05-19 00:00:00+00:00,24.739999771118164,25.0,24.63500022888184,24.98500061035156,492200,,
2005-05-20 00:00:00+00:00,24.854999542236328,24.88999938964844,24.614999771118164,24.665000915527344,444000,,
2005-05-23 00:00:00+00:00,24.584999084472656,24.739999771118164,24.334999084472656,24.354999542236328,673400,,
2005-05-24 00:00:00+00:00,24.434999465942383,24.709999084472656,24.2450008392334,24.459999084472656,687800,,
2005-05-25 00:00:00+00:00,24.25,24.290000915527344,23.88500022888184,24.114999771118164,419600,,
2005-05-26 00:00:00+00:00,24.13500022888184,24.549999237060547,24.13500022888184,24.524999618530277,392000,,
2005-05-27 00:00:00+00:00,24.32999992370605,24.684999465942383,24.28499984741211,24.600000381469727,266400,,
2005-05-31 00:00:00+00:00,24.69499969482422,25.024999618530277,24.65999984741211,24.825000762939453,812800,,
2005-06-01 00:00:00+00:00,24.770000457763672,25.739999771118164,24.770000457763672,25.649999618530277,1403800,,
2005-06-02 00:00:00+00:00,25.649999618530277,26.200000762939453,25.395000457763672,25.934999465942383,1070800,,
2005-06-03 00:00:00+00:00,26.0,26.0,25.7450008392334,25.795000076293945,556400,,
2005-06-06 00:00:00+00:00,25.75,25.924999237060547,25.584999084472656,25.81999969482422,215400,,
2005-06-07 00:00:00+00:00,25.875,26.0,25.71500015258789,25.7450008392334,225600,,
2005-06-08 00:00:00+00:00,25.76000022888184,25.875,25.38500022888184,25.38999938964844,331400,,
2005-06-09 00:00:00+00:00,25.38500022888184,25.86000061035156,25.295000076293945,25.86000061035156,457800,,
2005-06-10 00:00:00+00:00,25.98500061035156,26.149999618530277,25.81999969482422,26.114999771118164,540000,,
2005-06-13 00:00:00+00:00,26.100000381469727,26.86000061035156,25.200000762939453,26.59499931335449,943800,,
2005-06-14 00:00:00+00:00,26.674999237060547,27.0,26.364999771118164,26.709999084472656,970400,,
2005-06-15 00:00:00+00:00,26.834999084472656,26.905000686645508,26.459999084472656,26.854999542236328,437600,,
2005-06-16 00:00:00+00:00,26.854999542236328,26.96999931335449,26.71999931335449,26.90999984741211,568400,,
2005-06-17 00:00:00+00:00,26.600000381469727,26.924999237060547,26.200000762939453,26.239999771118164,1033200,,
2005-06-20 00:00:00+00:00,26.174999237060547,26.225000381469727,25.57999992370605,25.96999931335449,769400,,
2005-06-21 00:00:00+00:00,25.84499931335449,25.934999465942383,25.70499992370605,25.795000076293945,533000,,
2005-06-22 00:00:00+00:00,25.674999237060547,25.899999618530277,25.45499992370605,25.520000457763672,642200,,
2005-06-23 00:00:00+00:00,25.475000381469727,25.59000015258789,25.209999084472656,25.21999931335449,450200,,
2005-06-24 00:00:00+00:00,25.155000686645508,25.399999618530277,24.63999938964844,24.684999465942383,657600,,
2005-06-27 00:00:00+00:00,24.850000381469727,24.88500022888184,24.489999771118164,24.76000022888184,729400,,
2005-06-28 00:00:00+00:00,24.649999618530277,25.2450008392334,24.61000061035156,25.20499992370605,432000,,
2005-06-29 00:00:00+00:00,25.059999465942383,25.36000061035156,25.059999465942383,25.25,377800,,
2005-06-30 00:00:00+00:00,25.11000061035156,25.434999465942383,25.11000061035156,25.15999984741211,269800,,
2005-07-01 00:00:00+00:00,25.09000015258789,25.424999237060547,25.059999465942383,25.3700008392334,278600,,
2005-07-05 00:00:00+00:00,25.48500061035156,25.4950008392334,25.229999542236328,25.45499992370605,264800,,
2005-07-06 00:00:00+00:00,25.399999618530277,25.48500061035156,25.274999618530277,25.299999237060547,430600,,
2005-07-07 00:00:00+00:00,25.25,25.375,25.030000686645508,25.290000915527344,350800,,
2005-07-08 00:00:00+00:00,25.21999931335449,25.420000076293945,25.21999931335449,25.334999084472656,360200,,
2005-07-11 00:00:00+00:00,25.375,25.56999969482422,25.299999237060547,25.51000022888184,400200,,
2005-07-12 00:00:00+00:00,25.524999618530277,26.55500030517578,25.40999984741211,26.26000022888184,784800,,
2005-07-13 00:00:00+00:00,26.395000457763672,26.71999931335449,26.11000061035156,26.55500030517578,643800,,
2005-07-14 00:00:00+00:00,26.700000762939453,26.895000457763672,26.5,26.799999237060547,702400,,
2005-07-15 00:00:00+00:00,26.78499984741211,27.3799991607666,26.649999618530277,27.30500030517578,896000,,
2005-07-18 00:00:00+00:00,27.26499938964844,28.364999771118164,27.225000381469727,28.030000686645508,1594400,,
2005-07-19 00:00:00+00:00,27.8700008392334,28.315000534057617,27.81999969482422,28.200000762939453,1843800,,
2005-07-20 00:00:00+00:00,28.104999542236328,28.5,27.95499992370605,28.489999771118164,702800,,
2005-07-21 00:00:00+00:00,28.520000457763672,28.665000915527344,28.424999237060547,28.5049991607666,708800,,
2005-07-22 00:00:00+00:00,28.559999465942383,28.71500015258789,28.489999771118164,28.670000076293945,304600,,
2005-07-25 00:00:00+00:00,28.68000030517578,28.84499931335449,28.31999969482422,28.48500061035156,964800,,
2005-07-26 00:00:00+00:00,28.405000686645508,28.71500015258789,28.26499938964844,28.65999984741211,693400,,
2005-07-27 00:00:00+00:00,28.559999465942383,28.875,28.15999984741211,28.774999618530277,1014400,,
2005-07-28 00:00:00+00:00,28.8700008392334,29.415000915527344,28.75,29.229999542236328,707600,,
2005-07-29 00:00:00+00:00,29.049999237060547,29.290000915527344,28.780000686645508,29.059999465942383,1089200,,
2005-08-01 00:00:00+00:00,28.979999542236328,29.325000762939453,28.8700008392334,29.229999542236328,498600,,
2005-08-02 00:00:00+00:00,29.15999984741211,29.34499931335449,29.13500022888184,29.2450008392334,673800,,
2005-08-03 00:00:00+00:00,29.15999984741211,29.18000030517578,28.96500015258789,29.065000534057617,822200,,
2005-08-04 00:00:00+00:00,29.01000022888184,29.8700008392334,28.90999984741211,29.709999084472656,1205200,,
2005-08-05 00:00:00+00:00,29.549999237060547,29.82999992370605,29.40999984741211,29.73500061035156,606600,,
2005-08-08 00:00:00+00:00,29.75,29.78499984741211,29.5,29.69499969482422,378600,,
2005-08-09 00:00:00+00:00,29.59000015258789,29.71500015258789,29.3799991607666,29.649999618530277,350800,,
2005-08-10 00:00:00+00:00,29.655000686645508,29.790000915527344,29.225000381469727,29.375,501800,,
2005-08-11 00:00:00+00:00,29.450000762939453,29.4950008392334,29.18000030517578,29.354999542236328,475600,,
2005-08-12 00:00:00+00:00,29.295000076293945,29.665000915527344,28.69499969482422,29.530000686645508,468800,,
2005-08-15 00:00:00+00:00,29.61000061035156,29.665000915527344,29.19499969482422,29.59000015258789,351000,,
2005-08-16 00:00:00+00:00,29.375,29.674999237060547,29.229999542236328,29.40999984741211,440600,,
2005-08-17 00:00:00+00:00,29.270000457763672,29.625,29.25,29.51000022888184,198200,,
2005-08-18 00:00:00+00:00,29.614999771118164,29.614999771118164,29.104999542236328,29.21999931335449,506800,,
2005-08-19 00:00:00+00:00,29.25,29.28499984741211,28.200000762939453,28.98500061035156,645600,,
2005-08-22 00:00:00+00:00,28.905000686645508,29.270000457763672,28.905000686645508,29.239999771118164,379200,,
2005-08-23 00:00:00+00:00,29.25,29.26499938964844,28.899999618530277,29.190000534057617,227000,,
2005-08-24 00:00:00+00:00,29.100000381469727,29.295000076293945,28.34499931335449,28.475000381469727,574200,,
2005-08-25 00:00:00+00:00,28.364999771118164,28.950000762939453,28.299999237060547,28.7450008392334,384800,,
2005-08-26 00:00:00+00:00,28.75,28.75,28.26000022888184,28.4950008392334,338000,,
2005-08-29 00:00:00+00:00,28.5,28.93000030517578,28.21999931335449,28.729999542236328,319000,,
2005-08-30 00:00:00+00:00,28.545000076293945,29.03499984741211,28.48500061035156,28.65999984741211,418000,,
2005-08-31 00:00:00+00:00,28.5,29.075000762939453,28.30500030517578,29.065000534057617,405400,,
2005-09-01 00:00:00+00:00,29.13500022888184,29.32999992370605,28.674999237060547,28.899999618530277,480600,,
2005-09-02 00:00:00+00:00,29.045000076293945,29.25,28.739999771118164,28.899999618530277,509800,,
2005-09-06 00:00:00+00:00,29.114999771118164,29.23500061035156,28.899999618530277,29.024999618530277,360400,,
2005-09-07 00:00:00+00:00,29.1200008392334,29.184999465942383,28.899999618530277,29.13999938964844,435400,,
2005-09-08 00:00:00+00:00,29.145000457763672,29.28499984741211,28.905000686645508,29.045000076293945,210800,,
2005-09-09 00:00:00+00:00,29.149999618530277,29.545000076293945,28.950000762939453,29.26000022888184,327600,,
2005-09-12 00:00:00+00:00,29.25,29.34499931335449,29.040000915527344,29.075000762939453,234000,,
2005-09-13 00:00:00+00:00,29.149999618530277,29.149999618530277,28.809999465942383,28.915000915527344,309400,,
2005-09-14 00:00:00+00:00,28.95499992370605,29.0,28.45499992370605,28.70499992370605,468200,,
2005-09-15 00:00:00+00:00,28.7450008392334,28.905000686645508,28.545000076293945,28.559999465942383,316600,,
2005-09-16 00:00:00+00:00,28.520000457763672,28.780000686645508,28.375,28.56999969482422,677600,,
2005-09-19 00:00:00+00:00,28.600000381469727,28.670000076293945,28.295000076293945,28.405000686645508,275600,,
2005-09-20 00:00:00+00:00,28.45499992370605,28.61000061035156,28.100000381469727,28.2549991607666,371800,,
2005-09-21 00:00:00+00:00,28.104999542236328,28.334999084472656,26.88999938964844,27.36000061035156,1008800,,
2005-09-22 00:00:00+00:00,27.325000762939453,27.799999237060547,27.30500030517578,27.559999465942383,1281200,,
2005-09-23 00:00:00+00:00,27.700000762939453,28.459999084472656,27.51000022888184,27.959999084472656,1002000,,
2005-09-26 00:00:00+00:00,28.34499931335449,28.5,28.075000762939453,28.26499938964844,638200,,
2005-09-27 00:00:00+00:00,28.46999931335449,28.63500022888184,28.26000022888184,28.354999542236328,621000,,
2005-09-28 00:00:00+00:00,28.5,28.540000915527344,28.0,28.170000076293945,390800,,
2005-09-29 00:00:00+00:00,28.209999084472656,28.920000076293945,28.084999084472656,28.59499931335449,479800,,
2005-09-30 00:00:00+00:00,28.625,28.989999771118164,28.350000381469727,28.575000762939453,692000,,
2005-10-03 00:00:00+00:00,28.625,28.625,28.03499984741211,28.375,546800,,
2005-10-04 00:00:00+00:00,28.545000076293945,28.565000534057617,28.0049991607666,28.020000457763672,383000,,
2005-10-05 00:00:00+00:00,28.170000076293945,28.18000030517578,27.61000061035156,27.625,589600,,
2005-10-06 00:00:00+00:00,27.655000686645508,28.0049991607666,27.399999618530277,27.770000457763672,685800,,
2005-10-07 00:00:00+00:00,27.8799991607666,28.125,27.5,27.63500022888184,541400,,
2005-10-10 00:00:00+00:00,27.770000457763672,28.155000686645508,27.524999618530277,28.030000686645508,463200,,
2005-10-11 00:00:00+00:00,27.940000534057617,28.239999771118164,27.940000534057617,28.0049991607666,519800,,
2005-10-12 00:00:00+00:00,27.94499969482422,28.049999237060547,27.53499984741211,27.70499992370605,364200,,
2005-10-13 00:00:00+00:00,27.5,27.75,27.325000762939453,27.434999465942383,322800,,
2005-10-14 00:00:00+00:00,27.524999618530277,27.674999237060547,27.30500030517578,27.524999618530277,338600,,
2005-10-17 00:00:00+00:00,27.59000015258789,27.75,27.20499992370605,27.5,265000,,
2005-10-18 00:00:00+00:00,27.5,27.82999992370605,27.2450008392334,27.299999237060547,366400,,
2005-10-19 00:00:00+00:00,27.25,27.549999237060547,27.145000457763672,27.5,584000,,
2005-10-20 00:00:00+00:00,27.30500030517578,27.5,26.854999542236328,27.18000030517578,609200,,
2005-10-21 00:00:00+00:00,27.350000381469727,27.46999931335449,27.114999771118164,27.26000022888184,347800,,
2005-10-24 00:00:00+00:00,27.34000015258789,27.5,27.0,27.420000076293945,720800,,
2005-10-25 00:00:00+00:00,27.399999618530277,27.6299991607666,27.315000534057617,27.475000381469727,693200,,
2005-10-26 00:00:00+00:00,27.549999237060547,29.48500061035156,27.364999771118164,28.78499984741211,1122800,,
2005-10-27 00:00:00+00:00,28.899999618530277,29.09499931335449,28.114999771118164,28.26000022888184,499600,,
2005-10-28 00:00:00+00:00,28.530000686645508,29.07999992370605,28.45499992370605,28.924999237060547,725400,,
2005-10-31 00:00:00+00:00,29.084999084472656,29.18000030517578,28.604999542236328,28.780000686645508,454400,,
2005-11-01 00:00:00+00:00,28.63999938964844,30.07999992370605,28.57999992370605,29.815000534057617,886000,,
2005-11-02 00:00:00+00:00,29.795000076293945,30.69499969482422,29.78499984741211,30.225000381469727,1014000,,
2005-11-03 00:00:00+00:00,29.145000457763672,29.82999992370605,29.104999542236328,29.440000534057617,982200,,
2005-11-04 00:00:00+00:00,29.3700008392334,29.5,29.03499984741211,29.209999084472656,368000,,
2005-11-07 00:00:00+00:00,29.100000381469727,29.315000534057617,28.899999618530277,29.049999237060547,552400,,
2005-11-08 00:00:00+00:00,28.95499992370605,29.26000022888184,28.78499984741211,29.09000015258789,529800,,
2005-11-09 00:00:00+00:00,29.149999618530277,29.5,28.924999237060547,29.5,423000,,
2005-11-10 00:00:00+00:00,29.4950008392334,30.354999542236328,29.45499992370605,30.184999465942383,796800,,
2005-11-11 00:00:00+00:00,30.25,30.63999938964844,29.88999938964844,29.989999771118164,624800,,
2005-11-14 00:00:00+00:00,30.614999771118164,30.614999771118164,30.075000762939453,30.21999931335449,529200,,
2005-11-15 00:00:00+00:00,30.31999969482422,30.51000022888184,30.09499931335449,30.395000457763672,503800,,
2005-11-16 00:00:00+00:00,30.545000076293945,30.604999542236328,30.1200008392334,30.21999931335449,369800,,
2005-11-17 00:00:00+00:00,30.38999938964844,30.854999542236328,30.299999237060547,30.76000022888184,547800,,
2005-11-18 00:00:00+00:00,30.8799991607666,30.915000915527344,30.559999465942383,30.7450008392334,538400,,
2005-11-21 00:00:00+00:00,30.81999969482422,30.98500061035156,30.59000015258789,30.875,491000,,
2005-11-22 00:00:00+00:00,30.84000015258789,30.950000762939453,30.63500022888184,30.75,467800,,
2005-11-23 00:00:00+00:00,30.71999931335449,30.850000381469727,30.604999542236328,30.80500030517578,222600,,
2005-11-25 00:00:00+00:00,30.899999618530277,31.1200008392334,30.75,30.924999237060547,129800,,
2005-11-28 00:00:00+00:00,31.20499992370605,31.375,30.290000915527344,30.48500061035156,678400,,
2005-11-29 00:00:00+00:00,30.59499931335449,30.70499992370605,30.25,30.48500061035156,378800,,
2005-11-30 00:00:00+00:00,30.540000915527344,30.96999931335449,30.420000076293945,30.65999984741211,379600,,
2005-12-01 00:00:00+00:00,30.799999237060547,31.0,30.51499938964844,30.924999237060547,502400,,
2005-12-02 00:00:00+00:00,30.950000762939453,30.95499992370605,30.649999618530277,30.75,526400,,
2005-12-05 00:00:00+00:00,30.71999931335449,31.395000457763672,30.55500030517578,31.104999542236328,587200,,
2005-12-06 00:00:00+00:00,31.19499969482422,31.375,30.924999237060547,31.0,504200,,
2005-12-07 00:00:00+00:00,31.03499984741211,31.049999237060547,30.584999084472656,30.90999984741211,494200,,
2005-12-08 00:00:00+00:00,30.9950008392334,30.9950008392334,30.700000762939453,30.834999084472656,593600,,
2005-12-09 00:00:00+00:00,30.8700008392334,30.905000686645508,30.520000457763672,30.674999237060547,350000,,
2005-12-12 00:00:00+00:00,30.725000381469727,31.104999542236328,30.09000015258789,30.26499938964844,776800,,
2005-12-13 00:00:00+00:00,30.225000381469727,31.44499969482422,30.184999465942383,31.0,608200,,
2005-12-14 00:00:00+00:00,31.045000076293945,31.799999237060547,30.95499992370605,31.76000022888184,592800,,
2005-12-15 00:00:00+00:00,30.65999984741211,30.950000762939453,30.049999237060547,30.26499938964844,1018400,,
2005-12-16 00:00:00+00:00,30.299999237060547,30.55500030517578,30.05500030517578,30.32999992370605,522600,,
2005-12-19 00:00:00+00:00,30.34000015258789,30.34000015258789,29.2549991607666,29.34000015258789,623800,,
2005-12-20 00:00:00+00:00,29.479999542236328,29.56999969482422,29.190000534057617,29.325000762939453,511800,,
2005-12-21 00:00:00+00:00,29.395000457763672,29.674999237060547,28.940000534057617,28.975000381469727,633600,,
2005-12-22 00:00:00+00:00,29.125,29.125,28.600000381469727,28.75,897400,,
2005-12-23 00:00:00+00:00,28.899999618530277,29.6200008392334,28.565000534057617,29.420000076293945,565800,,
2005-12-27 00:00:00+00:00,29.43000030517578,29.979999542236328,29.350000381469727,29.44499969482422,449200,,
2005-12-28 00:00:00+00:00,29.584999084472656,30.020000457763672,29.584999084472656,29.875,454800,,
2005-12-29 00:00:00+00:00,29.979999542236328,30.18000030517578,29.625,29.69499969482422,232000,,
2005-12-30 00:00:00+00:00,29.6299991607666,29.71999931335449,29.325000762939453,29.440000534057617,364400,,
2006-01-03 00:00:00+00:00,29.424999237060547,29.600000381469727,29.06999969482422,29.30500030517578,877000,,
2006-01-04 00:00:00+00:00,29.184999465942383,29.354999542236328,29.05500030517578,29.21500015258789,864000,,
2006-01-05 00:00:00+00:00,29.104999542236328,29.350000381469727,28.934999465942383,29.045000076293945,563400,,
2006-01-06 00:00:00+00:00,29.21999931335449,29.479999542236328,29.024999618530277,29.34000015258789,308400,,
2006-01-09 00:00:00+00:00,29.375,29.80500030517578,29.05500030517578,29.424999237060547,429600,,
2006-01-10 00:00:00+00:00,29.239999771118164,29.34000015258789,29.06999969482422,29.200000762939453,478200,,
2006-01-11 00:00:00+00:00,29.190000534057617,29.315000534057617,28.940000534057617,28.940000534057617,519400,,
2006-01-12 00:00:00+00:00,28.950000762939453,29.0,28.32999992370605,28.63999938964844,608600,,
2006-01-13 00:00:00+00:00,28.76499938964844,29.0,28.73500061035156,28.850000381469727,234600,,
2006-01-17 00:00:00+00:00,28.674999237060547,28.834999084472656,28.625,28.73500061035156,281000,,
2006-01-18 00:00:00+00:00,28.61000061035156,28.86000061035156,28.530000686645508,28.700000762939453,279400,,
2006-01-19 00:00:00+00:00,28.895000457763672,28.959999084472656,28.7450008392334,28.905000686645508,252000,,
