date,SRPT_Open,SRPT_High,SRPT_Low,SRPT_Close,SRPT_Volume,SRPT_Dividends,SRPT_Stock Splits
2013-09-03 00:00:00+00:00,34.4900016784668,35.63999938964844,34.45000076293945,35.5,957400,,
2013-09-04 00:00:00+00:00,35.58000183105469,36.5,35.31999969482422,36.310001373291016,825600,,
2013-09-05 00:00:00+00:00,36.310001373291016,36.72999954223633,35.900001525878906,36.41999816894531,583500,,
2013-09-06 00:00:00+00:00,36.869998931884766,37.47999954223633,36.15999984741211,36.720001220703125,1001100,,
2013-09-09 00:00:00+00:00,36.68000030517578,37.36000061035156,36.29999923706055,36.97999954223633,819700,,
2013-09-10 00:00:00+00:00,37.16999816894531,37.29999923706055,36.400001525878906,36.97999954223633,620100,,
2013-09-11 00:00:00+00:00,36.79999923706055,37.04999923706055,36.15999984741211,36.290000915527344,580400,,
2013-09-12 00:00:00+00:00,36.15999984741211,37.29999923706055,35.310001373291016,36.720001220703125,917800,,
2013-09-13 00:00:00+00:00,36.77999877929688,38.15999984741211,36.70000076293945,37.209999084472656,1788700,,
2013-09-16 00:00:00+00:00,37.59999847412109,38.540000915527344,36.08000183105469,36.36000061035156,1593800,,
2013-09-17 00:00:00+00:00,36.25,37.150001525878906,35.91999816894531,37.02000045776367,796400,,
2013-09-18 00:00:00+00:00,37.70000076293945,37.70000076293945,36.43999862670898,36.86000061035156,918000,,
2013-09-19 00:00:00+00:00,36.9900016784668,37.41999816894531,36.16999816894531,36.68999862670898,1514200,,
2013-09-20 00:00:00+00:00,37.790000915527344,46.15999984741211,36.06999969482422,43.29999923706055,15737700,,
2013-09-23 00:00:00+00:00,43.40999984741211,49.18999862670898,43.400001525878906,47.970001220703125,6580100,,
2013-09-24 00:00:00+00:00,47.79999923706055,48.77999877929688,46.630001068115234,47.61000061035156,2693700,,
2013-09-25 00:00:00+00:00,47.5,49.61000061035156,46.04999923706055,46.43999862670898,2332600,,
2013-09-26 00:00:00+00:00,44.95000076293945,47.66999816894531,43.63999938964844,46.52000045776367,2697600,,
2013-09-27 00:00:00+00:00,46.5,47.75,46.25,46.790000915527344,899000,,
2013-09-30 00:00:00+00:00,46.13999938964844,48.2599983215332,45.72999954223633,47.22999954223633,1262300,,
2013-10-01 00:00:00+00:00,47.34000015258789,47.7599983215332,46.869998931884766,47.52000045776367,1213900,,
2013-10-02 00:00:00+00:00,47.16999816894531,48.459999084472656,46.63999938964844,48.02999877929688,1244600,,
2013-10-03 00:00:00+00:00,48.61000061035156,52.20000076293945,48.31999969482422,50.68000030517578,3251800,,
2013-10-04 00:00:00+00:00,50.790000915527344,54.41999816894531,50.709999084472656,53.47999954223633,3290500,,
2013-10-07 00:00:00+00:00,52.720001220703125,55.61000061035156,52.27999877929688,53.810001373291016,2688900,,
2013-10-08 00:00:00+00:00,54.59999847412109,55.47999954223633,49.400001525878906,50.04999923706055,2907600,,
2013-10-09 00:00:00+00:00,49.86000061035156,50.310001373291016,43.59999847412109,44.41999816894531,4671900,,
2013-10-10 00:00:00+00:00,45.61000061035156,48.38999938964844,44.560001373291016,47.18000030517578,2888700,,
2013-10-11 00:00:00+00:00,47.18999862670898,48.720001220703125,46.06999969482422,46.650001525878906,1743400,,
2013-10-14 00:00:00+00:00,46.0,46.22999954223633,44.43000030517578,45.119998931884766,1942100,,
2013-10-15 00:00:00+00:00,45.11000061035156,46.59999847412109,44.7599983215332,45.130001068115234,1222400,,
2013-10-16 00:00:00+00:00,45.43999862670898,48.31999969482422,45.400001525878906,47.220001220703125,1280600,,
2013-10-17 00:00:00+00:00,47.52999877929688,47.59999847412109,45.34000015258789,46.04999923706055,1428800,,
2013-10-18 00:00:00+00:00,46.06999969482422,46.27000045776367,42.41999816894531,43.02000045776367,2720100,,
2013-10-21 00:00:00+00:00,42.97999954223633,43.709999084472656,41.31999969482422,41.4900016784668,1958400,,
2013-10-22 00:00:00+00:00,41.4900016784668,42.540000915527344,39.83000183105469,41.63999938964844,1550200,,
2013-10-23 00:00:00+00:00,41.56999969482422,42.79999923706055,40.130001068115234,42.290000915527344,1780700,,
2013-10-24 00:00:00+00:00,42.400001525878906,44.290000915527344,42.34999847412109,43.15999984741211,1285900,,
2013-10-25 00:00:00+00:00,43.310001373291016,44.02999877929688,42.41999816894531,42.77999877929688,804100,,
2013-10-28 00:00:00+00:00,42.7599983215332,43.43999862670898,41.5,42.34000015258789,843300,,
2013-10-29 00:00:00+00:00,42.27000045776367,42.70000076293945,40.86000061035156,41.88999938964844,1774300,,
2013-10-30 00:00:00+00:00,40.75,41.65999984741211,38.040000915527344,38.630001068115234,2861600,,
2013-10-31 00:00:00+00:00,38.90999984741211,40.119998931884766,38.25,38.91999816894531,1184000,,
2013-11-01 00:00:00+00:00,38.7599983215332,39.0,36.84999847412109,37.52000045776367,1672100,,
2013-11-04 00:00:00+00:00,38.36000061035156,39.459999084472656,37.29999923706055,37.93000030517578,1411900,,
2013-11-05 00:00:00+00:00,37.709999084472656,39.040000915527344,37.369998931884766,38.25,832000,,
2013-11-06 00:00:00+00:00,38.16999816894531,39.25,36.04999923706055,36.56999969482422,2033100,,
2013-11-07 00:00:00+00:00,36.790000915527344,37.459999084472656,34.29999923706055,34.59000015258789,1799900,,
2013-11-08 00:00:00+00:00,35.15999984741211,36.56999969482422,34.599998474121094,36.0,1080000,,
2013-11-11 00:00:00+00:00,36.459999084472656,37.79999923706055,36.09999847412109,36.560001373291016,1365100,,
2013-11-12 00:00:00+00:00,16.18000030517578,16.700000762939453,12.350000381469728,13.15999984741211,38507300,,
2013-11-13 00:00:00+00:00,13.109999656677246,13.1899995803833,12.119999885559082,12.890000343322754,10318500,,
2013-11-14 00:00:00+00:00,12.84000015258789,14.529999732971191,12.609999656677246,14.40999984741211,8621700,,
2013-11-15 00:00:00+00:00,14.56999969482422,14.68000030517578,13.760000228881836,14.369999885559082,5314900,,
2013-11-18 00:00:00+00:00,14.710000038146973,15.56999969482422,14.350000381469728,14.789999961853027,6058900,,
2013-11-19 00:00:00+00:00,14.880000114440918,15.229999542236328,14.5,15.050000190734863,2701300,,
2013-11-20 00:00:00+00:00,15.039999961853027,15.489999771118164,14.829999923706056,14.970000267028809,1700300,,
2013-11-21 00:00:00+00:00,15.130000114440918,15.5,14.899999618530272,15.4399995803833,1792200,,
2013-11-22 00:00:00+00:00,15.5,15.880000114440918,15.359999656677246,15.630000114440918,1457800,,
2013-11-25 00:00:00+00:00,15.789999961853027,16.68000030517578,15.6899995803833,16.510000228881836,2182500,,
2013-11-26 00:00:00+00:00,17.200000762939453,18.31999969482422,17.059999465942383,17.790000915527344,4143200,,
2013-11-27 00:00:00+00:00,17.799999237060547,17.93000030517578,17.0,17.579999923706055,2058400,,
2013-11-29 00:00:00+00:00,17.610000610351562,19.38999938964844,17.610000610351562,18.63999938964844,1918100,,
2013-12-02 00:00:00+00:00,18.799999237060547,19.170000076293945,17.850000381469727,18.350000381469727,2155400,,
2013-12-03 00:00:00+00:00,17.5,18.450000762939453,17.219999313354492,18.200000762939453,1599200,,
2013-12-04 00:00:00+00:00,18.100000381469727,18.729999542236328,18.0,18.700000762939453,1458200,,
2013-12-05 00:00:00+00:00,18.709999084472656,19.26000022888184,18.700000762939453,18.979999542236328,1019700,,
2013-12-06 00:00:00+00:00,18.309999465942383,18.700000762939453,17.799999237060547,18.06999969482422,1595400,,
2013-12-09 00:00:00+00:00,18.420000076293945,18.690000534057617,17.510000228881836,17.860000610351562,1345700,,
2013-12-10 00:00:00+00:00,17.8799991607666,18.11000061035156,17.600000381469727,17.790000915527344,730000,,
2013-12-11 00:00:00+00:00,17.739999771118164,18.0,17.290000915527344,17.40999984741211,972500,,
2013-12-12 00:00:00+00:00,18.690000534057617,20.850000381469727,18.25,20.709999084472656,7289100,,
2013-12-13 00:00:00+00:00,20.770000457763672,20.979999542236328,19.399999618530277,19.729999542236328,2114700,,
2013-12-16 00:00:00+00:00,19.76000022888184,19.959999084472656,18.920000076293945,19.030000686645508,1598000,,
2013-12-17 00:00:00+00:00,19.0,19.040000915527344,18.049999237060547,18.989999771118164,1557600,,
2013-12-18 00:00:00+00:00,18.989999771118164,19.790000915527344,18.739999771118164,18.81999969482422,1616500,,
2013-12-19 00:00:00+00:00,18.559999465942383,19.059999465942383,18.209999084472656,18.459999084472656,1366300,,
2013-12-20 00:00:00+00:00,18.549999237060547,19.709999084472656,18.46999931335449,19.549999237060547,2918200,,
2013-12-23 00:00:00+00:00,20.5,20.8700008392334,19.25,19.96999931335449,1788600,,
2013-12-24 00:00:00+00:00,19.90999984741211,20.18000030517578,19.65999984741211,20.01000022888184,528500,,
2013-12-26 00:00:00+00:00,20.6200008392334,20.6200008392334,19.690000534057617,20.0,1110800,,
2013-12-27 00:00:00+00:00,20.07999992370605,20.07999992370605,19.520000457763672,19.799999237060547,666000,,
2013-12-30 00:00:00+00:00,20.190000534057617,21.479999542236328,19.920000076293945,20.780000686645508,2253700,,
2013-12-31 00:00:00+00:00,20.93000030517578,21.059999465942383,20.229999542236328,20.3700008392334,1553200,,
2014-01-02 00:00:00+00:00,20.26000022888184,20.899999618530277,20.01000022888184,20.57999992370605,851300,,
2014-01-03 00:00:00+00:00,20.559999465942383,20.75,20.25,20.440000534057617,917200,,
2014-01-06 00:00:00+00:00,19.209999084472656,19.600000381469727,17.760000228881836,18.770000457763672,4226000,,
2014-01-07 00:00:00+00:00,18.76000022888184,18.90999984741211,17.829999923706055,17.90999984741211,1680000,,
2014-01-08 00:00:00+00:00,17.690000534057617,18.5,17.5,18.350000381469727,1655200,,
2014-01-09 00:00:00+00:00,18.489999771118164,19.350000381469727,18.25,19.239999771118164,1530300,,
2014-01-10 00:00:00+00:00,19.32999992370605,20.020000457763672,19.049999237060547,19.43000030517578,1498200,,
2014-01-13 00:00:00+00:00,19.86000061035156,21.280000686645508,19.5,20.07999992370605,2305300,,
2014-01-14 00:00:00+00:00,20.0,20.5,19.6299991607666,20.38999938964844,1208000,,
2014-01-15 00:00:00+00:00,20.38999938964844,20.5,19.790000915527344,19.979999542236328,1550200,,
2014-01-16 00:00:00+00:00,23.01000022888184,28.799999237060547,22.6200008392334,28.0,14412500,,
2014-01-17 00:00:00+00:00,27.3700008392334,28.5,26.149999618530277,26.780000686645508,3421100,,
2014-01-21 00:00:00+00:00,28.38999938964844,29.399999618530277,27.600000381469727,28.020000457763672,4104400,,
2014-01-22 00:00:00+00:00,28.170000076293945,28.21999931335449,27.049999237060547,27.36000061035156,1242400,,
2014-01-23 00:00:00+00:00,27.229999542236328,28.15999984741211,26.649999618530277,27.559999465942383,1208400,,
2014-01-24 00:00:00+00:00,27.229999542236328,27.489999771118164,24.799999237060547,25.440000534057617,2146200,,
2014-01-27 00:00:00+00:00,24.649999618530277,24.739999771118164,22.899999618530277,24.209999084472656,2036800,,
2014-01-28 00:00:00+00:00,24.100000381469727,25.299999237060547,24.0,25.149999618530277,1123100,,
2014-01-29 00:00:00+00:00,24.979999542236328,25.239999771118164,23.959999084472656,24.280000686645508,884600,,
2014-01-30 00:00:00+00:00,24.940000534057617,25.549999237060547,24.3700008392334,25.01000022888184,762800,,
2014-01-31 00:00:00+00:00,24.520000457763672,25.36000061035156,24.15999984741211,24.3799991607666,937600,,
2014-02-03 00:00:00+00:00,24.15999984741211,24.489999771118164,22.600000381469727,22.82999992370605,1612800,,
2014-02-04 00:00:00+00:00,22.8700008392334,23.76000022888184,22.76000022888184,22.959999084472656,972400,,
2014-02-05 00:00:00+00:00,23.799999237060547,25.299999237060547,22.950000762939453,25.1299991607666,2785700,,
2014-02-06 00:00:00+00:00,25.81999969482422,25.88999938964844,24.3799991607666,24.600000381469727,1637500,,
2014-02-07 00:00:00+00:00,24.799999237060547,26.31999969482422,24.799999237060547,25.86000061035156,1778400,,
2014-02-10 00:00:00+00:00,26.690000534057617,26.799999237060547,25.5,25.989999771118164,1108300,,
2014-02-11 00:00:00+00:00,26.09000015258789,27.0,25.979999542236328,26.57999992370605,1283500,,
2014-02-12 00:00:00+00:00,26.51000022888184,26.790000915527344,25.770000457763672,26.3799991607666,709100,,
2014-02-13 00:00:00+00:00,25.989999771118164,26.899999618530277,25.81999969482422,26.600000381469727,894400,,
2014-02-14 00:00:00+00:00,26.61000061035156,27.239999771118164,26.15999984741211,26.15999984741211,815500,,
2014-02-18 00:00:00+00:00,26.290000915527344,27.280000686645508,26.239999771118164,26.96999931335449,1354200,,
2014-02-19 00:00:00+00:00,27.0,27.1299991607666,26.5,26.65999984741211,616800,,
2014-02-20 00:00:00+00:00,26.65999984741211,27.61000061035156,26.290000915527344,27.559999465942383,937800,,
2014-02-21 00:00:00+00:00,27.700000762939453,28.729999542236328,27.239999771118164,27.920000076293945,2192300,,
2014-02-24 00:00:00+00:00,28.700000762939453,31.280000686645508,28.5,30.049999237060547,2877100,,
2014-02-25 00:00:00+00:00,30.350000381469727,31.1299991607666,29.020000457763672,30.18000030517578,1676000,,
2014-02-26 00:00:00+00:00,30.459999084472656,30.649999618530277,29.059999465942383,29.450000762939453,1637400,,
2014-02-27 00:00:00+00:00,29.8799991607666,29.90999984741211,27.600000381469727,29.86000061035156,2198800,,
2014-02-28 00:00:00+00:00,29.729999542236328,30.809999465942383,28.229999542236328,29.030000686645508,1416500,,
2014-03-03 00:00:00+00:00,28.479999542236328,29.3799991607666,28.1299991607666,28.36000061035156,1217200,,
2014-03-04 00:00:00+00:00,28.82999992370605,29.75,28.5,29.6200008392334,1030400,,
2014-03-05 00:00:00+00:00,29.549999237060547,30.3700008392334,29.40999984741211,30.290000915527344,1147700,,
2014-03-06 00:00:00+00:00,30.299999237060547,30.6200008392334,28.81999969482422,29.01000022888184,999400,,
2014-03-07 00:00:00+00:00,29.11000061035156,29.780000686645508,27.270000457763672,27.59000015258789,1831100,,
2014-03-10 00:00:00+00:00,27.399999618530277,28.0,26.799999237060547,27.290000915527344,855900,,
2014-03-11 00:00:00+00:00,27.21999931335449,28.0,26.600000381469727,26.790000915527344,890400,,
2014-03-12 00:00:00+00:00,26.979999542236328,28.950000762939453,26.93000030517578,28.600000381469727,1156700,,
2014-03-13 00:00:00+00:00,28.559999465942383,28.61000061035156,26.68000030517578,26.940000534057617,1089100,,
2014-03-14 00:00:00+00:00,26.76000022888184,27.290000915527344,26.13999938964844,27.1200008392334,773400,,
2014-03-17 00:00:00+00:00,27.3799991607666,27.850000381469727,26.989999771118164,27.3799991607666,724100,,
2014-03-18 00:00:00+00:00,27.950000762939453,28.309999465942383,27.299999237060547,28.149999618530277,759800,,
2014-03-19 00:00:00+00:00,28.200000762939453,28.959999084472656,27.51000022888184,28.670000076293945,903900,,
2014-03-20 00:00:00+00:00,28.489999771118164,29.0,27.700000762939453,27.940000534057617,485200,,
2014-03-21 00:00:00+00:00,28.34000015258789,28.450000762939453,26.540000915527344,26.600000381469727,1721900,,
2014-03-24 00:00:00+00:00,26.6299991607666,27.0,23.520000457763672,24.540000915527344,1482900,,
2014-03-25 00:00:00+00:00,24.799999237060547,25.350000381469727,23.700000762939453,23.959999084472656,810100,,
2014-03-26 00:00:00+00:00,24.239999771118164,24.3799991607666,22.489999771118164,22.989999771118164,1087500,,
2014-03-27 00:00:00+00:00,22.86000061035156,24.25,22.350000381469727,23.729999542236328,1022600,,
2014-03-28 00:00:00+00:00,23.700000762939453,24.149999618530277,23.149999618530277,23.530000686645508,943600,,
2014-03-31 00:00:00+00:00,23.76000022888184,24.399999618530277,23.309999465942383,24.030000686645508,573400,,
2014-04-01 00:00:00+00:00,24.26000022888184,25.979999542236328,24.26000022888184,25.709999084472656,903200,,
2014-04-02 00:00:00+00:00,26.13999938964844,26.450000762939453,25.06999969482422,25.21999931335449,924900,,
2014-04-03 00:00:00+00:00,25.170000076293945,25.75,23.75,24.26000022888184,772400,,
2014-04-04 00:00:00+00:00,24.420000076293945,24.690000534057617,22.530000686645508,23.049999237060547,985800,,
2014-04-07 00:00:00+00:00,22.979999542236328,25.40999984741211,21.75,24.729999542236328,2211200,,
2014-04-08 00:00:00+00:00,24.899999618530277,25.76000022888184,23.75,24.88999938964844,1661100,,
2014-04-09 00:00:00+00:00,25.25,26.11000061035156,25.200000762939453,25.799999237060547,1124600,,
2014-04-10 00:00:00+00:00,25.86000061035156,26.0,23.09000015258789,23.21999931335449,1525400,,
2014-04-11 00:00:00+00:00,22.8700008392334,23.57999992370605,22.0,22.18000030517578,1282800,,
2014-04-14 00:00:00+00:00,22.40999984741211,23.420000076293945,21.559999465942383,22.290000915527344,1228400,,
2014-04-15 00:00:00+00:00,22.5,23.200000762939453,20.88999938964844,22.670000076293945,1046900,,
2014-04-16 00:00:00+00:00,22.88999938964844,24.25,22.88999938964844,24.229999542236328,885600,,
2014-04-17 00:00:00+00:00,24.01000022888184,24.739999771118164,23.420000076293945,24.399999618530277,1001300,,
2014-04-21 00:00:00+00:00,40.0,40.0,33.56999969482422,33.97999954223633,13109300,,
2014-04-22 00:00:00+00:00,34.560001373291016,39.20000076293945,34.5,38.790000915527344,4306800,,
2014-04-23 00:00:00+00:00,37.59000015258789,39.810001373291016,37.2599983215332,38.90999984741211,2823900,,
2014-04-24 00:00:00+00:00,38.5,38.77000045776367,36.5099983215332,38.18999862670898,3172100,,
2014-04-25 00:00:00+00:00,37.369998931884766,38.130001068115234,36.36000061035156,36.70000076293945,1257900,,
2014-04-28 00:00:00+00:00,37.90999984741211,38.25,35.18000030517578,36.36000061035156,1412200,,
2014-04-29 00:00:00+00:00,36.29999923706055,37.58000183105469,36.2400016784668,37.11000061035156,848400,,
2014-04-30 00:00:00+00:00,36.68999862670898,37.2400016784668,36.2599983215332,37.130001068115234,615300,,
2014-05-01 00:00:00+00:00,37.2400016784668,38.2400016784668,36.5,36.880001068115234,978600,,
2014-05-02 00:00:00+00:00,36.81999969482422,36.93999862670898,35.77000045776367,36.08000183105469,831700,,
2014-05-05 00:00:00+00:00,35.68000030517578,36.77999877929688,35.0,36.619998931884766,653800,,
2014-05-06 00:00:00+00:00,36.2400016784668,36.470001220703125,35.43000030517578,35.790000915527344,671200,,
2014-05-07 00:00:00+00:00,35.81999969482422,35.81999969482422,33.5,34.279998779296875,1650100,,
2014-05-08 00:00:00+00:00,34.43000030517578,34.79999923706055,30.709999084472656,31.100000381469727,2356900,,
2014-05-09 00:00:00+00:00,31.049999237060547,32.43000030517578,30.479999542236328,32.06999969482422,1226300,,
2014-05-12 00:00:00+00:00,32.16999816894531,33.86000061035156,32.16999816894531,32.540000915527344,1362200,,
2014-05-13 00:00:00+00:00,32.599998474121094,34.34000015258789,32.45000076293945,34.060001373291016,1776100,,
2014-05-14 00:00:00+00:00,33.7599983215332,34.56999969482422,32.630001068115234,32.689998626708984,1083900,,
2014-05-15 00:00:00+00:00,32.40999984741211,32.939998626708984,31.32999992370605,32.380001068115234,925300,,
2014-05-16 00:00:00+00:00,32.31999969482422,32.939998626708984,30.899999618530277,31.420000076293945,861700,,
2014-05-19 00:00:00+00:00,31.1200008392334,32.099998474121094,31.059999465942383,31.6299991607666,922700,,
2014-05-20 00:00:00+00:00,31.46999931335449,32.0,30.309999465942383,30.940000534057617,803000,,
2014-05-21 00:00:00+00:00,31.190000534057617,31.6299991607666,30.440000534057617,31.13999938964844,972600,,
2014-05-22 00:00:00+00:00,32.650001525878906,33.7400016784668,31.88999938964844,32.54999923706055,1601000,,
2014-05-23 00:00:00+00:00,34.540000915527344,35.45000076293945,33.599998474121094,34.040000915527344,2304600,,
2014-05-27 00:00:00+00:00,34.709999084472656,35.43000030517578,33.88999938964844,34.880001068115234,1230100,,
2014-05-28 00:00:00+00:00,34.7400016784668,35.40999984741211,33.91999816894531,34.08000183105469,903500,,
2014-05-29 00:00:00+00:00,34.15999984741211,35.0099983215332,33.79999923706055,34.689998626708984,1136200,,
2014-05-30 00:00:00+00:00,34.529998779296875,34.779998779296875,33.18000030517578,33.68000030517578,1293400,,
2014-06-02 00:00:00+00:00,33.619998931884766,34.119998931884766,32.459999084472656,33.08000183105469,579100,,
2014-06-03 00:00:00+00:00,32.869998931884766,32.9900016784668,31.96999931335449,32.189998626708984,961200,,
2014-06-04 00:00:00+00:00,32.0,32.779998779296875,31.15999984741211,32.68000030517578,807700,,
2014-06-05 00:00:00+00:00,32.86000061035156,34.45000076293945,32.77000045776367,34.060001373291016,1094500,,
2014-06-06 00:00:00+00:00,34.25,34.630001068115234,33.7599983215332,34.56999969482422,886100,,
2014-06-09 00:00:00+00:00,34.41999816894531,35.22999954223633,34.060001373291016,34.54999923706055,970400,,
2014-06-10 00:00:00+00:00,34.20000076293945,34.56999969482422,32.95000076293945,33.13999938964844,1052500,,
2014-06-11 00:00:00+00:00,32.880001068115234,33.79999923706055,32.70000076293945,33.08000183105469,602800,,
2014-06-12 00:00:00+00:00,33.130001068115234,33.29999923706055,32.0,32.20000076293945,809600,,
2014-06-13 00:00:00+00:00,32.29999923706055,32.77000045776367,31.76000022888184,32.349998474121094,465400,,
2014-06-16 00:00:00+00:00,32.29999923706055,33.369998931884766,32.20000076293945,32.75,517700,,
2014-06-17 00:00:00+00:00,32.650001525878906,33.40999984741211,32.400001525878906,32.90999984741211,607600,,
2014-06-18 00:00:00+00:00,33.0,33.29999923706055,32.529998779296875,32.95000076293945,524600,,
2014-06-19 00:00:00+00:00,32.97999954223633,33.2599983215332,32.0,32.22999954223633,650500,,
2014-06-20 00:00:00+00:00,32.40999984741211,32.540000915527344,31.530000686645508,31.979999542236328,1145300,,
2014-06-23 00:00:00+00:00,31.959999084472656,32.65999984741211,31.86000061035156,32.22999954223633,662600,,
2014-06-24 00:00:00+00:00,32.16999816894531,32.470001220703125,30.36000061035156,30.6299991607666,1289400,,
2014-06-25 00:00:00+00:00,30.440000534057617,30.950000762939453,29.780000686645508,30.40999984741211,872200,,
2014-06-26 00:00:00+00:00,30.56999969482422,30.90999984741211,29.850000381469727,30.09000015258789,544600,,
2014-06-27 00:00:00+00:00,29.8799991607666,30.229999542236328,29.43000030517578,30.170000076293945,887100,,
2014-06-30 00:00:00+00:00,30.25,30.57999992370605,29.649999618530277,29.790000915527344,547000,,
2014-07-01 00:00:00+00:00,29.84000015258789,30.690000534057617,29.799999237060547,30.21999931335449,544800,,
2014-07-02 00:00:00+00:00,30.13999938964844,31.350000381469727,29.709999084472656,30.270000457763672,1029400,,
2014-07-03 00:00:00+00:00,30.440000534057617,30.63999938964844,29.649999618530277,29.899999618530277,539900,,
2014-07-07 00:00:00+00:00,29.790000915527344,29.809999465942383,27.030000686645508,27.700000762939453,2299700,,
2014-07-08 00:00:00+00:00,27.709999084472656,27.959999084472656,24.899999618530277,25.68000030517578,2426000,,
2014-07-09 00:00:00+00:00,25.90999984741211,26.25,25.239999771118164,25.88999938964844,809100,,
2014-07-10 00:00:00+00:00,19.739999771118164,23.520000457763672,18.59000015258789,22.540000915527344,19255100,,
2014-07-11 00:00:00+00:00,22.440000534057617,23.34000015258789,21.799999237060547,21.979999542236328,2180000,,
2014-07-14 00:00:00+00:00,22.149999618530277,22.559999465942383,21.100000381469727,21.81999969482422,1527800,,
2014-07-15 00:00:00+00:00,21.979999542236328,22.21999931335449,20.43000030517578,21.0,2312600,,
2014-07-16 00:00:00+00:00,21.149999618530277,21.540000915527344,20.530000686645508,20.68000030517578,993500,,
2014-07-17 00:00:00+00:00,20.5,21.209999084472656,20.21999931335449,20.670000076293945,1359100,,
2014-07-18 00:00:00+00:00,21.0,22.15999984741211,20.850000381469727,21.88999938964844,1713300,,
2014-07-21 00:00:00+00:00,21.75,22.0,21.25,21.56999969482422,671200,,
2014-07-22 00:00:00+00:00,21.670000076293945,22.18000030517578,21.489999771118164,21.8799991607666,699000,,
2014-07-23 00:00:00+00:00,22.13999938964844,22.209999084472656,21.049999237060547,21.350000381469727,1118600,,
2014-07-24 00:00:00+00:00,20.270000457763672,21.18000030517578,20.25,20.6299991607666,2044500,,
2014-07-25 00:00:00+00:00,20.479999542236328,20.959999084472656,20.200000762939453,20.57999992370605,858100,,
2014-07-28 00:00:00+00:00,20.709999084472656,20.780000686645508,19.32999992370605,19.899999618530277,1285800,,
2014-07-29 00:00:00+00:00,20.149999618530277,20.90999984741211,19.899999618530277,20.32999992370605,1912400,,
2014-07-30 00:00:00+00:00,23.049999237060547,23.790000915527344,22.299999237060547,22.93000030517578,2835200,,
2014-07-31 00:00:00+00:00,22.440000534057617,22.670000076293945,21.309999465942383,21.34000015258789,1429700,,
2014-08-01 00:00:00+00:00,21.61000061035156,22.190000534057617,20.6299991607666,21.96999931335449,1603500,,
2014-08-04 00:00:00+00:00,22.09000015258789,22.21999931335449,21.06999969482422,21.96999931335449,1015600,,
2014-08-05 00:00:00+00:00,22.600000381469727,22.799999237060547,21.920000076293945,22.520000457763672,1723400,,
2014-08-06 00:00:00+00:00,22.5,22.5,21.71999931335449,21.82999992370605,920100,,
2014-08-07 00:00:00+00:00,21.51000022888184,21.59000015258789,19.63999938964844,19.899999618530277,2145600,,
2014-08-08 00:00:00+00:00,20.1299991607666,21.1200008392334,19.86000061035156,21.100000381469727,1102100,,
2014-08-11 00:00:00+00:00,21.450000762939453,22.82999992370605,21.049999237060547,22.65999984741211,1504400,,
2014-08-12 00:00:00+00:00,22.299999237060547,22.479999542236328,21.149999618530277,21.36000061035156,1049200,,
2014-08-13 00:00:00+00:00,21.489999771118164,22.59000015258789,21.450000762939453,22.350000381469727,1174900,,
2014-08-14 00:00:00+00:00,22.34000015258789,22.700000762939453,22.049999237060547,22.36000061035156,615300,,
2014-08-15 00:00:00+00:00,22.479999542236328,22.93000030517578,21.780000686645508,22.46999931335449,783000,,
2014-08-18 00:00:00+00:00,22.670000076293945,22.82999992370605,22.229999542236328,22.350000381469727,429200,,
2014-08-19 00:00:00+00:00,22.799999237060547,22.799999237060547,21.8799991607666,22.36000061035156,481400,,
2014-08-20 00:00:00+00:00,22.290000915527344,22.51000022888184,21.56999969482422,21.71999931335449,610500,,
2014-08-21 00:00:00+00:00,21.71999931335449,22.11000061035156,21.38999938964844,21.489999771118164,517500,,
2014-08-22 00:00:00+00:00,21.450000762939453,21.729999542236328,20.950000762939453,21.709999084472656,717000,,
2014-08-25 00:00:00+00:00,21.950000762939453,22.920000076293945,21.950000762939453,22.5,906700,,
2014-08-26 00:00:00+00:00,22.56999969482422,23.350000381469727,22.34000015258789,23.200000762939453,868000,,
2014-08-27 00:00:00+00:00,23.209999084472656,23.75,22.75,22.84000015258789,632600,,
2014-08-28 00:00:00+00:00,22.709999084472656,23.350000381469727,22.059999465942383,22.1299991607666,821900,,
2014-08-29 00:00:00+00:00,22.200000762939453,22.96999931335449,22.06999969482422,22.93000030517578,689600,,
2014-09-02 00:00:00+00:00,22.920000076293945,23.450000762939453,21.920000076293945,22.559999465942383,867200,,
2014-09-03 00:00:00+00:00,22.690000534057617,22.8700008392334,22.170000076293945,22.450000762939453,643700,,
2014-09-04 00:00:00+00:00,22.59000015258789,25.40999984741211,22.21999931335449,23.280000686645508,4738100,,
2014-09-05 00:00:00+00:00,23.270000457763672,23.31999969482422,22.25,22.899999618530277,1082100,,
2014-09-08 00:00:00+00:00,22.81999969482422,23.190000534057617,22.700000762939453,23.11000061035156,832900,,
2014-09-09 00:00:00+00:00,23.399999618530277,23.520000457763672,22.350000381469727,22.3799991607666,737000,,
2014-09-10 00:00:00+00:00,22.459999084472656,23.68000030517578,22.3799991607666,23.530000686645508,901400,,
2014-09-11 00:00:00+00:00,23.34000015258789,23.979999542236328,23.11000061035156,23.770000457763672,665200,,
2014-09-12 00:00:00+00:00,23.709999084472656,23.799999237060547,23.209999084472656,23.780000686645508,757000,,
2014-09-15 00:00:00+00:00,23.59000015258789,23.700000762939453,22.209999084472656,22.71999931335449,1034900,,
