date,TPST_Open,TPST_High,TPST_Low,TPST_Close,TPST_Volume,TPST_Dividends,TPST_Stock Splits
2016-04-06 00:00:00+00:00,2126.25,2398.5,2117.25,2382.75,1806,,
2016-04-07 00:00:00+00:00,2403.0,2475.0,2250.0,2268.0,1486,,
2016-04-08 00:00:00+00:00,2313.0,2344.5,2085.75,2160.0,1288,,
2016-04-11 00:00:00+00:00,2173.5,2247.75,2115.0,2229.75,1330,,
2016-04-12 00:00:00+00:00,2227.5,2265.75,2110.5,2184.75,1020,,
2016-04-13 00:00:00+00:00,2211.75,2353.5,2155.5,2340.0,1597,,
2016-04-14 00:00:00+00:00,2385.0,2448.0,2308.5,2328.75,1363,,
2016-04-15 00:00:00+00:00,2313.0,2353.5,2243.25,2313.0,743,,
2016-04-18 00:00:00+00:00,2308.5,2400.75,2252.25,2355.75,1257,,
2016-04-19 00:00:00+00:00,2362.5,2396.25,2189.25,2252.25,1826,,
2016-04-20 00:00:00+00:00,2256.75,2372.625,2245.5,2337.75,1011,,
2016-04-21 00:00:00+00:00,2342.25,2472.75,2317.5,2466.0,1532,,
2016-04-22 00:00:00+00:00,2452.5,2623.5,2450.25,2513.25,2088,,
2016-04-25 00:00:00+00:00,2531.25,2601.0,2463.75,2533.5,1230,,
2016-04-26 00:00:00+00:00,2556.0,2556.0,2195.550048828125,2248.875,1982,,
2016-04-27 00:00:00+00:00,2227.5,2362.5,2045.25,2110.5,1749,,
2016-04-28 00:00:00+00:00,2090.25,2106.0,1984.5,2000.25,1240,,
2016-04-29 00:00:00+00:00,1975.5,1993.5,1833.75,1885.5,2684,,
2016-05-02 00:00:00+00:00,1914.75,1920.824951171875,1791.0,1863.0,1285,,
2016-05-03 00:00:00+00:00,1773.0,1872.0,1689.75,1712.25,1954,,
2016-05-04 00:00:00+00:00,1687.5,1732.5,1504.125,1539.0,1849,,
2016-05-05 00:00:00+00:00,1545.75,1545.75,1451.25,1530.0,1424,,
2016-05-06 00:00:00+00:00,1455.75,1473.75,1327.5,1377.0,4100,,
2016-05-09 00:00:00+00:00,1365.75,1620.0,1365.75,1590.75,2138,,
2016-05-10 00:00:00+00:00,1658.25,1800.0,1622.25,1777.5,3220,,
2016-05-11 00:00:00+00:00,1741.5,1795.5,1604.25,1615.5,1782,,
2016-05-12 00:00:00+00:00,1685.25,1728.0,1431.0,1494.0,3204,,
2016-05-13 00:00:00+00:00,1527.75,1643.8499755859375,1485.0,1568.25,2084,,
2016-05-16 00:00:00+00:00,1631.25,1775.25,1599.75,1725.75,2052,,
2016-05-17 00:00:00+00:00,1705.5,1782.0,1653.75,1674.0,1390,,
2016-05-18 00:00:00+00:00,1674.0,1867.5,1669.5,1755.0,1841,,
2016-05-19 00:00:00+00:00,1750.5,1881.0,1644.75,1725.75,2232,,
2016-05-20 00:00:00+00:00,1757.25,1973.25,1755.0,1950.75,2930,,
2016-05-23 00:00:00+00:00,1953.0,2079.0,1937.25,2063.25,1624,,
2016-05-24 00:00:00+00:00,2083.5,2130.75,2004.75,2056.5,1179,,
2016-05-25 00:00:00+00:00,2063.25,2270.25,2034.0,2200.5,2218,,
2016-05-26 00:00:00+00:00,1658.25,1705.5,1523.25,1559.25,21097,,
2016-05-27 00:00:00+00:00,1557.0,1588.5,1507.5,1552.5,3688,,
2016-05-31 00:00:00+00:00,1552.5,1724.175048828125,1552.5,1662.75,7766,,
2016-06-01 00:00:00+00:00,1615.5,1676.25,1602.0,1642.5,1851,,
2016-06-02 00:00:00+00:00,1633.5,1698.75,1633.5,1660.5,1758,,
2016-06-03 00:00:00+00:00,1651.5,1651.5,1543.5,1570.5,2928,,
2016-06-06 00:00:00+00:00,1660.5,1660.5,1561.5,1606.5,4129,,
2016-06-07 00:00:00+00:00,1599.75,1599.75,1554.75,1559.25,2144,,
2016-06-08 00:00:00+00:00,1543.5,1557.0,1509.75,1518.75,1988,,
2016-06-09 00:00:00+00:00,1491.75,1494.0,1350.0,1377.0,4708,,
2016-06-10 00:00:00+00:00,1374.75,1383.75,1251.0,1287.0,3480,,
2016-06-13 00:00:00+00:00,1280.25,1350.0,1248.75,1266.75,2135,,
2016-06-14 00:00:00+00:00,1282.5,1336.5,1253.25,1280.25,1574,,
2016-06-15 00:00:00+00:00,1291.5,1334.25,1273.5,1282.5,1648,,
2016-06-16 00:00:00+00:00,1271.25,1316.25,1246.5,1316.25,1249,,
2016-06-17 00:00:00+00:00,1320.75,1343.25,1264.5,1278.0,2355,,
2016-06-20 00:00:00+00:00,1291.5,1325.25,1248.75,1253.25,1300,,
2016-06-21 00:00:00+00:00,1253.25,1282.5,1161.0,1212.75,2121,,
2016-06-22 00:00:00+00:00,1206.0,1291.5,1171.125,1181.25,1927,,
2016-06-23 00:00:00+00:00,1174.5,1213.875,1172.25,1206.0,2342,,
2016-06-24 00:00:00+00:00,1138.5,1185.75,1125.0,1134.0,7606,,
2016-06-27 00:00:00+00:00,1125.0,1134.0,1032.75,1071.0,3797,,
2016-06-28 00:00:00+00:00,1100.25,1203.75,1098.0,1199.25,2060,,
2016-06-29 00:00:00+00:00,1215.0,1242.0,1185.75,1206.0,1488,,
2016-06-30 00:00:00+00:00,1208.25,1233.0,1158.75,1172.25,3373,,
2016-07-01 00:00:00+00:00,1199.25,1275.9749755859375,1147.5,1255.5,1375,,
2016-07-05 00:00:00+00:00,1271.25,1271.25,1172.25,1183.5,2198,,
2016-07-06 00:00:00+00:00,1174.5,1246.5,1174.5,1203.75,1786,,
2016-07-07 00:00:00+00:00,1208.25,1244.25,1165.5,1228.5,1973,,
2016-07-08 00:00:00+00:00,1230.75,1284.75,1212.75,1273.5,1622,,
2016-07-11 00:00:00+00:00,1275.75,1307.25,1224.0,1226.25,2353,,
2016-07-12 00:00:00+00:00,1237.5,1262.25,1219.5,1221.75,1686,,
2016-07-13 00:00:00+00:00,1215.0,1266.75,1174.5,1181.25,1558,,
2016-07-14 00:00:00+00:00,1199.25,1228.5,1147.5,1154.25,834,,
2016-07-15 00:00:00+00:00,1145.25,1177.875,1129.5,1138.5,1622,,
2016-07-18 00:00:00+00:00,1143.0,1208.25,1125.0,1197.0,1905,,
2016-07-19 00:00:00+00:00,1197.0,1230.5250244140625,1111.5,1116.0,1505,,
2016-07-20 00:00:00+00:00,1118.25,1185.75,1109.25,1167.75,3247,,
2016-07-21 00:00:00+00:00,1179.0,1237.5,1147.5,1165.5,1308,,
2016-07-22 00:00:00+00:00,1172.25,1185.75,1131.75,1154.25,608,,
2016-07-25 00:00:00+00:00,1156.5,1199.25,1127.25,1181.25,904,,
2016-07-26 00:00:00+00:00,1176.75,1266.75,1171.125,1230.75,1348,,
2016-07-27 00:00:00+00:00,1235.25,1273.5,1217.25,1233.0,1132,,
2016-07-28 00:00:00+00:00,1230.75,1239.75,1152.0,1163.25,1136,,
2016-07-29 00:00:00+00:00,1156.5,1173.375,1116.0,1134.0,1920,,
2016-08-01 00:00:00+00:00,1134.0,1197.0,1129.5,1179.0,1261,,
2016-08-02 00:00:00+00:00,1179.0,1194.75,1134.0,1154.25,884,,
2016-08-03 00:00:00+00:00,1145.25,1262.25,1145.25,1262.25,1476,,
2016-08-04 00:00:00+00:00,1264.5,1314.0,1235.25,1255.5,1362,,
2016-08-05 00:00:00+00:00,1293.75,1503.2249755859375,1255.5,1419.75,5580,,
2016-08-08 00:00:00+00:00,1426.5,1476.0,1352.25,1354.5,1445,,
2016-08-09 00:00:00+00:00,1365.75,1424.25,1305.0,1404.0,1085,,
2016-08-10 00:00:00+00:00,1399.5,1415.25,1356.75,1368.0,977,,
2016-08-11 00:00:00+00:00,1386.0,1401.75,1350.0,1397.25,1264,,
2016-08-12 00:00:00+00:00,1395.0,1436.625,1383.75,1426.5,970,,
2016-08-15 00:00:00+00:00,1435.5,1476.0,1392.75,1449.0,2106,,
2016-08-16 00:00:00+00:00,1449.0,1449.0,1372.5,1377.0,921,,
2016-08-17 00:00:00+00:00,1374.75,1394.0999755859375,1316.25,1370.25,1370,,
2016-08-18 00:00:00+00:00,1365.75,1384.875,1338.75,1359.0,611,,
2016-08-19 00:00:00+00:00,1354.5,1395.0,1346.625,1372.5,520,,
2016-08-22 00:00:00+00:00,1381.5,1413.0,1352.0250244140625,1383.75,805,,
2016-08-23 00:00:00+00:00,1397.25,1401.75,1365.75,1392.75,600,,
2016-08-24 00:00:00+00:00,1392.75,1455.75,1281.5999755859375,1289.25,1546,,
2016-08-25 00:00:00+00:00,1289.25,1323.0,1239.75,1262.25,1077,,
2016-08-26 00:00:00+00:00,1271.25,1305.0,1219.5,1248.75,876,,
2016-08-29 00:00:00+00:00,1260.0,1370.25,1230.75,1329.75,927,,
2016-08-30 00:00:00+00:00,1325.25,1395.0,1307.25,1390.5,1070,,
2016-08-31 00:00:00+00:00,1386.0,1395.0,1335.375,1370.25,864,,
2016-09-01 00:00:00+00:00,1377.0,1473.75,1377.0,1451.25,2111,,
2016-09-02 00:00:00+00:00,1462.5,1509.75,1397.25,1422.0,1342,,
2016-09-06 00:00:00+00:00,1428.75,1518.75,1409.625,1458.0,1533,,
2016-09-07 00:00:00+00:00,1476.0,1538.7750244140625,1458.0,1532.25,1920,,
2016-09-08 00:00:00+00:00,1532.25,1649.25,1516.5,1608.75,2136,,
2016-09-09 00:00:00+00:00,1588.5,1656.0,1503.0,1505.25,1712,,
2016-09-12 00:00:00+00:00,1487.25,1633.5,1485.2249755859375,1608.75,1734,,
2016-09-13 00:00:00+00:00,1586.25,1599.75,1446.75,1530.0,1431,,
2016-09-14 00:00:00+00:00,1530.0,1640.25,1530.0,1599.75,1665,,
2016-09-15 00:00:00+00:00,1606.5,1624.5,1507.5,1525.5,1272,,
2016-09-16 00:00:00+00:00,1525.5,1579.2750244140625,1500.75,1532.25,1226,,
2016-09-19 00:00:00+00:00,1541.25,1723.5,1522.125,1696.5,2537,,
2016-09-20 00:00:00+00:00,1696.5,1732.5,1651.5,1674.0,2013,,
2016-09-21 00:00:00+00:00,1732.5,1912.5,1732.5,1836.0,4678,,
2016-09-22 00:00:00+00:00,1845.0,2020.5,1759.5,1993.5,4220,,
2016-09-23 00:00:00+00:00,1973.25,2020.5,1822.5,1890.0,2812,,
2016-09-26 00:00:00+00:00,1876.5,1878.75,1775.25,1786.5,2018,,
2016-09-27 00:00:00+00:00,1782.0,1903.5,1761.75,1793.25,2168,,
2016-09-28 00:00:00+00:00,1791.0,1800.0,1723.5,1764.0,2119,,
2016-09-29 00:00:00+00:00,1752.75,1764.0,1615.5,1626.75,2359,,
2016-09-30 00:00:00+00:00,1633.5,1642.5,1566.0,1611.0,2897,,
2016-10-03 00:00:00+00:00,1613.25,1692.0,1611.0,1685.25,1568,,
2016-10-04 00:00:00+00:00,1680.75,1692.0,1629.0,1649.25,1144,,
2016-10-05 00:00:00+00:00,1658.25,1782.0,1649.25,1716.75,1779,,
2016-10-06 00:00:00+00:00,1698.75,1721.25,1629.0,1642.5,1672,,
2016-10-07 00:00:00+00:00,1638.0,1649.25,1602.0,1617.75,1192,,
2016-10-10 00:00:00+00:00,1633.5,1696.5,1626.75,1656.0,952,,
2016-10-11 00:00:00+00:00,1631.25,1631.25,1517.4000244140625,1570.5,1658,,
2016-10-12 00:00:00+00:00,1570.5,1608.5250244140625,1467.0,1500.75,1526,,
2016-10-13 00:00:00+00:00,1473.75,1550.25,1469.25,1505.25,1164,,
2016-10-14 00:00:00+00:00,1532.25,1534.5,1406.25,1422.0,1384,,
2016-10-17 00:00:00+00:00,1399.5,1419.75,1374.75,1404.0,1060,,
2016-10-18 00:00:00+00:00,1417.5,1445.625,1401.75,1413.0,764,,
2016-10-19 00:00:00+00:00,1410.75,1413.0,1289.25,1388.25,2448,,
2016-10-20 00:00:00+00:00,1386.0,1408.5,1353.375,1368.0,1139,,
2016-10-21 00:00:00+00:00,1350.0,1374.75,1300.5,1307.25,1487,,
2016-10-24 00:00:00+00:00,1320.75,1330.875,1282.5,1327.5,1399,,
2016-10-25 00:00:00+00:00,1327.5,1342.125,1275.75,1280.25,1165,,
2016-10-26 00:00:00+00:00,1273.5,1325.25,1197.0,1219.5,1808,,
2016-10-27 00:00:00+00:00,1239.75,1248.75,1118.25,1149.75,2087,,
2016-10-28 00:00:00+00:00,1149.75,1170.0,1120.5,1129.5,1294,,
2016-10-31 00:00:00+00:00,1131.75,1148.625,1093.5,1134.0,2254,,
2016-11-01 00:00:00+00:00,1134.0,1165.5,1113.75,1145.25,2191,,
2016-11-02 00:00:00+00:00,1147.5,1147.5,1113.75,1125.0,1936,,
2016-11-03 00:00:00+00:00,1129.5,1134.0,1044.0,1048.5,2745,,
2016-11-04 00:00:00+00:00,1046.25,1046.25,850.5,861.75,5285,,
2016-11-07 00:00:00+00:00,900.0,904.5,814.5,839.25,2532,,
2016-11-08 00:00:00+00:00,830.25,843.5250244140625,762.75,769.5,4127,,
2016-11-09 00:00:00+00:00,792.0,837.0,774.0,794.25,4788,,
2016-11-10 00:00:00+00:00,819.0,821.25,771.9749755859375,798.75,3608,,
2016-11-11 00:00:00+00:00,792.0,841.5,787.5,823.5,3602,,
2016-11-14 00:00:00+00:00,846.0,879.75,816.75,828.0,3184,,
2016-11-15 00:00:00+00:00,825.75,832.9500122070312,787.5,821.25,1695,,
2016-11-16 00:00:00+00:00,821.25,823.5,789.75,798.75,1620,,
2016-11-17 00:00:00+00:00,796.5,825.75,776.25,814.5,1762,,
2016-11-18 00:00:00+00:00,819.0,826.6500244140625,792.0,812.25,1694,,
2016-11-21 00:00:00+00:00,812.25,858.1500244140625,798.75,839.25,3651,,
2016-11-22 00:00:00+00:00,855.0,945.0,846.0,891.0,4891,,
2016-11-23 00:00:00+00:00,900.0,903.1500244140624,850.5,877.5,2548,,
2016-11-25 00:00:00+00:00,884.25,911.25,816.75,848.25,1319,,
2016-11-28 00:00:00+00:00,832.5,848.25,801.0,805.5,1716,,
2016-11-29 00:00:00+00:00,803.25,823.5,786.375,792.0,1390,,
2016-11-30 00:00:00+00:00,792.0,801.0,735.2999877929688,753.75,2328,,
2016-12-01 00:00:00+00:00,765.0,778.5,720.0,729.0,1712,,
2016-12-02 00:00:00+00:00,733.5,762.75,717.5250244140625,726.75,1069,,
2016-12-05 00:00:00+00:00,735.75,769.5,729.0,747.0,2011,,
2016-12-06 00:00:00+00:00,753.75,769.9500122070312,703.125,747.0,1768,,
2016-12-07 00:00:00+00:00,760.5,760.5,672.75,677.25,2924,,
2016-12-08 00:00:00+00:00,677.25,681.75,630.0,650.25,4657,,
2016-12-09 00:00:00+00:00,661.5,726.75,656.0999755859375,666.0,3507,,
2016-12-12 00:00:00+00:00,659.25,679.5,651.375,657.0,2507,,
2016-12-13 00:00:00+00:00,661.5,693.0,641.25,661.5,2543,,
2016-12-14 00:00:00+00:00,666.0,681.75,636.75,648.0,2270,,
2016-12-15 00:00:00+00:00,652.5,668.25,636.75,643.5,1683,,
2016-12-16 00:00:00+00:00,645.75,721.125,641.25,681.75,11532,,
2016-12-19 00:00:00+00:00,684.0,731.25,659.25,672.75,2782,,
2016-12-20 00:00:00+00:00,672.75,697.5,657.0,672.75,1302,,
2016-12-21 00:00:00+00:00,675.0,693.0,666.0,668.25,1730,,
2016-12-22 00:00:00+00:00,504.0,513.0,292.5,301.5,48329,,
2016-12-23 00:00:00+00:00,303.75,330.75,303.75,315.0,12296,,
2016-12-27 00:00:00+00:00,321.75,337.5,319.5,324.0,10348,,
2016-12-28 00:00:00+00:00,328.5,328.5,303.75,310.5,6695,,
2016-12-29 00:00:00+00:00,308.25,355.5,308.25,348.75,18574,,
2016-12-30 00:00:00+00:00,344.25,387.0,335.25,344.25,19992,,
2017-01-03 00:00:00+00:00,355.5,382.5,337.5,382.5,11254,,
2017-01-04 00:00:00+00:00,378.0,405.0,364.5,393.75,10555,,
2017-01-05 00:00:00+00:00,391.5,393.75,364.5,369.0,4056,,
2017-01-06 00:00:00+00:00,373.5,387.0,366.75,378.0,4033,,
2017-01-09 00:00:00+00:00,378.0,384.75,364.5,380.25,1893,,
2017-01-10 00:00:00+00:00,380.25,416.25,375.75,391.5,10806,,
2017-01-11 00:00:00+00:00,398.25,398.25,351.0,362.25,7726,,
2017-01-12 00:00:00+00:00,360.0,362.25,346.5,360.0,3686,,
2017-01-13 00:00:00+00:00,360.0,371.25,353.25,366.75,7118,,
2017-01-17 00:00:00+00:00,369.0,384.75,348.75,380.25,7090,,
2017-01-18 00:00:00+00:00,375.75,378.0,357.75,371.25,3295,,
2017-01-19 00:00:00+00:00,373.5,373.5,348.75,348.75,3374,,
2017-01-20 00:00:00+00:00,348.75,361.125,348.75,351.0,1815,,
2017-01-23 00:00:00+00:00,351.0,362.25,339.75,344.25,2775,,
2017-01-24 00:00:00+00:00,344.25,376.875,339.75,362.25,8117,,
2017-01-25 00:00:00+00:00,366.75,369.0,348.75,362.25,4184,,
2017-01-26 00:00:00+00:00,360.0,363.1499938964844,348.75,353.25,2654,,
2017-01-27 00:00:00+00:00,355.5,359.32501220703125,346.5,355.5,1935,,
2017-01-30 00:00:00+00:00,355.5,355.5,339.75,342.0,1873,,
2017-01-31 00:00:00+00:00,348.75,360.0,337.5,355.5,3729,,
2017-02-01 00:00:00+00:00,357.75,375.75,353.25,366.75,6350,,
2017-02-02 00:00:00+00:00,369.0,369.4500122070313,351.0,353.25,1655,,
2017-02-03 00:00:00+00:00,357.75,357.75,342.0,351.0,3443,,
2017-02-06 00:00:00+00:00,351.0,353.25,346.5,353.25,1794,,
2017-02-07 00:00:00+00:00,353.25,355.2749938964844,339.75,344.25,3559,,
2017-02-08 00:00:00+00:00,339.75,344.25,326.25,335.25,3301,,
2017-02-09 00:00:00+00:00,333.0,348.75,333.0,339.75,2016,,
2017-02-10 00:00:00+00:00,342.0,355.5,337.5,342.0,3743,,
2017-02-13 00:00:00+00:00,346.5,346.5,333.0,339.75,2071,,
2017-02-14 00:00:00+00:00,337.5,348.75,333.0,348.75,2649,,
2017-02-15 00:00:00+00:00,344.25,364.5,344.25,360.0,4550,,
2017-02-16 00:00:00+00:00,360.0,370.125,330.75,333.0,8806,,
2017-02-17 00:00:00+00:00,335.25,342.0,324.0,342.0,4216,,
2017-02-21 00:00:00+00:00,342.0,344.25,335.25,337.5,1431,,
2017-02-22 00:00:00+00:00,333.0,342.0,324.0,324.0,2476,,
2017-02-23 00:00:00+00:00,324.0,330.75,324.0,326.25,928,,
2017-02-24 00:00:00+00:00,326.25,339.75,319.5,333.0,3156,,
2017-02-27 00:00:00+00:00,337.5,351.0,335.25,348.75,4809,,
2017-02-28 00:00:00+00:00,351.0,351.0,333.0,333.0,1358,,
2017-03-01 00:00:00+00:00,333.0,351.0,333.0,337.5,2182,,
2017-03-02 00:00:00+00:00,344.25,348.75,330.75,335.25,3070,,
2017-03-03 00:00:00+00:00,328.5,362.25,328.5,342.0,11846,,
2017-03-06 00:00:00+00:00,342.0,342.0,319.5,319.5,5616,,
2017-03-07 00:00:00+00:00,319.5,324.0,303.75,312.75,4972,,
2017-03-08 00:00:00+00:00,310.5,319.5,306.0,308.25,2069,,
2017-03-09 00:00:00+00:00,315.0,333.0,309.375,324.0,3854,,
2017-03-10 00:00:00+00:00,326.25,337.5,321.75,333.0,5135,,
2017-03-13 00:00:00+00:00,330.75,378.0,327.375,360.0,13810,,
2017-03-14 00:00:00+00:00,362.25,364.5,328.5,339.75,5319,,
2017-03-15 00:00:00+00:00,337.5,348.75,333.0,344.25,2316,,
2017-03-16 00:00:00+00:00,348.75,369.0,344.25,351.0,4624,,
2017-03-17 00:00:00+00:00,346.5,358.875,342.0,351.0,2931,,
2017-03-20 00:00:00+00:00,351.0,364.5,342.0,360.0,3458,,
2017-03-21 00:00:00+00:00,364.5,369.0,348.75,360.0,14049,,
2017-03-22 00:00:00+00:00,360.0,393.75,351.0,387.0,14244,,
2017-03-23 00:00:00+00:00,393.75,396.0,375.75,382.5,5472,,
2017-03-24 00:00:00+00:00,384.75,387.0,373.5,384.75,3760,,
2017-03-27 00:00:00+00:00,380.25,461.25,373.5,429.75,13862,,
2017-03-28 00:00:00+00:00,423.0,445.5,405.0,427.5,6710,,
2017-03-29 00:00:00+00:00,427.5,452.25,425.25,441.0,4608,,
2017-03-30 00:00:00+00:00,445.5,452.25,434.0249938964844,438.75,4084,,
2017-03-31 00:00:00+00:00,436.5,443.25,416.25,420.75,6026,,
2017-04-03 00:00:00+00:00,423.0,427.5,387.0,391.5,5023,,
2017-04-04 00:00:00+00:00,389.25,393.75,364.5,371.25,3625,,
2017-04-05 00:00:00+00:00,375.75,382.5,342.0,344.25,3960,,
2017-04-06 00:00:00+00:00,344.25,362.25,337.5,360.0,3132,,
2017-04-07 00:00:00+00:00,355.5,360.0,337.5,344.25,2047,,
2017-04-10 00:00:00+00:00,342.0,357.29998779296875,333.0,342.0,2192,,
2017-04-11 00:00:00+00:00,337.5,351.0,333.0,335.25,1715,,
2017-04-12 00:00:00+00:00,335.25,353.25,334.125,346.5,2135,,
2017-04-13 00:00:00+00:00,344.25,364.5,344.25,351.0,2760,,
2017-04-17 00:00:00+00:00,355.5,360.0,337.5,342.0,2004,,
2017-04-18 00:00:00+00:00,337.5,344.25,326.25,333.0,2258,,
2017-04-19 00:00:00+00:00,333.0,348.75,322.875,326.25,2887,,
2017-04-20 00:00:00+00:00,326.25,337.5,321.75,324.0,1376,,
2017-04-21 00:00:00+00:00,321.75,333.0,315.0,319.5,1728,,
2017-04-24 00:00:00+00:00,324.0,326.25,315.0,321.75,909,,
2017-04-25 00:00:00+00:00,326.25,333.0,319.5,330.75,2213,,
2017-04-26 00:00:00+00:00,333.0,355.5,319.5,353.25,3735,,
2017-04-27 00:00:00+00:00,355.5,355.5,337.5,345.375,1104,,
2017-04-28 00:00:00+00:00,346.5,351.0,337.5,339.75,1228,,
2017-05-01 00:00:00+00:00,339.75,342.0,330.75,337.5,1100,,
2017-05-02 00:00:00+00:00,335.25,335.25,324.0,324.0,833,,
2017-05-03 00:00:00+00:00,321.75,328.5,317.25,317.25,826,,
2017-05-04 00:00:00+00:00,317.25,326.25,310.5,315.0,1005,,
2017-05-05 00:00:00+00:00,315.0,330.75,315.0,326.25,974,,
2017-05-08 00:00:00+00:00,326.25,330.75,315.0,318.375,961,,
2017-05-09 00:00:00+00:00,317.25,326.25,317.25,317.25,848,,
2017-05-10 00:00:00+00:00,315.0,324.0,303.75,312.75,2152,,
2017-05-11 00:00:00+00:00,312.75,319.5,308.25,308.25,1132,,
2017-05-12 00:00:00+00:00,303.75,324.0,303.75,312.75,1076,,
2017-05-15 00:00:00+00:00,308.25,335.25,308.25,321.75,1593,,
2017-05-16 00:00:00+00:00,321.75,328.5,316.125,319.5,810,,
2017-05-17 00:00:00+00:00,315.0,321.75,303.75,303.75,1085,,
2017-05-18 00:00:00+00:00,303.75,310.5,297.0,299.25,1581,,
2017-05-19 00:00:00+00:00,299.25,310.04998779296875,292.5,297.0,1322,,
2017-05-22 00:00:00+00:00,299.25,312.75,283.5,290.25,2318,,
2017-05-23 00:00:00+00:00,292.5,303.75,283.5,299.25,1276,,
2017-05-24 00:00:00+00:00,297.0,306.0,292.5,297.0,1151,,
2017-05-25 00:00:00+00:00,297.0,306.0,292.5,294.75,764,,
2017-05-26 00:00:00+00:00,292.5,297.0,290.25,290.25,849,,
2017-05-30 00:00:00+00:00,290.25,292.5,281.25,285.75,1354,,
2017-05-31 00:00:00+00:00,283.5,292.5,283.5,288.0,1297,,
2017-06-01 00:00:00+00:00,288.0,306.0,288.0,303.75,1512,,
2017-06-02 00:00:00+00:00,303.75,306.0,292.5,297.0,828,,
2017-06-05 00:00:00+00:00,294.75,297.0,288.0,288.0,570,,
2017-06-06 00:00:00+00:00,288.0,297.0,288.0,292.5,513,,
2017-06-07 00:00:00+00:00,290.25,292.5,283.5,285.75,921,,
2017-06-08 00:00:00+00:00,285.75,298.125,285.75,292.5,774,,
2017-06-09 00:00:00+00:00,292.5,301.5,288.0,294.75,756,,
2017-06-12 00:00:00+00:00,294.75,303.75,288.0,288.0,1076,,
2017-06-13 00:00:00+00:00,294.75,312.75,290.25,303.75,1676,,
2017-06-14 00:00:00+00:00,303.75,310.5,294.75,306.0,1063,,
2017-06-15 00:00:00+00:00,303.75,310.5,297.67498779296875,303.75,751,,
2017-06-16 00:00:00+00:00,297.0,306.0,292.5,306.0,965,,
2017-06-19 00:00:00+00:00,308.25,321.75,301.5,319.5,2464,,
2017-06-20 00:00:00+00:00,321.75,348.75,321.75,335.25,3683,,
2017-06-21 00:00:00+00:00,337.5,348.75,321.9750061035156,328.5,1392,,
2017-06-22 00:00:00+00:00,357.75,436.5,344.0249938964844,427.5,19989,,
2017-06-23 00:00:00+00:00,425.25,441.0,378.0,391.5,22955,,
2017-06-26 00:00:00+00:00,389.25,402.75,348.75,385.875,2359,,
2017-06-27 00:00:00+00:00,387.0,402.75,373.5,382.5,1139,,
2017-06-28 00:00:00+00:00,382.5,382.5,344.25,355.5,2460,,
2017-06-29 00:00:00+00:00,353.25,393.75,351.0,366.75,2354,,
2017-06-30 00:00:00+00:00,357.75,366.75,335.25,351.0,2220,,
2017-07-03 00:00:00+00:00,355.5,355.5,346.5,353.25,516,,
2017-07-05 00:00:00+00:00,348.75,355.5,344.25,348.75,805,,
2017-07-06 00:00:00+00:00,346.5,353.25,339.75,344.25,1002,,
2017-07-07 00:00:00+00:00,344.25,351.0,339.75,344.25,1066,,
2017-07-10 00:00:00+00:00,342.0,344.25,319.5,321.75,2172,,
2017-07-11 00:00:00+00:00,324.0,342.0,321.75,328.5,2576,,
2017-07-12 00:00:00+00:00,328.5,335.25,326.25,330.75,860,,
2017-07-13 00:00:00+00:00,328.5,342.0,328.5,342.0,1808,,
2017-07-14 00:00:00+00:00,344.25,350.32501220703125,335.25,337.5,1245,,
2017-07-17 00:00:00+00:00,337.5,348.75,334.79998779296875,339.75,1175,,
2017-07-18 00:00:00+00:00,339.75,339.75,321.75,330.75,1377,,
2017-07-19 00:00:00+00:00,330.75,339.75,330.75,330.75,1548,,
2017-07-20 00:00:00+00:00,333.0,359.7749938964844,330.75,348.75,2427,,
2017-07-21 00:00:00+00:00,346.5,348.75,337.5,342.0,432,,
2017-07-24 00:00:00+00:00,342.0,353.0249938964844,335.25,342.0,632,,
2017-07-25 00:00:00+00:00,342.0,344.25,335.25,344.25,363,,
2017-07-26 00:00:00+00:00,342.0,367.875,339.75,344.25,1066,,
2017-07-27 00:00:00+00:00,346.5,353.0249938964844,330.75,337.5,597,,
2017-07-28 00:00:00+00:00,335.25,342.0,326.25,335.25,600,,
2017-07-31 00:00:00+00:00,339.75,346.5,328.5,342.0,918,,
2017-08-01 00:00:00+00:00,339.75,351.0,325.125,348.75,2269,,
2017-08-02 00:00:00+00:00,351.0,366.75,351.0,364.5,1204,,
2017-08-03 00:00:00+00:00,362.25,389.25,346.5,375.75,2074,,
2017-08-04 00:00:00+00:00,328.5,360.0,326.25,353.25,1023,,
2017-08-07 00:00:00+00:00,360.0,384.2999877929688,344.25,366.75,1599,,
2017-08-08 00:00:00+00:00,362.25,364.5,348.75,355.5,468,,
2017-08-09 00:00:00+00:00,353.25,353.25,330.75,339.75,682,,
2017-08-10 00:00:00+00:00,333.0,337.5,321.75,324.0,776,,
2017-08-11 00:00:00+00:00,321.75,330.29998779296875,308.25,319.5,697,,
2017-08-14 00:00:00+00:00,326.25,335.25,319.5,324.0,450,,
2017-08-15 00:00:00+00:00,321.75,324.8999938964844,310.5,319.5,223,,
2017-08-16 00:00:00+00:00,319.5,337.5,315.0,328.5,406,,
2017-08-17 00:00:00+00:00,330.75,344.25,330.75,337.5,212,,
2017-08-18 00:00:00+00:00,335.25,342.0,326.25,328.5,257,,
2017-08-21 00:00:00+00:00,330.07501220703125,335.25,315.0,317.25,211,,
