date,ASXC_Open,ASXC_High,ASXC_Low,ASXC_Close,ASXC_Volume,ASXC_Dividends,ASXC_Stock Splits
1992-02-10 00:00:00+00:00,0.0,1543.75,1482.8125,1482.8125,92,,
1992-02-11 00:00:00+00:00,0.0,1543.75,1503.125,1503.125,174,,
1992-02-12 00:00:00+00:00,0.0,1482.8125,1421.875,1421.875,143,,
1992-02-13 00:00:00+00:00,0.0,1462.5,1381.25,1381.25,110,,
1992-02-14 00:00:00+00:00,0.0,1442.1875,1360.9375,1360.9375,31,,
1992-02-18 00:00:00+00:00,0.0,1442.1875,1360.9375,1360.9375,48,,
1992-02-19 00:00:00+00:00,0.0,1381.25,1259.375,1259.375,9,,
1992-02-20 00:00:00+00:00,0.0,1381.25,1340.625,1340.625,157,,
1992-02-21 00:00:00+00:00,0.0,1442.1875,1381.25,1381.25,185,,
1992-02-24 00:00:00+00:00,0.0,1421.875,1360.9375,1360.9375,169,,
1992-02-25 00:00:00+00:00,0.0,1401.5625,1320.3125,1320.3125,304,,
1992-02-26 00:00:00+00:00,0.0,1401.5625,1320.3125,1320.3125,117,,
1992-02-27 00:00:00+00:00,0.0,1360.9375,1320.3125,1320.3125,23,,
1992-02-28 00:00:00+00:00,0.0,1360.9375,1320.3125,1320.3125,16,,
1992-03-02 00:00:00+00:00,0.0,1401.5625,1300.0,1300.0,22,,
1992-03-03 00:00:00+00:00,0.0,1401.5625,1340.625,1340.625,89,,
1992-03-04 00:00:00+00:00,0.0,1401.5625,1320.3125,1320.3125,41,,
1992-03-05 00:00:00+00:00,0.0,1401.5625,1340.625,1340.625,135,,
1992-03-06 00:00:00+00:00,0.0,1401.5625,1340.625,1340.625,37,,
1992-03-09 00:00:00+00:00,0.0,1401.5625,1320.3125,1320.3125,76,,
1992-03-10 00:00:00+00:00,0.0,1381.25,1320.3125,1320.3125,153,,
1992-03-11 00:00:00+00:00,0.0,1381.25,1320.3125,1320.3125,111,,
1992-03-12 00:00:00+00:00,0.0,1381.25,1300.0,1300.0,7,,
1992-03-13 00:00:00+00:00,0.0,1381.25,1300.0,1300.0,54,,
1992-03-16 00:00:00+00:00,0.0,1381.25,1320.3125,1320.3125,25,,
1992-03-17 00:00:00+00:00,0.0,1401.5625,1360.9375,1360.9375,133,,
1992-03-18 00:00:00+00:00,0.0,1421.875,1381.25,1381.25,276,,
1992-03-19 00:00:00+00:00,0.0,1442.1875,1381.25,1381.25,31,,
1992-03-20 00:00:00+00:00,0.0,1462.5,1421.875,1421.875,49,,
1992-03-23 00:00:00+00:00,0.0,1462.5,1421.875,1421.875,49,,
1992-03-24 00:00:00+00:00,0.0,1462.5,1421.875,1421.875,53,,
1992-03-25 00:00:00+00:00,0.0,1462.5,1421.875,1421.875,11,,
1992-03-26 00:00:00+00:00,0.0,1401.5625,1360.9375,1360.9375,114,,
1992-03-27 00:00:00+00:00,0.0,1401.5625,1340.625,1340.625,52,,
1992-03-30 00:00:00+00:00,0.0,1279.6875,1198.4375,1198.4375,132,,
1992-03-31 00:00:00+00:00,0.0,1279.6875,1198.4375,1198.4375,12,,
1992-04-01 00:00:00+00:00,0.0,1279.6875,1218.75,1218.75,28,,
1992-04-02 00:00:00+00:00,0.0,1279.6875,1198.4375,1198.4375,91,,
1992-04-03 00:00:00+00:00,0.0,1279.6875,1218.75,1218.75,28,,
1992-04-06 00:00:00+00:00,0.0,1279.6875,1218.75,1218.75,123,,
1992-04-07 00:00:00+00:00,0.0,1259.375,1218.75,1218.75,31,,
1992-04-08 00:00:00+00:00,0.0,1218.75,1137.5,1137.5,111,,
1992-04-09 00:00:00+00:00,0.0,1218.75,1137.5,1137.5,6,,
1992-04-10 00:00:00+00:00,0.0,1218.75,1137.5,1137.5,22,,
1992-04-13 00:00:00+00:00,0.0,1218.75,1137.5,1137.5,135,,
1992-04-14 00:00:00+00:00,0.0,1198.4375,1137.5,1137.5,26,,
1992-04-15 00:00:00+00:00,0.0,1239.0625,1178.125,1178.125,31,,
1992-04-16 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,402,,
1992-04-20 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,1,,
1992-04-21 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,22,,
1992-04-22 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,3,,
1992-04-23 00:00:00+00:00,0.0,1259.375,1239.0625,1239.0625,62,,
1992-04-24 00:00:00+00:00,0.0,1259.375,1239.0625,1239.0625,34,,
1992-04-27 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,120,,
1992-04-28 00:00:00+00:00,0.0,1239.0625,1157.8125,1157.8125,12,,
1992-04-29 00:00:00+00:00,0.0,1239.0625,1157.8125,1157.8125,44,,
1992-04-30 00:00:00+00:00,0.0,1239.0625,1157.8125,1157.8125,7,,
1992-05-01 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,9,,
1992-05-04 00:00:00+00:00,0.0,1198.4375,1157.8125,1157.8125,129,,
1992-05-05 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,105,,
1992-05-06 00:00:00+00:00,0.0,1218.75,1178.125,1178.125,212,,
1992-05-07 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,33,,
1992-05-08 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,25,,
1992-05-11 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,12,,
1992-05-12 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,9,,
1992-05-13 00:00:00+00:00,0.0,1218.75,1137.5,1137.5,11,,
1992-05-14 00:00:00+00:00,0.0,1218.75,1137.5,1137.5,15,,
1992-05-15 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,241,,
1992-05-18 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,31,,
1992-05-19 00:00:00+00:00,0.0,1218.75,1157.8125,1157.8125,3,,
1992-05-20 00:00:00+00:00,0.0,1218.75,1178.125,1178.125,103,,
1992-05-21 00:00:00+00:00,0.0,1300.0,1259.375,1259.375,421,,
1992-05-22 00:00:00+00:00,0.0,1300.0,1259.375,1259.375,49,,
1992-05-26 00:00:00+00:00,0.0,1300.0,1259.375,1259.375,50,,
1992-05-27 00:00:00+00:00,0.0,1320.3125,1259.375,1259.375,145,,
1992-05-28 00:00:00+00:00,0.0,1320.3125,1259.375,1259.375,211,,
1992-05-29 00:00:00+00:00,0.0,1300.0,1259.375,1259.375,194,,
1992-06-01 00:00:00+00:00,0.0,1259.375,1239.0625,1239.0625,74,,
1992-06-02 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,43,,
1992-06-03 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,80,,
1992-06-04 00:00:00+00:00,0.0,1279.6875,1239.0625,1239.0625,108,,
1992-06-05 00:00:00+00:00,0.0,1259.375,1239.0625,1239.0625,122,,
1992-06-08 00:00:00+00:00,0.0,1259.375,1239.0625,1239.0625,20,,
1992-06-09 00:00:00+00:00,0.0,1259.375,1218.75,1218.75,96,,
1992-06-10 00:00:00+00:00,0.0,1259.375,1218.75,1218.75,41,,
1992-06-11 00:00:00+00:00,0.0,1259.375,1218.75,1218.75,22,,
1992-06-12 00:00:00+00:00,0.0,1259.375,1218.75,1218.75,31,,
1992-06-15 00:00:00+00:00,1218.75,1218.75,1218.75,1218.75,0,,
1992-06-16 00:00:00+00:00,1218.75,1218.75,1178.125,1198.4375,79,,
1992-06-17 00:00:00+00:00,1198.4375,1218.75,1178.125,1198.4375,92,,
1992-06-18 00:00:00+00:00,1178.125,1198.4375,1137.5,1137.5,166,,
1992-06-19 00:00:00+00:00,1137.5,1178.125,1056.25,1056.25,234,,
1992-06-22 00:00:00+00:00,1056.25,1157.8125,1056.25,1056.25,55,,
1992-06-23 00:00:00+00:00,1056.25,1096.875,1056.25,1096.875,53,,
1992-06-24 00:00:00+00:00,1096.875,1096.875,1096.875,1096.875,0,,
1992-06-25 00:00:00+00:00,1137.5,1137.5,1137.5,1137.5,67,,
1992-06-26 00:00:00+00:00,1076.5625,1076.5625,1076.5625,1076.5625,6,,
1992-06-29 00:00:00+00:00,1076.5625,1076.5625,1076.5625,1076.5625,0,,
1992-06-30 00:00:00+00:00,1096.875,1137.5,1076.5625,1076.5625,69,,
1992-07-01 00:00:00+00:00,1076.5625,1076.5625,1076.5625,1076.5625,44,,
1992-07-02 00:00:00+00:00,1137.5,1137.5,1076.5625,1076.5625,14,,
1992-07-06 00:00:00+00:00,1137.5,1137.5,1076.5625,1076.5625,15,,
1992-07-07 00:00:00+00:00,1117.1875,1117.1875,1096.875,1096.875,10,,
1992-07-08 00:00:00+00:00,1076.5625,1076.5625,1035.9375,1035.9375,105,,
1992-07-09 00:00:00+00:00,1117.1875,1117.1875,1035.9375,1117.1875,125,,
1992-07-10 00:00:00+00:00,1117.1875,1117.1875,1035.9375,1117.1875,494,,
1992-07-13 00:00:00+00:00,1117.1875,1117.1875,1035.9375,1117.1875,154,,
1992-07-14 00:00:00+00:00,1056.25,1117.1875,1056.25,1117.1875,145,,
1992-07-15 00:00:00+00:00,1056.25,1178.125,1056.25,1178.125,298,,
1992-07-16 00:00:00+00:00,1218.75,1218.75,1157.8125,1178.125,286,,
1992-07-17 00:00:00+00:00,1157.8125,1178.125,1117.1875,1137.5,288,,
1992-07-20 00:00:00+00:00,1117.1875,1117.1875,1076.5625,1096.875,198,,
1992-07-21 00:00:00+00:00,1076.5625,1076.5625,1076.5625,1076.5625,111,,
1992-07-22 00:00:00+00:00,1096.875,1096.875,1056.25,1096.875,132,,
1992-07-23 00:00:00+00:00,1096.875,1096.875,1056.25,1096.875,424,,
1992-07-24 00:00:00+00:00,1096.875,1137.5,1076.5625,1076.5625,657,,
1992-07-27 00:00:00+00:00,1056.25,1096.875,1056.25,1056.25,80,,
1992-07-28 00:00:00+00:00,1056.25,1096.875,1056.25,1076.5625,159,,
1992-07-29 00:00:00+00:00,1096.875,1096.875,1076.5625,1076.5625,9,,
1992-07-30 00:00:00+00:00,1076.5625,1117.1875,1076.5625,1096.875,203,,
1992-07-31 00:00:00+00:00,1117.1875,1117.1875,1076.5625,1117.1875,110,,
1992-08-03 00:00:00+00:00,1076.5625,1117.1875,1076.5625,1117.1875,26,,
1992-08-04 00:00:00+00:00,1056.25,1096.875,1056.25,1096.875,54,,
1992-08-05 00:00:00+00:00,1096.875,1096.875,1056.25,1056.25,43,,
1992-08-06 00:00:00+00:00,1096.875,1096.875,1096.875,1096.875,6,,
1992-08-07 00:00:00+00:00,1096.875,1096.875,1096.875,1096.875,6,,
1992-08-10 00:00:00+00:00,1035.9375,1076.5625,1035.9375,1056.25,156,,
1992-08-11 00:00:00+00:00,1056.25,1056.25,1035.9375,1056.25,17,,
1992-08-12 00:00:00+00:00,1035.9375,1056.25,1035.9375,1056.25,80,,
1992-08-13 00:00:00+00:00,1035.9375,1056.25,1015.625,1015.625,31,,
1992-08-14 00:00:00+00:00,1076.5625,1096.875,1076.5625,1096.875,49,,
1992-08-17 00:00:00+00:00,1117.1875,1117.1875,1096.875,1117.1875,84,,
1992-08-18 00:00:00+00:00,1117.1875,1178.125,1096.875,1178.125,221,,
1992-08-19 00:00:00+00:00,1137.5,1279.6875,1137.5,1279.6875,297,,
1992-08-20 00:00:00+00:00,1218.75,1279.6875,1218.75,1259.375,187,,
1992-08-21 00:00:00+00:00,1259.375,1259.375,1259.375,1259.375,6,,
1992-08-24 00:00:00+00:00,1218.75,1279.6875,1218.75,1218.75,151,,
1992-08-25 00:00:00+00:00,1239.0625,1239.0625,1218.75,1239.0625,65,,
1992-08-26 00:00:00+00:00,1218.75,1259.375,1137.5,1259.375,445,,
1992-08-27 00:00:00+00:00,1259.375,1259.375,1259.375,1259.375,0,,
1992-08-28 00:00:00+00:00,1259.375,1259.375,1239.0625,1239.0625,73,,
1992-08-31 00:00:00+00:00,1218.75,1259.375,1198.4375,1259.375,43,,
1992-09-01 00:00:00+00:00,1259.375,1259.375,1259.375,1259.375,0,,
1992-09-02 00:00:00+00:00,1218.75,1259.375,1198.4375,1239.0625,71,,
1992-09-03 00:00:00+00:00,1218.75,1218.75,1218.75,1218.75,31,,
1992-09-04 00:00:00+00:00,1239.0625,1259.375,1218.75,1218.75,66,,
1992-09-08 00:00:00+00:00,1218.75,1259.375,1218.75,1259.375,73,,
1992-09-09 00:00:00+00:00,1279.6875,1279.6875,1239.0625,1239.0625,26,,
1992-09-10 00:00:00+00:00,1300.0,1300.0,1259.375,1300.0,24,,
1992-09-11 00:00:00+00:00,1259.375,1300.0,1259.375,1279.6875,95,,
1992-09-14 00:00:00+00:00,1279.6875,1300.0,1259.375,1300.0,78,,
1992-09-15 00:00:00+00:00,1300.0,1360.9375,1279.6875,1360.9375,231,,
1992-09-16 00:00:00+00:00,1320.3125,1421.875,1320.3125,1421.875,422,,
1992-09-17 00:00:00+00:00,1340.625,1360.9375,1340.625,1340.625,117,,
1992-09-18 00:00:00+00:00,1340.625,1401.5625,1340.625,1381.25,57,,
1992-09-21 00:00:00+00:00,1340.625,1401.5625,1340.625,1401.5625,26,,
1992-09-22 00:00:00+00:00,1340.625,1340.625,1340.625,1340.625,6,,
1992-09-23 00:00:00+00:00,1401.5625,1401.5625,1381.25,1401.5625,25,,
1992-09-24 00:00:00+00:00,1340.625,1401.5625,1340.625,1381.25,87,,
1992-09-25 00:00:00+00:00,1340.625,1401.5625,1340.625,1340.625,55,,
1992-09-28 00:00:00+00:00,1340.625,1401.5625,1340.625,1401.5625,5,,
1992-09-29 00:00:00+00:00,1340.625,1401.5625,1340.625,1401.5625,136,,
1992-09-30 00:00:00+00:00,1360.9375,1401.5625,1340.625,1401.5625,196,,
1992-10-01 00:00:00+00:00,1340.625,1401.5625,1218.75,1320.3125,186,,
1992-10-02 00:00:00+00:00,1320.3125,1320.3125,1218.75,1218.75,55,,
1992-10-05 00:00:00+00:00,1218.75,1300.0,1218.75,1218.75,88,,
1992-10-06 00:00:00+00:00,1198.4375,1279.6875,1198.4375,1218.75,74,,
1992-10-07 00:00:00+00:00,1279.6875,1279.6875,1218.75,1239.0625,138,,
1992-10-08 00:00:00+00:00,1279.6875,1279.6875,1218.75,1279.6875,111,,
1992-10-09 00:00:00+00:00,1218.75,1218.75,1218.75,1218.75,28,,
1992-10-12 00:00:00+00:00,1279.6875,1279.6875,1279.6875,1279.6875,12,,
1992-10-13 00:00:00+00:00,1218.75,1279.6875,1218.75,1218.75,41,,
1992-10-14 00:00:00+00:00,1218.75,1279.6875,1218.75,1279.6875,46,,
1992-10-15 00:00:00+00:00,1259.375,1259.375,1218.75,1239.0625,95,,
1992-10-16 00:00:00+00:00,1178.125,1218.75,1178.125,1178.125,200,,
1992-10-19 00:00:00+00:00,1178.125,1218.75,1157.8125,1218.75,38,,
1992-10-20 00:00:00+00:00,1157.8125,1178.125,1137.5,1137.5,68,,
1992-10-21 00:00:00+00:00,1137.5,1137.5,1137.5,1137.5,33,,
1992-10-22 00:00:00+00:00,1137.5,1198.4375,1137.5,1198.4375,63,,
1992-10-23 00:00:00+00:00,1198.4375,1218.75,1178.125,1178.125,116,,
1992-10-26 00:00:00+00:00,1259.375,1259.375,1259.375,1259.375,62,,
1992-10-27 00:00:00+00:00,1259.375,1259.375,1259.375,1259.375,0,,
1992-10-28 00:00:00+00:00,1198.4375,1239.0625,1137.5,1239.0625,396,,
1992-10-29 00:00:00+00:00,1239.0625,1239.0625,1218.75,1239.0625,68,,
1992-10-30 00:00:00+00:00,1178.125,1239.0625,1178.125,1198.4375,88,,
1992-11-02 00:00:00+00:00,1239.0625,1239.0625,1198.4375,1198.4375,86,,
1992-11-03 00:00:00+00:00,1259.375,1259.375,1239.0625,1239.0625,10,,
1992-11-04 00:00:00+00:00,1239.0625,1239.0625,1239.0625,1239.0625,18,,
1992-11-05 00:00:00+00:00,1198.4375,1198.4375,1178.125,1178.125,135,,
1992-11-06 00:00:00+00:00,1178.125,1218.75,1178.125,1178.125,23,,
1992-11-09 00:00:00+00:00,1259.375,1259.375,1198.4375,1239.0625,85,,
1992-11-10 00:00:00+00:00,1198.4375,1218.75,1137.5,1218.75,62,,
1992-11-11 00:00:00+00:00,1218.75,1218.75,1198.4375,1198.4375,10,,
1992-11-12 00:00:00+00:00,1137.5,1137.5,1137.5,1137.5,1,,
1992-11-13 00:00:00+00:00,1198.4375,1198.4375,1137.5,1198.4375,454,,
1992-11-16 00:00:00+00:00,1198.4375,1198.4375,1157.8125,1198.4375,84,,
1992-11-17 00:00:00+00:00,1157.8125,1178.125,1137.5,1137.5,257,,
1992-11-18 00:00:00+00:00,1137.5,1178.125,1137.5,1157.8125,346,,
1992-11-19 00:00:00+00:00,1137.5,1178.125,1117.1875,1137.5,431,,
1992-11-20 00:00:00+00:00,1157.8125,1157.8125,1096.875,1137.5,243,,
1992-11-23 00:00:00+00:00,1096.875,1096.875,1056.25,1056.25,34,,
1992-11-24 00:00:00+00:00,1056.25,1137.5,1056.25,1076.5625,43,,
1992-11-25 00:00:00+00:00,1056.25,1056.25,1056.25,1056.25,6,,
1992-11-27 00:00:00+00:00,1137.5,1137.5,1096.875,1137.5,90,,
1992-11-30 00:00:00+00:00,1056.25,1056.25,1056.25,1056.25,6,,
