date,GBX_Open,GBX_High,GBX_Low,GBX_Close,GBX_Volume,GBX_Dividends,GBX_Stock Splits
1995-02-28 00:00:00+00:00,16.0,16.0,15.375,9.148441314697266,4900,0.0,
1995-03-01 00:00:00+00:00,15.375,15.375,15.0,9.07405948638916,3400,0.0,
1995-03-02 00:00:00+00:00,15.0,15.0,14.625,8.702174186706543,3000,0.0,
1995-03-03 00:00:00+00:00,14.75,15.25,14.75,9.07405948638916,5600,0.0,
1995-03-06 00:00:00+00:00,15.25,15.25,14.875,8.850931167602539,3200,0.0,
1995-03-07 00:00:00+00:00,15.125,15.25,14.875,8.850931167602539,3400,0.0,
1995-03-08 00:00:00+00:00,14.75,14.875,13.75,8.181533813476562,51400,0.0,
1995-03-09 00:00:00+00:00,14.5,14.75,14.375,8.62779712677002,78600,0.0,
1995-03-10 00:00:00+00:00,14.625,15.5,14.625,9.222819328308104,75200,0.0,
1995-03-13 00:00:00+00:00,15.75,15.75,15.0,9.37157154083252,16500,0.0,
1995-03-14 00:00:00+00:00,15.625,16.5,15.625,9.743462562561035,31300,0.0,
1995-03-15 00:00:00+00:00,16.125,16.5,15.875,9.44594955444336,9000,0.0,
1995-03-16 00:00:00+00:00,16.0,16.0,15.875,9.44594955444336,500,0.0,
1995-03-17 00:00:00+00:00,16.0,16.0,15.5,9.222819328308104,7500,0.0,
1995-03-20 00:00:00+00:00,15.5,15.875,15.5,9.37157154083252,7300,0.0,
1995-03-21 00:00:00+00:00,15.625,15.625,15.25,9.07405948638916,900,0.0,
1995-03-22 00:00:00+00:00,15.25,15.5,15.25,9.148441314697266,11300,0.0,
1995-03-23 00:00:00+00:00,15.25,15.25,14.875,8.850931167602539,14100,0.0,
1995-03-24 00:00:00+00:00,14.625,15.125,14.625,8.925307273864746,95600,0.0,
1995-03-27 00:00:00+00:00,15.125,15.125,14.75,8.7765531539917,2100,0.0,
1995-03-28 00:00:00+00:00,14.75,14.875,14.5,8.850931167602539,33500,0.0,
1995-03-29 00:00:00+00:00,14.875,15.125,14.75,8.925307273864746,18800,0.0,
1995-03-30 00:00:00+00:00,14.875,15.0,14.875,8.850931167602539,700,0.0,
1995-03-31 00:00:00+00:00,14.75,15.0,14.75,8.850931167602539,1700,0.0,
1995-04-03 00:00:00+00:00,14.875,14.875,14.875,8.850931167602539,0,0.0,
1995-04-04 00:00:00+00:00,14.875,15.0,14.75,8.7765531539917,29300,0.0,
1995-04-05 00:00:00+00:00,14.75,14.75,14.75,8.7765531539917,4000,0.0,
1995-04-06 00:00:00+00:00,14.875,14.875,14.625,8.7765531539917,12600,0.0,
1995-04-07 00:00:00+00:00,14.75,15.375,14.75,8.925307273864746,40600,0.0,
1995-04-10 00:00:00+00:00,14.875,15.0,14.875,8.925307273864746,300,0.0,
1995-04-11 00:00:00+00:00,15.25,15.25,14.375,8.55341911315918,72800,0.0,
1995-04-12 00:00:00+00:00,14.125,14.375,14.0,8.55341911315918,43100,0.0,
1995-04-13 00:00:00+00:00,14.625,15.0,14.5,8.850931167602539,5900,0.0,
1995-04-17 00:00:00+00:00,14.625,15.0,14.625,8.850931167602539,8200,0.0,
1995-04-18 00:00:00+00:00,14.75,14.875,14.625,8.737419128417969,7200,0.06,
1995-04-19 00:00:00+00:00,14.625,14.75,14.5,8.662738800048828,10700,0.0,
1995-04-20 00:00:00+00:00,14.5,14.5,14.25,8.588056564331055,7100,0.0,
1995-04-21 00:00:00+00:00,14.25,14.5,14.25,8.513382911682129,2900,0.0,
1995-04-24 00:00:00+00:00,14.0,14.125,14.0,8.438703536987305,3900,0.0,
1995-04-25 00:00:00+00:00,14.125,14.25,14.125,8.513382911682129,10500,0.0,
1995-04-26 00:00:00+00:00,14.25,14.375,14.125,8.588056564331055,9000,0.0,
1995-04-27 00:00:00+00:00,14.125,14.125,13.75,8.364023208618164,79500,0.0,
1995-04-28 00:00:00+00:00,13.875,14.0,13.875,8.289346694946289,111900,0.0,
1995-05-01 00:00:00+00:00,14.0,14.0,13.875,8.364023208618164,81900,0.0,
1995-05-02 00:00:00+00:00,14.0,14.0,13.875,8.289346694946289,15700,0.0,
1995-05-03 00:00:00+00:00,13.875,14.25,13.875,8.438703536987305,2400,0.0,
1995-05-04 00:00:00+00:00,14.125,14.25,14.125,8.438703536987305,11100,0.0,
1995-05-05 00:00:00+00:00,14.125,14.125,14.125,8.438703536987305,2600,0.0,
1995-05-08 00:00:00+00:00,14.125,14.125,14.0,8.364023208618164,3900,0.0,
1995-05-09 00:00:00+00:00,13.875,13.875,13.375,8.13998794555664,13700,0.0,
1995-05-10 00:00:00+00:00,13.5,13.75,13.5,8.214664459228516,18600,0.0,
1995-05-11 00:00:00+00:00,13.875,14.25,13.875,8.513382911682129,62700,0.0,
1995-05-12 00:00:00+00:00,14.125,14.5,14.125,8.513382911682129,8500,0.0,
1995-05-15 00:00:00+00:00,14.125,14.5,14.125,8.588056564331055,3400,0.0,
1995-05-16 00:00:00+00:00,14.5,15.0,14.5,8.8867769241333,17600,0.0,
1995-05-17 00:00:00+00:00,15.0,15.25,14.75,8.812094688415527,9400,0.0,
1995-05-18 00:00:00+00:00,14.875,14.875,13.875,8.364023208618164,14800,0.0,
1995-05-19 00:00:00+00:00,14.0,14.5,14.0,8.588056564331055,17100,0.0,
1995-05-22 00:00:00+00:00,14.5,14.625,14.25,8.513382911682129,3700,0.0,
1995-05-23 00:00:00+00:00,14.25,14.5,14.125,8.438703536987305,3200,0.0,
1995-05-24 00:00:00+00:00,14.5,14.5,14.0,8.364023208618164,12700,0.0,
1995-05-25 00:00:00+00:00,14.0,14.25,14.0,8.438703536987305,46200,0.0,
1995-05-26 00:00:00+00:00,14.125,14.125,14.125,8.438703536987305,0,0.0,
1995-05-30 00:00:00+00:00,14.125,14.125,14.0,8.364023208618164,5900,0.0,
1995-05-31 00:00:00+00:00,14.0,14.0,14.0,8.364023208618164,5600,0.0,
1995-06-01 00:00:00+00:00,14.0,14.0,14.0,8.364023208618164,600,0.0,
1995-06-02 00:00:00+00:00,14.125,14.125,13.875,8.364023208618164,2900,0.0,
1995-06-05 00:00:00+00:00,14.125,14.125,14.0,8.364023208618164,11200,0.0,
1995-06-06 00:00:00+00:00,14.125,14.25,13.5,8.065312385559082,19500,0.0,
1995-06-07 00:00:00+00:00,13.5,14.0,13.5,8.364023208618164,14600,0.0,
1995-06-08 00:00:00+00:00,13.875,14.0,13.875,8.289346694946289,14500,0.0,
1995-06-09 00:00:00+00:00,13.75,13.75,13.625,8.13998794555664,51900,0.0,
1995-06-12 00:00:00+00:00,13.5,13.5,13.0,7.766596794128418,273200,0.0,
1995-06-13 00:00:00+00:00,12.625,12.625,12.0,7.318522930145264,335900,0.0,
1995-06-14 00:00:00+00:00,12.375,12.375,12.25,7.318522930145264,40000,0.0,
1995-06-15 00:00:00+00:00,12.375,12.5,12.25,7.393200874328613,49700,0.0,
1995-06-16 00:00:00+00:00,12.375,12.375,12.125,7.318522930145264,7200,0.0,
1995-06-19 00:00:00+00:00,12.125,12.5,12.125,7.467879772186279,15700,0.0,
1995-06-20 00:00:00+00:00,12.625,12.625,12.25,7.393200874328613,5300,0.0,
1995-06-21 00:00:00+00:00,12.5,12.625,12.5,7.542557239532471,1800,0.0,
1995-06-22 00:00:00+00:00,12.5,12.5,12.5,7.467879772186279,28400,0.0,
1995-06-23 00:00:00+00:00,12.5,12.625,12.5,7.467879772186279,7300,0.0,
1995-06-26 00:00:00+00:00,12.5,12.75,12.5,7.6172380447387695,11300,0.0,
1995-06-27 00:00:00+00:00,12.625,12.75,12.625,7.6172380447387695,7400,0.0,
1995-06-28 00:00:00+00:00,12.75,13.25,12.75,7.841270446777344,14000,0.0,
1995-06-29 00:00:00+00:00,13.125,13.125,13.0,7.766596794128418,5000,0.0,
1995-06-30 00:00:00+00:00,12.875,13.125,12.875,7.841270446777344,23600,0.0,
1995-07-03 00:00:00+00:00,13.0,13.0,13.0,7.766596794128418,100,0.0,
1995-07-05 00:00:00+00:00,12.75,13.0,12.625,7.542557239532471,46400,0.0,
1995-07-06 00:00:00+00:00,12.25,13.0,12.25,7.766596794128418,4100,0.0,
1995-07-07 00:00:00+00:00,13.0,13.0,12.875,7.766596794128418,9000,0.0,
1995-07-10 00:00:00+00:00,13.0,13.0,12.875,7.691916465759277,13200,0.0,
1995-07-11 00:00:00+00:00,14.5,15.75,14.5,8.961457252502441,152100,0.0,
1995-07-12 00:00:00+00:00,15.0,15.0,14.625,8.8867769241333,27500,0.0,
1995-07-13 00:00:00+00:00,15.0,15.0,14.875,8.8867769241333,9300,0.0,
1995-07-14 00:00:00+00:00,14.75,15.0,14.75,8.961457252502441,8500,0.0,
1995-07-17 00:00:00+00:00,15.0,15.0,14.625,8.8867769241333,3600,0.0,
1995-07-18 00:00:00+00:00,14.875,14.875,14.75,8.812094688415527,1600,0.0,
1995-07-19 00:00:00+00:00,14.625,14.625,14.125,8.513382911682129,6100,0.0,
1995-07-20 00:00:00+00:00,14.25,14.5,14.125,8.699373245239258,9500,0.06,
1995-07-21 00:00:00+00:00,14.5,14.5,14.25,8.624377250671387,8700,0.0,
1995-07-24 00:00:00+00:00,14.375,14.375,14.125,8.474387168884277,2000,0.0,
1995-07-25 00:00:00+00:00,13.875,13.875,13.25,7.949422836303711,11900,0.0,
1995-07-26 00:00:00+00:00,13.25,13.25,12.875,7.799435138702393,200900,0.0,
1995-07-27 00:00:00+00:00,13.0,13.25,12.875,7.949422836303711,110500,0.0,
1995-07-28 00:00:00+00:00,13.5,13.75,13.5,8.099410057067871,22800,0.0,
1995-07-31 00:00:00+00:00,13.375,13.375,13.25,8.02441692352295,69400,0.0,
1995-08-01 00:00:00+00:00,13.375,13.625,13.375,8.099410057067871,28800,0.0,
1995-08-02 00:00:00+00:00,13.5,13.75,13.5,8.249399185180664,16200,0.0,
1995-08-03 00:00:00+00:00,13.75,13.875,13.75,8.249399185180664,3100,0.0,
1995-08-04 00:00:00+00:00,13.75,14.125,13.75,8.39939022064209,13100,0.0,
1995-08-07 00:00:00+00:00,14.125,14.75,14.125,8.699373245239258,22900,0.0,
1995-08-08 00:00:00+00:00,14.375,14.875,14.375,8.849358558654785,13900,0.0,
1995-08-09 00:00:00+00:00,14.625,14.625,13.875,8.324397087097168,117000,0.0,
1995-08-10 00:00:00+00:00,14.0,14.0,13.75,8.324397087097168,600,0.0,
1995-08-11 00:00:00+00:00,13.75,14.0,13.75,8.39939022064209,1800,0.0,
1995-08-14 00:00:00+00:00,14.0,14.25,14.0,8.5493803024292,3700,0.0,
1995-08-15 00:00:00+00:00,14.375,14.375,14.0,8.39939022064209,1800,0.0,
1995-08-16 00:00:00+00:00,13.875,14.25,13.875,8.39939022064209,17000,0.0,
1995-08-17 00:00:00+00:00,13.875,13.875,13.875,8.324397087097168,200,0.0,
1995-08-18 00:00:00+00:00,13.75,13.75,13.375,8.02441692352295,13900,0.0,
1995-08-21 00:00:00+00:00,13.375,13.625,13.25,8.174407958984375,2300,0.0,
1995-08-22 00:00:00+00:00,13.75,13.75,13.5,8.099410057067871,1000,0.0,
1995-08-23 00:00:00+00:00,13.5,13.5,13.0,7.799435138702393,14600,0.0,
1995-08-24 00:00:00+00:00,13.125,13.125,12.875,7.799435138702393,9000,0.0,
1995-08-25 00:00:00+00:00,12.875,12.875,12.625,7.574452400207519,7400,0.0,
1995-08-28 00:00:00+00:00,12.625,13.0,12.625,7.799435138702393,7500,0.0,
1995-08-29 00:00:00+00:00,12.875,12.875,12.75,7.649443626403809,1000,0.0,
1995-08-30 00:00:00+00:00,12.75,13.0,12.75,7.799435138702393,3700,0.0,
1995-08-31 00:00:00+00:00,13.0,13.0,12.875,7.799435138702393,6500,0.0,
1995-09-01 00:00:00+00:00,13.0,13.0,12.875,7.724440574645996,1900,0.0,
1995-09-05 00:00:00+00:00,12.5,12.875,12.5,7.649443626403809,98200,0.0,
1995-09-06 00:00:00+00:00,12.875,12.875,12.75,7.724440574645996,2500,0.0,
1995-09-07 00:00:00+00:00,12.75,13.0,12.75,7.649443626403809,22100,0.0,
1995-09-08 00:00:00+00:00,12.875,12.875,12.75,7.724440574645996,12600,0.0,
1995-09-11 00:00:00+00:00,12.875,12.875,12.625,7.724440574645996,6500,0.0,
1995-09-12 00:00:00+00:00,12.875,12.875,12.75,7.649443626403809,5400,0.0,
1995-09-13 00:00:00+00:00,12.875,12.875,12.375,7.574452400207519,10900,0.0,
1995-09-14 00:00:00+00:00,12.0,12.375,11.75,7.34946346282959,27400,0.0,
1995-09-15 00:00:00+00:00,12.375,12.625,12.125,7.34946346282959,58900,0.0,
1995-09-18 00:00:00+00:00,12.125,12.375,12.125,7.34946346282959,2600,0.0,
1995-09-19 00:00:00+00:00,12.375,12.5,12.25,7.424459934234619,2900,0.0,
1995-09-20 00:00:00+00:00,12.5,12.5,12.25,7.34946346282959,9300,0.0,
1995-09-21 00:00:00+00:00,12.25,12.375,12.0,7.424459934234619,14100,0.0,
1995-09-22 00:00:00+00:00,12.25,12.375,12.125,7.34946346282959,15000,0.0,
1995-09-25 00:00:00+00:00,12.0,12.125,11.875,7.1994805335998535,25800,0.0,
1995-09-26 00:00:00+00:00,11.875,11.875,11.625,7.124484062194824,11100,0.0,
1995-09-27 00:00:00+00:00,11.75,11.75,11.625,7.049488067626953,6600,0.0,
1995-09-28 00:00:00+00:00,11.625,11.625,11.25,6.749507904052734,11700,0.0,
1995-09-29 00:00:00+00:00,11.25,11.5,11.25,6.749507904052734,6400,0.0,
