date,DIN_Open,DIN_High,DIN_Low,DIN_Close,DIN_Volume,DIN_Dividends,DIN_Stock Splits
1992-02-11 00:00:00+00:00,9.625,9.8125,9.3125,5.067075252532959,192400,0.0,
1992-02-12 00:00:00+00:00,9.375,9.5625,9.375,5.134187698364258,129000,0.0,
1992-02-13 00:00:00+00:00,9.4375,9.4375,8.9375,4.798619270324707,71000,0.0,
1992-02-14 00:00:00+00:00,8.875,9.0,8.75,4.83217716217041,314800,0.0,
1992-02-18 00:00:00+00:00,8.9375,8.9375,8.4375,4.530165195465088,56200,0.0,
1992-02-19 00:00:00+00:00,8.3125,8.375,8.25,4.4294962882995605,245400,0.0,
1992-02-20 00:00:00+00:00,8.375,8.375,8.25,4.496609210968018,31600,0.0,
1992-02-21 00:00:00+00:00,8.375,8.375,8.25,4.496609210968018,51600,0.0,
1992-02-24 00:00:00+00:00,8.25,8.375,8.1875,4.4294962882995605,45800,0.0,
1992-02-25 00:00:00+00:00,8.125,8.125,7.6875,4.295267105102539,130200,0.0,
1992-02-26 00:00:00+00:00,8.0625,8.375,8.0,4.395938873291016,286000,0.0,
1992-02-27 00:00:00+00:00,8.0,8.1875,7.875,4.328824996948242,51400,0.0,
1992-02-28 00:00:00+00:00,8.1875,8.375,8.125,4.496609210968018,208200,0.0,
1992-03-02 00:00:00+00:00,8.25,8.375,8.125,4.463052272796631,189400,0.0,
1992-03-03 00:00:00+00:00,8.3125,8.375,8.1875,4.4294962882995605,62800,0.0,
1992-03-04 00:00:00+00:00,8.25,8.25,7.875,4.228156089782715,97000,0.0,
1992-03-05 00:00:00+00:00,7.6875,8.0,7.6875,4.261710166931152,145600,0.0,
1992-03-06 00:00:00+00:00,7.8125,7.9375,7.75,4.228156089782715,56400,0.0,
1992-03-09 00:00:00+00:00,7.75,7.9375,7.6875,4.261710166931152,77000,0.0,
1992-03-10 00:00:00+00:00,7.875,8.0,7.875,4.228156089782715,108200,0.0,
1992-03-11 00:00:00+00:00,8.0,8.0,7.875,4.261710166931152,95800,0.0,
1992-03-12 00:00:00+00:00,8.0,8.0,7.75,4.228156089782715,114400,0.0,
1992-03-13 00:00:00+00:00,7.875,7.9375,7.8125,4.194596767425537,42400,0.0,
1992-03-16 00:00:00+00:00,7.9375,8.0,7.8125,4.295267105102539,36400,0.0,
1992-03-17 00:00:00+00:00,8.0,8.0,7.875,4.295267105102539,21200,0.0,
1992-03-18 00:00:00+00:00,8.0625,8.0625,7.9375,4.328824996948242,5600,0.0,
1992-03-19 00:00:00+00:00,8.0625,8.0625,7.875,4.295267105102539,21000,0.0,
1992-03-20 00:00:00+00:00,8.0,8.0,7.875,4.295267105102539,7000,0.0,
1992-03-23 00:00:00+00:00,8.0,8.0,7.875,4.295267105102539,10200,0.0,
1992-03-24 00:00:00+00:00,8.0625,8.0625,7.875,4.228156089782715,7800,0.0,
1992-03-25 00:00:00+00:00,8.0625,8.0625,7.9375,4.328824996948242,39800,0.0,
1992-03-26 00:00:00+00:00,8.0625,8.0625,7.875,4.228156089782715,63800,0.0,
1992-03-27 00:00:00+00:00,8.0625,8.0625,7.9375,4.261710166931152,19400,0.0,
1992-03-30 00:00:00+00:00,8.0,8.0625,7.9375,4.328824996948242,103200,0.0,
1992-03-31 00:00:00+00:00,7.875,8.0,7.8125,4.228156089782715,55000,0.0,
1992-04-01 00:00:00+00:00,7.875,8.0625,7.8125,4.261710166931152,99800,0.0,
1992-04-02 00:00:00+00:00,8.0625,8.0625,7.5625,4.060370445251465,87800,0.0,
1992-04-03 00:00:00+00:00,7.5,7.75,7.5,4.060370445251465,120600,0.0,
1992-04-06 00:00:00+00:00,7.75,7.75,7.5625,4.161040782928467,211600,0.0,
1992-04-07 00:00:00+00:00,7.75,7.75,7.25,3.926142930984497,89200,0.0,
1992-04-08 00:00:00+00:00,7.125,7.125,6.6875,3.758359432220459,497000,0.0,
1992-04-09 00:00:00+00:00,7.25,7.9375,7.125,4.194596767425537,166600,0.0,
1992-04-10 00:00:00+00:00,8.125,8.125,7.9375,4.295267105102539,71200,0.0,
1992-04-13 00:00:00+00:00,7.9375,8.5625,7.9375,4.563722610473633,334000,0.0,
1992-04-14 00:00:00+00:00,8.75,8.875,8.5,4.765062808990479,285200,0.0,
1992-04-15 00:00:00+00:00,8.875,9.125,8.75,4.83217716217041,191200,0.0,
1992-04-16 00:00:00+00:00,9.0,9.0625,8.75,4.798619270324707,184400,0.0,
1992-04-20 00:00:00+00:00,8.75,8.8125,8.125,4.4294962882995605,202200,0.0,
1992-04-21 00:00:00+00:00,8.1875,8.3125,7.8125,4.4294962882995605,205200,0.0,
1992-04-22 00:00:00+00:00,8.25,8.3125,8.1875,4.463052272796631,38600,0.0,
1992-04-23 00:00:00+00:00,8.3125,8.3125,7.875,4.295267105102539,48400,0.0,
1992-04-24 00:00:00+00:00,7.75,7.75,7.5,4.127483367919922,102400,0.0,
1992-04-27 00:00:00+00:00,7.625,7.625,7.4375,4.093926429748535,19800,0.0,
1992-04-28 00:00:00+00:00,7.375,7.4375,7.1875,3.8925869464874263,74800,0.0,
1992-04-29 00:00:00+00:00,7.4375,7.4375,7.25,3.993256330490112,64800,0.0,
1992-04-30 00:00:00+00:00,7.625,8.0,7.625,4.295267105102539,335000,0.0,
1992-05-01 00:00:00+00:00,8.0625,8.1875,7.9375,4.395938873291016,137600,0.0,
1992-05-04 00:00:00+00:00,8.0,8.25,8.0,4.4294962882995605,550400,0.0,
1992-05-05 00:00:00+00:00,8.125,8.25,8.0,4.295267105102539,11800,0.0,
1992-05-06 00:00:00+00:00,8.0,8.1875,7.875,4.228156089782715,54600,0.0,
1992-05-07 00:00:00+00:00,7.9375,8.0,7.875,4.228156089782715,30400,0.0,
1992-05-08 00:00:00+00:00,8.0,8.0,7.875,4.261710166931152,22800,0.0,
1992-05-11 00:00:00+00:00,7.8125,7.9375,7.8125,4.194596767425537,1200,0.0,
1992-05-12 00:00:00+00:00,7.8125,7.9375,7.6875,4.127483367919922,48000,0.0,
1992-05-13 00:00:00+00:00,7.8125,7.8125,7.5625,4.127483367919922,29600,0.0,
1992-05-14 00:00:00+00:00,7.5,7.6875,7.125,3.9597008228302,174400,0.0,
1992-05-15 00:00:00+00:00,7.1875,7.1875,7.0625,3.8254740238189697,36400,0.0,
1992-05-18 00:00:00+00:00,7.0625,7.5,7.0625,4.026814937591553,94000,0.0,
1992-05-19 00:00:00+00:00,7.25,7.375,7.25,3.9597008228302,26400,0.0,
1992-05-20 00:00:00+00:00,7.5,7.5,7.3125,3.993256330490112,12400,0.0,
1992-05-21 00:00:00+00:00,7.375,7.6875,7.375,4.127483367919922,210000,0.0,
1992-05-22 00:00:00+00:00,7.6875,7.6875,7.5,4.026814937591553,27000,0.0,
1992-05-26 00:00:00+00:00,7.6875,7.6875,7.5,4.026814937591553,14000,0.0,
1992-05-27 00:00:00+00:00,7.5625,7.625,7.4375,4.060370445251465,8600,0.0,
1992-05-28 00:00:00+00:00,7.4375,7.5,7.375,3.9597008228302,7600,0.0,
1992-05-29 00:00:00+00:00,7.5,7.5,7.375,4.026814937591553,11400,0.0,
1992-06-01 00:00:00+00:00,7.5,7.5625,7.375,4.060370445251465,19600,0.0,
1992-06-02 00:00:00+00:00,7.5625,8.0,7.5625,4.295267105102539,55600,0.0,
1992-06-03 00:00:00+00:00,7.8125,7.9375,7.5625,4.060370445251465,212600,0.0,
1992-06-04 00:00:00+00:00,7.5625,7.75,7.5625,4.161040782928467,3400,0.0,
1992-06-05 00:00:00+00:00,7.6875,7.75,7.625,4.161040782928467,17800,0.0,
1992-06-08 00:00:00+00:00,7.75,7.75,7.625,4.093926429748535,75000,0.0,
1992-06-09 00:00:00+00:00,7.75,7.75,7.375,3.9597008228302,333800,0.0,
1992-06-10 00:00:00+00:00,7.5,7.5625,7.375,4.060370445251465,142200,0.0,
1992-06-11 00:00:00+00:00,7.375,7.4375,7.3125,3.993256330490112,28000,0.0,
1992-06-12 00:00:00+00:00,7.4375,7.4375,7.375,3.993256330490112,24400,0.0,
1992-06-15 00:00:00+00:00,7.4375,7.4375,7.25,3.9597008228302,22200,0.0,
1992-06-16 00:00:00+00:00,7.4375,7.4375,7.3125,3.993256330490112,58600,0.0,
1992-06-17 00:00:00+00:00,7.375,7.375,6.9375,3.791916847229004,234200,0.0,
1992-06-18 00:00:00+00:00,6.9375,7.0,6.8125,3.758359432220459,87600,0.0,
1992-06-19 00:00:00+00:00,7.0,7.0,7.0,3.758359432220459,37800,0.0,
1992-06-22 00:00:00+00:00,7.0,7.0,6.8125,3.758359432220459,4800,0.0,
1992-06-23 00:00:00+00:00,7.125,7.125,6.9375,3.8254740238189697,98000,0.0,
1992-06-24 00:00:00+00:00,7.125,7.125,6.9375,3.8254740238189697,69000,0.0,
1992-06-25 00:00:00+00:00,7.125,7.125,6.9375,3.8254740238189697,10400,0.0,
1992-06-26 00:00:00+00:00,7.125,7.125,6.625,3.6241323947906494,387400,0.0,
1992-06-29 00:00:00+00:00,6.75,6.75,6.5625,3.6241323947906494,185800,0.0,
1992-06-30 00:00:00+00:00,6.625,6.75,5.9375,3.4227919578552246,997600,0.0,
1992-07-01 00:00:00+00:00,6.375,6.9375,6.375,3.657689094543457,1269800,0.0,
1992-07-02 00:00:00+00:00,6.9375,7.0625,6.9375,3.791916847229004,67800,0.0,
1992-07-06 00:00:00+00:00,7.125,7.125,6.9375,3.7248032093048096,102200,0.0,
1992-07-07 00:00:00+00:00,7.125,7.125,6.9375,3.8254740238189697,19000,0.0,
1992-07-08 00:00:00+00:00,7.125,7.25,7.0,3.8925869464874263,124800,0.0,
1992-07-09 00:00:00+00:00,7.25,7.25,7.0625,3.8254740238189697,55000,0.0,
1992-07-10 00:00:00+00:00,7.25,7.25,7.0625,3.8254740238189697,29600,0.0,
1992-07-13 00:00:00+00:00,7.25,7.25,7.125,3.8254740238189697,99400,0.0,
1992-07-14 00:00:00+00:00,7.25,7.25,7.125,3.8254740238189697,59800,0.0,
1992-07-15 00:00:00+00:00,7.1875,7.1875,7.125,3.859029054641724,9600,0.0,
1992-07-16 00:00:00+00:00,7.1875,7.375,7.125,3.8925869464874263,201800,0.0,
1992-07-17 00:00:00+00:00,7.1875,7.375,7.0625,3.8925869464874263,32400,0.0,
1992-07-20 00:00:00+00:00,7.125,7.125,6.8125,3.657689094543457,75400,0.0,
1992-07-21 00:00:00+00:00,7.0,7.0,6.8125,3.758359432220459,14800,0.0,
1992-07-22 00:00:00+00:00,6.9375,7.0,6.8125,3.758359432220459,39600,0.0,
1992-07-23 00:00:00+00:00,7.0,7.5,7.0,3.993256330490112,121200,0.0,
1992-07-24 00:00:00+00:00,7.5,7.6875,7.4375,4.127483367919922,80200,0.0,
1992-07-27 00:00:00+00:00,7.6875,7.75,7.5625,4.093926429748535,139600,0.0,
1992-07-28 00:00:00+00:00,7.75,8.125,7.75,4.362382411956787,127400,0.0,
1992-07-29 00:00:00+00:00,8.25,8.375,7.9375,4.328824996948242,142600,0.0,
1992-07-30 00:00:00+00:00,8.1875,8.25,8.0,4.362382411956787,71400,0.0,
1992-07-31 00:00:00+00:00,8.0625,8.25,8.0625,4.4294962882995605,109800,0.0,
1992-08-03 00:00:00+00:00,8.25,8.25,8.0,4.295267105102539,133200,0.0,
1992-08-04 00:00:00+00:00,8.0,8.125,7.6875,4.194596767425537,82000,0.0,
1992-08-05 00:00:00+00:00,7.75,7.75,7.5625,4.060370445251465,26600,0.0,
1992-08-06 00:00:00+00:00,7.625,7.6875,7.5,4.127483367919922,12800,0.0,
1992-08-07 00:00:00+00:00,7.625,7.625,7.5,4.026814937591553,48000,0.0,
1992-08-10 00:00:00+00:00,7.5,7.5,7.25,3.993256330490112,94000,0.0,
1992-08-11 00:00:00+00:00,7.4375,7.4375,7.25,3.993256330490112,70800,0.0,
1992-08-12 00:00:00+00:00,7.4375,7.625,7.25,4.026814937591553,35200,0.0,
1992-08-13 00:00:00+00:00,7.625,7.6875,7.5,4.127483367919922,35200,0.0,
1992-08-14 00:00:00+00:00,7.8125,7.8125,7.625,4.127483367919922,21000,0.0,
1992-08-17 00:00:00+00:00,7.625,7.75,7.5625,4.127483367919922,30400,0.0,
1992-08-18 00:00:00+00:00,7.6875,7.6875,7.3125,4.026814937591553,61800,0.0,
1992-08-19 00:00:00+00:00,7.5,7.5,7.0,3.791916847229004,1252000,0.0,
1992-08-20 00:00:00+00:00,7.1875,7.1875,7.0625,3.859029054641724,37600,0.0,
1992-08-21 00:00:00+00:00,7.1875,7.25,7.0625,3.859029054641724,107800,0.0,
1992-08-24 00:00:00+00:00,7.0625,7.25,7.0625,3.8254740238189697,43800,0.0,
1992-08-25 00:00:00+00:00,7.125,7.1875,7.0625,3.791916847229004,34600,0.0,
1992-08-26 00:00:00+00:00,7.125,7.25,7.0625,3.8925869464874263,19200,0.0,
1992-08-27 00:00:00+00:00,7.25,7.375,7.1875,3.926142930984497,41000,0.0,
1992-08-28 00:00:00+00:00,7.375,7.4375,7.125,3.8925869464874263,92200,0.0,
1992-08-31 00:00:00+00:00,7.375,7.625,7.25,4.093926429748535,96600,0.0,
1992-09-01 00:00:00+00:00,7.5625,7.8125,7.5625,4.161040782928467,149800,0.0,
1992-09-02 00:00:00+00:00,7.8125,8.0,7.75,4.194596767425537,112000,0.0,
1992-09-03 00:00:00+00:00,7.8125,8.0,7.625,4.093926429748535,53000,0.0,
1992-09-04 00:00:00+00:00,7.625,7.75,7.5,4.026814937591553,9600,0.0,
1992-09-08 00:00:00+00:00,7.75,7.75,7.5,4.026814937591553,5200,0.0,
1992-09-09 00:00:00+00:00,7.5,7.75,7.5,4.161040782928467,9000,0.0,
1992-09-10 00:00:00+00:00,7.75,7.75,7.625,4.161040782928467,42800,0.0,
1992-09-11 00:00:00+00:00,7.75,7.75,7.5,4.026814937591553,30200,0.0,
