date,IDN_Open,IDN_High,IDN_Low,IDN_Close,IDN_Volume,IDN_Dividends,IDN_Stock Splits
2010-01-06 00:00:00+00:00,28.799999237060547,32.08000183105469,28.799999237060547,31.76000022888184,185763,,
2010-01-07 00:00:00+00:00,32.08000183105469,37.84000015258789,30.799999237060547,31.84000015258789,306463,,
2010-01-08 00:00:00+00:00,34.720001220703125,35.439998626708984,31.84000015258789,32.08000183105469,119638,,
2010-01-11 00:00:00+00:00,32.0,32.31999969482422,30.799999237060547,31.920000076293945,45425,,
2010-01-12 00:00:00+00:00,31.280000686645508,32.08000183105469,30.07999992370605,31.280000686645508,34038,,
2010-01-13 00:00:00+00:00,31.84000015258789,31.84000015258789,30.799999237060547,31.040000915527344,21650,,
2010-01-14 00:00:00+00:00,30.8799991607666,31.200000762939453,28.31999969482422,30.15999984741211,65325,,
2010-01-15 00:00:00+00:00,29.600000381469727,30.399999618530277,28.399999618530277,29.040000915527344,19325,,
2010-01-19 00:00:00+00:00,30.0,31.600000381469727,28.0,28.399999618530277,46250,,
2010-01-20 00:00:00+00:00,29.36000061035156,31.520000457763672,28.399999618530277,29.76000022888184,18563,,
2010-01-21 00:00:00+00:00,28.239999771118164,30.07999992370605,26.399999618530277,27.520000457763672,42788,,
2010-01-22 00:00:00+00:00,27.68000030517578,27.68000030517578,24.15999984741211,24.399999618530277,75863,,
2010-01-25 00:00:00+00:00,24.15999984741211,26.15999984741211,22.799999237060547,22.799999237060547,48175,,
2010-01-26 00:00:00+00:00,22.8799991607666,22.8799991607666,21.36000061035156,22.15999984741211,33900,,
2010-01-27 00:00:00+00:00,22.63999938964844,23.520000457763672,22.239999771118164,22.559999465942383,20388,,
2010-01-28 00:00:00+00:00,21.36000061035156,22.71999931335449,20.959999084472656,22.559999465942383,14888,,
2010-01-29 00:00:00+00:00,22.0,23.200000762939453,21.600000381469727,22.559999465942383,13225,,
2010-02-01 00:00:00+00:00,23.200000762939453,23.68000030517578,22.15999984741211,22.479999542236328,5088,,
2010-02-02 00:00:00+00:00,22.0,22.239999771118164,21.68000030517578,21.68000030517578,7463,,
2010-02-03 00:00:00+00:00,21.920000076293945,22.63999938964844,21.440000534057617,21.920000076293945,5088,,
2010-02-04 00:00:00+00:00,22.0,22.0,20.8799991607666,20.8799991607666,6238,,
2010-02-05 00:00:00+00:00,20.799999237060547,20.8799991607666,19.440000534057617,20.239999771118164,9400,,
2010-02-08 00:00:00+00:00,20.0,20.63999938964844,19.68000030517578,20.07999992370605,2025,,
2010-02-09 00:00:00+00:00,20.0,21.200000762939453,20.0,21.040000915527344,2650,,
2010-02-10 00:00:00+00:00,21.040000915527344,22.15999984741211,20.31999969482422,22.15999984741211,6513,,
2010-02-11 00:00:00+00:00,22.399999618530277,23.280000686645508,22.15999984741211,23.280000686645508,5025,,
2010-02-12 00:00:00+00:00,23.200000762939453,23.600000381469727,22.559999465942383,23.600000381469727,3088,,
2010-02-16 00:00:00+00:00,23.200000762939453,23.280000686645508,22.239999771118164,22.239999771118164,3763,,
2010-02-17 00:00:00+00:00,22.399999618530277,23.36000061035156,22.399999618530277,22.959999084472656,4038,,
2010-02-18 00:00:00+00:00,22.959999084472656,23.200000762939453,22.479999542236328,23.200000762939453,4438,,
2010-02-19 00:00:00+00:00,23.440000534057617,23.440000534057617,21.920000076293945,22.559999465942383,4238,,
2010-02-22 00:00:00+00:00,22.799999237060547,22.799999237060547,22.0,22.15999984741211,2988,,
2010-02-23 00:00:00+00:00,23.040000915527344,23.040000915527344,21.440000534057617,21.84000015258789,1450,,
2010-02-24 00:00:00+00:00,21.920000076293945,22.959999084472656,21.76000022888184,22.799999237060547,2438,,
2010-02-25 00:00:00+00:00,22.479999542236328,22.479999542236328,20.479999542236328,21.1200008392334,6425,,
2010-02-26 00:00:00+00:00,20.959999084472656,22.399999618530277,20.959999084472656,21.84000015258789,3713,,
2010-03-01 00:00:00+00:00,21.600000381469727,21.600000381469727,20.07999992370605,20.399999618530277,7463,,
2010-03-02 00:00:00+00:00,20.63999938964844,21.84000015258789,20.399999618530277,21.200000762939453,3338,,
2010-03-03 00:00:00+00:00,21.600000381469727,21.76000022888184,20.559999465942383,21.520000457763672,6650,,
2010-03-04 00:00:00+00:00,21.1200008392334,21.280000686645508,20.07999992370605,21.200000762939453,3800,,
2010-03-05 00:00:00+00:00,21.68000030517578,21.68000030517578,20.07999992370605,20.479999542236328,5500,,
2010-03-08 00:00:00+00:00,20.399999618530277,20.71999931335449,20.0,20.479999542236328,2538,,
2010-03-09 00:00:00+00:00,20.479999542236328,20.479999542236328,20.0,20.15999984741211,5050,,
2010-03-10 00:00:00+00:00,20.31999969482422,20.799999237060547,20.15999984741211,20.479999542236328,6750,,
2010-03-11 00:00:00+00:00,20.399999618530277,20.399999618530277,19.440000534057617,19.84000015258789,6038,,
2010-03-12 00:00:00+00:00,19.200000762939453,19.600000381469727,19.1200008392334,19.280000686645508,10313,,
2010-03-15 00:00:00+00:00,18.63999938964844,18.8799991607666,17.600000381469727,18.239999771118164,7425,,
2010-03-16 00:00:00+00:00,18.15999984741211,18.15999984741211,17.200000762939453,17.68000030517578,7963,,
2010-03-17 00:00:00+00:00,17.600000381469727,18.559999465942383,17.440000534057617,18.479999542236328,7338,,
2010-03-18 00:00:00+00:00,18.799999237060547,19.200000762939453,18.63999938964844,19.040000915527344,10375,,
2010-03-19 00:00:00+00:00,19.280000686645508,19.76000022888184,18.559999465942383,19.280000686645508,3788,,
2010-03-22 00:00:00+00:00,18.799999237060547,19.600000381469727,18.799999237060547,19.36000061035156,4650,,
2010-03-23 00:00:00+00:00,19.200000762939453,19.600000381469727,18.799999237060547,18.959999084472656,9563,,
2010-03-24 00:00:00+00:00,19.040000915527344,19.200000762939453,18.15999984741211,18.15999984741211,5013,,
2010-03-25 00:00:00+00:00,18.0,18.0,17.1200008392334,17.920000076293945,12775,,
2010-03-26 00:00:00+00:00,17.440000534057617,17.600000381469727,17.040000915527344,17.440000534057617,5175,,
2010-03-29 00:00:00+00:00,17.440000534057617,18.399999618530277,17.440000534057617,18.31999969482422,3688,,
2010-03-30 00:00:00+00:00,18.15999984741211,18.239999771118164,17.200000762939453,17.520000457763672,2363,,
2010-03-31 00:00:00+00:00,17.280000686645508,17.600000381469727,16.719999313354492,17.600000381469727,2188,,
2010-04-01 00:00:00+00:00,17.360000610351562,17.360000610351562,16.799999237060547,17.280000686645508,4325,,
2010-04-05 00:00:00+00:00,16.239999771118164,18.239999771118164,15.84000015258789,16.959999084472656,28063,,
2010-04-06 00:00:00+00:00,16.959999084472656,17.600000381469727,16.399999618530273,17.600000381469727,4425,,
2010-04-07 00:00:00+00:00,17.280000686645508,17.440000534057617,16.799999237060547,17.440000534057617,5413,,
2010-04-08 00:00:00+00:00,17.200000762939453,17.200000762939453,16.799999237060547,16.799999237060547,2088,,
2010-04-09 00:00:00+00:00,17.040000915527344,17.200000762939453,16.719999313354492,16.799999237060547,4338,,
2010-04-12 00:00:00+00:00,17.1200008392334,17.200000762939453,16.719999313354492,16.959999084472656,1563,,
2010-04-13 00:00:00+00:00,16.639999389648438,17.280000686645508,16.639999389648438,17.1200008392334,2475,,
2010-04-14 00:00:00+00:00,17.040000915527344,17.200000762939453,16.399999618530273,17.040000915527344,15175,,
2010-04-15 00:00:00+00:00,16.719999313354492,17.200000762939453,16.479999542236328,16.719999313354492,3163,,
2010-04-16 00:00:00+00:00,16.479999542236328,16.799999237060547,16.0,16.639999389648438,6213,,
2010-04-19 00:00:00+00:00,16.0,16.399999618530273,15.84000015258789,16.0,4650,,
2010-04-20 00:00:00+00:00,15.84000015258789,16.31999969482422,15.84000015258789,16.31999969482422,3050,,
2010-04-21 00:00:00+00:00,16.399999618530273,16.719999313354492,16.239999771118164,16.559999465942383,2475,,
2010-04-22 00:00:00+00:00,16.399999618530273,16.399999618530273,15.600000381469728,15.920000076293944,5625,,
2010-04-23 00:00:00+00:00,15.760000228881836,16.239999771118164,15.199999809265137,15.359999656677246,36413,,
2010-04-26 00:00:00+00:00,15.119999885559082,15.199999809265137,14.399999618530272,14.720000267028809,10925,,
2010-04-27 00:00:00+00:00,14.5600004196167,14.960000038146973,14.399999618530272,14.5600004196167,6563,,
2010-04-28 00:00:00+00:00,14.960000038146973,15.039999961853027,14.399999618530272,14.640000343322754,4838,,
2010-04-29 00:00:00+00:00,14.720000267028809,14.880000114440918,14.399999618530272,14.479999542236328,7363,,
2010-04-30 00:00:00+00:00,14.640000343322754,15.760000228881836,14.479999542236328,14.960000038146973,8675,,
2010-05-03 00:00:00+00:00,14.960000038146973,15.520000457763672,13.760000228881836,14.399999618530272,8350,,
2010-05-04 00:00:00+00:00,14.640000343322754,14.640000343322754,14.399999618530272,14.399999618530272,3938,,
2010-05-05 00:00:00+00:00,14.5600004196167,14.800000190734863,14.15999984741211,14.15999984741211,6450,,
2010-05-06 00:00:00+00:00,14.479999542236328,20.0,14.15999984741211,15.520000457763672,40163,,
2010-05-07 00:00:00+00:00,15.920000076293944,16.31999969482422,14.31999969482422,14.5600004196167,13838,,
2010-05-10 00:00:00+00:00,14.5600004196167,15.68000030517578,13.039999961853027,13.600000381469728,18450,,
2010-05-11 00:00:00+00:00,13.84000015258789,14.239999771118164,13.68000030517578,13.920000076293944,2725,,
2010-05-12 00:00:00+00:00,13.920000076293944,15.84000015258789,13.920000076293944,14.399999618530272,9250,,
2010-05-13 00:00:00+00:00,13.920000076293944,14.399999618530272,12.960000038146973,13.600000381469728,6713,,
2010-05-14 00:00:00+00:00,13.279999732971191,13.520000457763672,13.039999961853027,13.199999809265137,6838,,
2010-05-17 00:00:00+00:00,13.359999656677246,13.600000381469728,13.359999656677246,13.520000457763672,1938,,
2010-05-18 00:00:00+00:00,13.199999809265137,13.279999732971191,12.5600004196167,12.5600004196167,5525,,
2010-05-19 00:00:00+00:00,12.399999618530272,12.399999618530272,12.079999923706056,12.079999923706056,4050,,
2010-05-20 00:00:00+00:00,12.239999771118164,12.239999771118164,12.0,12.079999923706056,6000,,
2010-05-21 00:00:00+00:00,12.0,12.15999984741211,11.4399995803833,11.84000015258789,4188,,
2010-05-24 00:00:00+00:00,12.0,12.0,10.880000114440918,11.119999885559082,4200,,
2010-05-25 00:00:00+00:00,10.399999618530272,11.119999885559082,10.399999618530272,11.039999961853027,3275,,
2010-05-26 00:00:00+00:00,10.800000190734863,12.15999984741211,10.800000190734863,11.84000015258789,4538,,
2010-05-27 00:00:00+00:00,11.920000076293944,13.119999885559082,11.84000015258789,12.15999984741211,3350,,
2010-05-28 00:00:00+00:00,12.479999542236328,12.479999542236328,12.0,12.0,638,,
2010-06-01 00:00:00+00:00,12.15999984741211,12.15999984741211,11.600000381469728,11.600000381469728,1613,,
2010-06-02 00:00:00+00:00,11.039999961853027,11.760000228881836,11.039999961853027,11.600000381469728,1063,,
2010-06-03 00:00:00+00:00,11.520000457763672,11.600000381469728,11.199999809265137,11.359999656677246,2938,,
2010-06-04 00:00:00+00:00,10.800000190734863,11.760000228881836,10.800000190734863,11.68000030517578,3688,,
2010-06-07 00:00:00+00:00,11.920000076293944,12.15999984741211,11.760000228881836,11.84000015258789,8350,,
2010-06-08 00:00:00+00:00,12.0,12.0,11.359999656677246,12.0,3038,,
2010-06-09 00:00:00+00:00,11.760000228881836,13.119999885559082,11.760000228881836,12.720000267028809,11125,,
2010-06-10 00:00:00+00:00,12.720000267028809,12.880000114440918,11.119999885559082,11.359999656677246,7350,,
2010-06-11 00:00:00+00:00,11.600000381469728,11.84000015258789,11.359999656677246,11.4399995803833,4488,,
2010-06-14 00:00:00+00:00,11.4399995803833,12.0,11.279999732971191,11.359999656677246,963,,
2010-06-15 00:00:00+00:00,11.600000381469728,11.760000228881836,11.600000381469728,11.68000030517578,263,,
2010-06-16 00:00:00+00:00,11.279999732971191,11.359999656677246,11.199999809265137,11.199999809265137,2013,,
2010-06-17 00:00:00+00:00,11.039999961853027,11.039999961853027,10.479999542236328,10.640000343322754,2788,,
2010-06-18 00:00:00+00:00,10.880000114440918,11.520000457763672,10.720000267028809,11.520000457763672,1225,,
2010-06-21 00:00:00+00:00,11.039999961853027,11.199999809265137,10.399999618530272,10.640000343322754,2900,,
2010-06-22 00:00:00+00:00,10.640000343322754,10.720000267028809,10.399999618530272,10.399999618530272,2313,,
2010-06-23 00:00:00+00:00,10.479999542236328,11.4399995803833,10.399999618530272,10.800000190734863,3188,,
2010-06-24 00:00:00+00:00,10.880000114440918,11.119999885559082,10.079999923706056,10.079999923706056,3263,,
2010-06-25 00:00:00+00:00,10.31999969482422,10.479999542236328,8.239999771118164,9.600000381469728,15325,,
2010-06-28 00:00:00+00:00,9.760000228881836,19.920000076293945,9.760000228881836,16.799999237060547,199188,,
2010-06-29 00:00:00+00:00,16.079999923706055,18.15999984741211,12.399999618530272,13.039999961853027,223775,,
2010-06-30 00:00:00+00:00,12.800000190734863,15.039999961853027,12.720000267028809,12.720000267028809,43825,,
2010-07-01 00:00:00+00:00,12.399999618530272,13.119999885559082,11.359999656677246,12.479999542236328,17513,,
2010-07-02 00:00:00+00:00,12.800000190734863,13.039999961853027,12.0,12.15999984741211,11075,,
2010-07-06 00:00:00+00:00,13.039999961853027,13.920000076293944,12.15999984741211,12.800000190734863,17588,,
2010-07-07 00:00:00+00:00,12.479999542236328,12.479999542236328,9.84000015258789,10.960000038146973,40013,,
2010-07-08 00:00:00+00:00,10.640000343322754,11.4399995803833,10.479999542236328,11.4399995803833,3125,,
2010-07-09 00:00:00+00:00,11.359999656677246,11.359999656677246,10.479999542236328,11.119999885559082,5363,,
2010-07-12 00:00:00+00:00,10.720000267028809,11.199999809265137,10.239999771118164,10.720000267028809,4288,,
2010-07-13 00:00:00+00:00,11.039999961853027,11.4399995803833,9.84000015258789,11.199999809265137,5775,,
2010-07-14 00:00:00+00:00,10.640000343322754,12.479999542236328,10.399999618530272,12.239999771118164,8950,,
2010-07-15 00:00:00+00:00,11.600000381469728,13.199999809265137,11.039999961853027,12.800000190734863,14013,,
2010-07-16 00:00:00+00:00,13.279999732971191,13.279999732971191,11.279999732971191,11.279999732971191,7038,,
2010-07-19 00:00:00+00:00,11.920000076293944,12.399999618530272,11.4399995803833,11.4399995803833,3350,,
2010-07-20 00:00:00+00:00,10.800000190734863,12.399999618530272,10.399999618530272,12.079999923706056,11338,,
2010-07-21 00:00:00+00:00,12.5600004196167,12.5600004196167,11.359999656677246,11.600000381469728,6713,,
2010-07-22 00:00:00+00:00,11.760000228881836,11.760000228881836,11.039999961853027,11.039999961853027,5913,,
2010-07-23 00:00:00+00:00,10.800000190734863,11.119999885559082,10.720000267028809,10.800000190734863,5563,,
2010-07-26 00:00:00+00:00,11.520000457763672,12.239999771118164,11.199999809265137,11.760000228881836,8763,,
2010-07-27 00:00:00+00:00,11.119999885559082,11.359999656677246,10.880000114440918,11.199999809265137,6300,,
2010-07-28 00:00:00+00:00,11.039999961853027,12.399999618530272,11.039999961853027,11.600000381469728,4963,,
2010-07-29 00:00:00+00:00,11.68000030517578,11.920000076293944,11.199999809265137,11.520000457763672,2225,,
2010-07-30 00:00:00+00:00,11.279999732971191,12.640000343322754,11.279999732971191,12.5600004196167,2350,,
2010-08-02 00:00:00+00:00,12.720000267028809,12.800000190734863,11.84000015258789,11.920000076293944,3188,,
2010-08-03 00:00:00+00:00,11.600000381469728,12.31999969482422,11.279999732971191,11.920000076293944,1850,,
2010-08-04 00:00:00+00:00,11.520000457763672,12.079999923706056,11.279999732971191,11.279999732971191,1425,,
2010-08-05 00:00:00+00:00,11.279999732971191,11.4399995803833,11.119999885559082,11.119999885559082,2000,,
2010-08-06 00:00:00+00:00,11.359999656677246,11.520000457763672,10.960000038146973,11.359999656677246,4738,,
2010-08-09 00:00:00+00:00,11.520000457763672,11.520000457763672,11.4399995803833,11.4399995803833,313,,
2010-08-10 00:00:00+00:00,10.960000038146973,11.359999656677246,10.800000190734863,10.960000038146973,3500,,
2010-08-11 00:00:00+00:00,10.800000190734863,11.199999809265137,10.5600004196167,10.880000114440918,6425,,
2010-08-12 00:00:00+00:00,10.800000190734863,11.520000457763672,10.640000343322754,10.880000114440918,1950,,
2010-08-13 00:00:00+00:00,10.640000343322754,10.960000038146973,10.399999618530272,10.640000343322754,1275,,
2010-08-16 00:00:00+00:00,10.079999923706056,11.600000381469728,9.84000015258789,10.15999984741211,3825,,
2010-08-17 00:00:00+00:00,10.15999984741211,10.15999984741211,9.600000381469728,9.760000228881836,3438,,
2010-08-18 00:00:00+00:00,10.239999771118164,10.239999771118164,9.4399995803833,9.600000381469728,3188,,
2010-08-19 00:00:00+00:00,9.600000381469728,10.239999771118164,9.359999656677246,9.600000381469728,4213,,
2010-08-20 00:00:00+00:00,10.0,10.0,9.359999656677246,9.760000228881836,2613,,
2010-08-23 00:00:00+00:00,10.0,10.31999969482422,9.199999809265137,9.760000228881836,4888,,
2010-08-24 00:00:00+00:00,9.359999656677246,9.84000015258789,9.199999809265137,9.520000457763672,5463,,
2010-08-25 00:00:00+00:00,9.4399995803833,9.520000457763672,9.119999885559082,9.4399995803833,1338,,
2010-08-26 00:00:00+00:00,9.359999656677246,9.4399995803833,9.199999809265137,9.359999656677246,2163,,
2010-08-27 00:00:00+00:00,9.520000457763672,9.600000381469728,9.039999961853027,9.359999656677246,6100,,
2010-08-30 00:00:00+00:00,9.359999656677246,9.4399995803833,8.880000114440918,9.279999732971191,400,,
2010-08-31 00:00:00+00:00,8.960000038146973,9.4399995803833,8.960000038146973,8.960000038146973,338,,
2010-09-01 00:00:00+00:00,8.880000114440918,9.520000457763672,8.880000114440918,9.4399995803833,3925,,
2010-09-02 00:00:00+00:00,9.520000457763672,9.68000030517578,9.359999656677246,9.520000457763672,2700,,
2010-09-03 00:00:00+00:00,9.520000457763672,10.5600004196167,8.880000114440918,10.079999923706056,9238,,
2010-09-07 00:00:00+00:00,9.84000015258789,10.15999984741211,8.960000038146973,9.920000076293944,2025,,
2010-09-08 00:00:00+00:00,9.760000228881836,9.760000228881836,8.960000038146973,9.359999656677246,3063,,
2010-09-09 00:00:00+00:00,9.199999809265137,9.199999809265137,8.720000267028809,8.880000114440918,3438,,
2010-09-10 00:00:00+00:00,9.199999809265137,9.199999809265137,8.640000343322754,8.640000343322754,2700,,
2010-09-13 00:00:00+00:00,9.199999809265137,9.199999809265137,8.479999542236328,8.720000267028809,2525,,
2010-09-14 00:00:00+00:00,8.5600004196167,9.199999809265137,8.5600004196167,8.800000190734863,6088,,
2010-09-15 00:00:00+00:00,8.5600004196167,8.960000038146973,8.399999618530273,8.479999542236328,2450,,
2010-09-16 00:00:00+00:00,8.399999618530273,8.399999618530273,7.599999904632568,7.599999904632568,30775,,
2010-09-17 00:00:00+00:00,7.599999904632568,7.920000076293945,7.599999904632568,7.760000228881836,6850,,
2010-09-20 00:00:00+00:00,7.840000152587891,9.359999656677246,7.840000152587891,9.119999885559082,16375,,
2010-09-21 00:00:00+00:00,8.960000038146973,9.520000457763672,8.800000190734863,8.960000038146973,8438,,
2010-09-22 00:00:00+00:00,8.720000267028809,9.920000076293944,8.720000267028809,9.4399995803833,7500,,
2010-09-23 00:00:00+00:00,9.359999656677246,9.4399995803833,8.800000190734863,8.960000038146973,2700,,
2010-09-24 00:00:00+00:00,8.960000038146973,9.600000381469728,8.880000114440918,8.880000114440918,13400,,
2010-09-27 00:00:00+00:00,9.760000228881836,9.760000228881836,8.880000114440918,8.960000038146973,3475,,
2010-09-28 00:00:00+00:00,9.039999961853027,9.520000457763672,8.960000038146973,9.4399995803833,5613,,
2010-09-29 00:00:00+00:00,9.600000381469728,9.600000381469728,9.039999961853027,9.119999885559082,2838,,
2010-09-30 00:00:00+00:00,9.039999961853027,9.039999961853027,7.840000152587891,8.5600004196167,21925,,
2010-10-01 00:00:00+00:00,9.600000381469728,10.239999771118164,8.880000114440918,9.600000381469728,36313,,
2010-10-04 00:00:00+00:00,9.760000228881836,11.4399995803833,9.600000381469728,11.119999885559082,28788,,
2010-10-05 00:00:00+00:00,11.119999885559082,11.359999656677246,10.399999618530272,10.880000114440918,8888,,
2010-10-06 00:00:00+00:00,10.800000190734863,10.880000114440918,10.15999984741211,10.479999542236328,5675,,
2010-10-07 00:00:00+00:00,10.880000114440918,10.960000038146973,10.079999923706056,10.5600004196167,7088,,
2010-10-08 00:00:00+00:00,10.15999984741211,10.5600004196167,10.0,10.31999969482422,4563,,
2010-10-11 00:00:00+00:00,10.399999618530272,10.800000190734863,10.31999969482422,10.640000343322754,1813,,
2010-10-12 00:00:00+00:00,10.31999969482422,10.640000343322754,10.31999969482422,10.5600004196167,6675,,
2010-10-13 00:00:00+00:00,10.399999618530272,10.800000190734863,10.31999969482422,10.5600004196167,3163,,
2010-10-14 00:00:00+00:00,10.5600004196167,10.640000343322754,10.31999969482422,10.479999542236328,3438,,
2010-10-15 00:00:00+00:00,10.399999618530272,10.640000343322754,9.68000030517578,10.15999984741211,4925,,
2010-10-18 00:00:00+00:00,10.0,10.239999771118164,9.760000228881836,9.920000076293944,2525,,
2010-10-19 00:00:00+00:00,9.920000076293944,10.15999984741211,9.199999809265137,9.359999656677246,5038,,
2010-10-20 00:00:00+00:00,9.279999732971191,9.68000030517578,9.279999732971191,9.4399995803833,2100,,
2010-10-21 00:00:00+00:00,9.600000381469728,10.0,9.359999656677246,9.68000030517578,3063,,
2010-10-22 00:00:00+00:00,9.520000457763672,10.079999923706056,9.520000457763672,9.760000228881836,3363,,
2010-10-25 00:00:00+00:00,9.920000076293944,10.0,9.520000457763672,9.84000015258789,2975,,
2010-10-26 00:00:00+00:00,9.84000015258789,9.84000015258789,9.520000457763672,9.760000228881836,1438,,
2010-10-27 00:00:00+00:00,9.600000381469728,9.68000030517578,9.199999809265137,9.520000457763672,2863,,
2010-10-28 00:00:00+00:00,9.600000381469728,9.84000015258789,9.279999732971191,9.84000015258789,1613,,
2010-10-29 00:00:00+00:00,9.68000030517578,10.079999923706056,9.600000381469728,9.84000015258789,4225,,
2010-11-01 00:00:00+00:00,10.640000343322754,10.640000343322754,10.0,10.15999984741211,6038,,
2010-11-02 00:00:00+00:00,10.0,10.640000343322754,10.0,10.640000343322754,2875,,
2010-11-03 00:00:00+00:00,10.800000190734863,11.199999809265137,9.84000015258789,10.239999771118164,5138,,
2010-11-04 00:00:00+00:00,10.399999618530272,10.5600004196167,9.119999885559082,10.239999771118164,2975,,
2010-11-05 00:00:00+00:00,9.760000228881836,10.800000190734863,9.600000381469728,10.399999618530272,4050,,
2010-11-08 00:00:00+00:00,10.31999969482422,10.479999542236328,9.84000015258789,10.0,4613,,
2010-11-09 00:00:00+00:00,8.880000114440918,11.199999809265137,8.880000114440918,11.199999809265137,17700,,
2010-11-10 00:00:00+00:00,10.880000114440918,11.199999809265137,10.479999542236328,10.800000190734863,5125,,
2010-11-11 00:00:00+00:00,10.880000114440918,10.960000038146973,10.399999618530272,10.800000190734863,1850,,
2010-11-12 00:00:00+00:00,10.960000038146973,11.199999809265137,9.760000228881836,10.0,6638,,
2010-11-15 00:00:00+00:00,10.31999969482422,11.039999961853027,9.199999809265137,9.359999656677246,7013,,
2010-11-16 00:00:00+00:00,9.279999732971191,10.5600004196167,9.279999732971191,10.15999984741211,4238,,
2010-11-17 00:00:00+00:00,9.920000076293944,10.31999969482422,9.199999809265137,9.68000030517578,3325,,
2010-11-18 00:00:00+00:00,9.520000457763672,9.84000015258789,9.279999732971191,9.84000015258789,15325,,
2010-11-19 00:00:00+00:00,9.68000030517578,9.920000076293944,9.359999656677246,9.600000381469728,3150,,
2010-11-22 00:00:00+00:00,9.4399995803833,10.0,9.4399995803833,10.0,2125,,
2010-11-23 00:00:00+00:00,10.0,10.079999923706056,9.84000015258789,10.079999923706056,2988,,
2010-11-24 00:00:00+00:00,9.920000076293944,10.15999984741211,9.84000015258789,10.079999923706056,2663,,
2010-11-26 00:00:00+00:00,9.920000076293944,10.239999771118164,9.920000076293944,10.239999771118164,425,,
2010-11-29 00:00:00+00:00,9.920000076293944,10.239999771118164,9.84000015258789,10.239999771118164,1075,,
2010-11-30 00:00:00+00:00,9.920000076293944,10.31999969482422,9.920000076293944,10.31999969482422,2113,,
2010-12-01 00:00:00+00:00,10.31999969482422,10.640000343322754,10.079999923706056,10.640000343322754,2488,,
2010-12-02 00:00:00+00:00,10.31999969482422,10.640000343322754,10.239999771118164,10.640000343322754,3538,,
2010-12-03 00:00:00+00:00,10.5600004196167,10.640000343322754,10.239999771118164,10.479999542236328,2338,,
2010-12-06 00:00:00+00:00,10.399999618530272,10.479999542236328,9.68000030517578,10.239999771118164,6775,,
2010-12-07 00:00:00+00:00,10.15999984741211,10.399999618530272,10.0,10.239999771118164,2388,,
2010-12-08 00:00:00+00:00,10.399999618530272,10.800000190734863,10.31999969482422,10.800000190734863,3563,,
2010-12-09 00:00:00+00:00,11.68000030517578,11.68000030517578,10.800000190734863,10.960000038146973,5863,,
2010-12-10 00:00:00+00:00,11.039999961853027,11.600000381469728,10.399999618530272,11.279999732971191,5775,,
2010-12-13 00:00:00+00:00,11.199999809265137,12.479999542236328,11.039999961853027,12.0,8663,,
2010-12-14 00:00:00+00:00,12.15999984741211,14.960000038146973,11.84000015258789,13.84000015258789,34588,,
2010-12-15 00:00:00+00:00,13.520000457763672,13.520000457763672,12.640000343322754,12.880000114440918,14838,,
2010-12-16 00:00:00+00:00,12.720000267028809,12.880000114440918,11.600000381469728,11.68000030517578,13825,,
2010-12-17 00:00:00+00:00,12.239999771118164,13.520000457763672,11.600000381469728,12.31999969482422,13263,,
2010-12-20 00:00:00+00:00,13.520000457763672,13.520000457763672,11.68000030517578,12.239999771118164,13488,,
2010-12-21 00:00:00+00:00,12.239999771118164,12.800000190734863,11.68000030517578,12.079999923706056,6788,,
2010-12-22 00:00:00+00:00,12.0,12.31999969482422,11.68000030517578,12.079999923706056,4875,,
2010-12-23 00:00:00+00:00,11.84000015258789,12.239999771118164,11.760000228881836,12.079999923706056,3213,,
2010-12-27 00:00:00+00:00,11.760000228881836,12.239999771118164,11.760000228881836,12.0,1538,,
2010-12-28 00:00:00+00:00,11.84000015258789,12.0,11.600000381469728,11.84000015258789,3413,,
2010-12-29 00:00:00+00:00,11.600000381469728,11.68000030517578,10.880000114440918,11.119999885559082,15738,,
2010-12-30 00:00:00+00:00,10.880000114440918,11.199999809265137,10.479999542236328,11.119999885559082,10863,,
2010-12-31 00:00:00+00:00,10.720000267028809,11.039999961853027,10.720000267028809,10.960000038146973,4975,,
2011-01-03 00:00:00+00:00,10.800000190734863,11.119999885559082,10.479999542236328,10.720000267028809,5325,,
2011-01-04 00:00:00+00:00,10.720000267028809,11.199999809265137,10.720000267028809,11.119999885559082,3963,,
2011-01-05 00:00:00+00:00,10.720000267028809,11.199999809265137,10.479999542236328,11.119999885559082,1438,,
2011-01-06 00:00:00+00:00,11.039999961853027,11.600000381469728,10.5600004196167,11.359999656677246,4350,,
2011-01-07 00:00:00+00:00,11.4399995803833,11.4399995803833,10.800000190734863,11.039999961853027,3013,,
2011-01-10 00:00:00+00:00,10.880000114440918,11.039999961853027,10.479999542236328,10.880000114440918,2425,,
2011-01-11 00:00:00+00:00,10.800000190734863,11.199999809265137,10.720000267028809,11.119999885559082,4988,,
2011-01-12 00:00:00+00:00,11.920000076293944,11.920000076293944,10.800000190734863,11.199999809265137,2325,,
2011-01-13 00:00:00+00:00,10.800000190734863,12.399999618530272,10.800000190734863,12.31999969482422,7188,,
2011-01-14 00:00:00+00:00,12.31999969482422,13.920000076293944,12.31999969482422,12.479999542236328,9863,,
2011-01-18 00:00:00+00:00,12.5600004196167,12.720000267028809,11.4399995803833,11.600000381469728,6050,,
2011-01-19 00:00:00+00:00,11.359999656677246,11.359999656677246,10.5600004196167,10.800000190734863,7225,,
