date,INUV_Open,INUV_High,INUV_Low,INUV_Close,INUV_Volume,INUV_Dividends,INUV_Stock Splits
2006-11-22 00:00:00+00:00,35.0,35.0,34.0,35.0,15200,,
2006-11-24 00:00:00+00:00,35.0,35.0,34.599998474121094,35.0,2840,,
2006-11-27 00:00:00+00:00,35.0,35.0,33.599998474121094,34.29999923706055,5290,,
2006-11-28 00:00:00+00:00,33.20000076293945,33.5,31.100000381469727,33.099998474121094,26040,,
2006-11-29 00:00:00+00:00,31.600000381469727,32.5,30.0,32.5,13680,,
2006-11-30 00:00:00+00:00,31.399999618530277,33.900001525878906,31.399999618530277,33.79999923706055,19740,,
2006-12-01 00:00:00+00:00,32.5,34.5,32.5,34.29999923706055,11000,,
2006-12-04 00:00:00+00:00,34.900001525878906,35.0,33.20000076293945,33.900001525878906,2980,,
2006-12-05 00:00:00+00:00,33.599998474121094,33.900001525878906,32.79999923706055,33.900001525878906,2710,,
2006-12-06 00:00:00+00:00,32.599998474121094,34.29999923706055,32.099998474121094,34.0,4930,,
2006-12-07 00:00:00+00:00,34.0,35.0,33.29999923706055,34.0,3810,,
2006-12-08 00:00:00+00:00,34.900001525878906,34.900001525878906,33.29999923706055,34.20000076293945,3370,,
2006-12-11 00:00:00+00:00,34.099998474121094,34.099998474121094,32.099998474121094,33.400001525878906,5490,,
2006-12-12 00:00:00+00:00,33.599998474121094,34.0,32.5,32.5,5060,,
2006-12-13 00:00:00+00:00,32.5,32.599998474121094,31.399999618530277,32.099998474121094,17220,,
2006-12-14 00:00:00+00:00,32.099998474121094,33.5,30.700000762939453,33.5,20780,,
2006-12-15 00:00:00+00:00,31.5,33.0,31.5,32.0,3130,,
2006-12-18 00:00:00+00:00,32.900001525878906,32.900001525878906,31.600000381469727,31.700000762939453,4030,,
2006-12-19 00:00:00+00:00,31.600000381469727,31.899999618530277,31.5,31.5,5740,,
2006-12-20 00:00:00+00:00,31.600000381469727,32.0,31.0,31.5,6520,,
2006-12-21 00:00:00+00:00,31.600000381469727,31.600000381469727,28.5,29.399999618530277,19730,,
2006-12-22 00:00:00+00:00,28.5,29.5,26.5,28.5,13480,,
2006-12-26 00:00:00+00:00,28.5,29.5,26.5,27.200000762939453,15610,,
2006-12-27 00:00:00+00:00,28.0,29.5,28.0,29.200000762939453,8080,,
2006-12-28 00:00:00+00:00,28.899999618530277,32.5,28.899999618530277,31.100000381469727,8250,,
2006-12-29 00:00:00+00:00,31.5,32.70000076293945,31.5,32.29999923706055,18050,,
2007-01-03 00:00:00+00:00,33.400001525878906,33.599998474121094,32.599998474121094,33.0,21460,,
2007-01-04 00:00:00+00:00,33.5,33.5,32.0,32.0,8150,,
2007-01-05 00:00:00+00:00,33.0,33.0,31.200000762939453,31.799999237060547,8050,,
2007-01-08 00:00:00+00:00,32.0,32.29999923706055,30.600000381469727,31.5,2750,,
2007-01-09 00:00:00+00:00,31.5,32.900001525878906,31.5,32.599998474121094,168950,,
2007-01-10 00:00:00+00:00,33.20000076293945,33.20000076293945,31.0,31.399999618530277,104370,,
2007-01-11 00:00:00+00:00,31.799999237060547,32.0,31.399999618530277,32.0,5580,,
2007-01-12 00:00:00+00:00,32.0,33.099998474121094,31.299999237060547,32.599998474121094,33860,,
2007-01-16 00:00:00+00:00,32.900001525878906,33.099998474121094,31.100000381469727,32.0,11630,,
2007-01-17 00:00:00+00:00,32.5,32.70000076293945,32.400001525878906,32.5,18270,,
2007-01-18 00:00:00+00:00,32.5,32.70000076293945,31.5,31.799999237060547,22390,,
2007-01-19 00:00:00+00:00,32.5,32.5,31.600000381469727,32.20000076293945,2190,,
2007-01-22 00:00:00+00:00,31.200000762939453,32.0,31.200000762939453,31.600000381469727,18050,,
2007-01-23 00:00:00+00:00,32.0,32.0,30.200000762939453,30.899999618530277,11470,,
2007-01-24 00:00:00+00:00,30.700000762939453,30.700000762939453,30.0,30.399999618530277,13940,,
2007-01-25 00:00:00+00:00,30.0,30.5,29.5,30.399999618530277,12200,,
2007-01-26 00:00:00+00:00,30.399999618530277,32.5,30.0,31.299999237060547,99600,,
2007-01-29 00:00:00+00:00,30.799999237060547,32.79999923706055,30.799999237060547,32.5,7510,,
2007-01-30 00:00:00+00:00,32.0,33.20000076293945,30.700000762939453,32.099998474121094,73810,,
2007-01-31 00:00:00+00:00,31.700000762939453,33.0,31.399999618530277,32.900001525878906,52590,,
2007-02-01 00:00:00+00:00,33.0,33.20000076293945,32.099998474121094,32.79999923706055,37670,,
2007-02-02 00:00:00+00:00,33.20000076293945,35.0,32.70000076293945,34.0,60060,,
2007-02-05 00:00:00+00:00,34.0,36.5,34.0,36.400001525878906,49800,,
2007-02-06 00:00:00+00:00,35.900001525878906,37.0,35.0,36.0,23040,,
2007-02-07 00:00:00+00:00,36.20000076293945,36.70000076293945,34.29999923706055,34.5,11190,,
2007-02-08 00:00:00+00:00,34.5,34.5,32.79999923706055,33.20000076293945,20060,,
2007-02-09 00:00:00+00:00,32.79999923706055,34.599998474121094,32.400001525878906,33.29999923706055,24010,,
2007-02-12 00:00:00+00:00,33.599998474121094,34.099998474121094,31.899999618530277,32.900001525878906,17990,,
2007-02-13 00:00:00+00:00,32.20000076293945,33.0,31.5,32.70000076293945,17620,,
2007-02-14 00:00:00+00:00,32.0,32.70000076293945,31.5,32.0,7470,,
2007-02-15 00:00:00+00:00,31.600000381469727,34.70000076293945,31.600000381469727,33.099998474121094,22190,,
2007-02-16 00:00:00+00:00,32.900001525878906,33.29999923706055,31.899999618530277,32.20000076293945,13460,,
2007-02-20 00:00:00+00:00,32.79999923706055,34.70000076293945,32.70000076293945,33.900001525878906,34120,,
2007-02-21 00:00:00+00:00,34.400001525878906,34.599998474121094,32.400001525878906,33.20000076293945,14030,,
2007-02-22 00:00:00+00:00,33.5,33.5,32.5,33.20000076293945,21900,,
2007-02-23 00:00:00+00:00,33.29999923706055,33.29999923706055,31.700000762939453,32.400001525878906,26160,,
2007-02-26 00:00:00+00:00,32.5,32.900001525878906,31.799999237060547,32.29999923706055,12490,,
2007-02-27 00:00:00+00:00,31.600000381469727,33.400001525878906,31.5,31.899999618530277,11290,,
2007-02-28 00:00:00+00:00,32.0,33.400001525878906,31.5,32.5,14230,,
2007-03-01 00:00:00+00:00,33.20000076293945,33.20000076293945,31.5,31.700000762939453,38240,,
2007-03-02 00:00:00+00:00,31.600000381469727,31.600000381469727,31.5,31.5,2120,,
2007-03-05 00:00:00+00:00,31.100000381469727,31.5,30.899999618530277,31.0,7160,,
2007-03-06 00:00:00+00:00,31.0,31.899999618530277,30.5,31.600000381469727,6570,,
2007-03-07 00:00:00+00:00,31.600000381469727,31.799999237060547,30.899999618530277,31.600000381469727,7240,,
2007-03-08 00:00:00+00:00,31.799999237060547,31.899999618530277,31.100000381469727,31.399999618530277,7670,,
2007-03-09 00:00:00+00:00,31.5,31.700000762939453,30.600000381469727,31.0,11210,,
2007-03-12 00:00:00+00:00,30.5,30.899999618530277,30.299999237060547,30.399999618530277,8520,,
2007-03-13 00:00:00+00:00,30.0,30.299999237060547,29.100000381469727,29.5,13210,,
2007-03-14 00:00:00+00:00,28.700000762939453,30.0,28.0,28.100000381469727,15570,,
2007-03-15 00:00:00+00:00,28.299999237060547,28.5,25.700000762939453,25.700000762939453,51770,,
2007-03-16 00:00:00+00:00,25.899999618530277,26.0,24.899999618530277,25.100000381469727,34250,,
2007-03-19 00:00:00+00:00,25.5,26.799999237060547,25.100000381469727,26.399999618530277,21610,,
2007-03-20 00:00:00+00:00,26.399999618530277,26.700000762939453,25.700000762939453,26.5,5100,,
2007-03-21 00:00:00+00:00,26.399999618530277,26.399999618530277,24.200000762939453,25.200000762939453,10660,,
2007-03-22 00:00:00+00:00,25.399999618530277,25.5,23.399999618530277,25.399999618530277,12540,,
2007-03-23 00:00:00+00:00,24.399999618530277,25.299999237060547,24.399999618530277,25.299999237060547,6200,,
2007-03-26 00:00:00+00:00,25.200000762939453,25.5,24.700000762939453,25.100000381469727,17450,,
2007-03-27 00:00:00+00:00,25.0,25.200000762939453,23.899999618530277,24.0,10950,,
2007-03-28 00:00:00+00:00,23.799999237060547,24.799999237060547,23.799999237060547,24.0,6910,,
2007-03-29 00:00:00+00:00,24.700000762939453,25.899999618530277,23.5,24.399999618530277,10220,,
2007-03-30 00:00:00+00:00,23.5,25.200000762939453,22.0,24.200000762939453,29460,,
2007-04-02 00:00:00+00:00,23.200000762939453,26.0,23.200000762939453,25.5,21470,,
2007-04-03 00:00:00+00:00,25.600000381469727,25.600000381469727,24.5,25.0,16330,,
2007-04-04 00:00:00+00:00,25.0,25.200000762939453,23.5,23.899999618530277,13260,,
2007-04-05 00:00:00+00:00,23.600000381469727,24.299999237060547,23.200000762939453,24.0,14240,,
2007-04-09 00:00:00+00:00,24.299999237060547,24.299999237060547,23.5,23.899999618530277,14630,,
2007-04-10 00:00:00+00:00,23.700000762939453,24.100000381469727,23.600000381469727,23.799999237060547,10360,,
2007-04-11 00:00:00+00:00,23.600000381469727,24.0,22.5,23.5,59710,,
2007-04-12 00:00:00+00:00,23.100000381469727,23.600000381469727,22.0,22.5,19860,,
2007-04-13 00:00:00+00:00,22.299999237060547,22.700000762939453,21.299999237060547,22.700000762939453,33350,,
2007-04-16 00:00:00+00:00,23.399999618530277,24.899999618530277,23.299999237060547,23.899999618530277,11670,,
2007-04-17 00:00:00+00:00,25.899999618530277,25.899999618530277,22.799999237060547,22.899999618530277,7090,,
2007-04-18 00:00:00+00:00,22.600000381469727,23.899999618530277,22.299999237060547,22.899999618530277,3810,,
2007-04-19 00:00:00+00:00,22.5,23.5,22.399999618530277,23.5,3250,,
2007-04-20 00:00:00+00:00,22.700000762939453,22.899999618530277,22.0,22.399999618530277,12010,,
2007-04-23 00:00:00+00:00,22.5,23.100000381469727,22.0,22.399999618530277,29500,,
2007-04-24 00:00:00+00:00,23.200000762939453,23.5,21.5,21.799999237060547,8800,,
2007-04-25 00:00:00+00:00,21.899999618530277,23.200000762939453,20.700000762939453,21.5,21040,,
2007-04-26 00:00:00+00:00,20.700000762939453,21.799999237060547,20.0,20.200000762939453,34860,,
2007-04-27 00:00:00+00:00,20.0,22.0,20.0,21.700000762939453,10380,,
2007-04-30 00:00:00+00:00,22.5,24.0,22.5,23.100000381469727,15640,,
2007-05-01 00:00:00+00:00,24.0,25.0,22.100000381469727,22.100000381469727,27600,,
2007-05-02 00:00:00+00:00,22.899999618530277,23.899999618530277,22.0,23.5,14860,,
2007-05-03 00:00:00+00:00,23.100000381469727,26.799999237060547,23.100000381469727,23.600000381469727,18660,,
2007-05-04 00:00:00+00:00,23.899999618530277,23.899999618530277,22.799999237060547,23.700000762939453,3350,,
2007-05-07 00:00:00+00:00,24.5,24.5,22.5,23.5,14220,,
2007-05-08 00:00:00+00:00,23.399999618530277,25.0,22.5,25.0,6330,,
2007-05-09 00:00:00+00:00,26.0,26.0,24.899999618530277,25.700000762939453,21020,,
2007-05-10 00:00:00+00:00,26.600000381469727,27.5,24.200000762939453,24.899999618530277,23010,,
2007-05-11 00:00:00+00:00,25.899999618530277,26.5,25.399999618530277,26.200000762939453,27880,,
2007-05-14 00:00:00+00:00,25.5,27.299999237060547,24.5,24.600000381469727,22220,,
2007-05-15 00:00:00+00:00,24.799999237060547,25.0,23.100000381469727,23.399999618530277,11190,,
2007-05-16 00:00:00+00:00,22.700000762939453,23.200000762939453,22.399999618530277,23.0,5990,,
2007-05-17 00:00:00+00:00,23.5,25.600000381469727,23.299999237060547,23.600000381469727,12020,,
2007-05-18 00:00:00+00:00,25.100000381469727,33.099998474121094,23.700000762939453,28.0,200590,,
2007-05-21 00:00:00+00:00,28.0,28.899999618530277,26.5,27.799999237060547,74200,,
2007-05-22 00:00:00+00:00,28.700000762939453,29.5,27.899999618530277,28.5,40970,,
2007-05-23 00:00:00+00:00,29.0,29.200000762939453,27.5,28.0,32760,,
2007-05-24 00:00:00+00:00,28.899999618530277,29.100000381469727,27.299999237060547,27.600000381469727,17250,,
2007-05-25 00:00:00+00:00,27.5,28.399999618530277,27.5,27.899999618530277,14610,,
2007-05-29 00:00:00+00:00,28.399999618530277,29.799999237060547,28.399999618530277,29.700000762939453,29540,,
2007-05-30 00:00:00+00:00,29.299999237060547,31.5,27.600000381469727,30.200000762939453,64200,,
2007-05-31 00:00:00+00:00,30.5,31.200000762939453,29.200000762939453,30.0,42040,,
2007-06-01 00:00:00+00:00,29.600000381469727,30.100000381469727,28.799999237060547,29.299999237060547,21540,,
2007-06-04 00:00:00+00:00,30.0,31.399999618530277,28.899999618530277,29.100000381469727,29350,,
2007-06-05 00:00:00+00:00,28.200000762939453,29.600000381469727,28.0,29.399999618530277,16940,,
2007-06-06 00:00:00+00:00,29.399999618530277,29.399999618530277,27.799999237060547,28.600000381469727,17060,,
2007-06-07 00:00:00+00:00,29.899999618530277,31.200000762939453,29.5,29.5,31820,,
2007-06-08 00:00:00+00:00,30.100000381469727,30.100000381469727,29.0,29.399999618530277,9930,,
2007-06-11 00:00:00+00:00,29.399999618530277,30.5,29.299999237060547,30.100000381469727,14440,,
2007-06-12 00:00:00+00:00,30.0,30.200000762939453,29.399999618530277,29.600000381469727,11080,,
2007-06-13 00:00:00+00:00,29.299999237060547,30.0,27.899999618530277,29.600000381469727,7930,,
2007-06-14 00:00:00+00:00,30.399999618530277,30.399999618530277,29.299999237060547,29.799999237060547,8670,,
2007-06-15 00:00:00+00:00,29.5,30.100000381469727,28.899999618530277,28.899999618530277,11060,,
2007-06-18 00:00:00+00:00,28.899999618530277,30.0,28.299999237060547,29.200000762939453,5940,,
2007-06-19 00:00:00+00:00,29.5,30.100000381469727,29.200000762939453,29.799999237060547,4150,,
2007-06-20 00:00:00+00:00,30.0,30.0,29.100000381469727,29.299999237060547,7360,,
2007-06-21 00:00:00+00:00,29.600000381469727,30.0,28.799999237060547,29.200000762939453,12340,,
2007-06-22 00:00:00+00:00,28.899999618530277,29.200000762939453,28.200000762939453,29.200000762939453,13570,,
2007-06-25 00:00:00+00:00,29.200000762939453,29.200000762939453,28.200000762939453,28.600000381469727,7280,,
2007-06-26 00:00:00+00:00,28.200000762939453,28.899999618530277,28.200000762939453,28.5,5890,,
2007-06-27 00:00:00+00:00,28.200000762939453,29.600000381469727,28.200000762939453,29.399999618530277,16280,,
2007-06-28 00:00:00+00:00,29.299999237060547,31.100000381469727,29.0,29.899999618530277,14220,,
2007-06-29 00:00:00+00:00,30.5,30.5,29.200000762939453,29.899999618530277,12520,,
2007-07-02 00:00:00+00:00,30.299999237060547,32.20000076293945,29.5,30.100000381469727,59260,,
2007-07-03 00:00:00+00:00,29.799999237060547,30.700000762939453,29.700000762939453,29.899999618530277,14010,,
2007-07-05 00:00:00+00:00,30.899999618530277,31.0,29.200000762939453,31.0,5310,,
2007-07-06 00:00:00+00:00,31.899999618530277,31.899999618530277,30.0,30.5,10990,,
2007-07-09 00:00:00+00:00,30.5,30.5,29.200000762939453,30.100000381469727,10320,,
2007-07-10 00:00:00+00:00,29.799999237060547,31.100000381469727,29.700000762939453,30.299999237060547,16840,,
2007-07-11 00:00:00+00:00,31.100000381469727,31.299999237060547,30.600000381469727,31.0,16570,,
2007-07-12 00:00:00+00:00,31.100000381469727,31.5,29.600000381469727,29.899999618530277,65450,,
2007-07-13 00:00:00+00:00,29.799999237060547,34.29999923706055,29.700000762939453,32.70000076293945,136830,,
2007-07-16 00:00:00+00:00,32.79999923706055,32.79999923706055,28.600000381469727,29.399999618530277,185570,,
2007-07-17 00:00:00+00:00,28.799999237060547,28.799999237060547,25.0,26.299999237060547,247400,,
2007-07-18 00:00:00+00:00,29.0,29.0,25.700000762939453,28.0,53070,,
2007-07-19 00:00:00+00:00,27.5,27.700000762939453,26.399999618530277,26.399999618530277,25710,,
2007-07-20 00:00:00+00:00,26.0,26.700000762939453,25.5,25.5,24240,,
2007-07-23 00:00:00+00:00,25.700000762939453,26.399999618530277,25.5,25.799999237060547,17580,,
2007-07-24 00:00:00+00:00,25.600000381469727,26.600000381469727,24.0,25.0,23620,,
2007-07-25 00:00:00+00:00,25.0,25.100000381469727,22.799999237060547,24.100000381469727,25190,,
2007-07-26 00:00:00+00:00,24.0,24.299999237060547,21.899999618530277,24.0,27310,,
2007-07-27 00:00:00+00:00,24.0,25.200000762939453,23.100000381469727,24.0,25720,,
2007-07-30 00:00:00+00:00,23.5,23.5,21.0,22.5,45730,,
2007-07-31 00:00:00+00:00,22.5,22.899999618530277,21.5,22.5,100590,,
2007-08-01 00:00:00+00:00,21.899999618530277,22.899999618530277,21.700000762939453,22.700000762939453,28350,,
2007-08-02 00:00:00+00:00,22.200000762939453,23.0,21.700000762939453,22.0,39150,,
2007-08-03 00:00:00+00:00,22.299999237060547,22.5,21.0,22.399999618530277,35930,,
2007-08-06 00:00:00+00:00,21.100000381469727,21.899999618530277,20.200000762939453,20.700000762939453,35530,,
2007-08-07 00:00:00+00:00,19.899999618530277,19.899999618530277,14.600000381469728,18.899999618530277,336890,,
2007-08-08 00:00:00+00:00,18.5,18.5,15.800000190734863,17.5,72360,,
2007-08-09 00:00:00+00:00,15.5,17.5,15.5,17.5,38760,,
2007-08-10 00:00:00+00:00,17.5,17.5,15.899999618530272,17.0,62990,,
2007-08-13 00:00:00+00:00,18.5,19.799999237060547,16.0,16.600000381469727,23360,,
2007-08-14 00:00:00+00:00,16.600000381469727,17.100000381469727,15.399999618530272,16.0,26440,,
2007-08-15 00:00:00+00:00,15.600000381469728,16.0,14.399999618530272,15.300000190734863,44140,,
2007-08-16 00:00:00+00:00,15.100000381469728,15.100000381469728,12.100000381469728,13.5,73610,,
2007-08-17 00:00:00+00:00,13.399999618530272,13.699999809265137,12.5,13.300000190734863,45070,,
2007-08-20 00:00:00+00:00,14.0,14.5,13.600000381469728,14.5,20250,,
2007-08-21 00:00:00+00:00,14.5,16.600000381469727,13.0,16.5,41870,,
2007-08-22 00:00:00+00:00,16.5,16.5,15.5,16.200000762939453,19620,,
2007-08-23 00:00:00+00:00,16.200000762939453,17.399999618530273,16.200000762939453,17.200000762939453,16580,,
2007-08-24 00:00:00+00:00,17.5,17.799999237060547,16.700000762939453,17.299999237060547,42230,,
2007-08-27 00:00:00+00:00,17.5,17.5,16.100000381469727,16.899999618530273,13050,,
2007-08-28 00:00:00+00:00,16.600000381469727,16.600000381469727,14.899999618530272,14.899999618530272,50500,,
2007-08-29 00:00:00+00:00,16.0,16.0,15.300000190734863,15.600000381469728,21030,,
2007-08-30 00:00:00+00:00,15.5,15.5,14.399999618530272,14.600000381469728,26710,,
2007-08-31 00:00:00+00:00,14.699999809265137,15.0,14.5,14.800000190734863,6660,,
2007-09-04 00:00:00+00:00,14.800000190734863,14.800000190734863,13.800000190734863,13.899999618530272,16650,,
2007-09-05 00:00:00+00:00,13.899999618530272,15.600000381469728,12.600000381469728,15.0,65870,,
2007-09-06 00:00:00+00:00,15.0,15.199999809265137,14.100000381469728,15.199999809265137,22320,,
2007-09-07 00:00:00+00:00,15.100000381469728,15.100000381469728,14.899999618530272,14.899999618530272,15950,,
2007-09-10 00:00:00+00:00,15.100000381469728,15.399999618530272,14.899999618530272,14.899999618530272,6970,,
2007-09-11 00:00:00+00:00,14.899999618530272,15.5,14.600000381469728,15.199999809265137,10870,,
2007-09-12 00:00:00+00:00,15.800000190734863,18.0,15.0,18.0,9760,,
2007-09-13 00:00:00+00:00,16.5,16.600000381469727,15.199999809265137,15.199999809265137,8500,,
2007-09-14 00:00:00+00:00,15.399999618530272,15.399999618530272,15.0,15.300000190734863,3870,,
2007-09-17 00:00:00+00:00,15.199999809265137,15.300000190734863,14.899999618530272,15.0,19480,,
2007-09-18 00:00:00+00:00,15.0,15.100000381469728,14.699999809265137,15.0,16820,,
2007-09-19 00:00:00+00:00,15.300000190734863,15.699999809265137,14.0,14.399999618530272,8310,,
2007-09-20 00:00:00+00:00,14.199999809265137,15.399999618530272,14.0,15.199999809265137,9240,,
2007-09-21 00:00:00+00:00,15.5,16.0,14.5,14.600000381469728,10750,,
2007-09-24 00:00:00+00:00,14.699999809265137,14.899999618530272,14.100000381469728,14.300000190734863,5870,,
2007-09-25 00:00:00+00:00,14.100000381469728,15.100000381469728,14.0,15.0,13580,,
2007-09-26 00:00:00+00:00,14.5,15.300000190734863,14.5,15.0,42400,,
2007-09-27 00:00:00+00:00,15.100000381469728,15.699999809265137,14.399999618530272,14.5,16060,,
2007-09-28 00:00:00+00:00,15.0,16.5,14.600000381469728,15.199999809265137,27600,,
2007-10-01 00:00:00+00:00,15.5,16.0,15.0,15.5,22600,,
2007-10-02 00:00:00+00:00,15.199999809265137,17.100000381469727,15.199999809265137,17.0,39680,,
2007-10-03 00:00:00+00:00,17.0,17.399999618530273,16.299999237060547,16.799999237060547,6980,,
2007-10-04 00:00:00+00:00,17.0,17.399999618530273,16.5,16.899999618530273,7730,,
2007-10-05 00:00:00+00:00,17.299999237060547,17.299999237060547,16.799999237060547,16.899999618530273,4920,,
2007-10-08 00:00:00+00:00,16.600000381469727,17.399999618530273,15.699999809265137,16.100000381469727,4110,,
2007-10-09 00:00:00+00:00,16.299999237060547,16.299999237060547,15.600000381469728,15.600000381469728,4550,,
2007-10-10 00:00:00+00:00,16.399999618530273,17.5,14.5,16.899999618530273,9000,,
2007-10-11 00:00:00+00:00,17.299999237060547,17.299999237060547,15.5,16.100000381469727,5820,,
2007-10-12 00:00:00+00:00,16.299999237060547,16.399999618530273,15.300000190734863,15.5,4300,,
2007-10-15 00:00:00+00:00,15.300000190734863,15.399999618530272,14.600000381469728,15.199999809265137,9000,,
2007-10-16 00:00:00+00:00,15.5,15.5,13.800000190734863,14.600000381469728,16170,,
2007-10-17 00:00:00+00:00,14.5,14.600000381469728,13.699999809265137,14.199999809265137,20700,,
2007-10-18 00:00:00+00:00,14.100000381469728,14.100000381469728,13.0,13.0,40310,,
2007-10-19 00:00:00+00:00,13.5,14.199999809265137,13.0,14.0,14920,,
2007-10-22 00:00:00+00:00,14.0,14.0,13.0,13.100000381469728,18580,,
2007-10-23 00:00:00+00:00,13.5,13.899999618530272,13.100000381469728,13.199999809265137,10600,,
2007-10-24 00:00:00+00:00,13.5,14.0,12.800000190734863,14.0,15620,,
2007-10-25 00:00:00+00:00,13.5,15.0,13.100000381469728,14.899999618530272,38170,,
2007-10-26 00:00:00+00:00,14.800000190734863,14.800000190734863,14.100000381469728,14.300000190734863,3680,,
2007-10-29 00:00:00+00:00,14.199999809265137,16.0,13.800000190734863,15.699999809265137,24540,,
2007-10-30 00:00:00+00:00,17.200000762939453,17.700000762939453,15.699999809265137,16.700000762939453,26420,,
2007-10-31 00:00:00+00:00,16.700000762939453,17.5,16.700000762939453,16.899999618530273,13030,,
2007-11-01 00:00:00+00:00,17.0,17.899999618530273,16.899999618530273,17.799999237060547,21470,,
2007-11-02 00:00:00+00:00,18.0,18.299999237060547,16.5,16.799999237060547,29700,,
2007-11-05 00:00:00+00:00,16.700000762939453,16.799999237060547,15.899999618530272,16.600000381469727,20710,,
2007-11-06 00:00:00+00:00,16.600000381469727,16.600000381469727,15.600000381469728,16.0,9890,,
2007-11-07 00:00:00+00:00,15.5,16.0,14.899999618530272,15.0,21740,,
2007-11-08 00:00:00+00:00,16.0,16.0,15.0,15.600000381469728,8730,,
2007-11-09 00:00:00+00:00,15.600000381469728,16.0,14.5,14.600000381469728,9070,,
2007-11-12 00:00:00+00:00,14.699999809265137,15.0,13.399999618530272,14.100000381469728,20890,,
2007-11-13 00:00:00+00:00,14.5,15.0,14.5,14.800000190734863,4450,,
2007-11-14 00:00:00+00:00,15.0,15.0,14.600000381469728,14.800000190734863,6310,,
2007-11-15 00:00:00+00:00,14.199999809265137,14.600000381469728,14.199999809265137,14.399999618530272,16200,,
2007-11-16 00:00:00+00:00,14.399999618530272,15.300000190734863,13.5,14.399999618530272,19640,,
2007-11-19 00:00:00+00:00,15.0,15.399999618530272,14.100000381469728,14.300000190734863,3500,,
2007-11-20 00:00:00+00:00,14.100000381469728,15.5,13.899999618530272,14.899999618530272,7920,,
2007-11-21 00:00:00+00:00,14.899999618530272,15.0,13.699999809265137,14.800000190734863,10850,,
2007-11-23 00:00:00+00:00,14.0,15.199999809265137,14.0,14.800000190734863,8030,,
2007-11-26 00:00:00+00:00,14.899999618530272,15.0,13.800000190734863,13.800000190734863,9580,,
2007-11-27 00:00:00+00:00,14.100000381469728,14.399999618530272,13.300000190734863,13.699999809265137,15040,,
2007-11-28 00:00:00+00:00,14.100000381469728,14.100000381469728,12.800000190734863,13.5,13410,,
2007-11-29 00:00:00+00:00,12.699999809265137,13.600000381469728,12.699999809265137,13.300000190734863,11260,,
2007-11-30 00:00:00+00:00,13.100000381469728,14.0,13.100000381469728,13.199999809265137,6540,,
2007-12-03 00:00:00+00:00,13.199999809265137,13.5,11.899999618530272,12.899999618530272,23150,,
2007-12-04 00:00:00+00:00,12.800000190734863,12.899999618530272,11.800000190734863,12.399999618530272,21090,,
2007-12-05 00:00:00+00:00,12.5,12.600000381469728,11.899999618530272,12.0,61200,,
2007-12-06 00:00:00+00:00,12.199999809265137,13.899999618530272,12.199999809265137,13.899999618530272,12580,,
2007-12-07 00:00:00+00:00,14.100000381469728,14.300000190734863,12.800000190734863,14.300000190734863,8730,,
2007-12-10 00:00:00+00:00,14.0,14.0,12.699999809265137,13.399999618530272,14300,,
2007-12-11 00:00:00+00:00,12.899999618530272,13.0,12.600000381469728,12.699999809265137,6530,,
2007-12-12 00:00:00+00:00,13.5,13.5,12.0,12.699999809265137,27700,,
2007-12-13 00:00:00+00:00,13.899999618530272,13.899999618530272,12.199999809265137,13.100000381469728,19880,,
2007-12-14 00:00:00+00:00,12.699999809265137,13.0,12.0,13.0,8650,,
2007-12-17 00:00:00+00:00,13.399999618530272,13.399999618530272,12.300000190734863,13.0,8500,,
2007-12-18 00:00:00+00:00,12.0,12.699999809265137,12.0,12.5,15220,,
2007-12-19 00:00:00+00:00,12.600000381469728,12.699999809265137,12.0,12.699999809265137,5100,,
2007-12-20 00:00:00+00:00,12.699999809265137,13.300000190734863,12.399999618530272,13.300000190734863,10860,,
2007-12-21 00:00:00+00:00,13.100000381469728,14.0,12.5,12.899999618530272,27490,,
2007-12-24 00:00:00+00:00,13.100000381469728,13.300000190734863,12.800000190734863,13.0,44820,,
2007-12-26 00:00:00+00:00,13.0,13.199999809265137,12.600000381469728,12.899999618530272,14350,,
2007-12-27 00:00:00+00:00,13.5,14.0,12.5,14.0,60640,,
2007-12-28 00:00:00+00:00,13.100000381469728,13.899999618530272,13.100000381469728,13.600000381469728,92790,,
2007-12-31 00:00:00+00:00,13.800000190734863,15.199999809265137,13.100000381469728,15.199999809265137,35100,,
2008-01-02 00:00:00+00:00,15.0,15.0,13.300000190734863,13.300000190734863,14340,,
2008-01-03 00:00:00+00:00,13.0,13.800000190734863,12.600000381469728,12.600000381469728,30350,,
2008-01-04 00:00:00+00:00,12.5,13.800000190734863,12.5,13.300000190734863,15050,,
2008-01-07 00:00:00+00:00,13.0,13.5,12.5,12.899999618530272,10780,,
2008-01-08 00:00:00+00:00,12.899999618530272,13.0,12.300000190734863,12.899999618530272,7830,,
2008-01-09 00:00:00+00:00,12.699999809265137,12.800000190734863,11.899999618530272,12.100000381469728,14940,,
2008-01-10 00:00:00+00:00,11.899999618530272,12.399999618530272,11.800000190734863,12.0,14330,,
2008-01-11 00:00:00+00:00,12.0,12.199999809265137,11.199999809265137,11.5,46910,,
2008-01-14 00:00:00+00:00,11.800000190734863,12.800000190734863,11.300000190734863,12.800000190734863,70600,,
2008-01-15 00:00:00+00:00,12.5,13.0,12.300000190734863,12.800000190734863,38430,,
2008-01-16 00:00:00+00:00,13.100000381469728,13.199999809265137,12.800000190734863,12.899999618530272,7460,,
