date,NVAX_Open,NVAX_High,NVAX_Low,NVAX_Close,NVAX_Volume,NVAX_Dividends,NVAX_Stock Splits
2000-05-30 00:00:00+00:00,115.0,117.5,107.5,117.5,1200,,
2000-05-31 00:00:00+00:00,118.75,118.75,115.0,118.75,1300,,
2000-06-01 00:00:00+00:00,116.25,118.75,113.75,118.75,595,,
2000-06-02 00:00:00+00:00,118.75,120.0,111.25,117.5,1810,,
2000-06-05 00:00:00+00:00,117.5,122.5,115.0,120.0,1905,,
2000-06-06 00:00:00+00:00,121.25,127.5,117.5,121.25,2480,,
2000-06-07 00:00:00+00:00,122.5,126.25,121.25,126.25,1145,,
2000-06-08 00:00:00+00:00,127.5,127.5,121.25,125.0,1680,,
2000-06-09 00:00:00+00:00,122.5,125.0,121.25,125.0,2175,,
2000-06-12 00:00:00+00:00,125.0,127.5,121.25,122.5,1555,,
2000-06-13 00:00:00+00:00,122.5,127.5,112.5,127.5,3205,,
2000-06-14 00:00:00+00:00,125.0,127.5,121.25,127.5,1295,,
2000-06-15 00:00:00+00:00,125.0,130.0,120.0,128.75,2420,,
2000-06-16 00:00:00+00:00,127.5,140.0,125.0,140.0,1880,,
2000-06-19 00:00:00+00:00,140.0,146.25,135.0,146.25,2525,,
2000-06-20 00:00:00+00:00,147.5,155.0,145.0,151.25,4170,,
2000-06-21 00:00:00+00:00,152.5,158.75,152.5,158.75,2390,,
2000-06-22 00:00:00+00:00,158.75,158.75,150.0,152.5,2155,,
2000-06-23 00:00:00+00:00,155.0,157.5,150.0,155.0,3905,,
2000-06-26 00:00:00+00:00,157.5,157.5,151.25,153.75,2695,,
2000-06-27 00:00:00+00:00,151.25,153.75,148.75,150.0,875,,
2000-06-28 00:00:00+00:00,152.5,152.5,145.0,150.0,1310,,
2000-06-29 00:00:00+00:00,150.0,152.5,142.5,147.5,885,,
2000-06-30 00:00:00+00:00,155.0,155.0,142.5,146.25,1910,,
2000-07-03 00:00:00+00:00,148.75,148.75,143.75,146.25,180,,
2000-07-05 00:00:00+00:00,148.75,148.75,140.0,143.75,675,,
2000-07-06 00:00:00+00:00,146.25,146.25,140.0,143.75,1410,,
2000-07-07 00:00:00+00:00,145.0,145.0,140.0,143.75,1695,,
2000-07-10 00:00:00+00:00,141.25,142.5,137.5,142.5,970,,
2000-07-11 00:00:00+00:00,140.0,145.0,136.25,142.5,2500,,
2000-07-12 00:00:00+00:00,143.75,147.5,140.0,145.0,1975,,
2000-07-13 00:00:00+00:00,145.0,147.5,141.25,142.5,845,,
2000-07-14 00:00:00+00:00,140.0,140.0,132.5,140.0,1195,,
2000-07-17 00:00:00+00:00,137.5,140.0,135.0,137.5,955,,
2000-07-18 00:00:00+00:00,135.0,140.0,135.0,140.0,610,,
2000-07-19 00:00:00+00:00,140.0,140.0,127.5,132.5,1165,,
2000-07-20 00:00:00+00:00,130.0,132.5,122.5,132.5,4595,,
2000-07-21 00:00:00+00:00,130.0,138.75,127.5,138.75,1300,,
2000-07-24 00:00:00+00:00,136.25,136.25,127.5,130.0,945,,
2000-07-25 00:00:00+00:00,127.5,127.5,123.75,125.0,1215,,
2000-07-26 00:00:00+00:00,126.25,137.5,122.5,135.0,2360,,
2000-07-27 00:00:00+00:00,132.5,150.0,132.5,145.0,1795,,
2000-07-28 00:00:00+00:00,148.75,148.75,135.0,140.0,1885,,
2000-07-31 00:00:00+00:00,136.25,140.0,130.0,137.5,1710,,
2000-08-01 00:00:00+00:00,140.0,140.0,135.0,137.5,575,,
2000-08-02 00:00:00+00:00,135.0,137.5,130.0,133.75,590,,
2000-08-03 00:00:00+00:00,131.25,133.75,126.25,132.5,2845,,
2000-08-04 00:00:00+00:00,132.5,135.0,130.0,135.0,835,,
2000-08-07 00:00:00+00:00,137.5,140.0,127.5,132.5,4200,,
2000-08-08 00:00:00+00:00,132.5,137.5,130.0,137.5,880,,
2000-08-09 00:00:00+00:00,137.5,145.0,137.5,142.5,1170,,
2000-08-10 00:00:00+00:00,142.5,151.25,142.5,148.75,2020,,
2000-08-11 00:00:00+00:00,148.75,165.0,148.75,162.5,5115,,
2000-08-14 00:00:00+00:00,162.5,162.5,156.25,162.5,2020,,
2000-08-15 00:00:00+00:00,162.5,163.75,150.0,162.5,1480,,
2000-08-16 00:00:00+00:00,162.5,165.0,160.0,160.0,1260,,
2000-08-17 00:00:00+00:00,161.25,161.25,157.5,160.0,1600,,
2000-08-18 00:00:00+00:00,160.0,165.0,152.5,155.0,2795,,
2000-08-21 00:00:00+00:00,157.5,157.5,151.25,155.0,640,,
2000-08-22 00:00:00+00:00,150.0,157.5,145.0,157.5,2540,,
2000-08-23 00:00:00+00:00,155.0,157.5,147.5,150.0,1460,,
2000-08-24 00:00:00+00:00,152.5,157.5,150.0,153.75,1080,,
2000-08-25 00:00:00+00:00,155.0,162.5,152.5,162.5,2505,,
2000-08-28 00:00:00+00:00,157.5,165.0,155.0,160.0,1430,,
2000-08-29 00:00:00+00:00,155.0,171.25,155.0,170.0,5175,,
2000-08-30 00:00:00+00:00,170.0,178.75,160.0,178.75,4910,,
2000-08-31 00:00:00+00:00,178.75,185.0,177.5,183.75,5610,,
2000-09-01 00:00:00+00:00,185.0,185.0,177.5,182.5,3025,,
2000-09-05 00:00:00+00:00,180.0,180.0,172.5,178.75,2305,,
2000-09-06 00:00:00+00:00,176.25,180.0,175.0,178.75,1585,,
2000-09-07 00:00:00+00:00,176.25,181.25,176.25,178.75,2695,,
2000-09-08 00:00:00+00:00,177.5,180.0,176.25,176.25,1555,,
2000-09-11 00:00:00+00:00,173.75,177.5,171.25,173.75,1975,,
2000-09-12 00:00:00+00:00,173.75,177.5,172.5,177.5,1740,,
2000-09-13 00:00:00+00:00,177.5,177.5,170.0,177.5,2780,,
2000-09-14 00:00:00+00:00,177.5,183.75,175.0,180.0,3650,,
2000-09-15 00:00:00+00:00,180.0,180.0,172.5,176.25,1310,,
2000-09-18 00:00:00+00:00,178.75,178.75,168.75,175.0,1105,,
2000-09-19 00:00:00+00:00,172.5,175.0,167.5,173.75,1305,,
2000-09-20 00:00:00+00:00,172.5,172.5,165.0,172.5,2160,,
2000-09-21 00:00:00+00:00,167.5,170.0,157.5,158.75,6160,,
2000-09-22 00:00:00+00:00,151.25,167.5,151.25,161.25,4275,,
2000-09-25 00:00:00+00:00,163.39999389648438,163.39999389648438,160.0,160.0,1805,,
2000-09-26 00:00:00+00:00,165.0,165.0,150.0,155.0,2570,,
2000-09-27 00:00:00+00:00,155.0,160.0,155.0,158.0,1435,,
2000-09-28 00:00:00+00:00,158.0,162.0,155.0,162.0,1330,,
2000-09-29 00:00:00+00:00,168.0,182.0,166.1999969482422,182.0,4095,,
2000-10-02 00:00:00+00:00,180.0,180.0,168.0,174.0,2040,,
2000-10-03 00:00:00+00:00,174.60000610351562,182.0,171.0,174.0,2700,,
2000-10-04 00:00:00+00:00,176.39999389648438,176.39999389648438,164.0,169.60000610351562,1210,,
2000-10-05 00:00:00+00:00,172.0,172.39999389648438,165.0,170.0,1010,,
2000-10-06 00:00:00+00:00,170.0,170.0,159.0,163.0,1385,,
2000-10-09 00:00:00+00:00,162.39999389648438,162.39999389648438,154.0,160.0,1830,,
2000-10-10 00:00:00+00:00,160.0,162.0,155.0,155.0,340,,
2000-10-11 00:00:00+00:00,155.0,155.0,150.0,155.0,965,,
2000-10-12 00:00:00+00:00,155.0,155.0,145.0,150.0,890,,
2000-10-13 00:00:00+00:00,146.0,150.39999389648438,143.0,149.8000030517578,940,,
2000-10-16 00:00:00+00:00,152.1999969482422,155.0,143.0,145.0,820,,
2000-10-17 00:00:00+00:00,147.39999389648438,148.0,135.0,143.0,860,,
2000-10-18 00:00:00+00:00,140.0,147.39999389648438,135.0,140.0,1800,,
2000-10-19 00:00:00+00:00,140.0,144.8000030517578,135.0,142.39999389648438,4575,,
2000-10-20 00:00:00+00:00,143.0,150.0,140.0,150.0,1500,,
2000-10-23 00:00:00+00:00,152.39999389648438,160.0,150.0,160.0,560,,
2000-10-24 00:00:00+00:00,160.0,160.0,153.0,159.0,945,,
2000-10-25 00:00:00+00:00,156.0,158.0,148.0,152.0,640,,
2000-10-26 00:00:00+00:00,154.0,154.0,146.0,152.0,890,,
2000-10-27 00:00:00+00:00,149.0,149.0,136.0,140.0,1310,,
2000-10-30 00:00:00+00:00,140.0,142.39999389648438,137.0,141.60000610351562,1630,,
2000-10-31 00:00:00+00:00,139.1999969482422,148.0,139.0,148.0,1995,,
2000-11-01 00:00:00+00:00,145.0,147.0,143.0,147.0,235,,
2000-11-02 00:00:00+00:00,147.0,158.0,147.0,158.0,1065,,
2000-11-03 00:00:00+00:00,159.0,167.0,159.0,162.0,1230,,
2000-11-06 00:00:00+00:00,164.0,168.0,164.0,165.0,680,,
2000-11-07 00:00:00+00:00,169.0,169.0,163.0,165.0,195,,
2000-11-08 00:00:00+00:00,164.0,169.60000610351562,162.8000030517578,169.60000610351562,450,,
2000-11-09 00:00:00+00:00,167.60000610351562,169.39999389648438,162.0,162.0,805,,
2000-11-10 00:00:00+00:00,164.0,165.0,161.0,164.0,265,,
2000-11-13 00:00:00+00:00,163.0,163.0,155.0,160.0,675,,
2000-11-14 00:00:00+00:00,160.0,165.0,155.0,165.0,440,,
2000-11-15 00:00:00+00:00,165.0,165.0,156.0,163.0,350,,
2000-11-16 00:00:00+00:00,160.0,165.0,158.0,160.0,555,,
2000-11-17 00:00:00+00:00,165.0,165.0,155.0,161.0,585,,
2000-11-20 00:00:00+00:00,158.0,161.60000610351562,146.1999969482422,153.0,1865,,
2000-11-21 00:00:00+00:00,156.0,160.0,145.0,150.0,2750,,
2000-11-22 00:00:00+00:00,155.0,158.0,150.0,158.0,575,,
2000-11-24 00:00:00+00:00,156.0,160.0,156.0,159.0,385,,
2000-11-27 00:00:00+00:00,160.0,160.0,152.0,155.0,160,,
2000-11-28 00:00:00+00:00,156.0,156.0,150.0,155.0,755,,
2000-11-29 00:00:00+00:00,155.60000610351562,156.0,145.0,155.0,1145,,
2000-11-30 00:00:00+00:00,153.0,155.60000610351562,145.0,155.60000610351562,2205,,
2000-12-01 00:00:00+00:00,157.39999389648438,180.0,157.39999389648438,171.0,7435,,
2000-12-04 00:00:00+00:00,173.60000610351562,177.0,168.39999389648438,173.1999969482422,1050,,
2000-12-05 00:00:00+00:00,174.0,180.0,170.39999389648438,180.0,5670,,
2000-12-06 00:00:00+00:00,180.0,181.0,171.0,179.8000030517578,4395,,
2000-12-07 00:00:00+00:00,181.0,182.0,177.60000610351562,180.8000030517578,1410,,
2000-12-08 00:00:00+00:00,183.6000061035156,185.0,180.0,185.0,3750,,
2000-12-11 00:00:00+00:00,189.0,189.6000061035156,180.0,185.0,3700,,
2000-12-12 00:00:00+00:00,185.0,187.0,179.60000610351562,183.0,2465,,
2000-12-13 00:00:00+00:00,183.6000061035156,186.0,180.0,184.0,1265,,
2000-12-14 00:00:00+00:00,187.0,187.0,177.0,183.6000061035156,885,,
2000-12-15 00:00:00+00:00,180.0,184.0,180.0,184.0,1125,,
2000-12-18 00:00:00+00:00,184.0,184.0,175.0,184.0,2035,,
2000-12-19 00:00:00+00:00,184.0,184.8000030517578,180.0,182.0,1470,,
2000-12-20 00:00:00+00:00,185.0,185.0,175.0,182.3999938964844,5655,,
2000-12-21 00:00:00+00:00,179.0,186.0,177.0,184.0,2955,,
2000-12-22 00:00:00+00:00,180.0,185.0,178.0,180.0,640,,
2000-12-26 00:00:00+00:00,180.0,184.0,172.0,184.0,640,,
2000-12-27 00:00:00+00:00,184.8000030517578,184.8000030517578,173.0,180.0,2035,,
2000-12-28 00:00:00+00:00,180.0,182.6000061035156,178.0,179.0,2700,,
2000-12-29 00:00:00+00:00,180.0,180.0,168.60000610351562,170.0,3700,,
2001-01-02 00:00:00+00:00,173.0,175.0,168.1999969482422,168.1999969482422,4935,,
2001-01-03 00:00:00+00:00,166.39999389648438,170.0,158.0,167.0,2585,,
2001-01-04 00:00:00+00:00,168.0,170.0,161.0,168.0,6395,,
2001-01-05 00:00:00+00:00,166.0,185.0,166.0,185.0,2025,,
2001-01-08 00:00:00+00:00,190.0,190.0,176.0,179.8000030517578,2080,,
2001-01-09 00:00:00+00:00,181.6000061035156,190.0,175.0,190.0,4930,,
2001-01-10 00:00:00+00:00,190.0,204.0,187.0,203.6000061035156,7420,,
2001-01-11 00:00:00+00:00,203.6000061035156,204.0,195.0,200.0,1160,,
2001-01-12 00:00:00+00:00,200.0,205.0,195.0,204.0,2080,,
2001-01-16 00:00:00+00:00,204.0,204.0,195.0,203.0,2505,,
2001-01-17 00:00:00+00:00,205.0,206.0,200.0,206.0,4030,,
2001-01-18 00:00:00+00:00,206.0,214.3999938964844,205.0,214.0,4285,,
2001-01-19 00:00:00+00:00,214.0,220.0,209.0,220.0,3305,,
2001-01-22 00:00:00+00:00,218.0,218.0,210.1999969482422,212.8000030517578,1930,,
2001-01-23 00:00:00+00:00,212.8000030517578,214.0,207.0,210.0,1795,,
2001-01-24 00:00:00+00:00,208.0,210.0,205.0,208.0,955,,
2001-01-25 00:00:00+00:00,205.0,210.0,204.0,205.0,1470,,
2001-01-26 00:00:00+00:00,208.0,209.6000061035156,204.0,209.0,1290,,
2001-01-29 00:00:00+00:00,210.0,210.0,201.8000030517578,208.0,1550,,
2001-01-30 00:00:00+00:00,204.0,209.0,202.0,208.0,1610,,
2001-01-31 00:00:00+00:00,208.0,210.0,204.0,208.0,1195,,
2001-02-01 00:00:00+00:00,207.0,207.0,202.0,204.0,630,,
2001-02-02 00:00:00+00:00,201.0,208.0,201.0,205.0,3180,,
2001-02-05 00:00:00+00:00,203.0,208.0,203.0,203.8000030517578,1125,,
2001-02-06 00:00:00+00:00,206.0,206.0,202.0,203.8000030517578,720,,
2001-02-07 00:00:00+00:00,201.0,205.0,195.0,203.0,3510,,
2001-02-08 00:00:00+00:00,200.0,207.0,200.0,207.0,845,,
2001-02-09 00:00:00+00:00,205.0,205.0,199.0,204.0,1970,,
2001-02-12 00:00:00+00:00,201.0,203.0,199.6000061035156,200.0,605,,
2001-02-13 00:00:00+00:00,200.0,202.0,196.0,201.0,1905,,
2001-02-14 00:00:00+00:00,200.0,200.0,197.0,200.0,1280,,
2001-02-15 00:00:00+00:00,198.0,200.3999938964844,195.0,200.3999938964844,1290,,
2001-02-16 00:00:00+00:00,199.6000061035156,199.6000061035156,191.0,198.0,1400,,
2001-02-20 00:00:00+00:00,199.0,200.0,192.0,195.0,905,,
2001-02-21 00:00:00+00:00,190.0,195.0,177.0,180.0,3130,,
2001-02-22 00:00:00+00:00,180.0,181.0,172.0,178.0,2135,,
2001-02-23 00:00:00+00:00,178.0,180.0,170.0,177.0,3355,,
2001-02-26 00:00:00+00:00,174.0,176.0,170.0,172.0,1130,,
2001-02-27 00:00:00+00:00,171.0,172.0,162.0,170.0,1680,,
2001-02-28 00:00:00+00:00,170.39999389648438,170.39999389648438,151.60000610351562,160.1999969482422,6215,,
2001-03-01 00:00:00+00:00,157.0,165.0,150.1999969482422,165.0,3495,,
2001-03-02 00:00:00+00:00,159.8000030517578,172.0,159.8000030517578,172.0,1655,,
2001-03-05 00:00:00+00:00,175.0,180.0,175.0,178.39999389648438,1210,,
2001-03-06 00:00:00+00:00,179.0,179.8000030517578,173.0,179.8000030517578,2700,,
2001-03-07 00:00:00+00:00,179.8000030517578,186.0,175.0,186.0,1195,,
2001-03-08 00:00:00+00:00,190.0,193.0,182.1999969482422,187.6000061035156,2030,,
2001-03-09 00:00:00+00:00,187.6000061035156,187.6000061035156,182.0,185.6000061035156,1355,,
2001-03-12 00:00:00+00:00,186.8000030517578,186.8000030517578,180.1999969482422,183.8000030517578,3105,,
2001-03-13 00:00:00+00:00,188.0,190.0,178.0,186.0,3080,,
2001-03-14 00:00:00+00:00,180.0,180.0,172.0,175.0,2350,,
2001-03-15 00:00:00+00:00,177.0,177.0,170.0,171.1999969482422,725,,
2001-03-16 00:00:00+00:00,168.0,172.0,164.0,169.0,1290,,
2001-03-19 00:00:00+00:00,172.0,172.0,166.0,171.0,1225,,
2001-03-20 00:00:00+00:00,172.0,172.0,163.0,169.0,1135,,
2001-03-21 00:00:00+00:00,170.8000030517578,170.8000030517578,159.8000030517578,164.0,2025,,
2001-03-22 00:00:00+00:00,162.0,162.8000030517578,150.0,157.0,3950,,
2001-03-23 00:00:00+00:00,157.0,157.8000030517578,150.0,156.0,2125,,
2001-03-26 00:00:00+00:00,156.8000030517578,159.0,155.0,158.39999389648438,1240,,
2001-03-27 00:00:00+00:00,158.8000030517578,160.0,157.0,159.0,565,,
2001-03-28 00:00:00+00:00,159.0,159.0,149.0,151.0,1700,,
2001-03-29 00:00:00+00:00,154.0,154.0,142.0,148.8000030517578,2545,,
2001-03-30 00:00:00+00:00,151.0,156.0,150.0,156.0,900,,
2001-04-02 00:00:00+00:00,154.0,159.60000610351562,151.60000610351562,158.0,1020,,
2001-04-03 00:00:00+00:00,155.0,157.0,150.0,156.0,820,,
2001-04-04 00:00:00+00:00,153.60000610351562,154.60000610351562,140.0,140.0,1375,,
2001-04-05 00:00:00+00:00,143.0,143.0,127.0,138.8000030517578,18910,,
2001-04-06 00:00:00+00:00,136.0,141.0,130.0,140.0,3570,,
2001-04-09 00:00:00+00:00,138.0,141.0,136.1999969482422,140.8000030517578,220,,
2001-04-10 00:00:00+00:00,140.8000030517578,150.0,140.8000030517578,147.60000610351562,1875,,
2001-04-11 00:00:00+00:00,148.0,152.0,147.1999969482422,151.0,1980,,
2001-04-12 00:00:00+00:00,151.0,154.0,151.0,154.0,920,,
2001-04-16 00:00:00+00:00,149.0,154.0,148.0,152.0,1175,,
2001-04-17 00:00:00+00:00,151.0,152.0,149.60000610351562,152.0,405,,
2001-04-18 00:00:00+00:00,152.0,158.0,151.0,158.0,1265,,
2001-04-19 00:00:00+00:00,158.60000610351562,158.60000610351562,154.0,157.60000610351562,745,,
2001-04-20 00:00:00+00:00,157.0,158.0,156.0,156.0,545,,
2001-04-23 00:00:00+00:00,156.0,158.0,153.60000610351562,157.8000030517578,1830,,
2001-04-24 00:00:00+00:00,158.0,158.60000610351562,155.0,157.0,505,,
2001-04-25 00:00:00+00:00,156.0,164.0,156.0,164.0,2935,,
2001-04-26 00:00:00+00:00,167.0,167.0,161.0,164.0,1865,,
2001-04-27 00:00:00+00:00,162.0,169.0,160.0,169.0,1615,,
2001-04-30 00:00:00+00:00,169.60000610351562,171.39999389648438,169.60000610351562,171.0,645,,
2001-05-01 00:00:00+00:00,171.8000030517578,177.0,170.8000030517578,173.8000030517578,3135,,
2001-05-02 00:00:00+00:00,178.8000030517578,178.8000030517578,170.8000030517578,175.60000610351562,1620,,
2001-05-03 00:00:00+00:00,175.8000030517578,175.8000030517578,167.0,168.0,1105,,
2001-05-04 00:00:00+00:00,167.0,171.0,165.0,170.8000030517578,655,,
2001-05-07 00:00:00+00:00,172.8000030517578,172.8000030517578,167.60000610351562,172.8000030517578,610,,
2001-05-08 00:00:00+00:00,174.0,175.0,170.39999389648438,175.0,875,,
2001-05-09 00:00:00+00:00,173.0,176.0,173.0,176.0,1130,,
2001-05-10 00:00:00+00:00,176.8000030517578,177.0,176.0,177.0,555,,
2001-05-11 00:00:00+00:00,175.0,183.6000061035156,175.0,181.6000061035156,5140,,
2001-05-14 00:00:00+00:00,180.0,182.8000030517578,177.0,179.0,950,,
2001-05-15 00:00:00+00:00,180.6000061035156,180.6000061035156,176.1999969482422,180.0,875,,
2001-05-16 00:00:00+00:00,180.0,181.3999938964844,174.0,180.0,2390,,
2001-05-17 00:00:00+00:00,180.0,181.0,177.60000610351562,178.0,1975,,
2001-05-18 00:00:00+00:00,179.0,184.3999938964844,178.0,184.3999938964844,2445,,
2001-05-21 00:00:00+00:00,184.3999938964844,184.3999938964844,181.0,183.0,1205,,
2001-05-22 00:00:00+00:00,183.6000061035156,186.0,181.1999969482422,186.0,2510,,
2001-05-23 00:00:00+00:00,188.0,188.6000061035156,184.1999969482422,184.1999969482422,3090,,
2001-05-24 00:00:00+00:00,185.1999969482422,188.6000061035156,182.0,186.1999969482422,1285,,
2001-05-25 00:00:00+00:00,184.3999938964844,186.0,180.1999969482422,180.1999969482422,715,,
2001-05-29 00:00:00+00:00,180.3999938964844,181.0,175.60000610351562,181.0,1330,,
2001-05-30 00:00:00+00:00,181.0,181.0,177.0,181.0,1205,,
2001-05-31 00:00:00+00:00,180.0,182.1999969482422,178.0,182.1999969482422,1345,,
2001-06-01 00:00:00+00:00,182.1999969482422,183.0,179.0,181.0,1160,,
2001-06-04 00:00:00+00:00,182.0,183.0,178.0,178.39999389648438,365,,
2001-06-05 00:00:00+00:00,178.39999389648438,179.39999389648438,170.1999969482422,173.8000030517578,3120,,
2001-06-06 00:00:00+00:00,173.0,174.0,168.60000610351562,169.39999389648438,2410,,
2001-06-07 00:00:00+00:00,171.8000030517578,179.0,169.39999389648438,174.0,1410,,
2001-06-08 00:00:00+00:00,175.0,179.0,175.0,179.0,645,,
2001-06-11 00:00:00+00:00,179.1999969482422,181.0,176.39999389648438,180.0,1415,,
2001-06-12 00:00:00+00:00,181.0,181.0,175.39999389648438,177.39999389648438,1080,,
2001-06-13 00:00:00+00:00,178.8000030517578,178.8000030517578,173.0,175.0,1165,,
2001-06-14 00:00:00+00:00,177.0,177.0,173.0,173.0,495,,
2001-06-15 00:00:00+00:00,175.39999389648438,175.39999389648438,170.0,171.8000030517578,885,,
2001-06-18 00:00:00+00:00,173.0,180.0,172.8000030517578,179.0,1115,,
2001-06-19 00:00:00+00:00,179.8000030517578,184.0,178.0,182.0,1775,,
2001-06-20 00:00:00+00:00,181.0,184.8000030517578,178.0,180.1999969482422,5510,,
2001-06-21 00:00:00+00:00,180.1999969482422,182.0,176.0,180.0,4185,,
2001-06-22 00:00:00+00:00,181.6000061035156,189.0,181.6000061035156,188.0,3250,,
2001-06-25 00:00:00+00:00,189.0,198.0,187.0,191.6000061035156,3975,,
2001-06-26 00:00:00+00:00,194.8000030517578,194.8000030517578,187.0,190.0,2700,,
2001-06-27 00:00:00+00:00,192.0,193.0,186.0,189.0,3930,,
2001-06-28 00:00:00+00:00,186.0,189.8000030517578,180.6000061035156,186.8000030517578,4375,,
2001-06-29 00:00:00+00:00,188.8000030517578,220.0,183.0,218.0,22745,,
2001-07-02 00:00:00+00:00,206.0,206.0,193.1999969482422,194.8000030517578,4585,,
2001-07-03 00:00:00+00:00,197.1999969482422,201.0,196.0,199.8000030517578,3410,,
2001-07-05 00:00:00+00:00,200.0,202.0,194.0,200.0,3105,,
2001-07-06 00:00:00+00:00,197.6000061035156,200.0,195.0,196.6000061035156,1590,,
2001-07-09 00:00:00+00:00,199.0,205.0,196.0,203.0,4335,,
2001-07-10 00:00:00+00:00,221.0,221.0,193.0,193.0,1255,,
2001-07-11 00:00:00+00:00,194.0,194.0,184.3999938964844,191.6000061035156,3370,,
2001-07-12 00:00:00+00:00,181.1999969482422,202.0,181.1999969482422,198.6000061035156,6130,,
2001-07-13 00:00:00+00:00,198.6000061035156,200.6000061035156,196.8000030517578,197.8000030517578,1630,,
2001-07-16 00:00:00+00:00,201.0,201.0,192.0,193.8000030517578,2935,,
2001-07-17 00:00:00+00:00,193.8000030517578,197.6000061035156,186.8000030517578,195.0,40935,,
2001-07-18 00:00:00+00:00,200.3999938964844,200.3999938964844,195.8000030517578,199.0,15815,,
2001-07-19 00:00:00+00:00,199.0,206.0,196.0,203.8000030517578,24325,,
2001-07-20 00:00:00+00:00,204.0,207.3999938964844,201.0,202.3999938964844,5710,,
2001-07-23 00:00:00+00:00,204.0,208.0,197.0,202.3999938964844,6055,,
2001-07-24 00:00:00+00:00,202.0,212.1999969482422,200.6000061035156,211.0,28695,,
2001-07-25 00:00:00+00:00,210.6000061035156,213.8000030517578,207.0,211.8000030517578,6410,,
2001-07-26 00:00:00+00:00,211.8000030517578,221.0,210.0,220.0,18510,,
2001-07-27 00:00:00+00:00,219.3999938964844,221.0,215.0,220.0,12130,,
2001-07-30 00:00:00+00:00,218.3999938964844,224.0,216.0,222.0,5765,,
2001-07-31 00:00:00+00:00,221.3999938964844,226.0,220.3999938964844,221.0,7040,,
2001-08-01 00:00:00+00:00,223.0,224.0,215.3999938964844,220.0,5020,,
2001-08-02 00:00:00+00:00,219.8000030517578,230.0,216.0,230.0,12240,,
2001-08-03 00:00:00+00:00,231.8000030517578,241.0,229.6000061035156,235.0,13415,,
2001-08-06 00:00:00+00:00,241.0,244.0,231.0,242.0,13020,,
2001-08-07 00:00:00+00:00,243.0,248.1999969482422,227.3999938964844,235.0,7355,,
2001-08-08 00:00:00+00:00,230.1999969482422,238.0,215.3999938964844,233.0,4445,,
2001-08-09 00:00:00+00:00,235.0,252.0,226.1999969482422,249.8000030517578,16500,,
2001-08-10 00:00:00+00:00,251.3999938964844,261.20001220703125,247.3999938964844,260.0,9125,,
2001-08-13 00:00:00+00:00,262.3999938964844,266.0,252.0,261.6000061035156,10240,,
2001-08-14 00:00:00+00:00,262.3999938964844,262.79998779296875,256.0,260.3999938964844,7285,,
2001-08-15 00:00:00+00:00,260.0,261.0,255.8000030517578,258.0,9600,,
2001-08-16 00:00:00+00:00,261.79998779296875,261.79998779296875,250.0,256.0,7125,,
2001-08-17 00:00:00+00:00,254.0,258.0,253.0,254.0,9785,,
2001-08-20 00:00:00+00:00,258.20001220703125,259.0,251.1999969482422,258.0,8080,,
2001-08-21 00:00:00+00:00,261.6000061035156,264.0,258.0,260.3999938964844,14665,,
2001-08-22 00:00:00+00:00,260.0,280.0,260.0,280.0,14510,,
2001-08-23 00:00:00+00:00,276.0,280.20001220703125,268.0,272.0,15620,,
2001-08-24 00:00:00+00:00,265.20001220703125,274.0,264.0,268.0,8775,,
2001-08-27 00:00:00+00:00,261.79998779296875,268.0,250.0,256.0,7240,,
2001-08-28 00:00:00+00:00,255.1999969482422,260.0,252.1999969482422,256.20001220703125,7600,,
2001-08-29 00:00:00+00:00,256.6000061035156,264.0,256.6000061035156,259.79998779296875,2855,,
2001-08-30 00:00:00+00:00,261.0,262.0,254.8000030517578,257.6000061035156,3385,,
2001-08-31 00:00:00+00:00,248.3999938964844,270.3999938964844,247.1999969482422,265.0,8615,,
2001-09-04 00:00:00+00:00,250.0,272.0,250.0,266.0,4660,,
2001-09-05 00:00:00+00:00,268.20001220703125,280.0,262.3999938964844,268.0,12425,,
2001-09-06 00:00:00+00:00,260.0,275.0,258.0,275.0,6900,,
2001-09-07 00:00:00+00:00,265.3999938964844,275.0,262.20001220703125,271.79998779296875,12125,,
2001-09-10 00:00:00+00:00,278.0,290.0,273.79998779296875,285.79998779296875,22765,,
2001-09-17 00:00:00+00:00,273.20001220703125,279.79998779296875,252.0,268.0,10520,,
2001-09-18 00:00:00+00:00,268.0,268.0,241.1999969482422,251.0,13575,,
2001-09-19 00:00:00+00:00,252.0,255.8000030517578,199.0,226.0,10440,,
2001-09-20 00:00:00+00:00,218.0,227.1999969482422,217.8000030517578,225.0,6555,,
2001-09-21 00:00:00+00:00,219.0,226.0,190.6000061035156,205.0,10565,,
2001-09-24 00:00:00+00:00,203.8000030517578,224.8000030517578,200.0,223.0,5285,,
2001-09-25 00:00:00+00:00,225.6000061035156,248.0,220.0,241.8000030517578,12360,,
2001-09-26 00:00:00+00:00,243.8000030517578,248.0,235.0,240.0,6290,,
2001-09-27 00:00:00+00:00,239.6000061035156,256.0,236.1999969482422,256.0,6380,,
2001-09-28 00:00:00+00:00,257.3999938964844,283.0,256.20001220703125,282.0,18010,,
2001-10-01 00:00:00+00:00,282.0,286.0,272.6000061035156,280.0,10320,,
2001-10-02 00:00:00+00:00,279.79998779296875,285.0,279.0,282.6000061035156,10775,,
2001-10-03 00:00:00+00:00,260.3999938964844,300.0,260.0,299.0,7845,,
