date,SILC_Open,SILC_High,SILC_Low,SILC_Close,SILC_Volume,SILC_Dividends,SILC_Stock Splits
1995-04-21 00:00:00+00:00,4.0,4.0,4.0,3.492706775665283,0,0.0,
1995-04-24 00:00:00+00:00,4.0,4.0,3.5,3.0561182498931885,3000,0.0,
1995-04-25 00:00:00+00:00,3.5,3.5,3.5,3.0561182498931885,0,0.0,
1995-04-26 00:00:00+00:00,4.125,4.125,3.875,3.383559465408325,14500,0.0,
1995-04-27 00:00:00+00:00,3.875,3.875,3.875,3.383559465408325,1900,0.0,
1995-04-28 00:00:00+00:00,3.875,3.875,3.875,3.383559465408325,0,0.0,
1995-05-01 00:00:00+00:00,3.875,3.875,3.875,3.383559465408325,0,0.0,
1995-05-02 00:00:00+00:00,3.875,3.875,3.875,3.383559465408325,0,0.0,
1995-05-03 00:00:00+00:00,3.625,3.625,3.625,3.1652653217315674,2300,0.0,
1995-05-04 00:00:00+00:00,3.625,3.625,3.625,3.1652653217315674,2000,0.0,
1995-05-05 00:00:00+00:00,3.625,3.625,3.625,3.1652653217315674,1000,0.0,
1995-05-08 00:00:00+00:00,3.625,3.625,3.625,3.1652653217315674,3700,0.0,
1995-05-09 00:00:00+00:00,3.625,3.625,3.5,3.0561182498931885,2600,0.0,
