date,LKFN_Open,LKFN_High,LKFN_Low,LKFN_Close,LKFN_Volume,LKFN_Dividends,LKFN_Stock Splits
1998-01-21 00:00:00+00:00,7.9375,7.9375,7.9375,4.035048484802246,27000,0.0,
1998-01-22 00:00:00+00:00,8.0,8.0,7.875,4.003276824951172,13800,0.0,
1998-01-23 00:00:00+00:00,8.0,8.0,7.875,4.06682014465332,14400,0.0,
1998-01-26 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-01-27 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-01-28 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-01-29 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.875,4.0244574546813965,13800,0.0,
1998-01-30 00:00:00+00:00,7.9166669845581055,8.0,7.875,4.06682014465332,120600,0.0,
1998-02-02 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,34800,0.0,
1998-02-03 00:00:00+00:00,7.9166669845581055,8.0,7.9166669845581055,4.06682014465332,9600,0.0,
1998-02-04 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-02-05 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,600,0.0,
1998-02-06 00:00:00+00:00,7.9166669845581055,7.9583330154418945,7.9166669845581055,4.045639991760254,42000,0.0,
1998-02-09 00:00:00+00:00,7.875,7.875,7.875,4.003276824951172,14400,0.0,
1998-02-10 00:00:00+00:00,7.875,7.875,7.875,4.003276824951172,0,0.0,
1998-02-11 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,5400,0.0,
1998-02-12 00:00:00+00:00,7.9895830154418945,7.9895830154418945,7.9895830154418945,4.061523914337158,600,0.0,
1998-02-13 00:00:00+00:00,7.9895830154418945,7.9895830154418945,7.9895830154418945,4.061523914337158,0,0.0,
1998-02-17 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,30000,0.0,
1998-02-18 00:00:00+00:00,7.90625,7.90625,7.90625,4.019162178039551,2400,0.0,
1998-02-19 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,600,0.0,
1998-02-20 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,0,0.0,
1998-02-23 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,0,0.0,
1998-02-24 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,0,0.0,
1998-02-25 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,28800,0.0,
1998-02-26 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-02-27 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,3600,0.0,
1998-03-02 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,0,0.0,
1998-03-03 00:00:00+00:00,7.8958330154418945,7.8958330154418945,7.8958330154418945,4.01386833190918,600,0.0,
1998-03-04 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,26400,0.0,
1998-03-05 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-03-06 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-03-09 00:00:00+00:00,7.8958330154418945,7.8958330154418945,7.8958330154418945,4.01386833190918,600,0.0,
1998-03-10 00:00:00+00:00,7.8958330154418945,7.8958330154418945,7.8958330154418945,4.01386833190918,0,0.0,
1998-03-11 00:00:00+00:00,7.8958330154418945,7.8958330154418945,7.8958330154418945,4.01386833190918,0,0.0,
1998-03-12 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,13200,0.0,
1998-03-13 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,24000,0.0,
1998-03-16 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-03-17 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.7916669845581055,3.96091628074646,22800,0.0,
1998-03-18 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,6000,0.0,
1998-03-19 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,3600,0.0,
1998-03-20 00:00:00+00:00,7.7916669845581055,7.7916669845581055,7.6666669845581055,3.897371530532837,13200,0.0,
1998-03-23 00:00:00+00:00,7.6666669845581055,7.6927080154418945,7.6666669845581055,3.91060733795166,12600,0.0,
1998-03-24 00:00:00+00:00,7.7291669845581055,7.7291669845581055,7.7291669845581055,3.929141759872437,600,0.0,
1998-03-25 00:00:00+00:00,7.7291669845581055,7.7291669845581055,7.7291669845581055,3.929141759872437,0,0.0,
1998-03-26 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.982095718383789,25200,0.0,
1998-03-27 00:00:00+00:00,7.8333330154418945,7.9583330154418945,7.8333330154418945,4.045639991760254,108000,0.0,
1998-03-30 00:00:00+00:00,7.6666669845581055,8.0,7.6666669845581055,4.06682014465332,10200,0.0,
1998-03-31 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,1200,0.0,
1998-04-01 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,1200,0.0,
1998-04-02 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-04-03 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-04-06 00:00:00+00:00,7.6666669845581055,8.333333015441895,7.6666669845581055,4.236273288726807,81000,0.0,
1998-04-07 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.151546955108643,2400,0.0,
1998-04-08 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.151546955108643,0,0.0,
1998-04-09 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.151546955108643,2400,0.0,
1998-04-13 00:00:00+00:00,8.125,8.125,8.125,4.130365371704102,1800,0.0,
1998-04-14 00:00:00+00:00,8.166666984558105,8.333333015441895,8.166666984558105,4.236273288726807,29400,0.0,
1998-04-15 00:00:00+00:00,8.333333015441895,9.5,8.333333015441895,4.829349994659424,61800,0.0,
1998-04-16 00:00:00+00:00,9.5,9.5,8.916666984558105,4.829349994659424,31200,0.0,
1998-04-17 00:00:00+00:00,9.489583015441896,9.666666984558104,9.458333015441896,4.91407585144043,15600,0.0,
1998-04-20 00:00:00+00:00,9.5,9.666666984558104,9.333333015441896,4.744624137878418,44400,0.0,
1998-04-21 00:00:00+00:00,9.333333015441896,9.5,9.333333015441896,4.829349994659424,24000,0.0,
1998-04-22 00:00:00+00:00,9.5,9.5,9.5,4.829349994659424,12000,0.0,
1998-04-23 00:00:00+00:00,9.333333015441896,9.5,9.333333015441896,4.829349994659424,3600,0.0,
1998-04-24 00:00:00+00:00,9.5,9.5,9.34375,4.824053287506104,13200,0.0,
1998-04-27 00:00:00+00:00,9.333333015441896,9.333333015441896,9.166666984558104,4.659897327423096,66600,0.0,
1998-04-28 00:00:00+00:00,9.333333015441896,9.333333015441896,9.041666984558104,4.702261447906494,14400,0.0,
1998-04-29 00:00:00+00:00,9.416666984558104,9.5,9.166666984558104,4.829349994659424,31800,0.0,
1998-04-30 00:00:00+00:00,9.25,9.25,9.25,4.702261447906494,2400,0.0,
1998-05-01 00:00:00+00:00,9.489583015441896,9.489583015441896,9.489583015441896,4.824053287506104,3000,0.0,
1998-05-04 00:00:00+00:00,9.5,9.5,9.5,4.829349994659424,1200,0.0,
1998-05-05 00:00:00+00:00,9.5,9.5,9.5,4.829349994659424,0,0.0,
1998-05-06 00:00:00+00:00,9.5,9.5,9.5,4.829349994659424,0,0.0,
1998-05-07 00:00:00+00:00,9.5,9.5,9.5,4.829349994659424,0,0.0,
1998-05-08 00:00:00+00:00,9.5,9.5,9.166666984558104,4.659897327423096,10200,0.0,
1998-05-11 00:00:00+00:00,9.1875,9.1875,9.166666984558104,4.659897327423096,19200,0.0,
1998-05-12 00:00:00+00:00,9.166666984558104,9.333333015441896,9.166666984558104,4.744624137878418,12600,0.0,
1998-05-13 00:00:00+00:00,9.333333015441896,9.333333015441896,9.333333015441896,4.744624137878418,4800,0.0,
1998-05-14 00:00:00+00:00,9.395833015441896,9.395833015441896,9.395833015441896,4.776395797729492,6600,0.0,
1998-05-15 00:00:00+00:00,9.395833015441896,9.5,9.395833015441896,4.829349994659424,22200,0.0,
1998-05-18 00:00:00+00:00,9.583333015441896,9.583333015441896,9.166666984558104,4.659897327423096,20700,0.0,
1998-05-19 00:00:00+00:00,9.0,9.5,9.0,4.829349994659424,3600,0.0,
1998-05-20 00:00:00+00:00,9.25,9.5,9.25,4.829349994659424,32400,0.0,
1998-05-21 00:00:00+00:00,8.75,9.291666984558104,8.75,4.5751729011535645,1800,0.0,
1998-05-22 00:00:00+00:00,9.291666984558104,9.291666984558104,9.291666984558104,4.723444938659668,300,0.0,
1998-05-26 00:00:00+00:00,8.75,8.791666984558105,8.75,4.469267845153809,1500,0.0,
1998-05-27 00:00:00+00:00,9.166666984558104,9.166666984558104,8.333333015441895,4.236273288726807,51600,0.0,
1998-05-28 00:00:00+00:00,8.333333015441895,8.333333015441895,8.333333015441895,4.236273288726807,4500,0.0,
1998-05-29 00:00:00+00:00,8.333333015441895,8.333333015441895,8.25,4.193909645080566,3600,0.0,
1998-06-01 00:00:00+00:00,8.833333015441895,8.833333015441895,8.416666984558105,4.278633117675781,3300,0.0,
1998-06-02 00:00:00+00:00,8.416666984558105,8.416666984558105,8.416666984558105,4.278633117675781,0,0.0,
1998-06-03 00:00:00+00:00,8.208333015441895,8.333333015441895,8.166666984558105,4.151546955108643,9000,0.0,
1998-06-04 00:00:00+00:00,8.5,8.5,8.5,4.320996284484863,300,0.0,
1998-06-05 00:00:00+00:00,7.6666669845581055,7.9791669845581055,7.6666669845581055,4.056230545043945,18300,0.0,
1998-06-08 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.151546955108643,1500,0.0,
1998-06-09 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.6666669845581055,3.897371530532837,3000,0.0,
1998-06-10 00:00:00+00:00,7.75,8.083333015441895,7.75,4.109180450439453,2400,0.0,
1998-06-11 00:00:00+00:00,8.083333015441895,8.166666984558105,8.083333015441895,4.151546955108643,1500,0.0,
1998-06-12 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.151546955108643,1800,0.0,
1998-06-15 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.151546955108643,0,0.0,
1998-06-16 00:00:00+00:00,7.6666669845581055,7.6666669845581055,7.6666669845581055,3.897371530532837,1500,0.0,
1998-06-17 00:00:00+00:00,7.8333330154418945,8.083333015441895,7.8333330154418945,4.109180450439453,3000,0.0,
1998-06-18 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,3600,0.0,
1998-06-19 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-06-22 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,12000,0.0,
1998-06-23 00:00:00+00:00,7.4166669845581055,7.9166669845581055,7.4166669845581055,4.0244574546813965,8100,0.0,
1998-06-24 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-06-25 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.0244574546813965,0,0.0,
1998-06-26 00:00:00+00:00,8.083333015441895,8.083333015441895,7.8333330154418945,3.982095718383789,18600,0.0,
1998-06-29 00:00:00+00:00,8.041666984558105,8.041666984558105,7.4166669845581055,3.812642335891724,20700,0.0,
1998-06-30 00:00:00+00:00,7.6666669845581055,7.6666669845581055,7.6666669845581055,3.897371530532837,3900,0.0,
1998-07-01 00:00:00+00:00,7.6666669845581055,8.041666984558105,7.5,3.812642335891724,4200,0.0,
1998-07-02 00:00:00+00:00,7.8333330154418945,8.041666984558105,7.8333330154418945,4.08800220489502,3300,0.0,
1998-07-06 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,1200,0.0,
1998-07-07 00:00:00+00:00,8.0,8.0,8.0,4.06682014465332,0,0.0,
1998-07-08 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.997084617614746,29400,0.03,
1998-07-09 00:00:00+00:00,8.041666984558105,8.041666984558105,8.041666984558105,4.103389263153076,600,0.0,
1998-07-10 00:00:00+00:00,7.75,8.083333015441895,7.75,4.124651908874512,48900,0.0,
1998-07-13 00:00:00+00:00,7.75,7.75,7.75,3.954561710357666,1200,0.0,
1998-07-14 00:00:00+00:00,7.75,7.75,7.75,3.954561710357666,0,0.0,
1998-07-15 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,3.997084617614746,600,0.0,
1998-07-16 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.167174339294434,600,0.0,
1998-07-17 00:00:00+00:00,8.0,8.0,8.0,4.08212947845459,600,0.0,
1998-07-20 00:00:00+00:00,8.166666984558105,8.166666984558105,8.166666984558105,4.167174339294434,900,0.0,
1998-07-21 00:00:00+00:00,8.166666984558105,8.166666984558105,8.0,4.08212947845459,7500,0.0,
1998-07-22 00:00:00+00:00,8.0,8.0,8.0,4.08212947845459,0,0.0,
1998-07-23 00:00:00+00:00,7.8333330154418945,8.0,7.3333330154418945,3.826996326446533,17700,0.0,
1998-07-24 00:00:00+00:00,7.5,7.5,7.5,3.826996326446533,0,0.0,
1998-07-27 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.6458330154418945,3.901409149169922,5700,0.0,
1998-07-28 00:00:00+00:00,7.4583330154418945,7.4583330154418945,7.4583330154418945,3.8057339191436768,1500,0.0,
1998-07-29 00:00:00+00:00,7.4166669845581055,7.5,7.083333015441895,3.656906127929688,60000,0.0,
1998-07-30 00:00:00+00:00,7.1666669845581055,7.1666669845581055,7.1666669845581055,3.656906127929688,0,0.0,
1998-07-31 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.083333015441895,3.614384889602661,45600,0.0,
1998-08-03 00:00:00+00:00,7.6666669845581055,7.6666669845581055,7.6666669845581055,3.912039279937744,1800,0.0,
1998-08-04 00:00:00+00:00,7.3333330154418945,7.3333330154418945,6.333333015441895,3.3805124759674072,46500,0.0,
1998-08-05 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.583333015441895,3.3592517375946045,29700,0.0,
1998-08-06 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.6666669845581055,3.401773452758789,19800,0.0,
1998-08-07 00:00:00+00:00,6.9791669845581055,7.0,6.9791669845581055,3.5718648433685303,7200,0.0,
1998-08-10 00:00:00+00:00,6.75,6.75,6.583333015441895,3.444295883178711,24000,0.0,
1998-08-11 00:00:00+00:00,6.75,6.75,6.645833015441895,3.401773452758789,15600,0.0,
1998-08-12 00:00:00+00:00,6.75,6.75,6.6666669845581055,3.401773452758789,5700,0.0,
1998-08-13 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.6666669845581055,3.401773452758789,0,0.0,
1998-08-14 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.6666669845581055,3.401773452758789,0,0.0,
1998-08-17 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.333333015441895,3.2423171997070312,8400,0.0,
1998-08-18 00:00:00+00:00,6.583333015441895,6.583333015441895,6.583333015441895,3.3592517375946045,1200,0.0,
