date,BKNG_Open,BKNG_High,BKNG_Low,BKNG_Close,BKNG_Volume,BKNG_Dividends,BKNG_Stock Splits
1999-11-15 00:00:00+00:00,366.0,372.0,354.0,357.8832702636719,503867,0.0,
1999-11-16 00:00:00+00:00,372.0,414.0,366.75,410.5021667480469,1225283,0.0,
1999-11-17 00:00:00+00:00,450.75,486.0,432.0,459.01605224609375,2259917,0.0,
1999-11-18 00:00:00+00:00,450.0,450.375,417.0,429.161376953125,1110067,0.0,
1999-11-19 00:00:00+00:00,428.25,429.0,405.0,405.2776184082031,471167,0.0,
1999-11-22 00:00:00+00:00,408.0,408.75,393.75,398.560302734375,467117,0.0,
1999-11-23 00:00:00+00:00,392.25,392.25,369.0,369.82513427734375,726800,0.0,
1999-11-24 00:00:00+00:00,373.5,385.5,363.75,364.2273864746094,879667,0.0,
1999-11-26 00:00:00+00:00,376.5,392.25,372.375,379.901123046875,795267,0.0,
1999-11-29 00:00:00+00:00,391.5,401.25,384.375,384.3793029785156,648650,0.0,
1999-11-30 00:00:00+00:00,388.5,388.875,370.5,370.1983337402344,270017,0.0,
1999-12-01 00:00:00+00:00,375.375,380.25,362.625,361.98828125,350300,0.0,
1999-12-02 00:00:00+00:00,383.25,391.5,378.0,388.4843444824219,950683,0.0,
1999-12-03 00:00:00+00:00,403.125,405.0,370.5,369.4519653320313,742517,0.0,
1999-12-06 00:00:00+00:00,372.0,379.125,363.75,364.6005859375,441767,0.0,
1999-12-07 00:00:00+00:00,368.625,376.875,364.5,367.21282958984375,269700,0.0,
1999-12-08 00:00:00+00:00,366.75,373.5,354.0,354.52459716796875,432200,0.0,
1999-12-09 00:00:00+00:00,370.875,372.75,336.0,345.56817626953125,646200,0.0,
1999-12-10 00:00:00+00:00,352.5,364.3125,346.5,348.5536499023437,448517,0.0,
1999-12-13 00:00:00+00:00,354.0,356.25,342.0,346.3145751953125,331900,0.0,
1999-12-14 00:00:00+00:00,343.875,344.25,324.0,324.6698913574219,531850,0.0,
1999-12-15 00:00:00+00:00,325.5,337.5,315.0,329.8944702148437,280133,0.0,
1999-12-16 00:00:00+00:00,358.5,365.625,342.0,341.46319580078125,465533,0.0,
1999-12-17 00:00:00+00:00,348.0,348.0,333.0,339.9704284667969,252967,0.0,
1999-12-20 00:00:00+00:00,348.0,352.125,330.75,334.3726806640625,290450,0.0,
1999-12-21 00:00:00+00:00,342.375,362.25,339.75,354.52459716796875,523617,0.0,
1999-12-22 00:00:00+00:00,358.125,368.25,339.375,340.3436279296875,337433,0.0,
1999-12-23 00:00:00+00:00,342.375,344.25,327.0,328.4017333984375,273100,0.0,
1999-12-27 00:00:00+00:00,345.75,348.0,321.75,324.6698913574219,688283,0.0,
1999-12-28 00:00:00+00:00,326.25,327.0,310.5,309.7425537109375,499000,0.0,
1999-12-29 00:00:00+00:00,310.875,319.5,303.0,301.9057006835937,463233,0.0,
1999-12-30 00:00:00+00:00,303.0,304.5,273.0,279.1414794921875,959100,0.0,
1999-12-31 00:00:00+00:00,282.375,296.25,280.875,282.8733215332031,410167,0.0,
2000-01-03 00:00:00+00:00,315.0,318.0,288.0,306.0107116699219,847700,0.0,
2000-01-04 00:00:00+00:00,308.25,343.5,307.5,322.4308166503906,972750,0.0,
2000-01-05 00:00:00+00:00,331.5,385.3125,327.75,357.8832702636719,1605417,0.0,
2000-01-06 00:00:00+00:00,368.25,384.75,326.25,343.3290710449219,1175267,0.0,
2000-01-07 00:00:00+00:00,358.125,364.5,333.75,341.8363342285156,339417,0.0,
2000-01-10 00:00:00+00:00,352.125,357.75,317.25,323.9235534667969,2018800,0.0,
2000-01-11 00:00:00+00:00,322.5,342.0,311.25,315.3403015136719,842983,0.0,
2000-01-12 00:00:00+00:00,321.75,325.125,306.0,305.26434326171875,283767,0.0,
2000-01-13 00:00:00+00:00,318.65625,319.125,300.0,308.24981689453125,299467,0.0,
2000-01-14 00:00:00+00:00,315.0,342.0,313.5,339.5972595214844,789733,0.0,
2000-01-18 00:00:00+00:00,334.5,355.875,333.0,353.405029296875,572700,0.0,
2000-01-19 00:00:00+00:00,354.0,377.25,349.875,372.81060791015625,710433,0.0,
2000-01-20 00:00:00+00:00,370.875,372.0,354.0,369.82513427734375,580500,0.0,
2000-01-21 00:00:00+00:00,374.25,387.0,369.0,379.15472412109375,825317,0.0,
2000-01-24 00:00:00+00:00,383.625,386.625,357.0,357.8832702636719,401500,0.0,
2000-01-25 00:00:00+00:00,358.875,379.5,336.0,375.7960815429688,414783,0.0,
2000-01-26 00:00:00+00:00,382.125,408.375,379.5,395.5748291015625,878317,0.0,
2000-01-27 00:00:00+00:00,406.5,415.5,378.375,382.8865661621094,1031917,0.0,
2000-01-28 00:00:00+00:00,384.375,385.125,348.0,356.017333984375,568800,0.0,
2000-01-31 00:00:00+00:00,358.5,359.25,339.0,346.3145751953125,343917,0.0,
2000-02-01 00:00:00+00:00,350.25,350.25,338.25,341.8363342285156,205517,0.0,
2000-02-02 00:00:00+00:00,343.5,372.0,343.5,355.6441650390625,390067,0.0,
2000-02-03 00:00:00+00:00,365.625,370.5,347.25,355.6441650390625,354067,0.0,
2000-02-04 00:00:00+00:00,369.0,372.0,355.5,360.49554443359375,246950,0.0,
2000-02-07 00:00:00+00:00,351.75,371.25,348.0,359.7491760253906,329717,0.0,
2000-02-08 00:00:00+00:00,361.5,362.25,338.25,346.687744140625,1567083,0.0,
2000-02-09 00:00:00+00:00,350.625,356.25,339.0,348.9268493652344,529117,0.0,
2000-02-10 00:00:00+00:00,350.625,351.0,336.0,335.86541748046875,307933,0.0,
2000-02-11 00:00:00+00:00,339.0,339.75,321.0,321.6844177246094,235717,0.0,
2000-02-14 00:00:00+00:00,329.625,334.125,323.25,324.6698913574219,228417,0.0,
2000-02-15 00:00:00+00:00,331.5,331.5,313.5,316.4598388671875,221433,0.0,
2000-02-16 00:00:00+00:00,317.25,321.75,312.75,316.086669921875,193033,0.0,
2000-02-17 00:00:00+00:00,324.75,334.5,317.25,328.4017333984375,281433,0.0,
2000-02-18 00:00:00+00:00,329.25,330.0,306.0,304.5179748535156,290850,0.0,
2000-02-22 00:00:00+00:00,306.375,312.0,291.0,299.2933959960937,242783,0.0,
2000-02-23 00:00:00+00:00,301.125,318.75,300.375,309.7425537109375,313117,0.0,
2000-02-24 00:00:00+00:00,339.0,345.0,319.875,338.85089111328125,894867,0.0,
2000-02-25 00:00:00+00:00,343.875,345.75,328.5,339.5972595214844,401167,0.0,
2000-02-28 00:00:00+00:00,344.625,345.0,321.0,321.6844177246094,229117,0.0,
2000-02-29 00:00:00+00:00,324.75,342.0,312.0,333.99951171875,465383,0.0,
2000-03-01 00:00:00+00:00,354.75,388.5,354.0,384.3793029785156,2040883,0.0,
2000-03-02 00:00:00+00:00,393.0,430.5,393.0,426.9222717285156,1558650,0.0,
2000-03-03 00:00:00+00:00,435.0,450.375,422.625,447.820556640625,1235600,0.0,
2000-03-06 00:00:00+00:00,453.0,558.0,452.25,538.5042114257812,2516400,0.0,
2000-03-07 00:00:00+00:00,579.75,580.5,459.0,469.4652099609375,2291917,0.0,
2000-03-08 00:00:00+00:00,508.125,539.625,474.75,522.8305053710938,1705367,0.0,
2000-03-09 00:00:00+00:00,535.5,585.0,520.5,559.4025268554688,1778400,0.0,
2000-03-10 00:00:00+00:00,564.0,587.25,554.25,564.25390625,684417,0.0,
2000-03-13 00:00:00+00:00,516.0,598.5,494.25,572.8370971679688,749767,0.0,
2000-03-14 00:00:00+00:00,584.25,625.5,569.25,566.8662109375,833183,0.0,
2000-03-15 00:00:00+00:00,567.75,569.25,528.0,531.4136962890625,423417,0.0,
2000-03-16 00:00:00+00:00,538.5,553.125,498.0,525.069580078125,490267,0.0,
2000-03-17 00:00:00+00:00,521.625,552.0,516.0,537.3846435546875,191567,0.0,
2000-03-20 00:00:00+00:00,506.25,516.375,462.0,463.8674621582031,678683,0.0,
2000-03-21 00:00:00+00:00,456.0,503.25,453.0,485.1389465332031,442467,0.0,
2000-03-22 00:00:00+00:00,492.75,528.0,492.75,519.4718627929688,367000,0.0,
2000-03-23 00:00:00+00:00,517.5,538.125,510.0,525.4428100585938,340483,0.0,
2000-03-24 00:00:00+00:00,536.25,552.375,525.375,540.3701782226562,344750,0.0,
2000-03-27 00:00:00+00:00,547.125,560.25,543.0,549.3265380859375,217650,0.0,
2000-03-28 00:00:00+00:00,541.5,551.25,513.0,519.0986938476562,236783,0.0,
2000-03-29 00:00:00+00:00,522.0,526.875,490.5,488.4975891113281,393783,0.0,
2000-03-30 00:00:00+00:00,479.25,496.5,471.0,484.3925476074219,473467,0.0,
2000-03-31 00:00:00+00:00,490.5,492.0,437.625,477.6752624511719,442117,0.0,
2000-04-03 00:00:00+00:00,465.375,466.125,390.0,390.3502502441406,617133,0.0,
2000-04-04 00:00:00+00:00,413.25,453.0,348.0,449.3132934570313,839733,0.0,
2000-04-05 00:00:00+00:00,440.625,453.0,408.0,429.5345764160156,409817,0.0,
2000-04-06 00:00:00+00:00,435.75,476.25,435.75,460.5087890625,315733,0.0,
2000-04-07 00:00:00+00:00,481.5,516.0,445.875,466.1065673828125,617167,0.0,
2000-04-10 00:00:00+00:00,473.625,473.625,426.0,435.1322937011719,387383,0.0,
2000-04-11 00:00:00+00:00,421.5,424.125,372.0,388.4843444824219,741083,0.0,
2000-04-12 00:00:00+00:00,398.25,399.0,359.25,359.0028076171875,509250,0.0,
2000-04-13 00:00:00+00:00,369.0,390.75,363.0,370.9447021484375,736000,0.0,
2000-04-14 00:00:00+00:00,357.0,372.0,311.25,349.5799255371094,1033517,0.0,
2000-04-17 00:00:00+00:00,333.75,340.5,297.75,310.86212158203125,730683,0.0,
2000-04-18 00:00:00+00:00,316.5,389.625,292.5,382.1401977539063,1059817,0.0,
2000-04-19 00:00:00+00:00,381.0,390.75,342.0,388.4843444824219,581250,0.0,
2000-04-20 00:00:00+00:00,395.25,415.125,385.5,405.2776184082031,406567,0.0,
2000-04-24 00:00:00+00:00,378.0,396.0,337.5,368.70556640625,538417,0.0,
2000-04-25 00:00:00+00:00,390.75,415.5,373.5,385.4988708496094,501533,0.0,
2000-04-26 00:00:00+00:00,396.0,396.375,366.0,381.3938293457031,529317,0.0,
2000-04-27 00:00:00+00:00,360.0,405.75,357.0,387.7379455566406,372867,0.0,
2000-04-28 00:00:00+00:00,390.375,402.0,375.75,377.6619873046875,484467,0.0,
2000-05-01 00:00:00+00:00,387.375,395.25,378.375,379.5279235839844,471267,0.0,
2000-05-02 00:00:00+00:00,381.75,387.0,354.0,355.2709655761719,283417,0.0,
2000-05-03 00:00:00+00:00,352.5,354.0,330.75,346.4078674316406,304650,0.0,
2000-05-04 00:00:00+00:00,350.25,370.875,339.0,345.9413757324219,332667,0.0,
2000-05-05 00:00:00+00:00,344.25,356.25,340.875,342.9559326171875,264800,0.0,
2000-05-08 00:00:00+00:00,349.125,357.75,329.25,327.6553955078125,204667,0.0,
2000-05-09 00:00:00+00:00,331.125,332.25,303.75,316.086669921875,348650,0.0,
2000-05-10 00:00:00+00:00,312.0,321.75,300.375,307.8766174316406,316133,0.0,
2000-05-11 00:00:00+00:00,314.25,317.25,294.75,295.56158447265625,292850,0.0,
2000-05-12 00:00:00+00:00,301.5,310.5,295.875,296.6811218261719,253617,0.0,
2000-05-15 00:00:00+00:00,309.0,310.5,270.75,301.1593017578125,520033,0.0,
2000-05-16 00:00:00+00:00,311.25,343.40625,311.25,322.8039855957031,852017,0.0,
2000-05-17 00:00:00+00:00,317.625,319.5,299.25,302.65203857421875,522450,0.0,
2000-05-18 00:00:00+00:00,304.5,309.0,279.0,281.00738525390625,534167,0.0,
2000-05-19 00:00:00+00:00,279.0,287.25,267.0,267.1995849609375,389450,0.0,
2000-05-22 00:00:00+00:00,270.0,270.0,246.375,265.33367919921875,505200,0.0,
2000-05-23 00:00:00+00:00,268.875,269.25,240.0,241.82310485839844,413433,0.0,
2000-05-24 00:00:00+00:00,240.0,241.5,198.375,217.93934631347656,1009067,0.0,
2000-05-25 00:00:00+00:00,241.125,250.875,210.75,216.4466094970703,831933,0.0,
2000-05-26 00:00:00+00:00,217.875,222.75,201.75,215.70022583007807,259833,0.0,
2000-05-30 00:00:00+00:00,222.75,237.75,214.5,234.3594207763672,393217,0.0,
2000-05-31 00:00:00+00:00,232.125,234.0,223.5,227.64210510253903,287783,0.0,
2000-06-01 00:00:00+00:00,232.125,254.25,231.0,250.4063262939453,638033,0.0,
2000-06-02 00:00:00+00:00,255.0,286.5,255.0,277.64874267578125,601767,0.0,
2000-06-05 00:00:00+00:00,278.625,309.0,271.875,292.5760803222656,514350,0.0,
2000-06-06 00:00:00+00:00,295.5,295.5,264.375,263.0945739746094,309833,0.0,
2000-06-07 00:00:00+00:00,263.25,277.5,261.0,268.6923217773437,342200,0.0,
2000-06-08 00:00:00+00:00,277.125,280.125,265.5,272.05096435546875,379233,0.0,
2000-06-09 00:00:00+00:00,279.75,282.0,267.0,269.4386901855469,254267,0.0,
2000-06-12 00:00:00+00:00,270.0,276.0,246.375,250.77951049804688,310533,0.0,
2000-06-13 00:00:00+00:00,252.75,265.5,246.75,259.7359313964844,246167,0.0,
2000-06-14 00:00:00+00:00,262.5,271.5,258.0,257.8699951171875,184217,0.0,
2000-06-15 00:00:00+00:00,267.375,274.875,252.75,255.2577209472656,279133,0.0,
2000-06-16 00:00:00+00:00,259.875,264.0,252.75,257.8699951171875,178700,0.0,
