date,LTBR_Open,LTBR_High,LTBR_Low,LTBR_Close,LTBR_Volume,LTBR_Dividends,LTBR_Stock Splits
2008-09-11 00:00:00+00:00,306.0,342.0,288.0,342.0,211,,
2008-09-12 00:00:00+00:00,342.0,342.0,324.0,342.0,267,,
2008-09-15 00:00:00+00:00,324.0,342.0,306.0,324.0,277,,
2008-09-16 00:00:00+00:00,324.0,324.0,270.0,306.0,285,,
2008-09-17 00:00:00+00:00,288.0,306.0,288.0,288.0,194,,
2008-09-18 00:00:00+00:00,288.0,288.0,288.0,288.0,387,,
2008-09-19 00:00:00+00:00,306.0,306.0,288.0,306.0,333,,
2008-09-22 00:00:00+00:00,306.0,306.0,288.0,306.0,193,,
2008-09-23 00:00:00+00:00,306.0,306.0,288.0,306.0,134,,
2008-09-24 00:00:00+00:00,306.0,306.0,288.0,306.0,119,,
2008-09-25 00:00:00+00:00,288.0,306.0,270.0,288.0,579,,
2008-09-26 00:00:00+00:00,288.0,288.0,252.0,270.0,1084,,
2008-09-29 00:00:00+00:00,270.0,288.0,252.0,270.0,746,,
2008-09-30 00:00:00+00:00,270.0,288.0,252.0,270.0,228,,
2008-10-01 00:00:00+00:00,288.0,324.0,288.0,306.0,635,,
2008-10-02 00:00:00+00:00,324.0,324.0,306.0,306.0,1095,,
2008-10-03 00:00:00+00:00,324.0,396.0,324.0,378.0,1856,,
2008-10-06 00:00:00+00:00,396.0,450.0,306.0,324.0,2735,,
2008-10-07 00:00:00+00:00,342.0,360.0,324.0,324.0,804,,
2008-10-08 00:00:00+00:00,324.0,324.0,288.0,306.0,455,,
2008-10-09 00:00:00+00:00,324.0,396.0,324.0,342.0,530,,
2008-10-10 00:00:00+00:00,306.0,324.0,270.0,306.0,533,,
2008-10-13 00:00:00+00:00,324.0,360.0,306.0,360.0,231,,
2008-10-14 00:00:00+00:00,414.0,414.0,360.0,414.0,562,,
2008-10-15 00:00:00+00:00,432.0,450.0,396.0,432.0,1384,,
2008-10-16 00:00:00+00:00,432.0,432.0,378.0,414.0,815,,
2008-10-17 00:00:00+00:00,414.0,414.0,378.0,396.0,354,,
2008-10-20 00:00:00+00:00,414.0,432.0,396.0,432.0,777,,
2008-10-21 00:00:00+00:00,432.0,432.0,414.0,432.0,327,,
2008-10-22 00:00:00+00:00,414.0,414.0,378.0,396.0,299,,
2008-10-23 00:00:00+00:00,378.0,396.0,342.0,342.0,280,,
2008-10-24 00:00:00+00:00,324.0,324.0,306.0,324.0,1051,,
2008-10-27 00:00:00+00:00,324.0,342.0,324.0,324.0,357,,
2008-10-28 00:00:00+00:00,324.0,324.0,306.0,324.0,265,,
2008-10-29 00:00:00+00:00,306.0,324.0,306.0,324.0,189,,
2008-10-30 00:00:00+00:00,324.0,360.0,324.0,360.0,281,,
2008-10-31 00:00:00+00:00,360.0,378.0,342.0,360.0,260,,
2008-11-03 00:00:00+00:00,342.0,396.0,342.0,396.0,130,,
2008-11-04 00:00:00+00:00,396.0,396.0,360.0,378.0,106,,
2008-11-05 00:00:00+00:00,378.0,378.0,360.0,360.0,73,,
2008-11-06 00:00:00+00:00,378.0,378.0,324.0,342.0,177,,
2008-11-07 00:00:00+00:00,360.0,360.0,324.0,342.0,85,,
2008-11-10 00:00:00+00:00,360.0,360.0,324.0,342.0,180,,
2008-11-11 00:00:00+00:00,360.0,360.0,324.0,360.0,194,,
2008-11-12 00:00:00+00:00,360.0,360.0,306.0,324.0,178,,
2008-11-13 00:00:00+00:00,306.0,324.0,306.0,324.0,219,,
2008-11-14 00:00:00+00:00,324.0,324.0,306.0,324.0,71,,
2008-11-17 00:00:00+00:00,306.0,324.0,288.0,288.0,471,,
2008-11-18 00:00:00+00:00,288.0,306.0,288.0,306.0,129,,
2008-11-19 00:00:00+00:00,306.0,306.0,288.0,288.0,225,,
2008-11-20 00:00:00+00:00,288.0,342.0,288.0,324.0,542,,
2008-11-21 00:00:00+00:00,324.0,324.0,270.0,288.0,196,,
2008-11-24 00:00:00+00:00,288.0,306.0,270.0,288.0,300,,
2008-11-25 00:00:00+00:00,288.0,288.0,288.0,288.0,97,,
2008-11-26 00:00:00+00:00,270.0,306.0,270.0,288.0,98,,
2008-11-28 00:00:00+00:00,324.0,324.0,288.0,288.0,47,,
2008-12-01 00:00:00+00:00,288.0,306.0,270.0,288.0,147,,
2008-12-02 00:00:00+00:00,288.0,306.0,270.0,270.0,185,,
2008-12-03 00:00:00+00:00,270.0,288.0,270.0,270.0,309,,
2008-12-04 00:00:00+00:00,288.0,324.0,270.0,288.0,962,,
2008-12-05 00:00:00+00:00,324.0,324.0,288.0,288.0,210,,
2008-12-08 00:00:00+00:00,288.0,288.0,270.0,270.0,617,,
2008-12-09 00:00:00+00:00,270.0,288.0,270.0,270.0,268,,
2008-12-10 00:00:00+00:00,288.0,288.0,270.0,270.0,176,,
2008-12-11 00:00:00+00:00,288.0,288.0,270.0,288.0,122,,
2008-12-12 00:00:00+00:00,288.0,288.0,270.0,288.0,495,,
2008-12-15 00:00:00+00:00,288.0,288.0,288.0,288.0,128,,
2008-12-16 00:00:00+00:00,288.0,288.0,270.0,288.0,241,,
2008-12-17 00:00:00+00:00,270.0,288.0,270.0,288.0,156,,
2008-12-18 00:00:00+00:00,288.0,288.0,270.0,288.0,108,,
2008-12-19 00:00:00+00:00,288.0,288.0,270.0,270.0,205,,
2008-12-22 00:00:00+00:00,270.0,288.0,270.0,270.0,220,,
2008-12-23 00:00:00+00:00,270.0,270.0,252.0,252.0,650,,
2008-12-24 00:00:00+00:00,252.0,252.0,252.0,252.0,96,,
2008-12-26 00:00:00+00:00,252.0,252.0,252.0,252.0,137,,
2008-12-29 00:00:00+00:00,252.0,252.0,252.0,252.0,135,,
2008-12-30 00:00:00+00:00,252.0,270.0,252.0,270.0,399,,
2008-12-31 00:00:00+00:00,270.0,270.0,234.0,252.0,213,,
2009-01-02 00:00:00+00:00,252.0,288.0,234.0,288.0,176,,
2009-01-05 00:00:00+00:00,288.0,288.0,252.0,270.0,78,,
2009-01-06 00:00:00+00:00,270.0,288.0,252.0,288.0,359,,
2009-01-07 00:00:00+00:00,270.0,288.0,252.0,270.0,56,,
2009-01-08 00:00:00+00:00,288.0,288.0,252.0,270.0,81,,
2009-01-09 00:00:00+00:00,270.0,270.0,270.0,270.0,39,,
2009-01-12 00:00:00+00:00,252.0,288.0,252.0,270.0,83,,
2009-01-13 00:00:00+00:00,252.0,270.0,252.0,270.0,146,,
2009-01-14 00:00:00+00:00,252.0,270.0,252.0,252.0,209,,
2009-01-15 00:00:00+00:00,252.0,252.0,252.0,252.0,237,,
2009-01-16 00:00:00+00:00,270.0,270.0,234.0,252.0,176,,
2009-01-20 00:00:00+00:00,252.0,288.0,252.0,270.0,370,,
2009-01-21 00:00:00+00:00,270.0,270.0,252.0,252.0,112,,
2009-01-22 00:00:00+00:00,270.0,288.0,252.0,288.0,854,,
2009-01-23 00:00:00+00:00,288.0,288.0,270.0,288.0,70,,
2009-01-26 00:00:00+00:00,270.0,288.0,270.0,270.0,69,,
2009-01-27 00:00:00+00:00,288.0,288.0,270.0,270.0,106,,
2009-01-28 00:00:00+00:00,270.0,270.0,252.0,270.0,208,,
2009-01-29 00:00:00+00:00,270.0,270.0,252.0,270.0,155,,
2009-01-30 00:00:00+00:00,270.0,288.0,270.0,270.0,79,,
2009-02-02 00:00:00+00:00,270.0,270.0,252.0,270.0,384,,
2009-02-03 00:00:00+00:00,324.0,414.0,324.0,414.0,3909,,
2009-02-04 00:00:00+00:00,432.0,432.0,378.0,396.0,2482,,
2009-02-05 00:00:00+00:00,396.0,414.0,396.0,414.0,626,,
2009-02-06 00:00:00+00:00,414.0,504.0,414.0,486.0,1972,,
2009-02-09 00:00:00+00:00,504.0,504.0,450.0,468.0,820,,
2009-02-10 00:00:00+00:00,486.0,486.0,432.0,450.0,332,,
2009-02-11 00:00:00+00:00,450.0,450.0,414.0,432.0,193,,
2009-02-12 00:00:00+00:00,414.0,450.0,414.0,450.0,156,,
2009-02-13 00:00:00+00:00,450.0,450.0,414.0,450.0,104,,
2009-02-17 00:00:00+00:00,450.0,450.0,414.0,432.0,274,,
2009-02-18 00:00:00+00:00,450.0,504.0,432.0,504.0,908,,
2009-02-19 00:00:00+00:00,558.0,576.0,486.0,486.0,466,,
2009-02-20 00:00:00+00:00,504.0,504.0,468.0,486.0,565,,
2009-02-23 00:00:00+00:00,486.0,486.0,432.0,432.0,440,,
2009-02-24 00:00:00+00:00,432.0,468.0,432.0,450.0,186,,
2009-02-25 00:00:00+00:00,450.0,486.0,414.0,432.0,479,,
2009-02-26 00:00:00+00:00,450.0,468.0,450.0,468.0,205,,
2009-02-27 00:00:00+00:00,468.0,468.0,450.0,450.0,96,,
2009-03-02 00:00:00+00:00,432.0,450.0,432.0,432.0,284,,
2009-03-03 00:00:00+00:00,450.0,486.0,450.0,468.0,636,,
2009-03-04 00:00:00+00:00,468.0,486.0,468.0,486.0,445,,
2009-03-05 00:00:00+00:00,486.0,486.0,468.0,486.0,497,,
2009-03-06 00:00:00+00:00,486.0,486.0,468.0,486.0,417,,
2009-03-09 00:00:00+00:00,486.0,486.0,468.0,468.0,355,,
2009-03-10 00:00:00+00:00,486.0,486.0,468.0,468.0,214,,
2009-03-11 00:00:00+00:00,486.0,486.0,450.0,468.0,377,,
2009-03-12 00:00:00+00:00,468.0,468.0,450.0,468.0,288,,
2009-03-13 00:00:00+00:00,468.0,468.0,450.0,468.0,425,,
2009-03-16 00:00:00+00:00,468.0,468.0,450.0,468.0,357,,
2009-03-17 00:00:00+00:00,468.0,468.0,450.0,468.0,283,,
2009-03-18 00:00:00+00:00,468.0,468.0,450.0,450.0,206,,
2009-03-19 00:00:00+00:00,450.0,450.0,396.0,432.0,495,,
2009-03-20 00:00:00+00:00,432.0,468.0,414.0,432.0,159,,
2009-03-23 00:00:00+00:00,414.0,468.0,414.0,450.0,179,,
2009-03-24 00:00:00+00:00,432.0,486.0,432.0,450.0,359,,
2009-03-25 00:00:00+00:00,486.0,486.0,450.0,450.0,266,,
2009-03-26 00:00:00+00:00,486.0,486.0,432.0,450.0,259,,
2009-03-27 00:00:00+00:00,450.0,450.0,414.0,432.0,220,,
2009-03-30 00:00:00+00:00,450.0,450.0,396.0,432.0,258,,
2009-03-31 00:00:00+00:00,432.0,432.0,396.0,414.0,84,,
2009-04-01 00:00:00+00:00,414.0,414.0,396.0,414.0,251,,
2009-04-02 00:00:00+00:00,432.0,432.0,396.0,414.0,555,,
2009-04-03 00:00:00+00:00,414.0,414.0,360.0,378.0,836,,
2009-04-06 00:00:00+00:00,378.0,378.0,342.0,342.0,552,,
2009-04-07 00:00:00+00:00,342.0,342.0,306.0,324.0,607,,
2009-04-08 00:00:00+00:00,324.0,360.0,324.0,342.0,182,,
2009-04-09 00:00:00+00:00,360.0,360.0,324.0,324.0,268,,
2009-04-13 00:00:00+00:00,360.0,360.0,324.0,342.0,257,,
2009-04-14 00:00:00+00:00,342.0,360.0,324.0,342.0,396,,
2009-04-15 00:00:00+00:00,360.0,360.0,324.0,342.0,109,,
2009-04-16 00:00:00+00:00,342.0,360.0,324.0,360.0,330,,
2009-04-17 00:00:00+00:00,360.0,360.0,342.0,342.0,202,,
2009-04-20 00:00:00+00:00,342.0,360.0,342.0,360.0,148,,
2009-04-21 00:00:00+00:00,378.0,378.0,342.0,360.0,209,,
2009-04-22 00:00:00+00:00,360.0,360.0,342.0,360.0,146,,
2009-04-23 00:00:00+00:00,360.0,360.0,342.0,360.0,170,,
2009-04-24 00:00:00+00:00,360.0,378.0,360.0,378.0,554,,
2009-04-27 00:00:00+00:00,378.0,432.0,378.0,396.0,155,,
2009-04-28 00:00:00+00:00,396.0,396.0,378.0,378.0,216,,
2009-04-29 00:00:00+00:00,378.0,396.0,360.0,378.0,290,,
2009-04-30 00:00:00+00:00,360.0,396.0,342.0,360.0,63,,
2009-05-01 00:00:00+00:00,360.0,378.0,360.0,360.0,98,,
2009-05-04 00:00:00+00:00,360.0,360.0,342.0,360.0,225,,
2009-05-05 00:00:00+00:00,360.0,360.0,342.0,360.0,137,,
2009-05-06 00:00:00+00:00,342.0,378.0,324.0,342.0,261,,
2009-05-07 00:00:00+00:00,324.0,360.0,324.0,360.0,448,,
2009-05-08 00:00:00+00:00,360.0,360.0,324.0,360.0,309,,
2009-05-11 00:00:00+00:00,360.0,360.0,360.0,360.0,224,,
2009-05-12 00:00:00+00:00,360.0,378.0,342.0,378.0,194,,
2009-05-13 00:00:00+00:00,360.0,414.0,342.0,378.0,225,,
2009-05-14 00:00:00+00:00,378.0,396.0,342.0,396.0,324,,
2009-05-15 00:00:00+00:00,414.0,450.0,396.0,414.0,417,,
2009-05-18 00:00:00+00:00,432.0,450.0,414.0,450.0,650,,
2009-05-19 00:00:00+00:00,450.0,450.0,396.0,396.0,314,,
2009-05-20 00:00:00+00:00,396.0,396.0,396.0,396.0,70,,
2009-05-21 00:00:00+00:00,396.0,414.0,378.0,414.0,93,,
2009-05-22 00:00:00+00:00,414.0,414.0,378.0,414.0,69,,
2009-05-26 00:00:00+00:00,396.0,432.0,396.0,396.0,121,,
2009-05-27 00:00:00+00:00,414.0,414.0,360.0,378.0,308,,
2009-05-28 00:00:00+00:00,378.0,396.0,360.0,360.0,213,,
2009-05-29 00:00:00+00:00,360.0,360.0,342.0,342.0,332,,
2009-06-01 00:00:00+00:00,342.0,378.0,342.0,360.0,221,,
2009-06-02 00:00:00+00:00,378.0,396.0,360.0,378.0,262,,
2009-06-03 00:00:00+00:00,378.0,378.0,360.0,360.0,247,,
2009-06-04 00:00:00+00:00,360.0,378.0,360.0,378.0,236,,
2009-06-05 00:00:00+00:00,360.0,378.0,360.0,360.0,112,,
2009-06-08 00:00:00+00:00,360.0,378.0,360.0,360.0,148,,
2009-06-09 00:00:00+00:00,360.0,378.0,360.0,378.0,154,,
2009-06-10 00:00:00+00:00,378.0,378.0,342.0,360.0,323,,
2009-06-11 00:00:00+00:00,342.0,360.0,342.0,360.0,232,,
2009-06-12 00:00:00+00:00,342.0,378.0,342.0,342.0,272,,
2009-06-15 00:00:00+00:00,342.0,378.0,342.0,342.0,105,,
2009-06-16 00:00:00+00:00,342.0,360.0,324.0,324.0,453,,
2009-06-17 00:00:00+00:00,324.0,342.0,324.0,342.0,405,,
2009-06-18 00:00:00+00:00,324.0,342.0,324.0,324.0,355,,
2009-06-19 00:00:00+00:00,324.0,342.0,324.0,342.0,83,,
2009-06-22 00:00:00+00:00,342.0,342.0,324.0,342.0,176,,
2009-06-23 00:00:00+00:00,324.0,342.0,324.0,324.0,70,,
2009-06-24 00:00:00+00:00,324.0,342.0,324.0,342.0,181,,
2009-06-25 00:00:00+00:00,342.0,360.0,324.0,342.0,187,,
2009-06-26 00:00:00+00:00,360.0,360.0,342.0,360.0,292,,
2009-06-29 00:00:00+00:00,378.0,396.0,360.0,396.0,359,,
2009-06-30 00:00:00+00:00,396.0,396.0,360.0,360.0,196,,
2009-07-01 00:00:00+00:00,360.0,378.0,342.0,378.0,244,,
2009-07-02 00:00:00+00:00,360.0,414.0,342.0,360.0,441,,
2009-07-06 00:00:00+00:00,342.0,360.0,342.0,342.0,229,,
2009-07-07 00:00:00+00:00,342.0,342.0,324.0,324.0,125,,
2009-07-08 00:00:00+00:00,324.0,360.0,324.0,342.0,139,,
2009-07-09 00:00:00+00:00,342.0,360.0,342.0,342.0,264,,
2009-07-10 00:00:00+00:00,342.0,342.0,342.0,342.0,86,,
2009-07-13 00:00:00+00:00,342.0,342.0,342.0,342.0,101,,
2009-07-14 00:00:00+00:00,342.0,342.0,324.0,342.0,173,,
2009-07-15 00:00:00+00:00,342.0,342.0,324.0,342.0,183,,
2009-07-16 00:00:00+00:00,342.0,360.0,324.0,360.0,145,,
2009-07-17 00:00:00+00:00,342.0,378.0,342.0,360.0,218,,
2009-07-20 00:00:00+00:00,378.0,414.0,378.0,414.0,1000,,
2009-07-21 00:00:00+00:00,378.0,414.0,360.0,396.0,328,,
2009-07-22 00:00:00+00:00,396.0,396.0,378.0,396.0,169,,
2009-07-23 00:00:00+00:00,378.0,432.0,378.0,414.0,837,,
2009-07-24 00:00:00+00:00,432.0,504.0,414.0,486.0,1206,,
2009-07-27 00:00:00+00:00,504.0,558.0,468.0,468.0,2302,,
2009-07-28 00:00:00+00:00,468.0,612.0,468.0,594.0,4248,,
2009-07-29 00:00:00+00:00,684.0,684.0,576.0,612.0,2777,,
2009-07-30 00:00:00+00:00,612.0,630.0,540.0,594.0,956,,
2009-07-31 00:00:00+00:00,576.0,666.0,468.0,666.0,2499,,
2009-08-03 00:00:00+00:00,684.0,684.0,594.0,594.0,1189,,
2009-08-04 00:00:00+00:00,576.0,630.0,576.0,630.0,835,,
2009-08-05 00:00:00+00:00,612.0,630.0,594.0,612.0,849,,
2009-08-06 00:00:00+00:00,630.0,630.0,558.0,594.0,402,,
2009-08-07 00:00:00+00:00,576.0,612.0,558.0,594.0,626,,
2009-08-10 00:00:00+00:00,594.0,594.0,504.0,540.0,852,,
2009-08-11 00:00:00+00:00,540.0,540.0,504.0,540.0,355,,
2009-08-12 00:00:00+00:00,486.0,540.0,486.0,540.0,178,,
2009-08-13 00:00:00+00:00,540.0,540.0,522.0,540.0,103,,
2009-08-14 00:00:00+00:00,540.0,540.0,522.0,540.0,282,,
2009-08-17 00:00:00+00:00,522.0,540.0,468.0,504.0,608,,
2009-08-18 00:00:00+00:00,486.0,504.0,468.0,468.0,325,,
2009-08-19 00:00:00+00:00,468.0,522.0,468.0,522.0,218,,
2009-08-20 00:00:00+00:00,522.0,522.0,486.0,504.0,118,,
2009-08-21 00:00:00+00:00,522.0,522.0,486.0,522.0,145,,
2009-08-24 00:00:00+00:00,540.0,540.0,522.0,540.0,218,,
2009-08-25 00:00:00+00:00,540.0,540.0,504.0,504.0,343,,
2009-08-26 00:00:00+00:00,540.0,576.0,486.0,558.0,965,,
2009-08-27 00:00:00+00:00,576.0,576.0,522.0,576.0,182,,
2009-08-28 00:00:00+00:00,558.0,576.0,522.0,540.0,166,,
2009-08-31 00:00:00+00:00,540.0,540.0,486.0,504.0,299,,
2009-09-01 00:00:00+00:00,504.0,522.0,468.0,504.0,412,,
2009-09-02 00:00:00+00:00,468.0,504.0,450.0,468.0,670,,
2009-09-03 00:00:00+00:00,486.0,522.0,450.0,468.0,646,,
2009-09-04 00:00:00+00:00,468.0,468.0,450.0,450.0,331,,
2009-09-08 00:00:00+00:00,468.0,486.0,468.0,486.0,279,,
2009-09-09 00:00:00+00:00,486.0,504.0,450.0,486.0,291,,
2009-09-10 00:00:00+00:00,504.0,504.0,468.0,468.0,45,,
2009-09-11 00:00:00+00:00,468.0,504.0,468.0,486.0,211,,
2009-09-14 00:00:00+00:00,468.0,504.0,468.0,468.0,176,,
2009-09-15 00:00:00+00:00,486.0,486.0,432.0,450.0,595,,
2009-09-16 00:00:00+00:00,432.0,450.0,414.0,432.0,595,,
2009-09-17 00:00:00+00:00,432.0,486.0,414.0,468.0,185,,
2009-09-18 00:00:00+00:00,468.0,486.0,396.0,432.0,542,,
2009-09-21 00:00:00+00:00,450.0,486.0,414.0,468.0,421,,
2009-09-22 00:00:00+00:00,486.0,504.0,468.0,486.0,328,,
2009-09-23 00:00:00+00:00,486.0,504.0,486.0,504.0,278,,
2009-09-24 00:00:00+00:00,504.0,540.0,486.0,486.0,325,,
2009-09-25 00:00:00+00:00,486.0,504.0,450.0,468.0,737,,
2009-09-28 00:00:00+00:00,504.0,522.0,450.0,468.0,12,,
2009-09-29 00:00:00+00:00,330.0,660.0,330.0,495.0,428,,
2009-09-30 00:00:00+00:00,495.0,594.0,468.0,483.0,650,,
2009-10-01 00:00:00+00:00,495.0,558.0,495.0,516.0,368,,
2009-10-02 00:00:00+00:00,516.0,564.0,495.6000061035156,546.0,438,,
2009-10-05 00:00:00+00:00,570.0,585.0,546.0,570.0,808,,
2009-10-06 00:00:00+00:00,582.0,666.0,570.0,651.0,4272,,
2009-10-07 00:00:00+00:00,669.0,780.0,666.0,723.0,3598,,
2009-10-08 00:00:00+00:00,747.5999755859375,747.5999755859375,669.5999755859375,696.0,2152,,
2009-10-09 00:00:00+00:00,720.0,744.0,646.2000122070312,646.2000122070312,1733,,
2009-10-12 00:00:00+00:00,654.0,714.0,654.0,685.2000122070312,663,,
2009-10-13 00:00:00+00:00,706.2000122070312,706.2000122070312,606.5999755859375,649.7999877929688,1195,,
2009-10-14 00:00:00+00:00,624.0,624.0,573.0,585.0,1728,,
2009-10-15 00:00:00+00:00,570.5999755859375,600.0,570.5999755859375,573.0,800,,
2009-10-16 00:00:00+00:00,599.4000244140625,630.0,576.5999755859375,576.5999755859375,1645,,
2009-10-19 00:00:00+00:00,598.7999877929688,598.7999877929688,529.7999877929688,542.4000244140625,1260,,
2009-10-20 00:00:00+00:00,540.0,555.0,493.7999877929688,493.7999877929688,1173,,
2009-10-21 00:00:00+00:00,483.0,508.7999877929688,483.0,498.0,792,,
2009-10-22 00:00:00+00:00,501.0,539.4000244140625,498.0,525.0,532,,
2009-10-23 00:00:00+00:00,550.7999877929688,554.4000244140625,513.5999755859375,522.0,318,,
2009-10-26 00:00:00+00:00,516.0,537.0,493.2000122070313,494.3999938964844,652,,
2009-10-27 00:00:00+00:00,486.0,487.7999877929688,438.0,444.0,1435,,
2009-10-28 00:00:00+00:00,443.3999938964844,450.0,427.7999877929688,430.2000122070313,890,,
2009-10-29 00:00:00+00:00,420.0,485.3999938964844,420.0,444.0,557,,
2009-10-30 00:00:00+00:00,441.0,471.0,435.0,444.0,710,,
2009-11-02 00:00:00+00:00,440.3999938964844,440.3999938964844,422.3999938964844,432.0,968,,
2009-11-03 00:00:00+00:00,435.0,456.0,435.0,444.0,287,,
2009-11-04 00:00:00+00:00,448.2000122070313,474.0,444.6000061035156,447.0,838,,
2009-11-05 00:00:00+00:00,447.0,462.0,432.0,432.0,900,,
2009-11-06 00:00:00+00:00,432.6000061035156,433.2000122070313,405.0,421.2000122070313,938,,
2009-11-09 00:00:00+00:00,418.2000122070313,418.2000122070313,400.2000122070313,407.3999938964844,518,,
2009-11-10 00:00:00+00:00,397.2000122070313,420.0,396.0,407.3999938964844,298,,
2009-11-11 00:00:00+00:00,406.7999877929688,416.3999938964844,402.0,408.0,235,,
2009-11-12 00:00:00+00:00,414.6000061035156,414.6000061035156,360.0,375.0,1335,,
2009-11-13 00:00:00+00:00,378.0,393.0,372.0,374.3999938964844,338,,
2009-11-16 00:00:00+00:00,368.3999938964844,368.3999938964844,345.0,355.20001220703125,787,,
2009-11-17 00:00:00+00:00,348.6000061035156,349.79998779296875,312.0,318.0,1110,,
2009-11-18 00:00:00+00:00,312.6000061035156,318.0,300.6000061035156,301.79998779296875,597,,
2009-11-19 00:00:00+00:00,300.6000061035156,327.0,300.6000061035156,327.0,700,,
2009-11-20 00:00:00+00:00,330.0,342.6000061035156,324.0,342.6000061035156,645,,
2009-11-23 00:00:00+00:00,345.0,373.7999877929688,343.79998779296875,373.7999877929688,935,,
2009-11-24 00:00:00+00:00,374.3999938964844,472.2000122070313,374.3999938964844,436.7999877929688,2162,,
2009-11-25 00:00:00+00:00,420.6000061035156,431.3999938964844,390.0,419.3999938964844,1258,,
2009-11-27 00:00:00+00:00,415.2000122070313,415.2000122070313,393.6000061035156,406.2000122070313,253,,
2009-11-30 00:00:00+00:00,402.6000061035156,402.6000061035156,391.2000122070313,396.0,217,,
2009-12-01 00:00:00+00:00,396.0,405.6000061035156,375.6000061035156,390.0,367,,
2009-12-02 00:00:00+00:00,387.0,387.0,363.6000061035156,363.6000061035156,127,,
2009-12-03 00:00:00+00:00,360.6000061035156,362.3999938964844,348.0,354.0,373,,
2009-12-04 00:00:00+00:00,354.0,372.0,354.0,366.0,457,,
2009-12-07 00:00:00+00:00,360.0,371.3999938964844,360.0,369.0,178,,
2009-12-08 00:00:00+00:00,363.0,371.3999938964844,363.0,363.6000061035156,282,,
2009-12-09 00:00:00+00:00,363.6000061035156,365.3999938964844,345.0,345.0,247,,
2009-12-10 00:00:00+00:00,348.0,354.6000061035156,345.0,347.3999938964844,425,,
2009-12-11 00:00:00+00:00,347.3999938964844,354.0,339.0,350.3999938964844,265,,
2009-12-14 00:00:00+00:00,351.0,361.2000122070313,348.6000061035156,352.20001220703125,375,,
2009-12-15 00:00:00+00:00,348.6000061035156,371.3999938964844,342.0,366.0,192,,
2009-12-16 00:00:00+00:00,360.6000061035156,367.2000122070313,348.0,360.0,483,,
2009-12-17 00:00:00+00:00,360.0,414.0,360.0,397.2000122070313,582,,
2009-12-18 00:00:00+00:00,396.6000061035156,420.0,396.6000061035156,402.0,535,,
2009-12-21 00:00:00+00:00,414.0,414.0,398.3999938964844,400.7999877929688,210,,
2009-12-22 00:00:00+00:00,402.0,402.0,361.2000122070313,390.0,205,,
2009-12-23 00:00:00+00:00,394.2000122070313,394.2000122070313,361.2000122070313,361.2000122070313,372,,
2009-12-24 00:00:00+00:00,363.0,381.0,354.6000061035156,360.0,395,,
2009-12-28 00:00:00+00:00,360.0,369.0,354.0,357.6000061035156,683,,
2009-12-29 00:00:00+00:00,354.6000061035156,373.7999877929688,348.6000061035156,373.7999877929688,268,,
2009-12-30 00:00:00+00:00,364.7999877929688,366.0,356.3999938964844,357.0,233,,
2009-12-31 00:00:00+00:00,363.6000061035156,372.0,357.0,359.3999938964844,490,,
2010-01-04 00:00:00+00:00,379.7999877929688,390.0,376.7999877929688,390.0,723,,
2010-01-05 00:00:00+00:00,398.3999938964844,429.0,398.3999938964844,426.0,945,,
2010-01-06 00:00:00+00:00,429.0,471.6000061035156,426.0,468.0,1287,,
2010-01-07 00:00:00+00:00,477.0,480.0,438.6000061035156,443.3999938964844,883,,
2010-01-08 00:00:00+00:00,447.0,475.2000122070313,444.0,450.6000061035156,863,,
2010-01-11 00:00:00+00:00,478.7999877929688,478.7999877929688,450.0,450.0,470,,
2010-01-12 00:00:00+00:00,472.7999877929688,472.7999877929688,454.7999877929688,461.3999938964844,467,,
2010-01-13 00:00:00+00:00,468.0,468.6000061035156,461.3999938964844,466.7999877929688,713,,
2010-01-14 00:00:00+00:00,466.7999877929688,466.7999877929688,450.6000061035156,453.6000061035156,298,,
2010-01-15 00:00:00+00:00,453.0,455.3999938964844,447.0,451.2000122070313,420,,
2010-01-19 00:00:00+00:00,450.0,459.0,435.0,443.3999938964844,775,,
2010-01-20 00:00:00+00:00,447.0,447.0,420.6000061035156,423.6000061035156,500,,
2010-01-21 00:00:00+00:00,432.0,432.6000061035156,414.6000061035156,414.6000061035156,590,,
2010-01-22 00:00:00+00:00,420.0,423.0,372.0,386.3999938964844,873,,
2010-01-25 00:00:00+00:00,396.0,405.6000061035156,387.0,387.0,413,,
2010-01-26 00:00:00+00:00,385.7999877929688,385.7999877929688,361.2000122070313,371.3999938964844,548,,
2010-01-27 00:00:00+00:00,372.0,378.0,360.0,367.2000122070313,297,,
2010-01-28 00:00:00+00:00,399.0,431.3999938964844,386.3999938964844,427.2000122070313,1117,,
2010-01-29 00:00:00+00:00,432.0,483.0,427.7999877929688,478.7999877929688,2493,,
2010-02-01 00:00:00+00:00,492.0,498.0,448.7999877929688,453.6000061035156,1360,,
2010-02-02 00:00:00+00:00,444.0,495.6000061035156,444.0,467.3999938964844,820,,
2010-02-03 00:00:00+00:00,465.0,484.7999877929688,465.0,474.0,358,,
2010-02-04 00:00:00+00:00,472.7999877929688,472.7999877929688,432.0,441.6000061035156,1158,,
2010-02-05 00:00:00+00:00,453.0,453.0,427.2000122070313,427.2000122070313,478,,
2010-02-08 00:00:00+00:00,435.0,466.2000122070313,421.7999877929688,421.7999877929688,595,,
2010-02-09 00:00:00+00:00,421.7999877929688,424.2000122070313,390.0,396.0,832,,
